
[00:00:00.000 --> 00:00:06.000]  好 先恭祝大家新年快樂
[00:43:48.000 --> 00:43:50.000]  然後有一天他會拿回來
[00:43:50.000 --> 00:43:52.000]  就好像是借款
[00:43:52.000 --> 00:43:54.000]  我交給銀行
[00:43:54.000 --> 00:43:56.000]  有一天我在銀行拿回來
[00:43:56.000 --> 00:43:59.000]  其實這個有暗含著
[00:43:59.000 --> 00:44:02.000]  他有一天要復活
[00:44:02.000 --> 00:44:03.000]  無論如何
[00:44:03.000 --> 00:44:06.000]  耶穌基督實際上也是三天後復活
[00:44:06.000 --> 00:44:08.000]  但他在這裡自己知道
[00:44:08.000 --> 00:44:10.000]  他的靈魂交託給了父神
[00:44:10.000 --> 00:44:13.000]  之後他會拿回來
[00:44:13.000 --> 00:44:15.000]  他要復活
[00:44:15.000 --> 00:44:18.000]  所以整段經文
[00:44:18.000 --> 00:44:19.000]  我覺得三次聖經
[00:44:19.000 --> 00:44:21.000]  就讓我們講到耶穌基督
[00:44:21.000 --> 00:44:24.000]  對於父神的旨意的三方面
[00:44:24.000 --> 00:44:26.000]  第一方面他紀念神的旨意
[00:44:26.000 --> 00:44:29.000]  第二方面他遵行神的旨意
[00:44:29.000 --> 00:44:30.000]  完成了神的計劃
[00:44:30.000 --> 00:44:32.000]  最後他在神的旨意裏
[00:44:32.000 --> 00:44:37.000]  找到了生命的安息
[00:44:37.000 --> 00:44:38.000]  頂智慕認
[00:44:38.000 --> 00:44:41.000]  我不知道你是否在神的旨意裏
[00:44:41.000 --> 00:44:44.000]  找到了生命的安息
[00:44:44.000 --> 00:44:49.000]  今天我們面對2023年
[00:44:49.000 --> 00:44:51.000]  其實我們早在1月1日的時候
[00:44:51.000 --> 00:44:54.000]  我們已經面對這一年
[00:44:54.000 --> 00:44:56.000]  但在今天農曆新年的時候
[00:44:56.000 --> 00:44:59.000]  讓我們再次面對前面的日子
[00:44:59.000 --> 00:45:02.000]  到底我們的人生
[00:45:02.000 --> 00:45:05.000]  無論是怎樣的十字架來臨
[00:45:05.000 --> 00:45:07.000]  無論人生的路上
[00:45:07.000 --> 00:45:09.000]  在2023年是怎樣的坎坷
[00:45:09.000 --> 00:45:11.000]  怎樣的困難
[00:45:11.000 --> 00:45:15.000]  但是我們都存著使命去面對
[00:45:15.000 --> 00:45:19.000]  那你的人生就不怕了
[00:45:19.000 --> 00:45:21.000]  你不怕到底有什麼事會發生
[00:45:21.000 --> 00:45:23.000]  有什麼事發生都不要緊
[00:45:23.000 --> 00:45:26.000]  你求主提升你的抗壓能力
[00:45:26.000 --> 00:45:28.000]  你的逆常
[00:45:28.000 --> 00:45:30.000]  你說:阿神啊
[00:45:30.000 --> 00:45:35.000]  我從小就沒有接受過很多抗壓的經歷
[00:45:35.000 --> 00:45:38.000]  你求主讓你現在開始
[00:45:38.000 --> 00:45:40.000]  能夠有抗壓的能力
[00:45:40.000 --> 00:45:44.000]  有時甚至不介意有多些挑戰
[00:45:44.000 --> 00:45:46.000]  有多些困難
[00:45:46.000 --> 00:45:47.000]  不介意
[00:45:47.000 --> 00:45:51.000]  因為人生就是要面對很多困難
[00:45:51.000 --> 00:45:53.000]  所以都不要介意
[00:45:53.000 --> 00:45:57.000]  不要擔心到底這個疫情將來會怎樣
[00:45:57.000 --> 00:46:01.000]  雖然我們是高危人士
[00:46:01.000 --> 00:46:03.000]  但是我都不擔心
[00:46:03.000 --> 00:46:06.000]  我也不會因為怕什麼
[00:46:06.000 --> 00:46:08.000]  所以我哪裡都不去
[00:46:08.000 --> 00:46:09.000]  我也不怕
[00:46:09.000 --> 00:46:14.000]  因為很多事我們現在重新要去不同的地方
[00:46:14.000 --> 00:46:17.000]  去教導、去講學
[00:46:17.000 --> 00:46:19.000]  不怕
[00:46:19.000 --> 00:46:23.000]  我感謝我到現在都沒有中招
[00:46:23.000 --> 00:46:25.000]  我不是誇口
[00:46:25.000 --> 00:46:26.000]  我不敢誇口
[00:46:26.000 --> 00:46:27.000]  有些人誇口了
[00:46:27.000 --> 00:46:29.000]  第二天就中招了
[00:46:29.000 --> 00:46:31.000]  我是感恩
[00:46:31.000 --> 00:46:32.000]  感恩
[00:46:32.000 --> 00:46:34.000]  無論神給你什麼
[00:46:34.000 --> 00:46:37.000]  你都要傳著感恩來領受
[00:46:37.000 --> 00:46:39.000]  大家可不可以說:阿們
[00:46:39.000 --> 00:46:41.000]  阿們
[00:46:41.000 --> 00:46:43.000]  我們低頭一起祈福
[00:46:43.000 --> 00:46:46.000]  天父上帝我們獻上我們的感恩
[00:46:46.000 --> 00:46:47.000]  我們在祢的面前
[00:46:47.000 --> 00:46:49.000]  我們知道我們的人生
[00:46:49.000 --> 00:46:51.000]  是面對很多的挑戰
[00:46:51.000 --> 00:46:53.000]  人生在世
[00:46:53.000 --> 00:46:55.000]  我們不可以舒舒適適的
[00:46:55.000 --> 00:46:57.000]  就這樣過
[00:46:57.000 --> 00:47:00.000]  也不可以庸庸碌碌的過去
[00:47:00.000 --> 00:47:02.000]  求主讓我們做一個堅強的人
[00:47:02.000 --> 00:47:05.000]  願意承擔挑戰
[00:47:05.000 --> 00:47:11.000]  願意求主讓我們有承擔工作的力量
[00:47:11.000 --> 00:47:15.000]  也求主讓我們看到我們前面的使命是什麼
[00:47:15.000 --> 00:47:17.000]  天父我們感謝祢
[00:47:17.000 --> 00:47:19.000]  讓耶穌基督成為我們的榜樣
[00:47:19.000 --> 00:47:23.000]  讓耶穌基督成為我們生命的力量
[00:47:23.000 --> 00:47:26.000]  我們感恩祈禱奉耶穌基督的聖名
[00:47:26.000 --> 00:47:28.000]  阿們
[00:47:28.000 --> 00:47:30.000]  阿們
[00:47:30.000 --> 00:47:32.000]  阿們
[00:47:32.000 --> 00:47:34.000]  阿們
[00:47:34.000 --> 00:47:36.000]  阿們
[00:47:36.000 --> 00:47:39.000]  (字幕由 Amara.org 社群提供)
[00:47:39.000 --> 00:47:42.000]  (字幕由 Amara.org 社群提供)

