
[00:00:00.000 --> 00:00:05.000]  今日是我們第二次的Monday Sabbath
[00:42:26.000 --> 00:42:27.000]  馬拿西
[00:42:27.000 --> 00:42:30.000]  上帝竟然聽他禱告
[00:42:30.000 --> 00:42:32.000]  亞比斯
[00:42:32.000 --> 00:42:34.000]  上帝聽他禱告
[00:42:34.000 --> 00:42:36.000]  兩個半支派的人
[00:42:36.000 --> 00:42:38.000]  自作自受
[00:42:38.000 --> 00:42:40.000]  上帝聽他們禱告
[00:42:40.000 --> 00:42:43.000]  聽禱告的原因
[00:42:43.000 --> 00:42:51.000]  是因為上帝是一個願意聽禱告的上帝
[00:42:51.000 --> 00:42:53.000]  不是因為我們禱告
[00:42:53.000 --> 00:42:57.000]  歷代寺事實上的焦點就在這裡
[00:42:57.000 --> 00:42:58.000]  你很熟悉的金句
[00:42:58.000 --> 00:42:59.000]  我讀給你聽
[00:42:59.000 --> 00:43:01.000]  你都可以跟著背
[00:43:01.000 --> 00:43:04.000]  歷代寺下第七章第十四節
[00:43:04.000 --> 00:43:09.000]  這稱為我名下的子民
[00:43:09.000 --> 00:43:12.000]  若是自卑禱告
[00:43:12.000 --> 00:43:15.000]  尋求我的面
[00:43:15.000 --> 00:43:18.000]  轉離他們的惡行
[00:43:18.000 --> 00:43:23.000]  我必從天上遂聽
[00:43:23.000 --> 00:43:26.000]  赦免他們的罪
[00:43:26.000 --> 00:43:29.000]  醫治他們的地
[00:43:29.000 --> 00:43:35.000]  聽禱告的上帝
[00:43:35.000 --> 00:43:41.000]  似乎是歷代寺留下給我們的主題
[00:43:41.000 --> 00:43:44.000]  是在亡國被擄
[00:43:44.000 --> 00:43:49.000]  罪有應得的這一代以色列人中間
[00:43:49.000 --> 00:43:52.000]  上帝透過他的僕人
[00:43:52.000 --> 00:43:55.000]  要跟他們講的信息
[00:43:55.000 --> 00:43:58.000]  大概不是我們在平安穩妥的日子
[00:43:58.000 --> 00:44:03.000]  我們每天重複一段的禱文
[00:44:03.000 --> 00:44:05.000]  亞比斯的禱告
[00:44:05.000 --> 00:44:08.000]  不是平日的禱告
[00:44:08.000 --> 00:44:11.000]  是我們都絕望
[00:44:11.000 --> 00:44:13.000]  是我們都想這樣的處境
[00:44:13.000 --> 00:44:16.000]  上帝不會聽的
[00:44:16.000 --> 00:44:22.000]  是去到一個人人都認為馬拿西該死
[00:44:22.000 --> 00:44:23.000]  該死
[00:44:23.000 --> 00:44:24.000]  你看看你
[00:44:24.000 --> 00:44:26.000]  作惡多端
[00:44:26.000 --> 00:44:28.000]  他禱告
[00:44:28.000 --> 00:44:31.000]  上帝竟然聽
[00:44:31.000 --> 00:44:34.000]  有多少次
[00:44:34.000 --> 00:44:36.000]  我們坐在自己的房間
[00:44:36.000 --> 00:44:37.000]  教務長的房間也好
[00:44:37.000 --> 00:44:39.000]  牧師房也好
[00:44:39.000 --> 00:44:41.000]  輔導房也好
[00:44:41.000 --> 00:44:43.000]  你對著對面那個人
[00:44:43.000 --> 00:44:46.000]  作極都不入
[00:44:46.000 --> 00:44:48.000]  講極都不靈
[00:44:48.000 --> 00:44:52.000]  看著一條死路走下去
[00:44:52.000 --> 00:44:54.000]  你說我放棄
[00:44:54.000 --> 00:44:57.000]  那個時候
[00:44:57.000 --> 00:45:00.000]  讓我們打開歷代志
[00:45:00.000 --> 00:45:05.000]  讀回這幾個見證
[00:45:05.000 --> 00:45:09.000]  聽禱告的是上帝
[00:45:09.000 --> 00:45:12.000]  不是我們的禱告
[00:45:12.000 --> 00:45:15.000]  能夠搖動到他
[00:45:15.000 --> 00:45:19.000]  我的民若自卑
[00:45:19.000 --> 00:45:22.000]  來禱告
[00:45:22.000 --> 00:45:28.000]  我必從天上垂聽
[00:45:28.000 --> 00:45:30.000]  願主的說話
[00:45:30.000 --> 00:45:32.000]  藏在我們的心中

