
[00:00:00.000 --> 00:00:05.000]  各位港福堂弟兄姊妹平安
[00:32:28.000 --> 00:32:30.000]  而我們教會我們自己
[00:32:30.000 --> 00:32:32.000]  也是為宣教而傳
[00:32:32.000 --> 00:32:34.000]  叫我們真的能夠勤於傳道
[00:32:34.000 --> 00:32:36.000]  能夠體重宣教
[00:32:36.000 --> 00:32:38.000]  以至能夠成為一間
[00:32:38.000 --> 00:32:40.000]  忠於拆遷的教會
[00:32:40.000 --> 00:32:42.000]  求主你讓我們反省一下
[00:32:42.000 --> 00:32:44.000]  現今我們教會能夠做些什麼
[00:32:44.000 --> 00:32:46.000]  以至能夠更加
[00:32:46.000 --> 00:32:48.000]  讓更多人看到我們如何體重拆遷
[00:32:48.000 --> 00:32:50.000]  又看看我們自己本身
[00:32:50.000 --> 00:32:52.000]  我們有些什麼可以做
[00:32:52.000 --> 00:32:54.000]  我們可以參與拆遷
[00:32:54.000 --> 00:32:56.000]  在我們親友在我們社區
[00:32:56.000 --> 00:32:58.000]  在我們世界當中
[00:32:58.000 --> 00:33:00.000]  有很多很多的需要
[00:33:00.000 --> 00:33:02.000]  求你叫我們不要盡力
[00:33:02.000 --> 00:33:04.000]  抱著我們所有的
[00:33:04.000 --> 00:33:06.000]  而是盡力善用我們所有的
[00:33:06.000 --> 00:33:08.000]  我們走得入講福
[00:33:08.000 --> 00:33:10.000]  亦走得出講福
[00:33:10.000 --> 00:33:12.000]  我們由講福出去
[00:33:12.000 --> 00:33:14.000]  將福音帶出去
[00:33:14.000 --> 00:33:16.000]  讓更多人因為講福而蒙福
[00:33:16.000 --> 00:33:18.000]  幫助我們
[00:33:18.000 --> 00:33:20.000]  莫忘使命
[00:33:20.000 --> 00:33:22.000]  忠於所託
[00:33:22.000 --> 00:33:24.000]  求聖明感動我們
[00:33:24.000 --> 00:33:26.000]  讓我們知道我們應該怎樣去做
[00:33:26.000 --> 00:33:28.000]  有些什麼可以做
[00:33:28.000 --> 00:33:30.000]  作為個人作為整體在拆遷方面
[00:33:30.000 --> 00:33:32.000]  應該做什麼
[00:33:32.000 --> 00:33:34.000]  讓我們今天要想一下
[00:33:34.000 --> 00:33:36.000]  這個星期要想一下
[00:33:36.000 --> 00:33:38.000]  我們上上天要想一下我們應該做些什麼
[00:33:38.000 --> 00:33:40.000]  以至能夠忠於所託
[00:33:40.000 --> 00:33:42.000]  無忘使命
[00:33:42.000 --> 00:33:44.000]  成為拆遷的信徒
[00:33:44.000 --> 00:33:46.000]  幫助我們成為拆遷的教會
[00:33:46.000 --> 00:33:48.000]  求主恩代
[00:33:48.000 --> 00:33:50.000]  奉耶穌的名祈禱
[00:33:50.000 --> 00:33:52.000]  阿門
[00:33:52.000 --> 00:33:54.000]  阿門
[00:33:54.000 --> 00:33:56.000]  阿門
[00:33:56.000 --> 00:33:58.000]  阿門
[00:33:58.000 --> 00:34:00.000]  阿門
[00:34:00.000 --> 00:34:02.000]  阿門
[00:34:02.000 --> 00:34:04.000]  阿門
[00:34:04.000 --> 00:34:06.000]  阿門
[00:34:06.000 --> 00:34:08.000]  阿門

