
[00:00:00.000 --> 00:00:06.600]  今天又要繼續我們的針研系列
[00:36:52.700 --> 00:36:57.700]  一個法利塞人就是一個空有外表的人
[00:36:57.700 --> 00:37:00.700]  說到這個法利塞人去到聖殿
[00:37:00.700 --> 00:37:03.700]  去到神的面前來禱告
[00:37:03.700 --> 00:37:05.700]  經文說他自言自語
[00:37:05.700 --> 00:37:08.700]  也就是說神沒有聽他的禱告
[00:37:08.700 --> 00:37:11.700]  他好像自己和自己在講話一樣
[00:37:11.700 --> 00:37:13.700]  他說我是一個義人
[00:37:13.700 --> 00:37:15.700]  我時時都禁食
[00:37:15.700 --> 00:37:17.700]  我十一奉獻
[00:37:17.700 --> 00:37:18.700]  他說感謝神
[00:37:18.700 --> 00:37:21.700]  我不是像這個瑞利一樣
[00:37:21.700 --> 00:37:25.700]  這個瑞利他連天都不敢看
[00:37:25.700 --> 00:37:27.700]  他只是在除胸
[00:37:27.700 --> 00:37:29.700]  他說我是罪人
[00:37:29.700 --> 00:37:30.700]  看他的表情
[00:37:30.700 --> 00:37:32.700]  不單止說他自己是個罪人
[00:37:32.700 --> 00:37:34.700]  還是一個罪魁
[00:37:34.700 --> 00:37:39.700]  耶穌基督說兩個人那天去到聖殿來禱告
[00:37:39.700 --> 00:37:41.700]  一個是假模為異
[00:37:41.700 --> 00:37:43.700]  自稱為異的人
[00:37:43.700 --> 00:37:45.700]  這個就是法利塞人
[00:37:45.700 --> 00:37:48.700]  但是另外一個就真真正正成為義人
[00:37:48.700 --> 00:37:51.700]  我們見到謙卑的那個
[00:37:51.700 --> 00:37:54.700]  被耶穌基督叫做義人
[00:37:54.700 --> 00:37:57.700]  但是那個自高自大
[00:37:57.700 --> 00:37:58.700]  驕傲的那個
[00:37:58.700 --> 00:38:04.700]  就被耶穌基督說他是一個假模為善的人
[00:38:04.700 --> 00:38:09.700]  我們其實要做到謙卑真的不是容易
[00:38:09.700 --> 00:38:12.700]  剛才我們講到那個主教學老師
[00:38:12.700 --> 00:38:17.700]  當他說自己不像是法利塞人感謝主的時候
[00:38:17.700 --> 00:38:20.700]  其實他自己就已經犯了罪
[00:38:20.700 --> 00:38:22.700]  自己也驕傲了
[00:38:22.700 --> 00:38:25.700]  如果你記得剛才在經文里
[00:38:25.700 --> 00:38:27.700]  那個法利塞人正是這樣說
[00:38:27.700 --> 00:38:29.700]  跟神說感謝神啊
[00:38:29.700 --> 00:38:31.700]  我不像那個罪魁
[00:38:31.700 --> 00:38:34.700]  如果那個主教學老師說感謝神
[00:38:34.700 --> 00:38:35.700]  我不像那個法利塞人
[00:38:35.700 --> 00:38:38.700]  其實他自己就是一個驕傲的人
[00:38:38.700 --> 00:38:43.700]  耶穌基督說凡自高的必降為卑
[00:38:43.700 --> 00:38:46.700]  凡自卑的必升為高
[00:38:46.700 --> 00:38:48.700]  今天在結束的時候
[00:38:48.700 --> 00:38:50.700]  想和大家看看
[00:38:50.700 --> 00:38:55.700]  再重復一下那三點是驕傲的特徵
[00:38:55.700 --> 00:38:57.700]  為什麼要重復這三點呢?
[00:38:57.700 --> 00:39:00.700]  因為我們說驕傲是一個隱蔽的罪
[00:39:00.700 --> 00:39:01.700]  自己不知道
[00:39:01.700 --> 00:39:06.700]  所以我們需要自己從這三點監察自己
[00:39:06.700 --> 00:39:09.700]  看看自己是否真正一個驕傲的人
[00:39:09.700 --> 00:39:13.700]  第一點就是驕傲的人是不依靠神的人
[00:39:13.700 --> 00:39:16.700]  他的這個行為反映出來
[00:39:16.700 --> 00:39:18.700]  就是他缺少禱告
[00:39:18.700 --> 00:39:22.700]  第二點就是驕傲的人看自己比人強
[00:39:22.700 --> 00:39:24.700]  自己比人高
[00:39:24.700 --> 00:39:28.700]  反映出來的行為就是他喜歡和別人比較
[00:39:28.700 --> 00:39:31.700]  因為驕傲的人也是一個不認罪的人
[00:39:31.700 --> 00:39:32.700]  不認錯的人
[00:39:32.700 --> 00:39:35.700]  反映出來的這個行為
[00:39:35.700 --> 00:39:38.700]  就是他一個非常要面子的人
[00:39:38.700 --> 00:39:41.700]  在結束的時候想和大家看看
[00:39:41.700 --> 00:39:45.700]  就是一個肥力二世馬其頓王的故事
[00:39:45.700 --> 00:39:51.700]  馬其頓王肥力二世其實是亞歷山大大帝的爸爸
[00:39:51.700 --> 00:39:52.700]  他是王
[00:39:52.700 --> 00:39:54.700]  但是他請了兩個跟班
[00:39:54.700 --> 00:39:57.700]  每天都是跟著他自己
[00:39:57.700 --> 00:40:00.700]  這兩個跟班都有一個任務
[00:40:00.700 --> 00:40:01.700]  除了這個任務
[00:40:01.700 --> 00:40:03.700]  其他的任務什麼都不用做
[00:40:03.700 --> 00:40:04.700]  是做什麼呢?
[00:40:04.700 --> 00:40:07.700]  第一個跟班就是不時提醒他
[00:40:07.700 --> 00:40:09.700]  肥力啊肥力
[00:40:09.700 --> 00:40:11.700]  你知不知道你是一個凡人
[00:40:11.700 --> 00:40:13.700]  你是一個平常人
[00:40:13.700 --> 00:40:14.700]  不斷地和他說
[00:40:14.700 --> 00:40:15.700]  你是一個凡人
[00:40:15.700 --> 00:40:17.700]  你是一個平常人
[00:40:17.700 --> 00:40:18.700]  第二個呢?
[00:40:18.700 --> 00:40:24.700]  第二個跟班也是不斷地問他問題
[00:40:24.700 --> 00:40:25.700]  肥力啊肥力
[00:40:25.700 --> 00:40:27.700]  你記不記得你是一個凡人
[00:40:27.700 --> 00:40:30.700]  你記不記得你是一個平常人
[00:40:30.700 --> 00:40:33.700]  他做皇帝怕著自己驕傲
[00:40:33.700 --> 00:40:36.700]  他要一個人拼命提醒自己
[00:40:36.700 --> 00:40:38.700]  是一個平常人
[00:40:38.700 --> 00:40:39.700]  是一個凡人
[00:40:39.700 --> 00:40:42.700]  另外一個人拼命問自己
[00:40:42.700 --> 00:40:43.700]  你還記不記得你是一個凡人
[00:40:43.700 --> 00:40:46.700]  還記不記得你是一個平常人
[00:40:46.700 --> 00:40:48.700]  我們做基督徒
[00:40:48.700 --> 00:40:50.700]  我們都不能夠這麼奢侈
[00:40:50.700 --> 00:40:54.700]  有人不斷地在我們身邊提醒我們
[00:40:54.700 --> 00:40:56.700]  悉尼啊你不要驕傲啊
[00:40:56.700 --> 00:40:58.700]  你不要做個驕傲的人
[00:40:58.700 --> 00:40:59.700]  但是感謝神
[00:40:59.700 --> 00:41:03.700]  我們是有聖靈來提醒我們
[00:41:03.700 --> 00:41:06.700]  我在上一次講舌頭的智慧的時候
[00:41:06.700 --> 00:41:07.700]  我都講過
[00:41:07.700 --> 00:41:10.700]  真正一個人是有改變
[00:41:10.700 --> 00:41:12.700]  不是靠自己的行為
[00:41:12.700 --> 00:41:14.700]  而是靠聖靈
[00:41:14.700 --> 00:41:16.700]  當我們讀神的話語的時候
[00:41:16.700 --> 00:41:18.700]  聖靈就會感動我們
[00:41:18.700 --> 00:41:20.700]  以致我們有個改變的心
[00:41:20.700 --> 00:41:22.700]  如果我們只是靠自己的能力
[00:41:22.700 --> 00:41:24.700]  來做一個異人
[00:41:24.700 --> 00:41:28.700]  我們就會好像法尼賽人一樣
[00:41:28.700 --> 00:41:30.700]  我們做到最好的
[00:41:30.700 --> 00:41:32.700]  都好像做到主耶和學老師一樣
[00:41:32.700 --> 00:41:37.700]  都不是一個真真正正謙卑的人
[00:41:37.700 --> 00:41:39.700]  如果我們要真真正正做一個謙卑的人
[00:41:39.700 --> 00:41:42.700]  只有靠神的話語
[00:41:42.700 --> 00:41:44.700]  被聖靈來感動
[00:41:44.700 --> 00:41:47.700]  以致我們有個內心的改變
[00:41:47.700 --> 00:41:49.700]  以致我們的行為
[00:41:49.700 --> 00:41:53.700]  我們的舌頭都會有所改變
[00:41:53.700 --> 00:41:55.700]  願神祝福他自己的話語
[00:41:55.700 --> 00:41:57.700]  讓我們一起低頭禱告
[00:41:57.700 --> 00:41:59.700]  主啊我們感謝禰
[00:41:59.700 --> 00:42:01.700]  感謝禰給我們的真言
[00:42:01.700 --> 00:42:04.700]  感謝禰給我們有謙卑的智慧的教導
[00:42:04.700 --> 00:42:06.700]  願禰幫助我們每個人
[00:42:06.700 --> 00:42:09.700]  能夠學習謙卑
[00:42:09.700 --> 00:42:12.700]  能夠透過讀禰的話語
[00:42:12.700 --> 00:42:14.700]  被聖靈來感動我們
[00:42:14.700 --> 00:42:17.700]  以致我們有個真真正正改變的心
[00:42:17.700 --> 00:42:19.700]  以致我們的行為
[00:42:19.700 --> 00:42:21.700]  我們所說的話
[00:42:21.700 --> 00:42:23.700]  都能夠反映出來
[00:42:23.700 --> 00:42:25.700]  從我們的心裡反映出來
[00:42:25.700 --> 00:42:28.700]  將一切的榮耀和贊賞歸給禰
[00:42:28.700 --> 00:42:29.700]  我們感謝禰的禱告
[00:42:29.700 --> 00:42:31.700]  奉主耶穌基督的名而求
[00:42:31.700 --> 00:42:32.700]  阿們
[00:42:32.700 --> 00:42:34.700]  阿們
[00:42:35.700 --> 00:42:36.700]  阿們
[00:42:37.700 --> 00:42:38.700]  阿們
[00:42:39.700 --> 00:42:40.700]  阿們
[00:42:41.700 --> 00:42:42.700]  阿們
[00:42:43.700 --> 00:42:44.700]  阿們
[00:42:44.700 --> 00:42:45.700]  阿們
[00:42:45.700 --> 00:42:46.700]  阿們
[00:42:46.700 --> 00:42:47.700]  阿們
[00:42:47.700 --> 00:42:48.700]  阿們
[00:42:48.700 --> 00:42:49.700]  阿們
[00:42:49.700 --> 00:42:50.700]  阿們
[00:42:50.700 --> 00:42:51.700]  阿們

