
[00:00:00.000 --> 00:00:06.320]  今天繼續講亞哥的系列
[00:49:51.040 --> 00:49:57.040]  其實七章十六節和七章二十二節是有一個呼應
[00:49:57.040 --> 00:50:03.040]  七章二十二節就是說不是所有主也主也都能夠得救
[00:50:03.040 --> 00:50:08.040]  有很多基督徒到最後會發覺自己原來毫無果子
[00:50:08.040 --> 00:50:11.040]  原來不是一個真正的基督徒
[00:50:11.040 --> 00:50:13.040]  憐憫,願神祝福我們
[00:50:13.040 --> 00:50:17.040]  都有這個心能夠為主而活
[00:50:17.040 --> 00:50:19.040]  結出真正屬靈的果子
[00:50:19.040 --> 00:50:21.040]  讓我們低頭禱告
[00:50:21.040 --> 00:50:24.040]  主要我們感謝你
[00:50:24.040 --> 00:50:27.040]  感謝你讓我們有牙哥
[00:50:27.040 --> 00:50:32.040]  讓我們看到聖愛的美麗
[00:50:32.040 --> 00:50:34.040]  看到聖愛的聖潔
[00:50:34.040 --> 00:50:36.040]  主要我們感謝你
[00:50:36.040 --> 00:50:40.040]  也讓我們牙哥能夠看到我們和你的關係
[00:50:40.040 --> 00:50:44.040]  願意我們能夠有這個心
[00:50:44.040 --> 00:50:47.040]  成為一個真正的基督徒
[00:50:47.040 --> 00:50:50.040]  藉著你的話語來結證自己
[00:50:50.040 --> 00:50:54.040]  藉著你的話語靠著聖靈的帶領
[00:50:54.040 --> 00:50:57.040]  能夠結出真正屬靈的果子
[00:50:57.040 --> 00:51:00.040]  能夠將一切的榮耀還賺給你
[00:51:00.040 --> 00:51:02.040]  我們這樣的禱告奉主耶穌基督的命意求
[00:51:02.040 --> 00:51:03.040]  阿門
[00:51:03.040 --> 00:51:05.040]  謝謝大家的支持
[00:51:05.040 --> 00:51:07.040]  謝謝大家的支持
[00:51:07.040 --> 00:51:09.040]  謝謝大家的支持
[00:51:09.040 --> 00:51:11.040]  謝謝大家的支持
[00:51:11.040 --> 00:51:13.040]  謝謝大家的支持
[00:51:13.040 --> 00:51:15.040]  謝謝大家的支持
[00:51:15.040 --> 00:51:17.040]  謝謝大家的支持

