
[00:00:00.000 --> 00:00:05.000]  我們多謝敬拜小組為我們預備這麼美好的詩歌
[00:39:18.000 --> 00:39:20.000]  我們要去學習
[00:39:20.000 --> 00:39:24.000]  要學習假定你看到一個弟兄
[00:39:24.000 --> 00:39:26.000]  他落在一個罪裏面
[00:39:26.000 --> 00:39:28.000]  被一些罪所捆綁住
[00:39:28.000 --> 00:39:33.000]  他可能不承認 可能不知道
[00:39:33.000 --> 00:39:35.000]  或者是拒絕
[00:39:35.000 --> 00:39:37.000]  但我們在禱告裏面
[00:39:37.000 --> 00:39:39.000]  聖靈感動我們
[00:39:39.000 --> 00:39:41.000]  我們有這個愛心
[00:39:41.000 --> 00:39:43.000]  願意用愛心說誠實話
[00:39:43.000 --> 00:39:46.000]  去勸戒他 去警戒他的時候
[00:39:46.000 --> 00:39:50.000]  我們需要有一個這樣的心智
[00:39:50.000 --> 00:39:54.000]  所謂教會的紀律
[00:39:54.000 --> 00:39:57.000]  我們現在這個年代很少說這些東西
[00:39:57.000 --> 00:40:00.000]  很少說教會是需要有一個紀律的
[00:40:00.000 --> 00:40:02.000]  什麼紀律? Discipline
[00:40:02.000 --> 00:40:04.000]  Church Discipline
[00:40:04.000 --> 00:40:05.000]  因為教會是聖結的
[00:40:05.000 --> 00:40:07.000]  是耶穌基督保佑買熟回來的
[00:40:07.000 --> 00:40:09.000]  是榮耀的
[00:40:09.000 --> 00:40:11.000]  我們不能夠容忍有罪在裏面
[00:40:11.000 --> 00:40:14.000]  來滋生而不去面對 不去處理
[00:40:14.000 --> 00:40:18.000]  容忍一些罪裏面的人來囂張
[00:40:18.000 --> 00:40:21.000]  是不能夠的 教會需要有一個紀律
[00:40:21.000 --> 00:40:24.000]  這方面來說 說到教會紀律的時候
[00:40:24.000 --> 00:40:26.000]  當然我們要很小心
[00:40:26.000 --> 00:40:30.000]  也都需要有智慧 有愛心 有聖靈的帶領
[00:40:30.000 --> 00:40:32.000]  來幫助
[00:40:33.000 --> 00:40:34.000]  我們不是要懲戒
[00:40:34.000 --> 00:40:37.000]  而是要一個人能夠知道罪
[00:40:37.000 --> 00:40:39.000]  而願意回轉過來
[00:40:39.000 --> 00:40:42.000]  願意回到神面前去悔改
[00:40:42.000 --> 00:40:45.000]  然後將關係復合
[00:40:45.000 --> 00:40:48.000]  我在過往的事件裏面
[00:40:48.000 --> 00:40:51.000]  接觸過很多困難的事情
[00:40:51.000 --> 00:40:53.000]  一些處理的事情
[00:40:53.000 --> 00:40:55.000]  其中有一個 當時我在美國
[00:40:55.000 --> 00:40:57.000]  尼日達州事件 已經是30年前
[00:40:57.000 --> 00:41:02.000]  有一對台灣夫婦 是我帶的信主
[00:41:02.000 --> 00:41:03.000]  出現了一個情況
[00:41:03.000 --> 00:41:05.000]  什麼情況呢?
[00:41:05.000 --> 00:41:07.000]  就是她的丈夫有外遇
[00:41:07.000 --> 00:41:09.000]  是第三者
[00:41:09.000 --> 00:41:11.000]  當這個太太發現的時候
[00:41:11.000 --> 00:41:13.000]  整個人失控了
[00:41:13.000 --> 00:41:15.000]  她怎樣失控呢?
[00:41:15.000 --> 00:41:17.000]  她去到商場買東西
[00:41:17.000 --> 00:41:19.000]  拿了一些貨品
[00:41:19.000 --> 00:41:21.000]  還沒付錢 放在自己的袋子裏
[00:41:21.000 --> 00:41:24.000]  出去 警衛追她
[00:41:24.000 --> 00:41:27.000]  去到她的車裏 看到警衛追她
[00:41:27.000 --> 00:41:30.000]  緊張起來 警衛開著門
[00:41:31.000 --> 00:41:34.000]  將警衛的手夾在門裏
[00:41:34.000 --> 00:41:36.000]  雙重的罪名
[00:41:36.000 --> 00:41:39.000]  偷竊 傷害 欺負人
[00:41:39.000 --> 00:41:41.000]  警衛抓了她
[00:41:41.000 --> 00:41:44.000]  在拘留所的時候 打電話給我
[00:41:44.000 --> 00:41:46.000]  保釋她
[00:41:46.000 --> 00:41:48.000]  因為我和師母去保釋她
[00:41:48.000 --> 00:41:50.000]  找律師 上庭
[00:41:50.000 --> 00:41:52.000]  她英文說得不好
[00:41:52.000 --> 00:41:54.000]  我就和她做翻譯
[00:41:54.000 --> 00:41:58.000]  當時有11個盤查人員
[00:41:58.000 --> 00:42:00.000]  其他9個類別
[00:42:00.000 --> 00:42:02.000]  她用中文翻譯
[00:42:02.000 --> 00:42:04.000]  差不多是一個辯護律師
[00:42:04.000 --> 00:42:07.000]  說到她先生有外遇
[00:42:07.000 --> 00:42:09.000]  她失控了
[00:42:09.000 --> 00:42:11.000]  不是她有心偷竊
[00:42:11.000 --> 00:42:13.000]  不是有心傷害人
[00:42:13.000 --> 00:42:15.000]  這9個女士
[00:42:15.000 --> 00:42:17.000]  從她們的反應裏
[00:42:17.000 --> 00:42:19.000]  每個人都同情她
[00:42:19.000 --> 00:42:21.000]  於是就無條件釋放
[00:42:21.000 --> 00:42:23.000]  出來之後
[00:42:23.000 --> 00:42:26.000]  沒多久就發現她老公出差
[00:42:26.000 --> 00:42:28.000]  去佛羅里達州
[00:42:29.000 --> 00:42:31.000]  又和那個女人約會
[00:42:31.000 --> 00:42:35.000]  她太太的情報網很厲害
[00:42:35.000 --> 00:42:37.000]  可以知道她在哪裏
[00:42:37.000 --> 00:42:39.000]  就走來
[00:42:39.000 --> 00:42:41.000]  阿姆斯 請你和我一起去
[00:42:41.000 --> 00:42:43.000]  捉姦
[00:42:43.000 --> 00:42:47.000]  心裏就祈禱
[00:42:47.000 --> 00:42:51.000]  好 我和師母和你一起去
[00:42:51.000 --> 00:42:54.000]  於是就買了3張機票
[00:42:54.000 --> 00:42:57.000]  去到佛羅里達州某個城市
[00:42:58.000 --> 00:43:00.000]  去到那個地方
[00:43:00.000 --> 00:43:02.000]  安排好了
[00:43:02.000 --> 00:43:06.000]  師母對著那個洞
[00:43:06.000 --> 00:43:08.000]  她看出來
[00:43:08.000 --> 00:43:10.000]  她在旁邊 我在旁邊
[00:43:10.000 --> 00:43:12.000]  就開門
[00:43:12.000 --> 00:43:14.000]  她在那邊看一看
[00:43:14.000 --> 00:43:16.000]  看到師母的美女的樣子
[00:43:16.000 --> 00:43:18.000]  她就打開門
[00:43:18.000 --> 00:43:20.000]  我們就衝進去
[00:43:20.000 --> 00:43:22.000]  就進去了
[00:43:22.000 --> 00:43:24.000]  好像演出一樣
[00:43:25.000 --> 00:43:30.000]  師母 牧師 太太 男人 情人
[00:43:30.000 --> 00:43:32.000]  在裏面
[00:43:32.000 --> 00:43:34.000]  這樣的一個場景
[00:43:34.000 --> 00:43:36.000]  這個不是演戲
[00:43:36.000 --> 00:43:39.000]  這些片集都是反映現實人生
[00:43:39.000 --> 00:43:41.000]  真的是這樣的情況
[00:43:41.000 --> 00:43:43.000]  出現在你面前
[00:43:43.000 --> 00:43:45.000]  很尷尬的
[00:43:45.000 --> 00:43:47.000]  當時我很嚴厲
[00:43:47.000 --> 00:43:49.000]  我跟她說
[00:43:49.000 --> 00:43:51.000]  要不你下定決心
[00:43:51.000 --> 00:43:53.000]  當機立斷
[00:43:54.000 --> 00:43:55.000]  要不你當機立斷
[00:43:55.000 --> 00:43:57.000]  斷了它
[00:43:57.000 --> 00:43:59.000]  將這個不正常的關係
[00:43:59.000 --> 00:44:02.000]  這個第三者的關係切斷它
[00:44:02.000 --> 00:44:05.000]  要不你這個家庭保不住
[00:44:05.000 --> 00:44:08.000]  你會這個家庭破裂
[00:44:08.000 --> 00:44:10.000]  我說完之後
[00:44:10.000 --> 00:44:13.000]  大家沉默了很長一段時間
[00:44:13.000 --> 00:44:15.000]  低頭
[00:44:15.000 --> 00:44:17.000]  她在裏面想很多事 盤算很多事
[00:44:17.000 --> 00:44:19.000]  我們在默默的祈禱
[00:44:19.000 --> 00:44:21.000]  那個女人
[00:44:23.000 --> 00:44:27.000]  她一段時間在我那裏
[00:44:27.000 --> 00:44:29.000]  她之前
[00:44:29.000 --> 00:44:31.000]  這段關係之前
[00:44:31.000 --> 00:44:33.000]  她的眼睛好像蒙了
[00:44:33.000 --> 00:44:35.000]  好像醉了
[00:44:35.000 --> 00:44:37.000]  突然間好像醒了過來
[00:44:37.000 --> 00:44:39.000]  醒了過來
[00:44:39.000 --> 00:44:41.000]  可能以前那些狐狸精
[00:44:41.000 --> 00:44:43.000]  迷幻藥
[00:44:43.000 --> 00:44:45.000]  醒了過來的時候
[00:44:45.000 --> 00:44:50.000]  好 我願意跟你一起走
[00:44:51.000 --> 00:44:52.000]  斷了這個關係
[00:44:52.000 --> 00:44:54.000]  斬斷了這個關係
[00:44:54.000 --> 00:44:56.000]  後來我們繼續門路訓練
[00:44:56.000 --> 00:44:58.000]  她的家庭又復合了
[00:44:58.000 --> 00:45:02.000]  這些事情真的很不容易
[00:45:02.000 --> 00:45:05.000]  我有時間我再說多一個
[00:45:05.000 --> 00:45:09.000]  不知道神為何帶領這些情況在我那裏
[00:45:09.000 --> 00:45:11.000]  有一次類似的情況
[00:45:11.000 --> 00:45:13.000]  發生在我的辦公室
[00:45:13.000 --> 00:45:15.000]  教會的辦公室
[00:45:15.000 --> 00:45:18.000]  當時我們有一個Warner
[00:45:19.000 --> 00:45:21.000]  有一個女士來照顧小孩
[00:45:21.000 --> 00:45:23.000]  她的先生有個外遇
[00:45:23.000 --> 00:45:26.000]  於是就約好跟她的先生見面
[00:45:26.000 --> 00:45:28.000]  在我的辦公室見面
[00:45:28.000 --> 00:45:30.000]  在談的時候
[00:45:30.000 --> 00:45:36.000]  原來第三者竟然可以去到我的辦公室找人
[00:45:36.000 --> 00:45:41.000]  就在我的辦公室出現這樣對峙的狀況
[00:45:41.000 --> 00:45:43.000]  你看多麼的
[00:45:43.000 --> 00:45:45.000]  好像肥醋劇一樣
[00:45:45.000 --> 00:45:47.000]  她變了我好像一個明星
[00:45:48.000 --> 00:45:49.000]  像肥醋劇一樣
[00:45:49.000 --> 00:45:51.000]  我們一定要對峙
[00:45:51.000 --> 00:45:54.000]  所以有時候這個對峙
[00:45:54.000 --> 00:45:56.000]  這種面對
[00:45:56.000 --> 00:45:58.000]  這種說出神的要求
[00:45:58.000 --> 00:46:00.000]  神的標準
[00:46:00.000 --> 00:46:02.000]  聖經的態度
[00:46:02.000 --> 00:46:04.000]  是有時候需要
[00:46:04.000 --> 00:46:06.000]  不要胡理胡討
[00:46:06.000 --> 00:46:08.000]  聖經是心意
[00:46:08.000 --> 00:46:10.000]  神的心意
[00:46:10.000 --> 00:46:13.000]  你們兩個人結婚就要以人性為一體
[00:46:13.000 --> 00:46:15.000]  好好堅持下去
[00:46:16.000 --> 00:46:18.000]  不要讓第三者來搞擾
[00:46:18.000 --> 00:46:20.000]  一定要堅持下去
[00:46:20.000 --> 00:46:24.000]  有問題的來解決
[00:46:24.000 --> 00:46:27.000]  這個就是我們在教會裡
[00:46:27.000 --> 00:46:30.000]  有時候面對這些事情的時候
[00:46:30.000 --> 00:46:32.000]  真的需要主來恩待
[00:46:32.000 --> 00:46:36.000]  主耶穌基督說復活第三言
[00:46:36.000 --> 00:46:38.000]  要領受聖靈
[00:46:38.000 --> 00:46:41.000]  要讓我們的靈能夠復甦
[00:46:41.000 --> 00:46:43.000]  使我們不要沉迷
[00:46:44.000 --> 00:46:48.000]  沉醉在地上的物質物肉裡
[00:46:48.000 --> 00:46:50.000]  讓我們看看
[00:46:50.000 --> 00:46:52.000]  神對我們的心意
[00:46:52.000 --> 00:46:54.000]  讓我們脫離一切的罪
[00:46:54.000 --> 00:46:56.000]  脫離一些纏累我們的事
[00:46:56.000 --> 00:46:59.000]  讓我們能夠努力奔走
[00:46:59.000 --> 00:47:01.000]  祂要我們這個已經是
[00:47:01.000 --> 00:47:04.000]  好像一個骷髏骨頭一樣
[00:47:04.000 --> 00:47:06.000]  衰殘枯乾的生命
[00:47:06.000 --> 00:47:08.000]  再一次復甦起來
[00:47:08.000 --> 00:47:11.000]  好像《以西傑書》37章裡所說的
[00:47:11.000 --> 00:47:13.000]  這個平原裡的骸骨
[00:47:13.000 --> 00:47:15.000]  吹起這個氣息
[00:47:15.000 --> 00:47:17.000]  聖靈在裡面
[00:47:17.000 --> 00:47:19.000]  再一次復甦過來
[00:47:19.000 --> 00:47:21.000]  神需要我們復甦
[00:47:21.000 --> 00:47:23.000]  如果有罪的
[00:47:23.000 --> 00:47:25.000]  需要來到神面前認清楚
[00:47:25.000 --> 00:47:28.000]  讓祂的靈吹入我們的內心裡
[00:47:28.000 --> 00:47:30.000]  潔淨我們更新我們
[00:47:30.000 --> 00:47:32.000]  我們需要在神面前立一個志向
[00:47:32.000 --> 00:47:35.000]  將這些神不喜悅的東西根治它
[00:47:35.000 --> 00:47:39.000]  立一個心志脫離
[00:47:39.000 --> 00:47:41.000]  靠主的恩典
[00:47:42.000 --> 00:47:43.000]  耶穌基督父母的大能大力
[00:47:43.000 --> 00:47:45.000]  來恩代我們
[00:47:45.000 --> 00:47:47.000]  我邀請大家
[00:47:47.000 --> 00:47:49.000]  如果你願意
[00:47:49.000 --> 00:47:51.000]  好像耶穌所說要領受聖靈
[00:47:51.000 --> 00:47:53.000]  你伸出你的雙手來
[00:47:53.000 --> 00:47:55.000]  好像領受一樣伸出你的雙手
[00:47:55.000 --> 00:47:57.000]  當我祈禱的時候
[00:47:57.000 --> 00:47:59.000]  你伸出你的雙手來
[00:47:59.000 --> 00:48:01.000]  讓聖靈進入我們裡面
[00:48:01.000 --> 00:48:03.000]  光照我們
[00:48:03.000 --> 00:48:05.000]  使得我們有不合心意的地方
[00:48:05.000 --> 00:48:08.000]  無論是一些私隱的
[00:48:08.000 --> 00:48:10.000]  習慣的一些罪
[00:48:11.000 --> 00:48:13.000]  我們需要靠主耶穌基督四面的
[00:48:13.000 --> 00:48:15.000]  我們這個時間
[00:48:15.000 --> 00:48:17.000]  當我祈禱的時候
[00:48:17.000 --> 00:48:19.000]  你伸出你的手來
[00:48:19.000 --> 00:48:21.000]  讓聖靈在我們裡面工作
[00:48:21.000 --> 00:48:23.000]  我們一起同心的祈禱
[00:48:23.000 --> 00:48:28.000]  主啊我們伸出信心的手
[00:48:28.000 --> 00:48:30.000]  來仰望你
[00:48:30.000 --> 00:48:32.000]  領受你
[00:48:32.000 --> 00:48:35.000]  領受你所應許給我們的聖靈
[00:48:35.000 --> 00:48:38.000]  求聖靈你在我們裡面
[00:48:39.000 --> 00:48:41.000]  更新下來
[00:48:41.000 --> 00:48:44.000]  將我們裡面不合心意的地方
[00:48:44.000 --> 00:48:47.000]  我們內心裡邊幽暗的
[00:48:47.000 --> 00:48:49.000]  被罪所綑綁
[00:48:49.000 --> 00:48:53.000]  多年在囚所裡邊的這一切
[00:48:53.000 --> 00:48:56.000]  求主你來羅開
[00:48:56.000 --> 00:49:00.000]  求你的寶血潔淨塗抹洗乾淨
[00:49:00.000 --> 00:49:03.000]  求聖靈你在我們裡面吹靈氣
[00:49:03.000 --> 00:49:06.000]  使得我們能夠更新過來
[00:49:07.000 --> 00:49:10.000]  使得我們能夠立定一個心志
[00:49:10.000 --> 00:49:15.000]  來脫離這一切不合你心意的任何的罪
[00:49:15.000 --> 00:49:18.000]  求主你用你自己豐盛的生命
[00:49:18.000 --> 00:49:20.000]  充滿我們
[00:49:20.000 --> 00:49:22.000]  聖靈在我們裡面管理我們
[00:49:22.000 --> 00:49:24.000]  使得我們能夠活出
[00:49:24.000 --> 00:49:26.000]  你要我們所活的生活
[00:49:26.000 --> 00:49:29.000]  使得我們能夠有美好的見證
[00:49:29.000 --> 00:49:32.000]  我們的家庭能夠和好
[00:49:32.000 --> 00:49:34.000]  使得我們的工作的場所
[00:49:35.000 --> 00:49:37.000]  在職場裡面有好的見證
[00:49:37.000 --> 00:49:39.000]  使得我們在社區裡邊
[00:49:39.000 --> 00:49:41.000]  在我們的教會裡邊
[00:49:41.000 --> 00:49:43.000]  能夠成為一個活的見證
[00:49:43.000 --> 00:49:46.000]  願意主你復甦我們的靈性
[00:49:46.000 --> 00:49:49.000]  使得我們的靈裡面有一個振興
[00:49:49.000 --> 00:49:51.000]  有一個復甦
[00:49:51.000 --> 00:49:53.000]  我們恭敬的將每一個交在你的手中
[00:49:53.000 --> 00:49:55.000]  奉耶穌基督的名頭
[00:49:55.000 --> 00:49:57.000]  阿們
[00:49:57.000 --> 00:49:58.000]  阿們
[00:49:58.000 --> 00:49:59.000]  阿們
[00:49:59.000 --> 00:50:02.000]  (字幕由 Amara.org 社群提供)
[00:50:02.000 --> 00:50:05.000]  (字幕由 Amara.org 社群提供)

