
[00:00:00.000 --> 00:00:06.000]  我想和大家今天分享的是聖靈的真理
[00:29:53.500 --> 00:29:55.500]  一定可以勝過,這樣的話
[00:29:55.500 --> 00:29:57.500]  我相信每次每次
[00:29:57.500 --> 00:29:59.500]  這樣勝過,這次的勝過
[00:29:59.500 --> 00:30:01.500]  就等於下一次的力量,慢慢慢慢
[00:30:01.500 --> 00:30:03.500]  我們就走上一條得勝的
[00:30:03.500 --> 00:30:05.500]  在聖靈裡面
[00:30:05.500 --> 00:30:07.500]  的生活的路,我一起祈禱
[00:30:07.500 --> 00:30:15.500]  聖靈啊,多謝你
[00:30:15.500 --> 00:30:17.500]  你竟然願意屈就住在我們這些不配的人的生命裡面
[00:30:17.500 --> 00:30:27.500]  但是我們很難過
[00:30:27.500 --> 00:30:29.500]  也都很內疚
[00:30:29.500 --> 00:30:31.500]  因為很多時候讓你在我們生命裡面住了這麼久
[00:30:31.500 --> 00:30:35.500]  但從來沒有讓你發揮出那種力量
[00:30:35.500 --> 00:30:39.500]  而且我們仍然在軟弱罪惡當中打滾
[00:30:39.500 --> 00:30:41.500]  失敗
[00:30:41.500 --> 00:30:43.500]  求主讓我們今天
[00:30:43.500 --> 00:30:45.500]  如果聽見你的聲音
[00:30:45.500 --> 00:30:47.500]  得到你的真理
[00:30:47.500 --> 00:30:49.500]  從今天開始,我們慢慢讓你成為
[00:30:49.500 --> 00:30:51.500]  我們生命裡面真實的力量
[00:30:51.500 --> 00:30:55.500]  到一個地步的力量足以對抗
[00:30:55.500 --> 00:30:59.500]  肉體那種的拉力的時候
[00:30:59.500 --> 00:31:01.500]  我們就可以經歷
[00:31:01.500 --> 00:31:03.500]  在你的裡面如何得勝
[00:31:03.500 --> 00:31:05.500]  主啊,我知道這些是事實
[00:31:05.500 --> 00:31:09.500]  求你自己讓這些事實
[00:31:09.500 --> 00:31:11.500]  成為弟兄姊妹生命裡面的實際
[00:31:11.500 --> 00:31:13.500]  和真實
[00:31:13.500 --> 00:31:15.500]  聽我這個祈禱
[00:31:15.500 --> 00:31:17.500]  奉耶穌基督的名,Amen

