
[00:00:00.000 --> 00:00:08.760]  多謝施班現唱一首我很喜歡的歌
[00:38:44.360 --> 00:38:47.360]  祂進入世界帶給我們光亮
[00:38:47.360 --> 00:38:51.360]  同樣地今天上主都拆敗你和我
[00:38:51.360 --> 00:38:54.360]  進入這個痛苦的世界裡
[00:38:54.360 --> 00:39:01.360]  希望我們的生命能夠成為周圍人的一點亮光和平安
[00:39:01.360 --> 00:39:03.360]  我們低頭做個禱告
[00:39:03.360 --> 00:39:06.360]  主是要求你幫助我們
[00:39:06.360 --> 00:39:09.360]  在越黑暗的世界
[00:39:09.360 --> 00:39:12.360]  越需要你的光在裡面照亮
[00:39:12.360 --> 00:39:14.360]  求祢祝福我們的生命
[00:39:14.360 --> 00:39:18.360]  以致我們的生命能夠成為一點點微小的光
[00:39:18.360 --> 00:39:20.360]  原諒我們周圍的人
[00:39:20.360 --> 00:39:23.360]  在他們恐懼、憂慮之中
[00:39:23.360 --> 00:39:25.360]  但是讓他們盼望平安
[00:39:25.360 --> 00:39:27.360]  求祢這樣祝福我們
[00:39:27.360 --> 00:39:29.360]  禱告奉耶穌基督名
[00:39:29.360 --> 00:39:30.360]  阿彌陀佛
[00:39:31.360 --> 00:39:32.360]  阿彌陀佛
[00:39:33.360 --> 00:39:34.360]  阿彌陀佛
[00:39:35.360 --> 00:39:36.360]  阿彌陀佛
[00:39:36.360 --> 00:39:37.360]  阿彌陀佛
[00:39:38.360 --> 00:39:39.360]  阿彌陀佛
[00:39:40.360 --> 00:39:41.360]  阿彌陀佛
[00:39:42.360 --> 00:39:43.360]  阿彌陀佛
[00:39:43.360 --> 00:39:46.360]  (字幕由 Amara.org 社群提供)
[00:39:46.360 --> 00:39:49.360]  (字幕由 Amara.org 社群提供)

