
[00:00:00.000 --> 00:00:11.400]  在此先恭喜大家 新一年能夠有一個更好的新開始
[00:48:08.900 --> 00:48:11.900]  然後進了會
[00:48:11.900 --> 00:48:14.900]  曾經有一次我跟一個傳道人聊天
[00:48:14.900 --> 00:48:18.900]  教會要成功一定要搞多些男女關係
[00:48:18.900 --> 00:48:21.900]  特別是年輕人的男女關係
[00:48:21.900 --> 00:48:23.900]  教會有沒有帥哥帥妹
[00:48:23.900 --> 00:48:25.900]  雖然我們有很多帥哥帥妹
[00:48:25.900 --> 00:48:28.900]  不過那些已經結婚了
[00:48:28.900 --> 00:48:32.900]  要搞多些沒有結婚的帥哥帥妹
[00:48:32.900 --> 00:48:35.900]  便吸引到人來
[00:48:35.900 --> 00:48:39.900]  年輕人的事業便會興旺
[00:48:39.900 --> 00:48:41.900]  甚至如果是這樣的話
[00:48:41.900 --> 00:48:49.900]  教會跟以往世界的觀念有什麼分別呢
[00:48:49.900 --> 00:48:55.900]  北方的王有句說話
[00:48:55.900 --> 00:48:58.900]  叫做滅靡的話
[00:48:58.900 --> 00:49:00.900]  是他最能夠操控的
[00:49:00.900 --> 00:49:02.900]  第21節
[00:49:02.900 --> 00:49:07.900]  這是我特別想提醒大家
[00:49:07.900 --> 00:49:12.900]  你們目者講道很多人很討厭
[00:49:12.900 --> 00:49:17.900]  因為講話太直接不合聽
[00:49:17.900 --> 00:49:21.900]  但請你小心在教會
[00:49:21.900 --> 00:49:27.900]  基督教圈子裏聽一些很合聽的人的說話
[00:49:27.900 --> 00:49:31.900]  因為他們所講的就是
[00:49:31.900 --> 00:49:34.900]  滅靡的話的機會很高
[00:49:34.900 --> 00:49:38.900]  你高興便喜歡聽
[00:49:38.900 --> 00:49:41.900]  你喜歡聽便會自然迷了下去
[00:49:41.900 --> 00:49:45.900]  但迷了下去最大的問題是
[00:49:45.900 --> 00:49:50.900]  你不知道上帝想我們聽什麼
[00:49:50.900 --> 00:49:53.900]  上帝想我們聽什麼呢
[00:49:53.900 --> 00:49:56.900]  其實是一個很簡單的試金石
[00:49:56.900 --> 00:49:59.900]  上帝想我們聽的
[00:49:59.900 --> 00:50:01.900]  一定是針對我們的罪
[00:50:01.900 --> 00:50:05.900]  針對我們的罪
[00:50:05.900 --> 00:50:09.900]  講的東西哪有好聽的呢
[00:50:09.900 --> 00:50:13.900]  沒有好聽的
[00:50:13.900 --> 00:50:16.900]  你聽那些滅靡說話的人
[00:50:16.900 --> 00:50:19.900]  要特別小心
[00:50:19.900 --> 00:50:21.900]  這種做法
[00:50:21.900 --> 00:50:24.900]  你以為我聽了他
[00:50:24.900 --> 00:50:26.900]  他講得很好
[00:50:26.900 --> 00:50:28.900]  很吸引我
[00:50:28.900 --> 00:50:30.900]  我跟隨了他之後
[00:50:30.900 --> 00:50:35.900]  你很容易成為他的犧牲品
[00:50:35.900 --> 00:50:39.900]  你以為成為了他的一份子
[00:50:39.900 --> 00:50:41.900]  參加他的教會
[00:50:41.900 --> 00:50:43.900]  世人多世眾
[00:50:43.900 --> 00:50:44.900]  很大影響力
[00:50:44.900 --> 00:50:46.900]  資源充足
[00:50:46.900 --> 00:50:51.900]  但結果當你被他操弄之後
[00:50:51.900 --> 00:50:53.900]  用了你一生的時間
[00:50:53.900 --> 00:50:56.900]  三四十年到臨死之前
[00:50:56.900 --> 00:50:58.900]  你還以為他很好的時候
[00:50:58.900 --> 00:51:04.900]  我擔心你去到上主的面前
[00:51:04.900 --> 00:51:07.900]  上主會問你一個問題
[00:51:07.900 --> 00:51:11.900]  你花了多少時間處理你的罪
[00:51:11.900 --> 00:51:16.900]  接著到第28至35節
[00:51:16.900 --> 00:51:18.900]  但你不單在前面
[00:51:18.900 --> 00:51:20.900]  天使要他知道
[00:51:20.900 --> 00:51:23.900]  以色列將會面對一個這樣的世界
[00:51:23.900 --> 00:51:26.900]  他們要防備被吸引進入
[00:51:26.900 --> 00:51:28.900]  這些世界觀
[00:51:28.900 --> 00:51:30.900]  跟著他們走
[00:51:30.900 --> 00:51:32.900]  更重要的一部份
[00:51:32.900 --> 00:51:35.900]  千萬不要作假虔誠
[00:51:35.900 --> 00:51:38.900]  在第28至35節
[00:51:38.900 --> 00:51:44.900]  上帝會在定時顯露出一個人的真正信仰
[00:51:44.900 --> 00:51:47.900]  人的信仰有兩種
[00:51:47.900 --> 00:51:50.900]  一是真正相信上帝
[00:51:50.900 --> 00:51:53.900]  有認罪悔改的生命
[00:51:53.900 --> 00:51:55.900]  忠誠的位置在上帝身上
[00:51:55.900 --> 00:51:57.900]  有一種是這樣的
[00:51:57.900 --> 00:51:59.900]  另一種是我很虔誠
[00:51:59.900 --> 00:52:02.900]  我很委身在上帝身上
[00:52:02.900 --> 00:52:05.900]  你看我做了多少事
[00:52:05.900 --> 00:52:09.900]  當你以為這是虔誠的時候
[00:52:09.900 --> 00:52:15.900]  這只不過是自己吹響自己是虔誠信徒
[00:52:15.900 --> 00:52:18.900]  你是否真正虔誠在上帝身上
[00:52:18.900 --> 00:52:20.900]  忠信於上帝呢
[00:52:20.900 --> 00:52:25.900]  第28至35節就說了這一點
[00:52:25.900 --> 00:52:30.900]  我們再想想從第28節開始說什麼
[00:52:30.900 --> 00:52:35.900]  第28節說北方的王必帶許多的財寶回本國
[00:52:35.900 --> 00:52:37.900]  因為他要撲返回去
[00:52:37.900 --> 00:52:40.900]  在這個時候他的心反對聖約
[00:52:40.900 --> 00:52:42.900]  為什麼他反對聖約呢
[00:52:42.900 --> 00:52:43.900]  我一會再說
[00:52:43.900 --> 00:52:45.900]  但因衣而行就回到本地
[00:52:45.900 --> 00:52:47.900]  回到本地又如何呢
[00:52:47.900 --> 00:52:49.900]  到了定期他必返回
[00:52:49.900 --> 00:52:53.900]  進入第二次又想再打南方的帝國
[00:52:53.900 --> 00:52:56.900]  第二次打的時候就不行了
[00:52:56.900 --> 00:52:58.900]  為什麼不行呢
[00:52:58.900 --> 00:53:00.900]  因為在這裡第30節說
[00:53:00.900 --> 00:53:03.900]  因為機體戰船必來攻擊他
[00:53:03.900 --> 00:53:05.900]  他就喪膽而回
[00:53:05.900 --> 00:53:08.900]  又要怒行聖約任意而行
[00:53:08.900 --> 00:53:12.900]  這裡重複說了第二次他任意而行
[00:53:12.900 --> 00:53:15.900]  又對聖約反對是什麼事件
[00:53:15.900 --> 00:53:18.900]  在歷史上我剛才說過
[00:53:18.900 --> 00:53:21.900]  當他離開了準備南侵的時候
[00:53:21.900 --> 00:53:24.900]  北方的羅馬的船隊
[00:53:24.900 --> 00:53:28.900]  戰船就來打他的巢穴
[00:53:28.900 --> 00:53:33.900]  機體戰船是出名的
[00:53:33.900 --> 00:53:40.900]  在當時主前260多至160多年
[00:53:40.900 --> 00:53:45.900]  這段時間裡橫掃在地中海
[00:53:45.900 --> 00:53:50.900]  尤其是希臘地區的戰船
[00:53:50.900 --> 00:53:54.900]  可以說是所向披靡
[00:53:54.900 --> 00:54:00.900]  當這支船隊來到北角王的巢穴的時候
[00:54:00.900 --> 00:54:03.900]  即是國土在北面希臘
[00:54:03.900 --> 00:54:06.900]  他不得不退回
[00:54:06.900 --> 00:54:09.900]  但在這個過程中
[00:54:09.900 --> 00:54:13.900]  就有些人來反對他
[00:54:13.900 --> 00:54:18.900]  這裡我要解釋什麼叫行聖約
[00:54:18.900 --> 00:54:22.900]  原來當他退回去的時候
[00:54:22.900 --> 00:54:25.900]  巴勒斯坦地區有一堆人物
[00:54:25.900 --> 00:54:27.900]  也是猶太人
[00:54:27.900 --> 00:54:29.900]  也是但爾裡最關心的人物
[00:54:29.900 --> 00:54:33.900]  回歸英女地區的其中一些參與者
[00:54:33.900 --> 00:54:36.900]  他們起來反抗
[00:54:36.900 --> 00:54:39.900]  這個叫馬加比家族
[00:54:39.900 --> 00:54:41.900]  他們建立了一個勢力
[00:54:41.900 --> 00:54:45.900]  去嘗試對抗北角王的不公
[00:54:45.900 --> 00:54:52.900]  所以北方王一直對這批人很反感
[00:54:52.900 --> 00:54:56.900]  他們出師以上帝之名重新建國
[00:54:56.900 --> 00:54:59.900]  但爾裡不是很想建國嗎?
[00:54:59.900 --> 00:55:02.900]  這班人就去建國吧
[00:55:02.900 --> 00:55:05.900]  但在這個時候這班人其實
[00:55:05.900 --> 00:55:08.900]  當中充滿很多
[00:55:08.900 --> 00:55:11.900]  前文已經說過
[00:55:11.900 --> 00:55:13.900]  暴戾之子
[00:55:13.900 --> 00:55:14.900]  記不記得
[00:55:14.900 --> 00:55:17.900]  前文剛剛說完
[00:55:17.900 --> 00:55:21.900]  這班人專門搞反對搞混亂
[00:55:21.900 --> 00:55:24.900]  趁火打劫之人
[00:55:24.900 --> 00:55:26.900]  這就是我的翻譯
[00:55:26.900 --> 00:55:30.900]  所以就惹起北方王很不高興
[00:55:30.900 --> 00:55:35.900]  所以他隨時隨地都想動這班聖民
[00:55:35.900 --> 00:55:38.900]  所以在第30節說
[00:55:38.900 --> 00:55:41.900]  他必會聯絡背棄聖約的人
[00:55:41.900 --> 00:55:43.900]  對的
[00:55:43.900 --> 00:55:45.900]  這班人以神的名
[00:55:45.900 --> 00:55:49.900]  我就招攬那些反對神的名
[00:55:49.900 --> 00:55:52.900]  或者叛道的人
[00:55:52.900 --> 00:55:56.900]  成為另一個勢力去箝制他們
[00:55:56.900 --> 00:55:59.900]  在這個種種的情況下
[00:55:59.900 --> 00:56:02.900]  於是北方王就興兵
[00:56:02.900 --> 00:56:04.900]  而這些興起的兵是什麼兵
[00:56:04.900 --> 00:56:09.900]  就是當地的背棄聖約的人
[00:56:09.900 --> 00:56:13.900]  他們就反而來去竊族神的聖地
[00:56:13.900 --> 00:56:17.900]  協助北方王在巴勒斯坦地
[00:56:17.900 --> 00:56:22.900]  去攻打猶太人在巴勒斯坦地的宗教生活
[00:56:22.900 --> 00:56:24.900]  於是怎麼樣
[00:56:24.900 --> 00:56:29.900]  將他們經常見的犯罪除掉
[00:56:29.900 --> 00:56:34.900]  並且設下行毀壞可憎的事
[00:56:34.900 --> 00:56:40.900]  這班人以為自己很聰明
[00:56:40.900 --> 00:56:41.900]  32節
[00:56:41.900 --> 00:56:44.900]  作惡違背聖約的人
[00:56:44.900 --> 00:56:50.900]  他甚至用北方王的巧言來勾引他們
[00:56:50.900 --> 00:56:55.900]  使得這班人為他賣力
[00:56:55.900 --> 00:56:59.900]  說到這裡你就會明白
[00:56:59.900 --> 00:57:02.900]  但爾利書不是說歷史
[00:57:02.900 --> 00:57:06.900]  而是說到但爾利最關心的事情
[00:57:06.900 --> 00:57:09.900]  我的子民猶太人回到巴勒斯坦地
[00:57:09.900 --> 00:57:11.900]  他們後來怎麼樣
[00:57:11.900 --> 00:57:14.900]  立國了 立國了 好不好
[00:57:14.900 --> 00:57:20.900]  使者天使在這裡告訴但爾利
[00:57:20.900 --> 00:57:23.900]  立國不是一件主題
[00:57:23.900 --> 00:57:28.900]  在這個情況下
[00:57:28.900 --> 00:57:35.900]  只會招致更多醜惡的事情出現
[00:57:35.900 --> 00:57:38.900]  有些人以為打響旗號來到
[00:57:38.900 --> 00:57:41.900]  再次建國
[00:57:41.900 --> 00:57:48.900]  這不是上帝要但爾利和猶太人要知道的訊息
[00:57:48.900 --> 00:57:52.900]  他們要知道的訊息是
[00:57:52.900 --> 00:57:55.900]  如果你不是真正虔誠
[00:57:55.900 --> 00:57:58.900]  在上帝心中活著
[00:57:58.900 --> 00:58:01.900]  你建一個巴勒斯坦國
[00:58:01.900 --> 00:58:03.900]  對不起 以色列國
[00:58:03.900 --> 00:58:07.900]  都是沒有意思的
[00:58:07.900 --> 00:58:17.900]  你只會成為很多人的歷史中被捲入的分裂局面
[00:58:17.900 --> 00:58:19.900]  但在這個時候我們看看
[00:58:19.900 --> 00:58:22.900]  第32節
[00:58:22.900 --> 00:58:27.900]  唯獨認識神的子民必剛強行事
[00:58:27.900 --> 00:58:31.900]  民間的智慧人必憤悔多人
[00:58:31.900 --> 00:58:36.900]  然而他們多日必倒在刀下
[00:58:36.900 --> 00:58:39.900]  被火燒 被擄掠搶奪
[00:58:39.900 --> 00:58:41.900]  他們撲倒的時候
[00:58:41.900 --> 00:58:50.900]  少得輔助 卻有許多人用滅靡的話去親近他們
[00:58:50.900 --> 00:58:53.900]  智慧的人當中有些撲倒
[00:58:53.900 --> 00:58:58.900]  為要擾亂其餘的人
[00:58:58.900 --> 00:59:03.900]  使他們清淨潔白
[00:59:03.900 --> 00:59:07.900]  直到沒了為了了定期事就了結
[00:59:07.900 --> 00:59:09.900]  說什麼呢
[00:59:09.900 --> 00:59:14.900]  透過天使的講話
[00:59:14.900 --> 00:59:16.900]  他們會明白到
[00:59:16.900 --> 00:59:18.900]  在你的子民當中
[00:59:18.900 --> 00:59:22.900]  有些真是毀身在上帝的子民
[00:59:22.900 --> 00:59:27.900]  他們會聽智慧人給他們的訓誨
[00:59:27.900 --> 00:59:30.900]  不過縱使他們聽這些訓誨
[00:59:30.900 --> 00:59:34.900]  他們也不一定會有好日子過
[00:59:34.900 --> 00:59:36.900]  他們會被迫害
[00:59:36.900 --> 00:59:41.900]  所以說會倒在刀下被火燒 被搶掠
[00:59:41.900 --> 00:59:47.900]  但在這些時候 上帝會幫助他們
[00:59:47.900 --> 00:59:50.900]  輔助他們是否打回聖像
[00:59:50.900 --> 00:59:54.900]  不是 繼續有這些陷害
[00:59:54.900 --> 00:59:57.900]  所以有許多人繼續用滅靡的話來親近他們
[00:59:57.900 --> 00:59:59.900]  誘惑他們離開上帝
[00:59:59.900 --> 01:00:02.900]  聽上帝說沒什麼好處
[01:00:02.900 --> 01:00:05.900]  又是很可憐 又是被人糟蹋
[01:00:05.900 --> 01:00:07.900]  跟他們一起吧
[01:00:07.900 --> 01:00:10.900]  背誦上帝的話
[01:00:10.900 --> 01:00:12.900]  不要再跟隨聖約
[01:00:12.900 --> 01:00:14.900]  說這些話
[01:00:14.900 --> 01:00:21.900]  但是有智慧的人聽到這些人的話
[01:00:21.900 --> 01:00:23.900]  他看得到
[01:00:23.900 --> 01:00:28.900]  那個被迫害的 被謀殺的 被殺害的
[01:00:28.900 --> 01:00:30.900]  被火燒 被搶奪的
[01:00:30.900 --> 01:00:33.900]  不用到他們被屈服
[01:00:33.900 --> 01:00:36.900]  相反的 在過程裡
[01:00:36.900 --> 01:00:41.900]  他們的生命更加清潔淨白
[01:00:41.900 --> 01:00:45.900]  說的是屬神的子民在這個世界
[01:00:45.900 --> 01:00:47.900]  你預了在這個時代裡
[01:00:47.900 --> 01:00:49.900]  一定因為你行主道
[01:00:49.900 --> 01:00:51.900]  按照神的話繼續堅持
[01:00:51.900 --> 01:00:53.900]  一定沒有好日子過
[01:00:53.900 --> 01:00:57.900]  因為這個世界的人不喜歡上帝的話
[01:00:57.900 --> 01:01:02.900]  這個世界大部分的人是違背聖約的人
[01:01:02.900 --> 01:01:04.900]  你如果想生活好一點
[01:01:04.900 --> 01:01:06.900]  那你一是就違背上帝的話
[01:01:06.900 --> 01:01:09.900]  不要再跟上帝的話了
[01:01:09.900 --> 01:01:14.900]  但是有些人堅持下去
[01:01:14.900 --> 01:01:17.900]  堅持是不是一個無止境
[01:01:17.900 --> 01:01:19.900]  這裡給了一個應許
[01:01:19.900 --> 01:01:23.900]  有定期 會有結束的一天
[01:01:23.900 --> 01:01:26.900]  頂著門
[01:01:26.900 --> 01:01:28.900]  從這段聖經裡
[01:01:28.900 --> 01:01:30.900]  我們看到兩大類人
[01:01:30.900 --> 01:01:33.900]  一類人自以為自己很健健的
[01:01:33.900 --> 01:01:36.900]  喜義
[01:01:36.900 --> 01:01:40.900]  但是一類人不是參與喜義的
[01:01:40.900 --> 01:01:47.900]  也同時不會被人以滅靡好聽的話引誘離開主道
[01:01:47.900 --> 01:01:50.900]  兩大類
[01:01:50.900 --> 01:01:54.900]  你和我是哪一類呢
[01:01:54.900 --> 01:01:58.900]  如果你和我都是後者
[01:01:58.900 --> 01:02:01.900]  願意毀身在上帝裡的人
[01:02:01.900 --> 01:02:03.900]  聽上帝的話
[01:02:03.900 --> 01:02:05.900]  以智慧行事的人
[01:02:05.900 --> 01:02:09.900]  那你預料到會有這樣的遭遇
[01:02:09.900 --> 01:02:13.900]  會有人抹黑你的
[01:02:13.900 --> 01:02:17.900]  用話來踐踏你的
[01:02:17.900 --> 01:02:20.900]  你可能會受傷害的
[01:02:20.900 --> 01:02:23.900]  但不用擔心
[01:02:23.900 --> 01:02:25.900]  在過程當中
[01:02:25.900 --> 01:02:27.900]  神有同理同在
[01:02:27.900 --> 01:02:29.900]  會護助你的
[01:02:29.900 --> 01:02:31.900]  是不是會反撲成功
[01:02:31.900 --> 01:02:33.900]  不是
[01:02:33.900 --> 01:02:35.900]  但是這個過程
[01:02:35.900 --> 01:02:37.900]  可以讓我們更加清楚
[01:02:37.900 --> 01:02:41.900]  知道我們信的是什麼
[01:02:41.900 --> 01:02:44.900]  基督徒的人生
[01:02:44.900 --> 01:02:47.900]  是一條艱難的路
[01:02:47.900 --> 01:02:52.900]  你想輕輕鬆鬆再走過嗎
[01:02:52.900 --> 01:02:56.900]  基督徒的路不是這樣走的
[01:02:56.900 --> 01:02:58.900]  如果有教會告訴你
[01:02:58.900 --> 01:03:00.900]  信耶穌
[01:03:00.900 --> 01:03:02.900]  耶穌會保護你的
[01:03:02.900 --> 01:03:04.900]  你沒事的了
[01:03:04.900 --> 01:03:05.900]  一切順利的了
[01:03:05.900 --> 01:03:07.900]  有事禱告就行了
[01:03:07.900 --> 01:03:09.900]  我告訴你
[01:03:09.900 --> 01:03:11.900]  你越信主室越清楚
[01:03:11.900 --> 01:03:13.900]  越深入越毀身的時候
[01:03:13.900 --> 01:03:16.900]  你所面對的挑戰就越多
[01:03:16.900 --> 01:03:20.900]  這就能印證你根本在上帝的裡面
[01:03:20.900 --> 01:03:23.900]  你會開始看見自己的生命
[01:03:23.900 --> 01:03:28.900]  越來越煉靜清潔潔白
[01:03:28.900 --> 01:03:32.900]  那他的屬靈生命就可以預備好
[01:03:32.900 --> 01:03:36.900]  進入將來上帝的天國當中
[01:03:36.900 --> 01:03:39.900]  這就是教會的角色
[01:03:39.900 --> 01:03:43.900]  但弟子們
[01:03:43.900 --> 01:03:45.900]  從這段聖經裡
[01:03:45.900 --> 01:03:47.900]  我們的確看見
[01:03:47.900 --> 01:03:51.900]  在這些情況下不容易走
[01:03:51.900 --> 01:03:54.900]  但我們要清楚知道
[01:03:54.900 --> 01:03:57.900]  我們走的這條路
[01:03:57.900 --> 01:04:02.900]  可能只不過是短短的人生幾十年
[01:04:02.900 --> 01:04:05.900]  算一算
[01:04:05.900 --> 01:04:09.900]  永恆和上帝在一起
[01:04:09.900 --> 01:04:18.900]  用今天的短暫的受苦值不值呢?
[01:04:18.900 --> 01:04:21.900]  這條問題的答案
[01:04:21.900 --> 01:04:25.900]  我留給你和上帝回答
[01:04:25.900 --> 01:04:27.900]  怎麼回答呢?
[01:04:27.900 --> 01:04:31.900]  用你從今天開始的生命生活來回答吧
[01:04:31.900 --> 01:04:34.900]  一起和心底人祷告
[01:04:34.900 --> 01:04:41.900]  父神多謝你讓我們看到這段聖經裡的真相
[01:04:41.900 --> 01:04:46.900]  世界的人是很邪惡
[01:04:46.900 --> 01:04:48.900]  因為世人都犯了罪
[01:04:48.900 --> 01:04:51.900]  規決了神的榮耀
[01:04:51.900 --> 01:04:54.900]  但上帝讓我們有出路
[01:04:54.900 --> 01:04:58.900]  讓我們可以回到祢的面前
[01:04:58.900 --> 01:05:05.900]  但必須要做好各方面的領性預備
[01:05:05.900 --> 01:05:08.900]  今天我們在這個世上
[01:05:08.900 --> 01:05:12.900]  以秉行祢的說話忠誠為身在當中
[01:05:12.900 --> 01:05:16.900]  遭遇到世人的反對和抹黑
[01:05:16.900 --> 01:05:21.900]  這反而證明我們所走的路是正確的
[01:05:21.900 --> 01:05:24.900]  因主要求你幫助我們
[01:05:24.900 --> 01:05:30.900]  因為在這條路上有時候真的很難撐下去
[01:05:30.900 --> 01:05:32.900]  但感謝你
[01:05:32.900 --> 01:05:34.900]  藉著天使的啟示
[01:05:34.900 --> 01:05:39.900]  我們知道你會按時輔助
[01:05:39.900 --> 01:05:43.900]  讓我們繼續有力走下去
[01:05:43.900 --> 01:05:46.900]  輔助我們走下去
[01:05:46.900 --> 01:05:51.900]  而不至於要委曲求全
[01:05:51.900 --> 01:05:56.900]  向罪再次屈服
[01:05:56.900 --> 01:05:59.900]  感謝你給我們的聖靈
[01:05:59.900 --> 01:06:03.900]  讓我們可以在這方面有你的帶領
[01:06:03.900 --> 01:06:07.900]  如以悔罪的身與生命
[01:06:07.900 --> 01:06:12.900]  在我們今天以及往後的生命生活當中
[01:06:12.900 --> 01:06:14.900]  繼續發生功效
[01:06:14.900 --> 01:06:17.900]  讓我們心甘貼近你
[01:06:17.900 --> 01:06:23.900]  靠著你走到上帝你永恆的國度當中
[01:06:23.900 --> 01:06:27.900]  禱告奉靠主耶穌基督的名字
[01:06:27.900 --> 01:06:29.900]  阿們
[01:06:29.900 --> 01:06:31.900]  阿們
[01:06:31.900 --> 01:06:33.900]  阿們
[01:06:33.900 --> 01:06:35.900]  阿們
[01:06:35.900 --> 01:06:37.900]  阿們
[01:06:37.900 --> 01:06:39.900]  阿們
[01:06:39.900 --> 01:06:41.900]  阿們
[01:06:41.900 --> 01:06:43.900]  阿們
[01:06:43.900 --> 01:06:45.900]  阿們
[01:06:45.900 --> 01:06:48.900]  (字幕由 Amara.org 社群提供)
[01:06:48.900 --> 01:06:51.900]  (字幕由 Amara.org 社群提供)

