
[00:00:00.000 --> 00:00:05.000]  各位看福的弟兄姊妹
[00:40:27.280 --> 00:40:29.280]  這就是考考我們
[00:40:29.280 --> 00:40:31.280]  信仰的問題
[00:40:31.280 --> 00:40:33.280]  有人
[00:40:33.280 --> 00:40:35.280]  能夠為基督的緣故
[00:40:35.280 --> 00:40:39.280]  堅守堅持
[00:40:39.280 --> 00:40:41.280]  直到見主面
[00:40:41.280 --> 00:40:43.280]  其實
[00:40:43.280 --> 00:40:45.280]  彼得的書信都是叫我們
[00:40:45.280 --> 00:40:47.280]  堅持直到見主面
[00:40:47.280 --> 00:40:49.280]  這也是舉一反三的道理
[00:40:49.280 --> 00:40:53.280]  相愛如帝興存
[00:40:53.280 --> 00:40:55.280]  慈憐謙卑的心
[00:40:55.280 --> 00:40:57.280]  不要以惡報惡
[00:40:57.280 --> 00:40:59.280]  以辱罵還辱罵
[00:40:59.280 --> 00:41:01.280]  都要祝福
[00:41:01.280 --> 00:41:03.280]  因為你們為此蒙照
[00:41:03.280 --> 00:41:05.280]  好叫你們承受福氣
[00:41:05.280 --> 00:41:07.280]  一路下去的說話
[00:41:07.280 --> 00:41:09.280]  我們往往會
[00:41:09.280 --> 00:41:11.280]  漸漸的
[00:41:11.280 --> 00:41:13.280]  將它套用在
[00:41:13.280 --> 00:41:15.280]  其他生活的細節
[00:41:15.280 --> 00:41:17.280]  但我想今天
[00:41:17.280 --> 00:41:19.280]  將這一切的說話
[00:41:19.280 --> 00:41:21.280]  就是人的嘴唇上的
[00:41:21.280 --> 00:41:23.280]  說話
[00:41:23.280 --> 00:41:25.280]  不出惡言
[00:41:25.280 --> 00:41:27.280]  只要祝福
[00:41:27.280 --> 00:41:29.280]  不要就座
[00:41:29.280 --> 00:41:31.280]  尋求和睦
[00:41:31.280 --> 00:41:33.280]  我將這個
[00:41:33.280 --> 00:41:35.280]  放回我們夫妻的關係
[00:41:35.280 --> 00:41:37.280]  放回我們的婚姻
[00:41:37.280 --> 00:41:39.280]  放回我們
[00:41:39.280 --> 00:41:41.280]  最近的關係
[00:41:41.280 --> 00:41:43.280]  之後再將它
[00:41:43.280 --> 00:41:45.280]  發揚光大
[00:41:45.280 --> 00:41:47.280]  好不好
[00:41:47.280 --> 00:41:49.280]  學習兩夫妻
[00:41:49.280 --> 00:41:51.280]  怎樣說話
[00:41:51.280 --> 00:41:53.280]  最近怎樣聊天
[00:41:53.280 --> 00:41:55.280]  最近有沒有互相祝福
[00:41:55.280 --> 00:41:57.280]  有沒有彼此讚美
[00:41:57.280 --> 00:41:59.280]  有沒有彼此肯定
[00:41:59.280 --> 00:42:01.280]  有沒有和睦
[00:42:01.280 --> 00:42:03.280]  和氣
[00:42:03.280 --> 00:42:05.280]  我發覺人老老下
[00:42:05.280 --> 00:42:07.280]  真是說話很沒有耐性
[00:42:07.280 --> 00:42:09.280]  無端端
[00:42:09.280 --> 00:42:11.280]  一句就得過去
[00:42:11.280 --> 00:42:13.280]  習慣了就得
[00:42:13.280 --> 00:42:15.280]  粗聲粗氣
[00:42:15.280 --> 00:42:17.280]  對一個不熟悉的人你不會這樣
[00:42:17.280 --> 00:42:19.280]  對自己很自愛的
[00:42:19.280 --> 00:42:21.280]  你會覺得自真
[00:42:21.280 --> 00:42:23.280]  變了
[00:42:23.280 --> 00:42:25.280]  自真和自憎
[00:42:25.280 --> 00:42:27.280]  其實有時候是沒有分別
[00:42:27.280 --> 00:42:29.280]  到底是你自愛我
[00:42:29.280 --> 00:42:31.280]  所以自真還是你自愛我
[00:42:31.280 --> 00:42:33.280]  所以自憎我
[00:42:33.280 --> 00:42:35.280]  這樣表達
[00:42:35.280 --> 00:42:37.280]  尋求和睦彼此體恤
[00:42:37.280 --> 00:42:39.280]  心醉看
[00:42:39.280 --> 00:42:41.280]  謙卑溫柔
[00:42:41.280 --> 00:42:43.280]  嘩 多好
[00:42:43.280 --> 00:42:45.280]  謙卑溫柔
[00:42:45.280 --> 00:42:47.280]  我們將來照鏡子
[00:42:47.280 --> 00:42:49.280]  到底
[00:42:49.280 --> 00:42:51.280]  我是否充滿憐憫
[00:42:51.280 --> 00:42:53.280]  到底我是否謙卑溫柔
[00:42:53.280 --> 00:42:55.280]  還是我一
[00:42:55.280 --> 00:42:57.280]  看見我的老伴
[00:42:57.280 --> 00:42:59.280]  那雙眼已經開始發火
[00:42:59.280 --> 00:43:01.280]  還未開口
[00:43:01.280 --> 00:43:03.280]  那些火已經在飄出來
[00:43:03.280 --> 00:43:05.280]  原來我們蘊藏幾十年的婚姻
[00:43:05.280 --> 00:43:07.280]  婚姻裏面
[00:43:07.280 --> 00:43:09.280]  又有很多恩典
[00:43:09.280 --> 00:43:11.280]  但亦有很多
[00:43:11.280 --> 00:43:13.280]  仇怨
[00:43:13.280 --> 00:43:15.280]  很多不滿
[00:43:15.280 --> 00:43:17.280]  不滿對方
[00:43:17.280 --> 00:43:19.280]  不滿自己
[00:43:19.280 --> 00:43:21.280]  我們的不滿
[00:43:21.280 --> 00:43:23.280]  其實仍然在
[00:43:23.280 --> 00:43:25.280]  騷擾我們的生活
[00:43:25.280 --> 00:43:27.280]  求主幫助我們
[00:43:27.280 --> 00:43:29.280]  未必要外面騷擾我們很多
[00:43:29.280 --> 00:43:31.280]  我們在自己的
[00:43:31.280 --> 00:43:33.280]  婚姻關係至親密的關係裏
[00:43:33.280 --> 00:43:35.280]  已經可以有很多火
[00:43:35.280 --> 00:43:37.280]  在咬我們
[00:43:37.280 --> 00:43:39.280]  那怎樣令這些火
[00:43:39.280 --> 00:43:41.280]  成為好的火
[00:43:41.280 --> 00:43:43.280]  怎樣滅火
[00:43:43.280 --> 00:43:45.280]  怎樣轉化
[00:43:45.280 --> 00:43:47.280]  求主給我們智慧
[00:43:47.280 --> 00:43:49.280]  我們一起祈禱
[00:43:49.280 --> 00:43:51.280]  創造我們的主
[00:43:51.280 --> 00:43:53.280]  設立婚姻的主
[00:43:53.280 --> 00:43:55.280]  今日我們思考第三章
[00:43:55.280 --> 00:43:57.280]  這幾節的簡單經文
[00:43:57.280 --> 00:44:01.280]  看似簡單
[00:44:01.280 --> 00:44:03.280]  但你最知道我們
[00:44:03.280 --> 00:44:05.280]  最知道
[00:44:05.280 --> 00:44:07.280]  每一對
[00:44:07.280 --> 00:44:09.280]  今時今日
[00:44:09.280 --> 00:44:11.280]  我們的情景
[00:44:11.280 --> 00:44:15.280]  我們並不向你隱瞞
[00:44:15.280 --> 00:44:17.280]  我們一切的需要
[00:44:17.280 --> 00:44:21.280]  我們一切的困難
[00:44:21.280 --> 00:44:27.280]  都在你面前
[00:44:29.280 --> 00:44:31.280]  請主幫助每一對
[00:44:31.280 --> 00:44:35.280]  都在你面前蒙恩
[00:44:35.280 --> 00:44:37.280]  每一個人
[00:44:37.280 --> 00:44:39.280]  都按照著自己
[00:44:39.280 --> 00:44:41.280]  當向你求助
[00:44:41.280 --> 00:44:43.280]  求恩的
[00:44:43.280 --> 00:44:45.280]  來呼求你
[00:44:45.280 --> 00:44:51.280]  不向你控訴任何人
[00:44:51.280 --> 00:44:53.280]  只求你
[00:44:53.280 --> 00:44:55.280]  憐恤自己
[00:44:55.280 --> 00:44:57.280]  照著你所
[00:44:57.280 --> 00:44:59.280]  恃的恩
[00:44:59.280 --> 00:45:01.280]  來活出像基督的生命
[00:45:01.280 --> 00:45:05.280]  並且有忍耐
[00:45:05.280 --> 00:45:07.280]  等待
[00:45:07.280 --> 00:45:11.280]  有播下種子
[00:45:11.280 --> 00:45:13.280]  等候修成的那種耐性
[00:45:13.280 --> 00:45:15.280]  因為心知道
[00:45:15.280 --> 00:45:17.280]  你最了解我們
[00:45:17.280 --> 00:45:21.280]  有為我們經歷在夫妻裏
[00:45:21.280 --> 00:45:23.280]  因著信服基督
[00:45:23.280 --> 00:45:25.280]  因著救恩而來
[00:45:25.280 --> 00:45:27.280]  一切的美善
[00:45:27.280 --> 00:45:29.280]  一切的歡愉
[00:45:29.280 --> 00:45:31.280]  一切的幸福
[00:45:31.280 --> 00:45:35.280]  一切的成效
[00:45:35.280 --> 00:45:37.280]  來向你獻上感恩
[00:45:37.280 --> 00:45:39.280]  願你繼續
[00:45:39.280 --> 00:45:41.280]  保守堅固
[00:45:41.280 --> 00:45:43.280]  成為別人的鼓勵和祝福
[00:45:43.280 --> 00:45:45.280]  我們這樣祈禱
[00:45:45.280 --> 00:45:47.280]  奉耶穌基督的聖名
[00:45:47.280 --> 00:45:49.280]  阿們
[00:45:49.280 --> 00:45:51.280]  阿們
[00:45:51.280 --> 00:45:53.280]  阿們
[00:45:53.280 --> 00:45:55.280]  阿們
[00:45:55.280 --> 00:45:57.280]  阿們
[00:45:57.280 --> 00:45:59.280]  阿們
[00:45:59.280 --> 00:46:02.280]  (字幕由 Amara.org 社群提供)
[00:46:02.280 --> 00:46:05.280]  (字幕由 Amara.org 社群提供)

