
[00:00:00.000 --> 00:00:06.760]  我們今天分享的題目是
[00:33:40.640 --> 00:33:43.640]  想著有不同的結果
[00:33:43.640 --> 00:33:48.640]  但今天最後我想說的是
[00:33:48.640 --> 00:33:50.640]  我們要用新的方法
[00:33:50.640 --> 00:33:51.640]  各位弟兄姊妹
[00:33:51.640 --> 00:33:55.640]  以前你人走了很多年的路
[00:33:55.640 --> 00:33:59.640]  你一定認識很多「蟻仔」
[00:34:00.640 --> 00:34:02.640]  但是那些「蟻仔」
[00:34:02.640 --> 00:34:06.640]  如果聖靈在
[00:34:06.640 --> 00:34:08.640]  你用不用那些「蟻仔」?
[00:34:08.640 --> 00:34:11.640]  上一次蕭Sir和我們分享
[00:34:11.640 --> 00:34:13.640]  行在光明裏面
[00:34:13.640 --> 00:34:16.640]  我想這就是我們基督徒要做的
[00:34:16.640 --> 00:34:20.640]  以前你們是行在黑暗
[00:34:20.640 --> 00:34:23.640]  所以做的事是不想讓人知道的
[00:34:23.640 --> 00:34:31.640]  今天我們在聖靈的同在下
[00:34:31.640 --> 00:34:36.640]  究竟那種新方法舊方法是甚麼呢?
[00:34:36.640 --> 00:34:37.640]  這不是視乎方法
[00:34:37.640 --> 00:34:39.640]  而是視乎你
[00:34:39.640 --> 00:34:42.640]  第一個是邀請聖靈和你一起
[00:34:42.640 --> 00:34:44.640]  去面對所有的問題
[00:34:44.640 --> 00:34:47.640]  你以前遇到問題可能靠自己
[00:34:47.640 --> 00:34:48.640]  靠朋友
[00:34:48.640 --> 00:34:49.640]  靠你的方法
[00:34:49.640 --> 00:34:50.640]  靠你的「蟻仔」
[00:34:50.640 --> 00:34:53.640]  但是今天遇到問題
[00:34:53.640 --> 00:34:58.640]  你會不會有勇氣去邀請聖靈和你一起做?
[00:34:58.640 --> 00:35:02.640]  當你要想用那個方法的時候
[00:35:02.640 --> 00:35:05.640]  究竟聖靈是支持你還是責備你
[00:35:05.640 --> 00:35:07.640]  你自己才知道
[00:35:07.640 --> 00:35:12.640]  這個才可以改變
[00:35:12.640 --> 00:35:14.640]  如果不是你只是用一些重複的行動
[00:35:14.640 --> 00:35:16.640]  就是你以前一直
[00:35:16.640 --> 00:35:17.640]  一直一直
[00:35:17.640 --> 00:35:19.640]  你都是做那樣東西
[00:35:20.640 --> 00:35:23.640]  今天新的方法
[00:35:23.640 --> 00:35:26.640]  是你以前沒有做過的
[00:35:26.640 --> 00:35:28.640]  如果你一直做都是邀請聖靈
[00:35:28.640 --> 00:35:30.640]  你當然要繼續做
[00:35:30.640 --> 00:35:31.640]  第二件事
[00:35:31.640 --> 00:35:32.640]  謹記
[00:35:32.640 --> 00:35:34.640]  我們所有的關係
[00:35:34.640 --> 00:35:38.640]  都是「比」和「似」
[00:35:38.640 --> 00:35:44.640]  即是甚麼呢?
[00:35:44.640 --> 00:35:46.640]  所有的關係
[00:35:46.640 --> 00:35:47.640]  我們今天
[00:35:47.640 --> 00:35:49.640]  在任何一個侍奉的崗位
[00:35:49.640 --> 00:35:51.640]  在家庭
[00:35:51.640 --> 00:35:53.640]  在工作間
[00:35:53.640 --> 00:35:54.640]  都是兩個人
[00:35:54.640 --> 00:35:56.640]  至少的事情
[00:35:56.640 --> 00:35:58.640]  如果是兩個人的話
[00:35:58.640 --> 00:36:00.640]  事情就會很複雜
[00:36:00.640 --> 00:36:02.640]  有兩個的主觀
[00:36:02.640 --> 00:36:04.640]  未必兩個是錯的
[00:36:04.640 --> 00:36:07.640]  兩個都可以對的
[00:36:07.640 --> 00:36:09.640]  不過不同的角度
[00:36:09.640 --> 00:36:11.640]  去看不同的事情
[00:36:11.640 --> 00:36:14.640]  你的三分、他的五分、他的十分是不同的
[00:36:14.640 --> 00:36:15.640]  但問題就是
[00:36:15.640 --> 00:36:17.640]  就是因為這樣才精彩
[00:36:17.640 --> 00:36:20.640]  因為這樣才可以學「比似相愛」
[00:36:20.640 --> 00:36:24.640]  如果我們一旦離開了聖靈
[00:36:24.640 --> 00:36:26.640]  就會變成了
[00:36:26.640 --> 00:36:28.640]  「比似傷害」
[00:36:28.640 --> 00:36:34.640]  我可以百分之百說
[00:36:34.640 --> 00:36:36.640]  聖靈
[00:36:36.640 --> 00:36:39.640]  不會想我們「比似傷害」
[00:36:39.640 --> 00:36:42.640]  聖靈
[00:36:42.640 --> 00:36:45.640]  一定只是想我們「比似傷愛」
[00:36:45.640 --> 00:36:50.640]  愛從來都是一個過程
[00:36:50.640 --> 00:36:55.640]  當「比似」了解越來越深之後
[00:36:55.640 --> 00:37:02.640]  當能夠過了不同的關口的時候
[00:37:02.640 --> 00:37:05.640]  那種的愛、那種的感情
[00:37:05.640 --> 00:37:09.640]  才可以更加深化
[00:37:10.640 --> 00:37:12.640]  沒有困難
[00:37:12.640 --> 00:37:14.640]  你看不到
[00:37:14.640 --> 00:37:18.640]  大家那種可以「比似傷害」去到哪裡
[00:37:18.640 --> 00:37:22.640]  但當遇到困難的時候
[00:37:22.640 --> 00:37:24.640]  你就能夠看到
[00:37:24.640 --> 00:37:26.640]  哪一些人
[00:37:26.640 --> 00:37:28.640]  是真的做到多一點點
[00:37:28.640 --> 00:37:30.640]  耶穌所說的
[00:37:30.640 --> 00:37:34.640]  耶穌的要求極高
[00:37:34.640 --> 00:37:38.640]  我們沒有人在那裡
[00:37:38.640 --> 00:37:40.640]  我們沒有人百分之百做到
[00:37:40.640 --> 00:37:42.640]  但所有的事
[00:37:42.640 --> 00:37:45.640]  耶穌從來沒有要求過一些事是他做不到的
[00:37:45.640 --> 00:37:47.640]  但我們可以試
[00:37:47.640 --> 00:37:53.640]  我相信一切的事情都是有上帝容許在這裡
[00:37:53.640 --> 00:37:55.640]  讓我們在你人生的經歷裡
[00:37:55.640 --> 00:37:58.640]  幾十年裡你學習了很多
[00:37:58.640 --> 00:38:01.640]  去學習
[00:38:01.640 --> 00:38:04.640]  當我們做到所有的事之後
[00:38:04.640 --> 00:38:06.640]  我們就去到這裡
[00:38:07.640 --> 00:38:10.640]  這也是能夠孝順我們的天父
[00:38:10.640 --> 00:38:12.640]  可以做到的事
[00:38:12.640 --> 00:38:15.640]  就是你們若有「比似傷害」的心
[00:38:15.640 --> 00:38:19.640]  眾人因此就認出
[00:38:19.640 --> 00:38:22.640]  你們是我的門徒
[00:38:22.640 --> 00:38:26.640]  我們一起有個結束的禱告
[00:38:26.640 --> 00:38:34.640]  在這一刻
[00:38:36.640 --> 00:38:39.640]  我很想聖靈繼續和我們一起
[00:38:39.640 --> 00:38:45.640]  在今天講道之前
[00:38:45.640 --> 00:38:48.640]  我做了兩個禱告
[00:38:48.640 --> 00:38:51.640]  我祈禱
[00:38:51.640 --> 00:38:56.640]  求上帝讓我在以上的講道
[00:38:56.640 --> 00:39:00.640]  不會因為咳嗽而終止
[00:39:00.640 --> 00:39:03.640]  我感謝上帝
[00:39:03.640 --> 00:39:05.640]  另外一個祈禱就是說
[00:39:06.640 --> 00:39:09.640]  我們今天講聖靈的人際關係
[00:39:09.640 --> 00:39:14.640]  我求聖靈一開始就動弓
[00:39:14.640 --> 00:39:19.640]  我求聖靈一開始就和我們一起
[00:39:19.640 --> 00:39:21.640]  我知道聖靈一直都和我們一起
[00:39:21.640 --> 00:39:23.640]  不過有時好像今天
[00:39:23.640 --> 00:39:24.640]  執事這樣說
[00:39:24.640 --> 00:39:27.640]  我們有時會消滅了聖靈的感動
[00:39:27.640 --> 00:39:29.640]  卓太提醒我們
[00:39:29.640 --> 00:39:31.640]  不要消滅聖靈的感動
[00:39:31.640 --> 00:39:34.640]  因為當我們一直消滅聖靈的感動的時候
[00:39:34.640 --> 00:39:37.640]  有一個地步會習慣了
[00:39:37.640 --> 00:39:41.640]  有一個地步會心硬了
[00:39:41.640 --> 00:39:44.640]  有一個地步什麼人說話我們都不聽
[00:39:44.640 --> 00:39:49.640]  求聖靈這一刻
[00:39:49.640 --> 00:39:52.640]  運行在我們使命浸信會
[00:39:52.640 --> 00:39:57.640]  與我們同在
[00:40:03.640 --> 00:40:05.640]  我們知道
[00:40:05.640 --> 00:40:08.640]  在我們這裡沒有仇敵
[00:40:08.640 --> 00:40:12.640]  在我們這裡都沒有魔鬼
[00:40:12.640 --> 00:40:14.640]  魔鬼在教會的上面
[00:40:14.640 --> 00:40:17.640]  我們都知道
[00:40:17.640 --> 00:40:21.640]  有人的地方就會有問題
[00:40:21.640 --> 00:40:24.640]  在這裡都不例外
[00:40:24.640 --> 00:40:27.640]  因為我們有很多人
[00:40:27.640 --> 00:40:29.640]  我們有不同的看法
[00:40:29.640 --> 00:40:30.640]  我們有不同的觀點
[00:40:30.640 --> 00:40:32.640]  是很正常的
[00:40:32.640 --> 00:40:39.640]  求聖靈
[00:40:39.640 --> 00:40:42.640]  在這一刻光照我們
[00:40:42.640 --> 00:40:45.640]  如果這一刻
[00:40:45.640 --> 00:40:50.640]  在你的腦海裡浮現那些人
[00:40:50.640 --> 00:40:53.640]  你不滿的
[00:40:53.640 --> 00:40:56.640]  你不喜歡他們
[00:40:56.640 --> 00:40:59.640]  因為和你有些嫌隙
[00:41:01.640 --> 00:41:03.640]  你可不可以在這一刻
[00:41:03.640 --> 00:41:06.640]  你拖著上帝的手
[00:41:06.640 --> 00:41:09.640]  緊握著耶穌和聖靈
[00:41:09.640 --> 00:41:13.640]  你去為祂祈禱
[00:41:13.640 --> 00:41:16.640]  你去祝福祂
[00:41:16.640 --> 00:41:21.640]  我們去做耶穌所說的第一點
[00:41:21.640 --> 00:41:25.640]  求聖靈光照你
[00:41:25.640 --> 00:41:27.640]  如果一講都沒有
[00:41:27.640 --> 00:41:28.640]  當然你感謝主
[00:41:29.640 --> 00:41:34.640]  如果有一個、兩個、三個、四個
[00:41:34.640 --> 00:41:39.640]  你首先祝福它
[00:41:39.640 --> 00:41:45.640]  因為關係要復和
[00:41:45.640 --> 00:41:50.640]  就要由禱告開始
[00:41:50.640 --> 00:41:53.640]  關係要復和
[00:41:53.640 --> 00:41:56.640]  要由一個愛心開始
[00:41:58.640 --> 00:42:02.640]  絕對不是由負面
[00:42:02.640 --> 00:42:05.640]  可以走到復和之路
[00:42:05.640 --> 00:42:09.640]  親愛的聖靈
[00:42:09.640 --> 00:42:12.640]  多謝祢與我們同在
[00:42:12.640 --> 00:42:15.640]  多謝祢在我們不懂祈禱的時候
[00:42:15.640 --> 00:42:17.640]  用說不出的嘆息
[00:42:17.640 --> 00:42:19.640]  去為我們禱告
[00:42:19.640 --> 00:42:22.640]  求祢讓我們知罪
[00:42:22.640 --> 00:42:26.640]  也讓我們有能力
[00:42:26.640 --> 00:42:27.640]  有勇氣
[00:42:27.640 --> 00:42:29.640]  有勇氣去認罪
[00:42:29.640 --> 00:42:33.640]  孩子都要向你道歉
[00:42:33.640 --> 00:42:35.640]  你給了孩子
[00:42:35.640 --> 00:42:37.640]  牧者這個職份
[00:42:37.640 --> 00:42:40.640]  孩子真的做得不好
[00:42:40.640 --> 00:42:42.640]  孩子真的做得不夠好
[00:42:42.640 --> 00:42:44.640]  求祢讓我
[00:42:44.640 --> 00:42:46.640]  如果真的令到哪些弟兄姊妹
[00:42:46.640 --> 00:42:48.640]  是不舒服的
[00:42:48.640 --> 00:42:52.640]  我真的很想和他們道歉
[00:42:52.640 --> 00:42:55.640]  因為聽那句話
[00:42:55.640 --> 00:42:57.640]  在家裏
[00:42:57.640 --> 00:42:59.640]  不是說對錯
[00:42:59.640 --> 00:43:03.640]  在家裏
[00:43:03.640 --> 00:43:05.640]  是說愛和接納
[00:43:05.640 --> 00:43:09.640]  求祢讓我們慢慢懂得
[00:43:09.640 --> 00:43:11.640]  父子也好
[00:43:11.640 --> 00:43:12.640]  兒女也好
[00:43:12.640 --> 00:43:13.640]  主人也好
[00:43:13.640 --> 00:43:15.640]  僕人也好
[00:43:15.640 --> 00:43:17.640]  兩邊都有責任
[00:43:17.640 --> 00:43:19.640]  兩邊都要付出
[00:43:19.640 --> 00:43:23.640]  兩邊都是同一位主
[00:43:24.640 --> 00:43:26.640]  讓我們有能力去愛
[00:43:26.640 --> 00:43:28.640]  去繼續去侍奉祢
[00:43:28.640 --> 00:43:30.640]  我們這樣禱告
[00:43:30.640 --> 00:43:33.640]  是奉主耶穌基督一聖的明智祈求
[00:43:33.640 --> 00:43:35.640]  阿門
[00:43:36.640 --> 00:43:37.640]  阿門
[00:43:37.640 --> 00:43:39.640]  阿門
[00:43:39.640 --> 00:43:41.640]  阿門
[00:43:41.640 --> 00:43:43.640]  阿門
[00:43:43.640 --> 00:43:45.640]  阿門
[00:43:45.640 --> 00:43:47.640]  阿門
[00:43:47.640 --> 00:43:49.640]  阿門

