
[00:00:00.000 --> 00:00:06.000]  我們在今個季度思想一個題目
[00:40:53.000 --> 00:40:55.000]  但當他辯護的時候
[00:40:55.000 --> 00:40:59.000]  亦都清楚講出他生命的榜樣和見證
[00:40:59.000 --> 00:41:01.000]  不怕別人怎樣說
[00:41:01.000 --> 00:41:05.000]  只是清楚表達出他自己生命的態度和方向
[00:41:05.000 --> 00:41:08.000]  而他在自辯的過程中
[00:41:08.000 --> 00:41:14.000]  更加幫助電影姐妹從他身上領受免禮
[00:41:14.000 --> 00:41:18.000]  走在一條神喜悅的路上
[00:41:18.000 --> 00:41:23.000]  他在電影姐妹離開偶像、離開罪惡
[00:41:23.000 --> 00:41:24.000]  歸向神
[00:41:24.000 --> 00:41:27.000]  服侍那位又真又活的上帝
[00:41:27.000 --> 00:41:31.000]  亦都意味著神呼籲你
[00:41:31.000 --> 00:41:35.000]  傳揚主的福音去侍奉祂
[00:41:35.000 --> 00:41:39.000]  在侍奉過程中帶著純全的心
[00:41:39.000 --> 00:41:41.000]  放膽的侍奉
[00:41:41.000 --> 00:41:44.000]  亦都一生很清楚知道
[00:41:44.000 --> 00:41:49.000]  讓自己的生命能夠付出代價去侍奉
[00:41:49.000 --> 00:41:53.000]  讓生命配得上所夢的照
[00:41:53.000 --> 00:41:55.000]  各位電影姐妹
[00:41:55.000 --> 00:42:00.000]  你可以選擇不理會這個身份
[00:42:00.000 --> 00:42:04.000]  亦都可以選擇按照神給你的恩召
[00:42:04.000 --> 00:42:09.000]  走在一條合神心意的路上
[00:42:09.000 --> 00:42:11.000]  我們一起祈禱
[00:42:11.000 --> 00:42:13.000]  請大家自己安靜一會
[00:42:13.000 --> 00:42:15.000]  為自己祈禱
[00:42:15.000 --> 00:42:20.000]  求神帶領你有聰明的選擇
[00:42:20.000 --> 00:42:22.000]  天父我們同心禱告
[00:42:22.000 --> 00:42:23.000]  感謝讚美你
[00:42:23.000 --> 00:42:26.000]  因為我們今天不再朝向死亡
[00:42:26.000 --> 00:42:29.000]  而是朝向永生
[00:42:29.000 --> 00:42:31.000]  主祢救我們脫離黑暗
[00:42:31.000 --> 00:42:33.000]  叫我們行在光明的路上
[00:42:33.000 --> 00:42:38.000]  我們今天不再需要侍奉惡魔
[00:42:38.000 --> 00:42:40.000]  侍奉自我
[00:42:40.000 --> 00:42:42.000]  不需要去敬拜馬門
[00:42:42.000 --> 00:42:46.000]  而是跟隨永生的上帝
[00:42:46.000 --> 00:42:48.000]  主耶穌說你有永生之道
[00:42:48.000 --> 00:42:51.000]  我們不跟隨你跟隨誰呢?
[00:42:51.000 --> 00:42:53.000]  主啊求你保守我們的生命
[00:42:53.000 --> 00:42:55.000]  是侍奉你的生命
[00:42:55.000 --> 00:42:57.000]  知道去服侍你
[00:42:57.000 --> 00:43:00.000]  也帶著一份真正誠實愛你的心
[00:43:00.000 --> 00:43:05.000]  去服侍別人侍奉你
[00:43:05.000 --> 00:43:09.000]  求你使用我們成為建立人生命的生命
[00:43:09.000 --> 00:43:14.000]  也讓我們在過程中自己成長
[00:43:14.000 --> 00:43:18.000]  以至得著主耶穌給我們豐盛的生命
[00:43:18.000 --> 00:43:21.000]  求主施恩感動我們的心靈
[00:43:21.000 --> 00:43:24.000]  緊緊跟隨你
[00:43:24.000 --> 00:43:27.000]  我們祈禱,奉耶穌基督成名求
[00:43:27.000 --> 00:43:29.000]  阿們
[00:43:29.000 --> 00:43:31.000]  阿們
[00:43:31.000 --> 00:43:33.000]  阿們
[00:43:33.000 --> 00:43:35.000]  阿們
[00:43:35.000 --> 00:43:37.000]  阿們
[00:43:37.000 --> 00:43:39.000]  阿們
[00:43:39.000 --> 00:43:42.000]  (字幕由 Amara.org 社群提供)

