
[00:00:00.000 --> 00:00:05.000]  今日我們的講題是死亡有什麼可怕
[00:36:10.000 --> 00:36:12.000]  帶你來的 或者陪你來的
[00:36:12.000 --> 00:36:14.000]  或者沒有的 有的話
[00:36:14.000 --> 00:36:15.000]  陪你一起站起來 好嗎
[00:36:15.000 --> 00:36:17.000]  我們為你鼓掌 好嗎
[00:36:17.000 --> 00:36:19.000]  這樣的時候 我們希望看見
[00:36:19.000 --> 00:36:22.000]  你站起來 我們送禮物包給你 好嗎
[00:36:22.000 --> 00:36:23.000]  好 請你現在站起來
[00:36:23.000 --> 00:36:25.000]  好 感謝神
[00:36:25.000 --> 00:36:27.000]  還有的 感謝神
[00:36:27.000 --> 00:36:30.000]  是 好 感謝神
[00:36:30.000 --> 00:36:32.000]  是的 我們看到
[00:36:32.000 --> 00:36:36.000]  一定有的 耶穌這麼愛你
[00:36:36.000 --> 00:36:39.000]  永恆的生命今天是送給你的
[00:36:39.000 --> 00:36:42.000]  請你現在站起來 好 感謝神
[00:36:42.000 --> 00:36:44.000]  我們看到很多人了
[00:36:44.000 --> 00:36:48.000]  我們不等太久 請你再站起來
[00:36:48.000 --> 00:36:49.000]  繼續站在這裡
[00:36:49.000 --> 00:36:51.000]  我們送一個禮物包給你 好嗎
[00:36:51.000 --> 00:36:53.000]  請你現在站起來 好 感謝神
[00:36:53.000 --> 00:36:55.000]  感謝主 還有沒有
[00:36:55.000 --> 00:36:57.000]  那邊我看不到的 後面有沒有
[00:36:57.000 --> 00:36:59.000]  一定有的 一定有的
[00:36:59.000 --> 00:37:02.000]  剛才心裡面有祈禱過的 請你站起來
[00:37:02.000 --> 00:37:05.000]  你想決定認識耶穌
[00:37:05.000 --> 00:37:07.000]  有這個永恆的生命的人
[00:37:07.000 --> 00:37:10.000]  你就站起來 現在站起來
[00:37:10.000 --> 00:37:12.000]  站起來 站起來
[00:37:12.000 --> 00:37:14.000]  拿起你的勇氣 站起來
[00:37:14.000 --> 00:37:17.000]  接受耶穌給你的永恆的生命
[00:37:17.000 --> 00:37:18.000]  接受耶穌給你的
[00:37:18.000 --> 00:37:21.000]  感謝主那邊有 永恆那邊有沒有
[00:37:21.000 --> 00:37:26.000]  感謝主 耶穌給你永恆的生命
[00:37:26.000 --> 00:37:29.000]  你站起來 耶穌送給你
[00:37:29.000 --> 00:37:32.000]  還有沒有 還有沒有
[00:37:32.000 --> 00:37:36.000]  請你站起來
[00:37:36.000 --> 00:37:38.000]  作出你的決定
[00:37:38.000 --> 00:37:41.000]  你身邊的基督徒親友陪你一起站起來
[00:37:41.000 --> 00:37:42.000]  我們為你鼓掌
[00:37:42.000 --> 00:37:47.000]  因為是最開心的日子
[00:37:47.000 --> 00:37:48.000]  有沒有
[00:37:48.000 --> 00:37:50.000]  如果剛才你說我沒有祈禱過
[00:37:50.000 --> 00:37:52.000]  但我心裡面現在覺得都很想信
[00:37:52.000 --> 00:37:54.000]  一樣可以站起來的
[00:37:54.000 --> 00:37:57.000]  不可以遲去 因為人生的機會不多
[00:37:57.000 --> 00:37:59.000]  好不好 請你站起來
[00:37:59.000 --> 00:38:01.000]  就現在站起來
[00:38:01.000 --> 00:38:02.000]  有沒有 還有沒有
[00:38:02.000 --> 00:38:04.000]  我們不會再等太久
[00:38:04.000 --> 00:38:06.000]  因為今天的時間不多
[00:38:06.000 --> 00:38:08.000]  你有沒有呢 有沒有
[00:38:08.000 --> 00:38:13.000]  我們為你感恩 有沒有
[00:38:13.000 --> 00:38:16.000]  好 我們感謝神
[00:38:16.000 --> 00:38:20.000]  最重要是在你的心裡面
[00:38:20.000 --> 00:38:21.000]  你願意跟隨神
[00:38:21.000 --> 00:38:23.000]  那一會你說
[00:38:23.000 --> 00:38:25.000]  我剛才都不是很敢站起來
[00:38:25.000 --> 00:38:27.000]  不要緊 最重要是神知道就行了
[00:38:27.000 --> 00:38:30.000]  那你可以告訴你的親友
[00:38:30.000 --> 00:38:32.000]  你說剛才其實我也想站起來
[00:38:32.000 --> 00:38:34.000]  我也想決定的了
[00:38:34.000 --> 00:38:37.000]  不要緊 待會親友可能都告訴那些師士
[00:38:37.000 --> 00:38:41.000]  都會繼續送一個福音的禮物包給你
[00:38:41.000 --> 00:38:43.000]  幫助你以後怎樣繼續走這條路下去
[00:38:43.000 --> 00:38:45.000]  好不好 我們歡迎你
[00:38:45.000 --> 00:38:47.000]  教會是一個大家庭 你見到我們
[00:38:47.000 --> 00:38:50.000]  千萬不用怕 說禮拜堂不知道是什麼
[00:38:50.000 --> 00:38:52.000]  你一光光猛猛害你嗎 是不是
[00:38:52.000 --> 00:38:54.000]  師班多好聽 唱的歌
[00:38:54.000 --> 00:38:58.000]  騙你幹什麼 我們不需要騙人
[00:38:58.000 --> 00:38:59.000]  也不是要多你不夠
[00:38:59.000 --> 00:39:03.000]  我又說話不好
[00:39:03.000 --> 00:39:04.000]  我經常這樣說
[00:39:04.000 --> 00:39:06.000]  你看排多久才進來
[00:39:06.000 --> 00:39:09.000]  你就知道多你一個不多少你一個不少
[00:39:09.000 --> 00:39:12.000]  不是靠你來掙夠人數的
[00:39:12.000 --> 00:39:14.000]  是真的好想你
[00:39:14.000 --> 00:39:16.000]  好想你能夠跟神有一個新的關係
[00:39:16.000 --> 00:39:19.000]  你就會明白剛才我們說得這麼肉緊的
[00:39:19.000 --> 00:39:21.000]  是一件什麼事 你一天會明白
[00:39:21.000 --> 00:39:24.000]  主祝福你 好 待會繼續
[00:39:24.000 --> 00:39:27.000]  (字幕由 Amara.org 社群提供)

