
[00:00:00.000 --> 00:00:09.000]  各位觀眾 今天繼續講史特恆傳
[00:46:02.000 --> 00:46:04.000]  大家要提出來
[00:46:04.000 --> 00:46:06.000]  愛心要提出來
[00:46:06.000 --> 00:46:08.000]  為的是全體教會
[00:46:08.000 --> 00:46:10.000]  我們繼續可以向前
[00:46:10.000 --> 00:46:12.000]  不要讓一個車掉了輪子
[00:46:12.000 --> 00:46:14.000]  阻礙自己
[00:46:14.000 --> 00:46:16.000]  我們一起修補它
[00:46:16.000 --> 00:46:18.000]  所以當時反提出
[00:46:18.000 --> 00:46:20.000]  由祖宗到現在
[00:46:20.000 --> 00:46:22.000]  是未停的
[00:46:22.000 --> 00:46:24.000]  我們不要停在這裏
[00:46:24.000 --> 00:46:26.000]  我們繼續向前
[00:46:26.000 --> 00:46:28.000]  這是一個逢車式的教會
[00:46:28.000 --> 00:46:30.000]  朝向末世
[00:46:30.000 --> 00:46:32.000]  願主祝福我們
[00:46:32.000 --> 00:46:34.000]  南部是甚麼教會呢
[00:46:34.000 --> 00:46:36.000]  南部很好
[00:46:36.000 --> 00:46:38.000]  本身就是逢車式教會
[00:46:38.000 --> 00:46:40.000]  有全方位的熱誠
[00:46:40.000 --> 00:46:42.000]  有天國的議長
[00:46:42.000 --> 00:46:44.000]  支持很多宣教士
[00:46:44.000 --> 00:46:46.000]  參與短訓
[00:46:46.000 --> 00:46:48.000]  有服務社群
[00:46:48.000 --> 00:46:50.000]  教會經常無常
[00:46:50.000 --> 00:46:52.000]  我欣賞教會經常借給人
[00:46:52.000 --> 00:46:54.000]  借給人好玩
[00:46:54.000 --> 00:46:56.000]  很多行政
[00:46:56.000 --> 00:46:58.000]  但這教會很
[00:46:58.000 --> 00:47:00.000]  我聽Kenny說
[00:47:00.000 --> 00:47:02.000]  我們要服務社區
[00:47:02.000 --> 00:47:04.000]  其他教會
[00:47:04.000 --> 00:47:06.000]  很多機構很喜歡借南部
[00:47:06.000 --> 00:47:08.000]  很多機構在這教會
[00:47:08.000 --> 00:47:10.000]  不是每個教會都願意
[00:47:10.000 --> 00:47:12.000]  這是很好
[00:47:12.000 --> 00:47:14.000]  真是很好
[00:47:14.000 --> 00:47:16.000]  所以
[00:47:16.000 --> 00:47:18.000]  逢車如果停在這地步
[00:47:18.000 --> 00:47:20.000]  停下來
[00:47:20.000 --> 00:47:22.000]  體制、法規
[00:47:22.000 --> 00:47:24.000]  程序前到你自己不能動
[00:47:24.000 --> 00:47:26.000]  那就
[00:47:26.000 --> 00:47:28.000]  不知道有沒有
[00:47:28.000 --> 00:47:30.000]  我不熟悉南部
[00:47:30.000 --> 00:47:32.000]  不過我盼望南部
[00:47:32.000 --> 00:47:34.000]  永遠充滿活力
[00:47:34.000 --> 00:47:36.000]  持守天國的熱誠
[00:47:36.000 --> 00:47:38.000]  這是我看到的
[00:47:38.000 --> 00:47:40.000]  我們繼續為教會祈禱
[00:47:40.000 --> 00:47:42.000]  彼此同心
[00:47:42.000 --> 00:47:44.000]  我們同祈禱
[00:47:44.000 --> 00:47:46.000]  感謝你給我們一個好的教會
[00:47:46.000 --> 00:47:48.000]  因為這個教會是繼續向前
[00:47:48.000 --> 00:47:50.000]  我們有福音的意象
[00:47:50.000 --> 00:47:52.000]  我們有好的栽培
[00:47:52.000 --> 00:47:54.000]  願主祝福我們一班傳來的同工
[00:47:54.000 --> 00:47:56.000]  祝福我們的執事
[00:47:56.000 --> 00:47:58.000]  也祝福帶領的弟兄姊妹
[00:47:58.000 --> 00:48:00.000]  當我們同心的侍奉的時候
[00:48:00.000 --> 00:48:02.000]  教會有天國的意象
[00:48:02.000 --> 00:48:04.000]  教會就真是能夠
[00:48:04.000 --> 00:48:06.000]  榮耀你的名
[00:48:06.000 --> 00:48:08.000]  我們感謝你
[00:48:08.000 --> 00:48:10.000]  你給我們很忠心的執事
[00:48:10.000 --> 00:48:12.000]  付上很多的時間
[00:48:12.000 --> 00:48:14.000]  很多的精力
[00:48:14.000 --> 00:48:16.000]  在這個福事上
[00:48:16.000 --> 00:48:18.000]  我們真的看到主使用了我們
[00:48:18.000 --> 00:48:20.000]  使用了教會
[00:48:20.000 --> 00:48:22.000]  願主繼續與我們同在
[00:48:22.000 --> 00:48:24.000]  在這個靠近的地方
[00:48:24.000 --> 00:48:26.000]  彰顯你的名
[00:48:26.000 --> 00:48:28.000]  願你的名高舉
[00:48:28.000 --> 00:48:30.000]  吸引萬人
[00:48:30.000 --> 00:48:32.000]  我們祈禱奉主名求
[00:48:32.000 --> 00:48:34.000]  我們祈禱奉主名求
[00:48:34.000 --> 00:48:36.000]  我們祈禱奉主名求
[00:48:36.000 --> 00:48:38.000]  我們祈禱奉主名求
[00:48:38.000 --> 00:48:40.000]  我們祈禱奉主名求
[00:48:40.000 --> 00:48:42.000]  我們祈禱奉主名求
[00:48:42.000 --> 00:48:44.000]  我們祈禱奉主名求
[00:48:44.000 --> 00:48:46.000]  我們祈禱奉主名求

