
[00:00:00.000 --> 00:00:02.000]  請我們再一次同心 和祈禱
[00:31:38.000 --> 00:31:40.000]  有沒有分別出來
[00:31:40.000 --> 00:31:42.000]  我們與一個非信徒
[00:31:42.000 --> 00:31:44.000]  有沒有分別
[00:31:44.000 --> 00:31:46.000]  在我們生命裡有沒有過聖見的生活
[00:31:46.000 --> 00:31:48.000]  聖經告訴你
[00:31:48.000 --> 00:31:50.000]  沒有聖見就見不到主
[00:31:50.000 --> 00:31:52.000]  就好像耶穌說
[00:31:52.000 --> 00:31:54.000]  清心的人有福了
[00:31:54.000 --> 00:31:56.000]  因為他們必得見神
[00:31:56.000 --> 00:31:58.000]  檢查一下我們自己的生活
[00:31:58.000 --> 00:32:00.000]  我是一個什麼樣的生活
[00:32:00.000 --> 00:32:02.000]  我會跌下去
[00:32:02.000 --> 00:32:04.000]  這些陷阱
[00:32:04.000 --> 00:32:06.000]  我的生命與一個非信徒有沒有不同
[00:32:06.000 --> 00:32:08.000]  他們這樣生活
[00:32:08.000 --> 00:32:10.000]  他的價值觀是這樣
[00:32:10.000 --> 00:32:12.000]  我的價值觀是這樣
[00:32:12.000 --> 00:32:14.000]  他們怎樣看政治家庭
[00:32:14.000 --> 00:32:16.000]  我又怎樣看政治家庭
[00:32:16.000 --> 00:32:18.000]  我作為一個基督徒有沒有不同
[00:32:18.000 --> 00:32:20.000]  我的目標是什麼
[00:32:20.000 --> 00:32:22.000]  我有沒有分別出來
[00:32:22.000 --> 00:32:24.000]  我們在上帝面前
[00:32:24.000 --> 00:32:26.000]  是不是好好警醒去掃垃圾
[00:32:26.000 --> 00:32:28.000]  以致我們心裡有聖見在裡面
[00:32:28.000 --> 00:32:30.000]  基督徒
[00:32:30.000 --> 00:32:32.000]  不是只是星期天去禮拜堂
[00:32:32.000 --> 00:32:34.000]  不是只是
[00:32:34.000 --> 00:32:36.000]  我洗了禮就算了
[00:32:36.000 --> 00:32:38.000]  基督徒是生命的轉變
[00:32:38.000 --> 00:32:40.000]  生命若沒有轉變
[00:32:40.000 --> 00:32:42.000]  我們仍然
[00:32:42.000 --> 00:32:44.000]  好像一個
[00:32:44.000 --> 00:32:46.000]  大隊走行的時候
[00:32:46.000 --> 00:32:48.000]  我們墮落出來的時候
[00:32:48.000 --> 00:32:50.000]  恐怕失了上帝的恩
[00:32:50.000 --> 00:32:52.000]  求主幫助我們
[00:32:52.000 --> 00:32:54.000]  請我們同心低頭
[00:32:54.000 --> 00:32:56.000]  我們同祈禱
[00:32:56.000 --> 00:32:58.000]  我們用少許時間去想一想
[00:32:58.000 --> 00:33:00.000]  我們今天在這條人生的道路裡
[00:33:00.000 --> 00:33:02.000]  有沒有跌下去
[00:33:02.000 --> 00:33:04.000]  有沒有跌下去
[00:33:04.000 --> 00:33:06.000]  我們在這條人生的道路裡
[00:33:06.000 --> 00:33:08.000]  有沒有跌下去
[00:33:08.000 --> 00:33:10.000]  這些陷阱當中
[00:33:10.000 --> 00:33:12.000]  我們有沒有分別出來
[00:33:12.000 --> 00:33:14.000]  我們的生命
[00:33:14.000 --> 00:33:16.000]  我們的生活
[00:33:16.000 --> 00:33:18.000]  是不是有一個聖潔的生活
[00:33:18.000 --> 00:33:20.000]  天父我們再一次謝謝你
[00:33:20.000 --> 00:33:22.000]  給這個話語去提醒我們
[00:33:22.000 --> 00:33:24.000]  免得我們
[00:33:24.000 --> 00:33:26.000]  跌入這些陷阱當中
[00:33:26.000 --> 00:33:28.000]  祝福我們每一個
[00:33:28.000 --> 00:33:30.000]  聖靈繼續提醒我們每一位
[00:33:30.000 --> 00:33:32.000]  祈禱奉耶穌基督名求

