
[00:00:00.000 --> 00:00:04.360]  各位大型節目的朋友們 平安
[00:32:20.440 --> 00:32:22.440]  即是其他教會是基督的身體
[00:32:22.440 --> 00:32:24.440]  陳牧師最厲害就是和人合作
[00:32:24.440 --> 00:32:26.440]  當他開始有很多小朋友
[00:32:26.440 --> 00:32:28.440]  但教會的人還沒動的時候
[00:32:28.440 --> 00:32:30.440]  他怎麼辦呢
[00:32:30.440 --> 00:32:32.440]  找外援
[00:32:32.440 --> 00:32:34.440]  找一些機構
[00:32:34.440 --> 00:32:36.440]  你不是有很多funding嗎
[00:32:36.440 --> 00:32:38.440]  不如這樣你給些funding我
[00:32:38.440 --> 00:32:40.440]  我請大學生幫我的小學生補習
[00:32:40.440 --> 00:32:42.440]  小學生不用錢補習
[00:32:42.440 --> 00:32:44.440]  中學大學生有錢收
[00:32:44.440 --> 00:32:46.440]  三贏
[00:32:46.440 --> 00:32:48.440]  又有人回教會
[00:32:48.440 --> 00:32:50.440]  很多人的funding是等著你申請的
[00:32:50.440 --> 00:32:52.440]  但不知為什麼很多教會是不懂得用這些
[00:32:52.440 --> 00:32:54.440]  結果沒申請
[00:32:54.440 --> 00:32:56.440]  但當他開始申請的時候
[00:32:56.440 --> 00:32:58.440]  他就請了很多很有質素的大學生
[00:32:58.440 --> 00:33:00.440]  有另一間教會學了
[00:33:00.440 --> 00:33:02.440]  又是可以凝聚到很多人
[00:33:02.440 --> 00:33:04.440]  另一間教會的牧師
[00:33:04.440 --> 00:33:06.440]  他一個人教了九年
[00:33:06.440 --> 00:33:08.440]  人數沒增長過
[00:33:08.440 --> 00:33:10.440]  他只是祈禱
[00:33:10.440 --> 00:33:12.440]  祈禱還要行動
[00:33:12.440 --> 00:33:14.440]  我們不要以為祈禱就行
[00:33:14.440 --> 00:33:16.440]  在健身室
[00:33:16.440 --> 00:33:18.440]  你不會坐著
[00:33:18.440 --> 00:33:20.440]  信心就會增長
[00:33:20.440 --> 00:33:22.440]  當他祈禱的時候
[00:33:22.440 --> 00:33:24.440]  那個牧師就想到
[00:33:24.440 --> 00:33:26.440]  我祈禱了九年
[00:33:26.440 --> 00:33:28.440]  為什麼沒人肯和我一起去努力
[00:33:28.440 --> 00:33:30.440]  當他認識了淑娟姐之後
[00:33:30.440 --> 00:33:32.440]  他提醒了自己
[00:33:32.440 --> 00:33:34.440]  沒人你就自己去
[00:33:34.440 --> 00:33:36.440]  他開頭真的開了after course
[00:33:36.440 --> 00:33:38.440]  認識了一群婦女
[00:33:38.440 --> 00:33:40.440]  他就想我一個男人
[00:33:40.440 --> 00:33:42.440]  怎麼輔導那些婦女
[00:33:42.440 --> 00:33:44.440]  他就聽到淑娟姐說
[00:33:44.440 --> 00:33:46.440]  One Church 你教會的問題
[00:33:46.440 --> 00:33:48.440]  不只是你的問題
[00:33:48.440 --> 00:33:50.440]  可以是所有教會的問題
[00:33:50.440 --> 00:33:52.440]  他真的打電話給另一間教會
[00:33:52.440 --> 00:33:54.440]  說我有群婦女
[00:33:54.440 --> 00:33:56.440]  但我們是一個男傳道
[00:33:56.440 --> 00:33:58.440]  沒人去跟進
[00:33:58.440 --> 00:34:00.440]  那間教會的牧師
[00:34:00.440 --> 00:34:02.440]  他說我們教會有個女傳道
[00:34:02.440 --> 00:34:04.440]  很空閒的
[00:34:04.440 --> 00:34:06.440]  他去你的教會做
[00:34:06.440 --> 00:34:08.440]  不是我 我沒空
[00:34:08.440 --> 00:34:10.440]  是你的傳道
[00:34:10.440 --> 00:34:12.440]  他真的派了她去另一間教會牧養
[00:34:12.440 --> 00:34:14.440]  多震撼
[00:34:14.440 --> 00:34:16.440]  哪裡出糧
[00:34:16.440 --> 00:34:18.440]  竇教會
[00:34:18.440 --> 00:34:20.440]  他派她去
[00:34:20.440 --> 00:34:22.440]  這些就是我說的第三個T
[00:34:22.440 --> 00:34:24.440]  就是我們要有一個教練
[00:34:24.440 --> 00:34:26.440]  就是我們人的視野很短
[00:34:26.440 --> 00:34:28.440]  你見不到外面的東西
[00:34:28.440 --> 00:34:30.440]  你不知道原來可以這樣
[00:34:30.440 --> 00:34:32.440]  但有些人就躲起來
[00:34:32.440 --> 00:34:34.440]  說不行
[00:34:34.440 --> 00:34:36.440]  我站了很久在土上
[00:34:36.440 --> 00:34:38.440]  上帝都不祝福
[00:34:38.440 --> 00:34:40.440]  又不帶人又不給錢
[00:34:40.440 --> 00:34:42.440]  那我怎麼做侍工呢
[00:34:42.440 --> 00:34:44.440]  原來有侍工是要你走出去的
[00:34:44.440 --> 00:34:46.440]  是因為有需要去做侍工
[00:34:46.440 --> 00:34:48.440]  不是因為有錢而做侍工
[00:34:48.440 --> 00:34:50.440]  有需要的時候
[00:34:50.440 --> 00:34:52.440]  如果走得對的路上帝就會奉獻
[00:34:52.440 --> 00:34:54.440]  所以很多時候我們
[00:34:54.440 --> 00:34:56.440]  沒有帶著ACT出去
[00:34:56.440 --> 00:34:58.440]  好了 當你進了倫捨之後
[00:34:58.440 --> 00:35:00.440]  會有什麼情況出現呢
[00:35:00.440 --> 00:35:02.440]  倫捨開始有機會
[00:35:02.440 --> 00:35:04.440]  One Church
[00:35:04.440 --> 00:35:06.440]  記住了
[00:35:06.440 --> 00:35:08.440]  然後帶領我們的
[00:35:08.440 --> 00:35:10.440]  是個頭
[00:35:10.440 --> 00:35:12.440]  記住
[00:35:12.440 --> 00:35:14.440]  這個很重要
[00:35:14.440 --> 00:35:16.440]  因為以弗所書都說
[00:35:16.440 --> 00:35:18.440]  如同基督是教會的頭
[00:35:18.440 --> 00:35:20.440]  他又是身體的救主
[00:35:20.440 --> 00:35:22.440]  當我祈禱
[00:35:22.440 --> 00:35:28.440]  求上帝讓我將整個模特擺在這間教會的時候
[00:35:28.440 --> 00:35:30.440]  可以怎麼做呢
[00:35:30.440 --> 00:35:32.440]  可以怎麼做呢
[00:35:32.440 --> 00:35:34.440]  我未上任之前
[00:35:34.440 --> 00:35:36.440]  都回到香港
[00:35:36.440 --> 00:35:38.440]  在Zoom上了些課堂
[00:35:38.440 --> 00:35:40.440]  我記得那時候12月
[00:35:40.440 --> 00:35:42.440]  我真的叫我的同學為我祈禱
[00:35:42.440 --> 00:35:44.440]  因為我將會去那間教會
[00:35:44.440 --> 00:35:46.440]  我不知道怎麼做
[00:35:46.440 --> 00:35:48.440]  我不知道可以做些什麼
[00:35:48.440 --> 00:35:50.440]  只有那間教會
[00:35:50.440 --> 00:35:52.440]  還有很有心的18到20位弟兄姐妹
[00:35:52.440 --> 00:35:54.440]  真的祈禱
[00:35:54.440 --> 00:35:56.440]  但是在這一年多裡面
[00:35:56.440 --> 00:35:58.440]  我們看到很多神跡
[00:35:58.440 --> 00:36:00.440]  在上次一個聚會
[00:36:00.440 --> 00:36:02.440]  我們有120多人
[00:36:02.440 --> 00:36:04.440]  有很多神跡
[00:36:04.440 --> 00:36:06.440]  充滿著默恩
[00:36:06.440 --> 00:36:08.440]  在最後的結束
[00:36:08.440 --> 00:36:10.440]  我會講一個發生在這個星期的神跡
[00:36:10.440 --> 00:36:12.440]  你會覺得很驚訝很震驚
[00:36:12.440 --> 00:36:14.440]  這個神跡就是
[00:36:14.440 --> 00:36:16.440]  當我和上帝祈禱
[00:36:16.440 --> 00:36:18.440]  我想用盡默恩堂
[00:36:18.440 --> 00:36:20.440]  但很多地方荒廢了
[00:36:20.440 --> 00:36:22.440]  很感恩
[00:36:22.440 --> 00:36:24.440]  有間專做年輕人的本地加拿大機構
[00:36:24.440 --> 00:36:26.440]  接觸我們
[00:36:26.440 --> 00:36:28.440]  叫做YRAM
[00:36:28.440 --> 00:36:30.440]  現在就在下面
[00:36:30.440 --> 00:36:32.440]  我上星期拍照的時候
[00:36:32.440 --> 00:36:34.440]  有一群人同時在下面敬拜
[00:36:34.440 --> 00:36:36.440]  你說多好啊
[00:36:36.440 --> 00:36:38.440]  真是美麗的圖畫
[00:36:38.440 --> 00:36:40.440]  我們在這裡敬拜
[00:36:40.440 --> 00:36:42.440]  下面有另一群人敬拜
[00:36:42.440 --> 00:36:44.440]  是另一間教會
[00:36:44.440 --> 00:36:46.440]  我們用更便宜的租金
[00:36:46.440 --> 00:36:48.440]  更不合理的租給他們
[00:36:48.440 --> 00:36:50.440]  我們想支持他們
[00:36:50.440 --> 00:36:52.440]  這個機構
[00:36:52.440 --> 00:36:54.440]  很感恩
[00:36:54.440 --> 00:36:56.440]  荒廢了六年
[00:36:56.440 --> 00:36:58.440]  下面是用來擺擺雜貨
[00:36:58.440 --> 00:37:00.440]  但被他們弄得很美
[00:37:00.440 --> 00:37:02.440]  下面他們作為辦公室
[00:37:02.440 --> 00:37:04.440]  我經常在下面看到
[00:37:04.440 --> 00:37:06.440]  和那群年輕人開會
[00:37:06.440 --> 00:37:08.440]  他自己弄了一個角落
[00:37:08.440 --> 00:37:10.440]  用來敬拜
[00:37:10.440 --> 00:37:12.440]  他還特意為了吸納年輕人
[00:37:12.440 --> 00:37:14.440]  弄了一個咖啡角落
[00:37:14.440 --> 00:37:16.440]  然後他們可以隨時來
[00:37:16.440 --> 00:37:18.440]  在這裡聊天
[00:37:18.440 --> 00:37:20.440]  他們可以彈吉他
[00:37:20.440 --> 00:37:22.440]  可以唱歌
[00:37:22.440 --> 00:37:24.440]  很感恩
[00:37:24.440 --> 00:37:26.440]  我們真的用不夠
[00:37:26.440 --> 00:37:28.440]  我們用到盡了
[00:37:28.440 --> 00:37:30.440]  我們什麼年齡的階層都多了很多
[00:37:30.440 --> 00:37:32.440]  我們開始祈禱
[00:37:32.440 --> 00:37:34.440]  有一次在執事會
[00:37:34.440 --> 00:37:36.440]  我聽到這個詞很感動
[00:37:36.440 --> 00:37:38.440]  我們真的希望
[00:37:38.440 --> 00:37:40.440]  我們這個木恩
[00:37:40.440 --> 00:37:42.440]  這個大樓
[00:37:42.440 --> 00:37:44.440]  成為一個基督教的大樓
[00:37:44.440 --> 00:37:46.440]  我也很感恩
[00:37:46.440 --> 00:37:48.440]  在幾個月前
[00:37:48.440 --> 00:37:50.440]  我來到木恩有兩件事
[00:37:50.440 --> 00:37:52.440]  我是最沒有信心的
[00:37:52.440 --> 00:37:54.440]  第一件事就是這個
[00:37:54.440 --> 00:37:56.440]  但是幾個月前
[00:37:56.440 --> 00:37:58.440]  我記得站在那個位置
[00:37:58.440 --> 00:38:00.440]  在一個鋼琴那裡
[00:38:00.440 --> 00:38:02.440]  有一個我們叫做
[00:38:02.440 --> 00:38:04.440]  一直撐著木恩的一對夫婦
[00:38:04.440 --> 00:38:06.440]  他走過來
[00:38:06.440 --> 00:38:08.440]  他傳道
[00:38:08.440 --> 00:38:10.440]  如果你想收回下面的印刷廠
[00:38:10.440 --> 00:38:12.440]  我們一定支持
[00:38:12.440 --> 00:38:14.440]  他說以前我們沒有信心的
[00:38:14.440 --> 00:38:16.440]  你記得你說的
[00:38:16.440 --> 00:38:18.440]  我們沒有信心的
[00:38:18.440 --> 00:38:20.440]  現在有了
[00:38:20.440 --> 00:38:22.440]  現在有二千多塊
[00:38:22.440 --> 00:38:24.440]  但一年都三萬塊租金
[00:38:24.440 --> 00:38:26.440]  如果一年沒有三萬
[00:38:26.440 --> 00:38:28.440]  但當我這樣計算的時候
[00:38:28.440 --> 00:38:30.440]  你知不知道那次開會
[00:38:30.440 --> 00:38:32.440]  我真的很慚愧
[00:38:32.440 --> 00:38:34.440]  我和執事說
[00:38:34.440 --> 00:38:36.440]  當執事說完基督教大樓
[00:38:36.440 --> 00:38:38.440]  我和他說我太低級
[00:38:38.440 --> 00:38:40.440]  我打算收回YWAM
[00:38:40.440 --> 00:38:42.440]  我說我多無良
[00:38:42.440 --> 00:38:44.440]  做傳道人做到這樣
[00:38:44.440 --> 00:38:46.440]  你為了每個月一千塊
[00:38:46.440 --> 00:38:48.440]  你收了人家基督教機構
[00:38:48.440 --> 00:38:50.440]  我那一刻覺得
[00:38:50.440 --> 00:38:52.440]  我還這麼大聲說信心
[00:38:52.440 --> 00:38:54.440]  你這個人這麼壞
[00:38:54.440 --> 00:38:56.440]  執事說完這句
[00:38:56.440 --> 00:38:58.440]  我才敢說那句
[00:38:58.440 --> 00:39:00.440]  我們成為基督教大樓
[00:39:00.440 --> 00:39:02.440]  多麼重要
[00:39:02.440 --> 00:39:04.440]  這就是One Church
[00:39:04.440 --> 00:39:06.440]  這就是信心
[00:39:06.440 --> 00:39:08.440]  我們的信心不是建基在印刷廠老闆
[00:39:08.440 --> 00:39:10.440]  我們的信心在頭上
[00:39:10.440 --> 00:39:12.440]  所以真的多謝
[00:39:12.440 --> 00:39:14.440]  我們這群執事
[00:39:14.440 --> 00:39:16.440]  都開了我的視野
[00:39:16.440 --> 00:39:18.440]  當我們進入倫捨
[00:39:18.440 --> 00:39:20.440]  倫捨怎麼會回到堂會
[00:39:20.440 --> 00:39:22.440]  原來是透過
[00:39:22.440 --> 00:39:24.440]  Intensive Cultivation
[00:39:24.440 --> 00:39:26.440]  心堅細作
[00:39:26.440 --> 00:39:28.440]  什麼叫心堅細作
[00:39:28.440 --> 00:39:30.440]  就是心捨靈
[00:39:30.440 --> 00:39:32.440]  持續的關顧
[00:39:32.440 --> 00:39:34.440]  不是中秋節
[00:39:34.440 --> 00:39:36.440]  派月餅派完就走了
[00:39:36.440 --> 00:39:38.440]  不斷要人
[00:39:38.440 --> 00:39:40.440]  有時見到那些露宿者
[00:39:40.440 --> 00:39:42.440]  教會有去
[00:39:42.440 --> 00:39:44.440]  他們說拍照
[00:39:44.440 --> 00:39:46.440]  不要行不行
[00:39:46.440 --> 00:39:48.440]  你看後面全部都是月餅
[00:39:48.440 --> 00:39:50.440]  他們又不知道是糖尿
[00:39:50.440 --> 00:39:52.440]  不斷被人壓
[00:39:52.440 --> 00:39:54.440]  壓完就走了
[00:39:54.440 --> 00:39:56.440]  但是什麼叫
[00:39:56.440 --> 00:39:58.440]  心心捨靈
[00:39:58.440 --> 00:40:00.440]  我們牧恩堂做了什麼心心捨靈
[00:40:00.440 --> 00:40:02.440]  這一年半
[00:40:02.440 --> 00:40:04.440]  為什麼人會回來
[00:40:04.440 --> 00:40:06.440]  為什麼人會留下
[00:40:06.440 --> 00:40:08.440]  第一個身體
[00:40:08.440 --> 00:40:10.440]  我現在在狂做
[00:40:10.440 --> 00:40:12.440]  我們有很多健身教練在
[00:40:12.440 --> 00:40:14.440]  我現在在狂做
[00:40:14.440 --> 00:40:16.440]  Ethan那次是第一次來
[00:40:16.440 --> 00:40:18.440]  開始為了結婚
[00:40:18.440 --> 00:40:20.440]  講不講得及
[00:40:20.440 --> 00:40:22.440]  你要立刻收身
[00:40:22.440 --> 00:40:24.440]  開始推動大家
[00:40:24.440 --> 00:40:26.440]  開始做健身
[00:40:26.440 --> 00:40:28.440]  另外一個健身教練
[00:40:28.440 --> 00:40:30.440]  背肌
[00:40:30.440 --> 00:40:32.440]  流口水
[00:40:32.440 --> 00:40:34.440]  我不會說是誰
[00:40:34.440 --> 00:40:36.440]  他們帶著不同年輕人
[00:40:36.440 --> 00:40:38.440]  真的身體是重要
[00:40:38.440 --> 00:40:40.440]  身體是重要
[00:40:40.440 --> 00:40:42.440]  那個心呢
[00:40:42.440 --> 00:40:44.440]  什麼叫心呢
[00:40:44.440 --> 00:40:46.440]  其實那個心呢
[00:40:46.440 --> 00:40:48.440]  我那晚和那個團契的弟兄姐妹都講
[00:40:48.440 --> 00:40:50.440]  他有時回教會
[00:40:50.440 --> 00:40:52.440]  他說:李sir很坦白講
[00:40:52.440 --> 00:40:54.440]  我們是找朋友的
[00:40:54.440 --> 00:40:56.440]  我們是找同路人
[00:40:56.440 --> 00:40:58.440]  他說要找一些人可以一起成長的
[00:40:58.440 --> 00:41:00.440]  所以我感恩
[00:41:00.440 --> 00:41:02.440]  我們有不同的團契
[00:41:02.440 --> 00:41:04.440]  我們有彈尾利團
[00:41:04.440 --> 00:41:06.440]  有幫弟兄一起來到去
[00:41:06.440 --> 00:41:08.440]  聊天去同行
[00:41:08.440 --> 00:41:10.440]  有幫姐妹
[00:41:10.440 --> 00:41:12.440]  這個更好
[00:41:12.440 --> 00:41:14.440]  做按摩的
[00:41:14.440 --> 00:41:16.440]  我們都加入了
[00:41:16.440 --> 00:41:18.440]  合團
[00:41:18.440 --> 00:41:20.440]  又有阿明
[00:41:20.440 --> 00:41:22.440]  又有阿斯塔穆斯帶隊
[00:41:22.440 --> 00:41:24.440]  我們有幫即清
[00:41:24.440 --> 00:41:26.440]  這個星期你們去那裡
[00:41:26.440 --> 00:41:28.440]  好像很好吃
[00:41:28.440 --> 00:41:30.440]  我見到你們吃蛋糕
[00:41:30.440 --> 00:41:32.440]  又有幫提摩太團
[00:41:32.440 --> 00:41:34.440]  一起去野餐
[00:41:34.440 --> 00:41:36.440]  這個是無端野餐
[00:41:36.440 --> 00:41:38.440]  我們很開心
[00:41:38.440 --> 00:41:40.440]  一起相聚
[00:41:40.440 --> 00:41:42.440]  還有列治文的茶經班
[00:41:42.440 --> 00:41:44.440]  去不同的弟兄姐妹的家
[00:41:44.440 --> 00:41:46.440]  那一天是陳穆斯帶了
[00:41:46.440 --> 00:41:48.440]  其中一個未信的爸爸
[00:41:48.440 --> 00:41:50.440]  決志信耶穌
[00:41:50.440 --> 00:41:52.440]  所以這是很大的恩典
[00:41:52.440 --> 00:41:54.440]  陳穆斯記不記得
[00:41:54.440 --> 00:41:56.440]  你腦子好了
[00:41:56.440 --> 00:41:58.440]  放心
[00:41:58.440 --> 00:42:00.440]  什麼叫捨
[00:42:00.440 --> 00:42:02.440]  捨就是
[00:42:02.440 --> 00:42:04.440]  我們怎麼可以幫到弟兄姐妹
[00:42:04.440 --> 00:42:06.440]  和這個社會
[00:42:06.440 --> 00:42:08.440]  我們不只是把你困在這四步牆
[00:42:08.440 --> 00:42:10.440]  我們在這裡真的好
[00:42:10.440 --> 00:42:12.440]  你不要理會外面的世界
[00:42:12.440 --> 00:42:14.440]  我很感動
[00:42:14.440 --> 00:42:16.440]  這個星期四上午
[00:42:16.440 --> 00:42:18.440]  我和弟兄早餐聊了三個小時
[00:42:18.440 --> 00:42:20.440]  他和我說
[00:42:20.440 --> 00:42:22.440]  教會的年輕人
[00:42:22.440 --> 00:42:24.440]  他說女傳導我這次想跟你聊
[00:42:24.440 --> 00:42:26.440]  就是很想
[00:42:26.440 --> 00:42:28.440]  為我們的年輕人
[00:42:28.440 --> 00:42:30.440]  特別是先想影音的
[00:42:30.440 --> 00:42:32.440]  怎麼可以幫他們成長
[00:42:32.440 --> 00:42:34.440]  他們現在有很多新的東西在學
[00:42:34.440 --> 00:42:36.440]  昨天有一個工作坊
[00:42:36.440 --> 00:42:38.440]  有十個人參加
[00:42:38.440 --> 00:42:40.440]  當成長的時候
[00:42:40.440 --> 00:42:42.440]  我很想有更好的器材
[00:42:42.440 --> 00:42:44.440]  讓他們可以提升
[00:42:44.440 --> 00:42:46.440]  我們知道有大學生在讀
[00:42:46.440 --> 00:42:48.440]  關於stage
[00:42:48.440 --> 00:42:50.440]  關於用這些儀器
[00:42:50.440 --> 00:42:52.440]  如果我們再有這些儀器
[00:42:52.440 --> 00:42:54.440]  他就可以和外面接軌
[00:42:54.440 --> 00:42:56.440]  他就可以在學校上
[00:42:56.440 --> 00:42:58.440]  學的東西
[00:42:58.440 --> 00:43:00.440]  可以立刻出去找工作
[00:43:00.440 --> 00:43:02.440]  他說那些技術是很重要的
[00:43:02.440 --> 00:43:04.440]  但現在沒有了
[00:43:04.440 --> 00:43:06.440]  你知道我問了什麼嗎
[00:43:06.440 --> 00:43:08.440]  問了多少錢
[00:43:08.440 --> 00:43:10.440]  你買東西嘛
[00:43:10.440 --> 00:43:12.440]  他說了那個數
[00:43:12.440 --> 00:43:14.440]  六千多塊
[00:43:14.440 --> 00:43:16.440]  我想了想
[00:43:16.440 --> 00:43:18.440]  我現在好像計算了
[00:43:18.440 --> 00:43:20.440]  我想了想
[00:43:20.440 --> 00:43:22.440]  什麼時候可以申請預算
[00:43:22.440 --> 00:43:24.440]  我說今年肯定不行
[00:43:24.440 --> 00:43:26.440]  會有大會都不行
[00:43:26.440 --> 00:43:28.440]  我便祈禱
[00:43:28.440 --> 00:43:30.440]  很多時候都會立刻祈禱
[00:43:30.440 --> 00:43:32.440]  不用等一等
[00:43:32.440 --> 00:43:34.440]  我心裡可以立刻祈禱
[00:43:34.440 --> 00:43:36.440]  我心裡可以立刻祈禱
[00:43:36.440 --> 00:43:38.440]  和上帝說
[00:43:38.440 --> 00:43:40.440]  上帝我怎麼還賺錢
[00:43:40.440 --> 00:43:42.440]  我已經什麼人情卡都簽了
[00:43:42.440 --> 00:43:44.440]  由開始更新工程
[00:43:44.440 --> 00:43:46.440]  到跟著陳牧師更新工程
[00:43:46.440 --> 00:43:48.440]  到跟著肥仔更新工程
[00:43:48.440 --> 00:43:50.440]  一路上
[00:43:50.440 --> 00:43:52.440]  認識我的人都不敢接我的電話
[00:43:52.440 --> 00:43:54.440]  然後上帝就說
[00:43:54.440 --> 00:43:56.440]  我現在可以了
[00:43:56.440 --> 00:43:58.440]  上帝就說
[00:43:58.440 --> 00:44:00.440]  你付吧
[00:44:00.440 --> 00:44:02.440]  我付?
[00:44:02.440 --> 00:44:04.440]  我付了那麼多錢
[00:44:04.440 --> 00:44:06.440]  上帝讓我想到一些東西
[00:44:06.440 --> 00:44:08.440]  不是很夠的
[00:44:08.440 --> 00:44:10.440]  差一點點
[00:44:10.440 --> 00:44:12.440]  我立刻和弟兄說
[00:44:12.440 --> 00:44:14.440]  你下命令吧
[00:44:14.440 --> 00:44:16.440]  你付?
[00:44:16.440 --> 00:44:18.440]  我付
[00:44:18.440 --> 00:44:20.440]  你不用開會先?
[00:44:20.440 --> 00:44:22.440]  我付就不用開會先
[00:44:22.440 --> 00:44:24.440]  我跟執事說
[00:44:24.440 --> 00:44:26.440]  我們真的有需要
[00:44:26.440 --> 00:44:28.440]  真的要買
[00:44:28.440 --> 00:44:30.440]  不過我奉獻
[00:44:30.440 --> 00:44:32.440]  我預早奉獻
[00:44:32.440 --> 00:44:34.440]  然後
[00:44:34.440 --> 00:44:36.440]  弟兄很感動
[00:44:36.440 --> 00:44:38.440]  然後
[00:44:38.440 --> 00:44:40.440]  突然間才想起
[00:44:40.440 --> 00:44:42.440]  弟兄說
[00:44:42.440 --> 00:44:44.440]  其實我說漏了
[00:44:44.440 --> 00:44:46.440]  我原本說的是一部
[00:44:46.440 --> 00:44:48.440]  其實我們另外還要多兩部
[00:44:48.440 --> 00:44:50.440]  好像騙案似的
[00:44:50.440 --> 00:44:52.440]  然後
[00:44:52.440 --> 00:44:54.440]  那多少啊
[00:44:54.440 --> 00:44:56.440]  他說我真的要回去查一下
[00:44:56.440 --> 00:44:58.440]  結果我昨天和他一起下去
[00:44:58.440 --> 00:45:00.440]  因為我打算要下訂
[00:45:00.440 --> 00:45:02.440]  我看
[00:45:02.440 --> 00:45:04.440]  他想買的那兩部是
[00:45:04.440 --> 00:45:06.440]  19999
[00:45:06.440 --> 00:45:08.440]  我拍了照
[00:45:08.440 --> 00:45:10.440]  有圖為證
[00:45:10.440 --> 00:45:12.440]  他立刻說
[00:45:12.440 --> 00:45:14.440]  他本來找的是24條查
[00:45:14.440 --> 00:45:16.440]  他就問16條查有多少
[00:45:16.440 --> 00:45:18.440]  便宜了2000塊
[00:45:18.440 --> 00:45:20.440]  然後
[00:45:20.440 --> 00:45:22.440]  我說阿sir我真的沒有
[00:45:22.440 --> 00:45:24.440]  我不會告訴你
[00:45:24.440 --> 00:45:26.440]  阿sir是誰
[00:45:26.440 --> 00:45:28.440]  然後阿sir說
[00:45:28.440 --> 00:45:30.440]  為什麼你要付這筆錢呢
[00:45:30.440 --> 00:45:32.440]  他說其實可以等半年
[00:45:32.440 --> 00:45:34.440]  當然20000塊肯定
[00:45:34.440 --> 00:45:36.440]  我也不會跟你申請
[00:45:36.440 --> 00:45:38.440]  因為真的不需要
[00:45:38.440 --> 00:45:40.440]  但是我想付
[00:45:40.440 --> 00:45:42.440]  是因為
[00:45:42.440 --> 00:45:44.440]  我想讓我們的
[00:45:44.440 --> 00:45:46.440]  侍奉人員知道
[00:45:46.440 --> 00:45:48.440]  我們是
[00:45:48.440 --> 00:45:50.440]  在做心捨靈
[00:45:50.440 --> 00:45:52.440]  我們是很想你成長
[00:45:52.440 --> 00:45:54.440]  不只是關顧你的靈魂
[00:45:54.440 --> 00:45:56.440]  所以星期一
[00:45:56.440 --> 00:45:58.440]  我們就會下訂
[00:45:58.440 --> 00:46:00.440]  他說三個星期到一個月後做
[00:46:00.440 --> 00:46:02.440]  今天辛苦了
[00:46:02.440 --> 00:46:04.440]  Tommy和阿全會幫我們想
[00:46:04.440 --> 00:46:06.440]  我們會在後面
[00:46:06.440 --> 00:46:08.440]  女廁那裡
[00:46:08.440 --> 00:46:10.440]  分開它
[00:46:10.440 --> 00:46:12.440]  後面的區域分拆出來
[00:46:12.440 --> 00:46:14.440]  做你們的另一個基地
[00:46:14.440 --> 00:46:16.440]  然後就放這兩台
[00:46:16.440 --> 00:46:18.440]  16個
[00:46:18.440 --> 00:46:20.440]  出來讓你們一起成長
[00:46:20.440 --> 00:46:24.440]  最後當然
[00:46:24.440 --> 00:46:26.440]  我們教會一定要關顧大家的靈魂
[00:46:26.440 --> 00:46:30.440]  我們將來有
[00:46:30.440 --> 00:46:32.440]  祈禱健身室
[00:46:32.440 --> 00:46:34.440]  每個月至少一次
[00:46:34.440 --> 00:46:36.440]  我們第一次是六月十七號
[00:46:36.440 --> 00:46:38.440]  早上十一點
[00:46:38.440 --> 00:46:40.440]  又會有我們的祈禱大使
[00:46:40.440 --> 00:46:42.440]  我們的祈禱健身教練
[00:46:42.440 --> 00:46:44.440]  知道是誰嗎
[00:46:44.440 --> 00:46:46.440]  是江牧師
[00:46:46.440 --> 00:46:48.440]  他會帶我們在教會
[00:46:48.440 --> 00:46:50.440]  平時的祈禱會
[00:46:50.440 --> 00:46:52.440]  因為我們太多感恩贊美事項
[00:46:52.440 --> 00:46:54.440]  很多時期祈禱的時間不多
[00:46:54.440 --> 00:46:56.440]  不過我們想讓你知道教會發生什麼事
[00:46:56.440 --> 00:46:58.440]  然後來的那個星期
[00:46:58.440 --> 00:47:00.440]  我們一起祈禱
[00:47:00.440 --> 00:47:02.440]  這個祈禱會就是一起學習
[00:47:02.440 --> 00:47:04.440]  好像江牧師跪在那裡
[00:47:04.440 --> 00:47:06.440]  開始去祈禱
[00:47:06.440 --> 00:47:08.440]  差不多結束的時候
[00:47:08.440 --> 00:47:10.440]  很想告訴大家
[00:47:10.440 --> 00:47:12.440]  當你這樣心奸世作
[00:47:12.440 --> 00:47:14.440]  很多人會回到教會
[00:47:14.440 --> 00:47:16.440]  當那些人回到教會之後
[00:47:16.440 --> 00:47:18.440]  第三件事會出現
[00:47:18.440 --> 00:47:20.440]  就是看見上帝
[00:47:20.440 --> 00:47:22.440]  看見倫社的需要
[00:47:22.440 --> 00:47:24.440]  看見堂會的需要
[00:47:24.440 --> 00:47:26.440]  然後那些人就開始動
[00:47:26.440 --> 00:47:28.440]  所以淑娟姐的教會
[00:47:28.440 --> 00:47:30.440]  當她開頭自己動
[00:47:30.440 --> 00:47:32.440]  然後找其他機構動
[00:47:32.440 --> 00:47:34.440]  然後整個教會都動了
[00:47:34.440 --> 00:47:36.440]  她現在是整個教會
[00:47:36.440 --> 00:47:38.440]  和我們一樣
[00:47:38.440 --> 00:47:40.440]  超過90%的人在侍奉
[00:47:40.440 --> 00:47:42.440]  我們現在教會也是
[00:47:42.440 --> 00:47:44.440]  所以當這樣一起看見的時候
[00:47:44.440 --> 00:47:46.440]  就會去到第四
