
[00:00:00.000 --> 00:00:02.760]   (dramatic music)
[00:31:23.720 --> 00:31:25.920]   You're hoping the guy is like, are you serious?
[00:31:25.920 --> 00:31:29.960]   You look like Mona Lisa is put to shame right now.
[00:31:29.960 --> 00:31:31.200]   Which is not that hard to do.
[00:31:31.200 --> 00:31:34.200]   [audience laughing]
[00:31:34.200 --> 00:31:36.900]   It's not my notes, I apologize, that one got me, okay.
[00:31:36.900 --> 00:31:39.720]   I lost track of thought.
[00:31:39.720 --> 00:31:41.780]   The point being, you hope the guy is like,
[00:31:41.780 --> 00:31:43.280]   man, you are beautiful.
[00:31:43.280 --> 00:31:45.000]   That's what you look like to me.
[00:31:45.000 --> 00:31:48.360]   And luckily, our Don Juan responds and says,
[00:31:48.360 --> 00:31:49.480]   hey, this is who you are.
[00:31:49.480 --> 00:31:50.880]   You're not some lily of the valley.
[00:31:50.880 --> 00:31:55.200]   You are like a lily among thorns is my darling
[00:31:55.200 --> 00:31:57.640]   among all the other women.
[00:31:57.640 --> 00:32:00.080]   Like, you are the only girl for me.
[00:32:00.080 --> 00:32:02.600]   Every other woman is like a thorn compared to this lily.
[00:32:02.600 --> 00:32:05.520]   That's how I see you, that he drives for clarity
[00:32:05.520 --> 00:32:06.600]   in the relationship with her.
[00:32:06.600 --> 00:32:09.940]   She does the same in her comment about her myrrh
[00:32:09.940 --> 00:32:10.880]   being around her necklace.
[00:32:10.880 --> 00:32:12.240]   The myrrh would have been the most valuable thing
[00:32:12.240 --> 00:32:13.320]   and possession that she would have,
[00:32:13.320 --> 00:32:15.240]   and she'd be like, hey, this is this incredibly
[00:32:15.240 --> 00:32:17.560]   valuable thing to me, that's who you are.
[00:32:17.560 --> 00:32:19.480]   And you rest, and you are as it were,
[00:32:19.480 --> 00:32:23.180]   resting close to my heart, this thing of incredible value.
[00:32:23.180 --> 00:32:25.180]   In a verse later, a couple of verse later
[00:32:25.180 --> 00:32:28.440]   in chapter two, verse four, so two verses later,
[00:32:28.440 --> 00:32:30.320]   he literally says, hey, let him lead me
[00:32:30.320 --> 00:32:32.320]   into his banquet hall, let his banner over me be love.
[00:32:32.320 --> 00:32:33.160]   What does that mean?
[00:32:33.160 --> 00:32:35.200]   It's incredibly beautiful, whatever it means.
[00:32:35.200 --> 00:32:36.440]   But here's what it means.
[00:32:36.440 --> 00:32:38.120]   A banner over something would signify
[00:32:38.120 --> 00:32:42.420]   like this is whose this is, or it kind of designates
[00:32:42.420 --> 00:32:44.960]   like this is who I am and whose I am.
[00:32:44.960 --> 00:32:46.920]   Like similar to a flag, you know at the Olympics
[00:32:46.920 --> 00:32:48.800]   when all the teams come in and they carry the flags,
[00:32:48.800 --> 00:32:50.360]   and they're like, oh, there's Jamaica,
[00:32:50.360 --> 00:32:53.080]   and there's USA, and there's just all the different teams.
[00:32:53.080 --> 00:32:54.920]   In the same way, when you went off to war,
[00:32:54.920 --> 00:32:56.920]   people would carry a banner, and it would declare
[00:32:56.920 --> 00:32:58.840]   we're the nation of Israel, we're the people of God.
[00:32:58.840 --> 00:33:00.240]   And she's saying, hey, when I go in,
[00:33:00.240 --> 00:33:02.000]   it's like I went into his banqueting hall,
[00:33:02.000 --> 00:33:05.340]   the palace banqueting hall, publicly on display
[00:33:05.340 --> 00:33:07.920]   for everybody, and his banner over me was love.
[00:33:07.920 --> 00:33:09.200]   This is my girl.
[00:33:09.200 --> 00:33:12.800]   He was not ashamed to publicly display, this is my girl.
[00:33:12.800 --> 00:33:14.880]   He brought clarity to the relationship.
[00:33:14.880 --> 00:33:17.040]   The Facebook status was changed.
[00:33:17.040 --> 00:33:19.520]   He was willing to say, I'm in with this girl,
[00:33:19.520 --> 00:33:21.940]   I'm in love, and I don't care who knows it,
[00:33:21.940 --> 00:33:24.080]   is essentially what he's saying right there.
[00:33:24.080 --> 00:33:26.640]   If you're in a relationship, and the guy or the girl
[00:33:26.640 --> 00:33:28.360]   is unwilling, and you've been dating for more
[00:33:28.360 --> 00:33:29.720]   than a couple dates, or you've been dating
[00:33:29.720 --> 00:33:32.740]   for more than a month, and they're unwilling
[00:33:32.740 --> 00:33:36.040]   to acknowledge publicly that there's something
[00:33:36.040 --> 00:33:37.760]   going on there, you should be concerned
[00:33:37.760 --> 00:33:39.960]   that you're not dating, you're getting played.
[00:33:39.960 --> 00:33:44.920]   Because a godly guy with character, and a godly girl
[00:33:44.920 --> 00:33:46.580]   is gonna fight to bring clarity
[00:33:46.580 --> 00:33:48.880]   to that relationship together.
[00:33:48.880 --> 00:33:50.960]   The clarity should mark the relationship together.
[00:33:50.960 --> 00:33:53.220]   Solomon did not leave her wondering.
[00:33:53.220 --> 00:33:54.440]   One of the best things, as we've talked about
[00:33:54.440 --> 00:33:57.040]   so many times, guys, is you will set yourself
[00:33:57.040 --> 00:33:58.760]   ahead of the pack if you will just do this.
[00:33:58.760 --> 00:34:00.640]   If you wanna be a guy who you're like, man,
[00:34:00.640 --> 00:34:03.560]   I wanna wake up and be 10 points more attracted
[00:34:03.560 --> 00:34:06.080]   to women tomorrow, be a guy who leaves
[00:34:06.080 --> 00:34:08.040]   by removing confusion.
[00:34:08.040 --> 00:34:09.760]   Don't leave them wondering, don't leave them going,
[00:34:09.760 --> 00:34:11.560]   man, where's this thing kinda going together?
[00:34:11.560 --> 00:34:14.180]   You bring clarity, I'd like to take you out.
[00:34:14.180 --> 00:34:15.640]   Then at the end of that date, if you wanna continue
[00:34:15.640 --> 00:34:17.720]   moving forward, you say, I'd like to continue
[00:34:17.720 --> 00:34:19.280]   taking you on another date.
[00:34:19.280 --> 00:34:21.100]   I enjoyed our time together.
[00:34:21.100 --> 00:34:23.280]   I'd love to spend time getting knowing you.
[00:34:23.280 --> 00:34:25.920]   When you feel like it's clear in your head
[00:34:25.920 --> 00:34:27.440]   you'd like to do that again, or you'd like
[00:34:27.440 --> 00:34:29.520]   to spend more time, you sit them down,
[00:34:29.520 --> 00:34:31.920]   or you call them, or you communicate to them,
[00:34:31.920 --> 00:34:34.240]   I would love to continue getting to know you
[00:34:34.240 --> 00:34:35.520]   in an intentional way.
[00:34:35.520 --> 00:34:36.760]   I'm not sure we're gonna get married,
[00:34:36.760 --> 00:34:37.920]   I'm not promising any of that stuff,
[00:34:37.920 --> 00:34:41.520]   I just would like to continue spending time with you.
[00:34:41.520 --> 00:34:44.800]   And you just tell and telegraph, or you communicate,
[00:34:44.800 --> 00:34:46.560]   like here's where I see this going.
[00:34:46.560 --> 00:34:49.280]   Is that okay with you?
[00:34:49.280 --> 00:34:51.520]   And girls, when they do that, if you're not in,
[00:34:51.520 --> 00:34:54.420]   don't be like, uh, yeah, and then just ghost 'em
[00:34:54.420 --> 00:34:56.200]   and not ever respond.
[00:34:56.200 --> 00:34:58.040]   You say, I'm not interested right now.
[00:34:58.040 --> 00:35:00.720]   Thank you for honoring me in the way that
[00:35:00.720 --> 00:35:02.440]   you've communicated and spending time with me,
[00:35:02.440 --> 00:35:04.320]   but I'm not interested in moving forward.
[00:35:04.320 --> 00:35:08.000]   You communicate intentionally and drive for clarity
[00:35:08.000 --> 00:35:08.840]   in the relationship.
[00:35:08.840 --> 00:35:10.840]   You need to be intentional, at the same time,
[00:35:10.840 --> 00:35:12.080]   just don't be intense.
[00:35:12.080 --> 00:35:13.960]   I also have had guys that feel like they need
[00:35:13.960 --> 00:35:15.640]   to telegraph every five seconds when they're
[00:35:15.640 --> 00:35:16.480]   with that person.
[00:35:16.480 --> 00:35:20.760]   Like, I am now going to sit down and use the salt here,
[00:35:20.760 --> 00:35:24.800]   and I would like to spend more time with you,
[00:35:24.800 --> 00:35:28.000]   and I have already chosen six children's names,
[00:35:28.000 --> 00:35:30.500]   if you would like, just be intentional.
[00:35:30.500 --> 00:35:31.920]   You don't need to be intense, you don't need to be weird,
[00:35:31.920 --> 00:35:33.560]   just be like, just consistently be like,
[00:35:33.560 --> 00:35:35.520]   here's where I see the relationship going,
[00:35:35.520 --> 00:35:36.840]   and then define the relationship.
[00:35:36.840 --> 00:35:39.360]   See the responsibility on you to define it.
[00:35:39.360 --> 00:35:42.600]   And women, bring clarity on those moments
[00:35:42.600 --> 00:35:44.040]   if you don't want the relationship to keep going,
[00:35:44.040 --> 00:35:46.820]   but if there's not clarity driven around your relationship,
[00:35:46.820 --> 00:35:48.080]   you should be concerned.
[00:35:48.080 --> 00:35:51.040]   You should be concerned.
[00:35:51.040 --> 00:35:54.720]   You shouldn't be spending, and I think the further
[00:35:54.720 --> 00:35:57.280]   implication would be like, publicly,
[00:35:57.280 --> 00:36:00.680]   you should be declaring, if you're in a dating relationship,
[00:36:00.680 --> 00:36:04.440]   like, it should be no mystery to the world around you.
[00:36:04.440 --> 00:36:07.160]   Like, I am with her, she's the one I'm spending time with.
[00:36:07.160 --> 00:36:09.400]   You're not texting other girls, you're not sliding
[00:36:09.400 --> 00:36:12.600]   into DMs and telling them like, oh, it's other random people
[00:36:12.600 --> 00:36:14.040]   just kind of putting feelers out in case
[00:36:14.040 --> 00:36:15.480]   this thing falls apart.
[00:36:15.480 --> 00:36:18.800]   You're not posting a lot of comments on other girlfriends
[00:36:18.800 --> 00:36:21.640]   of like, man, you look so great, good to see ya.
[00:36:21.640 --> 00:36:23.840]   You know, if you make it to town, love to catch up.
[00:36:23.840 --> 00:36:25.120]   You're not spending a lot of one-on-one time,
[00:36:25.120 --> 00:36:27.360]   or maybe any one-on-one time with other girls
[00:36:28.420 --> 00:36:31.220]   that you are bringing clarity to the relationship.
[00:36:31.220 --> 00:36:34.100]   And whatever clarity you have in that moment,
[00:36:34.100 --> 00:36:36.020]   you don't have to say like, I've heard from the Lord,
[00:36:36.020 --> 00:36:37.020]   we're getting married.
[00:36:37.020 --> 00:36:38.820]   (congregation laughing)
[00:36:38.820 --> 00:36:41.140]   In fact, that's probably a miss.
[00:36:41.140 --> 00:36:48.020]   I'm gonna go ahead and say, is a miss, in my opinion, okay?
[00:36:48.020 --> 00:36:52.380]   The point being, bringing clarity as you have it.
[00:36:52.380 --> 00:36:55.100]   And guys, at the same time, and girls, respect
[00:36:55.100 --> 00:36:57.180]   when someone says, no, I'm not interested in moving forward.
[00:36:57.180 --> 00:36:58.420]   You should respect them.
[00:36:58.420 --> 00:37:01.700]   And if you don't listen to that,
[00:37:01.700 --> 00:37:03.420]   and you're unwilling to respect them,
[00:37:03.420 --> 00:37:04.980]   you are disrespecting them.
[00:37:04.980 --> 00:37:07.580]   And let me just, this isn't even in my notes,
[00:37:07.580 --> 00:37:08.580]   but let me just say this.
[00:37:08.580 --> 00:37:11.580]   The picture the Bible paints in 1 Peter chapter three
[00:37:11.580 --> 00:37:13.420]   about the way that you and I are to interact with,
[00:37:13.420 --> 00:37:15.100]   and I'm just talking to guys, with girls,
[00:37:15.100 --> 00:37:17.060]   is kind of terrifying.
[00:37:17.060 --> 00:37:19.700]   Where it says that God is like a heavenly father,
[00:37:19.700 --> 00:37:24.700]   and he sees his daughters like any son sees their daughter.
[00:37:25.060 --> 00:37:27.780]   So you should see, like, man, you're not just treating
[00:37:27.780 --> 00:37:29.780]   this woman, you're responsible for how you interact
[00:37:29.780 --> 00:37:30.620]   and how you treat them.
[00:37:30.620 --> 00:37:32.140]   And you should see, you know that dad who sits
[00:37:32.140 --> 00:37:34.220]   on the front porch with like the shotgun, like,
[00:37:34.220 --> 00:37:35.340]   (imitates gun firing)
[00:37:35.340 --> 00:37:38.140]   take care of my girl, son.
[00:37:38.140 --> 00:37:41.020]   That's how you should see a heavenly father.
[00:37:41.020 --> 00:37:43.380]   And you are accountable and responsible.
[00:37:43.380 --> 00:37:45.020]   Listen to me, you are accountable and responsible
[00:37:45.020 --> 00:37:46.380]   for how you treat them.
[00:37:46.380 --> 00:37:48.860]   And at the same time, women, you're accountable
[00:37:48.860 --> 00:37:50.060]   and responsible for how you interact
[00:37:50.060 --> 00:37:52.700]   and how you're honest with guys.
[00:37:52.700 --> 00:37:54.860]   So the fourth one was that, and the fifth one,
[00:37:54.860 --> 00:37:58.220]   final one, final red flag, is when you are
[00:37:58.220 --> 00:38:01.340]   sexually compromising, or when you're compromising sexually.
[00:38:01.340 --> 00:38:05.660]   She says this in verse three of chapter two.
[00:38:05.660 --> 00:38:08.940]   Like an apple tree, among the trees of the forest
[00:38:08.940 --> 00:38:11.540]   is my beloved among young men.
[00:38:11.540 --> 00:38:13.580]   I delight to sit in his shade,
[00:38:13.580 --> 00:38:15.620]   and his fruit is sweet to my taste.
[00:38:15.620 --> 00:38:17.700]   Scholars disagree on what this verse means.
[00:38:17.700 --> 00:38:19.260]   So I'm gonna give you both,
[00:38:19.260 --> 00:38:21.340]   because it's rated R for romance.
[00:38:21.340 --> 00:38:24.420]   One interpretation, the clearest thing is that
[00:38:24.420 --> 00:38:25.940]   she's at least saying, you're like an apple tree
[00:38:25.940 --> 00:38:28.580]   among all the other forest trees that are all normal.
[00:38:28.580 --> 00:38:30.420]   You're unique to me.
[00:38:30.420 --> 00:38:33.900]   And then the next verse, scholars would disagree and say,
[00:38:33.900 --> 00:38:35.580]   she's either talking about looking forward
[00:38:35.580 --> 00:38:40.100]   to performing oral sex, or she is saying that
[00:38:40.100 --> 00:38:43.540]   I delight to be a part of the protection and provision
[00:38:43.540 --> 00:38:46.660]   that being under his tree brings me.
[00:38:46.660 --> 00:38:49.980]   And scholars will disagree across the board.
[00:38:49.980 --> 00:38:51.060]   You decide for you.
[00:38:51.060 --> 00:38:52.740]   The point being, we at least know
[00:38:52.740 --> 00:38:53.820]   she's getting all hot and bothered
[00:38:53.820 --> 00:38:55.340]   because the next couple verses say that
[00:38:55.340 --> 00:38:57.260]   she is looking forward to increasing amounts
[00:38:57.260 --> 00:39:00.980]   of sexual touch to come in marriage.
[00:39:00.980 --> 00:39:04.060]   'Cause she says this, strengthen me with raisins,
[00:39:04.060 --> 00:39:06.300]   refresh me with apples, I'm faint with love.
[00:39:06.300 --> 00:39:07.980]   Both of those are aphrodisiacs.
[00:39:07.980 --> 00:39:09.900]   King David, when his men came home from war,
[00:39:09.900 --> 00:39:12.500]   he literally gave out raisins and apples to his men,
[00:39:12.500 --> 00:39:14.780]   saying, hey, eat these, go be with your wives,
[00:39:14.780 --> 00:39:16.620]   make some babies, and that's what he handed out.
[00:39:16.620 --> 00:39:18.220]   It was an aphrodisiac that's seen in that day.
[00:39:18.220 --> 00:39:19.660]   So she's basically going, oh my,
[00:39:19.660 --> 00:39:20.700]   (laughing)
[00:39:20.700 --> 00:39:23.220]   (laughing)
[00:39:23.220 --> 00:39:25.780]   oh man, I want this man.
[00:39:25.780 --> 00:39:29.660]   And give me some apples and raisins, I'm faint with love.
[00:39:29.660 --> 00:39:31.020]   His left hand is under my head,
[00:39:31.020 --> 00:39:33.060]   his right hand embraces me.
[00:39:33.060 --> 00:39:35.660]   And then she says, daughters of Jerusalem,
[00:39:35.660 --> 00:39:38.500]   I charge you by the gazelles and the does of the field,
[00:39:38.500 --> 00:39:41.620]   do not arouse or awaken love until it's time,
[00:39:41.620 --> 00:39:44.180]   or until it so desires.
[00:39:44.180 --> 00:39:45.860]   What is she saying?
[00:39:45.860 --> 00:39:47.620]   Do not introduce sex
[00:39:47.620 --> 00:39:52.140]   before you can fully go all the way.
[00:39:53.140 --> 00:39:58.140]   Do not introduce sex biblically until you're married.
[00:39:58.140 --> 00:40:00.780]   And that's what the word arouse means.
[00:40:00.780 --> 00:40:03.620]   I mean, there's a reason why we call it turned on.
[00:40:03.620 --> 00:40:07.180]   God designed you to be turned on in the context of marriage.
[00:40:07.180 --> 00:40:08.100]   You don't need to feel bad about that.
[00:40:08.100 --> 00:40:11.220]   You don't need to feel bad about having sexual desire
[00:40:11.220 --> 00:40:13.460]   for the person that you're dating.
[00:40:13.460 --> 00:40:14.940]   That's called normal.
[00:40:14.940 --> 00:40:18.140]   But you should be aware that that's not something
[00:40:18.140 --> 00:40:20.700]   that you should allow to mark your relationship.
[00:40:20.700 --> 00:40:23.100]   You should be very cautious to not allow that turning on,
[00:40:23.100 --> 00:40:24.380]   'cause you weren't designed to be turned on
[00:40:24.380 --> 00:40:25.340]   and then turned off.
[00:40:25.340 --> 00:40:27.540]   You were designed, and God created sexual intimacy
[00:40:27.540 --> 00:40:29.860]   to be something that you experience,
[00:40:29.860 --> 00:40:31.340]   that the human body is wired
[00:40:31.340 --> 00:40:32.780]   to pursue that intimacy together.
[00:40:32.780 --> 00:40:34.300]   And she just says, hey, look, man,
[00:40:34.300 --> 00:40:37.020]   even though all these desires are here,
[00:40:37.020 --> 00:40:39.340]   we're not going there until we can go all the way,
[00:40:39.340 --> 00:40:41.380]   until we are married, the Bible says.
[00:40:41.380 --> 00:40:44.020]   And if you are compromising sexually,
[00:40:44.020 --> 00:40:47.220]   you should be concerned, should be a red flag.
[00:40:47.220 --> 00:40:49.940]   If the guy that you're dating,
[00:40:49.940 --> 00:40:51.700]   or the girl that you're dating is saying,
[00:40:51.700 --> 00:40:53.660]   I don't care what God says,
[00:40:53.660 --> 00:40:55.220]   I'm gonna do what my body says,
[00:40:55.220 --> 00:41:01.340]   I'm not gonna honor sex inside of marriage,
[00:41:01.340 --> 00:41:03.380]   what do you think is gonna happen someday?
[00:41:03.380 --> 00:41:07.460]   When he is married, he's gonna immediately flip the switch
[00:41:07.460 --> 00:41:09.620]   and be like, now I honor sex inside of marriage?
[00:41:09.620 --> 00:41:12.780]   The Bible says, man, do not arouse,
[00:41:12.780 --> 00:41:14.420]   don't bring that into your relationship.
[00:41:14.420 --> 00:41:16.540]   Don't even put yourself in a position together
[00:41:16.540 --> 00:41:18.060]   where you're laying down, where you're spending time,
[00:41:18.060 --> 00:41:20.820]   where your body is beginning to prepare itself for sex.
[00:41:20.820 --> 00:41:23.460]   It was not designed and created to be that way.
[00:41:23.460 --> 00:41:25.580]   Here's why I think this is so crazy to us,
[00:41:25.580 --> 00:41:26.820]   but so important.
[00:41:26.820 --> 00:41:28.540]   The Bible says, and it's so brilliant, dude,
[00:41:28.540 --> 00:41:30.140]   like God, in his infinite wisdom,
[00:41:30.140 --> 00:41:31.980]   he gave sex, he's all about it, dude.
[00:41:31.980 --> 00:41:34.700]   Like here's an answer to the question
[00:41:34.700 --> 00:41:35.980]   everyone wants to know all the time.
[00:41:35.980 --> 00:41:37.460]   Hey, where is the line?
[00:41:37.460 --> 00:41:39.900]   Where is the line, how far is too far, where's the line?
[00:41:39.900 --> 00:41:42.020]   The Bible doesn't say there's a line.
[00:41:42.020 --> 00:41:43.820]   It says there's a time.
[00:41:43.820 --> 00:41:45.060]   It's not concerned about, oh, man,
[00:41:45.060 --> 00:41:46.340]   this is exactly where the line is.
[00:41:46.340 --> 00:41:49.540]   It says, man, the line is we're gonna explore
[00:41:49.540 --> 00:41:51.500]   is pretty far out there.
[00:41:51.500 --> 00:41:53.140]   It's more concerned about when the time is,
[00:41:53.140 --> 00:41:55.340]   and that's in the context of marriage
[00:41:55.340 --> 00:41:56.580]   for a couple reasons.
[00:41:56.580 --> 00:41:59.260]   One, sex was given as this powerful thing
[00:41:59.260 --> 00:42:01.460]   to glue a man and woman together,
[00:42:01.460 --> 00:42:04.980]   that they would become almost intoxicated
[00:42:04.980 --> 00:42:06.340]   and bonded together.
[00:42:06.340 --> 00:42:08.260]   It even says that sex is intoxicating
[00:42:08.260 --> 00:42:11.540]   and it's like getting drunk, the Proverbs say,
[00:42:11.540 --> 00:42:13.980]   in Proverbs chapter seven, verse 18.
[00:42:13.980 --> 00:42:15.820]   And the reason why that's so crucial
[00:42:15.820 --> 00:42:20.420]   is just like it's bad to drive after you're drinking,
[00:42:20.420 --> 00:42:25.420]   it is bad to date drunk in sex.
[00:42:25.420 --> 00:42:28.300]   And alcohol probably, not even probably, yes,
[00:42:28.300 --> 00:42:29.820]   it's bad to date drunk too.
[00:42:29.820 --> 00:42:33.380]   But it's bad to be intoxicated in sex
[00:42:33.380 --> 00:42:34.340]   because here's what it's gonna do.
[00:42:34.340 --> 00:42:35.900]   It's gonna keep you in a relationship
[00:42:35.900 --> 00:42:38.020]   longer than you should be in.
[00:42:38.020 --> 00:42:40.140]   Just like alcohol, it numbs your inhibitions
[00:42:40.140 --> 00:42:42.220]   of like, oh, man, I was gonna go home,
[00:42:42.220 --> 00:42:44.900]   but now I'm just hanging out for another party.
[00:42:44.900 --> 00:42:47.700]   And you just like quickly, inhibitions go.
[00:42:47.700 --> 00:42:49.660]   So it is with sex.
[00:42:49.660 --> 00:42:52.380]   And it blinds you to like, man, there's character flaws,
[00:42:52.380 --> 00:42:53.900]   and it does what sex is meant to do.
[00:42:53.900 --> 00:42:55.780]   Like this is the amazing thing God's designed.
[00:42:55.780 --> 00:42:57.900]   It's like I'm gonna give you this powerful thing
[00:42:57.900 --> 00:42:59.620]   that's gonna give you the ability
[00:42:59.620 --> 00:43:03.620]   to even overlook offenses because you love them so much.
[00:43:03.620 --> 00:43:07.620]   It's gonna pour this intimacy to bond you together
[00:43:07.620 --> 00:43:09.820]   where you're willing to bear with each other,
[00:43:09.820 --> 00:43:11.820]   which is amazing in marriage.
[00:43:11.820 --> 00:43:13.500]   It's not great when you are dating someone
[00:43:13.500 --> 00:43:15.380]   of really bad character.
[00:43:15.380 --> 00:43:16.620]   It's not great when you're dating someone
[00:43:16.620 --> 00:43:18.980]   and there's clear warning signs that, man,
[00:43:18.980 --> 00:43:20.780]   this is not someone that you should marry.
[00:43:20.780 --> 00:43:24.100]   But sex, just like getting drunk on alcohol,
[00:43:24.100 --> 00:43:26.180]   you're getting drunk and it blinds you from like,
[00:43:26.180 --> 00:43:29.100]   oh, man, this is, I'm no longer able to see as clearly.
[00:43:29.100 --> 00:43:30.540]   You're putting on drunk goggles
[00:43:30.540 --> 00:43:32.060]   as you're dating that person.
[00:43:32.060 --> 00:43:34.220]   And the Bible says when it comes to the selection
[00:43:34.220 --> 00:43:38.340]   of who you're going to marry other than worshiping God,
[00:43:38.340 --> 00:43:40.340]   what else is more important?
[00:43:40.340 --> 00:43:42.100]   And so introducing that is incredibly dangerous.
[00:43:42.100 --> 00:43:44.220]   The second thing and reason why it's dangerous
[00:43:44.220 --> 00:43:47.460]   is think about the just number of scars.
[00:43:47.460 --> 00:43:48.700]   Think about just the guilt and shame
[00:43:48.700 --> 00:43:50.300]   represented inside of this room.
[00:43:50.300 --> 00:43:53.700]   If you're engaging in sexual activity
[00:43:53.700 --> 00:43:56.060]   with someone that you're dating right now,
[00:43:56.060 --> 00:43:59.900]   God has never wanted that for you.
[00:43:59.900 --> 00:44:03.180]   Not 'cause he's angry at sex or angry at you, he loves you.
[00:44:03.180 --> 00:44:05.660]   Think about just the scars that people carry uniquely
[00:44:05.660 --> 00:44:06.740]   from sexual sin.
[00:44:06.740 --> 00:44:10.100]   God didn't give instructions 'cause he's like,
[00:44:10.100 --> 00:44:12.300]   man, I just don't want anybody to have fun with this.
[00:44:12.300 --> 00:44:13.340]   Are you kidding?
[00:44:13.340 --> 00:44:16.780]   We're about to dive in to all types of sexuality
[00:44:16.780 --> 00:44:19.780]   and we're not gonna be able to save it
[00:44:19.780 --> 00:44:21.940]   for everything that they do in the book.
[00:44:21.940 --> 00:44:23.780]   It's very all about it.
[00:44:23.780 --> 00:44:26.500]   But that romance being in marriage
[00:44:26.500 --> 00:44:29.300]   and he gives instruction and context
[00:44:29.300 --> 00:44:32.540]   because this incredibly powerful thing that is sex
[00:44:32.540 --> 00:44:36.260]   is also incredibly destructive if used in the wrong way.
[00:44:36.260 --> 00:44:37.380]   It's like this.
[00:44:37.380 --> 00:44:39.460]   There was a couple months ago where in Dallas,
[00:44:39.460 --> 00:44:43.580]   there was a storm and it marked the,
[00:44:43.580 --> 00:44:45.220]   it basically like ripped up all kinds of trees.
[00:44:45.220 --> 00:44:46.500]   Yeah, welcome to church.
[00:44:46.500 --> 00:44:49.500]   It ripped up all kinds of trees in our neighborhood
[00:44:49.500 --> 00:44:51.580]   and it tore down trees and like, dude, it was just a mess.
[00:44:51.580 --> 00:44:52.420]   If you guys were here in Dallas
[00:44:52.420 --> 00:44:53.340]   or you live in any of the neighborhoods,
[00:44:53.340 --> 00:44:55.060]   there were trees every single place
[00:44:55.060 --> 00:44:58.580]   and while we were looking, I basically was like,
[00:44:58.580 --> 00:44:59.780]   man, I need to get a chainsaw.
[00:44:59.780 --> 00:45:01.020]   One, 'cause that'd be awesome
[00:45:01.020 --> 00:45:03.140]   and two, because we need to cut back some of this brush.
[00:45:03.140 --> 00:45:05.340]   Just is like we're living in a jungle right now
[00:45:05.340 --> 00:45:07.300]   and so what happens when you get a chainsaw?
[00:45:07.300 --> 00:45:09.380]   Well, you go and you begin to examine
[00:45:09.380 --> 00:45:10.740]   and you put it all together
[00:45:10.740 --> 00:45:15.740]   and you begin to look very carefully at the instructions
[00:45:15.740 --> 00:45:17.900]   that Home Depot gives you 'cause you're like,
[00:45:17.900 --> 00:45:20.540]   one thing I know is I like my fingers
[00:45:20.540 --> 00:45:22.620]   and so I'd like to keep them.
[00:45:22.620 --> 00:45:24.380]   So I wanna make sure that I have the right amount of oil,
[00:45:24.380 --> 00:45:26.220]   that I use it in the right way,
[00:45:26.220 --> 00:45:27.540]   that I'm not careless with it,
[00:45:27.540 --> 00:45:28.820]   that I follow the instructions
[00:45:28.820 --> 00:45:31.620]   and I keep it away from the ability to cut off limbs
[00:45:31.620 --> 00:45:32.940]   'cause it's incredibly powerful
[00:45:32.940 --> 00:45:34.820]   but it's also very, very dangerous
[00:45:34.820 --> 00:45:36.460]   and so just like in that scenario.
[00:45:36.460 --> 00:45:39.380]   (chainsaw buzzing)
[00:45:39.380 --> 00:45:49.380]   This thing could tear through, thank you.
[00:45:49.380 --> 00:45:51.300]   (audience laughing)
[00:45:51.300 --> 00:45:53.100]   I've prepared all day for this moment
[00:45:53.100 --> 00:45:56.820]   and this thing could tear through my leg.
[00:45:56.820 --> 00:46:02.140]   It also could remove brush, it'd be an incredible tool
[00:46:02.140 --> 00:46:04.020]   and you know what I didn't think with Home Depot
[00:46:04.020 --> 00:46:05.580]   and you know what nobody thinks with Home Depot?
[00:46:05.580 --> 00:46:08.220]   Is there like instructions.
[00:46:08.220 --> 00:46:11.140]   These guys are a bunch of killjoys over here,
[00:46:11.140 --> 00:46:11.980]   are you kidding me?
[00:46:11.980 --> 00:46:13.380]   I'm gonna use this thing however I want to,
[00:46:13.380 --> 00:46:15.540]   toothpick, juggle it around,
[00:46:15.540 --> 00:46:16.940]   I'll do whatever I want Home Depot,
[00:46:16.940 --> 00:46:18.860]   you bunch of fun killers.
[00:46:18.860 --> 00:46:20.980]   No, I thought, yeah, I'm gonna read every word
[00:46:20.980 --> 00:46:22.900]   and be careful 'cause this thing I know
[00:46:22.900 --> 00:46:27.900]   is incredibly powerful and it is incredibly helpful
[00:46:27.900 --> 00:46:29.780]   and good when it's used in the wrong way
[00:46:29.780 --> 00:46:33.220]   but it is incredibly dangerous
[00:46:33.220 --> 00:46:35.100]   when it's taken out of the context
[00:46:35.100 --> 00:46:38.460]   and used in a way that contradicts
[00:46:38.460 --> 00:46:39.940]   the creator's instructions.
[00:46:39.940 --> 00:46:45.140]   The Bible says this is how sex is.
[00:46:45.140 --> 00:46:46.620]   God created it and he's all about it
[00:46:46.620 --> 00:46:47.780]   and he wants that powerful tool
[00:46:47.780 --> 00:46:49.260]   just like somebody at Home Depot
[00:46:49.260 --> 00:46:51.180]   wants you to use that chainsaw to cut through things
[00:46:51.180 --> 00:46:54.580]   and cut back debris, doesn't want you to use it
[00:46:54.580 --> 00:46:55.700]   to cut off your hand.
[00:46:55.700 --> 00:46:58.620]   And so it gives instructions.
[00:46:58.620 --> 00:47:00.340]   So God says, man, I want you to use
[00:47:00.340 --> 00:47:02.680]   and experience this incredible tool and gift
