
[00:00:00.000 --> 00:00:04.740]   >> Hey, PORCH.
[00:43:38.500 --> 00:43:42.340]   of an internal reality, but why the urgency?
[00:43:42.340 --> 00:43:45.100]   Why is it included in the Great Commission?
[00:43:45.100 --> 00:43:50.580]   For this reason, don't miss this, because this is massively important, because we need
[00:43:50.580 --> 00:43:56.340]   to know baptism is not just a symbol of connection to Christ, it is a symbol of connection to
[00:43:56.340 --> 00:43:58.100]   community.
[00:43:58.100 --> 00:44:04.180]   That's why it's available to all people everywhere, every tribe, every tongue, every nation.
[00:44:04.180 --> 00:44:10.340]   We should go and tell them all about the connection they can have to the family of God, which
[00:44:10.340 --> 00:44:14.060]   is made available through the Father and the Son and the Holy Spirit.
[00:44:14.060 --> 00:44:20.700]   It doesn't matter who you are, where you come from, what you've done, you're now going to
[00:44:20.700 --> 00:44:24.980]   be a part of God's family, which blows apart the second exception I often hear people hiding
[00:44:24.980 --> 00:44:29.660]   behind, which is, "But I don't have anything in common with them."
[00:44:29.660 --> 00:44:30.660]   According to Jesus, you do.
[00:44:30.660 --> 00:44:33.660]   You don't have to share all the similarities in the world.
[00:44:33.660 --> 00:44:37.620]   You don't have to like the same music, have the same hobbies, go to the same places, come
[00:44:37.620 --> 00:44:43.380]   from the same socioeconomic background, you don't have to have an immense amount of similarities,
[00:44:43.380 --> 00:44:49.300]   because what you have is a singular commonality in Christ, and that is the most significant
[00:44:49.300 --> 00:44:51.260]   commonality you can have.
[00:44:51.260 --> 00:44:57.020]   So what's beautiful about the people of God, the family of God, is that we're a people
[00:44:57.020 --> 00:45:06.740]   in unity, bound by our love for one another, yet not a people of uniformity that look like
[00:45:06.740 --> 00:45:07.740]   one another.
[00:45:07.740 --> 00:45:15.140]   We're a people that are diverse, we're a people that are different, yet united in Christ.
[00:45:15.140 --> 00:45:18.300]   And lastly, Jesus tells us to teach them to observe all that I commanded you.
[00:45:18.300 --> 00:45:21.460]   This one's pretty easy to understand, and yet it's often the one that we find hardest
[00:45:21.460 --> 00:45:25.940]   to follow and often find ourselves hiding behind, because when it comes to discipleship,
[00:45:25.940 --> 00:45:29.500]   so many of us, we don't know what to say.
[00:45:29.500 --> 00:45:31.460]   Like what if they ask a question, I don't have the answer?
[00:45:31.460 --> 00:45:33.500]   What if I'm supposed to teach something, but I don't know what to say?
[00:45:33.500 --> 00:45:39.060]   What if I'm not eloquent enough to communicate that to these people so they will believe?
[00:45:39.060 --> 00:45:43.020]   Just really simply, what I would say in this moment is that Christ doesn't need you to
[00:45:43.020 --> 00:45:44.020]   be perfect.
[00:45:44.020 --> 00:45:46.300]   That's not what he's looking for.
[00:45:46.300 --> 00:45:48.220]   He doesn't need you to be perfect, he just needs you to be faithful.
[00:45:48.220 --> 00:45:51.820]   He just needs you to know, man, if you've got a couple of steps in spiritual maturity
[00:45:51.820 --> 00:45:56.060]   on someone else, you can help them by bringing them up those couple of steps to greater spiritual
[00:45:56.060 --> 00:45:57.060]   maturity.
[00:45:57.060 --> 00:46:03.820]   So teach, so speak, so share, and know that, man, he'll work out the difference.
[00:46:03.820 --> 00:46:07.340]   He'll move because of your faithfulness.
[00:46:07.340 --> 00:46:11.180]   You see, there's no good exceptions to the Great Commission, none.
[00:46:11.180 --> 00:46:13.140]   Doesn't matter what you're hiding behind.
[00:46:13.140 --> 00:46:17.940]   It's an invisible wall, we can see you.
[00:46:17.940 --> 00:46:22.180]   But there are only good reasons to keep it.
[00:46:22.180 --> 00:46:28.940]   And yet here's the thing that I know, and it's the fear that I've had, and the very
[00:46:28.940 --> 00:46:35.200]   reason that we've stepped into this series, is I know we can give you eight weeks of content
[00:46:35.200 --> 00:46:42.700]   on discipleship, and you can be here and enjoy all of the acquisition of new knowledge, and
[00:46:42.700 --> 00:46:48.100]   yet walk away and be totally satisfied that you know more about Jesus, but you don't know
[00:46:48.100 --> 00:46:51.240]   Jesus personally.
[00:46:51.240 --> 00:46:55.820]   If that's you, how do you avoid that from happening?
[00:46:55.820 --> 00:47:01.300]   Well, last story, and admittedly, I'm borrowing this from J.D. Greer.
[00:47:01.300 --> 00:47:06.220]   In the Civil War, President Lincoln couldn't have hoped for a better general than he found
[00:47:06.220 --> 00:47:10.500]   in the Union's General-in-Chief, George McClellan.
[00:47:10.500 --> 00:47:15.620]   George was known as the young Napoleon because he was tactically brilliant, unlike anybody
[00:47:15.620 --> 00:47:16.620]   else.
[00:47:16.620 --> 00:47:22.360]   At just the age of 15, he was the youngest member actually invited into the U.S. Military
[00:47:22.360 --> 00:47:26.960]   Academy, and despite being so young, he nevertheless graduated at the top of his class.
[00:47:26.960 --> 00:47:31.080]   Upon graduating, he went into the service, and he did the unthinkable.
[00:47:31.080 --> 00:47:35.480]   He began to recruit people like no one had ever known before, so much so that the volunteer
[00:47:35.480 --> 00:47:40.400]   regiment grew by 300% in just four months' time.
[00:47:40.400 --> 00:47:42.480]   He was tactically brilliant.
[00:47:42.480 --> 00:47:44.900]   He was strategically intelligent.
[00:47:44.900 --> 00:47:49.400]   He was winsome to the masses, and so it was no surprise that President Lincoln made him
[00:47:49.400 --> 00:47:51.280]   General-in-Chief.
[00:47:51.280 --> 00:47:58.440]   He had the experience, the expertise, and he had the woo to bring people on board.
[00:47:58.440 --> 00:48:04.400]   He had everything he needed except one thing.
[00:48:04.400 --> 00:48:10.460]   He didn't have the willingness to fight because what we know is that for weeks, General McClellan
[00:48:10.460 --> 00:48:11.560]   readied his position.
[00:48:11.560 --> 00:48:16.780]   He organized his troops, and he strategized against his enemy, outnumbered two to one.
[00:48:16.780 --> 00:48:20.980]   His opponent, General Robert E. Lee's army, lay dangerously exposed just a few miles away.
[00:48:20.980 --> 00:48:24.720]   They were within quick reach of crushing the rebellion, ending the war, and bringing peace
[00:48:24.720 --> 00:48:31.060]   to the nation again, and yet, despite understanding the strategy, despite knowing all the odds,
[00:48:31.060 --> 00:48:39.700]   despite having all the men necessary, General McClellan did not have the willingness.
[00:48:39.700 --> 00:48:41.800]   He went a bold and a very surprising move.
[00:48:41.800 --> 00:48:49.420]   President Lincoln removed George McClellan from his position, and in place of the most
[00:48:49.420 --> 00:48:56.200]   tactically brilliant person they had known in their modern military, he put someone else
[00:48:56.200 --> 00:49:09.600]   instead, one that was half the strategic intelligence of George McClellan, but one that was altogether
[00:49:09.600 --> 00:49:14.800]   more bold and brazen for battle.
[00:49:14.800 --> 00:49:27.000]   He instituted Ulysses S. Grant as the Union's new general, and within a year, General Grant
[00:49:27.000 --> 00:49:33.600]   brought the Civil War to an end.
[00:49:33.600 --> 00:49:39.740]   The difference in these two men and the legacies they left revolved around their willingness
[00:49:39.740 --> 00:49:40.740]   to fight.
[00:49:40.740 --> 00:49:43.480]   It didn't depend on which was smarter.
[00:49:43.480 --> 00:49:46.160]   It didn't depend on which was more admired.
[00:49:46.160 --> 00:49:48.000]   It didn't depend on which was more talented.
[00:49:48.000 --> 00:49:53.060]   It depended on which was more willing.
[00:49:53.060 --> 00:49:57.000]   How willing are you to fight here tonight?
[00:49:57.000 --> 00:50:03.600]   How willing are you to not just know the right things, to not just say the right things,
[00:50:03.600 --> 00:50:09.200]   to pray the right things, to even believe the right things, but to actually become the
[00:50:09.200 --> 00:50:13.660]   right things, do the right things, and take the right action?
[00:50:13.660 --> 00:50:15.960]   How willing are you to do it?
[00:50:15.960 --> 00:50:17.380]   Here's the thing I know.
[00:50:17.380 --> 00:50:22.280]   We have every reason in the world to be willing because Jesus Christ himself was willing to
[00:50:22.280 --> 00:50:23.480]   enter into the fight.
[00:50:23.480 --> 00:50:28.440]   What we know about Jesus is he was willing to die for the sake of sinners and skeptics
[00:50:28.440 --> 00:50:34.480]   and screw-ups, so much so that he took our cross upon himself and he bore the consequence
[00:50:34.480 --> 00:50:35.480]   of our sin.
[00:50:35.480 --> 00:50:39.120]   We know that Jesus was willing to rise, that we might be more than mere believers.
[00:50:39.120 --> 00:50:44.400]   We might be becomers, people that become like Jesus because he didn't stay dead nor buried
[00:50:44.400 --> 00:50:49.120]   in the grave, but he rose forth so that we might rise alongside of him.
[00:50:49.120 --> 00:50:54.960]   And we know that Jesus, he was willing to give us good reason for the great commission,
[00:50:54.960 --> 00:51:02.240]   a mission that saves the world one person at a time, by one person at a time.
[00:51:02.240 --> 00:51:05.200]   Jesus has a purpose for you, porch.
[00:51:05.200 --> 00:51:08.680]   The last regular porch of the year, he has a purpose for you.
[00:51:08.680 --> 00:51:15.480]   If only you're willing, and here's what I promise, it is a purpose worth living for
[00:51:15.480 --> 00:51:23.440]   because it's a purpose Christ found worth dying for.
[00:51:23.440 --> 00:51:24.440]   Let me pray for us.
[00:51:24.440 --> 00:51:26.600]   God, I know we went long tonight.
[00:51:26.600 --> 00:51:31.720]   Yeah, God, if we're going to give our time to anyone, let it be given to you, to your
[00:51:31.720 --> 00:51:36.040]   word and to this mission, which is most important of all.
[00:51:36.040 --> 00:51:44.480]   God, I pray, Lord, that you would embed this truth into our bones.
[00:51:44.480 --> 00:51:51.680]   That God, as we step into the holiday season, we would do so without passivity, but filled
[00:51:51.680 --> 00:51:56.520]   God with great passion, that we have a purpose, one worthy of living for you.
[00:51:56.520 --> 00:52:00.480]   Jesus found it worthy of dying for.
[00:52:00.480 --> 00:52:06.360]   So God, I pray, help us to take next steps, to know that God, it doesn't take this room
[00:52:06.360 --> 00:52:07.400]   to save souls.
[00:52:07.400 --> 00:52:11.640]   It takes your people to do it instead.
[00:52:11.640 --> 00:52:13.860]   Make us like yourself.
[00:52:13.860 --> 00:52:18.520]   Make the world like yourself for your glory and our good, we pray in Jesus' name.
[00:52:18.520 --> 00:52:19.280]   Amen.

