
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:29:42.020 --> 00:29:43.460]   and he would die in our place
[00:29:43.460 --> 00:29:44.660]   all throughout the Old Testament.
[00:29:44.660 --> 00:29:47.620]   Jesus even says this on the road to Emmaus
[00:29:47.620 --> 00:29:48.900]   to some of his disciples who were like,
[00:29:48.900 --> 00:29:51.700]   "Yeah, I just don't understand how the Messiah could die."
[00:29:51.700 --> 00:29:53.980]   And he says this in Luke 24.
[00:29:53.980 --> 00:29:57.460]   "Foolish ones and slow of heart
[00:29:57.460 --> 00:30:00.600]   "to believe all the prophets have spoken.
[00:30:00.600 --> 00:30:03.780]   "Was it not necessary that the Christ
[00:30:03.780 --> 00:30:06.580]   "should suffer these things and enter into his glory
[00:30:06.580 --> 00:30:09.020]   "and beginning," Jesus begins with these two guys
[00:30:09.020 --> 00:30:09.880]   walking on the road,
[00:30:09.880 --> 00:30:11.820]   "beginning with Moses and all of the prophets
[00:30:11.820 --> 00:30:14.180]   "he interpreted them in all the scriptures,
[00:30:14.180 --> 00:30:15.420]   "the things that are concerning himself."
[00:30:15.420 --> 00:30:16.940]   That Jesus sits these guys down and he's like,
[00:30:16.940 --> 00:30:18.920]   "Look, on every page it points to me."
[00:30:18.920 --> 00:30:22.680]   Wait a second, Leviticus points to you?
[00:30:22.680 --> 00:30:24.500]   The sacrificial system,
[00:30:24.500 --> 00:30:25.820]   that blood would need to be spilled
[00:30:25.820 --> 00:30:26.980]   in order for man to be forgiven.
[00:30:26.980 --> 00:30:31.300]   It was always pointing to Jesus, the ultimate lamb of God.
[00:30:31.300 --> 00:30:33.220]   Even the stories point to him.
[00:30:33.220 --> 00:30:34.300]   Think about it, Noah.
[00:30:34.300 --> 00:30:35.540]   Think about the story of Noah.
[00:30:35.540 --> 00:30:37.320]   Okay, Noah, God shows up to Noah, says,
[00:30:37.320 --> 00:30:39.160]   "Hey, look, I'm gonna flood the earth.
[00:30:39.160 --> 00:30:41.360]   "I need you to build a piece of wood.
[00:30:41.360 --> 00:30:42.820]   "And I need you to tell everyone you can
[00:30:42.820 --> 00:30:43.660]   "about that piece of wood.
[00:30:43.660 --> 00:30:46.380]   "Tell them to get onto the wood, trust the wood."
[00:30:46.380 --> 00:30:48.080]   And when the floods came,
[00:30:48.080 --> 00:30:50.580]   everyone who trusted in this piece of wood
[00:30:50.580 --> 00:30:52.620]   that was lifted up was saved.
[00:30:52.620 --> 00:30:54.060]   What does that sound like?
[00:30:54.060 --> 00:30:56.420]   Everyone who trusted in this piece of wood,
[00:30:56.420 --> 00:30:59.940]   AKA a cross, was saved.
[00:30:59.940 --> 00:31:01.260]   The story of Moses.
[00:31:01.260 --> 00:31:03.060]   Moses, you've heard Charleston Heston,
[00:31:03.060 --> 00:31:04.580]   he goes into Egypt, Pharaoh's in there.
[00:31:04.580 --> 00:31:05.660]   Hey, let my people go.
[00:31:05.660 --> 00:31:06.500]   You've heard that story.
[00:31:06.500 --> 00:31:08.260]   What's the circumstance?
[00:31:08.260 --> 00:31:10.300]   It all points to Christ.
[00:31:10.300 --> 00:31:14.500]   God's people are in bondage, unable to save themselves.
[00:31:14.500 --> 00:31:17.060]   All of a sudden, a deliverer is sent in,
[00:31:17.060 --> 00:31:20.020]   and he alone, Moses, later to be named Jesus,
[00:31:20.020 --> 00:31:21.980]   goes in and delivers the people,
[00:31:21.980 --> 00:31:23.700]   just like Jesus shows up,
[00:31:23.700 --> 00:31:26.500]   and God's people who were in bondage to sin
[00:31:26.500 --> 00:31:28.140]   and Satan and death,
[00:31:28.140 --> 00:31:30.720]   and he becomes the deliverer who sets them free.
[00:31:30.720 --> 00:31:31.900]   The story of David.
[00:31:31.900 --> 00:31:33.620]   Think about this, David and Goliath, all right?
[00:31:33.620 --> 00:31:35.860]   So David and Goliath, you know, 16-year-old kid,
[00:31:35.860 --> 00:31:38.420]   five stones, kills a giant named Goliath.
[00:31:38.420 --> 00:31:41.660]   You know what the number five stands for in Hebrew?
[00:31:41.660 --> 00:31:43.060]   Hebrew has this numerical system
[00:31:43.060 --> 00:31:45.340]   where the numbers can point to words.
[00:31:45.340 --> 00:31:47.540]   The number five is grace.
[00:31:47.540 --> 00:31:51.620]   So David shows up, and he slays a giant with grace.
[00:31:51.620 --> 00:31:53.260]   What does that sound like?
[00:31:53.260 --> 00:31:54.580]   The same Jesus who showed up
[00:31:54.580 --> 00:31:56.860]   and didn't just slay Goliath, this nine-foot-tall person,
[00:31:56.860 --> 00:31:59.140]   but he slayed the giants of sin, Satan, and death,
[00:31:59.140 --> 00:31:59.960]   with what?
[00:31:59.960 --> 00:32:01.660]   With grace.
[00:32:01.660 --> 00:32:03.620]   All of it points to him, Jonah, the prophet,
[00:32:03.620 --> 00:32:05.620]   who goes three days, dies three days,
[00:32:05.620 --> 00:32:08.020]   in the belly of a well, is resurrected three days later,
[00:32:08.020 --> 00:32:09.260]   and goes and proclaims news.
[00:32:09.260 --> 00:32:10.700]   Every page of your Bible,
[00:32:10.700 --> 00:32:12.040]   it's always been pointing to Jesus.
[00:32:12.040 --> 00:32:14.420]   It all points to Jesus at every level.
[00:32:14.420 --> 00:32:16.920]   The Bible, if you were not raised in church,
[00:32:16.920 --> 00:32:17.980]   maybe it's your first time back in a while,
[00:32:17.980 --> 00:32:20.580]   the Bible is not this story of a bunch of good stories
[00:32:20.580 --> 00:32:21.420]   and good people.
[00:32:21.420 --> 00:32:24.180]   It's a story of a bunch of bad people,
[00:32:24.180 --> 00:32:27.000]   and one good guy named Jesus,
[00:32:27.000 --> 00:32:28.520]   and all the bad guys kill him.
[00:32:28.520 --> 00:32:29.620]   That's how bad we are.
[00:32:30.760 --> 00:32:34.020]   And whoever trusts in this one good person
[00:32:34.020 --> 00:32:34.860]   will have eternal life.
[00:32:34.860 --> 00:32:37.900]   It's not good people in heaven and bad people in hell.
[00:32:37.900 --> 00:32:41.680]   It's forgiven people in heaven.
[00:32:41.680 --> 00:32:43.640]   And there is one way to get forgiveness.
[00:32:43.640 --> 00:32:46.400]   That is by trusting in Christ alone,
[00:32:46.400 --> 00:32:48.400]   in his work on the cross, on your behalf,
[00:32:48.400 --> 00:32:49.560]   and on my behalf,
[00:32:49.560 --> 00:32:52.160]   in all of the pages of the Old Testament.
[00:32:52.160 --> 00:32:54.640]   They've always been pointing to it.
[00:32:54.640 --> 00:32:55.960]   If you were in this room,
[00:32:55.960 --> 00:32:58.520]   and you were putting your faith
[00:32:59.920 --> 00:33:01.180]   in what you do,
[00:33:01.180 --> 00:33:03.820]   and how you behave, in other words,
[00:33:03.820 --> 00:33:05.440]   like, hey, if I'm gonna go before God,
[00:33:05.440 --> 00:33:06.600]   the reason I'm gonna get to heaven,
[00:33:06.600 --> 00:33:07.960]   man, and you're gonna come down afterwards,
[00:33:07.960 --> 00:33:08.920]   we're gonna have this same combo.
[00:33:08.920 --> 00:33:10.640]   So just, I'll make it happen right here.
[00:33:10.640 --> 00:33:11.880]   We can all have together.
[00:33:11.880 --> 00:33:15.440]   If the reason you think you'll spend eternity with God
[00:33:15.440 --> 00:33:18.240]   is because you're a good person, you're not a Christian.
[00:33:18.240 --> 00:33:21.480]   That's not what Christianity teaches.
[00:33:21.480 --> 00:33:22.760]   That's not what Christians believe.
[00:33:22.760 --> 00:33:23.600]   Let me say it again.
[00:33:23.600 --> 00:33:26.200]   If you think you'll spend eternity with God
[00:33:26.200 --> 00:33:28.920]   because you're a good person, you are not a Christian.
[00:33:29.920 --> 00:33:31.720]   On the other side, it's true.
[00:33:31.720 --> 00:33:34.320]   If you think you cannot spend eternity with God,
[00:33:34.320 --> 00:33:36.560]   listen to me so closely, man,
[00:33:36.560 --> 00:33:39.320]   if you think you can't spend eternity with God
[00:33:39.320 --> 00:33:40.900]   because you're a bad person,
[00:33:40.900 --> 00:33:44.360]   you don't know what Christianity's about.
[00:33:44.360 --> 00:33:49.040]   The message of Christianity is that all of us are broken,
[00:33:49.040 --> 00:33:52.360]   and God sent his son on the cross to die for your sins
[00:33:52.360 --> 00:33:55.400]   as a payment for your sin, and he rose back alive.
[00:33:55.400 --> 00:33:57.480]   And what that showed us is that the payment cleared,
[00:33:57.480 --> 00:34:00.400]   the check cleared, was more than enough.
[00:34:00.400 --> 00:34:01.920]   That's the message of the gospel.
[00:34:01.920 --> 00:34:03.840]   That's why we worship in here every single week.
[00:34:03.840 --> 00:34:05.600]   It's not because we think that we're good people,
[00:34:05.600 --> 00:34:06.600]   that we figured it out,
[00:34:06.600 --> 00:34:08.720]   and we really have caught on putting ourselves together.
[00:34:08.720 --> 00:34:10.040]   We come in here every single week,
[00:34:10.040 --> 00:34:13.320]   and we worship the only one who ever had it together,
[00:34:13.320 --> 00:34:16.560]   the one who loves us in spite of everything wrong with us,
[00:34:16.560 --> 00:34:19.840]   who died in our place, who died in your place,
[00:34:19.840 --> 00:34:23.480]   not because you deserved it,
[00:34:25.640 --> 00:34:28.240]   but because you didn't, and you never could,
[00:34:28.240 --> 00:34:30.600]   but because he loved you.
[00:34:30.600 --> 00:34:34.080]   And you're either gonna trust in the cross of Christ
[00:34:34.080 --> 00:34:36.180]   and the work of cross and have true faith,
[00:34:36.180 --> 00:34:38.760]   or you're gonna buy into the biggest lie
[00:34:38.760 --> 00:34:40.760]   this world has ever been told,
[00:34:40.760 --> 00:34:42.560]   which is, man, just keep being good.
[00:34:42.560 --> 00:34:44.340]   God will love you.
[00:34:44.340 --> 00:34:48.160]   We took those diamonds,
[00:34:48.160 --> 00:34:49.840]   and I'll finish the story and land the plane.
[00:34:49.840 --> 00:34:53.280]   We took them back to that, we took them to another jeweler
[00:34:53.280 --> 00:34:54.120]   just to make sure like,
[00:34:54.120 --> 00:34:55.520]   hey, we shouldn't throw these things out
[00:34:55.520 --> 00:34:57.480]   just yet, let's confirm.
[00:34:57.480 --> 00:34:59.840]   And we had a test done, so we like paid,
[00:34:59.840 --> 00:35:01.200]   and hey, send it back and test.
[00:35:01.200 --> 00:35:03.560]   And here's how they test diamonds.
[00:35:03.560 --> 00:35:04.840]   They see how strong it is.
[00:35:04.840 --> 00:35:08.800]   They see how much pressure it can endure.
[00:35:08.800 --> 00:35:09.880]   In other words, they put it underneath,
[00:35:09.880 --> 00:35:11.040]   there's a hardness scale,
[00:35:11.040 --> 00:35:14.220]   and if it cracks or it scratches, then it's not a diamond.
[00:35:14.220 --> 00:35:19.120]   But if it withstands the pressure, then it is.
[00:35:19.120 --> 00:35:21.560]   And we paid, and they took it away,
[00:35:21.560 --> 00:35:23.400]   and they did this test, called us a week later,
[00:35:23.400 --> 00:35:25.360]   and they said, "These are real diamonds."
[00:35:26.160 --> 00:35:28.400]   Like they stood underneath the pressure, they didn't crack.
[00:35:28.400 --> 00:35:30.000]   These are real, we were wrong.
[00:35:30.000 --> 00:35:33.700]   These are genuine, the real thing.
[00:35:33.700 --> 00:35:39.480]   How can I know that I have like genuine, true faith?
[00:35:39.480 --> 00:35:40.720]   How can I know that I have the faith
[00:35:40.720 --> 00:35:43.280]   that will be able to stand underneath the pressure
[00:35:43.280 --> 00:35:47.880]   of this life, of eternity?
[00:35:47.880 --> 00:35:50.040]   How can I know that I have true faith?
[00:35:50.040 --> 00:35:52.760]   Peter would say, "If you have a faith
[00:35:52.760 --> 00:35:56.560]   "that in midst of trials, you press into God,
[00:35:56.560 --> 00:35:59.140]   "you don't run from Him."
[00:35:59.140 --> 00:36:02.440]   If you have a faith that's marked by like,
[00:36:02.440 --> 00:36:04.200]   "God, I love you, I'm not perfect,
[00:36:04.200 --> 00:36:05.240]   "I'm still broken, Lord,
[00:36:05.240 --> 00:36:06.780]   "and you're taking ground on my life,
[00:36:06.780 --> 00:36:08.260]   "but at the end of the day, I love you,
[00:36:08.260 --> 00:36:10.260]   "and I wanna do what you want.
[00:36:10.260 --> 00:36:12.020]   "Will you help me, Lord?
[00:36:12.020 --> 00:36:13.400]   "And I trust you, God.
[00:36:13.400 --> 00:36:15.320]   "My joy is found in you,
[00:36:15.320 --> 00:36:16.880]   "and perfectly, will you help me?"
[00:36:16.880 --> 00:36:18.320]   He says, "That's true faith."
[00:36:18.320 --> 00:36:22.440]   And if you're someone who has put your faith
[00:36:22.440 --> 00:36:24.520]   most importantly, not in what you do,
[00:36:24.520 --> 00:36:26.920]   but in the work of Christ on the cross,
[00:36:26.920 --> 00:36:29.000]   and His resurrection from the dead,
[00:36:29.000 --> 00:36:31.720]   you have true faith that will stand
[00:36:31.720 --> 00:36:33.760]   in the midst of the eternal fire,
[00:36:33.760 --> 00:36:35.380]   and in the midst of the showers or fires
[00:36:35.380 --> 00:36:36.560]   of this world and life.
[00:36:36.560 --> 00:36:39.920]   And pray that we would.
[00:36:39.920 --> 00:36:44.360]   Father, thank you that you don't demand something from us.
[00:36:44.360 --> 00:36:47.480]   Lord, you did something for us.
[00:36:47.480 --> 00:36:49.680]   You died in our place, you died in my place.
[00:36:52.160 --> 00:36:55.560]   Father, would the just truth of the reality of the gospel
[00:36:55.560 --> 00:36:57.440]   continue to take ground in my heart,
[00:36:57.440 --> 00:36:59.480]   in my friend's heart, for anyone inside of this room
[00:36:59.480 --> 00:37:01.920]   who still has bought into the lie
[00:37:01.920 --> 00:37:04.160]   that God wants them to earn their way to Him?
[00:37:04.160 --> 00:37:08.280]   Lord, would the hounds of heaven itself
[00:37:08.280 --> 00:37:11.600]   go after the hearts of those people?
[00:37:11.600 --> 00:37:13.640]   And would the Spirit of God come and press on them?
[00:37:13.640 --> 00:37:16.080]   Would they begin to trust not in what they do
[00:37:16.080 --> 00:37:17.440]   or what they haven't done?
[00:37:17.440 --> 00:37:20.360]   Maybe despite what they've done,
[00:37:20.360 --> 00:37:22.560]   that they would put their faith in Christ alone.
[00:37:22.560 --> 00:37:25.640]   You died in our place as payment for our sins,
[00:37:25.640 --> 00:37:28.320]   and you offer us new life just like you rose again.
[00:37:28.320 --> 00:37:31.200]   So shall we, God, we worship you now in song.
[00:37:31.200 --> 00:37:34.400]   We are truly yours, forever yours.
[00:37:34.400 --> 00:37:36.280]   We worship you because of that.
[00:37:36.280 --> 00:37:46.280]   [BLANK_AUDIO]

