
[00:00:00.000 --> 00:00:02.500]   (eerie music)
[00:30:55.760 --> 00:30:59.080]   We know that there's certain jobs that won't be in heaven.
[00:30:59.080 --> 00:31:01.160]   There won't be a need for pastors,
[00:31:01.160 --> 00:31:03.240]   because everyone will be saved.
[00:31:03.240 --> 00:31:05.480]   I'll be looking for work if anyone's hiring.
[00:31:05.480 --> 00:31:08.120]   And there won't be a need for firefighters,
[00:31:08.120 --> 00:31:09.200]   because there won't be fire.
[00:31:09.200 --> 00:31:10.320]   There won't be a need for policemen,
[00:31:10.320 --> 00:31:11.140]   'cause there won't be crime.
[00:31:11.140 --> 00:31:12.080]   There won't be a need for medical,
[00:31:12.080 --> 00:31:13.400]   for doctors or for nurses,
[00:31:13.400 --> 00:31:14.800]   because there won't be sickness or death
[00:31:14.800 --> 00:31:16.280]   or any of those different things.
[00:31:16.280 --> 00:31:18.920]   And so, there'll be jobs that won't exist there anymore,
[00:31:18.920 --> 00:31:22.080]   but there will be, for all of eternity,
[00:31:22.080 --> 00:31:25.320]   a joy, and you're like, dude, I hate my job.
[00:31:25.320 --> 00:31:26.960]   I can't even imagine the idea of like,
[00:31:26.960 --> 00:31:29.120]   oh yeah, I really enjoy doing this.
[00:31:29.120 --> 00:31:31.420]   Even that will be removed,
[00:31:32.280 --> 00:31:34.840]   as he will assign you work that brings life.
[00:31:34.840 --> 00:31:36.160]   It will not be boring.
[00:31:36.160 --> 00:31:39.480]   Boredom is a symptom of the fall.
[00:31:39.480 --> 00:31:41.200]   Boredom is a result of sin.
[00:31:41.200 --> 00:31:43.840]   It's a result of the curse, the Bible says.
[00:31:43.840 --> 00:31:45.520]   Heaven is not a place that's boring.
[00:31:45.520 --> 00:31:47.000]   Hell is a boring place.
[00:31:47.000 --> 00:31:51.240]   Heaven is a place that is every moment
[00:31:51.240 --> 00:31:53.520]   increasingly more pleasurable,
[00:31:53.520 --> 00:31:55.700]   more fulfilling, more satisfying,
[00:31:55.700 --> 00:31:58.480]   where every moment is better than the one before it.
[00:31:58.480 --> 00:32:01.380]   Forever and ever and ever.
[00:32:01.380 --> 00:32:03.320]   That's what the Bible says you and I will experience.
[00:32:03.320 --> 00:32:05.520]   And he tells us part of the way that we're gonna work
[00:32:05.520 --> 00:32:07.040]   is you and I, if you're a Christian,
[00:32:07.040 --> 00:32:07.980]   if you're a follower of Jesus,
[00:32:07.980 --> 00:32:09.500]   your name is written in the Lamb's book of life,
[00:32:09.500 --> 00:32:10.920]   is you're gonna rule.
[00:32:10.920 --> 00:32:14.540]   You're gonna reign with God forever.
[00:32:14.540 --> 00:32:15.540]   What does that mean?
[00:32:15.540 --> 00:32:17.580]   I have no idea.
[00:32:17.580 --> 00:32:19.760]   And there's a lot of debate out there.
[00:32:19.760 --> 00:32:22.400]   Some people say, man, you're gonna reign over the angels,
[00:32:22.400 --> 00:32:23.520]   'cause there's indication that
[00:32:23.520 --> 00:32:24.560]   that's gonna happen in Scripture.
[00:32:24.560 --> 00:32:27.240]   Some people, C.S. Lewis thought,
[00:32:27.240 --> 00:32:29.880]   hey, you're gonna rule over different galaxies.
[00:32:29.880 --> 00:32:31.080]   It's not clear exactly.
[00:32:31.080 --> 00:32:32.520]   Here's what I know it means.
[00:32:32.520 --> 00:32:35.700]   It means God did not create you for insignificant things.
[00:32:35.700 --> 00:32:38.220]   That the God who's there looks at you and he's like,
[00:32:38.220 --> 00:32:41.620]   look, you're gonna reign with me like royalty.
[00:32:41.620 --> 00:32:43.720]   You're gonna be, as it were, a prince or a princess,
[00:32:43.720 --> 00:32:47.320]   a part of the dynasty of God forever and ever and ever.
[00:32:47.320 --> 00:32:48.560]   And when he looks at you,
[00:32:48.560 --> 00:32:50.180]   he doesn't see some insignificant,
[00:32:50.180 --> 00:32:51.720]   hey, you're nothing, you're not that important.
[00:32:51.720 --> 00:32:54.620]   He looks at you and sees all that will be
[00:32:54.620 --> 00:32:56.600]   and can be and should be,
[00:32:56.600 --> 00:32:59.600]   and he wanted to be from the very beginning of time.
[00:32:59.600 --> 00:33:03.680]   He sees someone who's gonna rule and reign with him forever,
[00:33:03.680 --> 00:33:05.160]   who's the crown of all creation.
[00:33:05.160 --> 00:33:06.780]   That's what he looks when he sees his children.
[00:33:06.780 --> 00:33:08.680]   That's what he looks when he sees you.
[00:33:08.680 --> 00:33:11.580]   And you're gonna reign with him forever and ever.
[00:33:11.580 --> 00:33:12.420]   So the first idea is work,
[00:33:12.420 --> 00:33:14.240]   and the second idea, we're told in the Bible
[00:33:14.240 --> 00:33:18.960]   and in this text, is that we're gonna worship God forever.
[00:33:18.960 --> 00:33:19.840]   What are we gonna do in heaven?
[00:33:19.840 --> 00:33:21.440]   We're gonna work and we're gonna worship.
[00:33:21.440 --> 00:33:24.040]   And we think worship, here's where we're doing,
[00:33:24.040 --> 00:33:25.200]   we're kind of done a disservice,
[00:33:25.200 --> 00:33:27.920]   is we've used language that almost makes worship,
[00:33:27.920 --> 00:33:29.960]   when I say worship, what do we think?
[00:33:29.960 --> 00:33:31.260]   Singing.
[00:33:31.260 --> 00:33:32.460]   No offense, John.
[00:33:32.460 --> 00:33:33.560]   We think, hey, that's it.
[00:33:33.560 --> 00:33:36.600]   We think like, oh my gosh, I'm not even a good singer.
[00:33:36.600 --> 00:33:38.680]   I really don't like, I try to get here late, honestly,
[00:33:38.680 --> 00:33:40.000]   because I don't wanna be a part of the songs.
[00:33:40.000 --> 00:33:41.220]   We're gonna sing forever and ever.
[00:33:41.220 --> 00:33:42.760]   That doesn't sound exciting.
[00:33:42.760 --> 00:33:44.380]   Will the Cotton Candy at least be there?
[00:33:44.380 --> 00:33:46.040]   And we think that that's what it's gonna be.
[00:33:46.040 --> 00:33:49.440]   That's not what worship means, biblically speaking.
[00:33:49.440 --> 00:33:52.000]   When you are given a glimpse in what is worship,
[00:33:52.000 --> 00:33:54.100]   worship is living.
[00:33:54.100 --> 00:33:57.120]   The Bible says in Romans chapter 12, verse two,
[00:33:57.120 --> 00:33:59.720]   that you and I are to offer the way that we live
[00:33:59.720 --> 00:34:01.400]   as a spiritual sacrifice to God.
[00:34:01.400 --> 00:34:03.040]   The way that you date, the way that you handle alcohol,
[00:34:03.040 --> 00:34:05.000]   the way that you handle sexuality, the way you use money,
[00:34:05.000 --> 00:34:07.240]   all that stuff today can be an act of worship.
[00:34:07.240 --> 00:34:08.900]   And in heaven for all of eternity,
[00:34:08.900 --> 00:34:12.240]   the way that you live will be worshiping God.
[00:34:12.240 --> 00:34:15.680]   And you'll experience a joy from enjoying God
[00:34:15.680 --> 00:34:16.840]   forever and ever and ever and ever.
[00:34:16.840 --> 00:34:18.520]   That's what we're going to experience in eternity.
[00:34:18.520 --> 00:34:19.840]   Music is a part of that,
[00:34:19.840 --> 00:34:21.160]   and that'll be a part of it as well.
[00:34:21.160 --> 00:34:25.140]   But it's not exclusively that, or even mostly music.
[00:34:25.140 --> 00:34:27.160]   It's the way that you and I live our life
[00:34:27.160 --> 00:34:28.160]   for all of eternity.
[00:34:28.160 --> 00:34:33.000]   As a part of worshiping, it'll come and flow just freely
[00:34:33.000 --> 00:34:34.320]   from seeing God's face.
[00:34:34.320 --> 00:34:36.200]   And I wish I had time to really go in depth
[00:34:36.200 --> 00:34:38.400]   into what that means, but what John says
[00:34:38.400 --> 00:34:40.740]   is that you are gonna see God.
[00:34:40.740 --> 00:34:42.220]   You're gonna see him eyeball to eyeball.
[00:34:42.220 --> 00:34:43.220]   If you're a Christian in the room,
[00:34:43.220 --> 00:34:44.860]   your eyes are gonna behold him.
[00:34:44.860 --> 00:34:48.540]   In the Old Testament, we're told that God tells Moses,
[00:34:48.540 --> 00:34:51.120]   hey dude, Moses asked God, hey, can I see you?
[00:34:51.120 --> 00:34:51.960]   I just wanna see you.
[00:34:51.960 --> 00:34:52.900]   Come on, let me see your face.
[00:34:52.900 --> 00:34:55.340]   And God says essentially, if you see me,
[00:34:55.340 --> 00:34:56.680]   you're gonna explode.
[00:34:56.680 --> 00:34:58.600]   That's how amazing I am, which is like,
[00:34:58.600 --> 00:35:01.220]   why would you explode if he's so amazing?
[00:35:01.220 --> 00:35:03.400]   No idea, but that's how amazing God was
[00:35:03.400 --> 00:35:04.680]   to the point where he says, look,
[00:35:04.680 --> 00:35:07.720]   hey, I'm gonna cover your eyes and hide you in this rock,
[00:35:07.720 --> 00:35:09.860]   and I'll pass before you, and you can kind of see
[00:35:09.860 --> 00:35:13.480]   the afterglow of me, and that'll have to be enough.
[00:35:13.480 --> 00:35:17.160]   And Moses was like, hey, and he passes by before him.
[00:35:17.160 --> 00:35:19.720]   And it says Moses sees him, and he lights up
[00:35:19.720 --> 00:35:23.240]   like a glow stick for a week, just seeing that part of God.
[00:35:23.240 --> 00:35:26.640]   And it says, man, you're gonna see him face to face,
[00:35:26.640 --> 00:35:29.040]   and you know what happens when you see him?
[00:35:29.040 --> 00:35:30.220]   You're gonna change.
[00:35:30.220 --> 00:35:34.040]   If you're a Christian, that's why we're told we change.
[00:35:34.040 --> 00:35:35.940]   In 2 Corinthians chapter three,
[00:35:35.940 --> 00:35:37.720]   that you and I, when we see God,
[00:35:37.720 --> 00:35:39.720]   the more we see him, we're transformed
[00:35:39.720 --> 00:35:42.060]   from one degree of glory to the next.
[00:35:42.060 --> 00:35:45.280]   Everything broken about you, every insecurity,
[00:35:45.280 --> 00:35:48.000]   every sin temptation, every anxiety,
[00:35:48.000 --> 00:35:51.640]   everything that was never meant to be a part of you
[00:35:51.640 --> 00:35:54.960]   is gonna fall off, and you're gonna see him.
[00:35:54.960 --> 00:35:57.160]   And if you're a Christian, it's coming.
[00:35:57.160 --> 00:36:01.040]   That's not some pie in the sky theoretical.
[00:36:01.040 --> 00:36:05.240]   You're gonna see him, and everything is gonna change.
[00:36:05.240 --> 00:36:08.000]   You're gonna worship him, and you're gonna work with him.
[00:36:08.000 --> 00:36:12.900]   I think the biggest challenge is still inside of this room.
[00:36:14.960 --> 00:36:17.960]   If I'm sitting here, I'm like, man, yeah,
[00:36:17.960 --> 00:36:19.960]   I think I wanna go to heaven more now.
[00:36:19.960 --> 00:36:21.480]   I don't really know, though.
[00:36:21.480 --> 00:36:23.800]   I mean, I guess, you know, it sounds like
[00:36:23.800 --> 00:36:25.760]   we're gonna have jobs that we don't hate,
[00:36:25.760 --> 00:36:29.640]   and it's gonna be nice, and I'll get to go
[00:36:29.640 --> 00:36:31.720]   to Mount Everest, maybe, and not have to worry
[00:36:31.720 --> 00:36:33.640]   about oxygen tanks.
[00:36:33.640 --> 00:36:35.320]   It sounds pretty cool.
[00:36:35.320 --> 00:36:36.720]   And you still may be sitting there going,
[00:36:36.720 --> 00:36:38.960]   like, I don't know if I really want to go.
[00:36:38.960 --> 00:36:40.720]   I still wanna get married, I still wanna get kids,
[00:36:40.720 --> 00:36:42.840]   or I really even want to go to heaven.
[00:36:42.840 --> 00:36:47.840]   And I don't know that you've ever wanted anything else.
[00:36:47.840 --> 00:36:54.040]   I think at the end of the day, the deepest, strongest desire
[00:36:54.040 --> 00:36:56.460]   that you have ever had has been one for him.
[00:36:56.460 --> 00:36:59.360]   I'll explain it like this.
[00:36:59.360 --> 00:37:01.640]   When I was in college, I spent five weeks
[00:37:01.640 --> 00:37:06.640]   in a village in Africa, and five weeks was like
[00:37:06.640 --> 00:37:08.920]   one of those things where I signed up for,
[00:37:08.920 --> 00:37:11.840]   yeah, I'll be gone five weeks, it'll be great.
[00:37:11.840 --> 00:37:13.480]   And like three weeks in, you're like,
[00:37:13.480 --> 00:37:15.560]   yeah, so this is Africa, okay.
[00:37:15.560 --> 00:37:20.720]   And I remember feeling so homesick for the last week,
[00:37:20.720 --> 00:37:22.500]   or week and a half, and being like,
[00:37:22.500 --> 00:37:24.960]   man, my sister had just had a baby,
[00:37:24.960 --> 00:37:27.000]   and I had to come back and essentially go right back
[00:37:27.000 --> 00:37:29.960]   to school, so it was like my summer's totally gone.
[00:37:29.960 --> 00:37:32.700]   I'm like missing everything from my mom,
[00:37:32.700 --> 00:37:36.020]   to Mexican food, to just air conditioning.
[00:37:36.020 --> 00:37:39.160]   And I just remember feeling really homesick.
[00:37:39.160 --> 00:37:44.160]   And in this life, every pain, every longing,
[00:37:44.160 --> 00:37:54.880]   every desire that you've ever had is being homesick.
[00:37:54.880 --> 00:37:57.540]   Like whether you're Christian or not,
[00:37:57.540 --> 00:37:58.880]   you came into the room and you got hurts,
[00:37:58.880 --> 00:38:00.040]   you got things that are a part of your life,
[00:38:00.040 --> 00:38:01.920]   you got things that you wish you could change about yourself,
[00:38:01.920 --> 00:38:03.440]   you got things where you're dissatisfied,
[00:38:03.440 --> 00:38:05.180]   you got desires maybe to be married,
[00:38:05.180 --> 00:38:07.160]   maybe to have a more successful career,
[00:38:07.160 --> 00:38:09.040]   maybe you have a desire to not have to deal
[00:38:09.040 --> 00:38:10.920]   with some of the baggage from your past,
[00:38:10.920 --> 00:38:13.840]   or something that's, I don't know,
[00:38:13.840 --> 00:38:15.420]   just been a part of your story.
[00:38:15.420 --> 00:38:18.920]   Maybe you have a deep desire,
[00:38:18.920 --> 00:38:20.060]   you just wanna be successful,
[00:38:20.060 --> 00:38:21.760]   maybe it's a deep desire, I wanna be married,
[00:38:21.760 --> 00:38:23.960]   maybe it's a deep desire, I wanna have kids.
[00:38:23.960 --> 00:38:27.860]   And when I said the idea that, man,
[00:38:27.860 --> 00:38:28.700]   maybe you're sitting there going,
[00:38:28.700 --> 00:38:31.420]   I don't know if I really want to go to heaven.
[00:38:31.420 --> 00:38:33.940]   I don't know if you've ever wanted anything else.
[00:38:33.940 --> 00:38:35.920]   Every desire you've ever had.
[00:38:35.920 --> 00:38:38.200]   You thought it was a desire for a husband,
[00:38:38.200 --> 00:38:39.640]   but you really just wanted to be loved,
[00:38:39.640 --> 00:38:41.880]   you wanted to feel the love that will only come
[00:38:41.880 --> 00:38:43.880]   in the arms of your Savior someday,
[00:38:43.880 --> 00:38:46.560]   in all of eternity, and you're gonna experience it.
[00:38:46.560 --> 00:38:48.120]   Maybe you wanted to feel security,
[00:38:48.120 --> 00:38:49.360]   you're like, man, I just don't know
[00:38:49.360 --> 00:38:50.480]   if I'm gonna be provided for,
[00:38:50.480 --> 00:38:52.400]   and I'm worried, I'm kinda working like three jobs,
[00:38:52.400 --> 00:38:54.020]   'cause I'm not gonna go back to where I was,
[00:38:54.020 --> 00:38:55.720]   and I was poor growing up,
[00:38:55.720 --> 00:38:58.700]   and you have this deep desire to just be provided for,
[00:38:58.700 --> 00:39:01.360]   and it's ultimately a desire that will only be satisfied
[00:39:01.360 --> 00:39:02.560]   in all of eternity.
[00:39:02.560 --> 00:39:04.660]   It's a desire for heaven, you're homesick.
[00:39:06.160 --> 00:39:09.120]   Every desire, every ache, every pain in this life
[00:39:09.120 --> 00:39:13.280]   is one that ultimately is just an echo
[00:39:13.280 --> 00:39:16.480]   that you're not home, and you're homesick,
[00:39:16.480 --> 00:39:18.040]   and you came in here tonight homesick,
[00:39:18.040 --> 00:39:19.800]   you're gonna leave this room tonight homesick,
[00:39:19.800 --> 00:39:22.580]   and whether or not you ever come to even realize it,
[00:39:22.580 --> 00:39:24.640]   you were born with a desire that was placed
[00:39:24.640 --> 00:39:27.660]   inside of your heart, a desire to be home.
[00:39:27.660 --> 00:39:29.780]   It's a desire that you're gonna have tomorrow
[00:39:29.780 --> 00:39:31.720]   when you wake up, in 10 years,
[00:39:31.720 --> 00:39:34.020]   at the time that your first child is born,
[00:39:34.020 --> 00:39:35.820]   you're still gonna be plagued with that desire,
[00:39:35.820 --> 00:39:37.680]   and when you're laying on your deathbed someday,
[00:39:37.680 --> 00:39:40.520]   it's gonna be inside of you beating there,
[00:39:40.520 --> 00:39:42.640]   because God tells us he put it there.
[00:39:42.640 --> 00:39:45.920]   Ecclesiastes chapter three tells us that God said,
[00:39:45.920 --> 00:39:49.120]   "I put eternity in every person's heart,"
[00:39:49.120 --> 00:39:51.600]   so that that longing, that echo,
[00:39:51.600 --> 00:39:54.320]   that craving for something else in this world
[00:39:54.320 --> 00:39:55.660]   would never go away.
[00:39:55.660 --> 00:39:59.100]   No matter how many times they get whatever
[00:39:59.100 --> 00:40:01.840]   they thought that they wanted, it's not going away.
[00:40:01.840 --> 00:40:03.200]   They're homesick, and I put it there
[00:40:03.200 --> 00:40:06.120]   so that they would long to be home.
[00:40:06.120 --> 00:40:09.580]   They would know they're not home yet,
[00:40:09.580 --> 00:40:13.440]   but they will be if they trust in the one
[00:40:13.440 --> 00:40:14.680]   who gave his life for them.
[00:40:14.680 --> 00:40:17.480]   If you have never had a moment where you've trusted in Jesus
[00:40:17.480 --> 00:40:20.760]   as the payment for your sin, you are homesick,
[00:40:20.760 --> 00:40:23.240]   and it is only going to get worse,
[00:40:23.240 --> 00:40:25.100]   and you're gonna live, if you die,
[00:40:25.100 --> 00:40:26.760]   and you never trust in Jesus,
[00:40:26.760 --> 00:40:30.640]   you will live with the reality that you'll never be home,
[00:40:30.640 --> 00:40:32.280]   and what could have been the infinite joy,
[00:40:32.280 --> 00:40:35.840]   the ecstasy for all eternity that awaits those
[00:40:35.840 --> 00:40:37.600]   who believe in Jesus will be something
[00:40:37.600 --> 00:40:40.280]   that could have been, and it slipped from your grip.
[00:40:40.280 --> 00:40:43.200]   It was just always there, and you never accepted it,
[00:40:43.200 --> 00:40:44.880]   and you may be thinking, well, man,
[00:40:44.880 --> 00:40:46.600]   I'm gonna stand before God, and maybe he'll
[00:40:46.600 --> 00:40:47.720]   reasonably understand me.
[00:40:47.720 --> 00:40:49.880]   You're gonna stand before him, and he's gonna say
[00:40:49.880 --> 00:40:54.880]   that on April 10th, 2018, you heard the message of Jesus.
[00:40:54.880 --> 00:40:56.600]   You can no longer live this life being like,
[00:40:56.600 --> 00:40:58.740]   I never heard that there's a God out there who says,
[00:40:58.740 --> 00:41:02.340]   man, I accept people not on the basis of what they do,
[00:41:02.340 --> 00:41:05.400]   but on the basis of have they accepted my son,
[00:41:05.400 --> 00:41:08.020]   and his death in their place, and his resurrection,
[00:41:08.020 --> 00:41:11.380]   proving he's the son of God.
[00:41:11.380 --> 00:41:14.260]   I accept people on that, so you can no longer
[00:41:14.260 --> 00:41:16.700]   stand before him, and you're gonna stand before him,
[00:41:16.700 --> 00:41:21.700]   and you will look at April 10th, 2018,
[00:41:21.700 --> 00:41:24.140]   will be a day that marks forever your life,
[00:41:24.140 --> 00:41:26.780]   forever your eternity, and whether you accepted him or not,
[00:41:26.780 --> 00:41:28.940]   and the God who's there is crazy about you.
[00:41:28.940 --> 00:41:31.540]   He's already extended the invitation
[00:41:31.540 --> 00:41:32.460]   that he's gonna accept you.
[00:41:32.460 --> 00:41:34.580]   The question is, will you accept him?
[00:41:34.580 --> 00:41:36.660]   Let me pray.
[00:41:36.660 --> 00:41:39.240]   (gentle music)
[00:41:39.240 --> 00:42:00.260]   Father, I stand before a group of people
[00:42:00.260 --> 00:42:02.740]   who you love way more than I do,
[00:42:05.100 --> 00:42:07.940]   and yet even as messed up as my heart is,
[00:42:07.940 --> 00:42:13.300]   I can think of no more significant thing
[00:42:13.300 --> 00:42:20.500]   than if it's true that we really can know
[00:42:20.500 --> 00:42:22.900]   where we're gonna spend eternity.
[00:42:22.900 --> 00:42:26.200]   I can think of no more significant decision
[00:42:26.200 --> 00:42:28.020]   that someone could make if it's true
[00:42:28.020 --> 00:42:32.740]   that the factor of where they're gonna spend eternity
[00:42:32.740 --> 00:42:35.820]   is the factor of Jesus, and what do they do with him?
[00:42:35.820 --> 00:42:38.920]   And that alone determines everything.
[00:42:38.920 --> 00:42:42.620]   And so I just ask for your help, Lord.
[00:42:42.620 --> 00:42:45.180]   I ask that the Spirit of God right now
[00:42:45.180 --> 00:42:46.820]   would move in people's hearts,
[00:42:46.820 --> 00:42:50.020]   would push aside insecurity, push aside pride
[00:42:50.020 --> 00:42:52.500]   that's holding people back from making a decision
[00:42:52.500 --> 00:42:55.200]   to accept you as their king, their savior,
[00:42:55.200 --> 00:42:59.500]   to trust in you, that you would open their eyes,
[00:43:01.860 --> 00:43:02.820]   and they would be among those
[00:43:02.820 --> 00:43:05.620]   who are gonna spend eternity forever and ever with you,
[00:43:05.620 --> 00:43:08.100]   their king, the one that all of their life
[00:43:08.100 --> 00:43:10.900]   they've longed for, whether or not they even realized it.
[00:43:10.900 --> 00:43:17.060]   Father, we love you, and we wait for that day,
[00:43:17.060 --> 00:43:19.380]   and in this life, all we can do is try to dream
[00:43:19.380 --> 00:43:20.980]   or imagine or take what you've told us
[00:43:20.980 --> 00:43:25.060]   about what it's gonna be like when we're finally home.
[00:43:25.060 --> 00:43:27.600]   Would you help us in the midst of feeling homesick
[00:43:27.600 --> 00:43:31.260]   to not turn to anything other but your love?
[00:43:32.220 --> 00:43:34.660]   As we wait to go home.
[00:43:34.660 --> 00:43:37.180]   We love you, Jesus.
[00:43:37.180 --> 00:43:38.940]   Amen.

