
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:37:51.200 --> 00:37:57.840]   ♪ I stand amazed ♪
[00:38:01.080 --> 00:38:04.600]   ♪ More than I know ♪
[00:38:04.600 --> 00:38:09.600]   ♪ More than I'd hope ♪
[00:38:09.600 --> 00:38:14.640]   ♪ Your love is strong ♪
[00:38:14.640 --> 00:38:20.600]   ♪ Nothing can break or separate ♪
[00:38:20.600 --> 00:38:29.480]   ♪ Your love is strong ♪
[00:38:29.920 --> 00:38:33.440]   ♪ Who can condemn ♪
[00:38:33.440 --> 00:38:37.000]   ♪ He justifies ♪
[00:38:37.000 --> 00:38:42.000]   ♪ Through Jesus Christ who lived and He who died ♪
[00:38:42.000 --> 00:38:47.760]   ♪ And more than that ♪
[00:38:47.760 --> 00:38:51.200]   ♪ He beat the grave ♪
[00:38:51.200 --> 00:38:55.200]   ♪ Now seated on the throne forever ♪
[00:38:55.200 --> 00:39:00.200]   ♪ I stand amazed ♪
[00:39:00.200 --> 00:39:10.440]   ♪ I stand amazed ♪
[00:39:10.440 --> 00:39:17.160]   ♪ More than I know ♪
[00:39:17.160 --> 00:39:22.160]   ♪ More than I'd hope ♪
[00:39:22.160 --> 00:39:27.160]   ♪ Your love is strong ♪
[00:39:27.160 --> 00:39:33.120]   ♪ Nothing can break or separate ♪
[00:39:33.120 --> 00:39:39.840]   ♪ Your love is strong ♪
[00:39:39.840 --> 00:39:48.120]   - For as high as the heavens are above the earth,
[00:39:48.120 --> 00:39:52.320]   so great is His love for those who fear Him.
[00:39:52.320 --> 00:39:54.800]   As far as the east is from the west,
[00:39:54.800 --> 00:39:58.240]   so far has He removed our transgressions from us.
[00:39:58.240 --> 00:40:03.040]   - God has said, "Never will I leave you.
[00:40:03.040 --> 00:40:05.520]   "Never will I forsake you."
[00:40:05.520 --> 00:40:09.860]   So we say with confidence, "The Lord is my helper.
[00:40:09.860 --> 00:40:12.280]   "I will not be afraid.
[00:40:12.280 --> 00:40:14.520]   "What can mere mortals do to me?"
[00:40:16.080 --> 00:40:18.640]   - The Lord is the everlasting God,
[00:40:18.640 --> 00:40:20.920]   the creator of all the earth.
[00:40:20.920 --> 00:40:23.680]   He never grows weak or weary.
[00:40:23.680 --> 00:40:26.760]   No one can measure the depths of His understanding.
[00:40:26.760 --> 00:40:31.000]   He has power to the weak and strength to the powerless.
[00:40:31.000 --> 00:40:35.560]   - Though the mountains be shaken,
[00:40:35.560 --> 00:40:37.080]   the hills be removed,
[00:40:37.080 --> 00:40:42.080]   yet my unfailing love for you will not be shaken,
[00:40:42.080 --> 00:40:45.040]   nor my covenant of peace be removed,
[00:40:45.040 --> 00:40:48.400]   says the Lord who has compassion on you.
[00:40:48.400 --> 00:40:53.060]   - There is therefore now no condemnation
[00:40:53.060 --> 00:40:56.200]   for those who are in Christ Jesus,
[00:40:56.200 --> 00:40:58.600]   for the law of the spirit of life
[00:40:58.600 --> 00:41:02.840]   has set you free in Christ from the law of sin and death.
[00:41:02.840 --> 00:41:08.360]   - For I am convinced that neither death nor life,
[00:41:08.360 --> 00:41:10.680]   neither angels nor demons,
[00:41:10.680 --> 00:41:13.840]   neither the present nor the future nor any powers,
[00:41:13.840 --> 00:41:17.400]   neither height nor depth nor anything else in all creation
[00:41:17.400 --> 00:41:20.960]   will be able to separate us from the love of God
[00:41:20.960 --> 00:41:23.520]   that is in Christ Jesus, our Lord.
[00:41:23.520 --> 00:41:25.680]   ♪ Separate ♪
[00:41:25.680 --> 00:41:30.680]   ♪ Separate ♪
[00:41:30.680 --> 00:41:35.700]   ♪ For the love is strong ♪
[00:41:35.700 --> 00:41:39.880]   ♪ More than I know ♪
[00:41:39.880 --> 00:41:44.880]   ♪ More than I hold ♪
[00:41:44.880 --> 00:41:49.920]   ♪ Your love is strong ♪
[00:41:49.920 --> 00:41:54.040]   ♪ Nothing can break ♪
[00:41:54.040 --> 00:41:57.840]   ♪ Or separate ♪
[00:41:57.840 --> 00:41:59.400]   ♪ Your love ♪
[00:41:59.400 --> 00:42:04.400]   ♪ Your love is strong ♪
[00:42:04.400 --> 00:42:08.680]   ♪ And more than I know ♪
[00:42:08.680 --> 00:42:13.680]   ♪ More than I hold ♪
[00:42:13.680 --> 00:42:18.800]   ♪ Your love is strong ♪
[00:42:18.800 --> 00:42:23.680]   ♪ Nothing can break ♪
[00:42:23.680 --> 00:42:28.680]   ♪ Or separate ♪
[00:42:28.680 --> 00:42:33.040]   ♪ Your love is strong ♪
[00:42:33.040 --> 00:42:35.400]   One more time, more than I know.
[00:42:35.400 --> 00:42:39.040]   ♪ More than I know ♪
[00:42:39.040 --> 00:42:44.040]   ♪ More than I hold ♪
[00:42:44.040 --> 00:42:49.280]   ♪ Your love is strong ♪
[00:42:49.280 --> 00:42:53.800]   ♪ Nothing can break ♪
[00:42:53.800 --> 00:42:58.800]   ♪ Or separate ♪
[00:42:58.800 --> 00:43:02.600]   ♪ Your love is strong ♪
[00:43:02.600 --> 00:43:04.520]   ♪ Strong ♪
[00:43:04.520 --> 00:43:10.080]   Amen.
[00:43:10.080 --> 00:43:13.500]   (congregation applauding)
[00:43:13.500 --> 00:43:19.240]   He's crazy about you, man.
[00:43:19.240 --> 00:43:22.800]   And daughter, sons,
[00:43:22.800 --> 00:43:27.800]   he is wildly in love, madly, crazy,
[00:43:28.120 --> 00:43:33.120]   truly, deeply, incredibly in love with you.
[00:43:33.120 --> 00:43:38.000]   And don't you dare,
[00:43:38.000 --> 00:43:41.960]   don't you dare insult the cross.
[00:43:41.960 --> 00:43:45.440]   Do not insult the death of Jesus Christ
[00:43:45.440 --> 00:43:47.560]   by thinking that you've sinned
[00:43:47.560 --> 00:43:50.360]   to some past degree that he can forgive.
[00:43:50.360 --> 00:43:53.360]   That would be ridiculous.
[00:43:53.360 --> 00:43:56.040]   And whenever you face the troubles in this world,
[00:43:56.040 --> 00:43:58.000]   you hold fast to the reality
[00:43:58.000 --> 00:43:59.840]   that Jesus looked you in the face
[00:43:59.840 --> 00:44:01.920]   through the word of God, by the spirit of God,
[00:44:01.920 --> 00:44:03.460]   and said, "That's gonna happen.
[00:44:03.460 --> 00:44:05.520]   "You can trust me.
[00:44:05.520 --> 00:44:08.320]   "I got you.
[00:44:08.320 --> 00:44:10.600]   "I'm doing something in you
[00:44:10.600 --> 00:44:13.060]   "that is better than you could ever imagine,
[00:44:13.060 --> 00:44:15.560]   "and you're going to be somewhere more beautiful
[00:44:15.560 --> 00:44:17.500]   "than you can fathom with me
[00:44:17.500 --> 00:44:20.000]   "in the presence of God in his fullness
[00:44:20.000 --> 00:44:23.380]   "forever and ever and ever and ever and ever,
[00:44:23.380 --> 00:44:26.940]   "and it's better than anything that you even know of
[00:44:26.940 --> 00:44:29.360]   "or can think of or can imagine."
[00:44:29.360 --> 00:44:32.200]   That's the truth.
[00:44:32.200 --> 00:44:34.520]   It's been so fun to be with you
[00:44:34.520 --> 00:44:38.120]   moving through this single chapter
[00:44:38.120 --> 00:44:40.800]   in the Bible that is so rich with theology
[00:44:40.800 --> 00:44:43.080]   and truths about our God and creator,
[00:44:43.080 --> 00:44:45.940]   our savior and Lord, his Holy Spirit.
[00:44:45.940 --> 00:44:49.480]   And so tonight, hang out with us.
[00:44:49.480 --> 00:44:51.740]   We have ministry partners out there.
[00:44:51.740 --> 00:44:55.080]   You can go and talk through, interview,
[00:44:55.080 --> 00:44:58.080]   meet with other organizations that we partner with here
[00:44:58.080 --> 00:45:00.000]   as we sit on the porch and look out on our city
[00:45:00.000 --> 00:45:02.460]   and meet the needs of the city.
[00:45:02.460 --> 00:45:04.120]   If you're going through life alone
[00:45:04.120 --> 00:45:05.080]   and you're in this place where you're like,
[00:45:05.080 --> 00:45:06.820]   "Man, I just don't know any cool Christians, man.
[00:45:06.820 --> 00:45:09.600]   "I don't know anybody that I just even want
[00:45:09.600 --> 00:45:12.100]   "to hang out with that knows Jesus."
[00:45:12.100 --> 00:45:13.960]   If you're a guy, I'd strongly encourage you
[00:45:13.960 --> 00:45:17.120]   to walk down this hallway and into a room over there,
[00:45:17.120 --> 00:45:18.500]   and there'll be lots of other guys
[00:45:18.500 --> 00:45:20.380]   asking some of those same questions
[00:45:20.380 --> 00:45:22.160]   in this deal we call Open Community Group.
[00:45:22.160 --> 00:45:24.360]   If you're a girl, walk down this hallway
[00:45:24.360 --> 00:45:26.120]   and in a room over there,
[00:45:26.120 --> 00:45:27.880]   and there'll be lots of girls in that room
[00:45:27.880 --> 00:45:29.460]   asking those same sorts of questions.
[00:45:29.460 --> 00:45:32.160]   If you're looking for community or have questions about it,
[00:45:32.160 --> 00:45:33.360]   please check that out.
[00:45:33.360 --> 00:45:34.720]   Up here is gonna be a lot of folks
[00:45:34.720 --> 00:45:36.320]   with light bulbs on their shirts,
[00:45:36.320 --> 00:45:39.140]   basically ready to answer your questions,
[00:45:39.140 --> 00:45:41.760]   to pray with you, to wrestle with you out there.
[00:45:41.760 --> 00:45:43.080]   Is that what you're telling me?
[00:45:43.080 --> 00:45:44.240]   Everywhere, they're everywhere.
[00:45:44.240 --> 00:45:46.040]   Ali Wall says they're everywhere.
[00:45:46.040 --> 00:45:47.000]   She wants you to know.
[00:45:47.000 --> 00:45:49.040]   Our people with light bulbs on their shirts.
[00:45:49.040 --> 00:45:50.840]   And so go up to them, ask them, say,
[00:45:50.840 --> 00:45:52.280]   "Hey, will you pray for me?"
[00:45:52.280 --> 00:45:53.160]   That's why they're here.
[00:45:53.160 --> 00:45:54.220]   You can just walk up and say,
[00:45:54.220 --> 00:45:56.220]   "Hey, I'd love to ask you this question.
[00:45:56.220 --> 00:45:57.960]   "I'd love for you to pray for me."
[00:45:57.960 --> 00:45:59.080]   And they would love to do that.
[00:45:59.080 --> 00:46:01.040]   I love you guys so much, I really do.
[00:46:01.040 --> 00:46:02.340]   I wanna change the world with you
[00:46:02.340 --> 00:46:03.960]   for the sake of Jesus Christ,
[00:46:03.960 --> 00:46:07.000]   for his glory, for his fame, for his namesake.
[00:46:07.000 --> 00:46:10.360]   And so, hey, Shane B wrote that song this week,
[00:46:10.360 --> 00:46:11.200]   we just sang, we were like,
[00:46:11.200 --> 00:46:12.080]   "Hey, will you write a song?"
[00:46:12.080 --> 00:46:13.400]   So let's thank him for that.
[00:46:13.400 --> 00:46:16.820]   [congregation applauding]
[00:46:16.820 --> 00:46:20.400]   It's a gift.
[00:46:20.400 --> 00:46:22.960]   It's a gift to the church, these guys and their voices,
[00:46:22.960 --> 00:46:24.480]   and just the way they lead us in worship.
[00:46:24.480 --> 00:46:26.200]   And so thank you guys.
[00:46:26.200 --> 00:46:28.160]   Go in peace to love and serve the Lord.

