
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:30:27.700 --> 00:30:29.460]   We're told later in the book of Hebrews
[00:30:29.460 --> 00:30:32.180]   that Abraham in this moment believed and trusted
[00:30:32.180 --> 00:30:34.260]   that even if he sacrificed his son,
[00:30:34.260 --> 00:30:35.860]   God could raise him from the dead.
[00:30:35.860 --> 00:30:37.460]   He knew that this child must live
[00:30:37.460 --> 00:30:41.340]   and so even if God's asking me to kill this child
[00:30:41.340 --> 00:30:42.660]   and just wait for it,
[00:30:42.660 --> 00:30:45.020]   'cause you can feel the tension of the story,
[00:30:45.020 --> 00:30:46.420]   even if God's asking me
[00:30:46.420 --> 00:30:49.300]   that he can even raise him from the dead,
[00:30:49.300 --> 00:30:51.820]   there's nothing impossible for him, so I'm gonna go
[00:30:51.820 --> 00:30:53.220]   and I don't know what he's gonna do,
[00:30:53.220 --> 00:30:54.700]   but I'm not holding back.
[00:30:54.700 --> 00:30:56.520]   I'm gonna trust him without reservation.
[00:30:56.520 --> 00:31:00.380]   Whatever he calls me to, I'm putting it in your hands, God.
[00:31:00.380 --> 00:31:03.260]   And Abraham goes and he goes to Mount Moriah
[00:31:03.260 --> 00:31:05.660]   early the next morning and I just,
[00:31:05.660 --> 00:31:08.100]   the mixture of emotions he must have felt
[00:31:09.940 --> 00:31:14.540]   as he gets on a donkey with his son who he's going to kill.
[00:31:14.540 --> 00:31:18.700]   Early the next morning, Abraham got up
[00:31:18.700 --> 00:31:19.540]   and loaded the donkey.
[00:31:19.540 --> 00:31:22.380]   He took two of his servants and his son Isaac
[00:31:22.380 --> 00:31:25.020]   and when he had cut the wood for the burnt offering,
[00:31:25.020 --> 00:31:27.300]   they set out for the place God had told him about.
[00:31:27.300 --> 00:31:29.180]   On the third day, Abraham looked up
[00:31:29.180 --> 00:31:30.780]   and saw the place in the distance.
[00:31:30.780 --> 00:31:32.740]   Three days, three nights,
[00:31:32.740 --> 00:31:35.860]   camping underneath the same stars that God said,
[00:31:35.860 --> 00:31:39.140]   this son, Isaac, will be the one
[00:31:39.140 --> 00:31:42.940]   through whom more than the stars you could count will come.
[00:31:42.940 --> 00:31:45.620]   Where could God be going with this?
[00:31:45.620 --> 00:31:49.100]   And he said to the servants when they arrived at the mountain
[00:31:49.100 --> 00:31:51.400]   stay here with the donkey.
[00:31:51.400 --> 00:31:54.260]   So God says, I want you to go to this mountain
[00:31:54.260 --> 00:31:56.660]   and build an altar, sacrifice him here.
[00:31:56.660 --> 00:31:58.260]   At the bottom of the mountain, Abraham says,
[00:31:58.260 --> 00:32:00.140]   hey, servants, you guys stay here.
[00:32:00.140 --> 00:32:01.460]   I love what he says next.
[00:32:01.460 --> 00:32:05.860]   While I and the boy go over there,
[00:32:05.860 --> 00:32:10.860]   we will worship and then we will come back to you.
[00:32:10.860 --> 00:32:12.440]   I don't know what's about to happen.
[00:32:12.440 --> 00:32:14.180]   I don't know what's gonna happen up on that altar,
[00:32:14.180 --> 00:32:17.020]   but I know this, at the end of the day, I can trust God.
[00:32:17.020 --> 00:32:19.900]   I know even if he has to raise my son from the dead,
[00:32:19.900 --> 00:32:20.940]   we will come back to you.
[00:32:20.940 --> 00:32:22.500]   This is the child of the promise
[00:32:22.500 --> 00:32:25.380]   and I can't fully understand how God could be asking me
[00:32:25.380 --> 00:32:28.020]   to do this right now, but I know I can trust him.
[00:32:28.020 --> 00:32:29.820]   I'm gonna continue to walk with him.
[00:32:29.820 --> 00:32:33.160]   Abraham took the wood for the burnt offering.
[00:32:33.160 --> 00:32:34.580]   He placed it on his son, Isaac.
[00:32:34.580 --> 00:32:37.580]   He carried the fire, the torch, and the knife.
[00:32:37.580 --> 00:32:39.700]   As the two of them went on together, Isaac said,
[00:32:39.700 --> 00:32:44.020]   father, yes, my son, the fire and the wood are here,
[00:32:44.020 --> 00:32:46.940]   but where's the lamb for the burnt offering?
[00:32:46.940 --> 00:32:49.660]   Abraham answered, I love this.
[00:32:49.660 --> 00:32:51.340]   God himself will provide the lamb
[00:32:51.340 --> 00:32:52.900]   for the burnt offering, my son.
[00:32:52.900 --> 00:32:56.500]   And the two of them went on together.
[00:32:56.500 --> 00:32:59.240]   When they reached the place that God had told them about,
[00:32:59.240 --> 00:33:00.780]   Abraham built the altar there.
[00:33:00.780 --> 00:33:02.700]   He arranged the wood on it.
[00:33:02.700 --> 00:33:07.060]   He bound his son, Isaac, and he laid him on the altar
[00:33:07.060 --> 00:33:10.780]   on top of the wood, and there he reached his hand
[00:33:10.780 --> 00:33:13.420]   and took the knife to slay his son.
[00:33:13.420 --> 00:33:16.700]   But the angel of the Lord called out from heaven,
[00:33:16.700 --> 00:33:20.500]   Abraham, Abraham, here I am, he replied.
[00:33:20.500 --> 00:33:22.000]   Do not lay a hand on the boy.
[00:33:22.000 --> 00:33:24.360]   Do not do anything to him.
[00:33:24.360 --> 00:33:25.760]   Now I know that you fear God.
[00:33:25.760 --> 00:33:27.980]   You have not withheld your only son from me.
[00:33:27.980 --> 00:33:30.440]   Abraham looked up, and there in the thicket,
[00:33:30.440 --> 00:33:34.060]   Abraham's sitting there, he was about to sacrifice his son,
[00:33:34.060 --> 00:33:35.900]   and God says, don't touch the child.
[00:33:35.900 --> 00:33:38.460]   I'll provide a sacrifice.
[00:33:38.460 --> 00:33:40.860]   And he looks up, and he doesn't see a lamb.
[00:33:40.860 --> 00:33:44.660]   He sees a ram caught in the thicket inside of the wood.
[00:33:44.660 --> 00:33:47.300]   Miraculously, all of a sudden, an animal has appeared
[00:33:47.300 --> 00:33:50.980]   right before them to be the sacrifice God provided.
[00:33:50.980 --> 00:33:52.220]   He went over and he took the ram
[00:33:52.220 --> 00:33:55.680]   and he sacrificed it as a burnt offering instead of his son.
[00:33:55.680 --> 00:33:57.820]   So God called that place, or Abraham called that place,
[00:33:57.820 --> 00:33:59.020]   the Lord will provide.
[00:33:59.020 --> 00:34:01.180]   To this day, it is said, on the mountain of the Lord,
[00:34:01.180 --> 00:34:02.180]   it will be provided.
[00:34:02.180 --> 00:34:07.020]   That Abraham, despite waiting years and years,
[00:34:07.020 --> 00:34:08.420]   said, I'm going to trust you.
[00:34:08.420 --> 00:34:10.780]   I'm going to even place the life of my son.
[00:34:10.780 --> 00:34:12.580]   And this is what I mean by, I don't know
[00:34:12.580 --> 00:34:15.660]   that I have enough faith to do what Abraham did.
[00:34:15.660 --> 00:34:17.560]   I think there's things in my life I know that there are,
[00:34:17.560 --> 00:34:19.260]   my son included, where I would go,
[00:34:19.260 --> 00:34:21.900]   God, I cannot give you this.
[00:34:21.900 --> 00:34:22.940]   I mean, there's parts of my own life,
[00:34:22.940 --> 00:34:24.640]   when I think about like job and future,
[00:34:24.640 --> 00:34:28.380]   and even like ministry, and Annie's here,
[00:34:28.380 --> 00:34:30.300]   and music, make it spiritual.
[00:34:30.300 --> 00:34:33.140]   And I think of just like, what are you doing, God?
[00:34:33.140 --> 00:34:35.260]   Where I'm going, I don't know if I'll let you touch this.
[00:34:35.260 --> 00:34:37.380]   I don't want you to touch my wife's health.
[00:34:37.380 --> 00:34:40.180]   And Abraham models for us where he just says,
[00:34:40.180 --> 00:34:41.700]   look, I'm not holding anything back, God.
[00:34:41.700 --> 00:34:42.740]   I'm putting all of it in your hands.
[00:34:42.740 --> 00:34:44.140]   I trust you.
[00:34:44.140 --> 00:34:46.380]   I trust you with whatever you do, God.
[00:34:46.380 --> 00:34:49.380]   And I think the crazy thing for me on the things
[00:34:49.380 --> 00:34:50.660]   that all of us, and I know you're in the room,
[00:34:50.660 --> 00:34:53.100]   they're holding onto things tight.
[00:34:53.100 --> 00:34:54.640]   When it comes down to like your singleness,
[00:34:54.640 --> 00:34:56.000]   you gotta, hey, take anything.
[00:34:56.000 --> 00:34:58.400]   I'm not gonna be single for the rest of my life.
[00:34:58.400 --> 00:34:59.240]   I will do whatever,
[00:34:59.240 --> 00:35:01.600]   I will get on 19 different eHarmony accounts.
[00:35:01.600 --> 00:35:03.160]   I am not being single, God.
[00:35:03.160 --> 00:35:04.600]   Do not take that from me.
[00:35:04.600 --> 00:35:07.680]   And I think all of us have this reluctance to God,
[00:35:07.680 --> 00:35:09.220]   I'm not giving you this.
[00:35:09.220 --> 00:35:12.280]   And I think the crazy thing is like,
[00:35:12.280 --> 00:35:15.840]   Abraham said, hey, I'm gonna put even my son's life
[00:35:15.840 --> 00:35:19.360]   in your hands, as if it's not there already.
[00:35:19.360 --> 00:35:23.040]   You're the only thing keeping him alive.
[00:35:23.980 --> 00:35:26.820]   You're the only thing that holds any chance
[00:35:26.820 --> 00:35:28.940]   for whatever future you have in this room.
[00:35:28.940 --> 00:35:30.700]   There's nothing that you're holding onto
[00:35:30.700 --> 00:35:32.860]   that God's not already holding onto.
[00:35:32.860 --> 00:35:36.300]   It's not already in his hands.
[00:35:36.300 --> 00:35:39.180]   And the best shot we have is to place it
[00:35:39.180 --> 00:35:41.140]   and surrender to him.
[00:35:41.140 --> 00:35:44.740]   I love the story of Isaac,
[00:35:44.740 --> 00:35:46.840]   and I'll close here, we'll land the plane.
[00:35:46.840 --> 00:35:51.020]   Because Abraham, not only did he get to see God show up
[00:35:51.020 --> 00:35:54.800]   in miraculous ways, he got to see something else.
[00:35:54.800 --> 00:35:56.660]   He got to see what the story of Isaac
[00:35:56.660 --> 00:35:58.460]   and really Abraham is all about.
[00:35:58.460 --> 00:35:59.820]   And so if you've been tuning out,
[00:35:59.820 --> 00:36:00.700]   tune back in right here.
[00:36:00.700 --> 00:36:01.860]   If you're counting these little wood things,
[00:36:01.860 --> 00:36:02.980]   come everybody right back here.
[00:36:02.980 --> 00:36:04.540]   We're gonna just look at the very purpose
[00:36:04.540 --> 00:36:06.260]   of the entire story of Abraham and Isaac.
[00:36:06.260 --> 00:36:09.020]   It was never just about the sacrifice of this son.
[00:36:09.020 --> 00:36:10.620]   It was about the sacrifice of a son
[00:36:10.620 --> 00:36:12.440]   that would come years and years later.
[00:36:12.440 --> 00:36:14.300]   I mean, see the parallels in the story.
[00:36:14.300 --> 00:36:19.300]   Take your son, your one and only son who you love.
[00:36:19.300 --> 00:36:20.600]   And all of us in that moment are going,
[00:36:20.600 --> 00:36:21.780]   God, what the heck?
[00:36:21.780 --> 00:36:23.980]   How can you ask him to kill his son?
[00:36:23.980 --> 00:36:25.640]   I'm not gonna have him kill his son
[00:36:25.640 --> 00:36:26.900]   because I'm killing mine.
[00:36:26.900 --> 00:36:31.880]   On behalf of him and Isaac and all of the human race.
[00:36:31.880 --> 00:36:33.160]   He's the one that will be delivered up.
[00:36:33.160 --> 00:36:36.100]   I mean, see the parallels on the same mountain,
[00:36:36.100 --> 00:36:37.060]   Mount Moriah.
[00:36:37.060 --> 00:36:38.620]   You know what we call Mount Moriah today?
[00:36:38.620 --> 00:36:40.200]   Mount Calvary.
[00:36:40.200 --> 00:36:42.220]   It's the exact same dirt.
[00:36:42.220 --> 00:36:43.180]   I'm not saying like, oh yeah,
[00:36:43.180 --> 00:36:44.600]   it's kind of like the same picture.
[00:36:44.600 --> 00:36:46.980]   Literally the same place.
[00:36:46.980 --> 00:36:49.940]   2000 years before Jesus, God on that mountain says,
[00:36:49.940 --> 00:36:52.080]   don't kill the son.
[00:36:52.080 --> 00:36:53.260]   I'm gonna kill mine.
[00:36:53.260 --> 00:36:57.520]   The whole story, Isaac carrying the wood
[00:36:57.520 --> 00:36:58.820]   up that mountain years later,
[00:36:58.820 --> 00:37:01.120]   Jesus would carry not wood for an altar,
[00:37:01.120 --> 00:37:03.980]   but wooden cross on his back.
[00:37:03.980 --> 00:37:08.020]   Because the story points to the God
[00:37:08.020 --> 00:37:09.320]   who steps into the world.
[00:37:09.320 --> 00:37:11.240]   And we ask, where are you going with this?
[00:37:11.240 --> 00:37:14.360]   Jesus, that's where the whole thing's been going to.
[00:37:14.360 --> 00:37:15.800]   That's really what the whole Old Testament,
[00:37:15.800 --> 00:37:18.600]   BC before Christ, it all points to Christ.
[00:37:18.600 --> 00:37:20.140]   Everything, last week we talked about Noah,
[00:37:20.140 --> 00:37:21.420]   the week before Adam and Eve,
[00:37:21.420 --> 00:37:23.300]   all of them, they're pictures of Jesus.
[00:37:23.300 --> 00:37:25.560]   Jesus said this in Luke 24,
[00:37:25.560 --> 00:37:26.880]   where he basically says, look,
[00:37:26.880 --> 00:37:28.200]   everything in the Old Testament,
[00:37:28.200 --> 00:37:29.960]   first half, all about me.
[00:37:29.960 --> 00:37:32.620]   This is the sequel to all of them.
[00:37:32.620 --> 00:37:34.560]   Jesus, they all point to him.
[00:37:34.560 --> 00:37:37.180]   Adam, who failed his test in the garden,
[00:37:37.180 --> 00:37:39.200]   Jesus passed his in the garden.
[00:37:39.200 --> 00:37:42.640]   Noah, a piece of wood lifted up and raised,
[00:37:42.640 --> 00:37:44.360]   much like a wooden cross raised,
[00:37:44.360 --> 00:37:47.640]   and all who trust in it will be saved.
[00:37:47.640 --> 00:37:52.480]   Isaac, the son who was spared, the one and only son.
[00:37:52.480 --> 00:37:53.800]   It's all been pointing to Jesus.
[00:37:53.800 --> 00:37:56.160]   Your life, everything that you're going through,
[00:37:56.160 --> 00:37:57.440]   everything in your life,
[00:37:57.440 --> 00:38:00.520]   God right now is trying to use to point you to Jesus,
[00:38:00.520 --> 00:38:02.720]   to allow you to look at Jesus.
[00:38:02.720 --> 00:38:04.640]   Abraham, Jesus says about Abraham,
[00:38:04.640 --> 00:38:06.040]   and I love this part, and I promise you,
[00:38:06.040 --> 00:38:08.360]   I'm laying in the plane, we are landing this plane.
[00:38:08.360 --> 00:38:12.520]   Abraham, Jesus said, Abraham saw my day coming.
[00:38:12.520 --> 00:38:14.560]   He looked forward to my day coming.
[00:38:14.560 --> 00:38:17.320]   John 8, 56, Jesus says, he's talking to these Jews,
[00:38:17.320 --> 00:38:18.960]   he says, you're sons of Abraham, right?
[00:38:18.960 --> 00:38:21.160]   Abraham looked forward to my day coming.
[00:38:21.160 --> 00:38:26.160]   And then it says this, and he saw it, and he was glad.
[00:38:26.160 --> 00:38:27.960]   Not just, hey, he was looking forward,
[00:38:27.960 --> 00:38:29.480]   he was excited this would one day come,
[00:38:29.480 --> 00:38:30.680]   you know, he didn't exactly understand.
[00:38:30.680 --> 00:38:34.520]   Abraham, distinct from the others, Abraham saw it coming.
[00:38:34.520 --> 00:38:37.320]   Not only when he looked up from the thicket and saw the ram,
[00:38:37.320 --> 00:38:41.120]   he saw the Lamb of God coming.
[00:38:41.120 --> 00:38:42.480]   He saw what this was all about.
[00:38:42.480 --> 00:38:44.300]   He saw what all of life is about,
[00:38:44.300 --> 00:38:46.200]   that all of meaning on this planet,
[00:38:46.200 --> 00:38:48.760]   you cannot experience meaning without knowing Jesus.
[00:38:48.760 --> 00:38:51.360]   Life finds its meaning in Jesus.
[00:38:51.360 --> 00:38:52.640]   Everything you're going through,
[00:38:52.640 --> 00:38:54.360]   everything you being here tonight,
[00:38:54.360 --> 00:38:57.480]   listen to me, please, you here tonight,
[00:38:57.480 --> 00:39:00.120]   if you do not know Jesus, are in this room
[00:39:00.120 --> 00:39:03.000]   because the God of the universe has woven your story
[00:39:03.000 --> 00:39:04.480]   to land you here right now,
[00:39:04.480 --> 00:39:06.840]   trying to point you to the King of Kings,
[00:39:06.840 --> 00:39:11.720]   the Savior, who God said, spare Isaac and spare you.
[00:39:11.720 --> 00:39:16.560]   I'm going to kill my son so that they can live.
[00:39:16.560 --> 00:39:17.760]   That's what God is doing.
[00:39:17.760 --> 00:39:19.400]   That's what everything in your life you're going through
[00:39:19.400 --> 00:39:21.380]   is meant to point you to look at Jesus.
[00:39:21.380 --> 00:39:22.340]   If you are a believer,
[00:39:22.340 --> 00:39:25.240]   it's meant to make you look more like Jesus.
[00:39:25.240 --> 00:39:26.360]   It's all about him.
[00:39:26.360 --> 00:39:29.520]   It's always been about him and will always be about him.
[00:39:29.520 --> 00:39:32.640]   And if you don't know him,
[00:39:32.640 --> 00:39:36.020]   he sends the invitation to you, will you trust me?
[00:39:36.020 --> 00:39:39.320]   Not just in a moment by moment basis on the cross
[00:39:39.320 --> 00:39:43.340]   with arms spread out wide, trust in me,
[00:39:43.340 --> 00:39:44.840]   not in what you do.
[00:39:44.840 --> 00:39:46.640]   That's the message of the gospel.
[00:39:46.640 --> 00:39:49.080]   Trust in me.
[00:39:49.080 --> 00:39:51.320]   Trust that I paid for your sin.
[00:39:51.320 --> 00:39:52.720]   Trust that I'm enough.
[00:39:52.720 --> 00:39:55.920]   You're not a good enough person to get in.
[00:39:55.920 --> 00:39:57.040]   You never will be.
[00:39:57.040 --> 00:39:59.600]   But I'm giving you a free ticket.
[00:39:59.600 --> 00:40:02.020]   Will you trust me?
[00:40:02.020 --> 00:40:07.320]   The son who was slain, the lamb God provided,
[00:40:08.520 --> 00:40:10.800]   and everything is meant to look towards him
[00:40:10.800 --> 00:40:13.800]   or make you, if you know him, look more like him.
[00:40:13.800 --> 00:40:16.080]   I'm gonna pray that would be the case and we'll close.
[00:40:16.080 --> 00:40:18.200]   Father, thank you for the story of Abraham and Isaac
[00:40:18.200 --> 00:40:19.520]   and the story of faith.
[00:40:19.520 --> 00:40:24.120]   Just the example of a man who trusted you in the midst
[00:40:24.120 --> 00:40:30.600]   of just incredible asks, go.
[00:40:30.600 --> 00:40:32.360]   I'll tell you when to stop.
[00:40:32.360 --> 00:40:33.960]   Trust me with even your son.
[00:40:33.960 --> 00:40:37.760]   Lord, thank you that despite just his failures,
[00:40:37.760 --> 00:40:40.160]   despite my failures, my moments,
[00:40:40.160 --> 00:40:41.920]   I just don't trust you.
[00:40:41.920 --> 00:40:45.880]   Everyday moments, you still love us.
[00:40:45.880 --> 00:40:48.560]   You're patient with us.
[00:40:48.560 --> 00:40:49.620]   You still died for us.
[00:40:49.620 --> 00:40:52.400]   You still allow us to have a relationship with you
[00:40:52.400 --> 00:40:55.560]   defined by faith.
[00:40:55.560 --> 00:40:57.320]   That it's not about can you behave,
[00:40:57.320 --> 00:41:00.680]   but do you believe that Jesus paid for it?
[00:41:00.680 --> 00:41:03.800]   Father, we worship you now through song.
[00:41:03.800 --> 00:41:07.080]   We thank you that all of life finds meaning
[00:41:07.080 --> 00:41:09.600]   in knowing Jesus and seeing Jesus.
[00:41:09.600 --> 00:41:13.960]   Thank you for this scandal of grace we're about to sing
[00:41:13.960 --> 00:41:16.220]   where you died for us, you died in our place.
[00:41:16.220 --> 00:41:19.640]   We sing and worship you through song now, amen.

