
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:32:18.000 --> 00:32:20.240]   I'm talking about, I said creation groans,
[00:32:20.240 --> 00:32:21.720]   we groan, the spirit groans.
[00:32:21.720 --> 00:32:22.760]   It kinda works together.
[00:32:22.760 --> 00:32:23.600]   That was his point.
[00:32:23.600 --> 00:32:24.700]   He used those three things.
[00:32:24.700 --> 00:32:27.600]   It wasn't some sort of private prayer language
[00:32:27.600 --> 00:32:28.900]   that he was teaching here.
[00:32:29.500 --> 00:32:34.500]   The point he was trying to make is that God is with us.
[00:32:34.500 --> 00:32:38.700]   He helps us in the meantime,
[00:32:38.700 --> 00:32:41.880]   that as we wait and the resurrection is coming,
[00:32:41.880 --> 00:32:43.180]   man, I hope that nothing else.
[00:32:43.180 --> 00:32:44.980]   This is a message that it's less like,
[00:32:44.980 --> 00:32:47.420]   hey, what to do, and less like,
[00:32:47.420 --> 00:32:49.080]   hey, you gotta stop going to club on the weekend,
[00:32:49.080 --> 00:32:51.140]   and more like, hey, I just wanna lay a foundation
[00:32:51.140 --> 00:32:54.140]   so that in your mind, you understand what's coming.
[00:32:54.140 --> 00:32:56.820]   This is a more, not what to do, what to know.
[00:32:56.820 --> 00:32:58.700]   How to understand what the Bible says,
[00:32:58.700 --> 00:33:00.000]   what we're headed towards,
[00:33:00.000 --> 00:33:02.660]   what eternity's going to be like.
[00:33:02.660 --> 00:33:05.900]   The point Paul ends with here is that
[00:33:05.900 --> 00:33:06.980]   here's what you gotta know.
[00:33:06.980 --> 00:33:08.100]   God is with you.
[00:33:08.100 --> 00:33:10.060]   While you wait, he will not leave.
[00:33:10.060 --> 00:33:11.640]   He's holding onto you.
[00:33:11.640 --> 00:33:14.180]   God did not just give his life for us on the cross.
[00:33:14.180 --> 00:33:16.820]   He gives his spirit to us while we wait,
[00:33:16.820 --> 00:33:20.220]   and he's going to help walk with his spirit,
[00:33:20.220 --> 00:33:24.100]   depend on his spirit, and know that the spirit of God,
[00:33:24.100 --> 00:33:25.380]   you may try to let go of it.
[00:33:25.380 --> 00:33:29.380]   It will not let go of you if you've accepted Jesus.
[00:33:29.380 --> 00:33:32.380]   It's going to wait, and it's going to see you through
[00:33:32.380 --> 00:33:34.620]   to eternity, to the resurrection.
[00:33:34.620 --> 00:33:37.740]   I'll close with this.
[00:33:37.740 --> 00:33:42.520]   When my wife gave birth to our son,
[00:33:42.520 --> 00:33:46.540]   we got to the hospital on that day.
[00:33:46.540 --> 00:33:49.420]   It was kind of like an emergency C-section day,
[00:33:49.420 --> 00:33:53.660]   'cause his size was off.
[00:33:53.660 --> 00:33:56.660]   Everything was fine, but we basically found out,
[00:33:56.660 --> 00:33:58.820]   oh, we gotta get him out of there.
[00:33:58.820 --> 00:34:00.180]   We went to the hospital, we checked in,
[00:34:00.180 --> 00:34:02.340]   and they put us in this room.
[00:34:02.340 --> 00:34:05.100]   And then they wheeled us in the new hospital gowns,
[00:34:05.100 --> 00:34:06.220]   and they put us in this different room,
[00:34:06.220 --> 00:34:08.300]   and they began to hook all these kinds of weird things
[00:34:08.300 --> 00:34:11.420]   up to my wife, which was an interesting experience.
[00:34:11.420 --> 00:34:13.940]   I'm sitting there, and they're about to perform surgery,
[00:34:13.940 --> 00:34:18.300]   and I'm waiting as she begins to give birth to our son.
[00:34:18.300 --> 00:34:21.900]   I'm holding her hand, and I begin to hear her,
[00:34:21.900 --> 00:34:23.740]   and she's squeezing tightly, and I can tell
[00:34:23.740 --> 00:34:25.540]   that she gets anxious.
[00:34:25.540 --> 00:34:26.900]   Throughout while we were waiting, she was like,
[00:34:26.900 --> 00:34:29.660]   "You're going to stay with me in there, right?"
[00:34:29.660 --> 00:34:31.880]   Even when, at one point, they separated us from the room
[00:34:31.880 --> 00:34:35.260]   right before they got started, she got anxious
[00:34:35.260 --> 00:34:39.060]   because she didn't have her husband there with her,
[00:34:39.060 --> 00:34:41.220]   'cause how awesome I am, that's not a dull lie.
[00:34:41.220 --> 00:34:42.940]   Because, of course, like, oh my gosh,
[00:34:42.940 --> 00:34:43.780]   they're about to cut me open.
[00:34:43.780 --> 00:34:45.180]   Can I at least hold someone's hand?
[00:34:45.180 --> 00:34:46.860]   And so, of course, I stayed with her.
[00:34:46.860 --> 00:34:48.100]   I made sure I was in there.
[00:34:48.100 --> 00:34:49.860]   Came in early, held her hand,
[00:34:49.860 --> 00:34:51.660]   and stayed with her the whole time.
[00:34:51.660 --> 00:34:55.060]   And do you know what never happened during that process?
[00:34:55.060 --> 00:34:56.780]   Like, there was never one moment where I was like,
[00:34:56.780 --> 00:34:57.900]   "You know what?
[00:34:57.900 --> 00:34:58.860]   "I'm gonna stop holding your hand.
[00:34:58.860 --> 00:35:00.320]   "I'm gonna go get some of the snack machine.
[00:35:00.320 --> 00:35:01.240]   "Good luck in here.
[00:35:01.240 --> 00:35:02.080]   "Let me know how it goes.
[00:35:02.080 --> 00:35:03.600]   "Somebody take pictures for me while I'm gone,
[00:35:03.600 --> 00:35:04.440]   "if you don't mind."
[00:35:04.440 --> 00:35:05.260]   It never happened.
[00:35:05.260 --> 00:35:06.220]   I'm not going anywhere.
[00:35:06.220 --> 00:35:09.240]   Even despite the pain that she's going through,
[00:35:09.240 --> 00:35:11.380]   all that I felt was, man, I wish I could even
[00:35:11.380 --> 00:35:12.700]   take away this pain.
[00:35:12.700 --> 00:35:15.740]   And I'm not going anywhere.
[00:35:15.740 --> 00:35:17.180]   I'm staying right here.
[00:35:19.300 --> 00:35:21.660]   And even when the moments came where she would let go
[00:35:21.660 --> 00:35:23.560]   of my hand because of the pain,
[00:35:23.560 --> 00:35:25.600]   I didn't let go of hers.
[00:35:25.600 --> 00:35:26.740]   I wasn't letting go.
[00:35:26.740 --> 00:35:30.980]   That is what the Spirit of God does to believers in Christ.
[00:35:30.980 --> 00:35:34.820]   In this world, he says, "I will not let you go.
[00:35:34.820 --> 00:35:36.540]   "I will stay with you in your weakness.
[00:35:36.540 --> 00:35:39.260]   "You're weak, but I'm not leaving you.
[00:35:39.260 --> 00:35:42.780]   "I will see you through to the new world.
[00:35:42.780 --> 00:35:45.580]   "And you can let go of me at times 'cause of the pain,
[00:35:45.580 --> 00:35:47.160]   "but I will never let go of you.
[00:35:47.160 --> 00:35:49.040]   "You are not getting away from me.
[00:35:49.040 --> 00:35:53.660]   "You cannot shake God off if you have accepted in Christ."
[00:35:53.660 --> 00:35:56.340]   And he says that to all of us.
[00:35:56.340 --> 00:35:57.980]   I am staying with you.
[00:35:57.980 --> 00:36:01.740]   If an imperfect husband wouldn't walk away
[00:36:01.740 --> 00:36:04.220]   or get distracted and be like, hey, good luck in there,
[00:36:04.220 --> 00:36:08.100]   how much more the Spirit of God who says,
[00:36:08.100 --> 00:36:09.920]   "I will die in your place.
[00:36:09.920 --> 00:36:11.980]   "I will take the pain for you."
[00:36:11.980 --> 00:36:16.340]   How much more will he stay and say,
[00:36:16.340 --> 00:36:19.460]   "I am holding on and not letting go.
[00:36:19.460 --> 00:36:23.440]   "And I know it hurts, but it's gonna be over soon.
[00:36:23.440 --> 00:36:30.180]   "And let it fill you with hope of what is to come.
[00:36:30.180 --> 00:36:32.060]   "And I will not leave you.
[00:36:32.060 --> 00:36:33.900]   "And I will not let go of you.
[00:36:33.900 --> 00:36:35.420]   "And I love you."
[00:36:35.420 --> 00:36:37.100]   And he said that to all of us.
[00:36:37.100 --> 00:36:42.260]   And if you're a follower of Jesus, that is true of you.
[00:36:42.260 --> 00:36:43.820]   And you're gonna rise again.
[00:36:44.780 --> 00:36:47.960]   Death is dying.
[00:36:47.960 --> 00:36:49.980]   And you're gonna live forever.
[00:36:49.980 --> 00:36:53.480]   The world we live in will live forever.
[00:36:53.480 --> 00:36:58.140]   Because God will dwell with his people
[00:36:58.140 --> 00:37:00.180]   on this earth made new.
[00:37:00.180 --> 00:37:02.960]   And until that day comes, the Spirit says,
[00:37:02.960 --> 00:37:05.740]   "I'll never leave you."
[00:37:05.740 --> 00:37:08.460]   Let me pray that we believe that.
[00:37:11.020 --> 00:37:16.020]   Father, you are everything that we long for.
[00:37:16.020 --> 00:37:23.380]   Everything that we yearn for is being restored
[00:37:23.380 --> 00:37:25.940]   back to a relationship with you, our God.
[00:37:25.940 --> 00:37:29.020]   All peace comes from you.
[00:37:29.020 --> 00:37:30.660]   All life comes from you.
[00:37:30.660 --> 00:37:32.100]   All order is restored.
[00:37:32.100 --> 00:37:33.780]   Cancer is stopped.
[00:37:33.780 --> 00:37:35.340]   Chaos is stopped.
[00:37:35.340 --> 00:37:38.620]   Death, racism, disease, they will all end
[00:37:38.620 --> 00:37:41.180]   once we establish and get back in full relationship
[00:37:41.180 --> 00:37:44.860]   with you when the resurrection that took place
[00:37:44.860 --> 00:37:48.220]   with Jesus on Easter takes place
[00:37:48.220 --> 00:37:49.840]   with all those who know you.
[00:37:49.840 --> 00:37:52.540]   And we rise again.
[00:37:52.540 --> 00:37:54.660]   Our world rises again.
[00:37:54.660 --> 00:37:58.180]   We long for you and now we walk in relationship with you
[00:37:58.180 --> 00:38:01.860]   and thank you that you have left your Spirit here
[00:38:01.860 --> 00:38:06.620]   to allow us to experience the first tastes
[00:38:06.620 --> 00:38:09.460]   of the future kingdom, the future world,
[00:38:09.460 --> 00:38:10.420]   even while we wait.
[00:38:10.420 --> 00:38:15.000]   And Lord, would we wait, not putting our hope here,
[00:38:15.000 --> 00:38:20.460]   but in what is to come in you.
[00:38:20.460 --> 00:38:24.740]   We love you and we yearn for you
[00:38:24.740 --> 00:38:26.940]   and we worship you through song now, amen.
[00:38:26.940 --> 00:38:31.220]   One of the things in that message that I like wrestling with
[00:38:31.220 --> 00:38:33.100]   is I know in this room there are a lot of people
[00:38:33.100 --> 00:38:35.860]   who are suffering is not some idea.
[00:38:35.860 --> 00:38:37.500]   It's your world right now.
[00:38:37.500 --> 00:38:43.260]   And like my heart breaks and even that message
[00:38:43.260 --> 00:38:45.420]   is less like, hey, just tough it out,
[00:38:45.420 --> 00:38:46.500]   we're getting through it.
[00:38:46.500 --> 00:38:49.500]   Because also inside of the New Testament,
[00:38:49.500 --> 00:38:53.040]   we find examples of like, hey, mourn with those who mourn.
[00:38:53.040 --> 00:38:55.820]   And we're not telling you if you're walking through that,
[00:38:55.820 --> 00:38:57.660]   just tough it out and pull your bootstraps.
[00:38:57.660 --> 00:38:58.900]   We'll mourn with you.
[00:38:58.900 --> 00:39:02.020]   Come down, we'll have a whole team cry, hug, listen.
[00:39:03.060 --> 00:39:06.940]   And I know that Jesus mourns with you.
[00:39:06.940 --> 00:39:09.420]   A world that was never meant to be this way.
[00:39:09.420 --> 00:39:12.780]   There's a story that like messes with my mind
[00:39:12.780 --> 00:39:15.420]   and I don't understand it,
[00:39:15.420 --> 00:39:16.900]   of Jesus coming to the grave
[00:39:16.900 --> 00:39:18.840]   of a good friend of his named Lazarus.
[00:39:18.840 --> 00:39:20.940]   And he walks up to the grave
[00:39:20.940 --> 00:39:23.580]   and Lazarus, his good friend, he just died.
[00:39:23.580 --> 00:39:26.900]   It was two days ago when he died and he shows up.
[00:39:26.900 --> 00:39:30.140]   And Jesus is about to heal him.
[00:39:30.140 --> 00:39:32.680]   He's about to say, hey, Lazarus,
[00:39:32.680 --> 00:39:33.900]   get up and come out.
[00:39:33.900 --> 00:39:36.780]   And he walks up to the funeral
[00:39:36.780 --> 00:39:39.420]   and he sees everyone weeping around
[00:39:39.420 --> 00:39:42.100]   and Jesus begins to weep.
[00:39:42.100 --> 00:39:43.340]   Why are you weeping?
[00:39:43.340 --> 00:39:47.000]   You're about to call him out, why are you weeping?
[00:39:47.000 --> 00:39:51.500]   Because he's not some God who's standing there saying,
[00:39:51.500 --> 00:39:53.380]   tough it out, come out.
[00:39:53.380 --> 00:39:55.940]   He moves towards his people.
[00:39:55.940 --> 00:39:58.860]   He knows the pain that they feel
[00:39:58.860 --> 00:40:00.580]   even more than they know it.
[00:40:02.020 --> 00:40:03.320]   If you're in the midst of suffering,
[00:40:03.320 --> 00:40:05.440]   he mourns with you the pain of a world
[00:40:05.440 --> 00:40:07.600]   that was never meant to be this way.
[00:40:07.600 --> 00:40:09.960]   That's why I think he mourns.
[00:40:09.960 --> 00:40:12.480]   If anyone knows humanity,
[00:40:12.480 --> 00:40:17.680]   creation was never meant to taste death.
[00:40:17.680 --> 00:40:19.080]   It was not supposed to be this way.
[00:40:19.080 --> 00:40:21.480]   It's the creator.
[00:40:21.480 --> 00:40:24.400]   And so if you're in that place right now
[00:40:24.400 --> 00:40:27.080]   and I didn't communicate that well,
[00:40:27.080 --> 00:40:28.160]   please forgive me.
[00:40:28.160 --> 00:40:30.320]   I know that you would feel the love of Jesus
[00:40:30.320 --> 00:40:31.240]   if you was here.
[00:40:31.240 --> 00:40:34.140]   And I know that the pain you're walking through
[00:40:34.140 --> 00:40:35.500]   grieves the heart of God.
[00:40:35.500 --> 00:40:41.020]   If you have never placed your faith in Jesus
[00:40:41.020 --> 00:40:43.380]   as the payment for your sin,
[00:40:43.380 --> 00:40:45.520]   I know that that grieves the heart of God
[00:40:45.520 --> 00:40:47.160]   because the message for all people,
[00:40:47.160 --> 00:40:49.180]   if you're here for the first time or the 50th time
[00:40:49.180 --> 00:40:52.420]   and you're like, I don't know where I stand with God,
[00:40:52.420 --> 00:40:56.080]   you need to know that Christianity's not about being good.
[00:40:56.080 --> 00:40:57.300]   Could God accept me?
[00:40:57.300 --> 00:40:59.460]   You know, that's nice, new world.
[00:40:59.460 --> 00:41:00.480]   Will I be a part of it?
[00:41:00.480 --> 00:41:03.160]   Not that good here, done some bad things.
[00:41:03.160 --> 00:41:05.080]   Today, I did some bad things.
[00:41:05.080 --> 00:41:08.600]   Christianity's about accepting the fact
[00:41:08.600 --> 00:41:11.300]   that you cannot be good enough to get to God.
[00:41:11.300 --> 00:41:16.640]   But he came to earth and died for you in your place.
[00:41:16.640 --> 00:41:18.880]   That's what Christianity's about.
[00:41:18.880 --> 00:41:20.300]   And if you've never trusted in that,
[00:41:20.300 --> 00:41:21.880]   you won't be in the new world.
[00:41:21.880 --> 00:41:27.360]   But the offer still stands in this world
[00:41:29.360 --> 00:41:31.520]   for you to receive that and accept that.
[00:41:31.520 --> 00:41:33.080]   We're gonna have an entire team down here.
[00:41:33.080 --> 00:41:35.640]   If we can answer questions you're wrestling through,
[00:41:35.640 --> 00:41:36.800]   talk to you, pray for you.
[00:41:36.800 --> 00:41:38.280]   If you're mourning or you're just going
[00:41:38.280 --> 00:41:41.560]   through a hard time, we'd love to pray with you.
[00:41:41.560 --> 00:41:45.200]   There's a class we do every once in a while
[00:41:45.200 --> 00:41:46.160]   called Next Steps.
[00:41:46.160 --> 00:41:47.360]   If you're looking to connect around here,
[00:41:47.360 --> 00:41:50.200]   to plug in around here, we want this place to feel small
[00:41:50.200 --> 00:41:53.080]   for you to have relationships, be connected here.
[00:41:53.080 --> 00:41:54.560]   You may be wondering, what is Watermark
[00:41:54.560 --> 00:41:56.040]   or what does the porch have going on?
[00:41:56.040 --> 00:41:57.040]   How can I get plugged in?
[00:41:57.040 --> 00:42:00.080]   We do a class called Next Steps for you.
[00:42:00.080 --> 00:42:01.800]   And so tonight is that class.
[00:42:01.800 --> 00:42:03.480]   Right after here, you'll have a chance to hear
[00:42:03.480 --> 00:42:05.560]   from some of our friends up in the loft,
[00:42:05.560 --> 00:42:08.480]   which is just the room right outside these doors,
[00:42:08.480 --> 00:42:10.240]   one floor up, you'll see loft.
[00:42:10.240 --> 00:42:12.160]   Go right up there, you can hear about everything
[00:42:12.160 --> 00:42:14.540]   that's going on, learn about connecting here.
[00:42:14.540 --> 00:42:15.800]   We love you guys.
[00:42:15.800 --> 00:42:18.760]   You guys go in peace to love and serve the Lord this week.

