
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:34:57.660 --> 00:35:00.140]   "They were blotted out from the earth.
[00:35:00.140 --> 00:35:05.140]   "Only Noah was left and those who were with him in the ark.
[00:35:05.140 --> 00:35:09.000]   "And the waters prevailed on the earth 150 days."
[00:35:09.000 --> 00:35:13.340]   Now, when most people think of the flood narrative,
[00:35:13.340 --> 00:35:15.180]   this is the section that they think about.
[00:35:15.180 --> 00:35:16.780]   They think about waters rising high
[00:35:16.780 --> 00:35:17.620]   and mountains sinking low
[00:35:17.620 --> 00:35:19.120]   and creatures drowning in the deep.
[00:35:19.120 --> 00:35:20.180]   It's a really bleak image
[00:35:20.180 --> 00:35:22.140]   and it's really bad for God's PR.
[00:35:22.140 --> 00:35:26.140]   You know, how can he be good and lose it like this?
[00:35:26.140 --> 00:35:28.340]   Like, is this a total overreaction
[00:35:28.340 --> 00:35:29.700]   in unnecessary outrage,
[00:35:29.700 --> 00:35:32.140]   in a rational response to mankind's sin?
[00:35:32.140 --> 00:35:32.980]   No.
[00:35:32.980 --> 00:35:37.780]   God doesn't overreact to sin.
[00:35:37.780 --> 00:35:40.400]   We underreact to it.
[00:35:40.400 --> 00:35:43.500]   God does not overreact to sin.
[00:35:43.500 --> 00:35:45.880]   We underreact to this.
[00:35:45.880 --> 00:35:47.540]   You see, typically when we read this story,
[00:35:47.540 --> 00:35:50.940]   we question God's decision to flood the earth.
[00:35:50.940 --> 00:35:53.660]   And yet, we do that without ever asking
[00:35:53.660 --> 00:35:56.720]   how God arrived at that decision himself,
[00:35:56.720 --> 00:35:58.440]   which is completely unfair.
[00:35:58.440 --> 00:36:01.500]   Like, it's not right to take issue with God
[00:36:01.500 --> 00:36:02.800]   in the decision he's made
[00:36:02.800 --> 00:36:04.340]   if you're not willing to really consider
[00:36:04.340 --> 00:36:06.180]   why he would have made that decision.
[00:36:06.180 --> 00:36:09.500]   And yet, thankfully, this story tells us,
[00:36:09.500 --> 00:36:12.900]   like we can find ourselves just in verse 12 of chapter six,
[00:36:12.900 --> 00:36:14.980]   reading God's own explanation
[00:36:14.980 --> 00:36:17.540]   for why he chose to do what he did.
[00:36:17.540 --> 00:36:19.080]   You see, it says this,
[00:36:19.080 --> 00:36:22.260]   and I'm gonna read it to you from the NASB,
[00:36:22.260 --> 00:36:24.940]   because I think that it helps us to understand
[00:36:24.940 --> 00:36:27.780]   much more clearly what's happening in the Hebrew.
[00:36:27.780 --> 00:36:31.740]   So check out the screen, unless you have that in your lap.
[00:36:31.740 --> 00:36:32.580]   It says this in verse 12,
[00:36:32.580 --> 00:36:35.020]   "And God looked on the earth,
[00:36:35.020 --> 00:36:39.280]   "and behold, it was corrupt or ruined.
[00:36:40.180 --> 00:36:43.460]   "For humanity had corrupted or ruined
[00:36:43.460 --> 00:36:45.420]   "its way upon the earth.
[00:36:45.420 --> 00:36:46.460]   "Then God said to Noah,
[00:36:46.460 --> 00:36:48.420]   "the end of humanity has come before me,
[00:36:48.420 --> 00:36:50.400]   "for the earth is filled with violence
[00:36:50.400 --> 00:36:52.040]   "because of the people.
[00:36:52.040 --> 00:36:55.440]   "And behold, I'm about to destroy or ruin them
[00:36:55.440 --> 00:36:56.380]   "with the earth."
[00:36:56.380 --> 00:36:58.800]   Do you see what's happening here?
[00:36:58.800 --> 00:37:03.700]   It says that humans have ruined their way on the earth,
[00:37:03.700 --> 00:37:07.580]   and they have ruined the land of the earth alongside it.
[00:37:08.820 --> 00:37:13.820]   Humanity's corruption is already leading to destruction.
[00:37:13.820 --> 00:37:16.260]   And so what God does,
[00:37:16.260 --> 00:37:18.460]   knowing how this is going to inevitably play out,
[00:37:18.460 --> 00:37:22.340]   he hands humans over to the very things
[00:37:22.340 --> 00:37:23.740]   that they've already begun.
[00:37:23.740 --> 00:37:30.280]   God is not the monster in this story.
[00:37:30.280 --> 00:37:32.540]   We are.
[00:37:32.540 --> 00:37:36.780]   I love the way Daniel Hawk, a commentator,
[00:37:36.780 --> 00:37:38.820]   describes it, he says it like this.
[00:37:38.820 --> 00:37:40.780]   He says,
[00:37:40.780 --> 00:37:44.800]   "The verse suggests that God has seen
[00:37:44.800 --> 00:37:47.980]   "where the ruination of creation is headed,
[00:37:47.980 --> 00:37:51.520]   "and he's decided to accelerate the process to completion."
[00:37:51.520 --> 00:37:54.100]   We're left with the sense that
[00:37:54.100 --> 00:37:57.100]   God is not so much sending the flood to punish the world
[00:37:57.100 --> 00:37:59.700]   as much as facilitating through the flood
[00:37:59.700 --> 00:38:01.980]   the inevitable descent into chaos
[00:38:01.980 --> 00:38:04.500]   caused by human destructiveness and violence.
[00:38:05.340 --> 00:38:08.740]   God ruins an already ruined creation.
[00:38:08.740 --> 00:38:09.580]   Do you see it?
[00:38:09.580 --> 00:38:12.180]   And in so doing, he creates conditions
[00:38:12.180 --> 00:38:14.540]   for a reordering and a renewal to take place,
[00:38:14.540 --> 00:38:19.340]   which raises a really important question for us
[00:38:19.340 --> 00:38:20.740]   here at the end of our time.
[00:38:20.740 --> 00:38:24.440]   Where in your life are you rebelling from God?
[00:38:24.440 --> 00:38:27.080]   Where are you rebelling from him?
[00:38:27.080 --> 00:38:29.800]   I know it's easy to ask that from stage
[00:38:29.800 --> 00:38:31.940]   and to even receive that from the seat
[00:38:31.940 --> 00:38:33.540]   and just kind of think to yourself
[00:38:33.540 --> 00:38:35.540]   some of the things you know you should not be doing
[00:38:35.540 --> 00:38:36.860]   yet you find yourself doing,
[00:38:36.860 --> 00:38:39.420]   and yet here's the thing that I really wanna lean into,
[00:38:39.420 --> 00:38:42.260]   and I could give you a ton of mail
[00:38:42.260 --> 00:38:46.580]   as to what it looks like to rebel against God.
[00:38:46.580 --> 00:38:49.500]   Like, for some of you, it's your sexual ethic.
[00:38:49.500 --> 00:38:52.700]   You treat porn like it's some sort of normal self-expression,
[00:38:52.700 --> 00:38:54.000]   you're cohabiting with someone,
[00:38:54.000 --> 00:38:55.840]   and you have no kind of commitment,
[00:38:55.840 --> 00:38:58.380]   you're redefining sex as purely recreational
[00:38:58.380 --> 00:39:01.160]   because your desires define what's right in your eyes.
[00:39:02.140 --> 00:39:05.460]   I could tell you that it's your radical individualism.
[00:39:05.460 --> 00:39:08.340]   No one gets to tell you who you are or what you do
[00:39:08.340 --> 00:39:10.780]   or how you get to be,
[00:39:10.780 --> 00:39:12.940]   which is a really dangerous place to live
[00:39:12.940 --> 00:39:15.580]   because it means that there is no authority in your life,
[00:39:15.580 --> 00:39:17.760]   and when there's no authority, there's no accountability.
[00:39:17.760 --> 00:39:19.240]   You are your own God.
[00:39:19.240 --> 00:39:22.480]   I could tell you it's your egotism and your pride,
[00:39:22.480 --> 00:39:24.700]   that you cut off people when they challenge you,
[00:39:24.700 --> 00:39:27.740]   you grow defensive when someone tries to correct you,
[00:39:27.740 --> 00:39:29.700]   you think you know better than others.
[00:39:29.700 --> 00:39:32.020]   I could tell you that it's your goal-oriented idolatry
[00:39:32.020 --> 00:39:33.060]   because here's the thing,
[00:39:33.060 --> 00:39:34.740]   and this is particularly true for Christians,
[00:39:34.740 --> 00:39:37.100]   rebellion sometimes looks impressive,
[00:39:37.100 --> 00:39:40.460]   and yet what you find is that your focus
[00:39:40.460 --> 00:39:42.820]   is on the money you make and the appearance you have
[00:39:42.820 --> 00:39:44.660]   and the influence you hold,
[00:39:44.660 --> 00:39:48.520]   and it even bleeds into your religious reputation.
[00:39:48.520 --> 00:39:51.900]   I could tell you it's your personal passivity.
[00:39:51.900 --> 00:39:56.360]   This is such a prevalent issue in our day.
[00:39:56.360 --> 00:39:59.140]   It's such a prevalent issue in our generation
[00:39:59.140 --> 00:40:01.960]   that we will use our personality type
[00:40:01.960 --> 00:40:05.900]   as some sort of exemption from godliness and obedience.
[00:40:05.900 --> 00:40:09.420]   Let me just be real with you.
[00:40:09.420 --> 00:40:11.520]   Holiness is not a personality type.
[00:40:11.520 --> 00:40:13.680]   It's an expectation.
[00:40:13.680 --> 00:40:19.000]   Who God is is who you should be.
[00:40:19.000 --> 00:40:21.860]   You don't do that on your own power.
[00:40:21.860 --> 00:40:24.700]   You do that by way of yielding to his spirit,
[00:40:24.700 --> 00:40:27.540]   by submitting to his work,
[00:40:28.900 --> 00:40:32.880]   and often that begins by yielding to his work of conviction.
[00:40:32.880 --> 00:40:35.560]   You respond whenever he comes a-calling.
[00:40:35.560 --> 00:40:40.380]   Here's why it matters that you identify
[00:40:40.380 --> 00:40:41.220]   where you're rebelling.
[00:40:41.220 --> 00:40:44.660]   Your rebellion will lead to ruin.
[00:40:44.660 --> 00:40:48.120]   Take a lesson from the dead.
[00:40:48.120 --> 00:40:50.160]   That's what happens to them.
[00:40:50.160 --> 00:40:51.980]   One man and his family make it out.
[00:40:51.980 --> 00:40:55.200]   Everyone else, because they rebelled
[00:40:55.200 --> 00:40:57.080]   when the days grew dark.
[00:40:57.080 --> 00:41:01.160]   They found themselves drowning in the deep,
[00:41:01.160 --> 00:41:06.160]   not of God's fury, but his passive wrath,
[00:41:06.160 --> 00:41:08.100]   giving them over to the very things
[00:41:08.100 --> 00:41:10.080]   that they wanted for themselves.
[00:41:10.080 --> 00:41:11.200]   You see, sometimes the very thing
[00:41:11.200 --> 00:41:12.040]   that you want for yourself
[00:41:12.040 --> 00:41:14.520]   is not the best thing for yourself,
[00:41:14.520 --> 00:41:16.240]   but everything God wants for you,
[00:41:16.240 --> 00:41:20.240]   it is in fact the best thing for you.
[00:41:20.240 --> 00:41:24.580]   You just need to receive it and respond.
[00:41:26.360 --> 00:41:27.800]   Here's the fear that I have.
[00:41:27.800 --> 00:41:34.160]   My greatest fear as I was prepping this
[00:41:34.160 --> 00:41:37.120]   is I could lay all this out to you,
[00:41:37.120 --> 00:41:42.920]   but some of you, you're going to wait
[00:41:42.920 --> 00:41:45.640]   until it starts raining to repent.
[00:41:45.640 --> 00:41:52.400]   You're gonna hear the call of God in your life,
[00:41:52.400 --> 00:41:54.420]   you're gonna feel the conviction of his spirit,
[00:41:54.420 --> 00:41:57.720]   and yet you're going to turn a deaf ear
[00:41:57.720 --> 00:42:00.400]   and a blind eye to what he's showing and speaking.
[00:42:00.400 --> 00:42:04.120]   And it's gonna take those first drops
[00:42:04.120 --> 00:42:08.600]   for you to at last repent.
[00:42:08.600 --> 00:42:11.800]   And in that moment, it'll be too late.
[00:42:11.800 --> 00:42:12.800]   It will be too late.
[00:42:12.800 --> 00:42:16.520]   And yet what we know from this story
[00:42:16.520 --> 00:42:21.260]   is it's not God's fury that brings the flood,
[00:42:22.600 --> 00:42:24.880]   it is his mercy.
[00:42:24.880 --> 00:42:28.280]   He takes an already ruined situation
[00:42:28.280 --> 00:42:32.440]   and he redeems out of it a brighter future by finding Noah.
[00:42:32.440 --> 00:42:36.840]   And friend, he wants to do that with you.
[00:42:36.840 --> 00:42:39.200]   But here's the thing with that,
[00:42:39.200 --> 00:42:41.320]   just as he was merciful then, he can be merciful today,
[00:42:41.320 --> 00:42:45.360]   but he will do for you what he did for them.
[00:42:45.360 --> 00:42:47.960]   He will bring you to your end
[00:42:47.960 --> 00:42:52.100]   before he leads you to his beginning.
[00:42:53.040 --> 00:42:58.040]   In that end, it always looks like repentance.
[00:42:58.040 --> 00:43:01.480]   Last story and I'll get out.
[00:43:01.480 --> 00:43:04.280]   I was in college whenever I learned the story
[00:43:04.280 --> 00:43:06.340]   of Johnny Erickson Tada.
[00:43:06.340 --> 00:43:08.040]   If you're not familiar, Johnny was just 17
[00:43:08.040 --> 00:43:11.000]   when she suffered a diving accident
[00:43:11.000 --> 00:43:14.120]   that left her paralyzed from the shoulders down.
[00:43:14.120 --> 00:43:17.760]   And yet in the almost 60 years since that accident,
[00:43:17.760 --> 00:43:20.720]   Johnny has used her story to teach
[00:43:20.720 --> 00:43:25.680]   not of God's fury against her, but his mercy towards her.
[00:43:25.680 --> 00:43:27.920]   Here's what she says in her booklet,
[00:43:27.920 --> 00:43:29.280]   "Hope the Best of Things."
[00:43:29.280 --> 00:43:35.480]   "I sure hope I can bring this wheelchair with me to heaven.
[00:43:35.480 --> 00:43:38.260]   "Now I know that's not theologically correct,
[00:43:38.260 --> 00:43:40.260]   "but I hope to bring it and put it
[00:43:40.260 --> 00:43:42.200]   "in a little corner of heaven.
[00:43:42.200 --> 00:43:44.640]   "And then in my new perfect glorified body,
[00:43:44.640 --> 00:43:46.340]   "standing on grateful glorified legs,
[00:43:46.340 --> 00:43:51.340]   "I'll stand next to my savior holding his nail pierced hands.
[00:43:51.340 --> 00:43:53.560]   "I'll say, thank you, Jesus.
[00:43:53.560 --> 00:43:56.760]   "And he'll know what I mean because he knows me.
[00:43:56.760 --> 00:43:58.760]   "He'll recognize me from the fellowship
[00:43:58.760 --> 00:44:00.340]   "we're now sharing in his sufferings.
[00:44:00.340 --> 00:44:04.420]   "And I'll say, Jesus, you see that wheelchair?
[00:44:04.420 --> 00:44:07.980]   "You were right when you said that in this world,
[00:44:07.980 --> 00:44:09.720]   "we would have trouble
[00:44:09.720 --> 00:44:12.560]   "because that thing was a lot of trouble.
[00:44:12.560 --> 00:44:15.540]   "But the weaker I was in that thing,
[00:44:15.540 --> 00:44:17.700]   "the harder I leaned on you.
[00:44:17.700 --> 00:44:19.660]   "And the harder I leaned on you,
[00:44:19.660 --> 00:44:22.020]   "the stronger I discovered you to be.
[00:44:22.020 --> 00:44:24.680]   "It would never have happened
[00:44:24.680 --> 00:44:30.280]   "had you not given me the bruising blessing
[00:44:30.280 --> 00:44:31.540]   "of that wheelchair."
[00:44:31.540 --> 00:44:34.420]   Friends, listen,
[00:44:34.420 --> 00:44:38.980]   what may feel like punishment from God,
[00:44:38.980 --> 00:44:42.940]   here tonight it may actually be an invitation to you instead
[00:44:42.940 --> 00:44:44.740]   because what we see from this story
[00:44:44.740 --> 00:44:47.020]   and what you need to know from your life
[00:44:47.020 --> 00:44:50.380]   is that God is not punitive in nature.
[00:44:50.380 --> 00:44:53.060]   He is redemptive in nature.
[00:44:53.060 --> 00:44:54.260]   And the reason we know
[00:44:54.260 --> 00:44:57.660]   that he is not wanting for your punishment
[00:44:57.660 --> 00:45:00.360]   is because he has laid that punishment on himself.
[00:45:00.360 --> 00:45:02.380]   He has put it on his son.
[00:45:02.380 --> 00:45:05.780]   You see, Jesus has done all that we could not
[00:45:05.780 --> 00:45:08.180]   for when we were quick to blame God for not caring,
[00:45:08.180 --> 00:45:10.260]   Christ who was blameless,
[00:45:10.260 --> 00:45:13.740]   he proved how much he cared for us by pursuing us in life.
[00:45:13.740 --> 00:45:16.380]   For though walking with God is costly at times,
[00:45:16.380 --> 00:45:20.120]   Christ walked with us at greatest cost to himself
[00:45:20.120 --> 00:45:21.660]   at even the cost of his own life.
[00:45:21.660 --> 00:45:23.200]   And though we may underreact to sin,
[00:45:23.200 --> 00:45:24.980]   Christ has reacted rightly
[00:45:24.980 --> 00:45:27.260]   in that he came to do what we could not do.
[00:45:27.260 --> 00:45:29.700]   He came to die where we deserve
[00:45:29.700 --> 00:45:31.700]   and he rose forth in victory.
[00:45:31.700 --> 00:45:34.500]   So friend, if you feel like you're being punished by God,
[00:45:34.500 --> 00:45:37.980]   I would dare tell you, you're being called by God.
[00:45:40.980 --> 00:45:44.620]   And the first step is a step of repentance.
[00:45:44.620 --> 00:45:46.940]   Let me pray that you would take that step tonight.
[00:45:46.940 --> 00:45:47.940]   God, I love you.
[00:45:47.940 --> 00:45:50.020]   And I'm thankful for these people.
[00:45:50.020 --> 00:45:51.180]   I'm thankful, God, that,
[00:45:51.180 --> 00:45:56.400]   God, though I and though we can be better,
[00:45:56.400 --> 00:45:59.460]   you, God, cannot be.
[00:45:59.460 --> 00:46:01.060]   You are so good.
[00:46:01.060 --> 00:46:02.540]   You are so faithful.
[00:46:02.540 --> 00:46:03.980]   You are so kind.
[00:46:03.980 --> 00:46:08.580]   And God, you are so very slow to anger.
[00:46:09.780 --> 00:46:13.340]   You want all to come to the knowledge of your mercy.
[00:46:13.340 --> 00:46:16.820]   You want all God to bend the knee in repentance.
[00:46:16.820 --> 00:46:20.520]   And so God, I'm asking that you would do that tonight.
[00:46:20.520 --> 00:46:24.380]   I'm praying, God, that here in this moment,
[00:46:24.380 --> 00:46:26.980]   as we turn back to worship,
[00:46:26.980 --> 00:46:30.780]   you'd save us from stealing out of the room
[00:46:30.780 --> 00:46:33.020]   and racing into our evening.
[00:46:33.020 --> 00:46:35.060]   You would save us from making excuses
[00:46:35.060 --> 00:46:37.580]   about why, God, we're not going to respond
[00:46:37.580 --> 00:46:39.540]   when we know it is you that is asking,
[00:46:39.540 --> 00:46:42.020]   that is calling, that is seeking.
[00:46:42.020 --> 00:46:45.380]   I pray, God, you'd save us from ourself.
[00:46:45.380 --> 00:46:47.140]   And for some of us, God, that means tonight
[00:46:47.140 --> 00:46:48.660]   we reach the end of ourself,
[00:46:48.660 --> 00:46:50.380]   that we find the beginning of you.
[00:46:50.380 --> 00:46:52.020]   God, meet with us now.
[00:46:52.020 --> 00:46:54.220]   Move amongst us, please.
[00:46:54.220 --> 00:46:58.420]   And won't we know you are so very patient.
[00:46:58.420 --> 00:47:02.860]   And God, we're meant to be so very repentant.
[00:47:02.860 --> 00:47:03.820]   We love you.
[00:47:03.820 --> 00:47:05.420]   It's in Christ's name we pray.
[00:47:05.420 --> 00:47:06.260]   Amen.
