
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:36:18.540 --> 00:36:21.980]   They trusted in him and defied the king's command
[00:36:21.980 --> 00:36:23.740]   and were willing to give their lives
[00:36:23.740 --> 00:36:28.220]   rather than serve or worship any God except their own God.
[00:36:28.220 --> 00:36:30.300]   "Therefore I decree that the people of any nation
[00:36:30.300 --> 00:36:32.180]   "or language who say anything against the God
[00:36:32.180 --> 00:36:35.300]   "of Shadrach, Meshach, and Abednego be cut into pieces,
[00:36:35.300 --> 00:36:37.680]   "and their houses be turned into piles of rubble,
[00:36:37.680 --> 00:36:40.700]   "for no God can save in this way."
[00:36:40.700 --> 00:36:44.380]   And the three were promoted over the province of Babylon.
[00:36:44.380 --> 00:36:50.020]   So this man who is completely crazy, he hates God,
[00:36:50.020 --> 00:36:52.680]   and he won't let anyone worship the one true God,
[00:36:52.680 --> 00:36:56.040]   now he turns, completely worships that God,
[00:36:56.040 --> 00:36:57.700]   and says, "Hey, if you don't worship him,
[00:36:57.700 --> 00:37:00.740]   "I'm gonna cut you into pieces and tear down your house,
[00:37:00.740 --> 00:37:01.880]   "and I ain't playing."
[00:37:01.880 --> 00:37:04.140]   He's crazy.
[00:37:04.140 --> 00:37:10.500]   And Jesus shows up in the fire and protects them.
[00:37:10.500 --> 00:37:14.820]   And it happened, it's not like a fairy tale,
[00:37:14.820 --> 00:37:17.160]   it's not like this thing like Disney made up.
[00:37:18.500 --> 00:37:20.500]   It's true, and so my third and final point
[00:37:20.500 --> 00:37:22.620]   is real faith converts critics.
[00:37:22.620 --> 00:37:25.420]   Real faith converts critics.
[00:37:25.420 --> 00:37:31.080]   See, when people see you faithfully living out your faith,
[00:37:31.080 --> 00:37:35.000]   they take an interest in your faith.
[00:37:35.000 --> 00:37:39.860]   It's weird, you're the only person there sober,
[00:37:39.860 --> 00:37:41.820]   that's so weird, like why do you do that?
[00:37:41.820 --> 00:37:43.980]   It's intriguing to me, let's talk about it.
[00:37:46.380 --> 00:37:48.480]   So you go to this thing every Tuesday,
[00:37:48.480 --> 00:37:50.220]   like tell me more about that.
[00:37:50.220 --> 00:37:53.060]   What are y'all, do you sing songs, is it like youth camp?
[00:37:53.060 --> 00:37:54.780]   Like what do you do there?
[00:37:54.780 --> 00:37:56.980]   Two guys named Shane, that's weird.
[00:37:56.980 --> 00:38:00.320]   (congregation laughing)
[00:38:00.320 --> 00:38:04.560]   So tell me more about this Jesus,
[00:38:04.560 --> 00:38:07.020]   so you think he's gonna take you through the grave
[00:38:07.020 --> 00:38:11.980]   into eternal life.
[00:38:15.060 --> 00:38:17.060]   See, you won't have faith in the furnace
[00:38:17.060 --> 00:38:22.060]   unless you have faith that Jesus
[00:38:22.060 --> 00:38:26.860]   endured a worse furnace for you.
[00:38:26.860 --> 00:38:28.980]   That in the Garden of Gethsemane,
[00:38:28.980 --> 00:38:31.060]   as he sweat blood facing the cross,
[00:38:31.060 --> 00:38:32.640]   that that was done for you.
[00:38:32.640 --> 00:38:36.540]   That he died the death that you deserve
[00:38:36.540 --> 00:38:39.940]   and he did it for you so that you could be with him forever,
[00:38:39.940 --> 00:38:42.140]   not because of your works,
[00:38:42.140 --> 00:38:44.620]   but because you believe that he paid the price
[00:38:44.620 --> 00:38:46.460]   for you to enter God's kingdom
[00:38:46.460 --> 00:38:49.820]   through his death and his resurrection.
[00:38:49.820 --> 00:38:54.820]   And you begin to live out that faith and it's weird.
[00:38:54.820 --> 00:38:59.860]   I've seen it happen, I've got to run with you guys
[00:38:59.860 --> 00:39:01.920]   for about a decade now.
[00:39:01.920 --> 00:39:05.260]   And every now and then there's someone that just stands out,
[00:39:05.260 --> 00:39:09.140]   kind of like man, that guy or that girl, they get it.
[00:39:09.140 --> 00:39:13.300]   And this one individual, before I ever met him,
[00:39:13.300 --> 00:39:14.340]   I had heard of him.
[00:39:14.340 --> 00:39:17.900]   'Cause I heard how he was a division one athlete,
[00:39:17.900 --> 00:39:22.740]   how he was a starter, a team lead.
[00:39:22.740 --> 00:39:27.460]   And I heard how he continued to courageously
[00:39:27.460 --> 00:39:28.300]   live out his faith.
[00:39:28.300 --> 00:39:30.660]   Before I ever met him,
[00:39:30.660 --> 00:39:32.580]   I heard how he chose not to laugh
[00:39:32.580 --> 00:39:35.420]   at the inappropriate jokes in the locker room.
[00:39:35.420 --> 00:39:37.540]   How he tried, or he didn't try to fit in
[00:39:37.540 --> 00:39:40.660]   with the bad language that the other guys were saying,
[00:39:40.660 --> 00:39:43.280]   that he chose not to treat the other freshmen teammates
[00:39:43.280 --> 00:39:46.740]   poorly, to get a laugh from his coach or his teammates.
[00:39:46.740 --> 00:39:50.420]   And I heard, I had heard specifically about how he was made
[00:39:50.420 --> 00:39:53.220]   fun of because of the decisions that he made
[00:39:53.220 --> 00:39:56.100]   and how he wasn't invited to the parties.
[00:39:56.100 --> 00:39:58.420]   And as he was a strong, good looking young man
[00:39:58.420 --> 00:40:00.020]   with a lot of things going for him,
[00:40:00.020 --> 00:40:03.820]   he had been rejected by some of his classmates
[00:40:03.820 --> 00:40:04.660]   and some of his teammates.
[00:40:04.660 --> 00:40:07.020]   And of course, as an athlete and a good looking guy
[00:40:07.020 --> 00:40:08.620]   and a starter and a team leader,
[00:40:08.620 --> 00:40:11.220]   some girls gave him a lot of attention,
[00:40:11.220 --> 00:40:13.080]   some girls that really matters to.
[00:40:13.080 --> 00:40:16.720]   And so, they were willing to come up to him
[00:40:16.720 --> 00:40:18.160]   and swoon for him.
[00:40:18.160 --> 00:40:21.400]   And he had made a commitment to treat them different.
[00:40:21.400 --> 00:40:22.960]   In fact, he saw it as an opportunity
[00:40:22.960 --> 00:40:24.880]   to minister to his teammates
[00:40:24.880 --> 00:40:27.960]   in the way that he talked to them and spent time with them
[00:40:27.960 --> 00:40:30.800]   and the way that he was intentional about what he did
[00:40:30.800 --> 00:40:34.000]   and didn't do with those girls.
[00:40:34.000 --> 00:40:35.800]   And on one particular occasion,
[00:40:35.800 --> 00:40:38.760]   and this was the story that I was like,
[00:40:38.760 --> 00:40:40.400]   "Man, I've got to meet this guy."
[00:40:41.400 --> 00:40:44.240]   His position coach, he played football,
[00:40:44.240 --> 00:40:49.240]   his position coach had come to his teammates and said,
[00:40:49.240 --> 00:40:53.280]   "Hey, I want you to bring some violent images
[00:40:53.280 --> 00:40:54.540]   "and we're gonna put them on this wall
[00:40:54.540 --> 00:40:57.160]   "to kind of cast a vision for us to be tough
[00:40:57.160 --> 00:40:59.600]   "and violent and aggressive out there.
[00:40:59.600 --> 00:41:02.200]   "You guys bring the most violent images you can."
[00:41:02.200 --> 00:41:05.000]   And so, his teammates began to bring crime scenes
[00:41:05.000 --> 00:41:08.520]   and pictures of mutilation and pictures of genocide
[00:41:08.520 --> 00:41:12.960]   and some of the most grotesque images that you can imagine.
[00:41:12.960 --> 00:41:15.200]   He didn't do that.
[00:41:15.200 --> 00:41:19.040]   The coach pulled him aside as the players got excited
[00:41:19.040 --> 00:41:21.360]   about this little exercise, this homework, if you will.
[00:41:21.360 --> 00:41:24.200]   And the coach said, "Hey, I need you to bring an image."
[00:41:24.200 --> 00:41:28.080]   And when his time went on and he didn't,
[00:41:28.080 --> 00:41:29.600]   the coach came to him again and said,
[00:41:29.600 --> 00:41:32.800]   "Hey, I'm serious about this assignment."
[00:41:32.800 --> 00:41:36.160]   And the third time that he was inquired
[00:41:36.160 --> 00:41:40.920]   about this assignment, he brought a picture and he says,
[00:41:40.920 --> 00:41:44.720]   "This is the most violent image I can think of, coach.
[00:41:44.720 --> 00:41:48.520]   "It's a picture of Jesus Christ
[00:41:48.520 --> 00:41:50.760]   "being crucified on the cross.
[00:41:50.760 --> 00:41:52.240]   "It's a scene from the Passion.
[00:41:52.240 --> 00:41:56.360]   "And this is when all of my sins went on Him.
[00:41:56.360 --> 00:41:59.520]   "And so, this is the most violent image I can imagine.
[00:41:59.520 --> 00:42:01.200]   "Let's put this on the wall."
[00:42:01.200 --> 00:42:04.760]   It's counter-cultural.
[00:42:05.280 --> 00:42:06.840]   It's uncompromising.
[00:42:06.840 --> 00:42:11.800]   And this coach that didn't like him very much said,
[00:42:11.800 --> 00:42:14.560]   "Man, that's really convicting.
[00:42:14.560 --> 00:42:16.680]   "Let's have a conversation."
[00:42:16.680 --> 00:42:19.040]   And my friend got to share the gospel with him
[00:42:19.040 --> 00:42:22.880]   and got to walk him through how he can have
[00:42:22.880 --> 00:42:24.280]   a relationship with Christ.
[00:42:24.280 --> 00:42:29.520]   Real faith converts critics.
[00:42:29.520 --> 00:42:32.120]   It may not happen right away, but you stay strong.
[00:42:33.560 --> 00:42:38.560]   It's your ability to make it through the furnace
[00:42:38.560 --> 00:42:41.600]   will be in direct relation to the amount of faith
[00:42:41.600 --> 00:42:44.800]   you have that Jesus went through the furnace for you.
[00:42:44.800 --> 00:42:47.720]   How you doing right now?
[00:42:47.720 --> 00:42:49.800]   You gotta answer the question.
[00:42:49.800 --> 00:42:51.440]   Do you have a real faith?
[00:42:51.440 --> 00:42:53.240]   You in, you going all in with Christ?
[00:42:53.240 --> 00:42:56.240]   Does He influence how you date,
[00:42:56.240 --> 00:42:58.240]   what you do on the weekends, how you talk,
[00:42:58.240 --> 00:43:00.240]   who you hang out with, your playmates,
[00:43:00.240 --> 00:43:01.960]   and your friends, and your family?
[00:43:01.960 --> 00:43:04.000]   Who do you hang out with, your playmates
[00:43:04.000 --> 00:43:05.040]   and your playground?
[00:43:05.040 --> 00:43:08.160]   Is that the scariest thing in the world to you right now?
[00:43:08.160 --> 00:43:11.720]   Don't, I'll do anything, don't tell me to change my friends.
[00:43:11.720 --> 00:43:14.400]   Like that's a terrifying thought, JP.
[00:43:14.400 --> 00:43:17.200]   You know, that's my story.
[00:43:17.200 --> 00:43:20.240]   Came to a place where I'm like, man, I just can't do that.
[00:43:20.240 --> 00:43:23.200]   I can't do Lake Louisville every weekend.
[00:43:23.200 --> 00:43:26.200]   I can't do Lower Greenville anymore, guys.
[00:43:26.200 --> 00:43:28.440]   I'm out, God's calling me to something better.
[00:43:31.280 --> 00:43:32.400]   I'm gonna tell you a story that kind of illustrates
[00:43:32.400 --> 00:43:34.400]   this going all in.
[00:43:34.400 --> 00:43:38.000]   It's about a guy in the 1800s, his name was Blondine.
[00:43:38.000 --> 00:43:39.920]   In the 1800s, they didn't have, you know,
[00:43:39.920 --> 00:43:42.360]   stadiums and TVs to watch for entertainment.
[00:43:42.360 --> 00:43:44.960]   And so the circus acts was a way
[00:43:44.960 --> 00:43:46.520]   that everyone would gather around,
[00:43:46.520 --> 00:43:48.840]   crowds would gather and people would be entertained.
[00:43:48.840 --> 00:43:51.400]   And so this particular man, Blondine from Paris,
[00:43:51.400 --> 00:43:53.080]   he was a tightrope walker.
[00:43:53.080 --> 00:43:56.800]   And his most famous feat was he walked 1,100 feet
[00:43:56.800 --> 00:43:58.800]   across Niagara Falls on a tight walk.
[00:43:58.800 --> 00:44:02.520]   He was the first person ever to walk across Niagara Falls
[00:44:02.520 --> 00:44:03.360]   on a tightrope.
[00:44:03.360 --> 00:44:05.440]   And when he did it, I mean, the crowds from Canada
[00:44:05.440 --> 00:44:09.000]   and America came around and gathered and would go crazy
[00:44:09.000 --> 00:44:09.880]   to watch this guy.
[00:44:09.880 --> 00:44:11.840]   And just like us, you know, to be entertained,
[00:44:11.840 --> 00:44:13.760]   you gotta keep making it crazier and crazier.
[00:44:13.760 --> 00:44:17.000]   And so he would do it on stilts, he did it blindfolded.
[00:44:17.000 --> 00:44:19.440]   He did it one day where he cooked an egg out there
[00:44:19.440 --> 00:44:22.000]   and ate an omelet in the middle of the tightrope
[00:44:22.000 --> 00:44:22.960]   over Niagara Falls.
[00:44:22.960 --> 00:44:25.200]   And on this one particular day,
[00:44:25.200 --> 00:44:28.600]   as thousands of people gathered around,
[00:44:28.600 --> 00:44:31.820]   he pushed a wheelbarrow across it, blindfolded.
[00:44:31.820 --> 00:44:35.720]   And the wheelbarrow was full of concrete,
[00:44:35.720 --> 00:44:37.320]   350 pounds of concrete.
[00:44:37.320 --> 00:44:40.000]   And he pushed it to the other side and he emptied it out.
[00:44:40.000 --> 00:44:42.400]   And he began to interact with the crowds as he often does.
[00:44:42.400 --> 00:44:44.720]   And he says, "Do you guys believe I can walk
[00:44:44.720 --> 00:44:45.560]   "across this rope?"
[00:44:45.560 --> 00:44:47.700]   And they said, "You can, you're the great Blondine.
[00:44:47.700 --> 00:44:49.820]   "We know you can."
[00:44:49.820 --> 00:44:52.100]   And he said, "Do you believe that I can do it
[00:44:52.100 --> 00:44:53.120]   "with this wheelbarrow?"
[00:44:53.120 --> 00:44:55.400]   And they said, "Yes, you can, you're the great Blondine."
[00:44:55.400 --> 00:44:58.080]   And he said, "Do you believe that I can push someone
[00:44:58.080 --> 00:45:00.840]   "across the tightrope in this wheelbarrow?"
[00:45:00.840 --> 00:45:03.240]   And they said, "Yes, you're the great Blondine.
[00:45:03.240 --> 00:45:04.240]   "Of course you can."
[00:45:04.240 --> 00:45:08.440]   And there was one particularly enthusiastic fan
[00:45:08.440 --> 00:45:09.920]   right there front and center.
[00:45:09.920 --> 00:45:11.520]   And he said, "What about you?
[00:45:11.520 --> 00:45:14.660]   "Do you believe I can push someone across this tightrope
[00:45:14.660 --> 00:45:15.680]   "in the wheelbarrow?"
[00:45:15.680 --> 00:45:16.640]   And he said, "Of course."
[00:45:16.640 --> 00:45:19.640]   The crowds got silence as this dialogue happened.
[00:45:19.640 --> 00:45:21.000]   He said, "Of course you're the great Blondine.
[00:45:21.000 --> 00:45:22.580]   "I've seen you do it.
[00:45:22.580 --> 00:45:24.560]   "I know you can."
[00:45:24.560 --> 00:45:26.600]   He said, "Great, get in the wheelbarrow."
[00:45:26.600 --> 00:45:30.020]   (congregation laughing)
[00:45:30.020 --> 00:45:33.920]   And the crowds listened as the man refused.
[00:45:33.920 --> 00:45:37.580]   He said, "I can't do that."
[00:45:37.580 --> 00:45:41.520]   And it's such a picture of so many of us praising God,
[00:45:41.520 --> 00:45:42.680]   worshiping with the crowd.
[00:45:42.680 --> 00:45:44.440]   We love you, Jesus.
[00:45:44.440 --> 00:45:46.560]   Thank you for dying on the cross.
[00:45:46.560 --> 00:45:48.520]   Thank you for paying for our sins.
[00:45:48.520 --> 00:45:50.160]   We have so much faith in you.
[00:45:50.160 --> 00:45:51.360]   We have so much faith in you.
[00:45:51.360 --> 00:45:53.800]   He says, "Hey, great, put your life in my hands."
[00:45:56.560 --> 00:45:59.400]   Date how I desire you to date.
[00:45:59.400 --> 00:46:04.320]   Hang out and fellowship in a way that honors me.
[00:46:04.320 --> 00:46:06.480]   Have conversations that honor me.
[00:46:06.480 --> 00:46:11.360]   Can I have the time that you spend on your computer?
[00:46:11.360 --> 00:46:17.480]   Can I control, for the sake of your own freedom,
[00:46:17.480 --> 00:46:22.160]   the way you dress and who you hang out with
[00:46:22.160 --> 00:46:24.720]   and what you find identity in
[00:46:24.720 --> 00:46:26.300]   and how you spend your money?
[00:46:26.900 --> 00:46:30.260]   And where you work and what you do for fun
[00:46:30.260 --> 00:46:32.300]   and whom you love?
[00:46:32.300 --> 00:46:35.140]   No, Jesus.
[00:46:35.140 --> 00:46:39.880]   We just wanna be with the fans.
[00:46:39.880 --> 00:46:43.200]   Don't call us to anything, Jesus.
[00:46:43.200 --> 00:46:45.200]   I have a faith.
[00:46:45.200 --> 00:46:47.040]   Don't make me use it, Jesus.
[00:46:47.040 --> 00:46:53.180]   I don't wanna go through the furnace, Jesus.
[00:46:53.180 --> 00:46:56.640]   I have a faith, I hope I never have to use it, Jesus.
[00:46:56.640 --> 00:46:59.620]   Don't call me to stand out.
[00:46:59.620 --> 00:47:00.460]   They're gonna make fun of me.
[00:47:00.460 --> 00:47:03.060]   I'm gonna be left alone, Jesus.
[00:47:03.060 --> 00:47:07.220]   It's interesting, and I didn't know this
[00:47:07.220 --> 00:47:08.640]   when I first heard this story,
[00:47:08.640 --> 00:47:13.260]   but Blondine's manager eventually did go
[00:47:13.260 --> 00:47:14.380]   across that rope with him.
[00:47:14.380 --> 00:47:17.280]   And I find it ironic because he had spent
[00:47:17.280 --> 00:47:18.240]   the most time with him.
[00:47:18.240 --> 00:47:20.680]   He had seen that he had done it the most
[00:47:20.680 --> 00:47:22.600]   and had the most faith.
[00:47:23.280 --> 00:47:24.420]   In his ability.
[00:47:24.420 --> 00:47:27.740]   And so of course he said, "Hey, I'm willing."
[00:47:27.740 --> 00:47:33.460]   And that's what God is calling you to right now.
[00:47:33.460 --> 00:47:35.960]   I hope some of you are tired of playing
[00:47:35.960 --> 00:47:37.020]   the Christian games.
[00:47:37.020 --> 00:47:39.880]   I hope right now as you sit in a seat,
[00:47:39.880 --> 00:47:41.780]   see, you can't decide how you're gonna date
[00:47:41.780 --> 00:47:43.200]   when you're in the hotel room,
[00:47:43.200 --> 00:47:44.120]   when you're in the back seat,
[00:47:44.120 --> 00:47:45.160]   when you're in your apartment alone.
[00:47:45.160 --> 00:47:47.480]   That's not when you say, "Okay, now how far am I gonna go?"
[00:47:47.480 --> 00:47:51.560]   Right now, you say, "Hey, Jesus, you got my celibacy, man.
[00:47:51.560 --> 00:47:54.380]   "If I'm the 40-year-old virgin, it's all good.
[00:47:54.380 --> 00:47:55.600]   "Make a movie about me.
[00:47:55.600 --> 00:47:59.220]   "It's all good.
[00:47:59.220 --> 00:48:02.840]   "Hey, Jesus, I'm not attracted to the same sex.
[00:48:02.840 --> 00:48:05.460]   "Doesn't seem fair.
[00:48:05.460 --> 00:48:10.240]   "I think you're gonna change that in me.
[00:48:10.240 --> 00:48:14.500]   "But even if you don't, I'm not gonna compromise.
[00:48:14.500 --> 00:48:20.620]   "I'll die celibate, go to heaven, inherit your kingdom,
[00:48:21.620 --> 00:48:23.040]   "hashtag winning.
[00:48:23.040 --> 00:48:27.020]   "Let's go."
[00:48:27.020 --> 00:48:29.740]   You ready?
[00:48:29.740 --> 00:48:32.660]   You ready to go all in with Christ?
[00:48:32.660 --> 00:48:38.340]   He's not making you get up on the cross.
[00:48:38.340 --> 00:48:41.720]   He got up on the cross for you,
[00:48:41.720 --> 00:48:43.320]   but he's asking you to carry it.
[00:48:43.320 --> 00:48:47.060]   Let me pray that you would.
[00:48:47.060 --> 00:48:50.400]   (pastor clicks tongue)
[00:48:50.400 --> 00:48:59.260]   Father, in the midst of blazing hot furnace,
[00:48:59.260 --> 00:49:06.740]   strengthen our resolve to cry out to a watching world
[00:49:06.740 --> 00:49:13.180]   that may hate us to burn us up.
[00:49:15.780 --> 00:49:17.420]   Give us the courage to stand out.
[00:49:17.420 --> 00:49:19.420]   Give us the courage to take up our cross tomorrow
[00:49:19.420 --> 00:49:24.420]   when we wake up in our office, in our relationship,
[00:49:24.420 --> 00:49:28.680]   in all that we do.
[00:49:28.680 --> 00:49:32.220]   Father, help us to worship you.
[00:49:32.220 --> 00:49:39.460]   Help us to give our entire lives and existence
[00:49:39.460 --> 00:49:41.780]   and everything for you.
[00:49:41.780 --> 00:49:44.220]   Would you create not an audience of this place,
[00:49:44.220 --> 00:49:47.660]   but an army to march against everything
[00:49:47.660 --> 00:49:50.760]   that is wicked in our culture to stand for truth?
[00:49:50.760 --> 00:49:53.140]   And would you help us to do that winsomely
[00:49:53.140 --> 00:49:57.140]   and lovingly with compassion and grace?
[00:49:57.140 --> 00:50:03.500]   And in the midst of the fiery challenges of this life,
[00:50:03.500 --> 00:50:07.160]   give us the faith to scream out, burn us up.
[00:50:07.160 --> 00:50:17.160]   [BLANK_AUDIO]

