
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:34:44.800 --> 00:34:47.540]   to understand everything to trust God.
[00:34:47.540 --> 00:34:50.760]   Here's the second part to that idea.
[00:34:50.760 --> 00:34:53.740]   But you do need to understand God
[00:34:53.740 --> 00:34:55.580]   to trust everything with him.
[00:34:55.580 --> 00:34:57.800]   Does that make sense?
[00:34:57.800 --> 00:34:59.520]   Like you don't have to know how things are gonna play out
[00:34:59.520 --> 00:35:01.480]   to know how God will play it out.
[00:35:01.480 --> 00:35:03.080]   But therein is the reason why some of you
[00:35:03.080 --> 00:35:04.480]   struggle to trust God.
[00:35:04.480 --> 00:35:06.040]   Some of you struggle to trust God
[00:35:06.040 --> 00:35:08.240]   because you actually don't know him.
[00:35:08.240 --> 00:35:09.640]   And I don't mean that as like a jab.
[00:35:09.640 --> 00:35:11.420]   I'm not trying to stir the pot
[00:35:11.420 --> 00:35:13.540]   or get anybody upset or insecure.
[00:35:14.520 --> 00:35:16.120]   But whenever we distrust God,
[00:35:16.120 --> 00:35:18.880]   it is the byproduct of not knowing God.
[00:35:18.880 --> 00:35:21.920]   Because it's not crazy to distrust someone you don't know.
[00:35:21.920 --> 00:35:23.280]   It's actually recommended.
[00:35:23.280 --> 00:35:25.200]   If you don't know them, don't get in the car with them,
[00:35:25.200 --> 00:35:26.760]   you know?
[00:35:26.760 --> 00:35:29.960]   And yet, it's a good telltale sign.
[00:35:29.960 --> 00:35:32.400]   If you distrust God, there may be something about him
[00:35:32.400 --> 00:35:34.800]   that you don't actually know.
[00:35:34.800 --> 00:35:37.040]   And the real danger of this is,
[00:35:37.040 --> 00:35:39.360]   because we live in the buckle of the Bible belt,
[00:35:39.360 --> 00:35:41.800]   is you know just enough about him.
[00:35:41.800 --> 00:35:44.280]   You grew up in the church, you've sung the songs,
[00:35:44.280 --> 00:35:46.760]   you know when to raise your hands in the right moments,
[00:35:46.760 --> 00:35:48.200]   you can answer the questions,
[00:35:48.200 --> 00:35:50.760]   you pray before your meals, even out in public,
[00:35:50.760 --> 00:35:53.080]   and you even can answer questions
[00:35:53.080 --> 00:35:54.880]   to all that the world might ask.
[00:35:54.880 --> 00:35:57.560]   And yet, though you can do all of that,
[00:35:57.560 --> 00:35:59.440]   your distrust of him,
[00:35:59.440 --> 00:36:02.160]   the fact that you rely on your own strength,
[00:36:02.160 --> 00:36:07.160]   the fact that you actually take safety in your insecurity,
[00:36:07.160 --> 00:36:09.480]   the fact that you live a double life,
[00:36:09.480 --> 00:36:12.840]   it testifies against you that you do not know him.
[00:36:12.840 --> 00:36:15.360]   Because if you did, you would trust him.
[00:36:15.360 --> 00:36:18.680]   You would do what Abraham does.
[00:36:18.680 --> 00:36:20.480]   Verse nine.
[00:36:20.480 --> 00:36:24.160]   So when they came to the place of which God had told them,
[00:36:24.160 --> 00:36:25.600]   Abraham built the altar there,
[00:36:25.600 --> 00:36:26.600]   and he laid the wood in order,
[00:36:26.600 --> 00:36:28.160]   and he bound Isaac his son,
[00:36:28.160 --> 00:36:31.560]   and he laid him on the altar, on top of the wood.
[00:36:31.560 --> 00:36:33.040]   Then Abraham reached out his hand,
[00:36:33.040 --> 00:36:34.600]   and he took the knife to slaughter his son,
[00:36:34.600 --> 00:36:36.400]   but the angel of the Lord called him from heaven
[00:36:36.400 --> 00:36:38.120]   and said, "Abraham, Abraham."
[00:36:38.120 --> 00:36:39.680]   And he said, "Here I am."
[00:36:39.680 --> 00:36:41.080]   He said, "Do not lay your hand on the boy
[00:36:41.080 --> 00:36:41.960]   "or do anything to him.
[00:36:41.960 --> 00:36:44.800]   "For now I know that you fear God,
[00:36:44.800 --> 00:36:48.640]   "seeing you've not withheld your son,
[00:36:48.640 --> 00:36:49.920]   "your only son from me."
[00:36:49.920 --> 00:36:52.520]   Question, does it bother anybody else
[00:36:52.520 --> 00:36:55.420]   that God waits until the last possible minute to stop him?
[00:36:55.420 --> 00:36:59.440]   Like, he waits until after Abraham
[00:36:59.440 --> 00:37:01.680]   has taken every single step.
[00:37:01.680 --> 00:37:03.040]   Like, he rose early in the morning.
[00:37:03.040 --> 00:37:04.040]   He saddled his donkey.
[00:37:04.040 --> 00:37:04.960]   He cut the wood.
[00:37:04.960 --> 00:37:05.880]   He gathered his servants.
[00:37:05.880 --> 00:37:08.240]   He made the journey three days long to Mount Moriah.
[00:37:08.240 --> 00:37:09.680]   He works it all out in his mind.
[00:37:09.680 --> 00:37:10.600]   They arrived there together.
[00:37:10.600 --> 00:37:11.440]   He leaves the servants.
[00:37:11.440 --> 00:37:13.760]   He and his son ascend at the same time.
[00:37:13.760 --> 00:37:14.600]   They get to the top.
[00:37:14.600 --> 00:37:15.420]   He builds the altar.
[00:37:15.420 --> 00:37:16.260]   He lays the wood.
[00:37:16.260 --> 00:37:17.080]   He binds his son.
[00:37:17.080 --> 00:37:17.920]   He puts him down.
[00:37:17.920 --> 00:37:19.040]   He picks up the knife and he raises it above his hand.
[00:37:19.040 --> 00:37:22.360]   And then God says, "Hey, stop."
[00:37:22.360 --> 00:37:24.840]   Why?
[00:37:24.840 --> 00:37:26.600]   Why does God do that?
[00:37:26.600 --> 00:37:29.500]   Because here's the thing that's really confronting for me.
[00:37:29.500 --> 00:37:33.600]   God is omniscient.
[00:37:33.600 --> 00:37:35.720]   He knows everything.
[00:37:35.720 --> 00:37:36.880]   Like, he knew.
[00:37:36.880 --> 00:37:39.400]   He knew already what Abraham was going to do
[00:37:39.400 --> 00:37:40.920]   before Abraham did any of it.
[00:37:40.920 --> 00:37:44.920]   Isaiah says, "God knows the end from the beginning."
[00:37:44.920 --> 00:37:45.840]   So there's nothing here
[00:37:45.840 --> 00:37:47.980]   that God is learning for the first time.
[00:37:47.980 --> 00:37:50.500]   In fact, Abraham is walking right in step
[00:37:50.500 --> 00:37:53.320]   with everything God already anticipated.
[00:37:53.320 --> 00:37:59.400]   So why then does God have him go this far?
[00:37:59.400 --> 00:38:00.240]   And this is big.
[00:38:00.240 --> 00:38:04.680]   God does not need to know that Abraham trusts him.
[00:38:04.680 --> 00:38:07.720]   He needs Abraham to know that he trusts God.
[00:38:07.720 --> 00:38:10.880]   That's why he has him go through with it.
[00:38:10.880 --> 00:38:13.840]   That's why he has him go this far.
[00:38:13.840 --> 00:38:15.920]   It's why God will test you in this life.
[00:38:15.920 --> 00:38:16.760]   And the truth is,
[00:38:16.760 --> 00:38:18.560]   he's already testing some of you here tonight.
[00:38:18.560 --> 00:38:20.240]   You know it for yourself.
[00:38:20.240 --> 00:38:21.400]   You know the situation,
[00:38:21.400 --> 00:38:23.360]   the circumstances that you're in right now.
[00:38:23.360 --> 00:38:26.100]   And yet you can know God is testing you
[00:38:26.100 --> 00:38:28.180]   because he wants you to be affirmed,
[00:38:28.180 --> 00:38:29.760]   to have this strong confidence,
[00:38:29.760 --> 00:38:34.240]   this rooted conviction that you trust him.
[00:38:34.240 --> 00:38:35.300]   You may not be able to make sense
[00:38:35.300 --> 00:38:37.400]   of why it's all happening the way it's happening.
[00:38:37.400 --> 00:38:39.600]   You may not know how this accords
[00:38:39.600 --> 00:38:41.200]   with his goodness or purposes.
[00:38:41.200 --> 00:38:44.360]   And yet you can be assured God is in fact good.
[00:38:44.360 --> 00:38:46.000]   He does have a great purpose
[00:38:46.000 --> 00:38:50.160]   and he will lead you forward in his great kindness.
[00:38:50.160 --> 00:38:54.240]   And because you do,
[00:38:54.240 --> 00:38:56.680]   it leads you to do what Abraham himself does.
[00:38:56.680 --> 00:39:01.160]   It leads you to put everything on the altar
[00:39:01.160 --> 00:39:05.000]   because you actually believe nothing is better than him.
[00:39:05.000 --> 00:39:08.080]   You see, this is the crazy thing.
[00:39:08.080 --> 00:39:10.440]   When you do, when you know beyond a shadow of a doubt
[00:39:10.440 --> 00:39:12.880]   that you trust God, you know what happens to you?
[00:39:12.880 --> 00:39:16.640]   You become like unlocked from the cares of this world
[00:39:16.640 --> 00:39:21.320]   and you become unleashed to move through this life
[00:39:21.320 --> 00:39:24.520]   in a way that the rest of the world knows nothing about.
[00:39:24.520 --> 00:39:26.480]   It frees you.
[00:39:26.480 --> 00:39:27.880]   It compels you.
[00:39:27.880 --> 00:39:30.400]   It drives you to be completely different.
[00:39:30.400 --> 00:39:33.440]   You become a force of nature for the kingdom of God.
[00:39:33.440 --> 00:39:37.760]   That's what God wanted for Abraham.
[00:39:37.760 --> 00:39:39.360]   He had great purposes.
[00:39:39.360 --> 00:39:42.520]   He had better plans and that's what he wants for you.
[00:39:42.520 --> 00:39:44.600]   But just as Abraham had to come to the altar,
[00:39:44.600 --> 00:39:47.280]   so too do we because the ultimate act of trust
[00:39:47.280 --> 00:39:49.240]   is always surrender.
[00:39:49.240 --> 00:39:52.400]   The ultimate act of trust is always surrender.
[00:39:52.400 --> 00:39:55.920]   I'll close with this in just a couple of minutes.
[00:39:55.920 --> 00:40:04.160]   When you have a newborn, every night feels like a test
[00:40:04.160 --> 00:40:07.600]   because I don't know if you know,
[00:40:07.600 --> 00:40:10.080]   but newborn babies don't sleep very much,
[00:40:10.080 --> 00:40:12.840]   which means you don't sleep very much either.
[00:40:12.840 --> 00:40:16.100]   And so when my wife and I brought our little boy Cash home
[00:40:16.100 --> 00:40:17.000]   for the very first time,
[00:40:17.000 --> 00:40:19.100]   then through the first few months with him,
[00:40:19.100 --> 00:40:22.800]   I realized, you know what, I'm gonna be up a lot.
[00:40:22.800 --> 00:40:24.920]   And so I should take advantage of the opportunity.
[00:40:24.920 --> 00:40:28.160]   God, how do I maximize this time with you?
[00:40:28.160 --> 00:40:31.720]   And I remembered the words of what some friends,
[00:40:31.720 --> 00:40:34.760]   some other fathers had told me in the past
[00:40:34.760 --> 00:40:37.720]   that I should think about my theology when I hold my son,
[00:40:37.720 --> 00:40:43.120]   that God will teach me much about himself as father
[00:40:43.120 --> 00:40:46.140]   when I myself as father hold my boy.
[00:40:46.140 --> 00:40:50.240]   And so here's what he taught me.
[00:40:50.240 --> 00:40:58.040]   Lessons from a father for a father.
[00:40:58.040 --> 00:41:02.200]   The things God taught me in the wee hours of the morning
[00:41:02.200 --> 00:41:03.240]   as I held my own son.
[00:41:05.720 --> 00:41:09.120]   Number one, every time he cries, I come running.
[00:41:09.120 --> 00:41:11.920]   Oh God, how much quicker do you come running
[00:41:11.920 --> 00:41:12.800]   when I cry to you?
[00:41:12.800 --> 00:41:19.560]   God, Cash never misses a meal and look how he's growing.
[00:41:19.560 --> 00:41:24.560]   Oh God, how foolish am I to not feast on your word
[00:41:24.560 --> 00:41:25.980]   for by it I grow too.
[00:41:25.980 --> 00:41:33.080]   If ever he's hurt, I'm never inconvenienced to care for him.
[00:41:33.080 --> 00:41:35.720]   Oh God, what a sweet reminder
[00:41:35.720 --> 00:41:38.220]   that I'm never an inconvenience to you either.
[00:41:38.220 --> 00:41:42.720]   When we dropped Cash at daycare for the first time
[00:41:42.720 --> 00:41:45.160]   into a situation unfamiliar and unknown to him,
[00:41:45.160 --> 00:41:49.400]   he may have feared that we abandoned him,
[00:41:49.400 --> 00:41:51.880]   but nothing could be further from the truth.
[00:41:51.880 --> 00:41:54.720]   Oh God, you too never abandoned me
[00:41:54.720 --> 00:41:56.720]   no matter what my circumstances may say.
[00:41:59.520 --> 00:42:03.360]   God, I often sing over Cash in the middle of the night
[00:42:03.360 --> 00:42:04.200]   to comfort him.
[00:42:04.200 --> 00:42:06.800]   Thank you that you sing over me too.
[00:42:06.800 --> 00:42:10.640]   And lastly, does he ever reach for me
[00:42:10.640 --> 00:42:13.200]   that I don't with love scoop him up?
[00:42:13.200 --> 00:42:18.840]   Oh God, so too are you compassionate to me.
[00:42:18.840 --> 00:42:24.560]   God taught me a lot in those early days,
[00:42:24.560 --> 00:42:26.720]   in those early hours with my son.
[00:42:26.720 --> 00:42:29.000]   But it was just a couple of months ago
[00:42:29.000 --> 00:42:34.000]   when I found myself in what felt like a long forgotten memory
[00:42:34.000 --> 00:42:36.440]   asking the same question, God, what you would teach me.
[00:42:36.440 --> 00:42:38.680]   Because as I put my son to bed, he was a little sick.
[00:42:38.680 --> 00:42:40.280]   And so he laid his head on my chest.
[00:42:40.280 --> 00:42:41.480]   Normally he's reaching for the crib
[00:42:41.480 --> 00:42:43.240]   and he's trying to get away.
[00:42:43.240 --> 00:42:47.120]   And yet this night, he just wanted to rest.
[00:42:47.120 --> 00:42:49.480]   And as I held him again, I asked God,
[00:42:49.480 --> 00:42:54.480]   God, is there anything you wanna teach me tonight?
[00:42:58.280 --> 00:43:01.280]   Only this time, God did not want to teach me about his heart.
[00:43:01.280 --> 00:43:03.600]   He wanted to teach me about mine.
[00:43:03.600 --> 00:43:05.760]   Because as we were talking with one another,
[00:43:05.760 --> 00:43:08.200]   in the dark of that room,
[00:43:08.200 --> 00:43:13.080]   I sensed the prompting question come to mind.
[00:43:13.080 --> 00:43:16.000]   Kylan, do you trust me enough
[00:43:16.000 --> 00:43:19.720]   to surrender your son fully to me?
[00:43:19.720 --> 00:43:24.440]   And as I stood there, sound machine in the background
[00:43:24.440 --> 00:43:27.000]   swaying back and forth, tears filling my eyes,
[00:43:28.280 --> 00:43:29.320]   I thought to myself,
[00:43:29.320 --> 00:43:35.880]   I do trust you, God, I do trust you.
[00:43:35.880 --> 00:43:39.800]   And the reason I trusted him then,
[00:43:39.800 --> 00:43:42.040]   and the reason you can trust him tonight
[00:43:42.040 --> 00:43:46.240]   is because he has provided.
[00:43:46.240 --> 00:43:50.520]   We see it at the end of the story, verses 13 and 14.
[00:43:50.520 --> 00:43:54.280]   And Abraham lifted up his eyes and he looked.
[00:43:54.280 --> 00:43:57.160]   And behold, behind him was a ram,
[00:43:57.160 --> 00:43:58.680]   caught in a thicket by his horns.
[00:43:58.680 --> 00:44:00.800]   And Abraham went and he took the ram
[00:44:00.800 --> 00:44:03.840]   and he offered it up as a burnt offering instead of his son.
[00:44:03.840 --> 00:44:06.440]   So Abraham called the name of that place
[00:44:06.440 --> 00:44:07.880]   the Lord will provide.
[00:44:07.880 --> 00:44:09.560]   As it is said to this day,
[00:44:09.560 --> 00:44:13.240]   on the Mount of the Lord, it shall be provided.
[00:44:13.240 --> 00:44:18.280]   On that day, God looked at Abraham and he said,
[00:44:18.280 --> 00:44:22.440]   only one of us will sacrifice our son.
[00:44:22.440 --> 00:44:25.480]   And so God did.
[00:44:26.760 --> 00:44:29.600]   For on the same Mount, Mount Moriah,
[00:44:29.600 --> 00:44:32.280]   which Abraham ascended to offer his son,
[00:44:32.280 --> 00:44:38.120]   God had his own son ascend that same Mount
[00:44:38.120 --> 00:44:43.280]   to lay down his life for the sins of the world.
[00:44:43.280 --> 00:44:46.760]   For by his own blood,
[00:44:46.760 --> 00:44:49.960]   every curse of sin has been cleansed
[00:44:49.960 --> 00:44:52.360]   for those that place their faith in him.
[00:44:52.360 --> 00:44:55.680]   And we can know just as God surrendered his son
[00:44:55.680 --> 00:44:58.680]   that we might trust in him tonight.
[00:44:58.680 --> 00:45:03.560]   In response, we can surrender whatever it is
[00:45:03.560 --> 00:45:05.960]   that might be obstructing our affections
[00:45:05.960 --> 00:45:07.400]   as we trust in him again.
[00:45:07.400 --> 00:45:10.360]   Let me pray that you would.
[00:45:10.360 --> 00:45:16.360]   God, I ask you now to do what only you can do.
[00:45:16.360 --> 00:45:19.080]   First God, I pray that you would impress upon my friends
[00:45:19.080 --> 00:45:23.200]   here in the room how real this moment is,
[00:45:23.200 --> 00:45:27.200]   that God, this moment right here, right now,
[00:45:27.200 --> 00:45:31.840]   it would be so easy to just get up and to move on,
[00:45:31.840 --> 00:45:35.040]   to feel, God, all the distractions of an inbox
[00:45:35.040 --> 00:45:38.400]   and a calendar and other preoccupations, Lord,
[00:45:38.400 --> 00:45:40.040]   that would lead us to disconnect.
[00:45:40.040 --> 00:45:42.600]   And yet, God, I know, God, I believe
[00:45:42.600 --> 00:45:46.320]   that we move through these evenings
[00:45:46.320 --> 00:45:47.840]   and over the course of it all,
[00:45:47.840 --> 00:45:52.840]   but particularly right now, you minister to us.
[00:45:53.080 --> 00:45:56.080]   And so, God, I pray we would do what Abraham himself did,
[00:45:56.080 --> 00:45:57.920]   and this is secondly.
[00:45:57.920 --> 00:46:02.920]   I ask, God, that we would come to the altar,
[00:46:02.920 --> 00:46:06.960]   and, oh, Lord, we would lay down whatever it is, God,
[00:46:06.960 --> 00:46:09.800]   that we love, we cherish, we value, God,
[00:46:09.800 --> 00:46:12.160]   even possibly more than you,
[00:46:12.160 --> 00:46:14.560]   as a declaration that for you, God,
[00:46:14.560 --> 00:46:18.760]   who loved us so much that you would send your only son,
[00:46:18.760 --> 00:46:21.160]   we, God, who love you in response,
[00:46:21.160 --> 00:46:24.240]   would offer up anything and everything
[00:46:24.240 --> 00:46:26.040]   that might stand to challenge you.
[00:46:26.040 --> 00:46:30.000]   Jesus, I pray, would my friends here know
[00:46:30.000 --> 00:46:34.360]   you did ascend that mount, you carried that wood,
[00:46:34.360 --> 00:46:36.920]   you even, Father, by way of your son,
[00:46:36.920 --> 00:46:41.040]   took the instrument of your death and you slayed yourself
[00:46:41.040 --> 00:46:45.800]   so that we, God, might not die the death deserving
[00:46:45.800 --> 00:46:48.600]   of our sin, for you died instead,
[00:46:48.600 --> 00:46:51.400]   but rather because you rose in victory,
[00:46:51.400 --> 00:46:53.560]   we can place our faith in you and we can rise ourself.
[00:46:53.560 --> 00:46:57.480]   Would you help us, God, now to respond?
[00:46:57.480 --> 00:47:00.840]   Oh, God, let us respond, please, we pray in Christ's name.
[00:47:00.840 --> 00:47:01.680]   Amen.
