
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:30:37.680 --> 00:30:40.460]   The very same circumstances
[00:30:40.460 --> 00:30:43.220]   under which anxiety shows up and flares up
[00:30:43.220 --> 00:30:44.980]   is the very same circumstances
[00:30:44.980 --> 00:30:47.740]   where faith shows up, uncertainty.
[00:30:47.740 --> 00:30:48.800]   Why does that matter?
[00:30:48.800 --> 00:30:49.940]   Oh, that's an interesting observation,
[00:30:49.940 --> 00:30:51.100]   because here's what it means.
[00:30:51.100 --> 00:30:52.860]   The very same circumstances today,
[00:30:52.860 --> 00:30:53.780]   if you were anxious today,
[00:30:53.780 --> 00:30:55.100]   if anxiety is a part of your story,
[00:30:55.100 --> 00:30:57.060]   if anxiety is something that you wrestle with,
[00:30:57.060 --> 00:31:00.660]   the very same things that cause anxiety in your life
[00:31:00.660 --> 00:31:05.820]   are the places that God wants to lead
[00:31:05.820 --> 00:31:07.620]   and grow your faith to,
[00:31:07.620 --> 00:31:11.620]   so that a moment where you normally get anxious,
[00:31:11.620 --> 00:31:12.760]   faith shows up.
[00:31:13.760 --> 00:31:15.840]   The very same circumstances, I'm on the plane,
[00:31:15.840 --> 00:31:17.160]   the plane starts going down,
[00:31:17.160 --> 00:31:18.560]   in a moment where I normally would be like,
[00:31:18.560 --> 00:31:20.120]   oh my gosh, I'm gonna lose it,
[00:31:20.120 --> 00:31:21.520]   all of a sudden I'm filled with faith,
[00:31:21.520 --> 00:31:23.000]   my God is in control.
[00:31:23.000 --> 00:31:25.060]   And that's an extreme one,
[00:31:25.060 --> 00:31:26.240]   maybe for more that hits at home,
[00:31:26.240 --> 00:31:29.880]   the very same moments where you're at work or your job,
[00:31:29.880 --> 00:31:31.280]   or you're not sure what's gonna happen
[00:31:31.280 --> 00:31:32.160]   in the midst of your family,
[00:31:32.160 --> 00:31:33.200]   maybe they're divorcing,
[00:31:33.200 --> 00:31:34.540]   where anxiety wells up,
[00:31:34.540 --> 00:31:36.520]   those are the moments
[00:31:36.520 --> 00:31:39.200]   that God, if you will let him lead you there,
[00:31:39.200 --> 00:31:41.120]   wants to eventually bring you to a place
[00:31:41.120 --> 00:31:44.040]   where instead of anxiety showing up in uncertainty,
[00:31:44.040 --> 00:31:46.840]   faith shows up,
[00:31:46.840 --> 00:31:50.480]   because it's the same places that they grow,
[00:31:50.480 --> 00:31:51.460]   uncertainty,
[00:31:51.460 --> 00:31:54.760]   and the God who is there wants to grow them in your life,
[00:31:54.760 --> 00:31:57.120]   he does not want you to carry anxiety,
[00:31:57.120 --> 00:31:58.760]   he wants you to cast them on him.
[00:31:58.760 --> 00:32:02.800]   Inside of this room, there's gonna be two stories,
[00:32:02.800 --> 00:32:04.300]   I'm gonna land the plane here.
[00:32:04.300 --> 00:32:06.720]   There's two paths that people are gonna come in,
[00:32:06.720 --> 00:32:07.720]   for Christians in the room,
[00:32:07.720 --> 00:32:09.480]   there's those of us who would come in
[00:32:09.480 --> 00:32:10.840]   and you're not a member of a church,
[00:32:10.840 --> 00:32:12.520]   you're not gonna get plugged into a church,
[00:32:12.520 --> 00:32:14.920]   you're gonna leave here and kind of continue jumping around
[00:32:14.920 --> 00:32:16.800]   and attending different places,
[00:32:16.800 --> 00:32:19.320]   but you will never submit to authority.
[00:32:19.320 --> 00:32:21.680]   You're not gonna clothe yourselves in humility,
[00:32:21.680 --> 00:32:26.200]   and listen to others and be subject to elders,
[00:32:26.200 --> 00:32:29.320]   and you're in the face of anxiety,
[00:32:29.320 --> 00:32:30.760]   you're not gonna turn to God,
[00:32:30.760 --> 00:32:34.360]   and your faith is not gonna grow, it's gonna die,
[00:32:34.360 --> 00:32:38.200]   or it's gonna be frozen from where you are now,
[00:32:39.440 --> 00:32:41.440]   until when you decide to do those things.
[00:32:41.440 --> 00:32:43.760]   And then there's others,
[00:32:43.760 --> 00:32:46.760]   who would decide or have already decided,
[00:32:46.760 --> 00:32:48.440]   I'm gonna submit myself to elders,
[00:32:48.440 --> 00:32:51.500]   I'm gonna step under the leadership of a church,
[00:32:51.500 --> 00:32:52.840]   because the church is perfect,
[00:32:52.840 --> 00:32:55.840]   no, there's no such thing as a perfect church,
[00:32:55.840 --> 00:32:59.120]   but because it's part of God's plan
[00:32:59.120 --> 00:33:01.080]   for me experiencing growth,
[00:33:01.080 --> 00:33:03.700]   and it's a command,
[00:33:03.700 --> 00:33:08.400]   and I'm gonna seek to be humble every day,
[00:33:08.400 --> 00:33:11.400]   put on humility, to allow others to speak into my life,
[00:33:11.400 --> 00:33:14.320]   to listen, be slow to speak, do whatever I can,
[00:33:14.320 --> 00:33:17.520]   be humble towards other believers and others in general,
[00:33:17.520 --> 00:33:18.640]   and humble towards my God,
[00:33:18.640 --> 00:33:23.640]   that God, I'm gonna choose to trust you,
[00:33:23.640 --> 00:33:25.440]   and there's gonna be moments where I don't want to,
[00:33:25.440 --> 00:33:28.320]   but I'm gonna choose to voice, God, I don't want to,
[00:33:28.320 --> 00:33:32.360]   will you help me trust you, and trust your timing,
[00:33:32.360 --> 00:33:34.480]   and I'm gonna bring my anxieties when they well up,
[00:33:34.480 --> 00:33:36.240]   I'm gonna bring them to you,
[00:33:36.240 --> 00:33:37.840]   not just hold onto them,
[00:33:37.840 --> 00:33:42.720]   but bring them to the God who says, I care for you,
[00:33:42.720 --> 00:33:47.040]   will you cast them on me, I'm strong enough.
[00:33:47.040 --> 00:33:52.160]   In that class, we would go and you'd see grass,
[00:33:52.160 --> 00:33:54.360]   and you would try to evaluate,
[00:33:54.360 --> 00:33:55.920]   or you would be a part of the class,
[00:33:55.920 --> 00:33:56.960]   was evaluating like, hey,
[00:33:56.960 --> 00:34:00.160]   which of the four essentials was not present
[00:34:00.160 --> 00:34:02.920]   that led to the grass not growing, if it was dead?
[00:34:02.920 --> 00:34:05.440]   So you're like, was it water, was it this?
[00:34:06.440 --> 00:34:08.460]   And you do an assessment, if you will.
[00:34:08.460 --> 00:34:13.200]   Inside of the room, the spiritual assessment,
[00:34:13.200 --> 00:34:14.400]   Peter puts before us,
[00:34:14.400 --> 00:34:16.040]   in that if you're gonna experience growth,
[00:34:16.040 --> 00:34:18.800]   you've gotta examine, it's going, hey,
[00:34:18.800 --> 00:34:21.120]   and you can like go, I'm not taking your assessment, great,
[00:34:21.120 --> 00:34:23.420]   well, I'll just put the questions out there.
[00:34:23.420 --> 00:34:25.640]   Are you a part of a local church?
[00:34:25.640 --> 00:34:27.800]   Are you underneath the authority of elders,
[00:34:27.800 --> 00:34:32.360]   who will stand before God, and give an account for you?
[00:34:32.360 --> 00:34:35.500]   Are you seeking to clothe yourselves in humility,
[00:34:35.500 --> 00:34:38.440]   with other believers, allowing them to speak in your life,
[00:34:38.440 --> 00:34:41.880]   serving and using the gifts God's given you,
[00:34:41.880 --> 00:34:43.020]   to walk humbly?
[00:34:43.020 --> 00:34:46.240]   Are you seeking to trust his timing,
[00:34:46.240 --> 00:34:48.280]   and casting your anxieties on him?
[00:34:48.280 --> 00:34:53.560]   If you're not, you're not gonna grow,
[00:34:53.560 --> 00:34:58.120]   and your faith will freeze,
[00:34:58.120 --> 00:35:00.320]   and you'll look back to this moment,
[00:35:00.320 --> 00:35:02.420]   and either wish you would have started,
[00:35:02.420 --> 00:35:04.400]   what hopefully someday you will,
[00:35:04.400 --> 00:35:07.280]   or you'll look back, and say, man, I kept going,
[00:35:07.280 --> 00:35:09.480]   I was doing those things, and I kept going,
[00:35:09.480 --> 00:35:13.800]   and my faith has strengthened and grown,
[00:35:13.800 --> 00:35:15.480]   and in the face of uncertainty,
[00:35:15.480 --> 00:35:20.360]   I have a God who I follow, and I cast my anxieties on.
[00:35:20.360 --> 00:35:22.960]   Let me pray.
[00:35:22.960 --> 00:35:25.920]   Father, thank you.
[00:35:30.040 --> 00:35:31.520]   God, that you care for us.
[00:35:31.520 --> 00:35:36.680]   Would that truth alone, if nothing else,
[00:35:36.680 --> 00:35:39.080]   seep in the hearts of maybe our friends in here,
[00:35:39.080 --> 00:35:40.960]   who don't have a relationship with you,
[00:35:40.960 --> 00:35:44.840]   who are not sure where they stand with you.
[00:35:44.840 --> 00:35:48.920]   Would they know that the God who sits in heaven,
[00:35:48.920 --> 00:35:50.920]   when he looks down, doesn't see them,
[00:35:50.920 --> 00:35:55.100]   and think, when are you gonna get it together,
[00:35:55.100 --> 00:35:57.800]   but feels compassion and care towards them,
[00:35:59.300 --> 00:36:00.900]   and longs to know him,
[00:36:00.900 --> 00:36:04.400]   longs not for them to try to work their way,
[00:36:04.400 --> 00:36:06.320]   or do something for them,
[00:36:06.320 --> 00:36:09.320]   but trust in what you've done for them,
[00:36:09.320 --> 00:36:10.360]   by dying in their place.
[00:36:10.360 --> 00:36:12.000]   Father, would you take ground in those of us
[00:36:12.000 --> 00:36:15.040]   who have anxiety, just as a part of our current reality,
[00:36:15.040 --> 00:36:18.080]   or just as a part of our wiring, or whatever it is,
[00:36:18.080 --> 00:36:19.960]   Lord, would you help us to trust in you,
[00:36:19.960 --> 00:36:22.760]   would we take things to you, and surrender those things,
[00:36:22.760 --> 00:36:26.240]   and find your peace and your grace sufficient,
[00:36:26.240 --> 00:36:28.520]   your powers made perfect in weakness,
[00:36:29.500 --> 00:36:31.500]   and Father, where we are weak,
[00:36:31.500 --> 00:36:34.560]   would you be strong as you promise you are.
[00:36:34.560 --> 00:36:36.660]   Father, would my friends who are not submitted
[00:36:36.660 --> 00:36:37.660]   to the authority of the church,
[00:36:37.660 --> 00:36:38.820]   as they claim the name of Christ,
[00:36:38.820 --> 00:36:41.820]   would the spirit of God press hard on their hearts right now,
[00:36:41.820 --> 00:36:45.780]   and move them quickly to join and be a part
[00:36:45.780 --> 00:36:48.560]   of being the church,
[00:36:48.560 --> 00:36:52.020]   and being a part of just your design,
[00:36:52.020 --> 00:36:53.300]   for which we would be cared for.
[00:36:53.300 --> 00:36:55.780]   Thank you that you have sent the chief shepherd,
[00:36:55.780 --> 00:36:58.100]   our savior Jesus, to die in our place,
[00:36:58.100 --> 00:37:00.120]   and you call out to all of us to come,
[00:37:00.120 --> 00:37:01.840]   experience your love, your care,
[00:37:01.840 --> 00:37:03.800]   and to come to the altar of the God who lives.
[00:37:03.800 --> 00:37:05.660]   We worship you now in song, amen.

