
[00:00:00.000 --> 00:00:02.500]   (eerie music)
[00:35:58.580 --> 00:36:02.200]   In fact, they wanted to kill Lazarus.
[00:36:02.200 --> 00:36:04.840]   It's John chapter 12, verses 10, 11.
[00:36:04.840 --> 00:36:07.780]   So the chief priest made plans to kill Lazarus as well,
[00:36:07.780 --> 00:36:09.540]   for on account of him, many of the Jews
[00:36:09.540 --> 00:36:12.880]   were going over to Jesus and putting their faith in him.
[00:36:12.880 --> 00:36:14.520]   And so it's so interesting that some people
[00:36:14.520 --> 00:36:15.780]   see a dead man walking and they say,
[00:36:15.780 --> 00:36:18.480]   "Man, that guy, he's gotta be God's son."
[00:36:18.480 --> 00:36:19.720]   And others see a dead man walking,
[00:36:19.720 --> 00:36:21.620]   they say, "Hey, let's kill him again.
[00:36:21.620 --> 00:36:23.540]   (congregation laughing)
[00:36:23.540 --> 00:36:26.960]   "We're not gonna follow this Jesus character."
[00:36:26.960 --> 00:36:28.320]   And it's also in this text,
[00:36:28.320 --> 00:36:30.380]   a foreshadowing of Jesus coming back to life.
[00:36:30.380 --> 00:36:32.120]   Like if you're here and you're like,
[00:36:32.120 --> 00:36:34.180]   "Man, if God raised someone from the dead,
[00:36:34.180 --> 00:36:35.020]   "I'd worship him."
[00:36:35.020 --> 00:36:36.880]   Would you look to Sunday?
[00:36:36.880 --> 00:36:39.320]   'Cause he did.
[00:36:39.320 --> 00:36:42.300]   And you shouldn't even know who Jesus is.
[00:36:43.140 --> 00:36:45.380]   But he did a pretty amazing thing
[00:36:45.380 --> 00:36:48.160]   coming out of that grave and became world famous.
[00:36:48.160 --> 00:36:51.980]   And so those who deny the message of the one
[00:36:51.980 --> 00:36:54.680]   who came back from the dead will be there.
[00:36:54.680 --> 00:36:56.140]   Those who deny the message of the one
[00:36:56.140 --> 00:36:59.900]   who came back from the dead will be there.
[00:36:59.900 --> 00:37:01.600]   'Cause as I said, every sin is paid for
[00:37:01.600 --> 00:37:03.260]   either in hell or on the cross.
[00:37:03.260 --> 00:37:05.100]   You can send that out to your friends, right?
[00:37:05.100 --> 00:37:07.940]   Tell people that every sin is paid for
[00:37:07.940 --> 00:37:10.780]   either in hell or on the cross.
[00:37:10.780 --> 00:37:14.140]   The only thing you do in hell is pay for sins.
[00:37:14.140 --> 00:37:16.700]   And so what about those who've never heard?
[00:37:16.700 --> 00:37:18.360]   What about you?
[00:37:18.360 --> 00:37:19.840]   What about babies?
[00:37:19.840 --> 00:37:20.680]   What about you?
[00:37:20.680 --> 00:37:25.180]   I was sharing the gospel with a guy
[00:37:25.180 --> 00:37:27.100]   and he said, "Man, I don't believe in God."
[00:37:27.100 --> 00:37:28.460]   I said, "Why not?"
[00:37:28.460 --> 00:37:31.660]   He said, "Because not everybody's heard the gospel."
[00:37:31.660 --> 00:37:33.980]   I just, I can't get my head around that.
[00:37:33.980 --> 00:37:36.140]   Like not everyone's heard the gospel
[00:37:36.140 --> 00:37:37.920]   and so I just, I reject God.
[00:37:37.920 --> 00:37:39.780]   Like if he's gonna send people to hell
[00:37:39.780 --> 00:37:41.420]   that have never heard who he is
[00:37:41.420 --> 00:37:42.700]   and I'm just like, "What about you?
[00:37:42.700 --> 00:37:44.940]   "Have you heard the gospel?"
[00:37:44.940 --> 00:37:47.740]   You, like think about your argument, it breaks down.
[00:37:47.740 --> 00:37:49.060]   Are you gonna say, "You know what, man?
[00:37:49.060 --> 00:37:50.940]   "I'm no longer gonna take a paycheck
[00:37:50.940 --> 00:37:53.020]   "because not everybody gets a paycheck.
[00:37:53.020 --> 00:37:54.840]   "So I'm just gonna stop taking one.
[00:37:54.840 --> 00:37:56.600]   "You know what, I'm gonna live on the streets
[00:37:56.600 --> 00:37:58.120]   "because not everyone has a house.
[00:37:58.120 --> 00:37:59.820]   "So I'm gonna live on the streets."
[00:37:59.820 --> 00:38:01.260]   That's crazy.
[00:38:01.260 --> 00:38:04.160]   That is a ludicrous idea.
[00:38:04.160 --> 00:38:06.160]   And they always say, "Well, what about, you know,
[00:38:06.160 --> 00:38:07.640]   "the Bush man in Africa?
[00:38:07.640 --> 00:38:09.880]   "What about the tribal warrior in the Amazon?"
[00:38:09.880 --> 00:38:10.840]   To which I said, "You know what, man?
[00:38:10.840 --> 00:38:12.360]   "I was in Africa.
[00:38:12.360 --> 00:38:16.280]   "I was in the Bush and I met a person
[00:38:16.280 --> 00:38:19.400]   "who trusted Christ in their dream, bro.
[00:38:19.400 --> 00:38:21.580]   "In their dream.
[00:38:21.580 --> 00:38:23.840]   "Like God showed up in their dream
[00:38:23.840 --> 00:38:25.980]   "and shared the gospel with them.
[00:38:25.980 --> 00:38:27.480]   "And I've been on the Amazon.
[00:38:27.480 --> 00:38:28.520]   "I've been in the Amazon jungle.
[00:38:28.520 --> 00:38:31.200]   "I went down the Amazon River for six days,
[00:38:31.200 --> 00:38:33.620]   "got off in a village where they told me,
[00:38:33.620 --> 00:38:35.380]   "Hey, these people have never heard about Jesus.
[00:38:35.380 --> 00:38:36.540]   "I was so excited.
[00:38:36.540 --> 00:38:37.740]   "I set foot off the boat.
[00:38:37.740 --> 00:38:38.580]   "Hey, how are you doing?
[00:38:38.580 --> 00:38:39.420]   "Have you heard of Jesus?"
[00:38:39.420 --> 00:38:42.720]   And they pointed to a church they had just built.
[00:38:42.720 --> 00:38:43.720]   And they say, "Yeah.
[00:38:43.720 --> 00:38:45.640]   "Yeah, we know Jesus.
[00:38:45.640 --> 00:38:47.400]   "We just heard about him.
[00:38:47.400 --> 00:38:50.080]   "We built that church to worship him."
[00:38:50.080 --> 00:38:51.640]   And so you wanna talk about the person,
[00:38:51.640 --> 00:38:53.200]   I don't know about the person who has never heard,
[00:38:53.200 --> 00:38:55.000]   but what about the one who has?
[00:38:55.000 --> 00:38:57.440]   You're gonna get up there and say,
[00:38:57.440 --> 00:38:58.940]   "Hey God, the reason I rejected you
[00:38:58.940 --> 00:39:01.600]   "is 'cause some other people hadn't heard about you."
[00:39:01.600 --> 00:39:04.380]   Man, don't do that.
[00:39:05.560 --> 00:39:06.540]   Don't do that.
[00:39:06.540 --> 00:39:10.640]   This guy goes on to say,
[00:39:10.640 --> 00:39:12.480]   "Here's what I'd encourage you to do, buddy.
[00:39:12.480 --> 00:39:14.240]   "I'd encourage you to think about Jesus.
[00:39:14.240 --> 00:39:15.320]   "Like Jesus lived.
[00:39:15.320 --> 00:39:16.820]   "I believe that there was a man named Jesus,
[00:39:16.820 --> 00:39:18.840]   "but he was just a man."
[00:39:18.840 --> 00:39:19.680]   I said, "Really?
[00:39:19.680 --> 00:39:21.000]   "Like Jesus Christ, he was just a man?"
[00:39:21.000 --> 00:39:22.600]   "Yeah, Jesus Christ was just a man.
[00:39:22.600 --> 00:39:23.440]   "Born in Bethlehem?
[00:39:23.440 --> 00:39:24.260]   "Yeah, born in Bethlehem.
[00:39:24.260 --> 00:39:25.100]   "Lived in Nazareth?
[00:39:25.100 --> 00:39:26.600]   "Yeah, that Jesus, just a man."
[00:39:26.600 --> 00:39:28.320]   Say, "How do you know about Jesus?
[00:39:28.320 --> 00:39:31.160]   "How do you even know who he is?"
[00:39:31.160 --> 00:39:34.080]   He said, "Well, everyone knows about Jesus."
[00:39:34.080 --> 00:39:35.880]   I said, "You just said they didn't."
[00:39:35.880 --> 00:39:37.520]   (congregation laughing)
[00:39:37.520 --> 00:39:38.640]   I said, "How do you know about Jesus?"
[00:39:38.640 --> 00:39:39.480]   He said, "Well, you know.
[00:39:39.480 --> 00:39:40.800]   "I mean, it's written."
[00:39:40.800 --> 00:39:41.640]   "Wait, where?
[00:39:41.640 --> 00:39:42.460]   "Where is it written?"
[00:39:42.460 --> 00:39:43.300]   "In the Bible."
[00:39:43.300 --> 00:39:44.120]   I said, "Okay, hold on.
[00:39:44.120 --> 00:39:46.340]   "What does the Bible say about Jesus?
[00:39:46.340 --> 00:39:49.580]   "Like why would you embrace the book
[00:39:49.580 --> 00:39:51.240]   "that says there was a Jesus
[00:39:51.240 --> 00:39:53.700]   "and yet reject who the book says he was?
[00:39:53.700 --> 00:39:54.720]   "How can you do that?
[00:39:54.720 --> 00:39:57.080]   "You're gonna hold fast to some ideas,
[00:39:57.080 --> 00:39:57.920]   "but reject others?
[00:39:57.920 --> 00:40:00.060]   "You get to choose what's true and what's not.
[00:40:00.060 --> 00:40:00.900]   "Is that it?
[00:40:00.900 --> 00:40:01.760]   "Like you're gonna take this
[00:40:01.760 --> 00:40:03.140]   "and just kinda cut it apart
[00:40:03.140 --> 00:40:04.720]   "and choose the verses you like
[00:40:04.720 --> 00:40:06.680]   "and get rid of the ones you don't?
[00:40:06.680 --> 00:40:09.560]   "How can you do that?"
[00:40:09.560 --> 00:40:10.400]   And you say, "Okay, JP,
[00:40:10.400 --> 00:40:12.240]   "the hell is so horrific.
[00:40:12.240 --> 00:40:16.040]   "How can God send anyone there?"
[00:40:16.040 --> 00:40:18.280]   It's the wrong question.
[00:40:18.280 --> 00:40:20.920]   How can a perfect, loving, good God
[00:40:20.920 --> 00:40:23.480]   allow any sinful person in his presence?
[00:40:23.480 --> 00:40:25.360]   How?
[00:40:25.360 --> 00:40:30.160]   How can a holy, righteous, perfect God
[00:40:30.160 --> 00:40:33.180]   allow anyone who's ever masturbated
[00:40:33.180 --> 00:40:36.900]   or been drunk or looked at pornography
[00:40:36.900 --> 00:40:39.540]   or had sex outside of marriage
[00:40:39.540 --> 00:40:43.100]   or cursed or stole or lied or cheated,
[00:40:43.100 --> 00:40:46.380]   how can that God allow any of those people
[00:40:46.380 --> 00:40:47.820]   in his presence
[00:40:47.820 --> 00:40:50.680]   that we've been running from him
[00:40:50.680 --> 00:40:53.460]   since we showed up on the scene?
[00:40:53.460 --> 00:40:55.260]   And God, I mean, we've been running toward hell
[00:40:55.260 --> 00:40:56.100]   since we showed up on the scene
[00:40:56.100 --> 00:40:59.040]   and God in his mercy has changed some of our hearts.
[00:40:59.940 --> 00:41:00.900]   And you say, "Well, what about me?
[00:41:00.900 --> 00:41:02.420]   "How do I know if he's changed my heart?"
[00:41:02.420 --> 00:41:03.780]   Friend, would you consider where you are
[00:41:03.780 --> 00:41:04.800]   on a Tuesday night?
[00:41:04.800 --> 00:41:08.840]   You are, here's a reality check for you, bro.
[00:41:08.840 --> 00:41:10.980]   God loves you so much
[00:41:10.980 --> 00:41:12.900]   that he had you come on hell day.
[00:41:12.900 --> 00:41:16.020]   (congregation laughing)
[00:41:16.020 --> 00:41:17.780]   You could've came on like
[00:41:17.780 --> 00:41:22.480]   justification day, but you came on hell day.
[00:41:22.480 --> 00:41:25.260]   That's how much God loves you.
[00:41:25.260 --> 00:41:29.740]   That in his sovereignty, he has you here.
[00:41:30.740 --> 00:41:33.540]   He's provided a means for forgiveness.
[00:41:33.540 --> 00:41:35.580]   He's provided a way for everyone to get to him.
[00:41:35.580 --> 00:41:37.100]   He's a loving God.
[00:41:37.100 --> 00:41:38.500]   And it's through Jesus.
[00:41:38.500 --> 00:41:42.100]   I was talking to a young lady yesterday
[00:41:42.100 --> 00:41:44.640]   and I just asked her, "Did you celebrate Easter?"
[00:41:44.640 --> 00:41:45.480]   She said, "Yeah."
[00:41:45.480 --> 00:41:46.300]   I said, "What did you do?"
[00:41:46.300 --> 00:41:47.220]   She said, "It was with my family."
[00:41:47.220 --> 00:41:50.820]   It was a person I had just met at the gym.
[00:41:50.820 --> 00:41:54.540]   And she said, "Yeah, I was with my family.
[00:41:54.540 --> 00:41:56.620]   "Went to church and whatnot."
[00:41:56.620 --> 00:41:58.380]   And I said, "So you have faith?"
[00:41:58.380 --> 00:41:59.220]   She said, "Oh, yeah."
[00:41:59.220 --> 00:42:00.860]   I said, "Let me ask you two questions."
[00:42:00.860 --> 00:42:01.700]   She said, "Sure."
[00:42:01.700 --> 00:42:02.900]   I said, "Between one and 10, 10 being certain,
[00:42:02.900 --> 00:42:05.260]   "one being not so sure, if you died today,
[00:42:05.260 --> 00:42:06.860]   "how certain are you that you'd go to heaven?"
[00:42:06.860 --> 00:42:08.940]   She said, "Oh, I'm a 10."
[00:42:08.940 --> 00:42:11.020]   I said, "Great, second question."
[00:42:11.020 --> 00:42:14.420]   God says, "Why should I let you in?
[00:42:14.420 --> 00:42:15.860]   "What would you say?"
[00:42:15.860 --> 00:42:17.620]   She said, "Because I love everyone.
[00:42:17.620 --> 00:42:22.220]   "I'm really loving, I love people."
[00:42:22.220 --> 00:42:23.060]   And I said, "Do you think everyone
[00:42:23.060 --> 00:42:24.940]   "who loves people goes to heaven?"
[00:42:24.940 --> 00:42:26.780]   She said, "I think that's really foundational
[00:42:26.780 --> 00:42:28.500]   "to getting there."
[00:42:28.500 --> 00:42:30.420]   And I said, "You said you celebrated Easter yesterday.
[00:42:30.420 --> 00:42:33.100]   "This was yesterday, so Easter was the day before."
[00:42:33.100 --> 00:42:33.940]   And she said, "Yeah, I celebrated Easter."
[00:42:33.940 --> 00:42:35.020]   I said, "What happened on Easter?"
[00:42:35.020 --> 00:42:36.580]   She said, "Jesus died for our sins, raised from the dead."
[00:42:36.580 --> 00:42:38.240]   I said, "Why not that as your answer,
[00:42:38.240 --> 00:42:41.020]   "that God paid for your sins?"
[00:42:41.020 --> 00:42:43.600]   She said, "Well, it just feels so exclusive."
[00:42:43.600 --> 00:42:46.260]   Friends, you don't get to choose.
[00:42:46.260 --> 00:42:51.140]   Like, if heaven is God's place,
[00:42:51.140 --> 00:42:52.940]   he gets to choose how you get there.
[00:42:52.940 --> 00:42:57.480]   And you don't get there by rejecting his pathway.
[00:42:58.480 --> 00:43:00.000]   That's foolish.
[00:43:00.000 --> 00:43:04.680]   That's really closed-minded of you.
[00:43:04.680 --> 00:43:07.640]   I would let the one who created heaven
[00:43:07.640 --> 00:43:09.960]   tell you how to get there.
[00:43:09.960 --> 00:43:12.500]   I would let the one who came from heaven
[00:43:12.500 --> 00:43:16.360]   show you the way to get there.
[00:43:16.360 --> 00:43:18.820]   And it's just like, you gotta trust.
[00:43:18.820 --> 00:43:20.020]   She's like, "Well, God is love.
[00:43:20.020 --> 00:43:21.400]   "How do you know God is love?
[00:43:21.400 --> 00:43:22.820]   "Where did you learn that God is love?
[00:43:22.820 --> 00:43:24.200]   "Where does it say that God is love?"
[00:43:24.200 --> 00:43:25.720]   Well, the Bible says that God is love.
[00:43:25.720 --> 00:43:28.080]   What else does the Bible say?
[00:43:28.080 --> 00:43:31.120]   It also says that he's the way, the truth, and the life,
[00:43:31.120 --> 00:43:33.840]   and no one gets to the Father except through him.
[00:43:33.840 --> 00:43:36.680]   Right, it says this idea that there's a hell,
[00:43:36.680 --> 00:43:38.960]   and you get there by telling people
[00:43:38.960 --> 00:43:42.080]   that the way they get to heaven is by being loving.
[00:43:42.080 --> 00:43:45.120]   Like, how can you choose what you believe
[00:43:45.120 --> 00:43:46.600]   that's in the Bible?
[00:43:46.600 --> 00:43:49.440]   You, like, if the Bible said,
[00:43:49.440 --> 00:43:50.560]   "Hey, the way you get to heaven
[00:43:50.560 --> 00:43:53.360]   "is do 1,000 pushups every day,"
[00:43:53.360 --> 00:43:55.120]   then I would be completely ripped.
[00:43:55.640 --> 00:43:57.160]   (congregation laughing)
[00:43:57.160 --> 00:43:58.360]   But that's not what it says.
[00:43:58.360 --> 00:43:59.660]   It says the way you get to heaven
[00:43:59.660 --> 00:44:03.120]   is by believing that Jesus Christ died for your sins,
[00:44:03.120 --> 00:44:06.340]   and God raised him from the dead.
[00:44:06.340 --> 00:44:10.440]   See, God is just, and he will not compromise his character.
[00:44:10.440 --> 00:44:14.560]   And justice requires a consequence,
[00:44:14.560 --> 00:44:18.180]   or a payment for sin, a sentence.
[00:44:18.180 --> 00:44:22.400]   But God is loving, and he paid the consequence
[00:44:22.400 --> 00:44:25.000]   through Jesus Christ.
[00:44:25.000 --> 00:44:27.000]   And so he is best for us,
[00:44:27.000 --> 00:44:29.760]   and he will use anything to draw us to him,
[00:44:29.760 --> 00:44:31.880]   including an ultimatum.
[00:44:31.880 --> 00:44:34.240]   And you say, "Well, if God's gonna give me an ultimatum,
[00:44:34.240 --> 00:44:36.480]   "man, screw it, I ain't going there.
[00:44:36.480 --> 00:44:39.200]   "No, I'm not worshiping him."
[00:44:39.200 --> 00:44:40.560]   And buddy, you don't win.
[00:44:40.560 --> 00:44:43.260]   That's not wise.
[00:44:43.260 --> 00:44:46.160]   I would not bow up to the creator of the universe.
[00:44:46.160 --> 00:44:49.620]   You don't get to choose.
[00:44:49.620 --> 00:44:53.300]   You don't get to choose.
[00:44:54.800 --> 00:44:57.760]   And I think often we think that God hates
[00:44:57.760 --> 00:44:58.640]   those that go to hell.
[00:44:58.640 --> 00:45:02.100]   I love that Abraham calls the man in hell son.
[00:45:02.100 --> 00:45:05.800]   And this man, this rich man,
[00:45:05.800 --> 00:45:07.140]   his thirst will never be quenched.
[00:45:07.140 --> 00:45:09.800]   But Jesus says, in John 6, 35,
[00:45:09.800 --> 00:45:11.800]   Jesus declared, "He who believes in me
[00:45:11.800 --> 00:45:13.600]   "will never be thirsty."
[00:45:13.600 --> 00:45:17.120]   I want you to know Jesus injured hell
[00:45:17.120 --> 00:45:18.440]   so that you don't have to.
[00:45:18.440 --> 00:45:22.780]   Talked to another young lady who,
[00:45:22.780 --> 00:45:23.920]   I said, "Do you believe in heaven?"
[00:45:23.920 --> 00:45:24.760]   And she said, "No."
[00:45:24.760 --> 00:45:25.600]   I said, "Do you believe in hell?"
[00:45:25.600 --> 00:45:26.420]   She said, "Yeah."
[00:45:26.420 --> 00:45:27.680]   I said, "How do you believe in hell and not heaven?"
[00:45:27.680 --> 00:45:30.000]   She said, "Oh, I'm going to hell."
[00:45:30.000 --> 00:45:32.920]   I said, "Why would you say that you're going to hell?"
[00:45:32.920 --> 00:45:35.240]   She said, "Man, I've just done some things.
[00:45:35.240 --> 00:45:37.280]   "Done some really terrible things."
[00:45:37.280 --> 00:45:39.100]   I said, "Have you heard of Jesus?
[00:45:39.100 --> 00:45:42.440]   "Do you think Jesus, creator God,
[00:45:42.440 --> 00:45:44.640]   "is big enough to pay for the terrible things you did?"
[00:45:44.640 --> 00:45:45.840]   See, and I shared the gospel.
[00:45:45.840 --> 00:45:47.880]   I said, "That's what happened on the cross at Calvary,
[00:45:47.880 --> 00:45:49.800]   "is Christ paid for your sins,
[00:45:49.800 --> 00:45:52.280]   "and God raised him from the dead."
[00:45:52.280 --> 00:45:56.960]   She said, "You mean that Jesus Christ paid for my sins
[00:45:56.960 --> 00:45:58.440]   "so that I don't have to?"
[00:45:58.440 --> 00:45:59.280]   I said, "Yeah."
[00:45:59.280 --> 00:46:02.280]   She said, "Wow, that's great news."
[00:46:02.280 --> 00:46:04.640]   And I said, "You get it, you got it."
[00:46:04.640 --> 00:46:06.040]   (congregation laughing)
[00:46:06.040 --> 00:46:09.800]   Praise God, it's great news.
[00:46:09.800 --> 00:46:11.280]   And so how should we respond?
[00:46:11.280 --> 00:46:12.900]   If this is hell, how should we respond?
[00:46:12.900 --> 00:46:14.800]   Listen, some of you need to hear this first part.
[00:46:14.800 --> 00:46:15.960]   How should you respond?
[00:46:15.960 --> 00:46:17.380]   This is what you need to hear tonight.
[00:46:17.380 --> 00:46:19.560]   This is the only thing you need to hear tonight.
[00:46:19.560 --> 00:46:23.520]   You trust in the one who is pointing you to life.
[00:46:23.520 --> 00:46:25.920]   You will not be able to endure this life correctly,
[00:46:25.920 --> 00:46:28.240]   and you will not make it to eternal life with him
[00:46:28.240 --> 00:46:30.880]   without trusting in God's provision,
[00:46:30.880 --> 00:46:34.200]   his allotment in Jesus Christ, his son.
[00:46:34.200 --> 00:46:38.540]   2018 years ago, he came to the earth and reset the time.
[00:46:38.540 --> 00:46:40.760]   God is after you, you're here.
[00:46:40.760 --> 00:46:43.000]   He doesn't want you to go to hell.
[00:46:43.000 --> 00:46:45.760]   He is trying to communicate that to you right now.
[00:46:45.760 --> 00:46:46.960]   He loves you.
[00:46:46.960 --> 00:46:49.440]   In the morning time, he turns on the light for you.
[00:46:49.440 --> 00:46:53.000]   He's given you songs, a soundtrack played through birds
[00:46:53.000 --> 00:46:54.200]   and creation.
[00:46:54.200 --> 00:46:56.040]   He's given you the seasons.
[00:46:56.040 --> 00:46:59.120]   He grows flowers for you in the springtime.
[00:46:59.120 --> 00:47:00.640]   He brings you flowers.
[00:47:00.640 --> 00:47:03.300]   He's crazy about you.
[00:47:03.300 --> 00:47:06.940]   And right here in this text, you have a message from hell.
[00:47:06.940 --> 00:47:09.920]   It's a guy saying, "Hey, go tell them
[00:47:09.920 --> 00:47:12.520]   "that they don't want to be here."
[00:47:12.520 --> 00:47:15.180]   He said, "If they do not listen to Moses and the prophets,
[00:47:15.180 --> 00:47:16.340]   "they will not be convinced,
[00:47:16.340 --> 00:47:19.840]   "even if someone raises from the dead."
[00:47:19.840 --> 00:47:22.000]   And I'm telling you, someone did raise from the dead,
[00:47:22.000 --> 00:47:24.480]   and that is your way to get to eternal life.
[00:47:24.480 --> 00:47:26.560]   If you go back to that airport illustration,
[00:47:26.560 --> 00:47:28.360]   I'm there, you come up to me, you say,
[00:47:28.360 --> 00:47:30.200]   "Hey, choose the plane that you like the most.
[00:47:30.200 --> 00:47:31.360]   "It's gonna get you to home."
[00:47:31.360 --> 00:47:33.780]   But then my other friend comes up and he says,
[00:47:33.780 --> 00:47:36.780]   "No, JP, not all of these planes, that's crazy.
[00:47:36.780 --> 00:47:38.580]   "Not all of these planes are gonna take you home.
[00:47:38.580 --> 00:47:39.420]   "It's D7.
[00:47:39.420 --> 00:47:42.980]   "You want gate D7.
[00:47:42.980 --> 00:47:46.440]   "That's what's going to take you to Dallas."
[00:47:46.440 --> 00:47:47.600]   And that other person says,
[00:47:47.600 --> 00:47:48.980]   "You're telling me just one plane?
[00:47:48.980 --> 00:47:50.980]   "That's so close-minded.
[00:47:50.980 --> 00:47:53.540]   "Why would you say such a thing?
[00:47:53.540 --> 00:47:55.240]   "That's unloving."
[00:47:55.240 --> 00:47:56.700]   And here's the deal.
[00:47:56.700 --> 00:48:00.240]   The person who is saying D7 can say it
[00:48:00.240 --> 00:48:01.880]   with the confidence of knowing
[00:48:01.880 --> 00:48:04.320]   that I'm going to learn the truth.
[00:48:04.320 --> 00:48:06.320]   You get to share the gospel with somebody.
[00:48:06.320 --> 00:48:08.320]   Hey, you can choose Jesus Christ,
[00:48:08.320 --> 00:48:09.740]   believing that he died for your sins,
[00:48:09.740 --> 00:48:11.200]   and God raised him from the dead.
[00:48:11.200 --> 00:48:14.560]   And if you do not choose that, you will go to hell.
[00:48:14.560 --> 00:48:15.960]   And I don't want you to go to hell,
[00:48:15.960 --> 00:48:18.120]   so I want you to choose Jesus.
[00:48:18.120 --> 00:48:19.240]   And when you share that,
[00:48:19.240 --> 00:48:22.720]   you know that that person is going to learn the truth.
[00:48:22.720 --> 00:48:26.040]   Every knee will bow and every tongue will confess,
[00:48:26.040 --> 00:48:27.500]   and they will say, "Wow, thank you so much
[00:48:27.500 --> 00:48:29.300]   "for loving me enough to show me
[00:48:29.300 --> 00:48:32.220]   "that D7 is the only plane that's gonna take me home."
[00:48:32.220 --> 00:48:33.400]   Or they're gonna say,
[00:48:33.400 --> 00:48:36.640]   "Man, I wish I would have listened to you."
[00:48:36.640 --> 00:48:39.300]   But you get to share from the confidence
[00:48:39.300 --> 00:48:42.480]   of knowing that they will know the truth.
[00:48:42.480 --> 00:48:44.840]   And God tells us the truth,
[00:48:44.840 --> 00:48:47.260]   but we want freedom like Presley.
[00:48:47.260 --> 00:48:48.480]   And so what do we do?
[00:48:48.480 --> 00:48:50.480]   We serve others.
[00:48:50.480 --> 00:48:52.120]   That's what you spend your life serving others.
[00:48:52.120 --> 00:48:54.000]   Like the rich man should have served Lazarus,
[00:48:54.000 --> 00:48:57.340]   not to be saved, but as evidence that you are saved,
[00:48:57.340 --> 00:48:59.680]   so that they might become saved.
[00:48:59.680 --> 00:49:02.560]   And the rich man was here with excess
[00:49:02.560 --> 00:49:04.680]   when Lazarus had need and he ignored him.
[00:49:04.680 --> 00:49:07.480]   And so you don't love others so that you don't go to hell.
[00:49:07.480 --> 00:49:09.700]   You love others so that they don't go to hell.
[00:49:09.700 --> 00:49:11.900]   You point them to the way.
[00:49:11.900 --> 00:49:12.760]   What else do you do?
[00:49:12.760 --> 00:49:14.420]   You share with everyone.
[00:49:14.420 --> 00:49:16.700]   You share with everyone with the confidence
[00:49:16.700 --> 00:49:19.340]   that they are going to know the truth,
[00:49:19.340 --> 00:49:23.140]   that Jesus Christ is the way, the truth, and the life.
[00:49:23.140 --> 00:49:27.300]   And no one gets to heaven except by entering
[00:49:27.300 --> 00:49:30.420]   through the narrow gate that is Jesus Christ,
[00:49:30.420 --> 00:49:33.420]   believing that he paid for your sins
[00:49:33.420 --> 00:49:35.100]   so that you don't have to.
[00:49:35.100 --> 00:49:36.660]   It's the great exchange.
[00:49:36.660 --> 00:49:38.500]   Jesus got what you deserve,
[00:49:38.500 --> 00:49:40.480]   and if you believe that he got what you deserve
[00:49:40.480 --> 00:49:42.780]   on the cross, then you get what he deserves.
[00:49:42.780 --> 00:49:45.140]   You become a son and a daughter to God,
[00:49:45.140 --> 00:49:46.900]   the creator of the heavens and the earth.
[00:49:46.900 --> 00:49:50.400]   You gain an eternal inheritance.
[00:49:50.400 --> 00:49:53.760]   You get to be with God forever.
[00:49:53.760 --> 00:49:57.500]   And so in summary, hell is not a place we wanna be.
[00:49:57.500 --> 00:49:59.100]   And everyone deserves to be there,
[00:49:59.100 --> 00:50:01.080]   but those who have trusted in God's provision
[00:50:01.080 --> 00:50:03.380]   through Jesus become sons and daughters of God.
[00:50:03.380 --> 00:50:05.220]   They get what Jesus deserves,
[00:50:05.220 --> 00:50:07.860]   trusting that Jesus got what they deserve.
[00:50:07.860 --> 00:50:10.940]   And thirdly, we respond to hell by trusting in God's word,
[00:50:10.940 --> 00:50:12.900]   serving others with our resources,
[00:50:12.900 --> 00:50:15.020]   and telling everyone we can the good news
[00:50:15.020 --> 00:50:17.980]   that Jesus Christ died in our place
[00:50:17.980 --> 00:50:20.460]   so that they can be with him,
[00:50:20.460 --> 00:50:22.580]   so that we can be with him forever.
[00:50:22.580 --> 00:50:31.420]   What I did with my daughter when she said that
[00:50:33.300 --> 00:50:37.180]   is she said, "I can do whatever I want."
[00:50:37.180 --> 00:50:38.900]   And I said, "Really?"
[00:50:38.900 --> 00:50:41.860]   I just grabbed the trash can and said,
[00:50:41.860 --> 00:50:45.960]   "Hey, I just want you to look at that, okay?
[00:50:45.960 --> 00:50:46.960]   "I'll be right back."
[00:50:46.960 --> 00:50:48.340]   I think she thought I was gonna throw her away,
[00:50:48.340 --> 00:50:49.500]   which I wouldn't do, but.
[00:50:49.500 --> 00:50:51.620]   (congregation laughing)
[00:50:51.620 --> 00:50:55.420]   I went and I got some things and I came back,
[00:50:55.420 --> 00:51:01.380]   said, "I got this for you today, but you lost it forever."
[00:51:02.740 --> 00:51:05.080]   And she looked at me and she goes,
[00:51:05.080 --> 00:51:07.320]   (growling)
[00:51:07.320 --> 00:51:12.220]   "I can do whatever I want!"
[00:51:12.220 --> 00:51:14.140]   I said, "I was afraid you were gonna say that.
[00:51:14.140 --> 00:51:15.340]   (congregation laughing)
[00:51:15.340 --> 00:51:18.100]   "See, I'm your daddy, I love you, I'm crazy about you.
[00:51:18.100 --> 00:51:21.900]   "Man, I've got good things that you don't even know exist.
[00:51:21.900 --> 00:51:23.860]   "And this is the good stuff.
[00:51:23.860 --> 00:51:25.880]   "These are C's lollipops.
[00:51:25.880 --> 00:51:27.100]   "I've had 'em in the utility room.
[00:51:27.100 --> 00:51:29.840]   "I was gonna give 'em to you at just the right time.
