
[00:00:00.000 --> 00:00:02.420]   (rock music)
[00:32:14.100 --> 00:32:18.900]   without knowing what they speak on or what they vote on,
[00:32:18.900 --> 00:32:21.740]   it will be our folly and shame for a long time.
[00:32:22.980 --> 00:32:26.380]   Bring in your faith and bring in the facts,
[00:32:26.380 --> 00:32:29.820]   not the opinions, not even the ones I give you.
[00:32:29.820 --> 00:32:32.900]   You test everything I say with the scripture.
[00:32:32.900 --> 00:32:35.300]   You bring in the faith and then you bring in the facts.
[00:32:35.300 --> 00:32:37.600]   And then lastly, the hard one.
[00:32:37.600 --> 00:32:40.500]   Make your choice.
[00:32:40.500 --> 00:32:42.280]   Make your choice.
[00:32:42.280 --> 00:32:45.380]   Now here's what I'd like to do in this moment.
[00:32:45.380 --> 00:32:46.220]   Make your choice.
[00:32:46.220 --> 00:32:48.380]   I mean, how do you really make your choice, right?
[00:32:48.380 --> 00:32:49.220]   What do you do?
[00:32:49.220 --> 00:32:52.620]   And so what I wanna do for you is as an observer of culture
[00:32:52.620 --> 00:32:54.420]   and as a researcher, what I wanna do
[00:32:54.420 --> 00:32:56.740]   is I wanna observe two trends for you.
[00:32:56.740 --> 00:32:58.220]   I wanna observe and tell you,
[00:32:58.220 --> 00:32:59.900]   if you haven't researched yet, you're like,
[00:32:59.900 --> 00:33:01.020]   oh man, I didn't even know.
[00:33:01.020 --> 00:33:02.540]   How did I not know, right?
[00:33:02.540 --> 00:33:05.420]   And so if you have not gotten yourself to a point
[00:33:05.420 --> 00:33:06.820]   where you're bringing in your faith
[00:33:06.820 --> 00:33:08.120]   and you're bringing in the facts
[00:33:08.120 --> 00:33:10.340]   and you haven't really looked around to see what's going on,
[00:33:10.340 --> 00:33:13.780]   I would like to inform you as a researcher of trends
[00:33:13.780 --> 00:33:16.380]   what is happening in the Christian community, okay?
[00:33:16.380 --> 00:33:17.380]   And so I'm not talking about
[00:33:17.380 --> 00:33:19.180]   the entire United States of America.
[00:33:19.180 --> 00:33:20.980]   I'm talking about within the church
[00:33:20.980 --> 00:33:22.700]   of the United States of America.
[00:33:22.700 --> 00:33:24.660]   Very broadly speaking,
[00:33:24.660 --> 00:33:27.300]   I wanna inform you of what is developing.
[00:33:27.300 --> 00:33:30.780]   And so here are the two things.
[00:33:30.780 --> 00:33:34.700]   There are two ideologies, two mentalities,
[00:33:34.700 --> 00:33:39.820]   two strategies that Christians are being led into.
[00:33:39.820 --> 00:33:42.820]   I believe you can sincerely and defensively
[00:33:42.820 --> 00:33:48.020]   be led into either of them, okay?
[00:33:48.020 --> 00:33:50.060]   Two strategies, and Christian leaders
[00:33:50.060 --> 00:33:52.820]   are flocking to one of the two, all right?
[00:33:52.820 --> 00:33:54.260]   Here's the first one.
[00:33:54.260 --> 00:33:57.220]   You say, I cannot in good conscience
[00:33:57.220 --> 00:34:00.660]   vote for either of these people, okay?
[00:34:00.660 --> 00:34:03.380]   Donald Trump, because he is not sober-minded,
[00:34:03.380 --> 00:34:05.200]   slow to speak, well thought of by outsiders,
[00:34:05.200 --> 00:34:06.940]   or generally anything else that Titus I
[00:34:06.940 --> 00:34:08.460]   or 1 Timothy 3 say a leader should be.
[00:34:08.460 --> 00:34:10.700]   And so I cannot in good conscience
[00:34:10.700 --> 00:34:13.440]   possibly elect this man president.
[00:34:13.440 --> 00:34:15.580]   Or because of Hillary's secretary,
[00:34:15.580 --> 00:34:19.020]   I should say respectfully, Secretary Clinton's policies
[00:34:19.020 --> 00:34:23.580]   on the unborn are not biblically defensible.
[00:34:23.580 --> 00:34:27.260]   I cannot possibly, I cannot possibly install someone
[00:34:27.260 --> 00:34:30.540]   as president who authorizes and indeed encourages
[00:34:30.540 --> 00:34:33.660]   and removes restrictions toward and empowers
[00:34:33.660 --> 00:34:37.600]   the destruction of 1 million little lives per year.
[00:34:37.600 --> 00:34:38.440]   I can't do it.
[00:34:38.440 --> 00:34:40.520]   And so what lots of Christian leaders are doing,
[00:34:40.520 --> 00:34:42.320]   this is camp number one, is they're saying,
[00:34:42.320 --> 00:34:44.800]   I cannot vote for either of these leaders.
[00:34:44.800 --> 00:34:46.540]   And so what I'm gonna do is I'm going to write
[00:34:46.540 --> 00:34:47.840]   in someone else's name.
[00:34:48.680 --> 00:34:50.640]   Like David Marvin, I'm just kidding.
[00:34:50.640 --> 00:34:51.920]   (audience laughing)
[00:34:51.920 --> 00:34:55.920]   So I am going to write in someone else's name.
[00:34:55.920 --> 00:34:58.640]   I cannot support either of these leaders.
[00:34:58.640 --> 00:35:00.480]   So I am going to write in someone else's name.
[00:35:00.480 --> 00:35:02.160]   If this is in your camp, here are some of the things
[00:35:02.160 --> 00:35:03.520]   you're probably likely to say.
[00:35:03.520 --> 00:35:06.420]   You're probably gonna say, I view my vote as a statement.
[00:35:06.420 --> 00:35:08.060]   A statement, because after all,
[00:35:08.060 --> 00:35:10.240]   the third person is probably not gonna win.
[00:35:10.240 --> 00:35:12.860]   The name that you write down is probably not going to win.
[00:35:12.860 --> 00:35:15.640]   They don't have enough votes from the populace
[00:35:15.640 --> 00:35:19.400]   or the electoral college to be voted in as president.
[00:35:19.400 --> 00:35:22.800]   And so what I'm going to do is I am going to write in a vote
[00:35:22.800 --> 00:35:24.320]   for someone who's probably not going to be elected,
[00:35:24.320 --> 00:35:26.000]   but that is my statement to culture
[00:35:26.000 --> 00:35:28.360]   that Christians were here, people of the faith were here,
[00:35:28.360 --> 00:35:30.260]   we voted according to Christian conscience,
[00:35:30.260 --> 00:35:33.800]   and let it be said that so-and-so got my vote,
[00:35:33.800 --> 00:35:37.900]   because I, for one, want to keep my ability
[00:35:37.900 --> 00:35:41.280]   to vote on the basis of moral character in the future.
[00:35:41.280 --> 00:35:43.680]   And I wanna be able to say to my kids,
[00:35:43.680 --> 00:35:45.320]   I voted for righteousness.
[00:35:45.320 --> 00:35:47.720]   And I know until Jesus himself runs for office,
[00:35:47.720 --> 00:35:50.320]   we're always gonna vote for the lesser of two evils.
[00:35:50.320 --> 00:35:54.880]   But I voted for someone who was relatively righteous.
[00:35:54.880 --> 00:35:58.580]   And so if that's you, you would say,
[00:35:58.580 --> 00:36:00.320]   I can in good conscience vote for either of these people,
[00:36:00.320 --> 00:36:01.540]   and you would write in a third vote.
[00:36:01.540 --> 00:36:03.460]   That's what one group of Christian leaders
[00:36:03.460 --> 00:36:04.620]   and Christian people are doing.
[00:36:04.620 --> 00:36:05.720]   Here's the second one.
[00:36:05.720 --> 00:36:08.880]   You say, okay, wait, not so fast, guys.
[00:36:08.880 --> 00:36:13.160]   If you vote for someone who's not going to get elected,
[00:36:13.160 --> 00:36:16.960]   that makes it that much easier for the more dangerous
[00:36:16.960 --> 00:36:18.860]   of Trump and Clinton to be elected.
[00:36:18.860 --> 00:36:21.720]   You're taking yourself out of the hunt,
[00:36:21.720 --> 00:36:25.720]   and you're paving the way to the more dangerous person
[00:36:25.720 --> 00:36:28.680]   who would lead this country closer to disaster.
[00:36:28.680 --> 00:36:31.640]   And so while you may be really good on principle,
[00:36:31.640 --> 00:36:33.560]   you may be a little short on practical,
[00:36:33.560 --> 00:36:36.980]   because what you might do is you might open the door
[00:36:36.980 --> 00:36:38.940]   for someone to take control that will lead this country
[00:36:38.940 --> 00:36:40.920]   in a direction that will not lead to life.
[00:36:40.920 --> 00:36:42.920]   And so if you're in this camp,
[00:36:42.920 --> 00:36:45.120]   you might say, hey, guys that are writing in a third party,
[00:36:45.120 --> 00:36:46.620]   I love your resolve,
[00:36:46.620 --> 00:36:48.280]   but I wish you thought a little more practically.
[00:36:48.280 --> 00:36:50.240]   And if you were over here on the third party right end,
[00:36:50.240 --> 00:36:52.480]   you might say, hey, guys, I love your pragmatism,
[00:36:52.480 --> 00:36:54.240]   but are you sure you're not afraid?
[00:36:54.240 --> 00:36:58.240]   And thus goes the dialogue, all right?
[00:36:58.240 --> 00:37:00.860]   If you are here and you choose,
[00:37:00.860 --> 00:37:02.520]   what you are gonna choose to do
[00:37:02.520 --> 00:37:03.920]   is you're gonna choose to vote.
[00:37:03.920 --> 00:37:05.400]   Rather than writing a third party candidate,
[00:37:05.400 --> 00:37:08.360]   you are going to learn to try to live with
[00:37:08.360 --> 00:37:09.960]   one of the two alternatives
[00:37:09.960 --> 00:37:13.080]   just to prevent the worst alternative from seizing power.
[00:37:13.080 --> 00:37:14.000]   And so if this is you,
[00:37:14.000 --> 00:37:16.200]   you would say my vote's not an endorsement.
[00:37:16.200 --> 00:37:17.500]   I don't endorse this person,
[00:37:17.500 --> 00:37:19.280]   not personally, not politically.
[00:37:19.280 --> 00:37:21.400]   And I can't support every single thing
[00:37:21.400 --> 00:37:22.220]   that they're going to do,
[00:37:22.220 --> 00:37:25.200]   but what I'm trying to do is I'm trying to protect America.
[00:37:25.200 --> 00:37:27.360]   And if this is you, what you would probably say is,
[00:37:27.360 --> 00:37:28.920]   you would probably make note of the fact
[00:37:28.920 --> 00:37:30.800]   that the next president is going to appoint,
[00:37:30.800 --> 00:37:33.820]   likely, the next Supreme Court justices,
[00:37:33.820 --> 00:37:36.840]   which comprise the group of the nine most powerful,
[00:37:36.840 --> 00:37:39.660]   collectively, people in the United States.
[00:37:40.220 --> 00:37:41.140]   And you would say,
[00:37:41.140 --> 00:37:43.660]   those justices are going to long outlast this president,
[00:37:43.660 --> 00:37:44.500]   this next president.
[00:37:44.500 --> 00:37:45.980]   And so the influence of the next president
[00:37:45.980 --> 00:37:49.260]   is long going to outlast their presidency.
[00:37:49.260 --> 00:37:52.780]   And I'm going to protect America by taking my chances
[00:37:52.780 --> 00:37:54.940]   on Clinton or Trump
[00:37:54.940 --> 00:37:57.920]   because I can't bear the thought of the alternative.
[00:37:57.920 --> 00:37:59.860]   All right?
[00:37:59.860 --> 00:38:01.860]   So you can write in, these are the broad trends.
[00:38:01.860 --> 00:38:04.380]   You can write in a third party vote and say,
[00:38:04.380 --> 00:38:06.500]   a vote for righteousness is never a vote wasted.
[00:38:06.500 --> 00:38:09.620]   Or you could vote for either Trump or Clinton
[00:38:09.620 --> 00:38:13.220]   because you just cannot bear to see America entrusted
[00:38:13.220 --> 00:38:14.420]   to the alternative.
[00:38:14.420 --> 00:38:18.840]   That is what is happening as an observer.
[00:38:18.840 --> 00:38:22.780]   And I believe that Christians can be led there,
[00:38:22.780 --> 00:38:27.780]   intelligibly, defensively, and sincerely.
[00:38:27.780 --> 00:38:31.580]   What I am telling you to do tonight is get somewhere,
[00:38:31.580 --> 00:38:35.700]   intelligibly, sincerely, and defensively.
[00:38:35.700 --> 00:38:39.220]   Act, bring in the faith, bring in the facts,
[00:38:39.220 --> 00:38:42.640]   and make your choice.
[00:38:42.640 --> 00:38:45.020]   Now listen, I wrestled with this all the way up
[00:38:45.020 --> 00:38:46.440]   until 6.30 p.m., no lie,
[00:38:46.440 --> 00:38:47.940]   about whether I was just going to tell you
[00:38:47.940 --> 00:38:49.380]   who I am voting for.
[00:38:49.380 --> 00:38:50.220]   All right?
[00:38:50.220 --> 00:38:51.220]   And I just thought, maybe I'm just going to tell them,
[00:38:51.220 --> 00:38:52.780]   maybe I'm not, what's the ups, what's the downs?
[00:38:52.780 --> 00:38:53.980]   And so here's what we landed on.
[00:38:53.980 --> 00:38:56.700]   I don't want to tell you right now who I'm going to vote for
[00:38:56.700 --> 00:38:58.280]   because I'm afraid that that will keep you
[00:38:58.280 --> 00:39:01.180]   from doing the homework I just exhorted you to do.
[00:39:01.180 --> 00:39:02.980]   And so I believe that you may be tempted,
[00:39:02.980 --> 00:39:04.580]   if I tell you who I'm going to vote for,
[00:39:04.580 --> 00:39:06.500]   that you may be tempted to use my logic
[00:39:06.500 --> 00:39:08.540]   and my process as a substitute for your own.
[00:39:08.540 --> 00:39:10.100]   And so I'll tell you what, if you want to know,
[00:39:10.100 --> 00:39:11.220]   and it's important for you to know,
[00:39:11.220 --> 00:39:14.020]   and sincerely, if I can assist you this very evening,
[00:39:14.020 --> 00:39:15.300]   if you want to know how I voted,
[00:39:15.300 --> 00:39:17.480]   you can meet me right there as soon as the sermon's over,
[00:39:17.480 --> 00:39:19.140]   and I will tell you, no questions asked.
[00:39:19.140 --> 00:39:21.300]   And so you all have permission to know who I'm voting for,
[00:39:21.300 --> 00:39:23.140]   but I am not going to say it at this particular moment
[00:39:23.140 --> 00:39:25.820]   because I don't want you to think
[00:39:25.820 --> 00:39:27.980]   that you don't have to bring in your Christian conviction
[00:39:27.980 --> 00:39:29.660]   and that you don't have to do your work
[00:39:29.660 --> 00:39:31.620]   and your research and your thoughts
[00:39:31.620 --> 00:39:34.100]   and work this out with fear and trembling
[00:39:34.100 --> 00:39:36.960]   as the scripture says, to work out your salvation.
[00:39:36.960 --> 00:39:40.660]   Let me close with a story.
[00:39:40.660 --> 00:39:45.620]   In 1787, the United States was not in a great place
[00:39:45.620 --> 00:39:46.780]   because the United States,
[00:39:46.780 --> 00:39:49.300]   which was designed to have a small government,
[00:39:49.300 --> 00:39:50.120]   don't know if you know that,
[00:39:50.120 --> 00:39:52.500]   but America was designed to have a small central government,
[00:39:52.500 --> 00:39:54.540]   and it's not a jab at anybody,
[00:39:54.540 --> 00:39:58.100]   but America was designed to have a small central government.
[00:39:58.100 --> 00:40:00.740]   We aimed too small, and we crafted a document
[00:40:00.740 --> 00:40:02.820]   before the US Constitution that was not strong enough
[00:40:02.820 --> 00:40:04.980]   to lead, do you remember what it was called?
[00:40:04.980 --> 00:40:07.060]   Articles of Confederation, exactly.
[00:40:07.060 --> 00:40:08.500]   And so the Articles of Confederation
[00:40:08.500 --> 00:40:11.000]   were letting the United States fall apart.
[00:40:11.000 --> 00:40:14.620]   And so delegates from 13 states met at Independence Hall
[00:40:14.620 --> 00:40:17.180]   in Philadelphia, Pennsylvania in a small room,
[00:40:17.180 --> 00:40:19.180]   a room that I've actually gotten a chance to visit,
[00:40:19.180 --> 00:40:23.020]   and they worked for 100 days to try to get
[00:40:23.020 --> 00:40:25.760]   a form of government that would be acceptable
[00:40:25.760 --> 00:40:27.540]   and appropriate for this new country
[00:40:27.540 --> 00:40:30.420]   who had just somehow won a war
[00:40:30.420 --> 00:40:33.740]   against the most impressive military power of the day,
[00:40:33.740 --> 00:40:35.620]   which would be England,
[00:40:35.620 --> 00:40:38.140]   and become their own country only to soon fall apart.
[00:40:38.140 --> 00:40:40.780]   And so they are inside this room,
[00:40:40.780 --> 00:40:43.820]   fighting for days and days that turned into weeks
[00:40:43.820 --> 00:40:46.820]   that turned into over three months.
[00:40:46.820 --> 00:40:49.900]   And imagine, if you're inside, it's quite a process.
[00:40:49.900 --> 00:40:51.980]   And so you've got all the founding fathers going at it.
[00:40:51.980 --> 00:40:53.140]   You got Ben Franklin standing up saying,
[00:40:53.140 --> 00:40:54.140]   "Guys, we need to pray."
[00:40:54.140 --> 00:40:55.420]   And we're like, "You don't even believe in God."
[00:40:55.420 --> 00:40:56.660]   And Ben Franklin even wants to pray.
[00:40:56.660 --> 00:40:58.220]   This must be really important.
[00:40:58.220 --> 00:41:01.140]   And so if you are inside the building,
[00:41:01.140 --> 00:41:02.100]   that's what you're seeing.
[00:41:02.100 --> 00:41:04.980]   But imagine if you're outside the building.
[00:41:04.980 --> 00:41:06.140]   The United States Constitution
[00:41:06.140 --> 00:41:07.940]   has never been written to your knowledge.
[00:41:07.940 --> 00:41:09.660]   There's never been a democratic,
[00:41:09.660 --> 00:41:14.660]   we the people government ever in the history of the world.
[00:41:14.660 --> 00:41:16.620]   And so you, not successfully.
[00:41:16.620 --> 00:41:20.060]   And so you do not have any idea
[00:41:20.060 --> 00:41:21.320]   what's gonna come out of that room.
[00:41:21.320 --> 00:41:22.860]   But you know that there are a few guys in there
[00:41:22.860 --> 00:41:25.380]   that are about to decide your fate
[00:41:25.380 --> 00:41:27.720]   when they decide who is leading.
[00:41:28.720 --> 00:41:31.360]   And they break after 100 days and walk outside.
[00:41:31.360 --> 00:41:32.200]   And one of these citizens
[00:41:32.200 --> 00:41:35.040]   who had to have been looking on with wonder,
[00:41:35.040 --> 00:41:39.720]   named Mrs. Powell, who we don't know for any other reason,
[00:41:39.720 --> 00:41:41.220]   except this one conversation,
[00:41:41.220 --> 00:41:46.320]   walked up to Benjamin Franklin, 81 years old at the time.
[00:41:46.320 --> 00:41:50.360]   And she asked the question that was on everybody's mind
[00:41:50.360 --> 00:41:52.640]   in these 13 United States.
[00:41:52.640 --> 00:41:56.480]   She said, "Dr. Franklin, what do we have?"
[00:41:57.580 --> 00:42:00.560]   A monarchy or a republic?
[00:42:00.560 --> 00:42:05.440]   Meaning, who's leading this place?
[00:42:05.440 --> 00:42:08.440]   And Ben Franklin looked back at her and he said,
[00:42:08.440 --> 00:42:11.820]   a republic madam, if you can keep it.
[00:42:11.820 --> 00:42:16.520]   A republican madam, if you can keep it.
[00:42:16.520 --> 00:42:22.880]   You, madam, have not a republican, not a democratic person,
[00:42:22.880 --> 00:42:26.400]   but you have a republic that you are responsible to keep.
[00:42:26.400 --> 00:42:29.720]   In other words, "Dr. Franklin, who is leading this place?"
[00:42:29.720 --> 00:42:32.320]   Answer, Mrs. Powell, you are.
[00:42:32.320 --> 00:42:33.560]   You are the leaders.
[00:42:33.560 --> 00:42:37.000]   For the first time in all of world history successfully,
[00:42:37.000 --> 00:42:39.840]   we are going to break, we being the people of power,
[00:42:39.840 --> 00:42:41.960]   are going to break out of the huddle of power
[00:42:41.960 --> 00:42:45.040]   and we are gonna hand the entire reins of leadership
[00:42:45.040 --> 00:42:47.280]   back to the people that no one knows.
[00:42:47.280 --> 00:42:50.800]   We are gonna let the American people be
[00:42:50.800 --> 00:42:54.480]   what we set out to be, which is self-led.
[00:42:54.480 --> 00:42:58.600]   And in seven days, we are going to be self-led again.
[00:42:58.600 --> 00:43:03.000]   Self-led, that means you are all leaders.
[00:43:03.000 --> 00:43:05.920]   If you get to choose the leader, that makes you the leader.
[00:43:05.920 --> 00:43:08.560]   If the leader is accountable to you,
[00:43:08.560 --> 00:43:11.120]   then that means you are the leader.
[00:43:11.120 --> 00:43:12.440]   And the decision is tough.
[00:43:12.440 --> 00:43:13.500]   I don't wanna be simplistic.
[00:43:13.500 --> 00:43:14.880]   I hope that wasn't simplistic.
[00:43:14.880 --> 00:43:16.120]   And I'll tell you this,
[00:43:16.120 --> 00:43:17.620]   it is hard to make a decision like that.
[00:43:17.620 --> 00:43:19.200]   You're like, "Oh man, we wanted to be self-led.
[00:43:19.200 --> 00:43:21.160]   "We didn't wanna make hard decisions in limited time
[00:43:21.160 --> 00:43:23.060]   "about imperfect people from a distance.
[00:43:23.060 --> 00:43:24.160]   "We just wanted to be self-led."
[00:43:24.160 --> 00:43:25.080]   Well, that is leadership.
[00:43:25.080 --> 00:43:26.320]   So welcome to leadership.
[00:43:26.320 --> 00:43:29.700]   That is your decision that you have to make.
[00:43:29.700 --> 00:43:32.140]   You are in charge.
[00:43:32.140 --> 00:43:35.820]   And I hope you are really, really well-led.
[00:43:35.820 --> 00:43:38.400]   Let me pray that you would be.
[00:43:38.400 --> 00:43:48.520]   Father, I pray that you would make these friends
[00:43:48.520 --> 00:43:50.560]   and these that are in Houston and Fort Worth
[00:43:50.560 --> 00:43:51.780]   and listening elsewhere, God,
[00:43:51.780 --> 00:43:56.780]   that you would make us well-led by you first.
[00:43:56.780 --> 00:44:01.200]   That we would not even put our hope in a government.
[00:44:01.200 --> 00:44:02.720]   That we'd be thankful for the freedoms
[00:44:02.720 --> 00:44:04.680]   that you have allowed us to exercise,
[00:44:04.680 --> 00:44:07.020]   that you haven't allowed us by your grace
[00:44:07.020 --> 00:44:10.340]   to prosper as a country for these 240 years.
[00:44:10.340 --> 00:44:11.920]   But I pray, God, that our hope would not be
[00:44:11.920 --> 00:44:13.160]   in red, white, and blue,
[00:44:13.160 --> 00:44:16.360]   but it would only be in your sovereign grace, God.
[00:44:16.360 --> 00:44:19.600]   Make us think as our forefathers thought, God.
[00:44:19.600 --> 00:44:20.640]   They felt like owners.
[00:44:20.640 --> 00:44:21.760]   They felt like participants.
[00:44:21.760 --> 00:44:24.880]   They felt like it depended on them because it does.
[00:44:24.880 --> 00:44:25.720]   And it did.
[00:44:25.720 --> 00:44:29.160]   And so, God, for whatever the future of the country
[00:44:29.160 --> 00:44:30.000]   depends on these votes,
[00:44:30.000 --> 00:44:32.440]   we know ultimately it only depends on your sovereign
[00:44:32.440 --> 00:44:34.180]   and good and gracious will.
[00:44:34.180 --> 00:44:35.600]   And so will you bring us, God,
[00:44:35.600 --> 00:44:38.560]   individually more into concert
[00:44:38.560 --> 00:44:39.660]   with what you would have us do,
[00:44:39.660 --> 00:44:43.040]   more in step with your will for our lives personally.
[00:44:43.040 --> 00:44:44.120]   Long before we vote,
[00:44:44.120 --> 00:44:47.920]   will we consider where we stand with you, God,
[00:44:47.920 --> 00:44:49.880]   and only you.
[00:44:49.880 --> 00:44:51.700]   And will you lead us.
[00:44:51.700 --> 00:44:54.280]   Will you teach us wisdom in the secret heart.
[00:44:54.280 --> 00:44:56.720]   Will you help us to exalt you, God, with our vote.
[00:44:56.720 --> 00:45:00.240]   I am confident, God, that you can lead us.
[00:45:00.240 --> 00:45:04.440]   I'm confident, God, that you don't need
[00:45:04.440 --> 00:45:07.400]   the speech or the words of man,
[00:45:07.400 --> 00:45:11.000]   but rather your power is made perfect in our weakness.
[00:45:11.000 --> 00:45:14.280]   And so weakly as a country and as a ministry,
[00:45:14.280 --> 00:45:18.020]   we bow ourselves before you and say, God, be our leader.
[00:45:18.020 --> 00:45:19.520]   Will you lead us well?
[00:45:19.520 --> 00:45:21.140]   Will you help us to know?
[00:45:21.840 --> 00:45:23.800]   How to choose a leader
[00:45:23.800 --> 00:45:26.240]   because we've seen your leadership.
[00:45:26.240 --> 00:45:27.840]   In Jesus name, amen.

