
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:36:39.660 --> 00:36:42.900]   Done.
[00:36:43.900 --> 00:36:44.900]   Nothing else.
[00:36:44.900 --> 00:36:47.900]   Nothing else you can give.
[00:36:47.900 --> 00:36:50.900]   And I don't know if it's because Jesus comes back
[00:36:50.900 --> 00:36:55.900]   or you just don't breathe,
[00:36:55.900 --> 00:36:59.900]   but what are you going to do with your life?
[00:36:59.900 --> 00:37:02.900]   Make a million dollars before you're 30?
[00:37:02.900 --> 00:37:05.900]   Some of you, it's too late.
[00:37:05.900 --> 00:37:08.900]   (congregation laughing)
[00:37:08.900 --> 00:37:11.900]   It's too late.
[00:37:11.900 --> 00:37:16.900]   (congregation laughing)
[00:37:16.900 --> 00:37:18.900]   I don't know if the plans in your life
[00:37:18.900 --> 00:37:20.900]   have gone the way you thought they would.
[00:37:20.900 --> 00:37:23.900]   I don't know.
[00:37:23.900 --> 00:37:25.900]   What are you going to do with your life?
[00:37:25.900 --> 00:37:27.900]   Do you really believe there's a God?
[00:37:27.900 --> 00:37:28.900]   Do you really believe there's a God?
[00:37:28.900 --> 00:37:30.900]   Do you really believe there's a God?
[00:37:30.900 --> 00:37:31.900]   Do you really believe there's a creator,
[00:37:31.900 --> 00:37:33.900]   the heavens and the earth, and he has plans for you,
[00:37:33.900 --> 00:37:35.900]   he's numbered your days, he knows how long you live,
[00:37:35.900 --> 00:37:37.900]   when you die, he's the only one that knows
[00:37:37.900 --> 00:37:39.900]   when Christ comes back.
[00:37:39.900 --> 00:37:42.900]   Do you really believe that?
[00:37:42.900 --> 00:37:43.900]   Do you really believe that your salvation
[00:37:43.900 --> 00:37:48.900]   cost him his son on a cross?
[00:37:48.900 --> 00:37:51.900]   And he goes into the grave and he defeats death
[00:37:51.900 --> 00:37:53.900]   and raises back, giving you hope
[00:37:53.900 --> 00:37:56.900]   and a promise for eternal life.
[00:37:56.900 --> 00:37:57.900]   Do you really believe that?
[00:37:57.900 --> 00:37:58.900]   Do you really believe that?
[00:37:58.900 --> 00:38:01.900]   Do you live like you believe that?
[00:38:01.900 --> 00:38:04.900]   How are you doing at this bucket list of Christianity?
[00:38:04.900 --> 00:38:06.900]   When you came in, you got a porch news,
[00:38:06.900 --> 00:38:07.900]   would you grab that for me?
[00:38:07.900 --> 00:38:09.900]   The porch news, the little thing they handed you
[00:38:09.900 --> 00:38:11.900]   when you came in?
[00:38:11.900 --> 00:38:12.900]   Would you grab that for me?
[00:38:12.900 --> 00:38:14.900]   It's where you all move and you grab it.
[00:38:14.900 --> 00:38:19.900]   Some of you are like, what did he say?
[00:38:19.900 --> 00:38:22.900]   It's got a list on the back, what I'd love for you to do.
[00:38:22.900 --> 00:38:26.900]   I'd love 100% unanimous participation in this.
[00:38:26.900 --> 00:38:28.900]   It's a really simple ask.
[00:38:28.900 --> 00:38:31.900]   Would you just take time to fill that out?
[00:38:31.900 --> 00:38:33.900]   Things that you want to do before now
[00:38:33.900 --> 00:38:36.900]   and Christ takes you home.
[00:38:36.900 --> 00:38:39.900]   You may think in terms of categories of praying
[00:38:39.900 --> 00:38:45.900]   with a sober mind, loving bigger than you're comfortable
[00:38:45.900 --> 00:38:47.900]   and sharing the gifts that God has entrusted
[00:38:47.900 --> 00:38:50.900]   to you with others.
[00:38:50.900 --> 00:38:52.900]   To him be the glory and the power forever and ever,
[00:38:52.900 --> 00:38:54.900]   amen it says.
[00:38:54.900 --> 00:38:56.900]   Amen is a word you use probably all the time
[00:38:56.900 --> 00:38:57.900]   but you may not know what it means.
[00:38:57.900 --> 00:39:00.900]   It means so be it.
[00:39:00.900 --> 00:39:03.900]   Peter's saying there's going to be an amen
[00:39:03.900 --> 00:39:04.900]   to all things as you know.
[00:39:04.900 --> 00:39:07.900]   There's going to be a so be it moment
[00:39:07.900 --> 00:39:10.900]   to the world as you know it.
[00:39:10.900 --> 00:39:12.900]   Your bucket list is to pray with perspective,
[00:39:12.900 --> 00:39:17.900]   to love without limits and to give your gifts
[00:39:17.900 --> 00:39:19.900]   for God's glory.
[00:39:19.900 --> 00:39:21.900]   These aren't things to do before you die.
[00:39:21.900 --> 00:39:26.900]   They are things to do or else you're literally dying.
[00:39:26.900 --> 00:39:30.900]   They're the essence of living as a Christ follower.
[00:39:30.900 --> 00:39:34.900]   To live as a Christian is to give your life to Christ.
[00:39:34.900 --> 00:39:36.900]   It's the greatest commandment, love God
[00:39:36.900 --> 00:39:38.900]   with all your heart, soul, mind and strength
[00:39:38.900 --> 00:39:40.900]   and love your neighbor as yourself.
[00:39:40.900 --> 00:39:43.900]   He says I can summarize all of the law in this action
[00:39:43.900 --> 00:39:47.900]   that you give your life to God and to people.
[00:39:47.900 --> 00:39:52.900]   I'll wrap up with this.
[00:39:52.900 --> 00:39:54.900]   Let's see, I've been on staff for 11 years
[00:39:54.900 --> 00:39:56.900]   so about 11 years ago, 10 years ago,
[00:39:56.900 --> 00:40:00.900]   I'd just come on staff and Todd, senior pastor here,
[00:40:00.900 --> 00:40:02.900]   pulled me aside and just said hey,
[00:40:02.900 --> 00:40:05.900]   there's a man who died and he has two sons
[00:40:05.900 --> 00:40:07.900]   who are both young adults that survived him
[00:40:07.900 --> 00:40:09.900]   and I'm going to go meet with him
[00:40:09.900 --> 00:40:10.900]   because I'm going to do his funeral.
[00:40:10.900 --> 00:40:11.900]   Would you like to go along?
[00:40:11.900 --> 00:40:13.900]   I didn't know Todd well at all and I'm like
[00:40:13.900 --> 00:40:15.900]   of course man, any time with you, let's go.
[00:40:15.900 --> 00:40:17.900]   We get in his car and we're driving down the road
[00:40:17.900 --> 00:40:19.900]   and we're driving in the part of town,
[00:40:19.900 --> 00:40:20.900]   the really nice part of town,
[00:40:20.900 --> 00:40:23.900]   really nice part of Dallas if you're listening
[00:40:23.900 --> 00:40:26.900]   and this is the part where there's like huge houses
[00:40:26.900 --> 00:40:29.900]   inside the city limits but not just huge houses,
[00:40:29.900 --> 00:40:32.900]   huge houses on huge lots of lands like estates
[00:40:32.900 --> 00:40:34.900]   and I'm like wow, who is this guy?
[00:40:34.900 --> 00:40:36.900]   You know and we pull up to this gate
[00:40:36.900 --> 00:40:38.900]   and the gate kind of opens slowly
[00:40:38.900 --> 00:40:42.900]   and we drive down this cobblestone road
[00:40:42.900 --> 00:40:44.900]   and we get to this, you know,
[00:40:44.900 --> 00:40:48.900]   we pull up to this house about seven or eight
[00:40:48.900 --> 00:40:50.900]   and I yell to the, no, we get to this house
[00:40:50.900 --> 00:40:55.900]   and it is huge white house with these big pillars
[00:40:55.900 --> 00:40:57.900]   and the yard looks like the arboretum
[00:40:57.900 --> 00:41:00.900]   like there's just flowers and manicured lawns
[00:41:00.900 --> 00:41:02.900]   and it's crazy and we go inside
[00:41:02.900 --> 00:41:04.900]   and on the wall, I'm not kidding,
[00:41:04.900 --> 00:41:06.900]   there's like Rembrandts and Monets,
[00:41:06.900 --> 00:41:09.900]   these huge paintings, like just incredible paintings
[00:41:09.900 --> 00:41:12.900]   and I'm walking and everything in the house is amazing
[00:41:12.900 --> 00:41:14.900]   and we sit down with these two sons
[00:41:14.900 --> 00:41:16.900]   in their 20s in their mourning,
[00:41:16.900 --> 00:41:17.900]   they just lost their father
[00:41:17.900 --> 00:41:19.900]   and we're talking to them and I noticed,
[00:41:19.900 --> 00:41:21.900]   you know, as we talk and we're sharing the gospel
[00:41:21.900 --> 00:41:24.900]   and we're having these conversations about their dad
[00:41:24.900 --> 00:41:26.900]   and their dad, they tell us, you know,
[00:41:26.900 --> 00:41:28.900]   he became a Christian late in his life
[00:41:28.900 --> 00:41:31.900]   and he became a devoted follower of Jesus
[00:41:31.900 --> 00:41:32.900]   kind of in his last days
[00:41:32.900 --> 00:41:35.900]   and I noticed that in the midst of all
[00:41:35.900 --> 00:41:38.900]   of the really nice paintings and large pieces of furniture,
[00:41:38.900 --> 00:41:42.900]   there were Post-it notes, yellow Post-it notes.
[00:41:42.900 --> 00:41:44.900]   I said, hey, let me ask you a question.
[00:41:44.900 --> 00:41:47.900]   What's up with the Post-it notes?
[00:41:47.900 --> 00:41:50.900]   And one of them said, oh man, when dad,
[00:41:50.900 --> 00:41:53.900]   when dad found out he was dying,
[00:41:53.900 --> 00:41:57.900]   he just wanted to be surrounded with the word of God.
[00:41:57.900 --> 00:42:00.900]   He wanted people to encourage him
[00:42:00.900 --> 00:42:03.900]   with the truth of God through the scriptures,
[00:42:03.900 --> 00:42:06.900]   to speak the words of God to him
[00:42:06.900 --> 00:42:10.900]   and he asked us to put verses all over the house,
[00:42:10.900 --> 00:42:12.900]   these Post-it notes.
[00:42:12.900 --> 00:42:14.900]   What else?
[00:42:14.900 --> 00:42:19.900]   Oh man, he just wanted to share Christ with everybody.
[00:42:19.900 --> 00:42:23.900]   Like in his last days, he would have us invite people over
[00:42:23.900 --> 00:42:25.900]   so he could share the gospel with them
[00:42:25.900 --> 00:42:27.900]   and he would call his nurses in his room
[00:42:27.900 --> 00:42:28.900]   to share the gospel and his doctors,
[00:42:28.900 --> 00:42:30.900]   he would say, hey, let me just talk to you for a minute
[00:42:30.900 --> 00:42:33.900]   and he would tell them about how they were created
[00:42:33.900 --> 00:42:35.900]   by a God who loves them, separated from him by their sin
[00:42:35.900 --> 00:42:37.900]   and that he had sent his only son, Jesus Christ,
[00:42:37.900 --> 00:42:38.900]   to die for their sins.
[00:42:38.900 --> 00:42:42.900]   He just was sharing the gospel with everybody he could.
[00:42:42.900 --> 00:42:44.900]   Wow, what else?
[00:42:44.900 --> 00:42:47.900]   What else?
[00:42:47.900 --> 00:42:52.900]   Well, dad, he was a really well-resourced man.
[00:42:52.900 --> 00:42:54.900]   Like yeah, no kidding.
[00:42:54.900 --> 00:42:56.900]   (congregation laughing)
[00:42:56.900 --> 00:43:00.900]   And when he found out he was dying,
[00:43:00.900 --> 00:43:03.900]   he just wanted to give it all away
[00:43:03.900 --> 00:43:05.900]   and in fact, he became really frustrated.
[00:43:05.900 --> 00:43:07.900]   He had asked us to call over attorneys
[00:43:07.900 --> 00:43:10.900]   because he had locked all of his money up in trust
[00:43:10.900 --> 00:43:13.900]   and had assigned a power of attorney to someone
[00:43:13.900 --> 00:43:17.900]   and it took a lot of paperwork and processes
[00:43:17.900 --> 00:43:19.900]   to even liquidate his money
[00:43:19.900 --> 00:43:20.900]   and he just wanted to give it all away.
[00:43:20.900 --> 00:43:24.900]   He was frustrated that he couldn't do that.
[00:43:24.900 --> 00:43:26.900]   What else?
[00:43:26.900 --> 00:43:28.900]   What else?
[00:43:28.900 --> 00:43:31.900]   And they looked at each other and they laughed
[00:43:31.900 --> 00:43:33.900]   and they looked at us and they said,
[00:43:33.900 --> 00:43:36.900]   well, people thought he was crazy.
[00:43:36.900 --> 00:43:37.900]   Why?
[00:43:37.900 --> 00:43:38.900]   Why did they think he was crazy?
[00:43:38.900 --> 00:43:41.900]   Because he'd sit up in his bed and he'd tell us,
[00:43:41.900 --> 00:43:43.900]   he'd stare straight through us and he'd say,
[00:43:43.900 --> 00:43:47.900]   don't wait, don't wait like I did.
[00:43:47.900 --> 00:43:52.900]   Don't you wait, don't wait.
[00:43:52.900 --> 00:43:54.900]   And they didn't know what he was talking about,
[00:43:54.900 --> 00:43:56.900]   but we knew.
[00:43:56.900 --> 00:44:00.900]   See, in his last days, dad knew what it meant
[00:44:00.900 --> 00:44:04.900]   to live as a person following Jesus.
[00:44:05.900 --> 00:44:08.900]   He started to get the bucket list
[00:44:08.900 --> 00:44:09.900]   that Peter's talking about.
[00:44:09.900 --> 00:44:11.900]   You can learn a lot from a man
[00:44:11.900 --> 00:44:13.900]   who is sitting on his deathbed.
[00:44:13.900 --> 00:44:16.900]   What are you gonna do with your life?
[00:44:16.900 --> 00:44:19.900]   You gonna waste it on you?
[00:44:19.900 --> 00:44:22.900]   What are you gonna do with your life?
[00:44:22.900 --> 00:44:24.900]   Don't wait.
[00:44:24.900 --> 00:44:27.900]   Don't wait like he did.
[00:44:27.900 --> 00:44:29.900]   The end of all things is near.
[00:44:29.900 --> 00:44:31.900]   Let me pray.
[00:44:31.900 --> 00:44:34.900]   And Father, we thank you for this truth
[00:44:34.900 --> 00:44:36.900]   through your servant Peter.
[00:44:36.900 --> 00:44:41.900]   For the reminder that you've given us.
[00:44:41.900 --> 00:44:47.900]   And Lord, we just ask that as we read these words,
[00:44:47.900 --> 00:44:49.900]   that not in a manipulative way
[00:44:49.900 --> 00:44:52.900]   or just a motivating way,
[00:44:52.900 --> 00:44:54.900]   that tomorrow we would wake up
[00:44:54.900 --> 00:44:56.900]   and we would search the scriptures
[00:44:56.900 --> 00:44:57.900]   and wonder what you have for us
[00:44:57.900 --> 00:45:00.900]   and that we would take the activities
[00:45:00.900 --> 00:45:01.900]   that we're involved in
[00:45:01.900 --> 00:45:02.900]   and the things that we scheduled.
[00:45:02.900 --> 00:45:04.900]   And Lord, the things that are not consistent
[00:45:04.900 --> 00:45:06.900]   with what you want us to do,
[00:45:06.900 --> 00:45:08.900]   we'd reprioritize.
[00:45:08.900 --> 00:45:12.900]   Would you help us reprioritize?
[00:45:12.900 --> 00:45:14.900]   Would you help us to pray with sober minds?
[00:45:14.900 --> 00:45:17.900]   Help us to love in ways that are uncomfortable?
[00:45:17.900 --> 00:45:19.900]   And help us to share the gifts
[00:45:19.900 --> 00:45:21.900]   that you've entrusted to us
[00:45:21.900 --> 00:45:24.900]   for the common good of the brotherhood and sisterhood
[00:45:24.900 --> 00:45:27.900]   for Christians everywhere.
[00:45:27.900 --> 00:45:29.900]   And Lord, we thank you for this text.
[00:45:29.900 --> 00:45:32.900]   And would you change us through it?
[00:45:32.900 --> 00:45:34.900]   In Jesus' name, amen.
[00:45:34.900 --> 00:45:38.240]   [MUSIC PLAYING]

