
[00:00:00.000 --> 00:00:02.760]   [dramatic music]
[00:33:09.680 --> 00:33:10.940]   "It's gonna be okay.
[00:33:10.940 --> 00:33:12.880]   "He wants to give good things to you."
[00:33:12.880 --> 00:33:15.120]   She just sees him as a terrifying,
[00:33:15.120 --> 00:33:16.560]   I don't even know what a two-year-old thinks
[00:33:16.560 --> 00:33:19.320]   of a person that close, and wants to be away from him.
[00:33:19.320 --> 00:33:24.400]   It's funny that Herod had a similar posture
[00:33:24.400 --> 00:33:26.000]   towards Jesus, towards God.
[00:33:26.000 --> 00:33:27.940]   And I don't see him as something
[00:33:27.940 --> 00:33:29.240]   that's gonna bring good in my life.
[00:33:29.240 --> 00:33:30.900]   He's a threat.
[00:33:30.900 --> 00:33:32.080]   But Herod's not alone.
[00:33:32.080 --> 00:33:32.920]   There's a lot of people in the room
[00:33:32.920 --> 00:33:34.480]   that they see it that way.
[00:33:34.480 --> 00:33:36.240]   I mean, some of us spend years and years of our life
[00:33:36.240 --> 00:33:38.200]   where you see God as a threat to you.
[00:33:38.200 --> 00:33:41.860]   You see him not as like, "He's here to give good things.
[00:33:41.860 --> 00:33:43.720]   "He's here to bring good things into your life."
[00:33:43.720 --> 00:33:45.680]   You see him as a threat that, "Oh, man, he's,
[00:33:45.680 --> 00:33:47.080]   "I don't want him too close.
[00:33:47.080 --> 00:33:49.960]   "If he gets too close, man, I don't wanna have God,
[00:33:49.960 --> 00:33:50.920]   "he's a threat.
[00:33:50.920 --> 00:33:52.660]   "Like, if I go all in with Jesus,
[00:33:52.660 --> 00:33:54.020]   "it's gonna threaten how I wanna live.
[00:33:54.020 --> 00:33:54.940]   "It means I'm gonna have to stop
[00:33:54.940 --> 00:33:56.100]   "just partying all the time.
[00:33:56.100 --> 00:33:57.200]   "Or it means I'm gonna have to change the way
[00:33:57.200 --> 00:33:58.340]   "that I dress, or it means I'm gonna have
[00:33:58.340 --> 00:33:59.820]   "to actually break up with this person
[00:33:59.820 --> 00:34:01.180]   "because God's gonna come in and be like,
[00:34:01.180 --> 00:34:02.100]   "No, that's not okay.
[00:34:02.100 --> 00:34:04.080]   "Or it means I'm gonna have to stop having sex,
[00:34:04.080 --> 00:34:05.540]   "or one-night stands, or sleeping around,
[00:34:05.540 --> 00:34:07.220]   "or doing what I wanna do with my life.
[00:34:07.220 --> 00:34:08.240]   "And so not right now.
[00:34:08.240 --> 00:34:09.780]   "I'll get serious about God someday,
[00:34:09.780 --> 00:34:11.700]   "when I'm in my 30s, when I wanna settle down,
[00:34:11.700 --> 00:34:12.920]   "and I wanna raise kids in the church.
[00:34:12.920 --> 00:34:16.020]   "But right now, I wanna live my life, these are my 20s."
[00:34:16.020 --> 00:34:21.020]   And it's 'cause you see God as a threat, not as a gift,
[00:34:21.020 --> 00:34:24.860]   not as one who wants to bring good in your life,
[00:34:26.580 --> 00:34:27.740]   but you can trust.
[00:34:27.740 --> 00:34:32.500]   And the Son of God, the Savior of the world, showed up.
[00:34:32.500 --> 00:34:36.620]   And He was five miles away
[00:34:36.620 --> 00:34:42.300]   in the home of Mary and Joseph in Bethlehem,
[00:34:42.300 --> 00:34:44.500]   five miles away from Herod.
[00:34:44.500 --> 00:34:48.060]   And He missed Him because He saw it.
[00:34:48.060 --> 00:34:48.900]   It's a threat.
[00:34:48.900 --> 00:34:53.820]   And if you have bought the idea that God is here
[00:34:53.820 --> 00:34:58.380]   to steal, take, rob, keep from,
[00:34:58.380 --> 00:35:01.400]   you, like Herod, have bought a lie.
[00:35:01.400 --> 00:35:04.260]   And like a two-year-old, you're trying to explain,
[00:35:04.260 --> 00:35:07.000]   no, sin is, He gives good things, God.
[00:35:07.000 --> 00:35:09.820]   He gives good things.
[00:35:09.820 --> 00:35:12.020]   He wants to bring good things.
[00:35:12.020 --> 00:35:12.980]   Any part of you that goes,
[00:35:12.980 --> 00:35:15.380]   "I don't know if I want Him that close,"
[00:35:15.380 --> 00:35:22.340]   has bought a lie about God.
[00:35:23.340 --> 00:35:26.660]   Who He is, His love,
[00:35:26.660 --> 00:35:30.260]   even what He just wants in your life,
[00:35:30.260 --> 00:35:34.220]   like any good parent, He wants good things.
[00:35:34.220 --> 00:35:39.220]   Herod claimed that he wanted to worship Jesus.
[00:35:39.220 --> 00:35:40.820]   So the Magi, "Hey, you guys worship Him.
[00:35:40.820 --> 00:35:42.140]   "I wanna worship Him too."
[00:35:42.140 --> 00:35:46.700]   But those were just words, a lip service.
[00:35:46.700 --> 00:35:48.420]   He didn't really wanna worship Him.
[00:35:48.420 --> 00:35:51.420]   He didn't have a genuine, real faith.
[00:35:52.420 --> 00:35:54.820]   I was thinking about Christmas and Christmas trees,
[00:35:54.820 --> 00:35:58.220]   and got these two trees that are up here,
[00:35:58.220 --> 00:36:01.860]   and really similar, right?
[00:36:01.860 --> 00:36:04.980]   Same tree skirt, same decorations,
[00:36:04.980 --> 00:36:08.140]   but there's one key difference.
[00:36:08.140 --> 00:36:13.860]   This one is real, as in it was actually a tree
[00:36:13.860 --> 00:36:15.380]   that was cut down.
[00:36:15.380 --> 00:36:16.700]   It's got life that is inside of it.
[00:36:16.700 --> 00:36:19.340]   There's water in the bottom watering it,
[00:36:20.780 --> 00:36:23.300]   because there's life that's inside of it.
[00:36:23.300 --> 00:36:24.420]   And this one is fake.
[00:36:24.420 --> 00:36:27.420]   It may look similar, it may look like it's real,
[00:36:27.420 --> 00:36:28.400]   but it's fake.
[00:36:28.400 --> 00:36:30.380]   There's nothing tree, actual tree about it.
[00:36:30.380 --> 00:36:31.700]   There's no wood that makes it up.
[00:36:31.700 --> 00:36:33.340]   It's made in a factory somewhere.
[00:36:33.340 --> 00:36:35.940]   Even though it looks similar on the outside,
[00:36:35.940 --> 00:36:37.420]   and it's decorated in a similar way,
[00:36:37.420 --> 00:36:38.620]   and they've got a lot of similarities,
[00:36:38.620 --> 00:36:39.740]   there's a huge difference.
[00:36:39.740 --> 00:36:42.300]   One is real, and one is fake.
[00:36:42.300 --> 00:36:45.260]   And I don't want you to live another day of your life
[00:36:45.260 --> 00:36:49.340]   if you're in the room with a fake faith.
[00:36:50.620 --> 00:36:52.380]   There's no actual life inside of you,
[00:36:52.380 --> 00:36:54.580]   and your life looks pretty pretty.
[00:36:54.580 --> 00:36:56.180]   You got a good car, you got a good job.
[00:36:56.180 --> 00:36:57.920]   People look at you and they think you're a nice guy,
[00:36:57.920 --> 00:37:01.140]   a nice girl, but you've never actually trusted in Jesus.
[00:37:01.140 --> 00:37:03.460]   You could say the words, you may know some Bible verses.
[00:37:03.460 --> 00:37:05.860]   You grew up in Catholic school, you grew up in church,
[00:37:05.860 --> 00:37:09.820]   and you know the stories, but you don't actually believe it.
[00:37:09.820 --> 00:37:11.220]   In fact, you're at that place where like,
[00:37:11.220 --> 00:37:13.220]   hey, you're like, I don't want God.
[00:37:13.220 --> 00:37:14.060]   Not yet.
[00:37:14.060 --> 00:37:16.820]   I don't wanna change.
[00:37:16.820 --> 00:37:18.220]   I don't want him in my life.
[00:37:18.940 --> 00:37:21.180]   (soft music)
[00:37:21.180 --> 00:37:22.820]   Or you're at a place where you think
[00:37:22.820 --> 00:37:27.100]   you can earn your way to God by how you behave,
[00:37:27.100 --> 00:37:29.500]   or you can't have a relationship with God
[00:37:29.500 --> 00:37:31.540]   because of what you have done.
[00:37:31.540 --> 00:37:34.140]   All of those, fake faith.
[00:37:34.140 --> 00:37:37.360]   True faith has life inside of it.
[00:37:37.360 --> 00:37:39.580]   How does life come to live inside of someone?
[00:37:39.580 --> 00:37:41.500]   It comes by the moment where they say,
[00:37:41.500 --> 00:37:43.020]   Jesus, you on the cross,
[00:37:43.020 --> 00:37:45.280]   you died for everything I've ever done.
[00:37:45.280 --> 00:37:48.100]   You came not to be the provider of a second chance,
[00:37:48.100 --> 00:37:50.340]   you came to be the savior of my sin,
[00:37:50.340 --> 00:37:52.620]   and you gave your life for me, and I believe that.
[00:37:52.620 --> 00:37:54.820]   And you rose from the dead, and the payment went through.
[00:37:54.820 --> 00:37:57.460]   You are more than enough, and I will stand before God,
[00:37:57.460 --> 00:37:58.580]   and I will live with him forever.
[00:37:58.580 --> 00:37:59.860]   Not because of how good I am,
[00:37:59.860 --> 00:38:01.900]   because of what you did for me.
[00:38:01.900 --> 00:38:03.280]   You're my savior.
[00:38:03.280 --> 00:38:05.620]   And that's a real faith.
[00:38:05.620 --> 00:38:10.780]   Tragedy is Herod's kingdom, it came to an end.
[00:38:10.780 --> 00:38:11.820]   He was fighting the inevitable.
[00:38:11.820 --> 00:38:14.960]   In fact, the very next verse, it says, "And Herod died.
[00:38:17.220 --> 00:38:18.940]   And the angel of the Lord appeared to Joseph in a dream
[00:38:18.940 --> 00:38:21.540]   and said, 'Get up, take the child and his mother,
[00:38:21.540 --> 00:38:23.060]   and go back to the land of Israel.
[00:38:23.060 --> 00:38:25.360]   Those who were trying to kill him have died.'"
[00:38:25.360 --> 00:38:28.660]   The third idea from the text that we see
[00:38:28.660 --> 00:38:31.220]   is that God sacrificed his son.
[00:38:31.220 --> 00:38:33.900]   Herod goes in and sacrifices all of these children.
[00:38:33.900 --> 00:38:41.000]   Ironically, God's plan would later, and Herod did so,
[00:38:42.780 --> 00:38:47.780]   put to death human life to protect his kingdom.
[00:38:47.780 --> 00:38:54.700]   God allowed Jesus to have death take his life
[00:38:54.700 --> 00:38:58.940]   to protect you and the world,
[00:38:58.940 --> 00:39:02.340]   because God so loved the world,
[00:39:02.340 --> 00:39:07.340]   he gave his only son that whoever believes
[00:39:08.860 --> 00:39:13.540]   and accepts the scandalous payment of the life of God
[00:39:13.540 --> 00:39:15.440]   will not perish but have eternal life.
[00:39:15.440 --> 00:39:19.460]   One thing, and I'll close here, it's ironic,
[00:39:19.460 --> 00:39:24.100]   as we just conclude, our God sent the savior,
[00:39:24.100 --> 00:39:25.500]   our God is seeking all people,
[00:39:25.500 --> 00:39:29.260]   and our God saves by sacrificing and by sacrificing his son.
[00:39:29.260 --> 00:39:34.060]   In this season, we gather together and we have gifts.
[00:39:34.060 --> 00:39:37.420]   In your house or maybe in your family's house,
[00:39:37.420 --> 00:39:38.780]   you'll get a tree.
[00:39:38.780 --> 00:39:41.180]   And underneath the tree, we'll put Christmas gifts,
[00:39:41.180 --> 00:39:43.820]   and most people put Christmas gifts that are on there.
[00:39:43.820 --> 00:39:47.540]   And when you look at those gifts, you'll try to evaluate,
[00:39:47.540 --> 00:39:49.700]   I wonder what could be in that one.
[00:39:49.700 --> 00:39:52.180]   You know what some of the most valuable gifts
[00:39:52.180 --> 00:39:54.300]   that come in my house,
[00:39:54.300 --> 00:39:57.440]   and often that are represented in my house,
[00:39:57.440 --> 00:39:59.420]   they sit on a tree.
[00:39:59.420 --> 00:40:00.260]   And what do I mean by that?
[00:40:00.260 --> 00:40:02.540]   I mean, you'll get like an envelope or grandma will sit,
[00:40:02.540 --> 00:40:03.860]   people who are like, "No, I'm not mailing gifts,
[00:40:03.860 --> 00:40:04.780]   "here's some cash."
[00:40:04.780 --> 00:40:07.340]   And they'll put a check or they put something in an envelope,
[00:40:07.340 --> 00:40:08.380]   or maybe it's a little box,
[00:40:08.380 --> 00:40:12.780]   and it's like a wedding ring or something of great value.
[00:40:12.780 --> 00:40:14.220]   It may not be as big as the things underneath,
[00:40:14.220 --> 00:40:16.060]   but the most valuable things often are the ones
[00:40:16.060 --> 00:40:17.020]   that hang on a tree.
[00:40:17.020 --> 00:40:22.100]   And it's so fitting, and it's seasoned and ironic, honestly.
[00:40:22.100 --> 00:40:25.060]   Where all over the country and all over the world,
[00:40:25.060 --> 00:40:27.980]   people will get trees and they will hang things on it
[00:40:27.980 --> 00:40:30.900]   to celebrate the birth of the one who came,
[00:40:30.900 --> 00:40:34.660]   to hang on a tree for them.
[00:40:34.660 --> 00:40:36.540]   And just like the most valuable gifts,
[00:40:36.540 --> 00:40:37.420]   at least in my house,
[00:40:37.420 --> 00:40:38.940]   are often the ones hanging on a tree.
[00:40:38.940 --> 00:40:41.220]   The most valuable gift God could ever give
[00:40:41.220 --> 00:40:42.580]   was the life of Jesus,
[00:40:42.580 --> 00:40:44.260]   who hung not on a Christmas tree,
[00:40:44.260 --> 00:40:47.540]   but hung on a tree on a hill called Calvary,
[00:40:47.540 --> 00:40:51.980]   for you and for me and for every person who's ever lived
[00:40:51.980 --> 00:40:53.180]   and to pay for their sins.
[00:40:53.180 --> 00:40:55.300]   First Peter chapter two, verse 24 says,
[00:40:55.300 --> 00:40:59.860]   "He, Jesus, bore our sins in his body on a tree,
[00:40:59.860 --> 00:41:03.200]   "that we may die to sin, live to righteousness.
[00:41:03.200 --> 00:41:06.780]   "By his wounds, you have been healed."
[00:41:06.780 --> 00:41:11.780]   The scandal of Christmas is that God,
[00:41:11.780 --> 00:41:14.340]   rich in love and mercy,
[00:41:14.340 --> 00:41:17.140]   would give the most valuable gift imaginable
[00:41:17.140 --> 00:41:21.940]   and hang it on a tree for you and for me.
[00:41:21.940 --> 00:41:25.140]   And if you've never had a moment where you accepted that,
[00:41:25.140 --> 00:41:28.380]   God is extending the greatest gift
[00:41:28.380 --> 00:41:31.420]   you will ever receive in your life,
[00:41:31.420 --> 00:41:33.380]   but he will not force you to accept it.
[00:41:34.340 --> 00:41:38.180]   You have to decide, I believe that, I receive that.
[00:41:38.180 --> 00:41:40.660]   You died for me.
[00:41:40.660 --> 00:41:45.100]   And tonight is your night if you have it.
[00:41:45.100 --> 00:41:48.300]   And when you do, all of heaven, we're told,
[00:41:48.300 --> 00:41:51.280]   erupts in joy,
[00:41:51.280 --> 00:41:55.220]   because one who is made for God
[00:41:55.220 --> 00:41:59.280]   has stepped into the relationship with him,
[00:41:59.280 --> 00:42:02.860]   through Christ, by believing and accepting it.
[00:42:02.860 --> 00:42:03.940]   Let me pray.
[00:42:03.940 --> 00:42:07.460]   Father, thank you for the scandal of the cross.
[00:42:07.460 --> 00:42:11.020]   I pray for anyone in this room
[00:42:11.020 --> 00:42:15.820]   who has bought the lie that you are a threat
[00:42:15.820 --> 00:42:18.100]   there to take from them,
[00:42:18.100 --> 00:42:20.900]   rather than bring them life,
[00:42:20.900 --> 00:42:25.540]   you would pierce and break through with the truth.
[00:42:25.540 --> 00:42:29.660]   You're a good, loving, perfect father.
[00:42:29.660 --> 00:42:31.820]   I pray for anyone who's never accepted that free gift
[00:42:31.820 --> 00:42:34.660]   and tonight you would allow their heart right now,
[00:42:34.660 --> 00:42:38.540]   where they are, to have it pressed on them by you.
[00:42:38.540 --> 00:42:41.420]   And they would accept by grace,
[00:42:41.420 --> 00:42:45.820]   through faith, what you have done on their behalf.
[00:42:45.820 --> 00:42:48.100]   Thank you that you lived the life we couldn't
[00:42:48.100 --> 00:42:52.220]   and you died the death for us.
[00:42:52.220 --> 00:42:55.940]   You are the one who saves us from our sins
[00:42:55.940 --> 00:42:59.380]   and we worship you now in song, amen.
[00:42:59.380 --> 00:43:09.380]   [BLANK_AUDIO]

