
[00:00:00.000 --> 00:00:02.420]   (rock music)
[00:37:15.240 --> 00:37:16.520]   (congregation laughing)
[00:37:16.520 --> 00:37:20.520]   "If my people who are called by my name
[00:37:20.520 --> 00:37:25.360]   "will humble themselves and pray and seek my face
[00:37:25.360 --> 00:37:27.720]   "and turn from their wicked ways,
[00:37:27.720 --> 00:37:32.560]   "then I will hear from heaven and I will forgive their sin
[00:37:32.560 --> 00:37:35.840]   "and will heal their land."
[00:37:35.840 --> 00:37:36.680]   Amen.
[00:37:37.680 --> 00:37:39.080]   We have to return to God.
[00:37:39.080 --> 00:37:42.040]   I made a mess of my thermostat.
[00:37:42.040 --> 00:37:44.520]   I made a mess of my air condition.
[00:37:44.520 --> 00:37:45.960]   I made a mess of the situation.
[00:37:45.960 --> 00:37:47.080]   I was in a hot mess.
[00:37:47.080 --> 00:37:49.560]   I woke up the next morning, I called an expert.
[00:37:49.560 --> 00:37:52.360]   I begged and pleaded, "Can you please come over today?"
[00:37:52.360 --> 00:37:55.600]   He came over, he knew exactly what to do.
[00:37:55.600 --> 00:37:56.920]   He knew exactly what had happened.
[00:37:56.920 --> 00:37:58.680]   He knew I had shorted out my AC.
[00:37:58.680 --> 00:38:00.520]   He went in there, he repaired it,
[00:38:00.520 --> 00:38:04.560]   he swapped out the thermostat, he put the nest on.
[00:38:04.560 --> 00:38:07.240]   He put the nest on, all within minutes,
[00:38:07.240 --> 00:38:09.320]   the situation was resolved.
[00:38:09.320 --> 00:38:14.280]   Your sin and the sin of our country is no problem for God.
[00:38:14.280 --> 00:38:16.160]   He can resolve it in a moment.
[00:38:16.160 --> 00:38:19.360]   He can touch Hillary Clinton or Donald Trump right now
[00:38:19.360 --> 00:38:21.000]   and save them both.
[00:38:21.000 --> 00:38:23.840]   He can make them the most radical Christians
[00:38:23.840 --> 00:38:24.680]   you've ever thought of.
[00:38:24.680 --> 00:38:26.400]   He's that big, he can do that.
[00:38:26.400 --> 00:38:30.160]   He can do incredible things, but are we praying for that?
[00:38:30.160 --> 00:38:34.400]   Have we spent hours on our knees begging him for that?
[00:38:34.400 --> 00:38:37.120]   Have we pleaded with him more than we've posted on Facebook
[00:38:37.120 --> 00:38:39.760]   or shared our opinions or shot over a YouTube video?
[00:38:39.760 --> 00:38:41.040]   Have we begged God?
[00:38:41.040 --> 00:38:42.760]   Have we taken off of work
[00:38:42.760 --> 00:38:45.440]   and spent an entire day on our face?
[00:38:45.440 --> 00:38:50.440]   Lord, please, please, please save our country.
[00:38:50.440 --> 00:38:55.080]   God, help us, we need your help.
[00:38:55.080 --> 00:38:58.560]   Our problem is not a problem for God,
[00:38:58.560 --> 00:38:59.600]   the creator of the heavens and the earth.
[00:38:59.600 --> 00:39:03.800]   He can effortlessly remedy this,
[00:39:03.800 --> 00:39:05.440]   but we need to start by turning to him.
[00:39:05.440 --> 00:39:07.280]   I'm just gonna give you some application now.
[00:39:07.280 --> 00:39:09.320]   One, confess your sins personally.
[00:39:09.320 --> 00:39:12.640]   Sex outside of marriage of any kind,
[00:39:12.640 --> 00:39:16.940]   any abortion that you've participated in,
[00:39:16.940 --> 00:39:20.200]   confess it, repent, turn from it, don't hide it,
[00:39:20.200 --> 00:39:23.160]   don't feel like you gotta take it to your grave, you don't.
[00:39:23.160 --> 00:39:25.880]   God loves you, he's crazy about you, he delights.
[00:39:25.880 --> 00:39:29.000]   The scripture says he delights in forgiving you.
[00:39:29.000 --> 00:39:30.320]   He delights in it.
[00:39:30.320 --> 00:39:33.840]   He finds joy when you come to him with your sin
[00:39:33.840 --> 00:39:34.840]   to forgive you.
[00:39:34.840 --> 00:39:38.640]   Spend extended time in prayer.
[00:39:38.640 --> 00:39:43.440]   I think you should seriously, prayerfully consider
[00:39:43.440 --> 00:39:46.760]   taking a vacation day between now and November 8th
[00:39:46.760 --> 00:39:52.040]   and going somewhere and praying the entire day,
[00:39:52.040 --> 00:39:54.080]   pleading with God.
[00:39:54.080 --> 00:39:57.880]   Your hope is not in a vote,
[00:39:58.960 --> 00:40:01.400]   but your vote should reflect who your hope is in.
[00:40:01.400 --> 00:40:04.160]   Your hope is not in a vote,
[00:40:04.160 --> 00:40:07.280]   but your vote should reflect who your hope is in.
[00:40:07.280 --> 00:40:09.400]   And so to cast a vote, I would not do so
[00:40:09.400 --> 00:40:12.000]   without lots and lots of prayer.
[00:40:12.000 --> 00:40:17.920]   If abortion or same-sex attraction is a part of your journey,
[00:40:17.920 --> 00:40:21.640]   please not only receive grace and forgiveness,
[00:40:21.640 --> 00:40:22.480]   but tell your story.
[00:40:22.480 --> 00:40:24.820]   It's a powerful tool in the hands of God.
[00:40:24.820 --> 00:40:27.080]   I've seen him do incredible work.
[00:40:27.080 --> 00:40:29.800]   I've had a front row seat here for the past 10 years
[00:40:29.800 --> 00:40:31.560]   watching him do incredible work
[00:40:31.560 --> 00:40:33.600]   through people who will tell their story.
[00:40:33.600 --> 00:40:38.000]   And some of you, and I know this is no small ask,
[00:40:38.000 --> 00:40:42.200]   but I've gotta ask some of you to do something
[00:40:42.200 --> 00:40:44.080]   very difficult and very important.
[00:40:44.080 --> 00:40:47.840]   I need some of you to move to Washington, D.C.
[00:40:47.840 --> 00:40:52.480]   I need some of you to run for politics.
[00:40:52.480 --> 00:40:56.360]   I need some of you to learn to navigate Washington, D.C.,
[00:40:56.360 --> 00:40:57.640]   to begin to study it.
[00:40:57.640 --> 00:41:00.600]   I know that not all of you can, but if you can, you should.
[00:41:00.600 --> 00:41:04.520]   Some of you are here, you're 27 years old,
[00:41:04.520 --> 00:41:05.480]   and eight years from now,
[00:41:05.480 --> 00:41:08.040]   I would love to personally vote for you
[00:41:08.040 --> 00:41:10.680]   for the President of the United States of America.
[00:41:10.680 --> 00:41:13.960]   And so you need to learn and you need to study.
[00:41:13.960 --> 00:41:16.680]   And some of you, right now, the Lord may be calling you
[00:41:16.680 --> 00:41:18.960]   to something like this, that you would go
[00:41:18.960 --> 00:41:22.000]   and spend your entire life
[00:41:22.000 --> 00:41:24.640]   to fighting these battles that matter to God.
[00:41:24.640 --> 00:41:27.440]   And I don't just mean the two that we discussed tonight.
[00:41:27.440 --> 00:41:30.800]   That you would learn the ins and the outs,
[00:41:30.800 --> 00:41:35.800]   that you would redeem a biblical worldview in our land.
[00:41:35.800 --> 00:41:42.440]   We need to learn to winsomely engage on this topic.
[00:41:42.440 --> 00:41:44.680]   And so when we meet with someone who disagrees,
[00:41:44.680 --> 00:41:46.720]   they should know three things.
[00:41:46.720 --> 00:41:49.560]   They should know, first, that we love them.
[00:41:49.560 --> 00:41:52.360]   Secondly, they should know that we disagree and why.
[00:41:53.720 --> 00:41:55.160]   And then thirdly, they should know the hope
[00:41:55.160 --> 00:41:57.400]   that the gospel of Jesus Christ offers.
[00:41:57.400 --> 00:41:59.920]   If they do not know these three things,
[00:41:59.920 --> 00:42:02.360]   if it's not clearly apparent in our dialogue
[00:42:02.360 --> 00:42:04.360]   or discussion with them, then we failed.
[00:42:04.360 --> 00:42:10.560]   If you're a follower of Christ,
[00:42:10.560 --> 00:42:12.520]   you need to know what God's word says.
[00:42:12.520 --> 00:42:14.840]   This is a game of truth, and I'll be honest,
[00:42:14.840 --> 00:42:16.480]   I've taught some of this before
[00:42:16.480 --> 00:42:18.840]   in a much more pastoral way, less political way.
[00:42:18.840 --> 00:42:21.720]   You can go find those messages online.
[00:42:21.720 --> 00:42:25.240]   But the truth is more and more difficult to find.
[00:42:25.240 --> 00:42:28.040]   But it's always found here.
[00:42:28.040 --> 00:42:31.080]   It's always found right here.
[00:42:31.080 --> 00:42:37.080]   And so make sure you belong to a church
[00:42:37.080 --> 00:42:38.520]   that teaches the whole truth,
[00:42:38.520 --> 00:42:42.560]   and a community that will help you follow God's heart
[00:42:42.560 --> 00:42:43.760]   as opposed to your own.
[00:42:43.760 --> 00:42:49.080]   God working through you is the solution.
[00:42:49.080 --> 00:42:50.400]   So get ready, friends.
[00:42:51.280 --> 00:42:54.640]   We, you and me, all of us,
[00:42:54.640 --> 00:42:56.880]   God and His sovereignty had you here tonight.
[00:42:56.880 --> 00:42:59.320]   We have work to do.
[00:42:59.320 --> 00:43:05.240]   Could you imagine a land?
[00:43:05.240 --> 00:43:08.280]   Or could you imagine that in our lifetime
[00:43:08.280 --> 00:43:12.280]   that we would see the last baby killed?
[00:43:12.280 --> 00:43:14.040]   That it would never happen again
[00:43:14.040 --> 00:43:16.520]   because of God working through your life?
[00:43:16.520 --> 00:43:18.880]   Could you imagine in our lifetime
[00:43:18.880 --> 00:43:23.800]   if we've seen the LGBTQ community infiltrate the church
[00:43:23.800 --> 00:43:25.400]   in ways that are positive,
[00:43:25.400 --> 00:43:27.760]   that they would stand up and tell their story
[00:43:27.760 --> 00:43:29.680]   and talk about how they are resisting
[00:43:29.680 --> 00:43:31.520]   the natural urges of their flesh
[00:43:31.520 --> 00:43:33.920]   to hold out for something that is better,
[00:43:33.920 --> 00:43:38.200]   something that is more godly, an eternal reward,
[00:43:38.200 --> 00:43:41.680]   and not doing so out of anger,
[00:43:41.680 --> 00:43:45.520]   and not doing so feeling like they got ripped off,
[00:43:45.520 --> 00:43:47.920]   but doing so believing that God
[00:43:47.920 --> 00:43:49.840]   has something better for them?
[00:43:49.840 --> 00:43:52.960]   Can you imagine this land?
[00:43:52.960 --> 00:43:56.240]   You have an opportunity.
[00:43:56.240 --> 00:44:01.820]   In summary, understand God's clear instruction.
[00:44:01.820 --> 00:44:04.880]   Understand the consequences
[00:44:04.880 --> 00:44:07.420]   of not observing God's clear instruction.
[00:44:07.420 --> 00:44:13.420]   And return to God His word, His desires, and His people.
[00:44:14.840 --> 00:44:19.840]   Behind me is the sun over the horizon.
[00:44:19.840 --> 00:44:27.560]   When the Constitution was signed
[00:44:27.560 --> 00:44:30.240]   by all the delegates in 1787,
[00:44:30.240 --> 00:44:33.280]   Ben Franklin sat there.
[00:44:33.280 --> 00:44:35.860]   Some of them came in reluctantly.
[00:44:35.860 --> 00:44:40.200]   And Mr. Franklin was in his 80s.
[00:44:40.200 --> 00:44:44.080]   And as the document was signed,
[00:44:44.080 --> 00:44:47.440]   he confessed that he had spent many days daydreaming,
[00:44:47.440 --> 00:44:50.160]   looking at the back of Washington's chair,
[00:44:50.160 --> 00:44:53.880]   'cause on the back of Washington's chair was a painting.
[00:44:53.880 --> 00:44:56.040]   It was a sun over a horizon.
[00:44:56.040 --> 00:44:57.860]   And Mr. Franklin had wondered,
[00:44:57.860 --> 00:45:01.800]   is that sun rising or is that sun setting?
[00:45:01.800 --> 00:45:07.780]   And as the Constitution was signed,
[00:45:07.780 --> 00:45:12.360]   he said that today, over the land of America,
[00:45:12.360 --> 00:45:14.200]   I believe it is rising.
[00:45:14.200 --> 00:45:17.800]   I celebrate with you that it is rising.
[00:45:17.800 --> 00:45:20.000]   Friends, today, tonight, this evening,
[00:45:20.000 --> 00:45:22.840]   I stand before you and tell you I believe it is setting.
[00:45:22.840 --> 00:45:34.160]   I believe that we may be the generation
[00:45:34.160 --> 00:45:37.960]   that loses our country to the hands of the enemy.
[00:45:41.120 --> 00:45:42.760]   And I beg you to care,
[00:45:42.760 --> 00:45:49.680]   to stop following feelings and emotions in your heart
[00:45:49.680 --> 00:45:55.560]   and care enough what God's word says
[00:45:55.560 --> 00:45:58.920]   and speak it boldly and winsomely
[00:45:58.920 --> 00:46:01.840]   and learn your message and tell your story
[00:46:01.840 --> 00:46:04.480]   and engage everyone you can
[00:46:04.480 --> 00:46:08.240]   and beg and plead for a revival.
[00:46:08.240 --> 00:46:10.560]   Are you a follower of Christ?
[00:46:11.560 --> 00:46:16.280]   Then follow Christ with everything.
[00:46:16.280 --> 00:46:20.800]   Follow Jesus with your all.
[00:46:20.800 --> 00:46:23.760]   Live a life that matters
[00:46:23.760 --> 00:46:30.120]   and save our land so that the sun would rise again.
[00:46:30.120 --> 00:46:33.760]   I'm gonna pray that you would.
[00:46:36.000 --> 00:46:41.000]   Father, as we move to singing a song,
[00:46:41.000 --> 00:46:43.800]   worshiping you,
[00:46:43.800 --> 00:46:49.920]   God, the creator of the heavens and the earth,
[00:46:49.920 --> 00:46:56.000]   Father, I beg you to help us,
[00:46:56.000 --> 00:47:00.160]   to save us,
[00:47:00.160 --> 00:47:04.880]   to redirect a stir in our hearts,
[00:47:04.880 --> 00:47:07.960]   a vision so much bigger than us,
[00:47:07.960 --> 00:47:09.680]   one that we can't lose sight of.
[00:47:09.680 --> 00:47:13.040]   Father, if I've said anything,
[00:47:13.040 --> 00:47:15.480]   Holy Spirit, powerful God,
[00:47:15.480 --> 00:47:19.440]   if I've said anything that is inconsistent with your desire,
[00:47:19.440 --> 00:47:22.160]   I pray that it would be forgotten even now
[00:47:22.160 --> 00:47:25.280]   before anyone gets up from their chair,
[00:47:25.280 --> 00:47:27.840]   anyone who's listening, that it would be forgotten.
[00:47:27.840 --> 00:47:31.640]   But God, anything that I said
[00:47:31.640 --> 00:47:33.760]   that is completely consistent with your character
[00:47:33.760 --> 00:47:35.920]   and your will and your desires revealed to us
[00:47:35.920 --> 00:47:38.160]   through your scriptures and your Holy Spirit,
[00:47:38.160 --> 00:47:41.840]   allow it to stir in our hearts and our minds
[00:47:41.840 --> 00:47:43.360]   until we are moved to action.
[00:47:43.360 --> 00:47:50.480]   Father, help us to defend those
[00:47:50.480 --> 00:47:52.320]   who cannot defend themselves.
[00:47:52.320 --> 00:47:57.360]   Father, help us to make what has been said
[00:47:57.360 --> 00:48:01.240]   to be about love actually about love.
[00:48:02.120 --> 00:48:05.120]   Father, help us to engage the lost,
[00:48:05.120 --> 00:48:09.040]   heal and strengthen your church,
[00:48:09.040 --> 00:48:12.920]   and use us, God.
[00:48:12.920 --> 00:48:18.360]   May millennials be the most powerful force,
[00:48:18.360 --> 00:48:22.920]   the most powerful demographic of people
[00:48:22.920 --> 00:48:25.800]   this world has ever seen.
[00:48:25.800 --> 00:48:29.520]   In the name of Jesus.
[00:48:29.520 --> 00:48:31.720]   Amen.
[00:48:31.720 --> 00:48:41.720]   [BLANK_AUDIO]

