
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:30:25.400 --> 00:30:28.840]   He goes, another one is that, like, man,
[00:30:28.840 --> 00:30:30.060]   well, I'm just introverted,
[00:30:30.060 --> 00:30:32.020]   or I don't have the gift of evangelism.
[00:30:32.020 --> 00:30:34.640]   I don't know that it matters.
[00:30:34.640 --> 00:30:37.920]   I mean, no one would say, like, ah, yeah,
[00:30:37.920 --> 00:30:40.960]   don't, yeah, don't experience your purpose, that's fine.
[00:30:40.960 --> 00:30:42.800]   You live your whole life and be purposeless.
[00:30:42.800 --> 00:30:43.840]   You're an introvert.
[00:30:43.840 --> 00:30:46.220]   No one would say that's okay, right?
[00:30:46.660 --> 00:30:48.360]   Like, how tragic is it if somebody's like,
[00:30:48.360 --> 00:30:49.820]   no, I just can't, I cannot,
[00:30:49.820 --> 00:30:52.700]   I'm stepping up to the line of the purpose for my existence,
[00:30:52.700 --> 00:30:53.620]   and I think I'm good.
[00:30:53.620 --> 00:30:55.420]   I'm gonna go sit in a corner by myself
[00:30:55.420 --> 00:30:57.020]   and experience introvertedness.
[00:30:57.020 --> 00:30:58.620]   Like, that's so crazy.
[00:30:58.620 --> 00:31:02.500]   But I, like, resonate, I have a heart for that,
[00:31:02.500 --> 00:31:04.260]   because I think some of the reasons why introverts,
[00:31:04.260 --> 00:31:05.740]   or all of us could struggle with sharing,
[00:31:05.740 --> 00:31:07.860]   is because we just don't know exactly how.
[00:31:07.860 --> 00:31:09.620]   How do you get into the conversation?
[00:31:09.620 --> 00:31:11.980]   How do I do it in a way that's not just weird and awkward,
[00:31:11.980 --> 00:31:13.220]   and they're like, oh, man, that guy,
[00:31:13.220 --> 00:31:15.900]   just Jesus juked me, and he's like, is that coffee hot?
[00:31:15.900 --> 00:31:16.740]   You know what's really hot?
[00:31:16.740 --> 00:31:17.580]   Hell.
[00:31:17.580 --> 00:31:20.180]   Have you heard of how you don't have to go there?
[00:31:20.180 --> 00:31:22.660]   Like, how do you do it in a way that's not awkward
[00:31:22.660 --> 00:31:23.860]   and not that way?
[00:31:23.860 --> 00:31:26.400]   But that may be gold, man.
[00:31:26.400 --> 00:31:29.040]   Somebody try that, and it may work.
[00:31:29.040 --> 00:31:29.880]   We'll be like.
[00:31:29.880 --> 00:31:34.220]   Gotta keep going.
[00:31:34.220 --> 00:31:35.380]   How do you get in the conversation?
[00:31:35.380 --> 00:31:36.900]   Here's some things, like, super tactically,
[00:31:36.900 --> 00:31:37.780]   this was so helpful to me.
[00:31:37.780 --> 00:31:40.060]   I remember, like, moving to Watermark eight years ago,
[00:31:40.060 --> 00:31:42.120]   and it was the place that I'd never seen
[00:31:42.120 --> 00:31:44.220]   just examples of what this looks like so well.
[00:31:44.220 --> 00:31:46.380]   JP being one of them, it's one of the best in the world
[00:31:46.380 --> 00:31:47.200]   that I know of.
[00:31:47.200 --> 00:31:49.700]   Todd has just created, our senior pastor's created
[00:31:49.700 --> 00:31:51.340]   a culture on here that's so good.
[00:31:51.340 --> 00:31:54.140]   I remember hearing just tactical sentences
[00:31:54.140 --> 00:31:57.800]   that helped me so much more get in the conversation.
[00:31:57.800 --> 00:32:00.260]   Things like this, that I use all the time,
[00:32:00.260 --> 00:32:02.380]   which is any time they were out and about,
[00:32:02.380 --> 00:32:04.940]   asking the question, hey, do you have a faith?
[00:32:04.940 --> 00:32:07.000]   Like, do you have a faith?
[00:32:07.000 --> 00:32:08.340]   And they'll go, what, of what?
[00:32:08.340 --> 00:32:10.840]   Do you have faith, like a belief, a religion?
[00:32:10.840 --> 00:32:13.700]   And they'll either go, yes, I do, it's X,
[00:32:13.700 --> 00:32:16.740]   or no, I don't, or I did growing up, and you're N.
[00:32:16.740 --> 00:32:20.820]   Oh, cool, hey, can I tell you what I believe?
[00:32:20.820 --> 00:32:22.940]   Things like this, I mean, this happened a few weeks ago
[00:32:22.940 --> 00:32:24.400]   at a friend that I was talking with
[00:32:24.400 --> 00:32:25.340]   that worked at Barnes & Noble,
[00:32:25.340 --> 00:32:26.220]   and we were talking about faith
[00:32:26.220 --> 00:32:28.060]   and talking about Christianity, and he was like,
[00:32:28.060 --> 00:32:29.180]   nah, man, I don't really do that.
[00:32:29.180 --> 00:32:32.080]   And I just said, man, hey, you're clearly an educated guy.
[00:32:32.080 --> 00:32:36.280]   Do you know what the central message of the Bible is?
[00:32:36.280 --> 00:32:38.120]   Like, if you were to, like, distill it into a sentence,
[00:32:38.120 --> 00:32:39.940]   I mean, I know you're clearly intelligent,
[00:32:39.940 --> 00:32:41.540]   so I'm sure you'd wanna know if you don't know,
[00:32:41.540 --> 00:32:42.740]   but do you know what it is?
[00:32:42.740 --> 00:32:45.140]   And he was like, man, I don't know if I could exactly put it
[00:32:45.140 --> 00:32:46.900]   you know, God and a religious system.
[00:32:46.900 --> 00:32:48.020]   Hey, let me tell you,
[00:32:48.020 --> 00:32:51.860]   the central message of the Bible is this,
[00:32:51.860 --> 00:32:53.220]   that God created the world.
[00:32:53.220 --> 00:32:57.100]   Man disobeyed God and he introduced sin.
[00:32:57.100 --> 00:33:01.300]   And God, rather than allow man to keep running from him
[00:33:01.300 --> 00:33:03.380]   and keep rebelling him, or just to kill him
[00:33:03.380 --> 00:33:07.160]   and wipe him out, decided that he would become a man
[00:33:07.160 --> 00:33:10.780]   and that he would die for the creation,
[00:33:10.780 --> 00:33:12.940]   the mankind that he made in his image,
[00:33:12.940 --> 00:33:14.660]   the creation he's crazy about.
[00:33:14.660 --> 00:33:20.560]   Essentially, in a few words, it's God loved, so God gave.
[00:33:20.560 --> 00:33:22.300]   That's the message of Christianity.
[00:33:22.300 --> 00:33:27.140]   Messages are questions like, hey, you know, I mean,
[00:33:27.140 --> 00:33:29.060]   I feel like there's just little tactical things
[00:33:29.060 --> 00:33:29.980]   that are super helpful.
[00:33:29.980 --> 00:33:31.120]   Easter's about to come up.
[00:33:31.120 --> 00:33:32.300]   Here's what you can do at your table.
[00:33:32.300 --> 00:33:33.660]   You're eating dinner, you're eating breakfast,
[00:33:33.660 --> 00:33:35.220]   you're coming, there's a waiter that comes up.
[00:33:35.220 --> 00:33:36.980]   Hey, we were just talking about Easter.
[00:33:36.980 --> 00:33:38.340]   And, you know, what do you think?
[00:33:38.340 --> 00:33:40.980]   So Jesus dies, do you think he rises from the dead or not?
[00:33:40.980 --> 00:33:42.860]   It's a common, it's like a current event
[00:33:42.860 --> 00:33:44.460]   that's taking place in culture.
[00:33:44.460 --> 00:33:46.820]   Immediately ask him, or ask him,
[00:33:46.820 --> 00:33:48.140]   they're not gonna be like, what the,
[00:33:48.140 --> 00:33:50.460]   here's your food, unbelievable!
[00:33:50.460 --> 00:33:52.140]   This is crazy!
[00:33:52.140 --> 00:33:55.460]   They're gonna go, oh, man, I don't know, man,
[00:33:55.460 --> 00:33:57.580]   I don't know, and you just go, hey, can I tell you
[00:33:57.580 --> 00:33:59.060]   that I believe that he rose from the dead?
[00:33:59.060 --> 00:34:01.220]   Here's why that's important.
[00:34:01.220 --> 00:34:04.700]   Because the Bible doesn't teach good people go to heaven
[00:34:04.700 --> 00:34:07.260]   and forgiven, or I mean, and bad people go to hell.
[00:34:08.100 --> 00:34:10.100]   It doesn't teach good people in heaven, bad people no.
[00:34:10.100 --> 00:34:13.060]   It teaches forgiven people go to heaven.
[00:34:13.060 --> 00:34:16.460]   And there's only one way to get forgiveness.
[00:34:16.460 --> 00:34:19.980]   Bad people get forgiveness, good people,
[00:34:19.980 --> 00:34:22.220]   by our standards, get forgiveness.
[00:34:22.220 --> 00:34:24.460]   But it can only happen one way,
[00:34:24.460 --> 00:34:27.020]   which is trusting in Jesus and what he did on the cross,
[00:34:27.020 --> 00:34:29.500]   dying for you and rising again.
[00:34:29.500 --> 00:34:32.860]   Why do I believe that Jesus came back alive?
[00:34:32.860 --> 00:34:34.180]   One, because he changed my life,
[00:34:34.180 --> 00:34:35.900]   but two, 'cause it's at the heart
[00:34:35.900 --> 00:34:38.540]   of what the Bible and the gospel teaches.
[00:34:38.540 --> 00:34:40.040]   If he didn't rise from the dead,
[00:34:40.040 --> 00:34:42.300]   we worship a guy who just died.
[00:34:42.300 --> 00:34:44.280]   Everybody dies.
[00:34:44.280 --> 00:34:46.940]   We worship a guy who conquered death,
[00:34:46.940 --> 00:34:49.680]   and he changed the world, and he's changing my world.
[00:34:49.680 --> 00:34:53.020]   Would you like to come to Easter?
[00:34:53.020 --> 00:34:54.340]   That coffee's hot.
[00:34:54.340 --> 00:34:57.340]   [audience laughing]
[00:34:57.340 --> 00:35:00.620]   Or just, this is another barrier that people have.
[00:35:00.620 --> 00:35:02.780]   So I don't know how to get in the conversation.
[00:35:02.780 --> 00:35:04.380]   There's a couple different ways
[00:35:04.380 --> 00:35:05.660]   to get into the conversation.
[00:35:05.660 --> 00:35:07.420]   But even, I mean, just think about this.
[00:35:07.420 --> 00:35:08.820]   Here's the problem with most people.
[00:35:08.820 --> 00:35:10.580]   And if you're like, dude, this doesn't work for me,
[00:35:10.580 --> 00:35:11.420]   it kind of works for you,
[00:35:11.420 --> 00:35:12.500]   here's all I want to challenge you to do.
[00:35:12.500 --> 00:35:13.660]   If you don't ever share your faith,
[00:35:13.660 --> 00:35:14.860]   here's the challenge for you.
[00:35:14.860 --> 00:35:17.180]   Just begin to think about,
[00:35:17.180 --> 00:35:20.140]   if you were gonna share your faith in a situation,
[00:35:20.140 --> 00:35:22.700]   what could it possibly look like?
[00:35:22.700 --> 00:35:24.420]   Your coworker's sitting there talking about
[00:35:24.420 --> 00:35:27.700]   how hopeless the situation in his personal life is.
[00:35:27.700 --> 00:35:29.860]   Maybe you begin to go, man, if I was gonna share,
[00:35:29.860 --> 00:35:32.900]   I'm not going to, but if I was, I would be like,
[00:35:32.900 --> 00:35:34.980]   you know what, I've found hope in the midst of stuff.
[00:35:34.980 --> 00:35:37.780]   That's been my faith in Christ.
[00:35:37.780 --> 00:35:39.020]   Yeah, that's how I think I would do it.
[00:35:39.020 --> 00:35:40.900]   Not gonna do it, but that's how I would do it.
[00:35:40.900 --> 00:35:42.540]   Just begin to think about it.
[00:35:42.540 --> 00:35:44.380]   All I'm asking you to do, I'm daring you,
[00:35:44.380 --> 00:35:48.420]   step up to the edge for the purpose of your existence
[00:35:48.420 --> 00:35:50.980]   and just take a look over to see what it could look like
[00:35:50.980 --> 00:35:51.940]   on the other side.
[00:35:51.940 --> 00:35:56.060]   It's at the heart of why you have your faith.
[00:35:56.060 --> 00:36:00.780]   Peter says, look, you're given this salvation
[00:36:00.780 --> 00:36:04.300]   to proclaim about the God who saved you,
[00:36:04.300 --> 00:36:05.700]   called you out of darkness.
[00:36:05.700 --> 00:36:07.220]   Not smart enough, maybe you're going, man,
[00:36:07.220 --> 00:36:11.500]   I don't know evolution and tectonic plates or dinosaurs.
[00:36:11.500 --> 00:36:14.340]   Here's what no one can deny, no one can debate,
[00:36:14.340 --> 00:36:15.640]   your own story.
[00:36:15.640 --> 00:36:18.460]   This is what Christ has done in my life
[00:36:18.460 --> 00:36:20.480]   and what he's doing in my life.
[00:36:20.480 --> 00:36:22.820]   We teach our volunteers how to share in three minutes
[00:36:22.820 --> 00:36:24.540]   their testimony, we call it,
[00:36:24.540 --> 00:36:27.540]   which is one minute on before I met Christ,
[00:36:27.540 --> 00:36:29.580]   one minute on how I met Christ,
[00:36:29.580 --> 00:36:32.020]   and one minute on since I've met Christ,
[00:36:32.020 --> 00:36:34.460]   how he's either saved me and the things he saved me from,
[00:36:34.460 --> 00:36:36.660]   and also he's continuing to work in my life.
[00:36:36.660 --> 00:36:39.260]   And if you're a Christian in the room,
[00:36:39.260 --> 00:36:40.300]   nobody can debate that.
[00:36:40.300 --> 00:36:41.860]   They can debate evolution all day long.
[00:36:41.860 --> 00:36:43.020]   They can't debate that.
[00:36:43.020 --> 00:36:45.620]   And Peter says, man, you're just telling people
[00:36:45.620 --> 00:36:48.020]   the way that God has worked inside of your life.
[00:36:48.020 --> 00:36:50.900]   The final thing that Peter points out
[00:36:50.900 --> 00:36:52.260]   is we do this together.
[00:36:52.260 --> 00:36:54.340]   The way that we spread the message of Christianity
[00:36:54.340 --> 00:36:56.740]   is we just go around together,
[00:36:56.740 --> 00:36:58.060]   like we're stronger together.
[00:36:58.060 --> 00:36:59.420]   I'm more likely to share my faith
[00:36:59.420 --> 00:37:01.740]   when I'm with brothers and sisters in Christ,
[00:37:01.740 --> 00:37:03.360]   out and about.
[00:37:03.360 --> 00:37:04.540]   I'm more likely to share my faith,
[00:37:04.540 --> 00:37:06.100]   even if I'm by myself, you know,
[00:37:06.100 --> 00:37:07.980]   doing, running errands or whatever it is,
[00:37:07.980 --> 00:37:09.940]   if I have people encouraging me
[00:37:09.940 --> 00:37:11.700]   and holding me accountable
[00:37:11.700 --> 00:37:13.260]   and raising that banner in front of me
[00:37:13.260 --> 00:37:15.900]   in my own community group, which they are,
[00:37:15.900 --> 00:37:17.460]   that we're all more likely to do this,
[00:37:17.460 --> 00:37:19.180]   we're all less likely to do it alone,
[00:37:19.180 --> 00:37:20.180]   and we're all more likely to do it
[00:37:20.180 --> 00:37:21.020]   when we come together.
[00:37:21.020 --> 00:37:22.940]   Peter says plural, the you in that,
[00:37:22.940 --> 00:37:26.100]   but you is a plural, it's y'all,
[00:37:26.100 --> 00:37:27.620]   or you all, if you will.
[00:37:27.620 --> 00:37:30.300]   And he says y'all are a chosen race
[00:37:30.300 --> 00:37:31.900]   to declare the praises of God.
[00:37:31.900 --> 00:37:34.140]   All of you together is what the church
[00:37:34.140 --> 00:37:35.780]   is intended to be, just go around declaring,
[00:37:35.780 --> 00:37:37.140]   not how amazing you are,
[00:37:37.140 --> 00:37:39.100]   how amazing is our God.
[00:37:39.100 --> 00:37:40.960]   He doesn't demand anything from you.
[00:37:40.960 --> 00:37:43.180]   He's done something for you,
[00:37:43.180 --> 00:37:45.240]   and we take that message every place.
[00:37:45.240 --> 00:37:48.860]   We tell people that the Bible doesn't teach
[00:37:48.860 --> 00:37:52.500]   whosoever behaves shall not perish,
[00:37:52.500 --> 00:37:53.340]   but have eternal life.
[00:37:53.340 --> 00:37:56.660]   It says whosoever believes
[00:37:56.660 --> 00:37:59.420]   will not perish, but have eternal life.
[00:37:59.420 --> 00:38:01.780]   And we take that message to the streets of Dallas,
[00:38:01.780 --> 00:38:05.180]   the streets of Fort Worth, every place.
[00:38:05.180 --> 00:38:06.020]   Because we're perfect?
[00:38:06.020 --> 00:38:09.660]   No, because we found someone who is,
[00:38:09.660 --> 00:38:11.100]   and he is working inside of our life,
[00:38:11.100 --> 00:38:14.100]   he's growing us, he's building us together
[00:38:14.100 --> 00:38:16.580]   as a priesthood, and he has allowed us
[00:38:16.580 --> 00:38:18.260]   just the privilege to be a part of sharing
[00:38:18.260 --> 00:38:19.740]   and taking his message across the world.
[00:38:19.740 --> 00:38:21.200]   I'll finish with just this last verse,
[00:38:21.200 --> 00:38:23.540]   which is verse 10, where it says this.
[00:38:23.540 --> 00:38:25.240]   Once you were not a people,
[00:38:25.240 --> 00:38:28.700]   but now you are God's people.
[00:38:28.700 --> 00:38:31.020]   Once you had not received mercy,
[00:38:31.020 --> 00:38:32.260]   but now you have received mercy.
[00:38:32.260 --> 00:38:33.080]   I love this.
[00:38:33.080 --> 00:38:39.420]   Peter finishes this passage with a direct quote
[00:38:39.420 --> 00:38:40.580]   from the book of Hosea.
[00:38:40.580 --> 00:38:42.620]   Like this isn't like a made up thing.
[00:38:42.620 --> 00:38:44.180]   He literally, he rips it out.
[00:38:44.180 --> 00:38:46.880]   He plagiarizes from Hosea,
[00:38:46.880 --> 00:38:48.720]   and he takes it and he says,
[00:38:48.720 --> 00:38:52.100]   "This was a prophecy given that's been fulfilled here."
[00:38:52.100 --> 00:38:52.980]   What's the prophecy?
[00:38:52.980 --> 00:38:55.300]   What's going on in the book of Hosea?
[00:38:55.300 --> 00:38:58.180]   Hosea is a book of the Bible that contains this story
[00:38:58.180 --> 00:39:00.500]   where God comes to this prophet,
[00:39:00.500 --> 00:39:01.900]   who in prophets were these people
[00:39:01.900 --> 00:39:03.940]   that God would basically speak to the nation
[00:39:03.940 --> 00:39:04.980]   through the prophet.
[00:39:04.980 --> 00:39:06.580]   He was there, "Hey, I'm gonna come speak to the nation
[00:39:06.580 --> 00:39:08.260]   "through you and through your life.
[00:39:08.260 --> 00:39:10.780]   "I'm gonna showcase myself to them."
[00:39:10.780 --> 00:39:12.860]   And God comes to Hosea, and it's at this time
[00:39:12.860 --> 00:39:15.560]   when the nation of Israel has run from God.
[00:39:15.560 --> 00:39:17.140]   The nation of Israel is what the Old Testament
[00:39:17.140 --> 00:39:20.220]   is all about, and it's the story,
[00:39:20.220 --> 00:39:22.180]   or inside of the story of Hosea,
[00:39:22.180 --> 00:39:23.700]   it's where the nation has basically said,
[00:39:23.700 --> 00:39:24.740]   "We're done with God.
[00:39:24.740 --> 00:39:25.980]   "We're gonna go worship other gods.
[00:39:25.980 --> 00:39:27.740]   "We're gonna do whatever we want."
[00:39:28.260 --> 00:39:30.440]   And God comes to Hosea, and he says,
[00:39:30.440 --> 00:39:34.140]   "I want you to go marry a prostitute.
[00:39:34.140 --> 00:39:37.780]   "I want you to go marry a woman directly."
[00:39:37.780 --> 00:39:40.740]   It says in verse two of chapter one of Hosea,
[00:39:40.740 --> 00:39:43.020]   that when the Lord first spoke to Hosea,
[00:39:43.020 --> 00:39:46.200]   he said, "Go and take yourself a wife of Horeb,
[00:39:46.200 --> 00:39:48.500]   "and I want you to have children of Horeb,
[00:39:48.500 --> 00:39:51.760]   "for the land commits Horeb by forsaking the Lord."
[00:39:51.760 --> 00:39:54.780]   And it tells us that he goes and he marries this prostitute.
[00:39:54.780 --> 00:39:57.200]   I mean, this is the scene where Hosea is going,
[00:39:57.200 --> 00:39:59.260]   "Man, am I sure this is God right now?
[00:39:59.260 --> 00:40:01.000]   "This really sounds like the devil.
[00:40:01.000 --> 00:40:04.880]   "He's telling me to marry a prostitute named Gomer?
[00:40:04.880 --> 00:40:06.940]   "They don't even have a cool prostitute name.
[00:40:06.940 --> 00:40:07.940]   "Gomer?
[00:40:07.940 --> 00:40:10.820]   "Like cinnamon or magic or something, Gomer."
[00:40:10.820 --> 00:40:12.540]   (congregation laughing)
[00:40:12.540 --> 00:40:15.500]   And God says, "I want you to for a very specific reason."
[00:40:15.500 --> 00:40:18.300]   (laughing)
[00:40:18.300 --> 00:40:19.620]   "I want you to," magic.
[00:40:19.620 --> 00:40:22.120]   "I want you to for a very specific reason, keep away.
[00:40:22.120 --> 00:40:26.220]   "Because in doing so, she is going to cheat on you
[00:40:26.220 --> 00:40:28.220]   "over and over and over and over again.
[00:40:28.220 --> 00:40:29.060]   "You're gonna marry this woman
[00:40:29.060 --> 00:40:31.060]   "and she's gonna cheat on you time after time.
[00:40:31.060 --> 00:40:33.380]   "She's gonna go sleep with other men.
[00:40:33.380 --> 00:40:35.220]   "And I'm gonna put it in your heart to love her,
[00:40:35.220 --> 00:40:36.300]   "and you're gonna go after her
[00:40:36.300 --> 00:40:37.980]   "every single time she's gonna run from you.
[00:40:37.980 --> 00:40:39.740]   "Here's why, because you will show the world,
[00:40:39.740 --> 00:40:41.440]   "you'll show the nation of Israel.
[00:40:41.440 --> 00:40:45.940]   "You will show how I feel when my people turn to other gods.
[00:40:45.940 --> 00:40:47.400]   "Now my heart breaks.
[00:40:47.400 --> 00:40:51.420]   "And the same love that I'll never stop loving you
[00:40:51.420 --> 00:40:53.160]   "is I'm gonna put in your heart, Hosea,
[00:40:53.160 --> 00:40:54.660]   "you're gonna go after Gomer.
[00:40:55.940 --> 00:40:58.080]   "Just like I love them."
[00:40:58.080 --> 00:41:00.980]   The scripture tells us that eventually
[00:41:00.980 --> 00:41:02.460]   she's running away from God,
[00:41:02.460 --> 00:41:04.100]   and, or she's running away from Hosea,
[00:41:04.100 --> 00:41:05.380]   and she's sleeping with these different men.
[00:41:05.380 --> 00:41:07.980]   And one day, she comes back home and she's pregnant.
[00:41:07.980 --> 00:41:11.820]   And she gives birth to a little baby girl.
[00:41:11.820 --> 00:41:16.180]   And God says, "I want you to call him,
[00:41:16.180 --> 00:41:19.520]   "or call her, Lo-Ami, not my people.
[00:41:19.520 --> 00:41:23.260]   "Because my people have said, you're not our God."
[00:41:24.380 --> 00:41:26.620]   She keeps sleeping around and eventually comes back,
[00:41:26.620 --> 00:41:29.060]   she's pregnant again with some other guy's baby.
[00:41:29.060 --> 00:41:33.660]   And he says, "Call the boy this time,
[00:41:33.660 --> 00:41:37.820]   "Lo-Ramah, not receive the mercy."
[00:41:37.820 --> 00:41:40.960]   She continues to sleep around,
[00:41:40.960 --> 00:41:44.020]   and she continues to go so far as eventually
[00:41:44.020 --> 00:41:46.460]   she sells herself into prostitution.
[00:41:46.460 --> 00:41:49.940]   She becomes the property of another man.
[00:41:51.660 --> 00:41:52.860]   And Hosea eventually hears that,
[00:41:52.860 --> 00:41:57.180]   "Man, where's my wife, who I love?"
[00:41:57.180 --> 00:42:00.020]   And he finds out that she's been sold,
[00:42:00.020 --> 00:42:02.120]   she's like on an auction block to be sold.
[00:42:02.120 --> 00:42:06.140]   And the Spirit of God comes, Hosea chapter three,
[00:42:06.140 --> 00:42:08.360]   and it says that the Lord came to Hosea and said,
[00:42:08.360 --> 00:42:13.360]   "Go and love a woman who's an adulteress."
[00:42:13.360 --> 00:42:19.460]   Just like the love of the Lord for the nation of Israel.
[00:42:19.460 --> 00:42:21.640]   Though they turn their backs and they commit idolatry,
[00:42:21.640 --> 00:42:22.740]   and they run towards other gods.
[00:42:22.740 --> 00:42:24.700]   "Go love her again, Hosea."
[00:42:24.700 --> 00:42:25.740]   And he goes and loves her.
[00:42:25.740 --> 00:42:27.400]   He sees her on the auction block.
[00:42:27.400 --> 00:42:31.380]   And he sees, I mean, she's about to be sold.
[00:42:31.380 --> 00:42:32.220]   Somebody's standing there like,
[00:42:32.220 --> 00:42:33.660]   "Hey, what's the highest price I'll take you?"
[00:42:33.660 --> 00:42:35.220]   He says, "Man, that's my wife.
[00:42:35.220 --> 00:42:39.500]   "This is how much she costs.
[00:42:39.500 --> 00:42:41.440]   "He doesn't even have enough money."
[00:42:41.440 --> 00:42:44.620]   So he takes these 15 shekels,
[00:42:44.620 --> 00:42:45.940]   we're told he takes all the money that he has,
[00:42:45.940 --> 00:42:47.820]   and he has to go home and like get some of his stuff
[00:42:47.820 --> 00:42:48.940]   and be like, "Will you take this?
[00:42:48.940 --> 00:42:51.580]   "I've got this money and we take this stuff.
[00:42:51.580 --> 00:42:53.340]   "Whatever the price, I'll pay it."
[00:42:53.340 --> 00:42:56.300]   And he sets her free.
[00:42:56.300 --> 00:43:01.700]   And inside of the book of Hosea, this prophecy is given.
[00:43:01.700 --> 00:43:05.540]   These exact words where Peter picks up
[00:43:05.540 --> 00:43:07.040]   and years later, the Holy Spirit says,
[00:43:07.040 --> 00:43:08.900]   "This prophecy is now fulfilled."
[00:43:08.900 --> 00:43:12.260]   Inside of the story where Hosea, just like God,
[00:43:12.260 --> 00:43:14.740]   in the story, we're Gomer, God is Hosea,
[00:43:14.740 --> 00:43:16.960]   who after time and time again of us running from him says,
[00:43:16.960 --> 00:43:18.680]   "Whatever the price, I'll pay it.
[00:43:18.680 --> 00:43:21.000]   "My son, I'll pay it.
[00:43:21.000 --> 00:43:22.760]   "This is how much I love you.
[00:43:22.760 --> 00:43:25.160]   "This is how much I love the human race.
[00:43:25.160 --> 00:43:28.180]   "Though they run from me, though they rebel from me,
[00:43:28.180 --> 00:43:29.700]   "though they turn their back on me,
[00:43:29.700 --> 00:43:31.560]   "whatever the price, I'll pay it."
[00:43:31.560 --> 00:43:35.820]   And he says inside of this book, man, I love this.
[00:43:35.820 --> 00:43:38.040]   He speaks of this day and he says,
[00:43:38.040 --> 00:43:41.280]   "There will come a day where these children
[00:43:41.280 --> 00:43:43.000]   "that we've named not my people
[00:43:43.000 --> 00:43:45.260]   "and have not received mercy,"
[00:43:45.260 --> 00:43:46.860]   just like they're illegitimate children,
[00:43:46.860 --> 00:43:49.940]   just like they're undeserving, just like their mother.
[00:43:49.940 --> 00:43:52.180]   Yet despite all of it, I love them.
[00:43:52.180 --> 00:43:53.780]   Despite all of it, Hosea loves them.
[00:43:53.780 --> 00:43:55.920]   He says inside of there will come someday,
[00:43:55.920 --> 00:43:57.400]   Hosea chapter two, verse 23,
[00:43:57.400 --> 00:43:58.540]   someday the Lord says,
[00:43:58.540 --> 00:44:01.980]   "I will look on those who I have called not my people
[00:44:01.980 --> 00:44:04.400]   "and I will call them my people.
[00:44:04.400 --> 00:44:07.240]   "I will look on those who I've called not received mercy
[00:44:07.240 --> 00:44:10.500]   "or not loved and they will receive mercy."
[00:44:10.500 --> 00:44:13.480]   And Peter says, "This prophecy has been filled."
[00:44:13.480 --> 00:44:15.560]   This is the message that we go tell people.
[00:44:15.560 --> 00:44:17.160]   How amazing is the God who's out there?
[00:44:17.160 --> 00:44:19.680]   The story of Hosea is all seen most clearly
[00:44:19.680 --> 00:44:21.120]   in the story of the cross.
[00:44:21.120 --> 00:44:23.900]   We are like Gomer.
[00:44:23.900 --> 00:44:26.220]   We've done nothing but run from God.
[00:44:26.220 --> 00:44:29.760]   Wherever you are in the room, you're like Gomer.
[00:44:29.760 --> 00:44:33.720]   Every single person you work next to is like Gomer.
[00:44:33.720 --> 00:44:35.060]   It's like someone who's turned their back,
[00:44:35.060 --> 00:44:37.180]   who's made themself a God,
[00:44:37.180 --> 00:44:38.760]   who's chased after things in this world,
[00:44:38.760 --> 00:44:40.680]   who's tried to get addicted to either pain pills
[00:44:40.680 --> 00:44:42.660]   or in their rebellion has gotten addicted
[00:44:42.660 --> 00:44:44.760]   to whatever it is, pornography, sexuality,
[00:44:44.760 --> 00:44:46.400]   whatever it is, they've run from him.
[00:44:46.400 --> 00:44:47.520]   And what does God do?
[00:44:47.520 --> 00:44:49.480]   What does the heart of God do?
[00:44:49.480 --> 00:44:51.140]   He runs after his people.
[00:44:51.140 --> 00:44:55.480]   Whatever the price, I will pay it so that they will come
[00:44:55.480 --> 00:44:57.480]   a day where I will say to those,
[00:44:57.480 --> 00:45:01.460]   despite the rebellion, despite their undeserving,
[00:45:01.460 --> 00:45:05.280]   many of them even think they deserve it.
[00:45:05.280 --> 00:45:07.000]   That's how broken they are.
[00:45:07.000 --> 00:45:07.840]   I love them.
[00:45:07.840 --> 00:45:09.400]   Whatever the price, I'll pay it.
[00:45:09.400 --> 00:45:11.900]   And he says, Peter says,
[00:45:12.900 --> 00:45:14.460]   "That's who we are.
[00:45:14.460 --> 00:45:16.700]   "And that's where we go to help people.
[00:45:16.700 --> 00:45:19.100]   "That's why we go spread the message everywhere.
[00:45:19.100 --> 00:45:24.180]   "Because the God who is there is greater than anyone
[00:45:24.180 --> 00:45:26.500]   "could have ever imagined, has a grander love
[00:45:26.500 --> 00:45:30.460]   "than anyone could ever fathom, anyone has ever experienced.
[00:45:30.460 --> 00:45:33.460]   "And he loves them more than we ever could
[00:45:33.460 --> 00:45:34.300]   "and we ever will.
[00:45:34.300 --> 00:45:35.540]   "And he invites us to be a part of it.
[00:45:35.540 --> 00:45:37.220]   "Do you know this God?
[00:45:37.220 --> 00:45:38.940]   "And be a part of telling them
[00:45:38.940 --> 00:45:41.980]   "about the greatness of our God
[00:45:41.980 --> 00:45:45.020]   "that Hosea in his relentless pursuit
[00:45:45.020 --> 00:45:48.260]   "shows just a fraction of.
[00:45:48.260 --> 00:45:49.260]   "That's the God who's there.
[00:45:49.260 --> 00:45:51.100]   "That's the God we tell people about.
[00:45:51.100 --> 00:45:54.700]   "That's the God if you ever are to know him,
[00:45:54.700 --> 00:45:57.380]   "you'll come to know."
