
[00:00:00.000 --> 00:00:02.420]   (rock music)
[00:49:31.160 --> 00:49:32.440]   There'll be a room right at the end of it.
[00:49:32.440 --> 00:49:34.440]   You can meet and connect in a small group with other guys.
[00:49:34.440 --> 00:49:35.440]   If you're a girl,
[00:49:35.440 --> 00:49:37.380]   you can go right down the edge of this hallway.
[00:49:37.380 --> 00:49:39.640]   If you are new here and you're looking for information
[00:49:39.640 --> 00:49:41.280]   about, man, what are all the opportunities
[00:49:41.280 --> 00:49:43.480]   that exist at Watermark to get connected,
[00:49:43.480 --> 00:49:45.160]   to find out kind of like what we believe
[00:49:45.160 --> 00:49:46.840]   or what is our vision, values,
[00:49:46.840 --> 00:49:49.200]   what opportunities to serve in the city,
[00:49:49.200 --> 00:49:50.040]   all those things.
[00:49:50.040 --> 00:49:51.460]   We have something called Next Steps,
[00:49:51.460 --> 00:49:53.400]   which is just essentially, if it's your first time,
[00:49:53.400 --> 00:49:56.240]   we wanna make sure you know everything that's available
[00:49:56.240 --> 00:49:57.880]   to answer any questions you may have.
[00:49:57.880 --> 00:49:59.320]   That'll be in the chapel,
[00:49:59.320 --> 00:50:01.560]   which is right outside of these doors.
[00:50:01.560 --> 00:50:02.720]   If you go up these stairs right here,
[00:50:02.720 --> 00:50:03.680]   you'll see the chapel.
[00:50:03.680 --> 00:50:05.760]   And in college, we'll be in stage two,
[00:50:05.760 --> 00:50:06.960]   partying tonight.
[00:50:06.960 --> 00:50:07.900]   You don't wanna miss it.
[00:50:07.900 --> 00:50:08.740]   We love you guys.
[00:50:08.740 --> 00:50:10.440]   You guys have a great week of worship.
[00:50:10.440 --> 00:50:12.680]   (cheering)

