
[00:00:00.000 --> 00:00:02.760]   (dramatic music)
[00:31:32.200 --> 00:31:35.200]   and wants to come out and destroy
[00:31:35.200 --> 00:31:36.640]   any of those different arenas.
[00:31:37.640 --> 00:31:41.000]   In conclusion, there is, as we just lay the really,
[00:31:41.000 --> 00:31:43.760]   direction for this first week, there's an unseen world,
[00:31:43.760 --> 00:31:45.920]   and it's impacting this one.
[00:31:45.920 --> 00:31:50.920]   There is an unseen reason for the evil inside of this world,
[00:31:50.920 --> 00:31:54.840]   and there's an unseen enemy within you,
[00:31:54.840 --> 00:31:56.080]   just like it's within me.
[00:31:56.080 --> 00:31:59.320]   Let me, I'm gonna close right here.
[00:31:59.320 --> 00:32:04.320]   And I think, as believers, there's this tension,
[00:32:05.000 --> 00:32:07.520]   because we know that, hey, the battle in Jesus,
[00:32:07.520 --> 00:32:10.480]   on the cross, there was this victory that was won.
[00:32:10.480 --> 00:32:12.560]   Like, there was this victory, and Satan ultimately
[00:32:12.560 --> 00:32:14.960]   was dealt this fatal wound, and ultimately,
[00:32:14.960 --> 00:32:17.440]   the victory is ours, and so, you know,
[00:32:17.440 --> 00:32:18.880]   how do we navigate, and what does that look like,
[00:32:18.880 --> 00:32:21.480]   and how does that impact the world in which we live?
[00:32:21.480 --> 00:32:25.260]   And hasn't Satan been, any power that he has been removed?
[00:32:25.260 --> 00:32:26.320]   Here's kinda what I think it's like.
[00:32:26.320 --> 00:32:28.720]   I heard this story yesterday, and I like,
[00:32:28.720 --> 00:32:30.000]   spent time on the phone to confirm it.
[00:32:30.000 --> 00:32:31.500]   It's a crazy story.
[00:32:31.500 --> 00:32:34.440]   And it was this guy who went to Africa,
[00:32:34.440 --> 00:32:36.000]   and he went on a safari trip to go hunting.
[00:32:36.000 --> 00:32:37.400]   He was a hunter, and he liked to hunt,
[00:32:37.400 --> 00:32:41.000]   and he went over to hunt, not like a deer, but a lion.
[00:32:41.000 --> 00:32:43.000]   And he's over there, and he's sitting like,
[00:32:43.000 --> 00:32:44.200]   hey, you should hunt a lion.
[00:32:44.200 --> 00:32:45.700]   It's not really relevant to the story,
[00:32:45.700 --> 00:32:47.800]   whether you should or shouldn't, but he's over there,
[00:32:47.800 --> 00:32:51.640]   and he gets a guide, and they're going to hunt the lion.
[00:32:51.640 --> 00:32:53.400]   And the guide's taking him out, and eventually,
[00:32:53.400 --> 00:32:55.440]   they find, they see a lion.
[00:32:55.440 --> 00:32:58.800]   And he takes the gun, and takes a shot.
[00:32:58.800 --> 00:33:02.400]   And he hits the lion, but he doesn't fall over.
[00:33:02.400 --> 00:33:05.440]   He just wounds it, and the lion takes off running.
[00:33:05.440 --> 00:33:08.920]   And they'd been tracking the lion, so they saw his tracks,
[00:33:08.920 --> 00:33:10.460]   and that's how they had led to him.
[00:33:10.460 --> 00:33:12.080]   But now, not only do they have the tracks,
[00:33:12.080 --> 00:33:14.080]   they have the blood, so it should be an easy enough fall.
[00:33:14.080 --> 00:33:15.800]   So they begin to follow the blood, and follow the tracks,
[00:33:15.800 --> 00:33:17.520]   and they're following this lion.
[00:33:17.520 --> 00:33:21.240]   And eventually, as they're going through the path,
[00:33:21.240 --> 00:33:25.060]   the tracks and the blood stop, and they're like, huh.
[00:33:25.060 --> 00:33:27.080]   I wonder what could've happened.
[00:33:27.080 --> 00:33:28.040]   So they begin to continue to look,
[00:33:28.040 --> 00:33:29.840]   and they're walking around, and they're just,
[00:33:29.840 --> 00:33:31.280]   at this point, trying to just figure out
[00:33:31.280 --> 00:33:32.360]   where he possibly could be,
[00:33:32.360 --> 00:33:34.380]   'cause they don't have a trail to follow.
[00:33:34.380 --> 00:33:37.480]   And all of a sudden, the guide grabs the guy and says, stop.
[00:33:37.480 --> 00:33:40.220]   Turn around slowly.
[00:33:40.220 --> 00:33:43.960]   And they turn around, and there's the lion.
[00:33:43.960 --> 00:33:46.920]   And the lion begins to charge at them,
[00:33:46.920 --> 00:33:49.000]   and the guide's like, hey, I'm not taking any chances,
[00:33:49.000 --> 00:33:50.080]   whether you can shoot or not.
[00:33:50.080 --> 00:33:51.440]   You couldn't the first time, so I'm taking the gun,
[00:33:51.440 --> 00:33:52.600]   and he shoots the lion.
[00:33:52.600 --> 00:33:55.900]   And the lion dies.
[00:33:55.900 --> 00:33:57.440]   And they go back, and they retrace their steps,
[00:33:57.440 --> 00:33:58.740]   and here's what's like the crazy part,
[00:33:58.740 --> 00:34:00.040]   is they begin to look at the tracks,
[00:34:00.040 --> 00:34:02.720]   and where the lion had been, and retraced where he went,
[00:34:02.720 --> 00:34:04.920]   and they realize that at some point,
[00:34:04.920 --> 00:34:07.560]   they went from being the hunter to the hunted.
[00:34:07.560 --> 00:34:11.740]   And this thing, even though it had been dealt a fatal wound,
[00:34:11.740 --> 00:34:14.640]   was no longer something being hunted.
[00:34:14.640 --> 00:34:18.700]   It was hunting them, and it was gonna take them out.
[00:34:18.700 --> 00:34:22.360]   The Bible says that when it comes to the enemy
[00:34:22.360 --> 00:34:24.840]   that you and I have, which is Satan,
[00:34:24.840 --> 00:34:26.760]   and in addition to that, the sinful nature,
[00:34:26.760 --> 00:34:29.160]   which he uses and plays off of inside of all of our lives,
[00:34:29.160 --> 00:34:31.040]   the enemy that's there has been dealt a fatal wound
[00:34:31.040 --> 00:34:34.680]   by Christ on the cross, but make no mistake,
[00:34:34.680 --> 00:34:37.440]   he will do anything he can to take you out,
[00:34:37.440 --> 00:34:38.580]   and to take me out.
[00:34:38.580 --> 00:34:42.660]   And even though he's got a fatal, hey, I'm gonna die,
[00:34:42.660 --> 00:34:47.660]   I am hunting you, David, you, porch,
[00:34:47.660 --> 00:34:50.240]   and I will do anything that I have to
[00:34:50.240 --> 00:34:54.000]   to make sure that your relationship with God suffers.
[00:34:54.000 --> 00:34:56.400]   You don't even get a relationship with God
[00:34:56.400 --> 00:34:57.300]   if you don't know him.
[00:34:57.300 --> 00:34:58.320]   That's his desire.
[00:34:58.320 --> 00:35:00.920]   He will do anything to take you and I out
[00:35:00.920 --> 00:35:02.000]   because he hates you.
[00:35:02.000 --> 00:35:06.720]   And just like inside of that story where, in a moment,
[00:35:06.720 --> 00:35:09.380]   what allowed the guy, or what allowed the hunter
[00:35:09.380 --> 00:35:10.880]   to be protected was the guide said,
[00:35:10.880 --> 00:35:14.120]   I'm gonna take the gun, and I'm gonna finish it.
[00:35:14.120 --> 00:35:16.680]   I'm gonna be not only the guide, but the protector,
[00:35:16.680 --> 00:35:18.840]   and ultimately, the defeater of the person
[00:35:18.840 --> 00:35:21.220]   that's hunting us, so it is with what Jesus has done
[00:35:21.220 --> 00:35:22.060]   for us on the cross.
[00:35:22.060 --> 00:35:22.920]   That's what Christians believe.
[00:35:22.920 --> 00:35:25.000]   If you are not a Christian, inside of that story,
[00:35:25.000 --> 00:35:27.040]   you are like the hunter, without a gun,
[00:35:27.040 --> 00:35:29.000]   and without a guide.
[00:35:29.000 --> 00:35:32.040]   You do not have the superior Lion of Judah
[00:35:32.040 --> 00:35:34.380]   who attacks the lion that comes after, that seeks,
[00:35:34.380 --> 00:35:36.580]   the Bible says Satan is like a lion that seeks
[00:35:36.580 --> 00:35:41.580]   to devour your life and kill everything inside of it,
[00:35:41.580 --> 00:35:44.000]   and if you have not trusted in Jesus,
[00:35:44.000 --> 00:35:45.660]   you do not have that protection.
[00:35:45.660 --> 00:35:47.240]   The very first, one of the first verses
[00:35:47.240 --> 00:35:50.520]   I remember memorizing came from Psalm 91,
[00:35:50.520 --> 00:35:52.900]   and we're laying in the plain.
[00:35:52.900 --> 00:35:56.640]   Psalm 91 begins that he who dwells in the shelter
[00:35:56.640 --> 00:35:58.200]   of the Most High will abide with the shadow
[00:35:58.200 --> 00:36:00.400]   of the Almighty, or abide in the shadow of the Almighty.
[00:36:00.400 --> 00:36:01.240]   Here's what that means.
[00:36:01.240 --> 00:36:05.860]   He who abides in the shelter, or the protection of God,
[00:36:05.860 --> 00:36:10.280]   is close, it's like he's under the shadow of his wings.
[00:36:10.280 --> 00:36:14.240]   In other words, there is protection and proximity to God.
[00:36:14.240 --> 00:36:18.300]   There is protection and proximity to the Savior, to Jesus.
[00:36:18.300 --> 00:36:20.880]   Proximity both in terms of trusting and placing yourself
[00:36:20.880 --> 00:36:24.400]   under what he did on the cross, dying for you,
[00:36:24.400 --> 00:36:26.400]   and protection through the relationship
[00:36:26.400 --> 00:36:31.000]   that is strong, there's protection and proximity to Jesus,
[00:36:31.000 --> 00:36:33.200]   and it is in knowing him and walking with him
[00:36:33.200 --> 00:36:36.520]   that we have the guide who is there to protect,
[00:36:36.520 --> 00:36:39.440]   to show us the way, to guide us in the way
[00:36:39.440 --> 00:36:41.080]   that we live our relationships and our dating life
[00:36:41.080 --> 00:36:43.700]   and all of these things, and if you have never trusted
[00:36:43.700 --> 00:36:47.280]   in Jesus, the very thing that the enemy,
[00:36:47.280 --> 00:36:48.580]   there is a devil, listen to me right now,
[00:36:48.580 --> 00:36:49.640]   I want everybody to come back in,
[00:36:49.640 --> 00:36:52.920]   especially if you've never put your trust in Christ.
[00:36:52.920 --> 00:36:55.480]   There is an enemy right now who is doing anything
[00:36:55.480 --> 00:36:57.320]   and everything that he can to distract you.
[00:36:57.320 --> 00:36:58.960]   He's trying to get you to look at the girl next to you,
[00:36:58.960 --> 00:37:01.200]   he's trying to get you to look at the guy next to you,
[00:37:01.200 --> 00:37:03.000]   get you to be distracted by the worries
[00:37:03.000 --> 00:37:04.300]   of whatever's going on in your life and why,
[00:37:04.300 --> 00:37:06.240]   I don't like this guy, what shirt is he wearing up there?
[00:37:06.240 --> 00:37:07.800]   He's trying to do anything that he can
[00:37:07.800 --> 00:37:11.160]   to get your mind off the fact that God loves you.
[00:37:11.160 --> 00:37:13.000]   He died on a cross for you.
[00:37:13.000 --> 00:37:15.220]   Not because you deserve it,
[00:37:15.220 --> 00:37:16.440]   not because you could ever earn it,
[00:37:16.440 --> 00:37:19.240]   because he, being rich and abounding in love,
[00:37:19.240 --> 00:37:22.680]   the Bible says, looked at the humanity that ran from him
[00:37:22.680 --> 00:37:26.840]   and he ran after them and he provided the ultimate sacrifice
[00:37:26.840 --> 00:37:29.320]   he jumped in front of the lion of sin and Satan
[00:37:29.320 --> 00:37:31.360]   to die in their place, to die for you
[00:37:31.360 --> 00:37:32.600]   and here's what the Bible says,
[00:37:32.600 --> 00:37:35.080]   Satan is blinding you right now.
[00:37:35.080 --> 00:37:36.920]   I know that sounds crazy and weird,
[00:37:36.920 --> 00:37:39.560]   the Bible, 2 Corinthians chapter four, verse four says,
[00:37:39.560 --> 00:37:41.720]   the God of this age is blinding people
[00:37:41.720 --> 00:37:43.740]   who cannot see the light of Jesus.
[00:37:43.740 --> 00:37:45.920]   He's blinding the family members and yours and mine
[00:37:45.920 --> 00:37:48.200]   that don't know Jesus and when you share the faith
[00:37:48.200 --> 00:37:50.680]   or share the gospel, that God doesn't want anything from you
[00:37:50.680 --> 00:37:53.840]   but just wants you to accept, my son died on your place
[00:37:53.840 --> 00:37:54.900]   and he rose again.
[00:37:54.900 --> 00:38:00.000]   Trust in what he did and when they can't hear it
[00:38:00.000 --> 00:38:01.040]   and they don't receive it, it says,
[00:38:01.040 --> 00:38:03.360]   Satan has blinded and veiled them
[00:38:03.360 --> 00:38:08.060]   and in a moment of faith where they trust in him,
[00:38:08.060 --> 00:38:11.400]   they have unveiled faces and they're able to see Jesus
[00:38:11.400 --> 00:38:15.560]   as the image of God, as God who he is, the protector,
[00:38:15.560 --> 00:38:19.360]   the one who if you dwell in the shelter of protection
[00:38:19.360 --> 00:38:22.200]   and the most high, you abide in the shadow of the almighty.
[00:38:22.200 --> 00:38:25.000]   Let me pray.
[00:38:25.000 --> 00:38:27.760]   Father, thank you that you are
[00:38:27.760 --> 00:38:36.560]   superior to any force in this world
[00:38:36.560 --> 00:38:42.340]   and that you ultimately have defeated and delivered
[00:38:42.340 --> 00:38:45.440]   the final blow to the enemy of the human race
[00:38:47.840 --> 00:38:50.160]   and that all who trust and stand with you
[00:38:50.160 --> 00:38:53.600]   should be forever protected by their guide and their God
[00:38:53.600 --> 00:38:56.200]   and our savior, the Messiah and the king,
[00:38:56.200 --> 00:39:02.120]   the Lion of Judah who slays the lion that seeks to devour.
[00:39:02.120 --> 00:39:08.840]   Father, I pray, God, would you do something amazing
[00:39:08.840 --> 00:39:11.120]   in these next moments and would you open the eyes
[00:39:11.120 --> 00:39:13.460]   of people in the room who don't believe, Lord?
[00:39:13.460 --> 00:39:17.120]   Father, we as just the followers of Jesus in the room,
[00:39:17.120 --> 00:39:18.920]   we acknowledge that there are friends and people
[00:39:18.920 --> 00:39:21.400]   in our life that don't know you and we're asking, Lord,
[00:39:21.400 --> 00:39:23.360]   we're begging the hounds of heaven to be unleashed
[00:39:23.360 --> 00:39:25.840]   and pressed into the hearts of anyone here
[00:39:25.840 --> 00:39:29.040]   who doesn't know you and they would accept the free gift
[00:39:29.040 --> 00:39:30.520]   that the God who is there provides,
[00:39:30.520 --> 00:39:32.520]   the free protection that he provides
[00:39:32.520 --> 00:39:36.900]   through the provision of what he provided on the cross
[00:39:36.900 --> 00:39:38.360]   by dying in their place.
[00:39:38.360 --> 00:39:42.200]   Father, thank you that you love us in spite of us.
[00:39:42.200 --> 00:39:45.520]   Would you protect us now and forever from the unseen realm,
[00:39:45.520 --> 00:39:48.280]   from the unseen enemy within us.
[00:39:48.280 --> 00:39:49.680]   We worship you now in song.

