
[00:00:00.000 --> 00:00:00.840]   - Hey guys.
[00:39:19.020 --> 00:39:25.420]   is ideas that pop in my head that I wouldn't have thought of
[00:39:25.420 --> 00:39:29.360]   that I'd be too selfish to even think of that.
[00:39:29.360 --> 00:39:32.860]   But they'll bother me, they'll be in my head
[00:39:32.860 --> 00:39:34.860]   and I'll think to myself, okay,
[00:39:34.860 --> 00:39:38.540]   maybe that matters, maybe that's something
[00:39:38.540 --> 00:39:39.900]   I'm supposed to do.
[00:39:39.900 --> 00:39:43.060]   And I've learned to listen to those ideas and those thoughts
[00:39:43.060 --> 00:39:45.340]   and to act on them because what's happened
[00:39:45.340 --> 00:39:47.700]   when I've done that is ridiculous things.
[00:39:47.700 --> 00:39:49.420]   It's like the little rocks, you're like,
[00:39:49.420 --> 00:39:51.220]   this isn't a big deal, it's just a little rock.
[00:39:51.220 --> 00:39:53.620]   It's what I do when I'm taking care of the sheep.
[00:39:53.620 --> 00:39:56.820]   But he set his nation free.
[00:39:56.820 --> 00:40:04.140]   So who are we to decide what we should do for God?
[00:40:05.140 --> 00:40:09.060]   See, God has a plan, he has a story,
[00:40:09.060 --> 00:40:11.700]   it's written before time and prepared in advance
[00:40:11.700 --> 00:40:12.880]   for us to walk in.
[00:40:12.880 --> 00:40:19.500]   I think of the parable about the field
[00:40:19.500 --> 00:40:25.500]   when Jesus is giving the analogy of
[00:40:25.500 --> 00:40:29.140]   who wouldn't buy the field, push all the money in
[00:40:29.140 --> 00:40:31.340]   when they see that there's a treasure
[00:40:31.340 --> 00:40:33.800]   worth more than the land.
[00:40:33.800 --> 00:40:36.340]   They spend whatever they have to spend to get the land
[00:40:36.340 --> 00:40:39.100]   and everybody will say, you're crazy to pay that,
[00:40:39.100 --> 00:40:42.720]   to spend that, to risk that, to lose that,
[00:40:42.720 --> 00:40:45.860]   to not control that, to go all in with God,
[00:40:45.860 --> 00:40:46.780]   that feels crazy.
[00:40:46.780 --> 00:40:47.860]   You may never get married
[00:40:47.860 --> 00:40:49.860]   because you're too strong of a girl.
[00:40:49.860 --> 00:40:54.240]   You may never have the perfect life
[00:40:54.240 --> 00:40:55.380]   that you're trying to build.
[00:40:55.380 --> 00:40:58.320]   You may lose that if you're called overseas.
[00:40:58.320 --> 00:41:02.760]   Think of my friend, Katie Davis.
[00:41:02.760 --> 00:41:04.100]   Many of you know her story.
[00:41:04.100 --> 00:41:08.140]   And she moved overseas as a 20 year old
[00:41:08.140 --> 00:41:09.260]   and just never came back.
[00:41:09.260 --> 00:41:11.860]   She moved to Uganda and started bringing girls in
[00:41:11.860 --> 00:41:15.680]   off the streets and loving them and they became a family.
[00:41:15.680 --> 00:41:20.260]   And the story of Katie is what inspired
[00:41:20.260 --> 00:41:23.220]   every single thing that I am currently doing in my life,
[00:41:23.220 --> 00:41:28.220]   namely our family, adoption,
[00:41:30.360 --> 00:41:32.900]   gift gathering, getting over myself
[00:41:32.900 --> 00:41:34.340]   and doing what he's called me to do
[00:41:34.340 --> 00:41:36.580]   and going down the road he's called me to go on
[00:41:36.580 --> 00:41:38.820]   instead of the road that I would want to
[00:41:38.820 --> 00:41:40.520]   or that would be more comfortable.
[00:41:40.520 --> 00:41:46.820]   See, risk is contagious.
[00:41:46.820 --> 00:41:52.380]   Because you do things, you start doing things
[00:41:52.380 --> 00:41:54.740]   that don't make sense, that aren't comfortable.
[00:41:54.740 --> 00:41:59.060]   And everybody cocks their head and wonders
[00:41:59.060 --> 00:42:00.540]   what the heck you're doing.
[00:42:00.540 --> 00:42:05.140]   But deep down, we all really hope there's more to live for
[00:42:05.140 --> 00:42:09.460]   than just a perfect little life that's all figured out.
[00:42:09.460 --> 00:42:12.900]   And there is.
[00:42:12.900 --> 00:42:15.460]   There is.
[00:42:15.460 --> 00:42:17.900]   We're not crazy.
[00:42:17.900 --> 00:42:20.300]   We're not crazy.
[00:42:20.300 --> 00:42:22.100]   The number's 20, I don't know.
[00:42:22.100 --> 00:42:23.080]   The number's 20.
[00:42:23.080 --> 00:42:27.780]   Whatever it is, it's happening, it's real, it's not myth.
[00:42:27.780 --> 00:42:28.900]   Heaven's coming.
[00:42:28.900 --> 00:42:29.940]   It's not pretend.
[00:42:29.940 --> 00:42:33.980]   It's not a Maple Leaf story you heard in sixth grade.
[00:42:33.980 --> 00:42:36.500]   It's real, it's happening, it's coming.
[00:42:36.500 --> 00:42:39.860]   And anything and everything that we do
[00:42:39.860 --> 00:42:44.700]   in the name of our God and in light of that story
[00:42:44.700 --> 00:42:45.820]   will be worth it.
[00:42:45.820 --> 00:42:48.540]   We are not fools.
[00:42:48.540 --> 00:42:51.460]   So what is it?
[00:42:51.460 --> 00:42:53.040]   And let me tell you what we're gonna do.
[00:42:53.040 --> 00:42:55.900]   We're gonna actually pray really quickly together.
[00:42:55.900 --> 00:43:00.460]   And we're gonna ask God together if you're up for this.
[00:43:00.460 --> 00:43:02.940]   And I would encourage you, even if you're not,
[00:43:02.940 --> 00:43:08.540]   to pray these two simple prayers.
[00:43:08.540 --> 00:43:10.900]   They're gonna play for just a minute.
[00:43:10.900 --> 00:43:12.300]   Number one, you're gonna say,
[00:43:12.300 --> 00:43:14.400]   "God, what do you want me to know?
[00:43:14.400 --> 00:43:18.080]   "What do you want me to know?"
[00:43:18.080 --> 00:43:22.800]   And then number two, "God, what do you want me to do?"
[00:43:23.720 --> 00:43:27.560]   And we're just gonna be quiet for a minute.
[00:43:27.560 --> 00:43:29.720]   And as you ask God those questions,
[00:43:29.720 --> 00:43:34.360]   I am praying that he will bring ideas to your mind.
[00:43:34.360 --> 00:43:39.320]   So God, we are your people and we are here.
[00:43:39.320 --> 00:43:41.460]   And we wanna spend our lives well.
[00:43:41.460 --> 00:43:43.680]   Show us how.
[00:43:43.680 --> 00:43:46.960]   God, what do you want us to know?
[00:43:46.960 --> 00:43:48.480]   And what do you want us to do?
[00:43:48.480 --> 00:43:51.060]   (gentle music)
[00:43:51.060 --> 00:43:53.640]   (gentle music)
[00:43:53.640 --> 00:43:56.220]   (gentle music)
[00:43:56.220 --> 00:43:58.800]   (gentle music)
[00:43:58.800 --> 00:44:01.380]   (gentle music)
[00:44:01.380 --> 00:44:03.960]   (gentle music)
[00:44:03.960 --> 00:44:06.540]   (gentle music)
[00:44:06.540 --> 00:44:09.120]   (gentle music)
[00:44:09.120 --> 00:44:11.700]   (gentle music)
[00:44:11.700 --> 00:44:16.280]   (gentle music)
[00:44:16.280 --> 00:44:21.360]   (gentle music)
[00:44:21.360 --> 00:44:25.820]   (gentle music)
[00:44:25.820 --> 00:44:30.280]   (gentle music)
[00:44:30.280 --> 00:44:34.860]   (gentle music)
[00:44:36.860 --> 00:44:39.440]   (gentle music)
[00:44:39.440 --> 00:44:43.900]   (gentle music)
[00:44:43.900 --> 00:44:47.940]   (gentle music)
[00:44:47.940 --> 00:44:51.940]   (gentle music)
[00:44:51.940 --> 00:44:55.980]   (gentle music)
[00:44:55.980 --> 00:44:59.980]   (gentle music)
[00:44:59.980 --> 00:45:03.980]   (gentle music)
[00:45:05.400 --> 00:45:07.980]   (gentle music)
[00:45:07.980 --> 00:45:18.360]   We have maybe a year, maybe 50 more, maybe more,
[00:45:18.360 --> 00:45:24.520]   years on this earth.
[00:45:24.520 --> 00:45:32.860]   And I always have this image in my mind
[00:45:32.860 --> 00:45:36.440]   of getting to heaven and seeing Jesus
[00:45:36.440 --> 00:45:38.900]   and being out of breath.
[00:45:38.900 --> 00:45:42.640]   Just having run every ounce of the life
[00:45:42.640 --> 00:45:43.860]   that he had planned for me.
[00:45:43.860 --> 00:45:46.860]   And Father, I pray for every person
[00:45:46.860 --> 00:45:48.400]   that can hear my voice right now, God,
[00:45:48.400 --> 00:45:50.560]   that they would want the same thing.
[00:45:50.560 --> 00:45:55.400]   That they would want you more than their life to work out.
[00:45:55.400 --> 00:46:01.320]   That they would want you more than money or fame or success.
[00:46:01.700 --> 00:46:06.700]   Or success or comfort or power or relationships on earth.
[00:46:06.700 --> 00:46:11.520]   God, that they would want you most.
[00:46:11.520 --> 00:46:16.440]   And God, that you would, through their lives,
[00:46:16.440 --> 00:46:19.280]   write stories that go on into eternity.
[00:46:19.280 --> 00:46:23.100]   That you would, through these little ideas
[00:46:23.100 --> 00:46:26.320]   and seeds of thoughts, God, would you multiply them.
[00:46:27.940 --> 00:46:32.940]   And would that ripple, God, touch generations.
[00:46:32.940 --> 00:46:37.320]   And Jesus, we don't know when you're coming back,
[00:46:37.320 --> 00:46:41.640]   but if it is soon, help us not waste the time.
[00:46:41.640 --> 00:46:44.900]   God, build an urgency in our souls
[00:46:44.900 --> 00:46:49.180]   that causes us to risk everything in this life for you.
[00:46:49.180 --> 00:46:53.520]   No matter what you say, God, that we would do it.
[00:46:56.560 --> 00:47:00.100]   Help us not miss any good work
[00:47:00.100 --> 00:47:04.140]   that you have prepared in advance for us to do.
[00:47:04.140 --> 00:47:08.360]   Not for our glory ever, because what a waste,
[00:47:08.360 --> 00:47:11.440]   but for your name and your glory that will go on forever.
[00:47:11.440 --> 00:47:12.760]   We wanna be a part of that.
[00:47:12.760 --> 00:47:15.020]   In Jesus' name, amen.
[00:47:15.020 --> 00:47:17.080]   you

