
[00:00:00.000 --> 00:00:02.340]   (drum roll)
[00:30:54.080 --> 00:30:55.640]   Nicodemus changed.
[00:30:55.640 --> 00:30:59.800]   And Nick at night was no longer the same.
[00:30:59.800 --> 00:31:01.360]   And here's what happened.
[00:31:01.360 --> 00:31:02.440]   I love this.
[00:31:02.440 --> 00:31:06.480]   Nicodemus standing there with Joseph,
[00:31:06.480 --> 00:31:08.240]   and who knows how many others,
[00:31:08.240 --> 00:31:11.080]   Jesus' own disciples weren't there as he's dying.
[00:31:11.080 --> 00:31:14.360]   And he sees this man
[00:31:14.360 --> 00:31:19.940]   who had done only helpful,
[00:31:19.940 --> 00:31:23.420]   only set people free, only restored life.
[00:31:23.420 --> 00:31:28.640]   And he sees him raised up on a cross.
[00:31:30.320 --> 00:31:32.560]   And all of a sudden it clicked,
[00:31:32.560 --> 00:31:37.560]   just as the serpent was raised up on that cross
[00:31:37.560 --> 00:31:42.200]   that whoever looks at him would be saved.
[00:31:42.200 --> 00:31:45.720]   So the Son of Man must be raised up
[00:31:45.720 --> 00:31:50.120]   that whoever trusts in him shall not perish,
[00:31:50.120 --> 00:31:51.160]   but have eternal life.
[00:31:51.160 --> 00:31:52.520]   And everything clicked.
[00:31:52.520 --> 00:31:55.340]   Nick realized it's always been about Jesus.
[00:31:55.340 --> 00:31:56.840]   The whole story of the Old Testament,
[00:31:56.840 --> 00:31:59.460]   including the serpent, it's always been about Jesus.
[00:31:59.460 --> 00:32:02.280]   And all of a sudden in his mind, everything changed.
[00:32:02.280 --> 00:32:07.020]   And he knew that even though believing and following Jesus
[00:32:07.020 --> 00:32:09.400]   would cost me in this life, it'll cost me a job,
[00:32:09.400 --> 00:32:12.040]   it'll cost me my home, it'll cost me my income,
[00:32:12.040 --> 00:32:15.200]   not following Jesus will cost me far more
[00:32:15.200 --> 00:32:16.480]   in this life and the next.
[00:32:16.480 --> 00:32:19.240]   And whatever it costs me, I'm going to follow this man.
[00:32:19.240 --> 00:32:25.360]   Just as the Son of Man raised up,
[00:32:25.360 --> 00:32:27.600]   and everything changed.
[00:32:28.840 --> 00:32:30.680]   And he became a believer.
[00:32:30.680 --> 00:32:37.880]   This brings us to the third point of our new behavior,
[00:32:37.880 --> 00:32:42.080]   his birth, excuse me, from new belief.
[00:32:42.080 --> 00:32:45.400]   New behavior, his birth from his new belief.
[00:32:45.400 --> 00:32:47.760]   And standing on a hillside,
[00:32:47.760 --> 00:32:52.120]   this man who knew every text in the Old Testament
[00:32:52.120 --> 00:32:54.920]   about the God and the Messiah who would one day come
[00:32:54.920 --> 00:32:57.560]   and be pierced for our transgressions,
[00:32:57.560 --> 00:32:59.800]   crushed for our iniquity,
[00:32:59.800 --> 00:33:02.420]   all of a sudden they all came into focus.
[00:33:02.420 --> 00:33:04.280]   It's always been about Jesus.
[00:33:04.280 --> 00:33:06.640]   It will always be about Jesus.
[00:33:06.640 --> 00:33:08.480]   It's all about Jesus.
[00:33:08.480 --> 00:33:12.220]   And he went from skeptic to believer.
[00:33:12.220 --> 00:33:20.220]   I think, really what he did is,
[00:33:22.520 --> 00:33:25.480]   I was out walking not long ago,
[00:33:25.480 --> 00:33:28.400]   and I was walking with my dog.
[00:33:28.400 --> 00:33:29.960]   Another dog story, here we go.
[00:33:29.960 --> 00:33:31.720]   (congregation laughing)
[00:33:31.720 --> 00:33:35.240]   And I see this stray dog, and of course,
[00:33:35.240 --> 00:33:38.480]   and of course I'm like, oh man.
[00:33:38.480 --> 00:33:40.800]   And I think it's my neighbor's dog.
[00:33:40.800 --> 00:33:42.840]   I think I'm like almost positive.
[00:33:42.840 --> 00:33:43.820]   Oh, that's my neighbor's dog.
[00:33:43.820 --> 00:33:45.000]   I need to go return it, okay?
[00:33:45.000 --> 00:33:46.320]   So I go over, give the dog.
[00:33:46.320 --> 00:33:47.160]   I'm like, great, let's go.
[00:33:47.160 --> 00:33:48.320]   We're gonna take you home to Bobby.
[00:33:48.320 --> 00:33:51.320]   And I get over to Bobby's house in his backyard,
[00:33:51.320 --> 00:33:52.760]   and his dog's looking back at me.
[00:33:52.760 --> 00:33:54.760]   And I'm like, who are you?
[00:33:54.760 --> 00:33:57.160]   And it wasn't his dog.
[00:33:57.160 --> 00:33:58.800]   And so I bend down, and I look,
[00:33:58.800 --> 00:34:00.160]   and I'm like, oh, okay, I have a number,
[00:34:00.160 --> 00:34:01.480]   and I'm gonna call him.
[00:34:01.480 --> 00:34:03.600]   And I begin to call his owner.
[00:34:03.600 --> 00:34:06.280]   And all of a sudden, we live in like Old Lake Highlands.
[00:34:06.280 --> 00:34:07.760]   I'm walking back home, calling the owner.
[00:34:07.760 --> 00:34:08.800]   Hey, I think I found your dog.
[00:34:08.800 --> 00:34:11.640]   A storm like I've never seen before in my life,
[00:34:11.640 --> 00:34:14.160]   including last night, in the last 30 days.
[00:34:14.160 --> 00:34:15.400]   (congregation laughing)
[00:34:15.400 --> 00:34:17.480]   A storm like I've never seen in my entire life
[00:34:17.480 --> 00:34:18.760]   all of a sudden comes out of nowhere,
[00:34:18.760 --> 00:34:20.360]   and there's wind blowing.
[00:34:20.360 --> 00:34:21.400]   Trees are snapping.
[00:34:21.400 --> 00:34:22.960]   Power lines are coming down.
[00:34:22.960 --> 00:34:24.640]   Boxes of trash, I promise you,
[00:34:24.640 --> 00:34:26.160]   it's gonna sound like, you're a preacher.
[00:34:26.160 --> 00:34:27.200]   You're exaggerating.
[00:34:27.200 --> 00:34:28.120]   I promise I'm not.
[00:34:28.120 --> 00:34:29.720]   There's boxes flying everywhere.
[00:34:29.720 --> 00:34:31.360]   And I'm with my dog, and I'm like, oh my gosh,
[00:34:31.360 --> 00:34:33.160]   we gotta go, every dog for himself.
[00:34:33.160 --> 00:34:35.560]   So we take off, and we go run back to my house.
[00:34:35.560 --> 00:34:36.560]   And we're running to the house.
[00:34:36.560 --> 00:34:37.760]   All the power's out everywhere.
[00:34:37.760 --> 00:34:40.160]   It's at night, and I finally, I run into the door,
[00:34:40.160 --> 00:34:42.360]   and I'm waiting, and my dog comes in behind me,
[00:34:42.360 --> 00:34:43.680]   and I slam the door shut.
[00:34:43.680 --> 00:34:47.280]   And all of a sudden, I hear this collar.
[00:34:47.280 --> 00:34:48.400]   That's not mine.
[00:34:48.400 --> 00:34:50.400]   And it's the other dog in the house.
[00:34:50.400 --> 00:34:52.720]   And I'm like, how did you get here?
[00:34:52.720 --> 00:34:54.160]   And he's like, hey buddy, holla at your boy.
[00:34:54.160 --> 00:34:55.160]   I'm coming with you.
[00:34:55.160 --> 00:34:58.680]   And he's in, I promise, it sounds like my wife,
[00:34:58.680 --> 00:35:00.080]   I've told this story before, my wife's like,
[00:35:00.080 --> 00:35:01.160]   are you embellishing?
[00:35:01.160 --> 00:35:02.840]   I promise, that's what happened.
[00:35:02.840 --> 00:35:06.160]   And so looking at this dog, and it really,
[00:35:06.160 --> 00:35:08.000]   here's what happened.
[00:35:08.000 --> 00:35:10.760]   Like that dog essentially was like, look, I'm no fool.
[00:35:10.760 --> 00:35:11.840]   I'm going with you, bro.
[00:35:11.840 --> 00:35:16.080]   You're the only chance of protection I have.
[00:35:16.960 --> 00:35:19.280]   You're the only chance of life and safety I have.
[00:35:19.280 --> 00:35:20.760]   I'm not staying out here on my own.
[00:35:20.760 --> 00:35:23.660]   I'm not gonna make it on my own, and I'm coming with you.
[00:35:23.660 --> 00:35:28.560]   Nicodemus essentially realized what all of us will realize
[00:35:28.560 --> 00:35:29.600]   in this life or the next.
[00:35:29.600 --> 00:35:33.760]   Jesus is the only chance of protection that you and I have.
[00:35:33.760 --> 00:35:36.560]   All of us have sinned, the Bible said,
[00:35:36.560 --> 00:35:40.520]   and by sin, it's both mistakes and more than that.
[00:35:40.520 --> 00:35:43.640]   All of us have made decisions in our past,
[00:35:43.640 --> 00:35:45.080]   in our present, and will in our future,
[00:35:45.080 --> 00:35:46.960]   where we go, that was wrong.
[00:35:46.960 --> 00:35:49.280]   I don't think that's right.
[00:35:49.280 --> 00:35:52.600]   All of us have fallen short, the Bible says,
[00:35:52.600 --> 00:35:55.280]   and it says the only chance of protection
[00:35:55.280 --> 00:35:59.300]   that you and I have is found at the same shadow
[00:35:59.300 --> 00:36:03.040]   of that cross that Nicodemus went to and found protection.
[00:36:03.040 --> 00:36:07.220]   The only chance of life that you and I share
[00:36:07.220 --> 00:36:08.060]   is found there.
[00:36:08.060 --> 00:36:11.620]   Ironically, the story of Pilate,
[00:36:11.620 --> 00:36:14.360]   like how great of a tragedy is this?
[00:36:14.360 --> 00:36:16.480]   He's standing eyeball to eyeball
[00:36:16.480 --> 00:36:19.280]   with the God of the universe,
[00:36:19.280 --> 00:36:24.360]   and he was wondering, and it takes him several times,
[00:36:24.360 --> 00:36:25.640]   he goes back into that house,
[00:36:25.640 --> 00:36:28.900]   and he knows there's something unique about this man,
[00:36:28.900 --> 00:36:31.460]   but he never left from wonderer.
[00:36:31.460 --> 00:36:34.160]   He never left from I'm intrigued, he stayed there,
[00:36:34.160 --> 00:36:37.280]   unlike Nicodemus, who went from wonderer to believer.
[00:36:37.280 --> 00:36:40.720]   He went from the man who said, no, I'm a good person,
[00:36:40.720 --> 00:36:43.000]   do I need someone to pay for my sin?
[00:36:43.000 --> 00:36:47.600]   When that cross came lifted up, he looked at his Savior,
[00:36:47.600 --> 00:36:49.280]   and everything changed.
[00:36:49.280 --> 00:36:50.920]   And my fear for some of you in this room
[00:36:50.920 --> 00:36:52.680]   is that you're gonna stay a wanderer,
[00:36:52.680 --> 00:36:56.040]   you're gonna stay like the tragedy that Pilate was.
[00:36:56.040 --> 00:36:58.760]   Maybe because you don't think you're a good enough person,
[00:36:58.760 --> 00:37:00.520]   maybe because you think that God can't love you
[00:37:00.520 --> 00:37:02.480]   based on your path, all of which
[00:37:02.480 --> 00:37:05.520]   are examples of trusting in yourself.
[00:37:05.520 --> 00:37:09.320]   And he says, will you come and trust in me?
[00:37:09.320 --> 00:37:11.920]   Come, I paid for it.
[00:37:12.920 --> 00:37:15.720]   Will you come to the only one who can give you protection
[00:37:15.720 --> 00:37:21.720]   and life, the one that whoever believes in
[00:37:21.720 --> 00:37:22.960]   will not perish, but have eternal life?
[00:37:22.960 --> 00:37:24.460]   And you can have that tonight.
[00:37:24.460 --> 00:37:28.680]   You can know that no matter what comes your way,
[00:37:28.680 --> 00:37:30.680]   you will spend eternity with your maker.
[00:37:30.680 --> 00:37:34.440]   You will spend eternity in paradise.
[00:37:34.440 --> 00:37:35.760]   And he offers that to you.
[00:37:35.760 --> 00:37:40.480]   If you'll just trust and just believe.
[00:37:40.480 --> 00:37:42.040]   I love the story of Nicodemus,
[00:37:42.040 --> 00:37:44.600]   and here's why, and I'll close with this.
[00:37:44.600 --> 00:37:48.160]   Because I'm so much like Nicodemus.
[00:37:48.160 --> 00:37:53.160]   Like I have a background of being like the church kid
[00:37:53.160 --> 00:37:56.000]   and religious rules, and when I read the New Testament,
[00:37:56.000 --> 00:37:59.280]   sometimes I see like the Pharisee, the religious,
[00:37:59.280 --> 00:38:03.560]   gets such a bad rap that I wonder, can God love me?
[00:38:03.560 --> 00:38:06.600]   Which you may go, that's crazy.
[00:38:09.400 --> 00:38:12.640]   But the story of Nicodemus reminds me that God says,
[00:38:12.640 --> 00:38:15.400]   no matter who you are, no matter what you've done,
[00:38:15.400 --> 00:38:18.080]   no matter how bad you are, how good you think you are,
[00:38:18.080 --> 00:38:19.160]   I can save.
[00:38:19.160 --> 00:38:23.800]   If you come to me, experience the new birth
[00:38:23.800 --> 00:38:26.240]   that starts with a new belief
[00:38:26.240 --> 00:38:31.360]   and a new trust that I've paid for it.
[00:38:31.360 --> 00:38:36.240]   Will you come to me and find the only source of protection
[00:38:37.160 --> 00:38:39.720]   and the only source of life that any of us have,
[00:38:39.720 --> 00:38:41.320]   and you'll see that in this life
[00:38:41.320 --> 00:38:44.560]   on a day where it's too soon.
[00:38:44.560 --> 00:38:46.240]   I'm gonna pray that you would come tonight.
[00:38:46.240 --> 00:38:48.320]   In fact, I wanna invite you,
[00:38:48.320 --> 00:38:50.120]   if you're in the room during this last song
[00:38:50.120 --> 00:38:52.480]   and you're not sure where you stand with God,
[00:38:52.480 --> 00:38:53.880]   don't blow me off right now.
[00:38:53.880 --> 00:38:57.560]   I wanna invite you to pray where you are.
[00:38:57.560 --> 00:38:58.640]   You don't have to raise a hand,
[00:38:58.640 --> 00:39:00.940]   you don't have to come down front and tell us.
[00:39:00.940 --> 00:39:03.800]   I want you to invite you to pray where you are, God.
[00:39:03.800 --> 00:39:05.140]   I am a great sinner.
[00:39:05.140 --> 00:39:07.740]   I'm trusting that I have a great savior in your son.
[00:39:07.740 --> 00:39:13.760]   If it's true that there's a gift of eternal life
[00:39:13.760 --> 00:39:17.680]   totally for free, God, I'm trusting that that
[00:39:17.680 --> 00:39:20.440]   will have to be enough,
[00:39:20.440 --> 00:39:23.640]   that the payment you made on the cross is enough.
[00:39:23.640 --> 00:39:26.640]   And during this last song, if you'll just begin to pray that
[00:39:26.640 --> 00:39:29.240]   and it's the best decision you can make
[00:39:29.240 --> 00:39:31.740]   and you can leave here if you trust that,
[00:39:31.740 --> 00:39:34.320]   not by saying some magic words,
[00:39:34.320 --> 00:39:37.160]   but if you trust and believe that Jesus paid for it,
[00:39:37.160 --> 00:39:39.680]   you can leave here knowing
[00:39:39.680 --> 00:39:43.340]   that you have the only source of protection
[00:39:43.340 --> 00:39:47.260]   from the penalty of sin, the only source of life,
[00:39:47.260 --> 00:39:51.060]   and this one and the next there will ever be.
[00:39:51.060 --> 00:39:52.820]   I'm gonna pray that we do that.
[00:39:52.820 --> 00:39:53.660]   Father, we love you.
[00:39:53.660 --> 00:39:55.300]   Thank you for the story of Nicodemus.
[00:39:55.300 --> 00:39:57.900]   Thank you that you don't give up on us
[00:39:57.900 --> 00:39:59.400]   no matter what our story is,
[00:39:59.400 --> 00:40:02.140]   that you offer a new life to all of us
[00:40:02.140 --> 00:40:04.020]   no matter what we've done,
[00:40:04.020 --> 00:40:08.820]   no matter who we think we are, that you love us.
[00:40:08.820 --> 00:40:12.300]   I pray now for my friends in the room
[00:40:12.300 --> 00:40:14.660]   who don't know you, Lord,
[00:40:14.660 --> 00:40:17.140]   who aren't born again
[00:40:17.140 --> 00:40:21.540]   and they're gonna spend eternity away from you.
[00:40:21.540 --> 00:40:24.260]   And you've already proved you love them.
[00:40:24.260 --> 00:40:26.880]   You gave your son who changed the world,
[00:40:26.880 --> 00:40:28.240]   who reset the calendar,
[00:40:30.520 --> 00:40:35.120]   who offers eternal life, so just trust him.
[00:40:35.120 --> 00:40:40.560]   Would you by the Spirit give birth to the Spirit now
[00:40:40.560 --> 00:40:44.480]   inside of my friends who don't have that spiritual rebirth?
[00:40:44.480 --> 00:40:45.680]   We love you, amen.

