
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:34:43.640 --> 00:34:46.460]   it's just grown and become exposed.
[00:34:46.460 --> 00:34:50.320]   And I can tell you, and this isn't like sappy pastor talk,
[00:34:50.320 --> 00:34:51.720]   like I just wanna be real with you real quick,
[00:34:51.720 --> 00:34:54.120]   I've never been more attracted to her,
[00:34:54.120 --> 00:34:56.720]   I've never thought she was more beautiful than I do,
[00:34:56.720 --> 00:35:00.160]   and I cannot wait to leave this place and get home to her.
[00:35:00.160 --> 00:35:01.460]   And I'm gonna walk in.
[00:35:01.460 --> 00:35:04.600]   (congregation applauding)
[00:35:04.600 --> 00:35:07.280]   I'm gonna walk in and she's gonna ask how it went,
[00:35:07.280 --> 00:35:10.520]   and I'm gonna tell her not to listen to it.
[00:35:10.520 --> 00:35:13.400]   (laughing)
[00:35:13.400 --> 00:35:15.240]   And then we're gonna pray together,
[00:35:15.240 --> 00:35:18.480]   and then we're gonna go to bed, it's gonna be amazing.
[00:35:18.480 --> 00:35:20.480]   And I don't mean that in a perverted way, I'm just.
[00:35:20.480 --> 00:35:22.400]   (congregation laughing)
[00:35:22.400 --> 00:35:25.240]   Tuesdays are go to bed, like, sleep days, so.
[00:35:25.240 --> 00:35:28.580]   (congregation laughing)
[00:35:28.580 --> 00:35:36.120]   We're gonna go long tonight, third point.
[00:35:36.120 --> 00:35:37.600]   Men, I wanna talk to you.
[00:35:37.600 --> 00:35:38.440]   Can I keep going?
[00:35:39.480 --> 00:35:41.080]   Okay.
[00:35:41.080 --> 00:35:43.600]   Ladies are like, you better talk to the man after all that.
[00:35:43.600 --> 00:35:46.760]   (congregation laughing)
[00:35:46.760 --> 00:35:50.460]   Husbands, you're to lead with honor or else.
[00:35:50.460 --> 00:35:55.880]   And I mean that because there's like a threat in the text.
[00:35:55.880 --> 00:35:57.760]   There's this ultimatum in the text,
[00:35:57.760 --> 00:35:59.320]   so I just wanna give it to you.
[00:35:59.320 --> 00:36:01.520]   This is one of the most culturally shocking verses
[00:36:01.520 --> 00:36:03.560]   in the entire Bible, and I'll have to unpack
[00:36:03.560 --> 00:36:05.080]   what I mean by that, but it's true.
[00:36:05.080 --> 00:36:07.360]   Husbands, in the same way, be considerate
[00:36:07.360 --> 00:36:09.420]   as you live with your wives and treat them
[00:36:09.420 --> 00:36:13.040]   with respect as the weaker partner and as heirs with you
[00:36:13.040 --> 00:36:14.660]   of the gracious gift of life,
[00:36:14.660 --> 00:36:17.600]   so that nothing will hinder your prayers.
[00:36:17.600 --> 00:36:20.680]   Lots going on there, let's just take it step by step.
[00:36:20.680 --> 00:36:25.020]   This is a time when Peter wrote this.
[00:36:25.020 --> 00:36:26.800]   It's a time that women had no rights,
[00:36:26.800 --> 00:36:30.920]   they couldn't even own property or speak in public.
[00:36:30.920 --> 00:36:33.040]   That's the culture that Peter wrote this to.
[00:36:33.040 --> 00:36:36.040]   And so women were extremely oppressed in this time.
[00:36:36.040 --> 00:36:38.580]   And Peter is saying where it says,
[00:36:38.580 --> 00:36:42.580]   with respect, that word is to honor them,
[00:36:42.580 --> 00:36:45.580]   to be considerate of them, not to treat them as equal,
[00:36:45.580 --> 00:36:48.180]   but to consider them before yourself,
[00:36:48.180 --> 00:36:49.740]   that you would show honor to them.
[00:36:49.740 --> 00:36:53.780]   Consider who you honor, right, like a boss or a president
[00:36:53.780 --> 00:36:56.300]   or someone you respect deeply,
[00:36:56.300 --> 00:37:00.220]   that in all that you do, you're to honor them.
[00:37:00.220 --> 00:37:02.620]   Ben Hogan, a professional golfer,
[00:37:02.620 --> 00:37:04.700]   when he was leaving a golf tournament with his wife,
[00:37:04.700 --> 00:37:07.280]   he was driving from Fort Worth to Phoenix, Arizona,
[00:37:07.280 --> 00:37:12.280]   and there was a Greyhound bus that came into his lane,
[00:37:12.280 --> 00:37:16.240]   passing another car, coming at him,
[00:37:16.240 --> 00:37:19.280]   and he hit head-on collision, destroyed the car.
[00:37:19.280 --> 00:37:22.480]   If I showed it to you, you would wonder how anyone survived.
[00:37:22.480 --> 00:37:25.960]   And so he shattered his pelvis, his ribs, his wrist,
[00:37:25.960 --> 00:37:30.200]   his leg, ankle, hurt his eye,
[00:37:30.200 --> 00:37:33.840]   had internal bleeding, internal wounds to his organs.
[00:37:33.840 --> 00:37:36.040]   His wife got out without a scratch
[00:37:36.040 --> 00:37:39.300]   because just before impact, he left the steering wheel
[00:37:39.300 --> 00:37:42.620]   and dove in front of her and covered her up.
[00:37:42.620 --> 00:37:45.080]   He was a human airbag.
[00:37:45.080 --> 00:37:48.960]   And so this was his act of living out this,
[00:37:48.960 --> 00:37:51.920]   be considerate of her and honor her.
[00:37:51.920 --> 00:37:54.480]   And so you think, okay, well, I may not have the opportunity
[00:37:54.480 --> 00:37:57.320]   to dive in front of my wife in front of a Greyhound bus.
[00:37:57.320 --> 00:37:58.160]   What does that look like?
[00:37:58.160 --> 00:38:00.300]   Man, it looks like not objectifying them.
[00:38:00.300 --> 00:38:03.320]   It looks like watching how you talk to them and about them.
[00:38:03.320 --> 00:38:05.540]   And even what you listen to about them
[00:38:05.540 --> 00:38:07.160]   because you're feeding your heart in that,
[00:38:07.160 --> 00:38:08.400]   that you protect them.
[00:38:08.400 --> 00:38:10.820]   I'm not afraid of this place being a meat market.
[00:38:10.820 --> 00:38:12.980]   That's something I haven't heard in a long, long time.
[00:38:12.980 --> 00:38:14.780]   I'm talking years and years and years.
[00:38:14.780 --> 00:38:16.960]   Because the reason this place is not a meat market
[00:38:16.960 --> 00:38:18.760]   'cause it's full of sheepdogs.
[00:38:18.760 --> 00:38:20.620]   The reason there's no wolves here,
[00:38:20.620 --> 00:38:22.880]   or the wolves don't last here, I should say,
[00:38:22.880 --> 00:38:23.960]   'cause they're here, ladies.
[00:38:23.960 --> 00:38:25.000]   The reason they don't last here
[00:38:25.000 --> 00:38:27.480]   is because there's sheepdogs everywhere, shepherds,
[00:38:27.480 --> 00:38:31.340]   walking around looking for men who seek to honor women.
[00:38:31.340 --> 00:38:32.280]   And it's beautiful.
[00:38:32.280 --> 00:38:34.120]   And I watch it, I love it.
[00:38:34.120 --> 00:38:36.180]   And so there are men here that really get this
[00:38:36.180 --> 00:38:38.120]   and understand their part.
[00:38:38.120 --> 00:38:39.820]   I told you earlier, if you're looking at porn,
[00:38:39.820 --> 00:38:40.760]   you need to get help.
[00:38:40.760 --> 00:38:43.040]   I'd encourage you to do that before you leave this place.
[00:38:43.040 --> 00:38:44.400]   No need to email me tomorrow.
[00:38:44.400 --> 00:38:46.960]   I know my inbox will be full of hundreds of emails
[00:38:46.960 --> 00:38:48.640]   if I didn't say that.
[00:38:48.640 --> 00:38:50.720]   Just show up Monday night, 6.30.
[00:38:50.720 --> 00:38:52.020]   We got you, okay?
[00:38:52.020 --> 00:38:54.300]   It says weaker partner.
[00:38:54.300 --> 00:38:55.140]   What does that mean?
[00:38:55.140 --> 00:38:55.960]   It's just literal.
[00:38:55.960 --> 00:38:56.800]   That's all it means.
[00:38:56.800 --> 00:38:58.200]   It means that if, ladies,
[00:38:58.200 --> 00:39:00.240]   if you and I had an arm wrestling contest,
[00:39:00.240 --> 00:39:03.620]   I'm gonna win most of the time, okay?
[00:39:03.620 --> 00:39:06.240]   And so that's all it means.
[00:39:06.240 --> 00:39:07.060]   It's literal.
[00:39:07.060 --> 00:39:08.800]   Like, if you have a problem with that,
[00:39:08.800 --> 00:39:10.920]   you have a problem with biology.
[00:39:10.920 --> 00:39:12.240]   That's all that is.
[00:39:12.240 --> 00:39:13.840]   Peter's just being honest with us.
[00:39:13.840 --> 00:39:15.560]   Here's the point, though.
[00:39:15.560 --> 00:39:16.600]   I want you to listen to this.
[00:39:16.600 --> 00:39:19.540]   Men, don't use your strength to oppress women
[00:39:19.540 --> 00:39:22.220]   or undress women, but to bless women,
[00:39:22.220 --> 00:39:24.840]   to be considerate of them.
[00:39:24.840 --> 00:39:25.680]   Use your strength.
[00:39:25.680 --> 00:39:27.780]   This is the profound reality in this culture.
[00:39:27.780 --> 00:39:31.380]   Use your strength to serve the weaker,
[00:39:31.380 --> 00:39:32.800]   not to take advantage of them.
[00:39:32.800 --> 00:39:35.840]   That would have been mind-blowing in this culture.
[00:39:35.840 --> 00:39:37.600]   That, hey, I want you to use your strength
[00:39:37.600 --> 00:39:40.720]   to help them and to exalt them, to honor them,
[00:39:40.720 --> 00:39:43.980]   to be considerate of them, not to take advantage of them.
[00:39:43.980 --> 00:39:45.340]   And then it says that they're heirs
[00:39:45.340 --> 00:39:46.780]   of the gracious gift of life.
[00:39:46.780 --> 00:39:47.780]   This would have been radical.
[00:39:47.780 --> 00:39:50.380]   In a time that women could not be heirs,
[00:39:50.380 --> 00:39:53.140]   Peter points out that they have an internal inheritance.
[00:39:53.140 --> 00:39:55.380]   Women could not have an inheritance at this time,
[00:39:55.380 --> 00:39:56.260]   and so Peter's saying, no,
[00:39:56.260 --> 00:39:58.220]   they have an internal inheritance.
[00:39:58.220 --> 00:40:01.740]   This is why women flocked to the church in the first century.
[00:40:01.740 --> 00:40:04.620]   It's one of the reasons Christianity exploded as it did.
[00:40:04.620 --> 00:40:06.340]   Women began to come to a place
[00:40:06.340 --> 00:40:08.940]   where they heard a very different message,
[00:40:08.940 --> 00:40:11.780]   that men are to treat them with honor,
[00:40:11.780 --> 00:40:15.100]   and that they could have this eternal inheritance.
[00:40:15.100 --> 00:40:16.240]   And so they wanted some of that,
[00:40:16.240 --> 00:40:18.080]   so the church blew up and it grew,
[00:40:18.080 --> 00:40:20.500]   and a lot of that was women.
[00:40:20.500 --> 00:40:23.700]   And so this other idea of this inheritance
[00:40:23.700 --> 00:40:26.260]   is that God is their daddy.
[00:40:26.260 --> 00:40:27.540]   I was talking to a friend the other day,
[00:40:27.540 --> 00:40:32.540]   and he just said how he had this,
[00:40:32.540 --> 00:40:37.260]   he has daughters, father of daughters,
[00:40:37.260 --> 00:40:38.900]   and he has this really nice car.
[00:40:38.900 --> 00:40:40.700]   He's a man of resources,
[00:40:40.700 --> 00:40:44.540]   and so purchased this really nice car, this classic car,
[00:40:44.540 --> 00:40:46.740]   and when guys, when his daughters turned 18,
[00:40:46.740 --> 00:40:48.300]   guys started wanting to ask them out,
[00:40:48.300 --> 00:40:50.160]   and they said, hey, you gotta ask my dad.
[00:40:50.160 --> 00:40:51.860]   And so these guys would come to the house
[00:40:51.860 --> 00:40:55.700]   to ask their dad if they could go out with his daughters,
[00:40:55.700 --> 00:40:58.140]   and what he'd do is he'd take this really nice car,
[00:40:58.140 --> 00:40:59.580]   and he'd wax it up and polish it up,
[00:40:59.580 --> 00:41:01.780]   and he'd park it right in front of the house.
[00:41:01.780 --> 00:41:03.260]   And when they'd come in, inevitably,
[00:41:03.260 --> 00:41:05.540]   they'd be like, wow, this is a really nice car,
[00:41:05.540 --> 00:41:08.200]   and he'd sit 'em down and he'd tell 'em all about it.
[00:41:08.200 --> 00:41:09.040]   Man, let me tell you about it.
[00:41:09.040 --> 00:41:10.380]   He started to talk about the features,
[00:41:10.380 --> 00:41:14.220]   and the age, and the engine, and how many horsepower,
[00:41:14.220 --> 00:41:16.100]   and how much he loved it, how much he cared about it,
[00:41:16.100 --> 00:41:19.200]   how what it took to restore the car,
[00:41:19.200 --> 00:41:22.080]   how much effort went into it, how much it cost.
[00:41:22.080 --> 00:41:25.900]   And he just talked about his deep love and affection
[00:41:25.900 --> 00:41:28.900]   for this vehicle, and he would say this.
[00:41:28.900 --> 00:41:30.500]   He said, but don't you get any ideas?
[00:41:30.500 --> 00:41:33.000]   I don't let anyone borrow my car.
[00:41:33.000 --> 00:41:34.580]   And the guys would always say, oh, no, man,
[00:41:34.580 --> 00:41:36.460]   I would never ask.
[00:41:36.460 --> 00:41:38.140]   I would never ask you to borrow the car.
[00:41:38.140 --> 00:41:39.420]   And he says, well, then what are you doing
[00:41:39.420 --> 00:41:40.580]   asking for my daughter?
[00:41:40.580 --> 00:41:44.220]   'Cause how much more do I love her than that car?
[00:41:44.220 --> 00:41:47.260]   I mean, how can you come into my house and tell me
[00:41:47.260 --> 00:41:49.620]   you're not gonna ask if you can borrow my car,
[00:41:49.620 --> 00:41:51.260]   but you wanna borrow my daughter?
[00:41:51.260 --> 00:41:55.180]   You better believe I care infinitely more about her
[00:41:55.180 --> 00:41:58.180]   than I do that pile of metal out there.
[00:41:58.180 --> 00:42:01.340]   And what this text is saying, men,
[00:42:01.340 --> 00:42:04.420]   is that God sees every act, where every hand goes,
[00:42:04.420 --> 00:42:06.580]   and every thought that runs through your mind,
[00:42:06.580 --> 00:42:07.780]   and that's his daughter.
[00:42:07.780 --> 00:42:12.380]   And if you don't have to fear that,
[00:42:12.380 --> 00:42:14.240]   but I would encourage you to go outside
[00:42:14.240 --> 00:42:17.180]   and just shout up at the sky, God, I don't fear you.
[00:42:17.180 --> 00:42:19.020]   I'm not afraid of you.
[00:42:19.020 --> 00:42:22.900]   Because that's what you're saying in the backseat of the car,
[00:42:22.900 --> 00:42:26.640]   in your apartment, on the couch, in the movie,
[00:42:26.640 --> 00:42:29.780]   and on the phone late at night.
[00:42:29.780 --> 00:42:33.000]   God is their daddy.
[00:42:33.000 --> 00:42:36.500]   And it says, so that nothing will hinder your prayers.
[00:42:36.500 --> 00:42:39.780]   I think we read that, and we read,
[00:42:39.780 --> 00:42:41.780]   so that God will not refuse to answer your prayers.
[00:42:41.780 --> 00:42:43.320]   It's not just about God answering your prayers,
[00:42:43.320 --> 00:42:45.740]   it's so much worse than that.
[00:42:45.740 --> 00:42:48.300]   It's saying that if you do not cherish her,
[00:42:48.300 --> 00:42:50.980]   and honor her, and be considerate of her,
[00:42:50.980 --> 00:42:54.020]   then your relationship with God is fractured.
[00:42:54.020 --> 00:42:55.940]   Even you going to talk to him, he's saying,
[00:42:55.940 --> 00:43:00.340]   hey, don't worship me if you haven't honored the covenant.
[00:43:00.340 --> 00:43:01.460]   Don't come to me.
[00:43:01.460 --> 00:43:03.540]   See, marriage is an act of worship.
[00:43:03.540 --> 00:43:04.800]   It's about worship.
[00:43:04.800 --> 00:43:08.820]   It teaches us about God, that two become one flesh.
[00:43:08.820 --> 00:43:10.440]   What God has brought together,
[00:43:10.440 --> 00:43:12.420]   let man not separate for this reason.
[00:43:12.420 --> 00:43:13.540]   Man will leave his father and mother
[00:43:13.540 --> 00:43:14.900]   and be united to his wife,
[00:43:14.900 --> 00:43:16.820]   and the two will become one flesh.
[00:43:16.820 --> 00:43:18.740]   It is an act of worship.
[00:43:18.740 --> 00:43:21.460]   It's a beautiful song that we sing
[00:43:21.460 --> 00:43:24.140]   when we play the roles correctly,
[00:43:24.140 --> 00:43:26.720]   that the world watches on in the way
[00:43:26.720 --> 00:43:30.040]   that a husband lays his life down for his wife,
[00:43:30.040 --> 00:43:32.260]   and the wife submits to his care.
[00:43:32.260 --> 00:43:34.620]   And it's a picture of Jesus and the father.
[00:43:34.620 --> 00:43:36.540]   It's a picture of the Trinity working together.
[00:43:36.540 --> 00:43:40.060]   It shows the world a picture of God.
[00:43:40.060 --> 00:43:44.120]   And this verse haunts me.
[00:43:44.120 --> 00:43:45.980]   I've gone to bed after a fight with Monica
[00:43:45.980 --> 00:43:49.540]   when I was short with her and disrespectful to her,
[00:43:49.540 --> 00:43:50.700]   and I turned to say my prayers
[00:43:50.700 --> 00:43:52.340]   and ask God to help me in a message
[00:43:52.340 --> 00:43:53.180]   and in the day tomorrow,
[00:43:53.180 --> 00:43:54.540]   and give me favor with these people,
[00:43:54.540 --> 00:43:56.180]   and help me preach well.
[00:43:56.180 --> 00:43:59.980]   And you know what I heard in response?
[00:43:59.980 --> 00:44:00.820]   Nothing.
[00:44:00.820 --> 00:44:04.360]   A haunting nothing.
[00:44:04.360 --> 00:44:10.160]   And it's this verse I think of.
[00:44:11.140 --> 00:44:13.720]   So I wanna invite the band up.
[00:44:13.720 --> 00:44:17.840]   And I wanna remind you that ladies,
[00:44:17.840 --> 00:44:19.040]   you need to choose your husband carefully
[00:44:19.040 --> 00:44:21.880]   because you will follow them.
[00:44:21.880 --> 00:44:26.140]   Ladies and gentlemen, pursue true beauty,
[00:44:26.140 --> 00:44:28.160]   and husbands lead with honor or else
[00:44:28.160 --> 00:44:31.420]   your relationship with God is at stake.
[00:44:31.420 --> 00:44:38.920]   And here's the truth, I had no idea what I was doing
[00:44:38.920 --> 00:44:40.960]   when I began to consider marriage.
[00:44:40.960 --> 00:44:45.000]   We walked into premarital counseling with this pastor,
[00:44:45.000 --> 00:44:48.920]   and he said, "You know what your problem is, JP and Monica?"
[00:44:48.920 --> 00:44:50.600]   He said, "You know, you guys are just pursuing each other.
[00:44:50.600 --> 00:44:52.880]   "You're madly in love, I see it."
[00:44:52.880 --> 00:44:54.320]   And he said this, he said,
[00:44:54.320 --> 00:44:55.680]   "You need to stop pursuing each other
[00:44:55.680 --> 00:44:58.280]   "and start pursuing Christ together."
[00:44:58.280 --> 00:44:59.520]   And I just thought that was the dumbest thing
[00:44:59.520 --> 00:45:00.780]   I'd ever heard.
[00:45:00.780 --> 00:45:03.200]   And I look at my own marriage,
[00:45:03.200 --> 00:45:05.400]   and I look at the journey that God has had us on.
[00:45:05.400 --> 00:45:07.080]   Friends, that was the best marriage advice
[00:45:07.080 --> 00:45:08.000]   I've ever received.
[00:45:08.000 --> 00:45:10.400]   In fact, it's changed my marriage, it changed me.
[00:45:10.400 --> 00:45:12.440]   It became prophetic over my life,
[00:45:12.440 --> 00:45:15.160]   that we would stop pursuing each other
[00:45:15.160 --> 00:45:17.560]   and that Christ would become the foundation.
[00:45:17.560 --> 00:45:20.320]   And so when you have a right marriage
[00:45:20.320 --> 00:45:21.420]   where people are playing the right roles,
[00:45:21.420 --> 00:45:22.660]   it's like a beautiful song.
[00:45:22.660 --> 00:45:25.920]   And so, Shana, would you play something?
[00:45:25.920 --> 00:45:27.160]   I want them to hear this.
[00:45:27.160 --> 00:45:30.740]   So you hear one instrument,
[00:45:30.740 --> 00:45:33.940]   and then if we add drums,
[00:45:38.640 --> 00:45:40.080]   those instruments come together,
[00:45:40.080 --> 00:45:42.440]   and we'll add bass guitar, Ross,
[00:45:42.440 --> 00:45:48.480]   and fill,
[00:45:48.480 --> 00:45:53.320]   and keys,
[00:45:53.320 --> 00:45:59.600]   and guitar.
[00:45:59.600 --> 00:46:02.440]   You hear the things blend together,
[00:46:02.440 --> 00:46:04.560]   and it's just like, man, everybody's playing their role,
[00:46:04.560 --> 00:46:06.360]   and it's pretty, and it's beautiful.
[00:46:07.840 --> 00:46:10.400]   And it's beautiful, it's like Christ is at the center,
[00:46:10.400 --> 00:46:12.000]   we know what we're here to do,
[00:46:12.000 --> 00:46:14.280]   we're doing what we came here to do.
[00:46:14.280 --> 00:46:17.400]   But if someone begins to fight for attention,
[00:46:17.400 --> 00:46:20.280]   or to fight for a role that's not theirs,
[00:46:20.280 --> 00:46:23.880]   or they begin to do something else,
[00:46:23.880 --> 00:46:26.180]   they begin to make it about them,
[00:46:26.180 --> 00:46:27.400]   they begin to say, hey, look at me,
[00:46:27.400 --> 00:46:28.680]   or no, I'm not gonna take that,
[00:46:28.680 --> 00:46:30.120]   or I'm not gonna submit to some man,
[00:46:30.120 --> 00:46:33.240]   or hey, you need to submit to me, I'm your husband.
[00:46:33.240 --> 00:46:36.280]   It becomes ugly, it becomes this thing that's like,
[00:46:36.280 --> 00:46:39.360]   is that in tune, is there something wrong?
[00:46:39.360 --> 00:46:42.400]   And you're watching, it's not beautiful anymore,
[00:46:42.400 --> 00:46:47.160]   it's just like, ah, something's not right there.
[00:46:47.160 --> 00:46:57.960]   But when you put Christ back where he goes,
[00:46:57.960 --> 00:47:01.800]   you say, hey, how could I ever play these roles?
[00:47:01.800 --> 00:47:03.560]   You can't.
[00:47:05.000 --> 00:47:08.540]   Christ has to be where he belongs.
[00:47:08.540 --> 00:47:11.120]   When you put Christ where he belongs,
[00:47:11.120 --> 00:47:13.600]   then you cannot treat a woman
[00:47:13.600 --> 00:47:16.360]   with anything other than respect and honor.
[00:47:16.360 --> 00:47:18.380]   When you put Christ where he belongs,
[00:47:18.380 --> 00:47:20.360]   then you know you're following someone
[00:47:20.360 --> 00:47:22.760]   who is submitting their life to Christ,
[00:47:22.760 --> 00:47:25.160]   and you don't have to trust them, you trust God.
[00:47:25.160 --> 00:47:27.720]   Trust God.
[00:47:27.720 --> 00:47:30.120]   It's an act of trusting God.
[00:47:30.120 --> 00:47:33.020]   Let me pray for us.
[00:47:34.480 --> 00:47:36.280]   Father, thank you for teaching us
[00:47:36.280 --> 00:47:38.920]   about roles in marriage through your servant, Peter.
[00:47:38.920 --> 00:47:44.120]   God, thank you for just your example
[00:47:44.120 --> 00:47:45.720]   of submission through Jesus Christ,
[00:47:45.720 --> 00:47:48.360]   who submitted his life even to the point of death
[00:47:48.360 --> 00:47:49.280]   on a cross.
[00:47:49.280 --> 00:47:54.520]   Father, thank you for the ways that we can trust you,
[00:47:54.520 --> 00:47:57.180]   that you've given these instructions not to rip us off,
[00:47:57.180 --> 00:48:01.360]   but to give us life, to lead us in your ways everlasting.
[00:48:02.760 --> 00:48:05.200]   So we thank you for these seven verses.
[00:48:05.200 --> 00:48:07.440]   Would you help us to apply,
[00:48:07.440 --> 00:48:09.400]   help us to apply them to our lives
[00:48:09.400 --> 00:48:11.140]   by the power of your Holy Spirit.
[00:48:11.140 --> 00:48:14.560]   In Jesus' name, amen.
[00:48:14.560 --> 00:48:16.560]   [MUSIC]

