
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:34:31.180 --> 00:34:33.760]   That's what happens to Eve.
[00:34:33.760 --> 00:34:37.240]   She notices it before she takes it.
[00:34:37.240 --> 00:34:39.920]   It says that she saw it was good for food,
[00:34:39.920 --> 00:34:42.840]   meaning it was appetizing.
[00:34:42.840 --> 00:34:46.060]   She was feeling kind of hungry,
[00:34:46.060 --> 00:34:49.160]   thought a girl's got to eat, that'll do the trick.
[00:34:49.160 --> 00:34:54.060]   It says that it was a delight to the eyes.
[00:34:54.060 --> 00:34:57.780]   It caused her to linger a little bit longer.
[00:34:57.780 --> 00:35:00.140]   It wasn't just appetizing, it was attractive.
[00:35:00.140 --> 00:35:04.460]   And then it says that it was desired to make one wise,
[00:35:04.460 --> 00:35:07.420]   meaning it wasn't just appetizing,
[00:35:07.420 --> 00:35:10.960]   it wasn't just attractive, it was advantageous.
[00:35:10.960 --> 00:35:13.500]   It could give to her what she wanted
[00:35:13.500 --> 00:35:15.500]   and she could not find elsewhere.
[00:35:15.500 --> 00:35:16.820]   That's how sin works.
[00:35:16.820 --> 00:35:17.660]   That's how it works.
[00:35:17.660 --> 00:35:19.860]   But listen, sin never works.
[00:35:19.860 --> 00:35:22.260]   Like, I don't know what your personal vice is.
[00:35:22.260 --> 00:35:23.940]   I don't know if it's lust, comfort, control,
[00:35:23.940 --> 00:35:26.140]   approval, power, I don't know what your thing is.
[00:35:26.140 --> 00:35:29.580]   And yet what I know is that it might be appetizing,
[00:35:29.580 --> 00:35:32.460]   it might be attractive, it might seem advantageous,
[00:35:32.460 --> 00:35:34.660]   but it's not good.
[00:35:34.660 --> 00:35:36.700]   It is not of God.
[00:35:36.700 --> 00:35:38.260]   Isaiah 5 tells us,
[00:35:38.260 --> 00:35:43.260]   "Woe to those who call evil good and good evil,
[00:35:43.260 --> 00:35:46.500]   "who put darkness for light and light for darkness,
[00:35:46.500 --> 00:35:48.540]   "who put bitter for sweet and sweet for bitter.
[00:35:48.540 --> 00:35:51.620]   "Woe to those who are wise in their own eyes
[00:35:51.620 --> 00:35:54.460]   "and shrewd in their own sight."
[00:35:54.460 --> 00:35:58.100]   Friends, listen, if you want to kill your sin,
[00:35:58.100 --> 00:36:01.260]   you must stop justifying your sin.
[00:36:01.260 --> 00:36:04.580]   And the way you kill sin, at least the first step,
[00:36:04.580 --> 00:36:06.840]   is you kill the temptation.
[00:36:06.840 --> 00:36:10.480]   You do not wait for a moment of high temptation
[00:36:10.480 --> 00:36:12.020]   to figure out what you're gonna do in the fight.
[00:36:12.020 --> 00:36:14.620]   No one enters into combat sports and thinks to themselves,
[00:36:14.620 --> 00:36:16.320]   "I'm just gonna hop in the ring and duke this thing out.
[00:36:16.320 --> 00:36:17.160]   "And you know what?
[00:36:17.160 --> 00:36:18.060]   "It might go my way."
[00:36:18.060 --> 00:36:18.900]   They don't do that.
[00:36:18.900 --> 00:36:20.780]   They train for months on end.
[00:36:20.780 --> 00:36:21.620]   Why?
[00:36:21.620 --> 00:36:22.500]   That way, when they get in there
[00:36:22.500 --> 00:36:23.640]   and things start to get crazy
[00:36:23.640 --> 00:36:25.340]   and the chaos starts to circulate,
[00:36:25.340 --> 00:36:26.960]   they're able to hear from their corner,
[00:36:26.960 --> 00:36:28.640]   "Remember the game plan.
[00:36:28.640 --> 00:36:31.280]   "Remember the game.
[00:36:31.280 --> 00:36:32.760]   "Take him to the ground.
[00:36:32.760 --> 00:36:35.420]   "Do whatever suits your strength."
[00:36:35.420 --> 00:36:37.480]   So some of you, you need to not wait
[00:36:37.480 --> 00:36:39.660]   until you're in the battlefield to get in the war room.
[00:36:39.660 --> 00:36:42.220]   Like you need to spend some time and not go on a trip
[00:36:42.220 --> 00:36:44.300]   and stay in a hotel room all by yourself
[00:36:44.300 --> 00:36:45.740]   just so then your lust can creep up
[00:36:45.740 --> 00:36:47.320]   and it can take you out.
[00:36:47.320 --> 00:36:48.420]   Don't do that.
[00:36:48.420 --> 00:36:49.560]   Some of you, you need not wait
[00:36:49.560 --> 00:36:50.800]   until you go see your family
[00:36:50.800 --> 00:36:52.880]   for whatever holiday is on the horizon
[00:36:52.880 --> 00:36:53.720]   just then to get there
[00:36:53.720 --> 00:36:55.260]   and realize all your old friends want you to come
[00:36:55.260 --> 00:36:56.300]   and hang out with them
[00:36:56.300 --> 00:36:58.260]   and all the hurts and habits from your past,
[00:36:58.260 --> 00:36:59.380]   they're now in your present.
[00:36:59.380 --> 00:37:01.100]   You don't need to wait for that either.
[00:37:01.100 --> 00:37:03.620]   Some of you, you're so stressed out and you're so anxious.
[00:37:03.620 --> 00:37:06.020]   And so instead of trying to control your life
[00:37:06.020 --> 00:37:07.620]   and produce whatever outcomes you want,
[00:37:07.620 --> 00:37:09.240]   you just need to choose instead,
[00:37:09.240 --> 00:37:10.080]   "You know what?
[00:37:10.080 --> 00:37:11.300]   "I'm actually gonna invite some friends whenever.
[00:37:11.300 --> 00:37:12.540]   "I know stress is coming.
[00:37:12.540 --> 00:37:13.820]   "That way they can pray for me
[00:37:13.820 --> 00:37:15.300]   "and I can feel strongly supported."
[00:37:15.300 --> 00:37:19.540]   You need to start planning for moments of high temptation
[00:37:19.540 --> 00:37:21.860]   and not falling prey to them.
[00:37:21.860 --> 00:37:23.580]   Does that make sense?
[00:37:23.580 --> 00:37:24.800]   Goodness gracious.
[00:37:24.800 --> 00:37:28.420]   Sin is never justifiable.
[00:37:28.420 --> 00:37:31.740]   God, this is why it's in me so bad for you to get this.
[00:37:31.740 --> 00:37:33.340]   It's never justifiable.
[00:37:33.340 --> 00:37:35.180]   It's always condemnable.
[00:37:35.180 --> 00:37:38.120]   The wages of sin is what?
[00:37:38.120 --> 00:37:38.960]   Life.
[00:37:38.960 --> 00:37:40.780]   No, death.
[00:37:40.780 --> 00:37:43.260]   That's why it costs Christ his own life.
[00:37:43.260 --> 00:37:45.140]   He had to give up himself
[00:37:45.140 --> 00:37:47.820]   for those that would not give up themselves.
[00:37:47.820 --> 00:37:50.000]   And yet he did so willingly.
[00:37:50.000 --> 00:37:52.180]   And here's the crazy thing about it.
[00:37:52.180 --> 00:37:54.660]   There's nothing justifiable about us
[00:37:54.660 --> 00:37:57.180]   that would ever beg him to come in.
[00:37:57.180 --> 00:37:58.020]   There's nothing.
[00:37:58.020 --> 00:37:59.800]   We're not appetizing.
[00:37:59.800 --> 00:38:01.460]   There's nothing good about us.
[00:38:01.460 --> 00:38:02.540]   He can't see us and think,
[00:38:02.540 --> 00:38:03.380]   "Man, you know what?
[00:38:03.380 --> 00:38:04.300]   "I do wanna come close to them."
[00:38:04.300 --> 00:38:05.900]   There's nothing good about us
[00:38:05.900 --> 00:38:07.660]   that would ever beg him to come close.
[00:38:07.660 --> 00:38:09.260]   There's nothing attractive about us.
[00:38:09.260 --> 00:38:11.580]   There's no beauty that would garner his attention.
[00:38:11.580 --> 00:38:12.500]   And yet he comes.
[00:38:12.500 --> 00:38:15.060]   Anyways, we have no advantage to offer him.
[00:38:15.060 --> 00:38:17.780]   None.
[00:38:17.780 --> 00:38:19.700]   He doesn't need us.
[00:38:19.700 --> 00:38:21.080]   He doesn't need us.
[00:38:21.080 --> 00:38:22.900]   So why then does he do this?
[00:38:22.900 --> 00:38:24.180]   Why then does he not only come,
[00:38:24.180 --> 00:38:27.100]   why then does he take on our condemnation?
[00:38:27.100 --> 00:38:30.200]   Because he wants us.
[00:38:30.200 --> 00:38:33.420]   Why, Kylan?
[00:38:33.420 --> 00:38:34.260]   I don't know why.
[00:38:34.260 --> 00:38:38.640]   Because God chooses for that to be the case.
[00:38:38.640 --> 00:38:40.500]   How great is the love of God of this?
[00:38:40.500 --> 00:38:46.820]   That Christ, he gave himself up while we were yet.
[00:38:48.100 --> 00:38:48.940]   Sinners.
[00:38:48.940 --> 00:38:51.700]   Fourth thing.
[00:38:51.700 --> 00:38:55.120]   And bear with me.
[00:38:55.120 --> 00:38:57.620]   But we're gonna finish this.
[00:38:57.620 --> 00:39:00.020]   Verse eight.
[00:39:00.020 --> 00:39:01.300]   And they heard the sound of the Lord God
[00:39:01.300 --> 00:39:03.140]   walking in the garden in the cool of the day,
[00:39:03.140 --> 00:39:04.460]   and the man and his wife,
[00:39:04.460 --> 00:39:06.100]   they hid themselves from the presence of the Lord God
[00:39:06.100 --> 00:39:08.000]   among the trees of the garden.
[00:39:08.000 --> 00:39:10.220]   But the Lord God, he called to the man and he said to him,
[00:39:10.220 --> 00:39:11.060]   "Where are you?"
[00:39:11.060 --> 00:39:13.860]   And he said, "I heard the sound of you in the garden.
[00:39:13.860 --> 00:39:17.060]   "I was afraid because I was naked and I hid myself."
[00:39:18.500 --> 00:39:21.100]   He said, "Who told you that you were naked?
[00:39:21.100 --> 00:39:21.980]   "Have you eaten of the tree
[00:39:21.980 --> 00:39:24.140]   "which I commanded you not to eat?"
[00:39:24.140 --> 00:39:26.300]   The man said, "The woman whom you gave to be with me,
[00:39:26.300 --> 00:39:28.500]   "she gave me fruit of the tree and I ate."
[00:39:28.500 --> 00:39:30.780]   And then the Lord God said to the woman,
[00:39:30.780 --> 00:39:33.300]   "What is this that you've done?"
[00:39:33.300 --> 00:39:35.900]   The woman said, "The serpent deceived me and I ate."
[00:39:35.900 --> 00:39:40.060]   If you wanna know why things keep going wrong,
[00:39:40.060 --> 00:39:41.940]   you need to know the fourth thing.
[00:39:41.940 --> 00:39:43.340]   The fourth thing is things go wrong
[00:39:43.340 --> 00:39:45.100]   when we stop taking responsibility.
[00:39:46.420 --> 00:39:49.620]   Things go wrong when we stop taking responsibility
[00:39:49.620 --> 00:39:52.080]   because that is absolutely what's happening here.
[00:39:52.080 --> 00:39:55.900]   Adam, Eve, they just start blame shifting.
[00:39:55.900 --> 00:39:57.440]   Adam goes first.
[00:39:57.440 --> 00:39:58.280]   He blames God.
[00:39:58.280 --> 00:40:00.340]   "It's the woman you gave me, I didn't pick her."
[00:40:00.340 --> 00:40:01.540]   He blames Eve.
[00:40:01.540 --> 00:40:04.300]   "She brought me the fruit, it's Eve's turn.
[00:40:04.300 --> 00:40:06.540]   "It wasn't my fault, the serpent deceived me."
[00:40:06.540 --> 00:40:09.440]   Everybody is blaming somebody,
[00:40:09.440 --> 00:40:12.100]   but nobody is taking responsibility.
[00:40:12.100 --> 00:40:14.800]   Which we don't do that, do we?
[00:40:16.540 --> 00:40:19.420]   It's funny, I was visiting with a friend earlier today
[00:40:19.420 --> 00:40:20.740]   and he's like, "You know, the number of conversations
[00:40:20.740 --> 00:40:24.100]   "I'm having with people where I'm having to convince them
[00:40:24.100 --> 00:40:28.900]   "of their sin is just crazy to me."
[00:40:28.900 --> 00:40:30.460]   And you know what resonated
[00:40:30.460 --> 00:40:32.260]   as I heard him talking about that?
[00:40:32.260 --> 00:40:39.060]   Repentance does not come from a convincing of man,
[00:40:39.060 --> 00:40:41.760]   it comes from a conviction from God.
[00:40:41.760 --> 00:40:45.180]   And so if someone's having to convince you,
[00:40:45.180 --> 00:40:46.420]   "Hey, you shouldn't treat people like that.
[00:40:46.420 --> 00:40:48.040]   "Hey, you shouldn't speak to people like that.
[00:40:48.040 --> 00:40:48.980]   "Hey, the things that you're doing
[00:40:48.980 --> 00:40:49.820]   "with your boyfriend, girlfriend,
[00:40:49.820 --> 00:40:50.780]   "don't really need to stop that,
[00:40:50.780 --> 00:40:52.340]   "that's not God honoring at all."
[00:40:52.340 --> 00:40:54.300]   If someone's having to convince you of the things,
[00:40:54.300 --> 00:40:56.460]   the issue is not with them, it is with you.
[00:40:56.460 --> 00:41:01.780]   And more than likely, if they've come to convince you,
[00:41:01.780 --> 00:41:03.260]   the spirit has been knocking
[00:41:03.260 --> 00:41:05.820]   and you've not been listening
[00:41:05.820 --> 00:41:09.980]   because conviction comes before anybody tries to convince.
[00:41:09.980 --> 00:41:13.580]   So what's God do?
[00:41:13.580 --> 00:41:15.040]   When all the blame shifting starts happening,
[00:41:15.040 --> 00:41:18.060]   when no one's willing to actually own their sin,
[00:41:18.060 --> 00:41:19.420]   they're just willing to acknowledge it,
[00:41:19.420 --> 00:41:20.820]   what happens in this moment?
[00:41:20.820 --> 00:41:24.600]   Well, contrary to popular belief,
[00:41:24.600 --> 00:41:27.300]   he doesn't show up with a ruler in hand.
[00:41:27.300 --> 00:41:32.260]   Growing up, my mom, she had a paint switch
[00:41:32.260 --> 00:41:34.820]   and labeled on it was Kylan's attitude adjuster.
[00:41:34.820 --> 00:41:37.380]   God does not do that for Adam.
[00:41:37.380 --> 00:41:39.860]   Adam does not have an attitude adjuster.
[00:41:39.860 --> 00:41:41.380]   God doesn't show up, he doesn't condemn him,
[00:41:41.380 --> 00:41:44.220]   he doesn't rebuke him, he does not in any way execute him.
[00:41:44.220 --> 00:41:47.340]   He does nothing that we often think God has come to do.
[00:41:47.340 --> 00:41:49.280]   Instead, what does he do?
[00:41:49.280 --> 00:41:53.340]   He just shows up for their daily walk.
[00:41:53.340 --> 00:41:58.980]   And yet, where are Adam and Eve?
[00:41:58.980 --> 00:42:02.520]   They're hiding.
[00:42:02.520 --> 00:42:03.580]   Why are they hiding?
[00:42:03.580 --> 00:42:07.140]   Hear me on this, this is really important.
[00:42:07.140 --> 00:42:11.380]   They're hiding because for the righteous,
[00:42:11.380 --> 00:42:16.300]   the presence of God is delightful, but for the wicked,
[00:42:16.300 --> 00:42:18.700]   the presence of God is dreadful.
[00:42:18.700 --> 00:42:20.740]   They are filled with a fear.
[00:42:20.740 --> 00:42:23.460]   They know they are wicked, they are not as they should be.
[00:42:23.460 --> 00:42:26.500]   They have been disobedient, and as a result,
[00:42:26.500 --> 00:42:29.100]   they are to be despised above all men.
[00:42:29.100 --> 00:42:32.660]   And yet God, he didn't pull them out by the hair,
[00:42:32.660 --> 00:42:34.620]   found you, guess what?
[00:42:34.620 --> 00:42:38.420]   It's time to take your licking, like that's not what he does.
[00:42:38.420 --> 00:42:41.820]   I love it, he just starts asking questions.
[00:42:41.820 --> 00:42:44.420]   Why does he ask questions?
[00:42:44.420 --> 00:42:45.780]   Is it because he's not omniscient
[00:42:45.780 --> 00:42:46.780]   and he doesn't know what they did,
[00:42:46.780 --> 00:42:47.660]   he doesn't know what happened,
[00:42:47.660 --> 00:42:48.780]   he doesn't know what he's supposed to do?
[00:42:48.780 --> 00:42:50.620]   No, God is all-knowing.
[00:42:50.620 --> 00:42:52.780]   He knows exactly what to do in this moment.
[00:42:52.780 --> 00:42:56.660]   No, he does what parents do
[00:42:56.660 --> 00:42:57.800]   whenever they catch their kid
[00:42:57.800 --> 00:42:59.500]   doing something they shouldn't do.
[00:42:59.500 --> 00:43:04.020]   Sees they're guilty, and then just asks them,
[00:43:04.020 --> 00:43:05.100]   "Hey, what happened?"
[00:43:05.100 --> 00:43:08.040]   He's trying to maintain relationship.
[00:43:08.040 --> 00:43:08.880]   Do you see it?
[00:43:08.880 --> 00:43:14.260]   God does not show up in a way
[00:43:14.260 --> 00:43:16.500]   where he ignores what's happened,
[00:43:16.500 --> 00:43:17.660]   but he does not show up in a way
[00:43:17.660 --> 00:43:20.500]   where he ignores what's happening to them.
[00:43:20.500 --> 00:43:21.340]   That's big.
[00:43:21.340 --> 00:43:24.900]   He does see the source of their shame,
[00:43:24.900 --> 00:43:27.060]   but he also sees the effect of it.
[00:43:27.060 --> 00:43:30.780]   And so he takes care of his kids first.
[00:43:30.780 --> 00:43:32.420]   He starts asking them questions.
[00:43:32.420 --> 00:43:34.260]   Some of the questions I think he may be asking you tonight,
[00:43:34.260 --> 00:43:36.980]   he asks them, "Hey, where are you?"
[00:43:39.040 --> 00:43:40.360]   Where are you?
[00:43:40.360 --> 00:43:46.300]   He wants them to know that even when they're lost,
[00:43:46.300 --> 00:43:48.420]   he will still seek them in their hiding.
[00:43:48.420 --> 00:43:51.880]   He asks them, "Who told you?"
[00:43:51.880 --> 00:43:54.480]   He wants them to know that even when you're misled,
[00:43:54.480 --> 00:43:57.220]   he'll speak to them what's true.
[00:43:57.220 --> 00:44:00.900]   And he asks, "What have you done?"
[00:44:00.900 --> 00:44:04.060]   Because he wants them to know that even when they're guilty,
[00:44:04.060 --> 00:44:06.700]   he'll still save them from their sin.
[00:44:06.700 --> 00:44:08.820]   Don't you see, and this is big.
[00:44:08.820 --> 00:44:10.980]   This is what Genesis 3 is about.
[00:44:10.980 --> 00:44:15.700]   God's fundamental response to human failure,
[00:44:15.700 --> 00:44:20.160]   to your failure, is not condemnation.
[00:44:20.160 --> 00:44:22.440]   It is compassion.
[00:44:22.440 --> 00:44:24.820]   It is compassion.
[00:44:24.820 --> 00:44:27.620]   And I wholeheartedly believe,
[00:44:27.620 --> 00:44:30.900]   which is why I'm taking the time to get it out of me
[00:44:30.900 --> 00:44:32.620]   and give it over to you,
[00:44:32.620 --> 00:44:36.820]   that he is asking some of you the same questions tonight.
[00:44:36.820 --> 00:44:39.940]   That he's looking at you and he's asking, "Where are you?
[00:44:39.940 --> 00:44:40.780]   "Where are you?
[00:44:40.780 --> 00:44:42.920]   "You're not where you're supposed to be.
[00:44:42.920 --> 00:44:44.000]   "We're supposed to walk.
[00:44:44.000 --> 00:44:45.740]   "We're supposed to be with one another.
[00:44:45.740 --> 00:44:47.020]   "We're supposed to be in relationship.
[00:44:47.020 --> 00:44:47.860]   "Where are you?
[00:44:47.860 --> 00:44:49.760]   "You're not where you're supposed to be.
[00:44:49.760 --> 00:44:52.780]   "But who told you that?
[00:44:52.780 --> 00:44:54.320]   "Why are you listening to those lies?
[00:44:54.320 --> 00:44:55.740]   "I didn't tell you that.
[00:44:55.740 --> 00:44:56.700]   "I've told you what's true.
[00:44:56.700 --> 00:44:58.640]   "I've declared to you that you're mine.
[00:44:58.640 --> 00:44:59.480]   "You're my son.
[00:44:59.480 --> 00:45:00.320]   "You're my daughter.
[00:45:00.320 --> 00:45:01.160]   "You're safe.
[00:45:01.160 --> 00:45:01.980]   "You're secure.
[00:45:01.980 --> 00:45:03.940]   "You're forever in Christ Jesus by way of the Spirit
[00:45:03.940 --> 00:45:04.880]   "into eternal life.
[00:45:04.880 --> 00:45:05.980]   "I don't want you just now.
[00:45:05.980 --> 00:45:08.140]   "I want you always."
[00:45:08.140 --> 00:45:09.740]   He's asking, "What have you done?
[00:45:09.740 --> 00:45:12.420]   "What have you done that I cannot clean,
[00:45:12.420 --> 00:45:16.140]   "that I cannot fix, that I cannot solve?"
[00:45:16.140 --> 00:45:18.580]   He's asking you tonight, "Where are you?
[00:45:18.580 --> 00:45:19.640]   "Who told you?
[00:45:19.640 --> 00:45:20.860]   "What have you done?"
[00:45:20.860 --> 00:45:27.240]   Because I, I can be right when you have been wrong.
[00:45:27.240 --> 00:45:30.240]   You may not take responsibility,
[00:45:30.240 --> 00:45:32.180]   but I can take responsibility for you.
[00:45:32.180 --> 00:45:34.740]   Last story.
[00:45:34.740 --> 00:45:40.700]   Just last week, as I'm sure many of you did,
[00:45:40.700 --> 00:45:44.060]   and so too did people from all over the globe,
[00:45:44.060 --> 00:45:48.620]   I sat down to watch the opening ceremony of the Olympics.
[00:45:48.620 --> 00:45:51.260]   And the event was amazing.
[00:45:51.260 --> 00:45:53.060]   And towards the end of the time,
[00:45:53.060 --> 00:45:55.180]   they do what is ceremonially true
[00:45:55.180 --> 00:45:58.000]   of every opening ceremony at the Olympics.
[00:45:58.000 --> 00:46:00.300]   They bring in the Olympic torch.
[00:46:00.300 --> 00:46:03.140]   Now, I don't know if you know this about the Olympic torch,
[00:46:03.140 --> 00:46:06.380]   but the Olympic torch is riddled with symbolism.
[00:46:06.380 --> 00:46:07.940]   It is so very significant
[00:46:07.940 --> 00:46:12.180]   because that torch is not lit by just any regular old flame.
[00:46:12.180 --> 00:46:14.580]   No one just struck a match or pulled out the flamethrower
[00:46:14.580 --> 00:46:16.500]   and decided to light the Olympic torch.
[00:46:16.500 --> 00:46:18.500]   Instead, it is lit with a different fire.
[00:46:18.500 --> 00:46:20.540]   It is lit with a fire from another world.
[00:46:20.540 --> 00:46:24.480]   It is lit with the fire from the sun.
[00:46:25.940 --> 00:46:30.940]   And that fire is carried from Olympia, Greece,
[00:46:30.940 --> 00:46:34.500]   every single games.
[00:46:34.500 --> 00:46:38.660]   And it travels miles, thousands of miles
[00:46:38.660 --> 00:46:40.660]   to reach its ultimate destination.
[00:46:40.660 --> 00:46:46.060]   And so as I saw them bringing the torch in,
[00:46:46.060 --> 00:46:47.020]   I was thinking about this moment
[00:46:47.020 --> 00:46:48.460]   that I was gonna have with you.
[00:46:48.460 --> 00:46:51.100]   And I couldn't help but wonder
[00:46:51.100 --> 00:46:54.600]   what happens if something goes wrong?
[00:46:56.460 --> 00:46:58.260]   It travels that far.
[00:46:58.260 --> 00:46:59.860]   Surely, it's been extinguished.
[00:46:59.860 --> 00:47:01.220]   Surely, it's been quenched.
[00:47:01.220 --> 00:47:03.180]   Surely, it's burned out at some point.
[00:47:03.180 --> 00:47:05.620]   What happens in that event?
[00:47:05.620 --> 00:47:09.420]   You wanna know what happens?
[00:47:09.420 --> 00:47:13.460]   There is a second flame.
[00:47:13.460 --> 00:47:20.140]   There is a substitute that stands in the gap
[00:47:20.140 --> 00:47:25.720]   that burns where the first failed to burn brightest.
[00:47:26.900 --> 00:47:30.980]   Friends, we have a second flame.
[00:47:30.980 --> 00:47:34.700]   We have the second Adam.
[00:47:34.700 --> 00:47:39.260]   We have gone wrong, but he has stood in the gap.
[00:47:39.260 --> 00:47:40.780]   He has taken our place.
[00:47:40.780 --> 00:47:44.300]   He is from another world, but he has stepped into yours.
[00:47:44.300 --> 00:47:47.260]   That you might know him, that you might trust him,
[00:47:47.260 --> 00:47:49.980]   that you might believe in him,
[00:47:49.980 --> 00:47:51.940]   and you might be saved by him.
[00:47:51.940 --> 00:47:56.940]   Do you know this compassionate, not condemning king?
[00:47:56.940 --> 00:48:04.300]   If you don't, he's asking,
[00:48:04.300 --> 00:48:07.600]   where are you?
[00:48:07.600 --> 00:48:10.400]   Because I'm here.
[00:48:10.400 --> 00:48:14.380]   Let me pray that you would take the invitation.
[00:48:14.380 --> 00:48:16.380]   God, I thank you for tonight.
[00:48:16.380 --> 00:48:20.660]   Thank you, God, for just the power of your word,
[00:48:20.660 --> 00:48:22.860]   the sufficiency of it.
[00:48:22.860 --> 00:48:27.860]   I'm grateful, God, that, Lord, you've produced in me,
[00:48:27.860 --> 00:48:32.820]   produced in us just this posture of heart that God says,
[00:48:32.820 --> 00:48:34.540]   we're not playing games anymore.
[00:48:34.540 --> 00:48:39.540]   The world is filled with distraction and division.
[00:48:39.540 --> 00:48:40.940]   This will not be a place like that.
[00:48:40.940 --> 00:48:42.020]   We will not be distracted.
[00:48:42.020 --> 00:48:42.940]   We will not be divided.
[00:48:42.940 --> 00:48:44.980]   God, no, we will be devoted.
[00:48:44.980 --> 00:48:46.020]   We will be united.
[00:48:46.020 --> 00:48:48.780]   And yet, God, as we claim that,
[00:48:48.780 --> 00:48:50.660]   we know there's only one name that unites.
[00:48:50.660 --> 00:48:54.740]   There's only one name that saves, and it's yours.
[00:48:54.740 --> 00:48:55.680]   It's Jesus.
[00:48:55.680 --> 00:48:59.540]   Oh, God, I pray,
[00:48:59.540 --> 00:49:03.220]   as we said at the beginning,
[00:49:03.220 --> 00:49:06.140]   in an evening that matters,
[00:49:06.140 --> 00:49:09.200]   won't you prove it to us?
[00:49:09.200 --> 00:49:15.260]   Won't you pierce the heart that is within?
[00:49:17.100 --> 00:49:19.060]   Pull it out
[00:49:19.060 --> 00:49:22.660]   and hold it forever.
[00:49:22.660 --> 00:49:26.980]   Christ, we thank you that you lived the life we couldn't,
[00:49:26.980 --> 00:49:32.860]   that you died the death we deserve,
[00:49:32.860 --> 00:49:34.340]   and you rose forth,
[00:49:34.340 --> 00:49:38.900]   and you have made eternal life available to all people
[00:49:38.900 --> 00:49:40.900]   if they would place their faith in you.
[00:49:40.900 --> 00:49:43.460]   We sing to you now.
[00:49:43.460 --> 00:49:45.460]   Oh, God, do we sing.
[00:49:45.460 --> 00:49:47.580]   In Christ's name, amen.
