
[00:00:00.000 --> 00:00:02.760]   [dramatic music]
[00:34:06.460 --> 00:34:07.940]   she decided, I'm gonna surrender.
[00:34:07.940 --> 00:34:09.860]   I'm gonna go not with the people inside of the wall,
[00:34:09.860 --> 00:34:11.060]   I'm gonna do what's uncomfortable,
[00:34:11.060 --> 00:34:13.500]   and I'm gonna go after the family of God.
[00:34:13.500 --> 00:34:14.900]   I'm gonna surrender to God's way,
[00:34:14.900 --> 00:34:16.780]   even if it costs me, even if I'm afraid.
[00:34:16.780 --> 00:34:19.180]   I'm gonna surrender my story.
[00:34:19.180 --> 00:34:22.820]   Which he did, God began to rewrite it.
[00:34:22.820 --> 00:34:25.380]   And he can do the same for you, same for me.
[00:34:25.380 --> 00:34:27.500]   Like I said with me, that he has taken somebody
[00:34:27.500 --> 00:34:30.820]   that for years and years spent looking at pornography,
[00:34:30.820 --> 00:34:34.860]   and he changes the label and says, I will make you pure.
[00:34:34.860 --> 00:34:37.540]   He can take you as someone who is depressed,
[00:34:37.540 --> 00:34:39.300]   and say, I will bring about and restore
[00:34:39.300 --> 00:34:41.940]   the joy of salvation in your life.
[00:34:41.940 --> 00:34:43.220]   That's what I do.
[00:34:43.220 --> 00:34:47.460]   If you surrender to me, I am a label changer.
[00:34:47.460 --> 00:34:49.500]   I am a God who takes things,
[00:34:49.500 --> 00:34:51.940]   and he takes people that were abused,
[00:34:51.940 --> 00:34:53.380]   and he makes them whole.
[00:34:53.380 --> 00:34:55.460]   He takes those who felt unwanted,
[00:34:55.460 --> 00:34:58.460]   or one night stands, and makes them valued.
[00:34:58.460 --> 00:35:02.060]   Those who were bulimic, and makes them healed.
[00:35:02.060 --> 00:35:04.660]   Alcoholic, and makes them free.
[00:35:04.660 --> 00:35:08.740]   Those who felt unwanted,
[00:35:08.740 --> 00:35:13.060]   and he changes them and makes them desired.
[00:35:13.060 --> 00:35:14.380]   It's what he does.
[00:35:14.380 --> 00:35:16.820]   But it happens when you and I step into the family of God
[00:35:16.820 --> 00:35:19.100]   and allow Jesus and our relationship to him
[00:35:19.100 --> 00:35:20.740]   to be the thing that covers us.
[00:35:20.740 --> 00:35:22.820]   And just like with Rahab, whatever part of your story,
[00:35:22.820 --> 00:35:26.580]   your past, he takes labels that the world says define you,
[00:35:26.580 --> 00:35:28.100]   and he says, I've covered those,
[00:35:28.100 --> 00:35:30.180]   and I'm redefining the future that you have.
[00:35:30.180 --> 00:35:31.260]   I'm redefining the life.
[00:35:31.260 --> 00:35:32.420]   I'm redefining who you are,
[00:35:32.420 --> 00:35:34.020]   and those labels no longer define you,
[00:35:34.020 --> 00:35:36.460]   because what I did on the cross now defines you.
[00:35:36.460 --> 00:35:40.340]   And Rahab would no longer be known as Rahab the prostitute.
[00:35:40.340 --> 00:35:43.620]   And I love this, and I'm about to land the plane.
[00:35:43.620 --> 00:35:46.620]   There's one time in all of the Bible
[00:35:46.620 --> 00:35:50.820]   when Rahab is mentioned,
[00:35:50.820 --> 00:35:53.860]   and her label is not.
[00:35:53.860 --> 00:35:57.380]   It's only one.
[00:35:57.380 --> 00:36:01.500]   Every other time, it's Rahab the prostitute,
[00:36:01.500 --> 00:36:05.020]   Rahab the prostitute, Rahab the prostitute.
[00:36:05.020 --> 00:36:08.900]   Except in Matthew chapter one,
[00:36:08.900 --> 00:36:12.500]   when Matthew writes the genealogy of Jesus.
[00:36:13.500 --> 00:36:14.340]   And we've read it.
[00:36:14.340 --> 00:36:16.700]   I'm gonna read it again.
[00:36:16.700 --> 00:36:19.620]   "Salmon was the father of Boaz,
[00:36:19.620 --> 00:36:21.700]   "whose mother was Rahab."
[00:36:21.700 --> 00:36:27.300]   Not Rahab the prostitute, just Rahab.
[00:36:27.300 --> 00:36:32.620]   Isn't it fitting that Matthew,
[00:36:32.620 --> 00:36:36.780]   who lived so much of his life with a label
[00:36:36.780 --> 00:36:39.660]   until he met Jesus and went from Matthew the tax collector
[00:36:39.660 --> 00:36:43.740]   to Matthew the disciple, the author of the Bible,
[00:36:43.740 --> 00:36:46.940]   or one of the books of the Bible,
[00:36:46.940 --> 00:36:47.940]   that he would write out,
[00:36:47.940 --> 00:36:49.220]   and he's gonna write out the lineage,
[00:36:49.220 --> 00:36:51.700]   and if anybody knew labels, it was him.
[00:36:51.700 --> 00:36:54.420]   And he writes out, and he says,
[00:36:54.420 --> 00:36:56.420]   "His mother was Rahab."
[00:36:56.420 --> 00:36:59.980]   That's it.
[00:36:59.980 --> 00:37:04.180]   Because her connection to Jesus
[00:37:04.180 --> 00:37:08.780]   overshadowed the label that she carried.
[00:37:09.780 --> 00:37:12.060]   She's written, and that's the line of Jesus.
[00:37:12.060 --> 00:37:13.340]   Eventually, four verses later,
[00:37:13.340 --> 00:37:15.540]   it talks about Jesus, the Messiah.
[00:37:15.540 --> 00:37:16.580]   It's tracing up.
[00:37:16.580 --> 00:37:18.820]   And in so, her connection overshadowed,
[00:37:18.820 --> 00:37:20.700]   her relationship with Jesus overshadowed
[00:37:20.700 --> 00:37:22.700]   the labels she had carried from her past,
[00:37:22.700 --> 00:37:24.100]   from her present, from her sin.
[00:37:24.100 --> 00:37:26.420]   And Matthew distinctly knew,
[00:37:26.420 --> 00:37:30.620]   when you step in a relationship with Jesus,
[00:37:30.620 --> 00:37:32.460]   everything in your past, everything in your present,
[00:37:32.460 --> 00:37:37.340]   every sin in your life, it is overshadowed by Jesus,
[00:37:37.340 --> 00:37:38.940]   and redefined, and covered by him.
[00:37:38.940 --> 00:37:41.540]   And that is the most significant thing about you,
[00:37:41.540 --> 00:37:43.740]   if you're in this room, and you've trusted in Christ.
[00:37:43.740 --> 00:37:45.940]   No matter what's in your future, your past,
[00:37:45.940 --> 00:37:50.100]   if you're in Christ, you're a part of the family of God.
[00:37:50.100 --> 00:37:54.580]   And those labels don't define you.
[00:37:54.580 --> 00:37:57.260]   Your relationship with him does.
[00:37:57.260 --> 00:38:00.900]   We're told that, in the story,
[00:38:00.900 --> 00:38:02.980]   the way that she was saved
[00:38:02.980 --> 00:38:06.700]   is through a scarlet rope.
[00:38:07.700 --> 00:38:11.860]   They said, the only way we will know it's your house
[00:38:11.860 --> 00:38:15.460]   is if this scarlet rope runs outside of it.
[00:38:15.460 --> 00:38:20.460]   And anyone who is inside of the house that is marked
[00:38:20.460 --> 00:38:24.140]   by this red rope, scarlet rope on the outside,
[00:38:24.140 --> 00:38:25.900]   anyone inside of that will be saved.
[00:38:25.900 --> 00:38:28.500]   Everyone outside of that, anyone that is not in a house
[00:38:28.500 --> 00:38:31.980]   that is marked by a scarlet rope, will perish, will die.
[00:38:31.980 --> 00:38:35.580]   So make sure that the scarlet rope hangs outside.
[00:38:35.580 --> 00:38:38.060]   Clearly a foreshadowing of Jesus.
[00:38:38.060 --> 00:38:39.300]   Just like in the Passover,
[00:38:39.300 --> 00:38:40.980]   where the blood was covering the house.
[00:38:40.980 --> 00:38:43.740]   So in this scenario, where a scarlet rope,
[00:38:43.740 --> 00:38:47.260]   a scarlet thread, representing the blood of Christ,
[00:38:47.260 --> 00:38:50.860]   that anyone who has this marking their life by faith
[00:38:50.860 --> 00:38:53.860]   in Jesus will not perish, but have eternal life,
[00:38:53.860 --> 00:38:54.700]   will be saved.
[00:38:54.700 --> 00:38:57.020]   And anyone who does not have that marking,
[00:38:57.020 --> 00:38:59.420]   in other words, the work of what Jesus did,
[00:38:59.420 --> 00:39:02.700]   pouring his blood out for you on the cross,
[00:39:02.700 --> 00:39:06.260]   marking your life by accepting it,
[00:39:06.260 --> 00:39:11.260]   his payment by faith, I believe, will perish.
[00:39:11.260 --> 00:39:13.220]   And that same gift has been extended
[00:39:13.220 --> 00:39:14.940]   to anyone who will accept it by faith.
[00:39:14.940 --> 00:39:19.200]   God has given his life and extended the covering for you.
[00:39:19.200 --> 00:39:24.260]   You've got to accept it, that I'll never be enough.
[00:39:24.260 --> 00:39:26.100]   And I can face the battle, and I can face the war,
[00:39:26.100 --> 00:39:28.900]   and I can face all that life is gonna throw at me,
[00:39:28.900 --> 00:39:30.320]   but I'll never earn a relationship with God.
[00:39:30.320 --> 00:39:33.220]   But I don't have to, but I do have to accept it.
[00:39:33.220 --> 00:39:36.940]   And let the scarlet blood of Christ cover me
[00:39:36.940 --> 00:39:39.600]   like the scarlet rope covered her.
[00:39:39.600 --> 00:39:41.980]   Let me pray.
[00:39:41.980 --> 00:39:45.260]   Father, I pray that anyone who has never had a moment
[00:39:45.260 --> 00:39:48.140]   in their life where they make the decision
[00:39:48.140 --> 00:39:50.180]   to trust in what you did on the cross,
[00:39:50.180 --> 00:39:54.040]   paying for their sin, paying for past abortions,
[00:39:54.040 --> 00:39:57.980]   current addictions, current messed up relationships,
[00:39:57.980 --> 00:40:01.520]   abusive behavior, today would be the day
[00:40:01.520 --> 00:40:04.620]   that they would stop attempting to earn their way to you
[00:40:04.620 --> 00:40:07.140]   and just say, God, I accept it.
[00:40:07.140 --> 00:40:11.060]   I accept that you died for me on that cross,
[00:40:11.060 --> 00:40:14.480]   and that you would seek after and rewrite their story.
[00:40:14.480 --> 00:40:16.860]   I pray for people who, candidly, no matter how hard
[00:40:16.860 --> 00:40:19.380]   I try to plead with them to not buy the lie
[00:40:19.380 --> 00:40:21.780]   that the God who's there rewrites stories
[00:40:21.780 --> 00:40:23.700]   and takes broken things and ashes
[00:40:23.700 --> 00:40:24.900]   and makes beauty out of them,
[00:40:25.020 --> 00:40:28.020]   that now your spirit would pierce through their heart
[00:40:28.020 --> 00:40:30.500]   and they would believe, no matter how far they've run,
[00:40:30.500 --> 00:40:31.820]   no matter how far they've fallen,
[00:40:31.820 --> 00:40:35.660]   it is not too far for the grace and goodness of God.
[00:40:35.660 --> 00:40:38.780]   And they would experience and encounter you,
[00:40:38.780 --> 00:40:41.400]   and you would, through their surrender,
[00:40:41.400 --> 00:40:45.960]   write beautiful marriages, restore families back together,
[00:40:45.960 --> 00:40:52.020]   bring healing, peace, and joy.
[00:40:53.020 --> 00:40:55.740]   It's what you do, it's what you've always done,
[00:40:55.740 --> 00:40:57.660]   and the story of Rahab showcases
[00:40:57.660 --> 00:41:00.440]   you came for sinners like all of us.
[00:41:00.440 --> 00:41:03.900]   You're greater than the labels that define us in the past.
[00:41:03.900 --> 00:41:05.460]   You're greater than the ones that define us right now.
[00:41:05.460 --> 00:41:06.900]   You're greater than it all,
[00:41:06.900 --> 00:41:09.140]   and we worship you now in song, amen.

