
[00:00:00.000 --> 00:00:02.760]   (dramatic music)
[00:38:57.180 --> 00:38:59.900]   and Isabella Marie, who's one.
[00:38:59.900 --> 00:39:04.580]   Listen, I share that tonight to offer hope.
[00:39:06.100 --> 00:39:07.740]   I'm not claiming that you're gonna get married
[00:39:07.740 --> 00:39:08.980]   and have kids.
[00:39:08.980 --> 00:39:12.140]   You might never get married.
[00:39:12.140 --> 00:39:13.100]   You might never have any kids.
[00:39:13.100 --> 00:39:14.300]   You might not even wanna get married.
[00:39:14.300 --> 00:39:16.700]   Hey, listen, singleness is a gift.
[00:39:16.700 --> 00:39:20.060]   That's a whole 'nother message for a whole 'nother night.
[00:39:20.060 --> 00:39:21.620]   Love to talk to you about that.
[00:39:21.620 --> 00:39:24.060]   But I share this with you tonight
[00:39:24.060 --> 00:39:28.220]   because I want you to see the grace of God in our life.
[00:39:28.220 --> 00:39:31.660]   And listen, He's offering you the same grace tonight.
[00:39:31.660 --> 00:39:35.020]   Like He's saying, hey, the God of the galaxies is saying,
[00:39:35.020 --> 00:39:36.940]   hey, you can have a restart.
[00:39:36.940 --> 00:39:41.420]   Like you don't have to keep going down the same road,
[00:39:41.420 --> 00:39:43.900]   doing the same stuff, doing the same.
[00:39:43.900 --> 00:39:48.900]   God just say a crap and expected a different result.
[00:39:48.900 --> 00:39:54.140]   That's the beauty of the gospel
[00:39:54.140 --> 00:39:56.580]   is no longer counting your sins against you.
[00:39:56.580 --> 00:39:59.020]   He's removed your transgressions, the Bible says,
[00:39:59.020 --> 00:40:01.140]   as far as the east is from the west.
[00:40:01.140 --> 00:40:04.540]   You right now can say, God, I've been a fool.
[00:40:05.260 --> 00:40:06.940]   I've pursued things on my own.
[00:40:06.940 --> 00:40:09.260]   I've stiffed armed you, God,
[00:40:09.260 --> 00:40:11.420]   when it comes to the area of relationships
[00:40:11.420 --> 00:40:13.140]   and sex and purity.
[00:40:13.140 --> 00:40:16.100]   And I need you, God.
[00:40:16.100 --> 00:40:19.980]   I know it's not gonna be easy.
[00:40:19.980 --> 00:40:21.940]   I know Satan's trying to dupe me.
[00:40:21.940 --> 00:40:24.340]   I know Dallas is trying to dupe me,
[00:40:24.340 --> 00:40:28.220]   but I trust not what this guy is saying up on stage.
[00:40:28.220 --> 00:40:29.940]   I trust what your word is saying.
[00:40:29.940 --> 00:40:32.340]   (soft music)
[00:40:32.340 --> 00:40:38.380]   And right now, tonight, he wants to give you a restart.
[00:40:38.380 --> 00:40:40.740]   He wants to reset your life.
[00:40:40.740 --> 00:40:44.980]   And I'm a living testimony that by his grace,
[00:40:44.980 --> 00:40:48.180]   nothing on my own accord.
[00:40:48.180 --> 00:40:50.460]   Let me pray that he would do that for you tonight.
[00:40:50.460 --> 00:40:55.020]   A prayer that I pray often
[00:40:59.380 --> 00:41:01.580]   is Lord, would you quench my curiosity
[00:41:01.580 --> 00:41:04.100]   and restore my innocence?
[00:41:04.100 --> 00:41:08.620]   Lord, would you quench my curiosity
[00:41:08.620 --> 00:41:10.540]   and would you restore my innocence?
[00:41:10.540 --> 00:41:14.180]   It's a prayer that I still pray to this day.
[00:41:14.180 --> 00:41:16.340]   I'll never claim to be perfect.
[00:41:16.340 --> 00:41:20.100]   I'll never claim to have it all together.
[00:41:20.100 --> 00:41:27.540]   God is still in the business of sanctifying me,
[00:41:27.540 --> 00:41:30.060]   trying to make me look more like Christ.
[00:41:30.060 --> 00:41:33.100]   Maybe that's a prayer you need to pray tonight.
[00:41:33.100 --> 00:41:35.620]   Lord, would you quench my curiosity
[00:41:35.620 --> 00:41:37.020]   and restore my innocence?
[00:41:37.020 --> 00:41:38.540]   God in heaven, we come before you
[00:41:38.540 --> 00:41:42.020]   and we ask that you would do a work that only you can do.
[00:41:42.020 --> 00:41:45.900]   This is not a work of man.
[00:41:45.900 --> 00:41:48.420]   This is a work of you, God.
[00:41:48.420 --> 00:41:53.340]   That you're using
[00:41:53.340 --> 00:41:55.420]   and that you're using it.
[00:41:55.420 --> 00:42:01.100]   All of my past,
[00:42:01.100 --> 00:42:06.700]   all of the present things in my life in spite of me tonight.
[00:42:06.700 --> 00:42:11.620]   And I pray, God, that you would do the same for my friends.
[00:42:11.620 --> 00:42:13.420]   I pray that you would intersect their life
[00:42:13.420 --> 00:42:15.260]   in a powerful way.
[00:42:15.260 --> 00:42:17.620]   In Christ's name we pray, amen.

