
[00:00:00.000 --> 00:00:02.340]   (drum roll)
[00:34:40.000 --> 00:34:42.680]   But for the believers, Christ says,
[00:34:42.680 --> 00:34:45.840]   no, I have given you an obligation not to sin.
[00:34:45.840 --> 00:34:48.440]   I have paid the price so that you don't have to sin.
[00:34:48.440 --> 00:34:51.640]   I purchased your ticket, but you still have a choice.
[00:34:51.640 --> 00:34:55.560]   And so believers now have a choice
[00:34:55.560 --> 00:34:59.880]   as His Spirit finishes His work within us.
[00:34:59.880 --> 00:35:01.240]   And He says this, verse 13,
[00:35:01.240 --> 00:35:04.240]   "But if by the Spirit you put to death
[00:35:04.240 --> 00:35:06.960]   "the misdeeds of the body, you will live."
[00:35:06.960 --> 00:35:09.560]   And so the command there is live by the Spirit,
[00:35:09.560 --> 00:35:11.760]   put to death the deeds of the flesh.
[00:35:11.760 --> 00:35:13.720]   And so how do you put to death the deeds of the flesh?
[00:35:13.720 --> 00:35:15.000]   You kill the monster.
[00:35:15.000 --> 00:35:16.960]   How do you kill the monster?
[00:35:16.960 --> 00:35:20.180]   Stop listening to Him.
[00:35:20.180 --> 00:35:24.780]   Stop feeding Him with deeds.
[00:35:24.780 --> 00:35:26.960]   Stop listening to Him.
[00:35:26.960 --> 00:35:27.780]   Stop obeying Him.
[00:35:27.780 --> 00:35:29.000]   Stop being His prisoner.
[00:35:29.880 --> 00:35:32.480]   Stop being His friend, as Rihanna would say.
[00:35:32.480 --> 00:35:33.900]   Stop listening to Him.
[00:35:33.900 --> 00:35:37.540]   There's a movie that I love called "A Beautiful Mind."
[00:35:37.540 --> 00:35:38.440]   I don't know if you've seen it.
[00:35:38.440 --> 00:35:41.360]   If you haven't, heads up, I'm about to ruin it, okay?
[00:35:41.360 --> 00:35:46.200]   And you may wanna see it, so close your ears or something.
[00:35:46.200 --> 00:35:49.080]   At the end of "A Beautiful Mind,"
[00:35:49.080 --> 00:35:50.800]   the movie's about this man who's brilliant,
[00:35:50.800 --> 00:35:52.280]   but he's also schizophrenic.
[00:35:52.280 --> 00:35:55.080]   What that means is he actually sees this other guy
[00:35:55.080 --> 00:35:58.360]   who talks to him and tells him to do bad things.
[00:35:58.360 --> 00:36:00.680]   And so he sees the dude and the guy's no good for him,
[00:36:00.680 --> 00:36:02.960]   and the guy convinces him to do things that are not good,
[00:36:02.960 --> 00:36:04.680]   things that appear crazy to other people,
[00:36:04.680 --> 00:36:06.320]   'cause they were.
[00:36:06.320 --> 00:36:07.560]   And so at the end of this,
[00:36:07.560 --> 00:36:10.080]   and he takes medication for schizophrenia,
[00:36:10.080 --> 00:36:12.680]   but the medication has other side effects in his life
[00:36:12.680 --> 00:36:14.760]   that he decides the medication's not worth it,
[00:36:14.760 --> 00:36:16.560]   the side effects are not worth the medication.
[00:36:16.560 --> 00:36:18.520]   And so what he has to do is he has to learn
[00:36:18.520 --> 00:36:21.440]   not to listen to the guy who he still sees
[00:36:21.440 --> 00:36:22.800]   and tells him to do things.
[00:36:22.800 --> 00:36:24.120]   And so at the end of the movie,
[00:36:24.120 --> 00:36:26.460]   you see him, Russell Crowe, and he's there,
[00:36:26.460 --> 00:36:28.640]   and the guy is there, the guy who the whole movie's
[00:36:28.640 --> 00:36:30.080]   been telling him to do things,
[00:36:30.080 --> 00:36:32.360]   and the guy is there, and Russell Crowe sees him,
[00:36:32.360 --> 00:36:33.320]   and then he asks someone else,
[00:36:33.320 --> 00:36:35.480]   he goes, "Let me ask you a question, sir.
[00:36:35.480 --> 00:36:37.400]   "Do you see a man over there in the corner?"
[00:36:37.400 --> 00:36:40.040]   To which the guy says, "No."
[00:36:40.040 --> 00:36:42.200]   And he goes, "I didn't think so."
[00:36:42.200 --> 00:36:43.240]   And he moves on.
[00:36:43.240 --> 00:36:46.040]   And so what he does is he's never healed of schizophrenia,
[00:36:46.040 --> 00:36:49.960]   he just stops listening to the voice in his head.
[00:36:49.960 --> 00:36:51.800]   He says, "It's still there, I'm just,"
[00:36:51.800 --> 00:36:55.480]   he just stops trusting his feelings and his emotions.
[00:36:55.480 --> 00:36:57.800]   That's the same thing for us, right?
[00:36:57.800 --> 00:37:00.600]   Like some of us, we have these strong feelings and emotions
[00:37:00.600 --> 00:37:04.240]   that surpass logic, he beats me, but I love him.
[00:37:04.240 --> 00:37:07.240]   Okay, that hurts me, but I want to.
[00:37:07.240 --> 00:37:09.720]   That's not good for me, but I really, really,
[00:37:09.720 --> 00:37:11.800]   really, really want to.
[00:37:11.800 --> 00:37:14.800]   And we just stop trusting our emotions and feelings,
[00:37:14.800 --> 00:37:17.360]   and we begin to trust the Spirit as he conforms
[00:37:17.360 --> 00:37:20.020]   our emotions and feelings to what he desires
[00:37:20.020 --> 00:37:21.820]   as he makes us like Jesus.
[00:37:21.820 --> 00:37:24.600]   That's what we're doing.
[00:37:24.600 --> 00:37:27.880]   And so you stop listening to the monster,
[00:37:27.880 --> 00:37:30.480]   you start listening to the Spirit.
[00:37:30.480 --> 00:37:31.800]   And so what does this look like?
[00:37:31.800 --> 00:37:34.680]   Let me try to make this more even practical.
[00:37:34.680 --> 00:37:36.000]   My two little girls, every now and then,
[00:37:36.000 --> 00:37:38.080]   they're afraid of monsters.
[00:37:38.080 --> 00:37:40.400]   And so what this looks like is I'll be in bed,
[00:37:40.400 --> 00:37:43.160]   usually sound asleep, and I'll hear, "Daddy!
[00:37:43.160 --> 00:37:45.960]   "Daddy!"
[00:37:45.960 --> 00:37:48.080]   And they will not stop until I get up.
[00:37:48.080 --> 00:37:50.520]   And so I eventually get up, and I go in the room,
[00:37:50.520 --> 00:37:51.960]   and it's like, "I'm afraid!"
[00:37:51.960 --> 00:37:52.800]   What are you afraid of?
[00:37:52.800 --> 00:37:54.600]   "That thing, it's a monster!"
[00:37:54.600 --> 00:37:56.040]   I'm like, "Okay, what do I do?"
[00:37:56.040 --> 00:37:57.680]   I turn on the light, like, "It's not a monster,
[00:37:57.680 --> 00:37:59.040]   "it's a towel hanging on the door."
[00:37:59.040 --> 00:38:01.840]   You see, it's not a monster, it's just a towel.
[00:38:01.840 --> 00:38:04.460]   And so I turn on the light, and I show them
[00:38:04.460 --> 00:38:07.280]   that it's not a monster, and then I sit down on their bed,
[00:38:07.280 --> 00:38:09.700]   and it works like, it looks like this every single time
[00:38:09.700 --> 00:38:11.120]   this happens, about once a week.
[00:38:11.120 --> 00:38:13.660]   I say, "Hey, listen, there are no monsters.
[00:38:13.660 --> 00:38:15.620]   "They're demons."
[00:38:15.620 --> 00:38:16.960]   No, that scared them.
[00:38:16.960 --> 00:38:18.760]   (congregation laughing)
[00:38:18.760 --> 00:38:19.600]   I did that.
[00:38:19.600 --> 00:38:22.240]   Truth be told, I did do that once,
[00:38:22.240 --> 00:38:23.840]   and then I realized that was not wise.
[00:38:23.840 --> 00:38:25.440]   (congregation laughing)
[00:38:25.440 --> 00:38:27.000]   She didn't sleep for weeks.
[00:38:27.000 --> 00:38:30.780]   But no, no, just let me reel you back real quick.
[00:38:30.780 --> 00:38:34.880]   I say, I turn on the lights, I expose it,
[00:38:34.880 --> 00:38:36.400]   and then I tell the truth.
[00:38:36.400 --> 00:38:39.240]   And so when you have a strong feeling or emotion,
[00:38:39.240 --> 00:38:40.100]   you expose it.
[00:38:40.100 --> 00:38:42.000]   Hey, friends, I just wanna tell you,
[00:38:42.000 --> 00:38:43.800]   I really, really wanna buy that purse.
[00:38:43.800 --> 00:38:44.920]   Hey, I just wanna tell you, I really, really,
[00:38:44.920 --> 00:38:45.760]   really wanna date that girl.
[00:38:45.760 --> 00:38:47.440]   I really wanna date that boy.
[00:38:47.440 --> 00:38:48.880]   I really, really wanna go out this weekend.
[00:38:48.880 --> 00:38:51.640]   Man, I just feel like getting wasted this weekend.
[00:38:51.640 --> 00:38:53.560]   Yeah, I really, really wanna do that.
[00:38:53.560 --> 00:38:56.080]   You turn on the light, you expose it,
[00:38:56.080 --> 00:38:57.000]   and you won't want to.
[00:38:57.000 --> 00:38:57.960]   Like, I just wanna give you a heads up,
[00:38:57.960 --> 00:38:59.720]   you won't want to do that.
[00:38:59.720 --> 00:39:00.640]   Satan will be right there like,
[00:39:00.640 --> 00:39:01.600]   hey, you don't need to expose it.
[00:39:01.600 --> 00:39:02.440]   You don't need to tell them.
[00:39:02.440 --> 00:39:03.320]   You don't need to say that.
[00:39:03.320 --> 00:39:05.920]   Hey, justify, justify, justify, justify.
[00:39:05.920 --> 00:39:08.000]   Rationalize, rationalize, rationalize, rationalize.
[00:39:08.000 --> 00:39:09.460]   And you say, hey, guys, I wanna tell you right now,
[00:39:09.460 --> 00:39:10.700]   I really wanna do that.
[00:39:10.700 --> 00:39:12.960]   Right?
[00:39:12.960 --> 00:39:16.240]   And so you turn on the light,
[00:39:16.240 --> 00:39:17.280]   and then you pursue the truth.
[00:39:17.280 --> 00:39:18.100]   What is the truth?
[00:39:18.100 --> 00:39:19.560]   What does God want for me?
[00:39:19.560 --> 00:39:20.760]   That's better than that.
[00:39:21.600 --> 00:39:24.320]   And that's how you kill monsters.
[00:39:24.320 --> 00:39:25.800]   You turn on the light, you expose them,
[00:39:25.800 --> 00:39:27.680]   and you pursue the truth.
[00:39:27.680 --> 00:39:29.000]   You listen to the Spirit.
[00:39:29.000 --> 00:39:33.880]   And so here's the truth.
[00:39:33.880 --> 00:39:36.580]   As a believer, you have the truth inside you.
[00:39:36.580 --> 00:39:37.920]   You're learning to listen to it.
[00:39:37.920 --> 00:39:39.440]   And Spurgeon again says,
[00:39:39.440 --> 00:39:42.120]   "Beware of no man more than of yourself.
[00:39:42.120 --> 00:39:46.200]   "We carry our worst enemies within us."
[00:39:46.200 --> 00:39:47.060]   And so in summary,
[00:39:47.060 --> 00:39:49.240]   the monster within us is our sinful nature.
[00:39:50.320 --> 00:39:53.320]   But Christ saves us from the consequences
[00:39:53.320 --> 00:39:54.920]   of following the monster,
[00:39:54.920 --> 00:39:57.720]   and gives us his Spirit to follow instead.
[00:39:57.720 --> 00:40:00.080]   For Christians, those who have trusted in Christ,
[00:40:00.080 --> 00:40:02.440]   for the forgiveness of their sins.
[00:40:02.440 --> 00:40:05.600]   And we put to death this monster by not listening to him,
[00:40:05.600 --> 00:40:09.040]   but rather listening to God's Holy Spirit within us.
[00:40:09.040 --> 00:40:11.600]   And so in closing, I read this,
[00:40:11.600 --> 00:40:12.640]   and I just thought I'd read it to you.
[00:40:12.640 --> 00:40:16.560]   It's a old Native American tale
[00:40:16.560 --> 00:40:19.560]   about a Cherokee Indian talking to his grandson.
[00:40:19.560 --> 00:40:20.400]   He says this.
[00:40:20.400 --> 00:40:25.680]   An old Cherokee is teaching his grandson about life.
[00:40:25.680 --> 00:40:31.040]   "A fight is going on within me," he said to the boy.
[00:40:31.040 --> 00:40:35.960]   "It is a terrible fight, and it is between two wolves.
[00:40:35.960 --> 00:40:40.880]   "One wolf is evil, he is anger, envy, sorrow, regret,
[00:40:40.880 --> 00:40:44.660]   "greed, arrogance, self-pity, guilt, resentment,
[00:40:44.660 --> 00:40:49.660]   "inferiority, lies, false pride, superiority, and ego."
[00:40:49.660 --> 00:40:53.220]   And he continued, "The other wolf is good.
[00:40:53.220 --> 00:40:59.140]   "He is love, joy, peace, patience, kindness,
[00:40:59.140 --> 00:41:06.620]   "goodness, gentleness, faithfulness,
[00:41:06.620 --> 00:41:11.620]   "self-control, benevolence, empathy, generosity,
[00:41:11.620 --> 00:41:14.620]   "truth, and compassion."
[00:41:15.580 --> 00:41:18.900]   The same fight, he said, is going on inside of you
[00:41:18.900 --> 00:41:21.480]   and inside every other person, too.
[00:41:21.480 --> 00:41:24.740]   And the grandson thought about it for a minute
[00:41:24.740 --> 00:41:28.220]   and then asked his grandfather, "Which wolf will win?"
[00:41:28.220 --> 00:41:32.780]   And the old Cherokee simply replied, "The one you feed."
[00:41:32.780 --> 00:41:38.380]   The one you feed.
[00:41:38.380 --> 00:41:42.100]   Everyone here is feeding something.
[00:41:43.660 --> 00:41:45.220]   Paul says it like this in Galatians,
[00:41:45.220 --> 00:41:47.340]   "Whoever sows to please their flesh,
[00:41:47.340 --> 00:41:49.720]   "from their flesh will reap destruction.
[00:41:49.720 --> 00:41:52.220]   "But whoever sows to please the Spirit,
[00:41:52.220 --> 00:41:55.180]   "from the Spirit will reap eternal life."
[00:41:55.180 --> 00:41:56.580]   So I'm asking you this evening,
[00:41:56.580 --> 00:41:58.380]   what are you feeding that's growing?
[00:41:58.380 --> 00:42:01.420]   Let me pray.
[00:42:01.420 --> 00:42:10.140]   Father, we can't fight the monster by ourselves.
[00:42:11.780 --> 00:42:14.180]   As you know and you see,
[00:42:14.180 --> 00:42:18.340]   we can't overcome our sinful nature without you
[00:42:18.340 --> 00:42:21.500]   and we desperately need your help
[00:42:21.500 --> 00:42:22.980]   to kill the monster within us,
[00:42:22.980 --> 00:42:25.980]   to put to death the deeds of the flesh,
[00:42:25.980 --> 00:42:28.680]   to yield to your Spirit at work within us.
[00:42:28.680 --> 00:42:30.640]   Help us to hear you, God.
[00:42:30.640 --> 00:42:33.200]   Help us to separate your voice from the rest.
[00:42:33.200 --> 00:42:36.500]   Help us to have the courage to walk in obedience.
[00:42:36.500 --> 00:42:38.820]   Thank you so much that you sent Jesus Christ
[00:42:38.820 --> 00:42:41.540]   to die for our sins, to pay the price for our sins,
[00:42:41.540 --> 00:42:44.060]   and that you overcame death on our behalf
[00:42:44.060 --> 00:42:46.260]   so that we could be with you forever, God.
[00:42:46.260 --> 00:42:52.620]   That we don't have to listen to our sinful desires anymore.
[00:42:52.620 --> 00:42:53.960]   We don't have to follow them.
[00:42:53.960 --> 00:42:56.400]   We have an obligation that is not to the flesh,
[00:42:56.400 --> 00:42:57.560]   but to your Spirit.
[00:42:57.560 --> 00:43:01.540]   Would you help us follow that obligation, God?
[00:43:01.540 --> 00:43:05.280]   You're such a good God to us.
[00:43:05.280 --> 00:43:07.860]   Thank you for the ways you lead us.
[00:43:07.860 --> 00:43:09.780]   Thank you for the ways you desire to give us life
[00:43:09.780 --> 00:43:13.300]   like a loving father desires to give life to his son.
[00:43:13.300 --> 00:43:15.780]   You desire life for us.
[00:43:15.780 --> 00:43:21.260]   We applaud not the performance, not the singing.
[00:43:21.260 --> 00:43:25.060]   We applaud that incredible truth.
[00:43:25.060 --> 00:43:28.280]   Jesus, we long to be like you.
[00:43:28.280 --> 00:43:29.420]   Some of you are here and you're like,
[00:43:29.420 --> 00:43:33.940]   man, I wanna put to death the deeds of the flesh.
[00:43:33.940 --> 00:43:35.900]   I wanna stop following that sinful nature.
[00:43:35.900 --> 00:43:36.740]   You said expose it.
[00:43:36.740 --> 00:43:37.580]   Expose it, too.
[00:43:37.580 --> 00:43:38.420]   I don't even know.
[00:43:38.420 --> 00:43:40.980]   Everybody I know in my life's doing the same things
[00:43:40.980 --> 00:43:43.620]   I'm doing and not feeling bad about it.
[00:43:43.620 --> 00:43:44.660]   We wanna help.
[00:43:44.660 --> 00:43:48.340]   Every week we say this idea about open community group,
[00:43:48.340 --> 00:43:52.300]   which means right now for men, right down this hallway,
[00:43:52.300 --> 00:43:54.000]   there's a room full of guys that say,
[00:43:54.000 --> 00:43:56.260]   hey, we'd love to get to know you and run with you
[00:43:56.260 --> 00:43:59.580]   and share Christ with you and talk more about that.
[00:43:59.580 --> 00:44:00.860]   We call that here community.
[00:44:00.860 --> 00:44:02.480]   You might have heard it small groups
[00:44:02.480 --> 00:44:04.320]   or cell groups or home groups.
[00:44:04.320 --> 00:44:05.940]   Here we call it community groups.
[00:44:05.940 --> 00:44:08.860]   You can hear more about that in that room.
[00:44:08.860 --> 00:44:10.740]   If you're a girl, you walk down this hallway,
[00:44:10.740 --> 00:44:14.140]   it's right in that room, right outside the hallway,
[00:44:14.140 --> 00:44:15.780]   there's something going on in there.
[00:44:15.780 --> 00:44:17.300]   It's the same thing for ladies.
[00:44:17.300 --> 00:44:18.660]   We're glad you're here.
[00:44:18.660 --> 00:44:21.500]   I love running with you and enjoying this series with you.
[00:44:21.500 --> 00:44:24.980]   I've been stretched by the scriptures as well.
[00:44:24.980 --> 00:44:26.420]   Super excited about this weekend.
[00:44:26.420 --> 00:44:28.180]   I do wanna invite you to pray.
[00:44:28.180 --> 00:44:30.500]   Just give you a heads up that if you didn't get in,
[00:44:30.500 --> 00:44:33.540]   that in just a few months, we'll open registration up again
[00:44:33.540 --> 00:44:35.920]   and we hope you'll join us then.
[00:44:35.920 --> 00:44:38.380]   But please do partner with us in prayer.
[00:44:38.380 --> 00:44:39.220]   We would love that.
[00:44:39.220 --> 00:44:41.620]   And for the rest of you, I can't wait to be with you
[00:44:41.620 --> 00:44:42.720]   in just a few days.
[00:44:42.720 --> 00:44:43.560]   I love you guys.
[00:44:43.560 --> 00:44:45.420]   Go in peace to love and serve the Lord.
[00:44:45.420 --> 00:44:49.000]   (congregation applauding)
[00:44:49.000 --> 00:44:51.580]   (upbeat music)
[00:44:51.580 --> 00:44:54.160]   (upbeat music)
[00:44:54.160 --> 00:45:04.160]   [BLANK_AUDIO]

