
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:36:40.780 --> 00:36:50.940]   And yet you will choose to forsake the God
[00:36:50.940 --> 00:36:57.940]   of all satisfaction for some false God of gratification.
[00:36:59.020 --> 00:37:04.020]   You will choose instead to worship something counterfeit.
[00:37:04.020 --> 00:37:08.700]   You'll allow the lull of Satan's lullaby
[00:37:08.700 --> 00:37:10.860]   to be too strong in your life
[00:37:10.860 --> 00:37:15.480]   that you will not snap out of the sinful slumber you're in.
[00:37:15.480 --> 00:37:19.420]   And the reason I know it is because I've seen it.
[00:37:19.420 --> 00:37:23.980]   People, they'll worship whatever guy or girl or website
[00:37:23.980 --> 00:37:26.740]   gives them that sexual quick hit.
[00:37:26.740 --> 00:37:29.620]   They'll worship their calendar or their productivity
[00:37:29.620 --> 00:37:33.500]   because that gives them the illusion of control.
[00:37:33.500 --> 00:37:37.260]   Worship social acceptance from people that,
[00:37:37.260 --> 00:37:39.540]   man, they only like you because you're willing
[00:37:39.540 --> 00:37:40.980]   to agree with their disobedience
[00:37:40.980 --> 00:37:43.300]   by way of your own disobedience.
[00:37:43.300 --> 00:37:44.900]   See how stupid this is?
[00:37:44.900 --> 00:37:50.500]   We worship things that promise life, but never deliver.
[00:37:50.500 --> 00:37:55.500]   And yet God, he is offering life and we need only receive it.
[00:37:56.860 --> 00:37:59.780]   The reason I fear for this is it's interesting.
[00:37:59.780 --> 00:38:02.440]   It's a little known fact about this story,
[00:38:02.440 --> 00:38:06.720]   but this is the founding of the temple of Bethel.
[00:38:06.720 --> 00:38:10.940]   Like what began as something so pure,
[00:38:10.940 --> 00:38:13.820]   house of God, Jacob experiencing
[00:38:13.820 --> 00:38:17.560]   an undistracted interaction with God,
[00:38:17.560 --> 00:38:22.180]   eventually becomes under Jeroboam's reign in first Kings,
[00:38:22.180 --> 00:38:27.180]   the center of idolatrous worship for the people of Israel.
[00:38:27.180 --> 00:38:32.380]   They start with God, but they end without God.
[00:38:32.380 --> 00:38:36.260]   And what it does is it leads them to destruction and exile.
[00:38:36.260 --> 00:38:38.540]   And I love you enough to tell you,
[00:38:38.540 --> 00:38:42.080]   if you worship another God, it'll destroy you too.
[00:38:42.080 --> 00:38:48.380]   But though we have an important choice here,
[00:38:49.980 --> 00:38:53.400]   we can see from Jacob, the choice is relatively clear.
[00:38:53.400 --> 00:38:57.140]   Like we can be awakened to the actual reality
[00:38:57.140 --> 00:38:58.940]   of seeking the one true God,
[00:38:58.940 --> 00:39:03.940]   or we can escape reality by sleepwalking in sin.
[00:39:03.940 --> 00:39:06.580]   And though the choice is ours, when we see Jacob,
[00:39:06.580 --> 00:39:08.380]   we see what we really should do.
[00:39:08.380 --> 00:39:11.060]   Because as we keep going here in the very end,
[00:39:11.060 --> 00:39:14.220]   20 through 22, it says, Jacob made a vow,
[00:39:14.220 --> 00:39:16.160]   saying, if God will be with me
[00:39:16.160 --> 00:39:18.020]   and will keep me in this way that I go
[00:39:18.020 --> 00:39:19.860]   and will give me bread to eat and clothing to wear
[00:39:19.860 --> 00:39:21.780]   so that I come again to my father's house in peace.
[00:39:21.780 --> 00:39:23.780]   And then the Lord shall be my God.
[00:39:23.780 --> 00:39:26.420]   And this stone, which I've set up for a pillar,
[00:39:26.420 --> 00:39:27.780]   that shall be God's house.
[00:39:27.780 --> 00:39:29.700]   And of all that you've given me,
[00:39:29.700 --> 00:39:31.220]   I will give a full 10th to you.
[00:39:31.220 --> 00:39:35.200]   Now, admittedly, this section of scripture
[00:39:35.200 --> 00:39:38.540]   doesn't inspire a ton of confidence in Jacob,
[00:39:38.540 --> 00:39:40.580]   because he says that word, if.
[00:39:40.580 --> 00:39:45.580]   He says, if, if God, you will be with me,
[00:39:47.700 --> 00:39:50.740]   which has sent scholars and students
[00:39:50.740 --> 00:39:53.020]   in all sorts of directions, because they wonder,
[00:39:53.020 --> 00:39:54.980]   like, is he legitimate in his faith?
[00:39:54.980 --> 00:39:56.860]   Does he actually believe in God?
[00:39:56.860 --> 00:39:59.380]   Or is he ever the trickster up to the same old things
[00:39:59.380 --> 00:40:01.940]   that he has always done?
[00:40:01.940 --> 00:40:02.980]   Here's what I think.
[00:40:02.980 --> 00:40:06.660]   I believe that this is a genuine declaration of faith
[00:40:06.660 --> 00:40:09.380]   by Jacob, but it's about as distrusting
[00:40:09.380 --> 00:40:11.420]   as Jacob has always been.
[00:40:11.420 --> 00:40:15.440]   Like it's true to form and yet it's progress nonetheless,
[00:40:15.440 --> 00:40:18.060]   which I think is really helpful, because here's
[00:40:18.060 --> 00:40:20.500]   what you gotta know, real relationships with God,
[00:40:20.500 --> 00:40:22.580]   they start messy, not mature.
[00:40:22.580 --> 00:40:26.660]   Real relationships with God, they start messy, not mature.
[00:40:26.660 --> 00:40:28.460]   It's kind of like the way that Brooke told me
[00:40:28.460 --> 00:40:30.660]   she was first pregnant with Cash.
[00:40:30.660 --> 00:40:35.940]   Some husbands, they get heartfelt notes,
[00:40:35.940 --> 00:40:37.980]   expressing the good news from their wives.
[00:40:37.980 --> 00:40:39.700]   Other husbands, they'll get little boxes
[00:40:39.700 --> 00:40:42.140]   with baby Nikes on them, and it'll break the news
[00:40:42.140 --> 00:40:44.260]   and tell you of all the excitement that is to come.
[00:40:44.260 --> 00:40:45.480]   Others, they'll do it the old-fashioned way.
[00:40:45.480 --> 00:40:46.700]   You'll get the pregnancy test and you'll be able
[00:40:46.700 --> 00:40:48.220]   to see for yourself what's actually happening.
[00:40:48.220 --> 00:40:51.060]   Some, some wives will look at their husbands
[00:40:51.060 --> 00:40:53.420]   and they'll take a photo to memorialize the occasion.
[00:40:53.420 --> 00:40:54.860]   And right when you should say, "Cheese,"
[00:40:54.860 --> 00:40:55.980]   they say, "I'm pregnant."
[00:40:55.980 --> 00:40:58.860]   And they catch whatever his reaction is in the moment.
[00:40:58.860 --> 00:41:02.420]   I have no preference on how you tell me the good news
[00:41:02.420 --> 00:41:04.420]   that we're having a child.
[00:41:04.420 --> 00:41:07.420]   But I certainly was not expecting what Brooke decided to do.
[00:41:07.420 --> 00:41:10.400]   Because I came home after a long day,
[00:41:10.400 --> 00:41:14.080]   and sitting from the couch, she looked at me and said,
[00:41:15.060 --> 00:41:19.740]   "Hey, I'm not sure, but I think I'm pregnant."
[00:41:19.740 --> 00:41:21.660]   Like it was a question.
[00:41:21.660 --> 00:41:24.280]   I'm like, this is not something to be asking questions about.
[00:41:24.280 --> 00:41:26.180]   This is the kind of thing that we need a lot of clarity
[00:41:26.180 --> 00:41:28.060]   and a lot of confidence in.
[00:41:28.060 --> 00:41:31.540]   And yet, as I look back on it, what I love about that
[00:41:31.540 --> 00:41:36.200]   is it actually matches so well to what it looks like
[00:41:36.200 --> 00:41:38.020]   to walk by faith.
[00:41:38.020 --> 00:41:42.540]   So full of hope, and yet still facing some uncertainty.
[00:41:42.540 --> 00:41:44.580]   Just like Jacob in this moment.
[00:41:44.580 --> 00:41:48.500]   It's kind of a lot like your relationship to Jesus.
[00:41:48.500 --> 00:41:50.660]   Like you hear about the forgiveness he's offering,
[00:41:50.660 --> 00:41:53.260]   you think about the purpose that's available,
[00:41:53.260 --> 00:41:55.380]   and all of the satisfaction that's to come.
[00:41:55.380 --> 00:41:58.140]   And yet, for many of us, we can't help but wonder,
[00:41:58.140 --> 00:42:01.420]   is it too good to be true?
[00:42:01.420 --> 00:42:04.840]   Like, I know what you're saying, but I don't know.
[00:42:04.840 --> 00:42:07.900]   It doesn't feel like that's actually realistic.
[00:42:07.900 --> 00:42:11.040]   You see, I think Jacob's distrust in this moment,
[00:42:11.040 --> 00:42:14.100]   follow me on this, when he says, if God will do that thing,
[00:42:14.100 --> 00:42:16.300]   his distrust in this moment
[00:42:16.300 --> 00:42:21.300]   is actually not so much a distrust in God's faithfulness,
[00:42:21.300 --> 00:42:25.380]   but a distrust in his faithfulness.
[00:42:25.380 --> 00:42:30.300]   I think Jacob knows,
[00:42:30.300 --> 00:42:34.820]   God spends too much time with me.
[00:42:34.820 --> 00:42:36.340]   If he gets too close to me,
[00:42:36.340 --> 00:42:40.280]   if he actually sees the kind of person I am,
[00:42:41.780 --> 00:42:44.220]   I think he's gonna want out.
[00:42:44.220 --> 00:42:46.400]   I think he's gonna second-guess the whole thing.
[00:42:46.400 --> 00:42:48.500]   I think he's gonna change his mind.
[00:42:48.500 --> 00:42:50.660]   And the truth of the matter is, so many of us,
[00:42:50.660 --> 00:42:52.460]   we're in that same place, we fall prey
[00:42:52.460 --> 00:42:56.100]   to the same thing Jacob struggles with his entire life.
[00:42:56.100 --> 00:43:01.020]   We try to earn the blessing that God is freely giving.
[00:43:01.020 --> 00:43:03.620]   That's the tragedy of his story.
[00:43:03.620 --> 00:43:06.100]   His whole life, he's working, and he's earning,
[00:43:06.100 --> 00:43:07.780]   and he's maneuvering, he's manipulating,
[00:43:07.780 --> 00:43:09.140]   he's scheming and deceiving.
[00:43:09.140 --> 00:43:10.740]   He's trying to do everything he can
[00:43:10.740 --> 00:43:12.220]   to get this blessing.
[00:43:12.220 --> 00:43:16.580]   And yet from his very own birthday until this day,
[00:43:16.580 --> 00:43:17.740]   and into all of his days,
[00:43:17.740 --> 00:43:19.460]   God is constantly declaring to him,
[00:43:19.460 --> 00:43:21.700]   I've got a blessing that I wanna give to you.
[00:43:21.700 --> 00:43:24.620]   You just gotta receive it.
[00:43:24.620 --> 00:43:27.420]   You just gotta receive the blessing, Jacob.
[00:43:27.420 --> 00:43:30.140]   Oh, young adult, Dallas, Texas,
[00:43:30.140 --> 00:43:32.580]   you just have to receive it.
[00:43:32.580 --> 00:43:36.460]   And the reason I know this, real talk,
[00:43:36.460 --> 00:43:39.280]   is because I relate to Jacob
[00:43:39.280 --> 00:43:41.300]   more than any person in the Bible,
[00:43:41.300 --> 00:43:44.020]   and it is embarrassing to say so.
[00:43:44.020 --> 00:43:46.540]   He's a scoundrel, he's a crook,
[00:43:46.540 --> 00:43:50.420]   he's a schemer, a deceiver, and yet I get that.
[00:43:50.420 --> 00:43:52.580]   Because I know there are things that I want in life
[00:43:52.580 --> 00:43:54.580]   that are always out of my reach,
[00:43:54.580 --> 00:43:56.460]   I can never lay hold of them.
[00:43:56.460 --> 00:43:57.820]   I look at myself in the mirror,
[00:43:57.820 --> 00:44:01.100]   and I don't necessarily like what I see when I look there.
[00:44:01.100 --> 00:44:04.300]   I know there's always goals that I want to achieve,
[00:44:04.300 --> 00:44:06.180]   and yet I don't have whatever it takes,
[00:44:06.180 --> 00:44:07.980]   the resources, the talent, the skills
[00:44:07.980 --> 00:44:10.180]   to arrive in those places.
[00:44:10.180 --> 00:44:11.740]   And no matter how hard I try,
[00:44:11.740 --> 00:44:14.700]   I find that I often always come in second place,
[00:44:14.700 --> 00:44:16.580]   I'm least preferred.
[00:44:16.580 --> 00:44:19.600]   Jacob's story is my story, is it your story?
[00:44:19.600 --> 00:44:22.800]   I get this guy, I think Dallas gets this guy.
[00:44:22.800 --> 00:44:26.780]   'Cause I look around, and I see a bunch of people
[00:44:26.780 --> 00:44:29.100]   that are hoofing it, that are working it,
[00:44:29.100 --> 00:44:31.900]   that are trying their best to get the things that they want,
[00:44:31.900 --> 00:44:34.220]   that want to measure up, that want to be enough,
[00:44:34.220 --> 00:44:36.020]   that want to achieve blessing,
[00:44:36.020 --> 00:44:37.440]   and yet here's what I've learned,
[00:44:37.440 --> 00:44:39.620]   take it from a fellow Jacob,
[00:44:39.620 --> 00:44:43.280]   you cannot earn a blessing, you can only receive it.
[00:44:43.280 --> 00:44:46.540]   You can only receive it.
[00:44:46.540 --> 00:44:47.460]   And the reason we know
[00:44:47.460 --> 00:44:49.580]   is because that's what Jesus has come to prove.
[00:44:49.580 --> 00:44:53.540]   We see in Jesus that God does come to us
[00:44:53.540 --> 00:44:54.660]   in our worst moment, not our best,
[00:44:54.660 --> 00:44:57.500]   because Jesus arrived and he died
[00:44:57.500 --> 00:44:59.660]   when you were at your worst.
[00:44:59.660 --> 00:45:01.460]   We see that God, he offers a future
[00:45:01.460 --> 00:45:03.140]   despite all of our failures,
[00:45:03.140 --> 00:45:05.540]   because Jesus died to make that possible.
[00:45:05.540 --> 00:45:07.620]   He wanted to secure for you a future,
[00:45:07.620 --> 00:45:10.240]   not just in this life, but for eternal life.
[00:45:10.240 --> 00:45:11.940]   We see in Christ that Christianity
[00:45:11.940 --> 00:45:14.580]   isn't about escaping reality, it's about awakening to it,
[00:45:14.580 --> 00:45:16.740]   which is why I'm standing here
[00:45:16.740 --> 00:45:18.460]   in front of a room full of people
[00:45:18.460 --> 00:45:20.620]   that I'm the subject of everyone's opinion for,
[00:45:20.620 --> 00:45:23.100]   and I'm asking you, do you believe in him?
[00:45:23.100 --> 00:45:25.180]   Have you woken up to him?
[00:45:25.180 --> 00:45:30.180]   Have you had your eyes cast wide and beheld his beauty
[00:45:30.180 --> 00:45:32.780]   and realized I don't need anything else in this world,
[00:45:32.780 --> 00:45:34.820]   I want you and you alone, oh God.
[00:45:34.820 --> 00:45:37.900]   Listen, I will stand here subject to the opinions
[00:45:37.900 --> 00:45:39.620]   of the watching world.
[00:45:39.620 --> 00:45:42.020]   I would much rather be subject to yours
[00:45:42.020 --> 00:45:44.320]   than subject to his judgment one day.
[00:45:44.320 --> 00:45:45.700]   I will stand before him and I will say,
[00:45:45.700 --> 00:45:46.820]   God, I declared the good news
[00:45:46.820 --> 00:45:48.660]   and I invited people to believe,
[00:45:48.660 --> 00:45:52.140]   but you gotta receive it.
[00:45:52.140 --> 00:45:54.100]   You've got to receive it,
[00:45:54.100 --> 00:45:55.600]   because real relationships with God,
[00:45:55.600 --> 00:45:57.240]   they start messy, not mature.
[00:45:57.240 --> 00:45:58.620]   You don't gotta get yourself right,
[00:45:58.620 --> 00:45:59.540]   you don't have to clean yourself up,
[00:45:59.540 --> 00:46:01.100]   you don't have to fix yourself today,
[00:46:01.100 --> 00:46:03.800]   you can just say yes.
[00:46:03.800 --> 00:46:07.300]   But I've got questions that say yes and get 'em answered,
[00:46:07.300 --> 00:46:09.220]   'cause I promise there's answers.
[00:46:09.220 --> 00:46:18.540]   I've gotta get off, but I need to tell you this.
[00:46:18.540 --> 00:46:20.860]   The end of this story, what you see,
[00:46:20.860 --> 00:46:23.660]   is you see Jacob, he looks at God and he tells you.
[00:46:23.660 --> 00:46:26.180]   If you'll do these things,
[00:46:26.180 --> 00:46:28.900]   he presents a conditional type of relationship with Jesus,
[00:46:28.900 --> 00:46:31.900]   to God, and yet God,
[00:46:31.900 --> 00:46:34.820]   before he ever presents a conditional response,
[00:46:34.820 --> 00:46:36.620]   offers an unconditional promise.
[00:46:36.620 --> 00:46:40.120]   We just have to take him up on it.
[00:46:40.120 --> 00:46:42.480]   You hear you shackled in shame?
[00:46:42.480 --> 00:46:46.460]   Why don't you walk out free of that shame today?
[00:46:46.460 --> 00:46:50.660]   Trapped in sin, he's come to release you from it,
[00:46:50.660 --> 00:46:52.780]   so be released tonight.
[00:46:52.780 --> 00:46:56.680]   Things can change for you when you least expect it.
[00:46:56.680 --> 00:46:59.800]   Well, let me pray that things would change right now.
[00:46:59.800 --> 00:47:01.800]   God, I pray for these friends.
[00:47:01.800 --> 00:47:03.060]   I ask God, please,
[00:47:03.060 --> 00:47:08.800]   do in them what only you can do.
[00:47:08.800 --> 00:47:10.020]   I know, God, the temptation.
[00:47:10.020 --> 00:47:13.100]   Oh, I know, oh, I know the temptation, God.
[00:47:13.100 --> 00:47:14.980]   It's to sit here and to learn,
[00:47:14.980 --> 00:47:17.060]   and then, God, to look at the calendar,
[00:47:17.060 --> 00:47:18.540]   to consider what's next, and to be like,
[00:47:18.540 --> 00:47:20.020]   yep, I gotta get up and I gotta go,
[00:47:20.020 --> 00:47:23.620]   but oh, God, won't we learn from this text?
[00:47:23.620 --> 00:47:26.580]   Explanation does not change us.
[00:47:26.580 --> 00:47:29.660]   Experience changes us.
[00:47:29.660 --> 00:47:32.620]   And yet, God, like Jacob, we have to be willing
[00:47:32.620 --> 00:47:34.740]   to take a step ourself.
[00:47:34.740 --> 00:47:36.860]   We need to be willing to sit longer.
[00:47:36.860 --> 00:47:38.700]   We need to be willing to sing louder.
[00:47:38.700 --> 00:47:41.500]   We need to be willing to confess bolder.
[00:47:41.500 --> 00:47:43.540]   We need to be able to walk forward.
[00:47:43.540 --> 00:47:45.940]   Need to be willing to, God, raise our hands.
[00:47:45.940 --> 00:47:48.620]   We need to be willing to say, I'm not leaving, God,
[00:47:48.620 --> 00:47:53.020]   because you're here, and where you are, oh, God,
[00:47:53.020 --> 00:47:55.820]   that's where I wanna be.
[00:47:55.820 --> 00:47:59.860]   Change us, change us, change us, change us, God.
[00:47:59.860 --> 00:48:03.780]   I cannot change them, but you can.
[00:48:03.780 --> 00:48:06.500]   And so, God, we surrender to your work now.
[00:48:06.500 --> 00:48:08.500]   Please, we pray in Christ's name, amen.
