
[00:00:00.000 --> 00:00:02.740]   (ethereal music)
[00:32:02.440 --> 00:32:07.240]   and he's like, hey, let's make a covenant,
[00:32:07.240 --> 00:32:09.600]   get the animals, you know what to do.
[00:32:09.600 --> 00:32:12.400]   And the reason for it is fourthly,
[00:32:12.400 --> 00:32:14.240]   you can only trust God's character
[00:32:14.240 --> 00:32:17.080]   if you can trust God's character
[00:32:17.080 --> 00:32:19.300]   when you can trust God's commitment to you,
[00:32:19.300 --> 00:32:22.840]   when you trust God's commitment to you.
[00:32:22.840 --> 00:32:25.280]   It's fascinating.
[00:32:25.280 --> 00:32:27.760]   This idea of covenant, it can feel distant to us,
[00:32:27.760 --> 00:32:29.960]   but we experience this today,
[00:32:29.960 --> 00:32:33.600]   the primary place where we see covenant in our modern world
[00:32:33.600 --> 00:32:35.800]   is in the form of marriage.
[00:32:35.800 --> 00:32:37.840]   I know for Brooke and I, we talk often
[00:32:37.840 --> 00:32:39.960]   about the covenant of marriage that we share
[00:32:39.960 --> 00:32:42.240]   with one another, not because we'd love to reminisce
[00:32:42.240 --> 00:32:44.400]   on that day long ago that was so very wonderful,
[00:32:44.400 --> 00:32:46.720]   though I think we did in fact have the best wedding.
[00:32:46.720 --> 00:32:47.880]   We talk about that covenant
[00:32:47.880 --> 00:32:49.680]   because we often got to rely on it.
[00:32:49.680 --> 00:32:52.280]   Like we look at each other and I'll do something stupid
[00:32:52.280 --> 00:32:53.600]   or she'll say something she regrets.
[00:32:53.600 --> 00:32:56.440]   And we're like, God, I'm so thankful for this covenant
[00:32:56.440 --> 00:32:57.800]   because the truth of the matter is,
[00:32:57.800 --> 00:33:02.600]   even though we're untrustworthy towards one another,
[00:33:02.600 --> 00:33:06.160]   I can believe by way of your commitment to me
[00:33:06.160 --> 00:33:08.880]   before God and all our family and friends
[00:33:08.880 --> 00:33:10.360]   that you're not going anywhere.
[00:33:10.360 --> 00:33:14.320]   You see, there's something in a commitment to another person
[00:33:14.320 --> 00:33:19.320]   that allows us to find a deep level of trust.
[00:33:19.320 --> 00:33:21.800]   And so that's what God's trying to do with Abram right now.
[00:33:21.800 --> 00:33:24.240]   He's like, hey, I wanna give you even more reason to trust.
[00:33:24.240 --> 00:33:28.320]   I've given you enough, like my character is flawless.
[00:33:28.320 --> 00:33:29.560]   There's nothing concerning about me.
[00:33:29.560 --> 00:33:30.920]   There's no questions you could ask
[00:33:30.920 --> 00:33:32.760]   that would ever bring me into any kind of reproach.
[00:33:32.760 --> 00:33:34.560]   Like I don't lie, I don't cheat.
[00:33:34.560 --> 00:33:35.960]   I don't steal, I don't sin.
[00:33:35.960 --> 00:33:38.520]   Like God is perfectly good.
[00:33:38.520 --> 00:33:39.920]   And yet he looks at Abram and he's like,
[00:33:39.920 --> 00:33:44.680]   but so you have even more reason.
[00:33:44.680 --> 00:33:45.980]   Let's make this covenant,
[00:33:45.980 --> 00:33:49.520]   which is really interesting to think about.
[00:33:49.520 --> 00:33:51.520]   The fact that God is the one who suggests it
[00:33:51.520 --> 00:33:52.760]   because here's the truth.
[00:33:52.760 --> 00:33:57.040]   Covenants, they're used as a sort of safeguard
[00:33:57.040 --> 00:34:00.240]   in relationships that may experience distrust.
[00:34:00.240 --> 00:34:03.600]   And the reason that's interesting is
[00:34:03.600 --> 00:34:06.300]   there's nothing untrustworthy about who God is.
[00:34:06.300 --> 00:34:09.760]   God's the one that comes up with this idea
[00:34:09.760 --> 00:34:13.020]   and yet he is not the one that runs the risk
[00:34:13.020 --> 00:34:17.380]   of creating any distrust between he and Abram.
[00:34:17.380 --> 00:34:22.200]   Instead, Abram is the one that poses all the risk.
[00:34:22.200 --> 00:34:24.760]   And yet God says, hey, let's strike this thing up
[00:34:24.760 --> 00:34:28.160]   because the reality is I will enter into it
[00:34:28.160 --> 00:34:29.800]   though I don't need to,
[00:34:29.800 --> 00:34:32.920]   because I want to assuage your fears,
[00:34:32.920 --> 00:34:35.320]   though you have no reason to fear.
[00:34:35.320 --> 00:34:38.740]   This is the compassion and kindness of God
[00:34:38.740 --> 00:34:41.680]   towards people like you and me.
[00:34:41.680 --> 00:34:46.420]   He sees us in our insecurity and he tells us,
[00:34:47.440 --> 00:34:52.440]   hey, that insecurity, it in no way
[00:34:52.440 --> 00:34:57.620]   invalidates my trustworthiness,
[00:34:57.620 --> 00:35:00.680]   but it nonetheless matters to me.
[00:35:00.680 --> 00:35:02.040]   And so let's deal with it.
[00:35:02.040 --> 00:35:04.160]   Let's put something in place that helps us
[00:35:04.160 --> 00:35:07.260]   to make sure you feel safe with me.
[00:35:07.260 --> 00:35:11.440]   And yet here's what's interesting
[00:35:11.440 --> 00:35:13.760]   is Abram gets all this stuff together.
[00:35:13.760 --> 00:35:16.600]   You find that time passes.
[00:35:16.600 --> 00:35:19.780]   That's what the idea of these birds of prey
[00:35:19.780 --> 00:35:22.240]   that Abram starts to fight off and shoo away.
[00:35:22.240 --> 00:35:24.560]   It feels like such a weird detail.
[00:35:24.560 --> 00:35:26.440]   And yet it speaks to us this thought
[00:35:26.440 --> 00:35:28.480]   that he had these animals
[00:35:28.480 --> 00:35:31.160]   and yet no action has taken place so long in fact
[00:35:31.160 --> 00:35:33.780]   that these buzzards have come to roost.
[00:35:33.780 --> 00:35:38.180]   And the reason nothing has happened
[00:35:38.180 --> 00:35:40.440]   is because according to this covenant,
[00:35:40.440 --> 00:35:43.440]   it was always the lesser party in the relationship
[00:35:43.440 --> 00:35:48.360]   that would go first, which in this story is Abram.
[00:35:48.360 --> 00:35:51.740]   And so what he's doing is he's stalling.
[00:35:51.740 --> 00:35:58.320]   He knows if I go through this covenant,
[00:35:58.320 --> 00:36:00.620]   I'm gonna eventually fail God
[00:36:00.620 --> 00:36:02.740]   and that's gonna mean the end of me.
[00:36:02.740 --> 00:36:08.280]   Is that why you might be stalling
[00:36:08.280 --> 00:36:10.060]   in your relationship with God?
[00:36:10.960 --> 00:36:13.920]   Is it because you fear that if you take another step
[00:36:13.920 --> 00:36:15.400]   with him, if you go deeper with him,
[00:36:15.400 --> 00:36:18.360]   he's eventually gonna find out the fraud that you are,
[00:36:18.360 --> 00:36:23.020]   the failure you are, and he's gonna want out.
[00:36:23.020 --> 00:36:24.980]   He's gonna move on.
[00:36:24.980 --> 00:36:26.160]   He's gonna find someone better.
[00:36:26.160 --> 00:36:28.880]   Is that the reason you're hesitant to step into
[00:36:28.880 --> 00:36:32.540]   a relationship, a real relationship with God?
[00:36:32.540 --> 00:36:36.740]   If it is,
[00:36:39.800 --> 00:36:42.840]   then you can know Abram never went through the covenant.
[00:36:42.840 --> 00:36:46.200]   It says actually that God put him to sleep.
[00:36:46.200 --> 00:36:50.560]   And yet though Abram never went through with the covenant,
[00:36:50.560 --> 00:36:53.200]   God does.
[00:36:53.200 --> 00:36:54.420]   Because in verse 17, it says,
[00:36:54.420 --> 00:36:56.720]   "When the sun had gone down and it was dark,
[00:36:56.720 --> 00:37:00.320]   "behold, a smoking fire pot and a flaming torch
[00:37:00.320 --> 00:37:02.760]   "passed between the pieces.
[00:37:02.760 --> 00:37:05.420]   "On that day, the Lord made a covenant with Abraham."
[00:37:08.160 --> 00:37:10.160]   Smoking pot and a flaming torch
[00:37:10.160 --> 00:37:11.900]   feel like another odd detail,
[00:37:11.900 --> 00:37:15.480]   but it's representative of the presence of God.
[00:37:15.480 --> 00:37:17.880]   All throughout the Old Testament, fire and smoke,
[00:37:17.880 --> 00:37:21.680]   they were symbolic of his presence among his people.
[00:37:21.680 --> 00:37:26.520]   And you see this presence of God moves through the pieces
[00:37:26.520 --> 00:37:30.840]   by himself, declaring that if I fail the oath,
[00:37:30.840 --> 00:37:33.140]   then let me be ripped apart.
[00:37:34.640 --> 00:37:39.640]   And if Abram, if humanity fails to keep the oath,
[00:37:39.640 --> 00:37:43.340]   let me, let God be ripped apart.
[00:37:43.340 --> 00:37:50.240]   It is crazy to consider that is in fact what happened.
[00:37:50.240 --> 00:37:53.680]   Because as you keep reading through the Bible,
[00:37:53.680 --> 00:37:55.600]   you find that God was ripped apart,
[00:37:55.600 --> 00:37:59.120]   not because he failed to be trustworthy, but because we did.
[00:37:59.120 --> 00:38:00.880]   So let me just speak honestly to you here
[00:38:00.880 --> 00:38:03.360]   in the last couple of minutes I got.
[00:38:03.360 --> 00:38:04.600]   I don't know where in your life
[00:38:04.600 --> 00:38:06.960]   you feel like you can't trust God,
[00:38:06.960 --> 00:38:08.680]   but let me challenge you.
[00:38:08.680 --> 00:38:09.960]   If you're here and you feel like,
[00:38:09.960 --> 00:38:11.640]   "Man, I can't trust God in that place."
[00:38:11.640 --> 00:38:12.840]   Let me just ask you,
[00:38:12.840 --> 00:38:15.840]   would you take a hard look in the mirror
[00:38:15.840 --> 00:38:18.260]   and would you ask, should he trust you?
[00:38:18.260 --> 00:38:20.840]   'Cause the truth of the matter is,
[00:38:20.840 --> 00:38:24.400]   there's not a single person in this room, myself included,
[00:38:24.400 --> 00:38:26.120]   that could stand before a holy and a righteous
[00:38:26.120 --> 00:38:30.440]   and a good God and say, "Yeah, God, I'm worth it."
[00:38:30.440 --> 00:38:33.140]   Not a single one of us can do that.
[00:38:33.140 --> 00:38:37.300]   All of us know in the honest place of our heart,
[00:38:37.300 --> 00:38:40.920]   we are all untrustworthy people.
[00:38:40.920 --> 00:38:42.840]   And yet here's the amazing thing, Ports,
[00:38:42.840 --> 00:38:44.880]   I need you to listen to me if you're checked out.
[00:38:44.880 --> 00:38:47.680]   If you find yourself staring into that part of you
[00:38:47.680 --> 00:38:49.480]   that is in fact untrustworthy,
[00:38:49.480 --> 00:38:51.800]   that should convince God to step aside,
[00:38:51.800 --> 00:38:53.280]   what you need to know is in the place
[00:38:53.280 --> 00:38:54.880]   that you are untrustworthy,
[00:38:54.880 --> 00:38:59.520]   God's trustworthiness shines most brightly.
[00:38:59.520 --> 00:39:04.520]   Because in your area of sin, Christ came in.
[00:39:04.520 --> 00:39:10.640]   And what you see in Jesus is a character by way of his life
[00:39:10.640 --> 00:39:17.520]   that proves as he fulfills every command of the law,
[00:39:17.520 --> 00:39:21.200]   he's perfect, he's without blemish.
[00:39:21.200 --> 00:39:25.820]   And as you see in Christ, through his death,
[00:39:25.820 --> 00:39:29.740]   a commitment that he would go the greatest lengths
[00:39:29.740 --> 00:39:32.700]   to get to you, doesn't matter how much you've done,
[00:39:32.700 --> 00:39:37.140]   what all wrong you've committed, he has died for it.
[00:39:37.140 --> 00:39:41.900]   And as you look to his resurrection,
[00:39:41.900 --> 00:39:46.900]   you see in him a King, one who is victorious
[00:39:46.900 --> 00:39:52.460]   over everything that has rendered the world wrong.
[00:39:53.540 --> 00:39:56.300]   So, can God be trusted?
[00:39:56.300 --> 00:39:58.460]   He can be.
[00:39:58.460 --> 00:40:05.020]   And the place you can begin is by trusting in Christ
[00:40:05.020 --> 00:40:06.220]   for the forgiveness of your sins.
[00:40:06.220 --> 00:40:07.580]   Let me pray that you would.
[00:40:07.580 --> 00:40:12.640]   God, thank you for just being here with us.
[00:40:12.640 --> 00:40:16.540]   Part of me, God, didn't want to come up here
[00:40:16.540 --> 00:40:21.220]   because you were ministering by way of your worship.
[00:40:21.220 --> 00:40:23.740]   And yet, God, another part of me thought,
[00:40:23.740 --> 00:40:26.700]   yes, God, but your word wants to speak to your people
[00:40:26.700 --> 00:40:29.940]   because there are people in this room, God,
[00:40:29.940 --> 00:40:33.980]   that if they could just be honest, they don't trust you.
[00:40:33.980 --> 00:40:37.100]   They look at their life and they think, what a mess.
[00:40:37.100 --> 00:40:39.100]   It's not what I hoped for.
[00:40:39.100 --> 00:40:41.140]   This isn't what I intended or dreamt of
[00:40:41.140 --> 00:40:42.740]   or thought I'd achieve.
[00:40:42.740 --> 00:40:43.660]   I feel stuck.
[00:40:43.660 --> 00:40:44.580]   I feel stagnant.
[00:40:44.580 --> 00:40:45.980]   I feel way left behind.
[00:40:45.980 --> 00:40:48.140]   This isn't what I wanted.
[00:40:48.140 --> 00:40:50.820]   And so, God, in the face of their disappointment,
[00:40:50.820 --> 00:40:52.820]   they have grown to distrust you.
[00:40:52.820 --> 00:40:55.020]   And yet, here tonight, God, by way of your word,
[00:40:55.020 --> 00:40:57.980]   you're telling them you can trust in me.
[00:40:57.980 --> 00:40:59.540]   You can trust in me.
[00:40:59.540 --> 00:41:01.580]   You can trust in my character.
[00:41:01.580 --> 00:41:04.100]   By way of Christ, you can see one that was perfect
[00:41:04.100 --> 00:41:05.180]   where you were imperfect.
[00:41:05.180 --> 00:41:06.680]   You can trust in my commitment.
[00:41:06.680 --> 00:41:09.140]   By way of Christ's death, you can know
[00:41:09.140 --> 00:41:11.140]   there is no link that I would not go.
[00:41:11.140 --> 00:41:13.020]   And by way of Christ's resurrection,
[00:41:13.020 --> 00:41:17.460]   you can see a king who has, in fact, conquered.
[00:41:17.460 --> 00:41:21.820]   And so your trust, it's well-placed if it's placed in me.
[00:41:21.820 --> 00:41:25.020]   I pray, God, would you communicate that to these people?
[00:41:25.020 --> 00:41:27.420]   And would we stand and would we worship
[00:41:27.420 --> 00:41:30.820]   in a continuation, God, of where we were at the first,
[00:41:30.820 --> 00:41:34.020]   but even more so now, God, as we have heard from you,
[00:41:34.020 --> 00:41:36.860]   would we respond in rejoicing?
[00:41:36.860 --> 00:41:38.940]   Would we raise our hands?
[00:41:38.940 --> 00:41:42.140]   God, would we linger a little bit longer
[00:41:42.140 --> 00:41:44.700]   because you're in the room?
[00:41:44.700 --> 00:41:46.740]   Come, God, we wanna meet with you.
[00:41:46.740 --> 00:41:48.580]   We love you, it's in your name.
[00:41:48.580 --> 00:41:49.420]   Amen.
