
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:34:23.900 --> 00:34:25.580]   and I don't want to waste my life.
[00:34:25.580 --> 00:34:27.340]   I don't want to get up to heaven
[00:34:27.340 --> 00:34:30.140]   with a collection of seashells, man.
[00:34:30.140 --> 00:34:33.300]   Okay, that's not what I'm after, that's not the dream.
[00:34:33.300 --> 00:34:34.900]   That what's so interesting about that whole story
[00:34:34.900 --> 00:34:36.020]   is my greatest fear,
[00:34:36.020 --> 00:34:38.620]   if I was to be as vulnerable with you as I can,
[00:34:38.620 --> 00:34:42.340]   my greatest fear in life is that I would waste my life.
[00:34:42.340 --> 00:34:43.940]   That I would get to the end of this race
[00:34:43.940 --> 00:34:46.940]   and it didn't matter, there would be nothing.
[00:34:46.940 --> 00:34:50.060]   No one saved, no one in heaven because of the way I lived.
[00:34:50.060 --> 00:34:52.620]   No eternal significance whatsoever,
[00:34:52.620 --> 00:34:55.500]   no treasure stored up there with God, nothing.
[00:34:55.500 --> 00:34:58.940]   Fleeting things, bricks and mortar that will crumble.
[00:34:58.940 --> 00:35:02.200]   Collections, seashell collections.
[00:35:02.200 --> 00:35:04.540]   That's my greatest fear,
[00:35:04.540 --> 00:35:07.880]   and yet that's the war inside of me when I taste it.
[00:35:07.880 --> 00:35:10.780]   I don't want that for me,
[00:35:10.780 --> 00:35:13.520]   and I don't want that for you,
[00:35:13.520 --> 00:35:16.960]   'cause it ain't the Christian life.
[00:35:16.960 --> 00:35:20.320]   The Christian life is take up your cross and follow him.
[00:35:20.320 --> 00:35:22.780]   Live on mission, be a light.
[00:35:22.780 --> 00:35:25.700]   Tell others about the way that they can live forever
[00:35:25.700 --> 00:35:27.500]   and ever and ever and ever with God.
[00:35:27.500 --> 00:35:31.840]   Oppose evil, stand in opposition to that
[00:35:31.840 --> 00:35:34.920]   which stands in opposition to God courageously.
[00:35:34.920 --> 00:35:39.640]   Share truth, the life-changing truth of the gospel.
[00:35:39.640 --> 00:35:45.900]   But we don't do that when we see Goliath.
[00:35:46.740 --> 00:35:48.860]   We do that every day.
[00:35:48.860 --> 00:35:53.180]   The day before I left for vacation, I went to the gym
[00:35:53.180 --> 00:35:55.460]   'cause I was gonna have my shirt off,
[00:35:55.460 --> 00:35:57.660]   and that's what you do is you go to the gym.
[00:35:57.660 --> 00:36:01.660]   But I worked out legs, so that breaks down a little bit.
[00:36:01.660 --> 00:36:03.420]   So I went to the gym, worked out legs,
[00:36:03.420 --> 00:36:05.680]   and I don't work out legs ever.
[00:36:05.680 --> 00:36:08.700]   And so on this particular day I did, and it was hard.
[00:36:08.700 --> 00:36:13.700]   And here's what I learned is my legs are embarrassingly weak
[00:36:15.460 --> 00:36:18.020]   like really, really weak, okay?
[00:36:18.020 --> 00:36:20.500]   Like people are laughing at me in the gym.
[00:36:20.500 --> 00:36:22.740]   Like toothpicks under a squat bar are weak.
[00:36:22.740 --> 00:36:23.860]   Like that's me.
[00:36:23.860 --> 00:36:26.840]   And the reason is is because as I said,
[00:36:26.840 --> 00:36:28.180]   I never work out legs.
[00:36:28.180 --> 00:36:33.260]   And if you never exercise something, it's weak.
[00:36:33.260 --> 00:36:37.760]   You don't exercise your faith when you see a Goliath.
[00:36:37.760 --> 00:36:40.260]   You use the faith you exercise every day
[00:36:40.260 --> 00:36:41.460]   when you see Goliath.
[00:36:41.460 --> 00:36:43.480]   Do you hear me?
[00:36:44.360 --> 00:36:48.140]   You can't just say, okay, now I see a Goliath,
[00:36:48.140 --> 00:36:49.140]   let me use my faith.
[00:36:49.140 --> 00:36:51.540]   No, every day you use your faith
[00:36:51.540 --> 00:36:54.920]   so that when you see Goliath, it's just normative.
[00:36:54.920 --> 00:36:57.780]   I'm just gonna put my faith into practice, let's do work.
[00:36:57.780 --> 00:37:03.540]   And so stop partying and do something with your life.
[00:37:03.540 --> 00:37:08.380]   Stop wasting your life and use it.
[00:37:08.380 --> 00:37:11.500]   Verse 34, "But David said to Saul,
[00:37:11.500 --> 00:37:14.760]   "your servant has been keeping his father's sheep."
[00:37:14.760 --> 00:37:15.880]   Saul's like, you can't do this.
[00:37:15.880 --> 00:37:17.860]   He's like, yes I can.
[00:37:17.860 --> 00:37:18.800]   I've been a shepherd.
[00:37:18.800 --> 00:37:21.460]   "When a lion or a bear came and carried off a sheep
[00:37:21.460 --> 00:37:23.600]   "from the flock, I went after it.
[00:37:23.600 --> 00:37:25.700]   "I struck it and I rescued the sheep from its mouth.
[00:37:25.700 --> 00:37:27.480]   "When it turned on me, I seized it by its hair.
[00:37:27.480 --> 00:37:28.960]   "I struck it and killed it.
[00:37:28.960 --> 00:37:31.700]   "Your servant has killed both the lion and the bear.
[00:37:31.700 --> 00:37:34.460]   "This uncircumcised Philistine will be like one of them
[00:37:34.460 --> 00:37:37.200]   "because he has defied the armies of the living God."
[00:37:37.200 --> 00:37:39.120]   And you might be tempted to think here that,
[00:37:39.120 --> 00:37:40.680]   well, David's kind of arrogant.
[00:37:41.540 --> 00:37:43.420]   I mean, he's boasting in his skill
[00:37:43.420 --> 00:37:44.780]   against the lion and the bear.
[00:37:44.780 --> 00:37:46.340]   And he's like, man, this, you know,
[00:37:46.340 --> 00:37:48.860]   same thing I did to them, I'm gonna do to this Philistine.
[00:37:48.860 --> 00:37:50.500]   He's boasting in his gifts and his strength.
[00:37:50.500 --> 00:37:54.700]   Let me, hold on, let me show you verse 37, the next verse.
[00:37:54.700 --> 00:37:57.720]   "No, it's the Lord who rescued me.
[00:37:57.720 --> 00:38:02.120]   "It's Jehovah Jireh, Jehovah Nisi, El Shaddai,
[00:38:02.120 --> 00:38:04.600]   "the God of Abraham, Isaac, and Jacob,
[00:38:04.600 --> 00:38:08.160]   "the creator of the universe who came in and rescued me.
[00:38:08.160 --> 00:38:10.880]   "And the same God who rescued me from the lion
[00:38:10.880 --> 00:38:12.760]   "and the bear is going to rescue me
[00:38:12.760 --> 00:38:14.880]   "from this uncircumcised Philistine
[00:38:14.880 --> 00:38:17.840]   "who defies the armies of the living God."
[00:38:17.840 --> 00:38:19.960]   My God's got me.
[00:38:19.960 --> 00:38:24.420]   And I love that he says he rescued me.
[00:38:24.420 --> 00:38:27.800]   I needed to be rescued.
[00:38:27.800 --> 00:38:29.000]   How humble is that?
[00:38:29.000 --> 00:38:33.700]   I was in a situation, I consistently put myself
[00:38:33.700 --> 00:38:36.560]   in a situation that if God doesn't show up,
[00:38:36.560 --> 00:38:38.200]   I'm lunch for a lion.
[00:38:38.200 --> 00:38:45.160]   If God doesn't rescue me, this evil will overpower me
[00:38:45.160 --> 00:38:48.340]   but he will rescue me.
[00:38:48.340 --> 00:38:52.640]   The Lord who rescued me from the paw of the lion
[00:38:52.640 --> 00:38:54.000]   and the paw of the bear will rescue me
[00:38:54.000 --> 00:38:56.240]   from the hand of this Philistine.
[00:38:56.240 --> 00:39:00.160]   Saul said to David, "Go and the Lord be with you."
[00:39:00.160 --> 00:39:01.400]   It looks like he has a faith.
[00:39:01.400 --> 00:39:04.680]   "Go and the Lord will be with you," but he doesn't.
[00:39:04.680 --> 00:39:07.240]   Now come back, let me dress you in my tunic
[00:39:07.240 --> 00:39:09.560]   and my coat of armor and bronze helmet.
[00:39:09.560 --> 00:39:12.640]   And David fastened on his sword over the tunic
[00:39:12.640 --> 00:39:15.480]   and tried walking around because he was not used to them.
[00:39:15.480 --> 00:39:18.840]   Saul's like Goliath, he has faith in his stuff.
[00:39:18.840 --> 00:39:21.780]   "I cannot go in these," he said to Saul,
[00:39:21.780 --> 00:39:23.280]   "because I'm not used to them."
[00:39:23.280 --> 00:39:25.980]   So he took them off and then he took his staff in his hand,
[00:39:25.980 --> 00:39:28.600]   chose five smooth stones from the stream,
[00:39:28.600 --> 00:39:30.500]   put them in a pouch of a shepherd's bag
[00:39:30.500 --> 00:39:33.480]   and with his sling in his hand approached the Philistine.
[00:39:34.400 --> 00:39:36.320]   You might be tempted to say here,
[00:39:36.320 --> 00:39:38.240]   "Well, if you really had a faith,
[00:39:38.240 --> 00:39:40.240]   "why did he grab five stones?
[00:39:40.240 --> 00:39:42.900]   "Why didn't he just grab one stone?"
[00:39:42.900 --> 00:39:46.680]   And I love this in the text, it's a historical account.
[00:39:46.680 --> 00:39:49.840]   Grab five stones, that's why it's here, grab five.
[00:39:49.840 --> 00:39:52.520]   And he doesn't know how God's gonna use it.
[00:39:52.520 --> 00:39:53.600]   Like I could go one further and be like,
[00:39:53.600 --> 00:39:54.880]   "Well, if he really had a faith,
[00:39:54.880 --> 00:39:57.080]   "why would he grab any stones?"
[00:39:57.080 --> 00:39:58.320]   'Cause he just went to throw in blows
[00:39:58.320 --> 00:40:00.320]   or something out there, like, "Why does he need any rocks?"
[00:40:00.320 --> 00:40:02.040]   You know, if you really have, and here's the deal,
[00:40:02.040 --> 00:40:04.600]   he's saying, "Hey, I don't know how God's gonna do this.
[00:40:04.600 --> 00:40:07.500]   "I'm gonna go prepared and I'm gonna trust
[00:40:07.500 --> 00:40:09.920]   "that God is going to intervene in my efforts,
[00:40:09.920 --> 00:40:11.300]   "in my preparation.
[00:40:11.300 --> 00:40:14.560]   "It's gonna be his power working through me.
[00:40:14.560 --> 00:40:16.220]   "But I'm gonna look at the situation
[00:40:16.220 --> 00:40:17.720]   "and I'm gonna take what I need,
[00:40:17.720 --> 00:40:20.280]   "what I think I need in my human logic
[00:40:20.280 --> 00:40:23.000]   "and trust that God's gonna intervene and help me.
[00:40:23.000 --> 00:40:25.000]   "And so in case one misses or two misses,
[00:40:25.000 --> 00:40:27.160]   "I don't know if God's gonna use the fourth stone
[00:40:27.160 --> 00:40:30.240]   "or the third stone, I'll take five, let's go."
[00:40:30.240 --> 00:40:33.660]   (congregation laughing)
[00:40:33.660 --> 00:40:37.760]   Meanwhile, the Philistine, with his shield bearer
[00:40:37.760 --> 00:40:42.760]   in front of him, #dirtyjobs, kept coming closer to David.
[00:40:42.760 --> 00:40:46.820]   He looked David over and saw that he was little more
[00:40:46.820 --> 00:40:49.560]   than a boy, glowing with health and handsome,
[00:40:49.560 --> 00:40:50.800]   and he despised him.
[00:40:50.800 --> 00:40:53.760]   He said to David, "Am I a dog that you come at me with sticks
[00:40:53.760 --> 00:40:55.860]   "and the Philistine cursed David by his gods.
[00:40:55.860 --> 00:40:58.160]   "Come here," he said, "and I will give your flesh
[00:40:58.160 --> 00:40:59.960]   "to the birds and the wild animals."
[00:40:59.960 --> 00:41:01.320]   I think he's angry.
[00:41:01.320 --> 00:41:04.360]   David said to the Philistine, "You come against me
[00:41:04.360 --> 00:41:06.900]   "with sword and spear and javelin,
[00:41:06.900 --> 00:41:09.380]   "but I come against you in the name of the Lord Almighty,
[00:41:09.380 --> 00:41:13.220]   "the God of the armies of Israel, whom you have defied.
[00:41:13.220 --> 00:41:15.700]   "This day the Lord will deliver you into my hands
[00:41:15.700 --> 00:41:18.400]   "and I'll strike you down and cut off your head.
[00:41:18.400 --> 00:41:20.580]   "This very day I will give the carcasses
[00:41:20.580 --> 00:41:23.200]   "of the Philistine army to the birds and the wild animals,
[00:41:23.200 --> 00:41:26.440]   "and the whole world will know that there is a God in Israel.
[00:41:26.440 --> 00:41:28.540]   "All those gathered here will know
[00:41:28.540 --> 00:41:31.400]   "that it is not by sword or spear that the Lord saves,
[00:41:31.400 --> 00:41:32.860]   "for the battle is the Lord's,
[00:41:32.860 --> 00:41:35.760]   "and he will give all of you into our hands."
[00:41:35.760 --> 00:41:38.920]   As the Philistine moved closer to attack him,
[00:41:38.920 --> 00:41:42.360]   David ran quickly toward the battle line to meet him.
[00:41:42.360 --> 00:41:44.840]   Reaching into his bag and taking out a stone,
[00:41:44.840 --> 00:41:48.960]   he slung it and struck the Philistine on the forehead.
[00:41:48.960 --> 00:41:51.200]   The stone sank into his forehead
[00:41:51.200 --> 00:41:54.120]   and he fell face down on the ground.
[00:41:54.120 --> 00:41:56.240]   So David triumphed over the Philistine
[00:41:56.240 --> 00:41:57.720]   with a sling and a stone,
[00:41:57.720 --> 00:41:58.920]   and without a sword in his hand,
[00:41:58.920 --> 00:42:01.520]   he struck down the Philistine and killed him.
[00:42:01.520 --> 00:42:13.600]   He had his faith in the right place.
[00:42:13.600 --> 00:42:21.340]   The third point, faith placed in God always prevails.
[00:42:21.340 --> 00:42:27.400]   Faith placed in God always prevails.
[00:42:27.400 --> 00:42:29.680]   Faith is complete trust or confidence
[00:42:29.680 --> 00:42:30.720]   in someone or something.
[00:42:30.720 --> 00:42:33.880]   David had complete faith,
[00:42:33.880 --> 00:42:36.720]   complete trust or confidence in God.
[00:42:36.720 --> 00:42:41.120]   David's faith was in someone who would never disappoint.
[00:42:41.120 --> 00:42:43.080]   He's called a man after God's own heart.
[00:42:43.080 --> 00:42:44.720]   If you don't know what that means,
[00:42:44.720 --> 00:42:47.840]   Acts 13, verse 22 tells us,
[00:42:47.840 --> 00:42:49.240]   says that God says about David,
[00:42:49.240 --> 00:42:52.060]   "He will do anything that I ask of him."
[00:42:52.060 --> 00:42:53.860]   How great is that?
[00:42:53.860 --> 00:42:54.880]   God says, "I look down,"
[00:42:54.880 --> 00:42:56.200]   could you imagine if God says that about you?
[00:42:56.200 --> 00:42:57.340]   "I look at her and I say,
[00:42:57.340 --> 00:43:00.000]   "'She will do anything that I ask of her.
[00:43:00.000 --> 00:43:01.540]   "'She'll do anything that I ask of her.
[00:43:01.540 --> 00:43:03.680]   "'He'll do anything that I ask of him.
[00:43:03.680 --> 00:43:10.240]   "'He's gonna steward money the way I ask him to.
[00:43:10.240 --> 00:43:15.700]   "'He's gonna date the way that I ask him to.
[00:43:15.700 --> 00:43:17.600]   "'He's gonna pursue purity the way that I ask him to.
[00:43:17.600 --> 00:43:19.180]   "'He's gonna pursue sobriety the way that I ask him to.
[00:43:19.180 --> 00:43:20.580]   "'He does everything that I ask him to.
[00:43:20.580 --> 00:43:23.280]   "'He's faithful, she's faithful.
[00:43:23.280 --> 00:43:24.960]   "'Everything that I ask of her, she does.
[00:43:24.960 --> 00:43:28.720]   "'They work as though they are working for me, not for man.
[00:43:28.720 --> 00:43:31.400]   "'They do everything that I ask of him.'"
[00:43:31.400 --> 00:43:33.340]   2 Chronicles 16, verse nine says,
[00:43:33.340 --> 00:43:35.500]   "For the eyes of the Lord reigns throughout the earth
[00:43:35.500 --> 00:43:37.500]   "to strengthen those whose hearts
[00:43:37.500 --> 00:43:39.440]   "are fully committed to him."
[00:43:39.440 --> 00:43:40.320]   He looks down, he says,
[00:43:40.320 --> 00:43:42.400]   "Hey, I wanna fight some Goliaths today.
[00:43:42.400 --> 00:43:43.760]   "Whose heart's mine?
[00:43:43.760 --> 00:43:46.780]   "Whose heart do I have?
[00:43:46.780 --> 00:43:49.880]   "Who do I wanna use?"
[00:43:54.840 --> 00:43:57.920]   In 1999, around the same time
[00:43:57.920 --> 00:44:00.860]   I'd gotten that cowardly little skirmish,
[00:44:00.860 --> 00:44:05.840]   there was a shooting in Columbine High School.
[00:44:05.840 --> 00:44:12.140]   Two guys came in with weapons and pipe bombs and guns
[00:44:12.140 --> 00:44:13.940]   wanting to wreak havoc on the school,
[00:44:13.940 --> 00:44:16.400]   and specifically they targeted Christians.
[00:44:16.400 --> 00:44:20.160]   They were upset, confused young men.
[00:44:20.160 --> 00:44:24.360]   They went up to a girl named Rachel Scott,
[00:44:24.360 --> 00:44:26.320]   a known Christian on the campus.
[00:44:26.320 --> 00:44:28.600]   They shot her in each of her legs
[00:44:28.600 --> 00:44:29.920]   and shot her in her torso.
[00:44:29.920 --> 00:44:33.520]   And then they asked her again,
[00:44:33.520 --> 00:44:35.820]   "Are you a Christian?" with a gun to her head.
[00:44:35.820 --> 00:44:38.560]   And she looked them in the eyes and she said,
[00:44:38.560 --> 00:44:39.720]   "You know that I am."
[00:44:39.720 --> 00:44:43.360]   By an eyewitness account who was there.
[00:44:43.360 --> 00:44:45.680]   And they shot her.
[00:44:45.680 --> 00:44:48.680]   And they said, "Then go be with him."
[00:44:48.680 --> 00:44:53.500]   And what happened out of that was the Rachel Scott movement,
[00:44:53.500 --> 00:44:55.420]   the gospel moved throughout public schools,
[00:44:55.420 --> 00:44:56.360]   all throughout our nation.
[00:44:56.360 --> 00:44:57.860]   It continues to do so.
[00:44:57.860 --> 00:45:00.840]   The movement even from '99 gains momentum.
[00:45:00.840 --> 00:45:03.300]   And I remember Christians in that day saying,
[00:45:03.300 --> 00:45:05.680]   "Man, I wish somebody would do that to me,
[00:45:05.680 --> 00:45:08.560]   "put a gun to my head, ask me if I'm a Christian.
[00:45:08.560 --> 00:45:09.960]   "And show I'm, I'll show that, you know."
[00:45:09.960 --> 00:45:11.660]   I'm like, "Yeah, I'm a Christian."
[00:45:11.660 --> 00:45:15.320]   Why don't you show them today
[00:45:15.320 --> 00:45:18.320]   without a gun to your head?
[00:45:20.960 --> 00:45:24.220]   And they're like, "Oh man, there was a Goliath here,
[00:45:24.220 --> 00:45:25.860]   "you know, give me a slingshot."
[00:45:25.860 --> 00:45:28.900]   Well, how about the way you date?
[00:45:28.900 --> 00:45:32.580]   How about what you find identity in?
[00:45:32.580 --> 00:45:35.360]   How about the way you party?
[00:45:35.360 --> 00:45:36.700]   How about how you spend your weekends?
[00:45:36.700 --> 00:45:38.820]   How about your thought life, your obsessions?
[00:45:38.820 --> 00:45:40.420]   You're so courageous.
[00:45:40.420 --> 00:45:42.020]   I wanna courageously change the world,
[00:45:42.020 --> 00:45:44.260]   but I don't wanna courageously change myself.
[00:45:44.260 --> 00:45:48.380]   Right, I want the faith to change the world,
[00:45:48.380 --> 00:45:50.580]   but I don't have the faith to change myself.
[00:45:51.080 --> 00:45:51.920]   Right?
[00:45:51.920 --> 00:45:56.260]   God is looking for someone who has the courage
[00:45:56.260 --> 00:45:58.560]   to do the right thing and not do the wrong thing.
[00:45:58.560 --> 00:46:02.120]   Sometimes it takes more courage not to do the wrong thing
[00:46:02.120 --> 00:46:03.320]   than to do the right thing,
[00:46:03.320 --> 00:46:06.880]   but he's using someone who practices their faith.
[00:46:06.880 --> 00:46:10.200]   On this account, David had the faith to fight a giant,
[00:46:10.200 --> 00:46:12.760]   but David had a low point in his career.
[00:46:12.760 --> 00:46:14.040]   It's when he lacked faith.
[00:46:14.040 --> 00:46:15.840]   He put faith in his desires.
[00:46:15.840 --> 00:46:18.080]   It's 2 Samuel chapter 11,
[00:46:18.080 --> 00:46:20.360]   when he saw someone by the name of Bathsheba,
[00:46:20.360 --> 00:46:22.840]   and he took another man's wife and he slept with her,
[00:46:22.840 --> 00:46:24.100]   and it was David's downfall.
[00:46:24.100 --> 00:46:26.740]   It was the beginning of the end for King David
[00:46:26.740 --> 00:46:30.400]   because he lost that faith.
[00:46:30.400 --> 00:46:32.700]   He lost sight of that faith,
[00:46:32.700 --> 00:46:35.600]   and he trusted something other than God.
[00:46:35.600 --> 00:46:43.520]   Verse 51, but on this day, he was victorious.
[00:46:43.520 --> 00:46:46.060]   David ran and stood over him.
[00:46:46.060 --> 00:46:47.940]   He took hold of the Philistine sword
[00:46:47.940 --> 00:46:49.220]   and drew it from the sheath.
[00:46:49.220 --> 00:46:52.380]   After he killed him, he cut off his head with the sword.
[00:46:52.380 --> 00:46:54.280]   Good night, kids.
[00:46:54.280 --> 00:46:57.900]   When the Philistines saw that their hero was dead,
[00:46:57.900 --> 00:46:59.660]   they turned and ran.
[00:46:59.660 --> 00:47:02.260]   When the men of Israel and Judah surged forward
[00:47:02.260 --> 00:47:04.860]   with a shout and pursued the Philistines
[00:47:04.860 --> 00:47:07.460]   to the entrance of Gath and to the gates of Ekron,
[00:47:07.460 --> 00:47:09.900]   the dead were strewn along the Shurim road
[00:47:09.900 --> 00:47:11.600]   to Gath and Ekron.
[00:47:11.600 --> 00:47:15.140]   Don't you see what's happening, friends?
[00:47:16.500 --> 00:47:19.340]   This story is about a man
[00:47:19.340 --> 00:47:22.460]   who fought on behalf of his people.
[00:47:22.460 --> 00:47:27.300]   It's Goliath, the champion, the man who goes between,
[00:47:27.300 --> 00:47:29.980]   says, "Hey, I will fight on behalf of my army
[00:47:29.980 --> 00:47:31.740]   "and a type of Christ."
[00:47:31.740 --> 00:47:34.660]   David, the shepherd, shows up,
[00:47:34.660 --> 00:47:36.960]   someone who's from his lineage.
[00:47:36.960 --> 00:47:38.940]   Jesus is gonna show up on the scene.
[00:47:38.940 --> 00:47:40.200]   David steps up and says,
[00:47:40.200 --> 00:47:43.780]   "Oh, you want to represent all things evil.
[00:47:43.780 --> 00:47:45.920]   "I'll represent all things God,
[00:47:45.920 --> 00:47:48.540]   "and you're going down.
[00:47:48.540 --> 00:47:51.480]   "I will fight on behalf of God.
[00:47:51.480 --> 00:47:54.500]   "I will fight on behalf of his people."
[00:47:54.500 --> 00:47:58.900]   And one man defeated evil.
[00:47:58.900 --> 00:47:59.900]   This is Jesus.
[00:47:59.900 --> 00:48:01.160]   It's the gospel.
[00:48:01.160 --> 00:48:03.100]   Jesus is the champion.
[00:48:03.100 --> 00:48:05.440]   Goliath was always the underdog.
[00:48:05.440 --> 00:48:08.900]   Goliath was born to die in this battle.
[00:48:08.900 --> 00:48:11.620]   It's why he existed.
[00:48:11.620 --> 00:48:15.260]   God created him to be defeated in this moment.
[00:48:15.260 --> 00:48:18.860]   He was never, he never had a chance because he opposed God.
[00:48:18.860 --> 00:48:22.400]   No one will ever have a chance opposing God.
[00:48:22.400 --> 00:48:25.820]   No one wins in opposition to God.
[00:48:25.820 --> 00:48:27.940]   They do not ever win.
[00:48:27.940 --> 00:48:30.060]   The most powerful force in the world
[00:48:30.060 --> 00:48:33.580]   will always prevail over that evil.
[00:48:33.580 --> 00:48:37.340]   And it happened on the cross about 2,000 years ago
[00:48:37.340 --> 00:48:41.340]   when all of the sins, the very sins you felt guilty for
[00:48:41.340 --> 00:48:46.340]   over the past 45 minutes went on Jesus Christ,
[00:48:46.340 --> 00:48:48.620]   the man who went between,
[00:48:48.620 --> 00:48:52.820]   the man who stepped in the gap,
[00:48:52.820 --> 00:48:56.100]   and he was crushed for your sake.
[00:48:56.100 --> 00:48:58.180]   He was the king.
[00:48:58.180 --> 00:49:02.160]   And so today you live by faith in him.
[00:49:02.160 --> 00:49:06.460]   You walk by faith in him.
[00:49:06.460 --> 00:49:10.300]   I know he died for my sins.
[00:49:10.300 --> 00:49:11.900]   I know God raised him from the dead.
[00:49:11.900 --> 00:49:13.620]   What do I have to be afraid for?
[00:49:13.620 --> 00:49:15.540]   What's the worst thing that could happen to me?
[00:49:15.540 --> 00:49:16.380]   Death?
[00:49:16.380 --> 00:49:17.960]   No, you get to go through that.
[00:49:17.960 --> 00:49:20.600]   It's a paradise.
[00:49:20.600 --> 00:49:23.000]   God's kingdom.
[00:49:23.000 --> 00:49:27.560]   This is the story of Jesus.
[00:49:27.560 --> 00:49:32.060]   This is the story of the gospel.
[00:49:32.060 --> 00:49:34.820]   Hebrews 12, two and three says,
[00:49:34.820 --> 00:49:37.660]   fixing our eyes on Jesus,
[00:49:37.660 --> 00:49:40.380]   the pioneer and perfecter of faith.
[00:49:40.380 --> 00:49:42.620]   For the joy set before him endured the cross,
[00:49:42.620 --> 00:49:43.620]   scorning its shame,
[00:49:43.620 --> 00:49:46.360]   and sat down at the right hand of the throne of God.
[00:49:46.360 --> 00:49:49.420]   Consider him the champion, the one who went between,
[00:49:49.420 --> 00:49:52.380]   who endured such opposition from sinners
[00:49:52.380 --> 00:49:56.260]   so that you will not grow weary and lose heart.
[00:49:56.260 --> 00:49:58.980]   And so check this out.
[00:49:58.980 --> 00:50:03.680]   We step onto the battlefield with the trophy in our hands,
[00:50:03.680 --> 00:50:06.060]   with the crown in our hand.
[00:50:06.060 --> 00:50:07.260]   The victory is ours.
[00:50:07.260 --> 00:50:09.820]   We fight from a position of victory
[00:50:09.820 --> 00:50:12.980]   that the battle over sin has already been won
[00:50:12.980 --> 00:50:14.380]   through Jesus Christ.
[00:50:14.380 --> 00:50:16.540]   Pornography does not win in your life.
[00:50:16.540 --> 00:50:18.660]   That abortion will not get the best of you.
[00:50:18.660 --> 00:50:21.780]   Drunkenness does not consume you through the grave.
[00:50:21.780 --> 00:50:25.900]   Jesus paid for it.
[00:50:25.900 --> 00:50:30.000]   You can stop finding identity in men and relationships.
[00:50:30.000 --> 00:50:32.100]   You can stop spending money
[00:50:32.100 --> 00:50:35.380]   like you're going to fill that void in your heart.
[00:50:35.380 --> 00:50:39.700]   You can stop finding identity in your image,
[00:50:39.700 --> 00:50:44.700]   who you know, what you do, where you work, what you drive.
[00:50:44.700 --> 00:50:48.980]   It's been paid for.
[00:50:48.980 --> 00:50:50.300]   It's been purchased.
[00:50:50.300 --> 00:50:53.380]   You live forever with God.
[00:50:53.380 --> 00:50:57.420]   You have a go between a man who stood in the gap
[00:50:57.420 --> 00:50:59.300]   and fought on your behalf.
[00:50:59.300 --> 00:51:01.960]   Let me pray and we'll worship him.
[00:51:01.960 --> 00:51:04.720]   (pastor sighing)
[00:51:04.720 --> 00:51:15.080]   Father, thank you for example of Christ.
[00:51:15.080 --> 00:51:20.240]   Would you stir in us a courage
[00:51:20.240 --> 00:51:23.180]   that comes from a trusting in you completely,
[00:51:23.180 --> 00:51:28.720]   not when there's a gun to our head or a giant in our midst,
[00:51:30.040 --> 00:51:31.880]   but when we wake up in the morning,
[00:51:31.880 --> 00:51:35.340]   when we go to bed tonight, when we drive home.
[00:51:35.340 --> 00:51:40.180]   Help us not to give the enemy our thought life.
[00:51:40.180 --> 00:51:44.700]   Help us to take captive our obsessions,
[00:51:44.700 --> 00:51:47.440]   the thoughts that circle in our head
[00:51:47.440 --> 00:51:53.440]   that feed fears and arrogance and false confidence.
[00:51:53.440 --> 00:51:57.560]   Father, if you need to take things in our lives
[00:51:57.560 --> 00:51:58.720]   that distract us from you
[00:51:58.720 --> 00:52:00.920]   so that we would be greater servants of you,
[00:52:00.920 --> 00:52:02.640]   so be it.
[00:52:02.640 --> 00:52:03.860]   What a scary prayer.
[00:52:03.860 --> 00:52:06.440]   What a terrifying idea.
[00:52:06.440 --> 00:52:10.540]   But if you need to take relationships,
[00:52:10.540 --> 00:52:12.400]   if you need to take money,
[00:52:12.400 --> 00:52:14.140]   if you need to take positions,
[00:52:14.140 --> 00:52:17.640]   if you need to take things that we trust in instead of you
[00:52:17.640 --> 00:52:19.680]   so that we would trust in you, so be it.
[00:52:19.680 --> 00:52:23.180]   But God, be merciful.
[00:52:23.180 --> 00:52:27.560]   Would you mercifully help us to trust in you completely?
[00:52:28.560 --> 00:52:30.520]   Would you become greater, God,
[00:52:30.520 --> 00:52:33.400]   so that we might become less?
[00:52:33.400 --> 00:52:39.000]   I don't know what you're afraid of, man.
[00:52:39.000 --> 00:52:43.100]   I know the only thing you have to be afraid of is God.
[00:52:43.100 --> 00:52:46.560]   The fear of the Lord is the beginning of wisdom.
[00:52:46.560 --> 00:52:49.680]   And that God is crazy about you.
[00:52:49.680 --> 00:52:55.040]   He is ridiculously, madly in love with you.
[00:52:55.040 --> 00:52:56.720]   I bet the farm on that truth.
[00:52:56.720 --> 00:52:59.120]   I bet everything I've gone all in on that truth.
[00:52:59.120 --> 00:53:00.080]   I'm asking you to.
[00:53:00.080 --> 00:53:04.080]   He's like, what do I gotta do to show you that I love you?
[00:53:04.080 --> 00:53:06.840]   You want me to give my son on your behalf?
[00:53:06.840 --> 00:53:07.680]   Done.
[00:53:07.680 --> 00:53:10.680]   Done, game over.
[00:53:10.680 --> 00:53:13.680]   Died for everything you've done
[00:53:13.680 --> 00:53:15.240]   so that you don't have to pay for it.
[00:53:15.240 --> 00:53:16.640]   So if you trust in that,
[00:53:16.640 --> 00:53:19.160]   you can be with him forever and ever and ever.
[00:53:19.160 --> 00:53:21.160]   What do you have to be afraid of?
