
[00:00:00.000 --> 00:00:02.340]   (drum roll)
[00:32:00.660 --> 00:32:06.460]   to cherish and honor, celebrate and sanctify her.
[00:32:06.460 --> 00:32:07.300]   Right, ladies?
[00:32:07.300 --> 00:32:09.820]   That's what you're dreaming of.
[00:32:09.820 --> 00:32:14.460]   That's why every fairy tale has this noble guy
[00:32:14.460 --> 00:32:17.400]   who risks his life to rescue you.
[00:32:17.400 --> 00:32:22.380]   See, you don't need to be rescued, you're already rescued.
[00:32:22.380 --> 00:32:26.820]   But what he should do is model the great rescuer's love.
[00:32:26.820 --> 00:32:31.620]   Ladies, don't you dare, don't you dare marry a guy
[00:32:31.620 --> 00:32:33.780]   who doesn't understand what love looks like.
[00:32:33.780 --> 00:32:37.060]   Love can't wait to give.
[00:32:37.060 --> 00:32:39.460]   Those guys that tell you they love you
[00:32:39.460 --> 00:32:43.060]   and all they're doing is getting, they're lying.
[00:32:43.060 --> 00:32:45.840]   They're lying.
[00:32:45.840 --> 00:32:49.580]   Marriage is God's way to mirror his image to a world
[00:32:49.580 --> 00:32:50.820]   that he's desperate to reveal himself to.
[00:32:50.820 --> 00:32:52.340]   It's his way to multiply godly heritage
[00:32:52.340 --> 00:32:53.780]   through which one day evil would be defeated.
[00:32:53.780 --> 00:32:55.220]   It's his way to manage and rule the world
[00:32:55.220 --> 00:32:58.220]   in a way that would speak of his complexity and glory.
[00:32:58.220 --> 00:32:59.500]   It is his way to mutually complete
[00:32:59.500 --> 00:33:00.860]   his most cherished creation, and watch this.
[00:33:00.860 --> 00:33:02.440]   This is the one I wanna spend a little bit more time on.
[00:33:02.440 --> 00:33:06.260]   It's his way to model to the world his infinite love.
[00:33:06.260 --> 00:33:11.700]   And so when you get to Ephesians chapter five,
[00:33:11.700 --> 00:33:15.500]   what you see right here is God starting to really speak
[00:33:15.500 --> 00:33:19.460]   about this metaphor of marriage.
[00:33:20.460 --> 00:33:23.140]   And what I love about this is I'm gonna show you tonight,
[00:33:23.140 --> 00:33:25.820]   as you one of what really makes a relationship work,
[00:33:25.820 --> 00:33:27.300]   what really makes a relationship work
[00:33:27.300 --> 00:33:32.240]   is when the stronger one loves and serves the weaker.
[00:33:32.240 --> 00:33:38.420]   When the stronger one gives their life for the weaker
[00:33:38.420 --> 00:33:41.600]   and doesn't use their strength emotionally and physically
[00:33:41.600 --> 00:33:43.180]   to lord it over the weaker.
[00:33:47.500 --> 00:33:51.020]   This is what the scripture says in Ephesians chapter five.
[00:33:51.020 --> 00:33:54.060]   The M I'd give you for this is just simply to model.
[00:33:54.060 --> 00:33:59.060]   It says, we'll start right there in verse,
[00:33:59.060 --> 00:34:00.760]   let's start in 18.
[00:34:00.760 --> 00:34:04.420]   'Cause verse 18 says, "Don't get drunk with wine,
[00:34:04.420 --> 00:34:07.220]   "for that is dissipation, but be filled with the Spirit."
[00:34:07.220 --> 00:34:08.900]   This is talking to people that have already come
[00:34:08.900 --> 00:34:11.780]   to understand what it means to know about the goodness
[00:34:11.780 --> 00:34:13.100]   and the greatness of God.
[00:34:13.100 --> 00:34:14.860]   And it's saying that God that you acknowledge
[00:34:14.860 --> 00:34:17.820]   is good and great, yield to him, follow him.
[00:34:17.820 --> 00:34:20.020]   Now that you have the Spirit of truth in you,
[00:34:20.020 --> 00:34:22.060]   and this is the Spirit of truth, that God is good
[00:34:22.060 --> 00:34:23.980]   and that he loves you and he's not trying to rip you off
[00:34:23.980 --> 00:34:25.740]   and keeping you from fun and party.
[00:34:25.740 --> 00:34:27.860]   God's trying to lead you to where the party is.
[00:34:27.860 --> 00:34:29.620]   He is the party.
[00:34:29.620 --> 00:34:30.780]   Read your Bible.
[00:34:30.780 --> 00:34:35.020]   Your Bible doesn't say that God is a rule monger
[00:34:35.020 --> 00:34:36.620]   that's trying to slap your hands
[00:34:36.620 --> 00:34:38.900]   every time you reach for something sweet.
[00:34:38.900 --> 00:34:42.340]   The Bible says, "In his presence is fullness of joy,
[00:34:42.340 --> 00:34:44.980]   "and in his right hand is pleasures forever."
[00:34:44.980 --> 00:34:48.100]   Get that little small-minded, deceitful lie
[00:34:48.100 --> 00:34:51.240]   out of your mind that God is here to rip you off.
[00:34:51.240 --> 00:34:54.500]   It is why you keep looking to a liar
[00:34:54.500 --> 00:34:55.860]   who tells you that you can find life
[00:34:55.860 --> 00:34:57.060]   where there is no life at all.
[00:34:57.060 --> 00:34:58.980]   There is emptiness.
[00:34:58.980 --> 00:35:00.420]   And he tells you you are so treasured
[00:35:00.420 --> 00:35:01.500]   you can be your own king.
[00:35:01.500 --> 00:35:03.300]   What he doesn't tell you is you are in no condition
[00:35:03.300 --> 00:35:05.380]   to be a king, because you are broken.
[00:35:05.380 --> 00:35:11.260]   And you follow a spirit of error in a world of error.
[00:35:12.260 --> 00:35:13.980]   And there's a God who's over there whispering,
[00:35:13.980 --> 00:35:15.900]   here's a spirit of truth,
[00:35:15.900 --> 00:35:18.780]   and there's a kingdom that is perfect.
[00:35:18.780 --> 00:35:20.900]   Come, come here.
[00:35:20.900 --> 00:35:24.620]   And so what this verse is basically saying,
[00:35:24.620 --> 00:35:26.380]   when you come to know that God,
[00:35:26.380 --> 00:35:28.420]   the spirit of rebellion, the spirit of deceit,
[00:35:28.420 --> 00:35:30.940]   the spirit of error, is now replaced
[00:35:30.940 --> 00:35:35.480]   with a spirit of truth, that God is freely given
[00:35:35.480 --> 00:35:38.020]   to all of us who know him and love him.
[00:35:39.580 --> 00:35:41.460]   We see him for who he is,
[00:35:41.460 --> 00:35:43.620]   and we're not running away from him anymore,
[00:35:43.620 --> 00:35:45.500]   but we're finally saying, man, if it's true
[00:35:45.500 --> 00:35:48.040]   that you are God and you died for me,
[00:35:48.040 --> 00:35:49.520]   then what else wouldn't you do for me?
[00:35:49.520 --> 00:35:51.140]   Is that good thinking?
[00:35:51.140 --> 00:35:52.060]   Isn't that good thinking?
[00:35:52.060 --> 00:35:54.340]   What if I told you this was the story?
[00:35:54.340 --> 00:35:57.500]   God was there, he created you, he put you in paradise.
[00:35:57.500 --> 00:35:59.080]   You thought you could do better than him.
[00:35:59.080 --> 00:36:01.460]   You flipped him off, scoffed at him,
[00:36:01.460 --> 00:36:03.340]   and you suffered for it, and that paradise
[00:36:03.340 --> 00:36:05.780]   became a place of destruction and insecurity.
[00:36:05.780 --> 00:36:07.560]   And God should have killed you right then,
[00:36:07.560 --> 00:36:08.700]   but he didn't kill you.
[00:36:09.580 --> 00:36:11.620]   He brought forth an atoning sacrifice
[00:36:11.620 --> 00:36:14.100]   that anticipated the one day that he himself would come
[00:36:14.100 --> 00:36:17.040]   and be a perfect eternal sacrifice to atone
[00:36:17.040 --> 00:36:18.660]   for the perfect eternal debt you had
[00:36:18.660 --> 00:36:20.060]   before a perfect eternal God.
[00:36:20.060 --> 00:36:21.400]   What if I told you that story,
[00:36:21.400 --> 00:36:23.780]   and I could show you it was true?
[00:36:23.780 --> 00:36:25.300]   And what if I told you that God doesn't want you
[00:36:25.300 --> 00:36:27.200]   to earn his love, but just receive it?
[00:36:27.200 --> 00:36:29.940]   And he tells you to come here,
[00:36:29.940 --> 00:36:31.500]   and all you gotta do is acknowledge
[00:36:31.500 --> 00:36:33.820]   this little paradise you're trying to create
[00:36:33.820 --> 00:36:35.540]   is not a paradise.
[00:36:35.540 --> 00:36:37.500]   It's a place of loneliness and unwanted pregnancy,
[00:36:37.500 --> 00:36:42.500]   and sexually transmitted diseases, and insecurity.
[00:36:42.500 --> 00:36:47.380]   And he's just saying, I'm not mad at you.
[00:36:47.380 --> 00:36:48.660]   You're just reaping what you're sowing.
[00:36:48.660 --> 00:36:49.860]   I'd love you to come out.
[00:36:49.860 --> 00:36:52.020]   I'd love to touch you and make you whole
[00:36:52.020 --> 00:36:53.020]   and beautiful again.
[00:36:53.020 --> 00:36:57.260]   And so he says, quit following that Arab deceit.
[00:36:57.260 --> 00:36:59.100]   What he's saying is, look, sometimes when you drink wine,
[00:36:59.100 --> 00:37:00.220]   that's why they're called spirit shops,
[00:37:00.220 --> 00:37:01.820]   you drink wine, you become less than the person
[00:37:01.820 --> 00:37:02.660]   you should be.
[00:37:02.660 --> 00:37:04.420]   When you don't walk in the spirit of truth,
[00:37:04.420 --> 00:37:06.040]   you become less than the person you should be.
[00:37:06.040 --> 00:37:07.460]   That's why what it's saying right here
[00:37:07.460 --> 00:37:08.940]   is not you're empty, you need something else,
[00:37:08.940 --> 00:37:10.100]   but it's saying, having come to understand
[00:37:10.100 --> 00:37:13.540]   that God is good, let that truth control you.
[00:37:13.540 --> 00:37:15.060]   And so when you think of being filled with something,
[00:37:15.060 --> 00:37:17.100]   it's not something empty, getting something poured in,
[00:37:17.100 --> 00:37:19.660]   it can mean that, but it also means control, right?
[00:37:19.660 --> 00:37:21.180]   Man, that dude's filled with lust, that's why he does it.
[00:37:21.180 --> 00:37:22.300]   That dude's filled with road rage,
[00:37:22.300 --> 00:37:24.620]   that's why he just shot that guy.
[00:37:24.620 --> 00:37:25.940]   That guy's filled with insecurity,
[00:37:25.940 --> 00:37:27.900]   that's why he always acts that way.
[00:37:27.900 --> 00:37:29.660]   That's the way the words use right here.
[00:37:29.660 --> 00:37:31.100]   Be filled with the spirit.
[00:37:31.100 --> 00:37:33.760]   Be continually controlled by the spirit of God.
[00:37:33.760 --> 00:37:34.980]   Now watch what happens when you do that.
[00:37:34.980 --> 00:37:36.300]   It changes your tongue.
[00:37:36.300 --> 00:37:38.540]   You speak to one another differently.
[00:37:38.540 --> 00:37:40.500]   It changes your attitude towards God.
[00:37:40.500 --> 00:37:41.960]   You're no longer bitter and wanting more.
[00:37:41.960 --> 00:37:42.860]   You know what he's done for you,
[00:37:42.860 --> 00:37:44.660]   and all you do is thank him, because even the trouble,
[00:37:44.660 --> 00:37:46.180]   he says he's gonna work out.
[00:37:46.180 --> 00:37:47.660]   He said, "Don't be surprised by the trouble.
[00:37:47.660 --> 00:37:48.580]   "That's 'cause you live in a world
[00:37:48.580 --> 00:37:49.840]   "that I've not completely redeemed yet,
[00:37:49.840 --> 00:37:52.740]   "although there are redeemed ones living in it."
[00:37:52.740 --> 00:37:54.060]   That's why some of you guys come here
[00:37:54.060 --> 00:37:55.300]   and you live hell as his life,
[00:37:55.300 --> 00:37:56.460]   but every time you leave, you go,
[00:37:56.460 --> 00:37:58.780]   there was something sweet about that place tonight.
[00:37:58.780 --> 00:38:03.140]   It's because there's some people here
[00:38:03.140 --> 00:38:05.140]   that are reminding you of something that's so wonderful,
[00:38:05.140 --> 00:38:07.460]   and you still don't have the faith to believe it's true.
[00:38:07.460 --> 00:38:12.300]   And then the third thing that happens is, watch this.
[00:38:12.300 --> 00:38:13.140]   This is so important.
[00:38:13.140 --> 00:38:14.180]   It's in verse 21.
[00:38:14.180 --> 00:38:15.380]   People that are filled with the spirit
[00:38:15.380 --> 00:38:18.580]   are subject to one another in love.
[00:38:18.580 --> 00:38:20.740]   Everybody forgets that verse.
[00:38:20.740 --> 00:38:23.100]   They go right to verse 22, and they freak out.
[00:38:23.100 --> 00:38:26.620]   But remember, what is marriage?
[00:38:26.620 --> 00:38:27.740]   It mirrors the Trinity.
[00:38:27.740 --> 00:38:30.620]   The Father is subject to the Son.
[00:38:30.620 --> 00:38:32.720]   The Son is subject to the Father.
[00:38:32.720 --> 00:38:34.020]   The Spirit is subject to the Son.
[00:38:34.020 --> 00:38:35.660]   The Son is subject to the Spirit.
[00:38:35.660 --> 00:38:42.420]   It says now, "Wives, to these men
[00:38:42.420 --> 00:38:46.460]   "that are redeemed by this God and this God of grace
[00:38:46.460 --> 00:38:47.580]   "who loves you and is gonna love you
[00:38:47.580 --> 00:38:48.820]   "in a way I'm about to teach you,
[00:38:48.820 --> 00:38:50.880]   "be subject to that guy.
[00:38:50.880 --> 00:38:52.320]   "Let him do what I created him to do.
[00:38:52.320 --> 00:38:54.180]   "You do what I created you to do.
[00:38:54.180 --> 00:38:56.340]   "Wives, be subject to your own husbands."
[00:38:56.340 --> 00:38:58.340]   It doesn't say women, be subject to men.
[00:38:58.340 --> 00:39:02.700]   It says, "Wives, be subject to your godly husband."
[00:39:03.700 --> 00:39:07.060]   "As to the Lord, for the husband is the head of the wife,
[00:39:07.060 --> 00:39:08.860]   "as Christ also is the head of the church,
[00:39:08.860 --> 00:39:11.180]   "he himself being also the savior of the body."
[00:39:11.180 --> 00:39:14.460]   Watch this, "But as the church is subject to Christ,
[00:39:14.460 --> 00:39:16.100]   "so also the wives ought to be subject
[00:39:16.100 --> 00:39:17.700]   "to the husband in everything."
[00:39:17.700 --> 00:39:19.340]   Now I'm gonna remind you of something in just a second.
[00:39:19.340 --> 00:39:20.160]   Watch this.
[00:39:20.160 --> 00:39:21.300]   Now it says this to the guys.
[00:39:21.300 --> 00:39:25.220]   "Husbands, love your wives just as Christ
[00:39:25.220 --> 00:39:27.340]   "also loved the church and gave himself up for her."
[00:39:27.340 --> 00:39:28.220]   So here's what I wanna do.
[00:39:28.220 --> 00:39:29.060]   I'm gonna take this to the moment.
[00:39:29.060 --> 00:39:30.780]   I'm gonna show you the husband's job description
[00:39:30.780 --> 00:39:32.060]   and the wife's job description.
[00:39:32.060 --> 00:39:34.180]   And I'm gonna give you a little compassion
[00:39:34.180 --> 00:39:35.680]   for each other as you battle.
[00:39:35.680 --> 00:39:39.260]   All right, when you get married,
[00:39:39.260 --> 00:39:41.140]   it's not gonna be easy because even though
[00:39:41.140 --> 00:39:42.520]   I've been redeemed by the blood of Christ,
[00:39:42.520 --> 00:39:44.780]   I still am not sanctified completely yet.
[00:39:44.780 --> 00:39:46.180]   I'm learning his ways and there are times
[00:39:46.180 --> 00:39:48.340]   I'm not filled with the spirit, I'm filled with Todd,
[00:39:48.340 --> 00:39:51.180]   and so I act in an unloving, abusive way towards my wife.
[00:39:51.180 --> 00:39:54.380]   And it's never sweet and there's never oneness
[00:39:54.380 --> 00:39:55.820]   when I do that, it's just like the garden.
[00:39:55.820 --> 00:39:57.220]   It's your fault, no, it's your fault.
[00:39:57.220 --> 00:39:59.380]   And we turn into two junior high kids.
[00:39:59.380 --> 00:40:00.480]   And it's just pitiful.
[00:40:01.000 --> 00:40:03.160]   (congregation laughing)
[00:40:03.160 --> 00:40:05.720]   But watch this, this is the husband's job description.
[00:40:05.720 --> 00:40:07.000]   We'll just kinda rip 'em off.
[00:40:07.000 --> 00:40:09.240]   The husband's job is to love Christ,
[00:40:09.240 --> 00:40:10.800]   and love the wife as Christ loved the church.
[00:40:10.800 --> 00:40:12.840]   That means he is to love unconditionally.
[00:40:12.840 --> 00:40:16.900]   Not just unconditionally, but constantly.
[00:40:16.900 --> 00:40:18.640]   Not just constantly, but completely.
[00:40:18.640 --> 00:40:20.340]   And not just a little bit, but sacrificially,
[00:40:20.340 --> 00:40:22.940]   even to the point of death, which is completely selfless.
[00:40:22.940 --> 00:40:24.580]   There's that, the point of the death thing.
[00:40:24.580 --> 00:40:28.260]   Endlessly, eternally, constantly initiating.
[00:40:28.260 --> 00:40:31.680]   Not waiting for the wife to come to her senses,
[00:40:31.680 --> 00:40:35.820]   but while she is still stuck in whatever it is
[00:40:35.820 --> 00:40:38.940]   that she's stuck in, to initiate love and grace with her.
[00:40:38.940 --> 00:40:41.820]   With great patience that's tender, unshakable,
[00:40:41.820 --> 00:40:43.860]   and we're to do all of that like Christ did,
[00:40:43.860 --> 00:40:45.740]   at which is to say, perfectly.
[00:40:45.740 --> 00:40:47.180]   Look at that job description.
[00:40:47.180 --> 00:40:52.140]   That is how Todd Wagner's supposed to love Alex Wagner.
[00:40:52.140 --> 00:40:53.340]   Y'all think that's easy?
[00:40:53.340 --> 00:40:57.300]   There's no chance in the world I have got
[00:40:57.300 --> 00:40:59.700]   to love anybody that way unless Christ
[00:40:59.700 --> 00:41:01.260]   is informing my entire life.
[00:41:01.260 --> 00:41:03.220]   All the time.
[00:41:03.220 --> 00:41:04.580]   And I am being filled with the spirit.
[00:41:04.580 --> 00:41:06.180]   Now watch, real quickly, we'll come back to that
[00:41:06.180 --> 00:41:08.360]   in a moment, let me show you the wife's job description.
[00:41:08.360 --> 00:41:10.620]   The wife is to be subject to the husband
[00:41:10.620 --> 00:41:12.360]   as the church is to be subject to Christ.
[00:41:12.360 --> 00:41:15.140]   So how is the church to be subject to Christ?
[00:41:15.140 --> 00:41:17.980]   How is the wife to relate to this husband
[00:41:17.980 --> 00:41:19.420]   who loves her that way?
[00:41:19.420 --> 00:41:22.740]   They're to be responsive, respectful, obedient,
[00:41:22.740 --> 00:41:24.740]   submissive, there's that word, humble,
[00:41:24.740 --> 00:41:27.660]   enduring, fully committed, and devoted.
[00:41:27.660 --> 00:41:30.300]   I could give you more words, but there basically
[00:41:30.300 --> 00:41:33.100]   is the job description of a woman in the context
[00:41:33.100 --> 00:41:35.900]   of a relationship with a man that has been redeemed.
[00:41:35.900 --> 00:41:39.260]   This is how the redeemed get along.
[00:41:39.260 --> 00:41:42.620]   And so let me just remind you, take a good look
[00:41:42.620 --> 00:41:45.060]   at these two job descriptions right there.
[00:41:45.060 --> 00:41:46.900]   And I want you to just have a little bit
[00:41:46.900 --> 00:41:48.260]   of compassion for each other.
[00:41:48.260 --> 00:41:50.060]   Hey, gals, it is not easy
[00:41:53.140 --> 00:41:55.540]   to have to try and love you the way Christ loves you.
[00:41:55.540 --> 00:41:57.540]   And we're gonna need mercy, and we're gonna need grace,
[00:41:57.540 --> 00:42:00.180]   and we're gonna need your patience and forgiveness.
[00:42:00.180 --> 00:42:01.620]   But I mean, honestly, look at those two.
[00:42:01.620 --> 00:42:03.740]   What's harder, to respond, be respectful,
[00:42:03.740 --> 00:42:05.940]   obedient, submissive, humble, enduring, full, and devoted,
[00:42:05.940 --> 00:42:08.460]   or to love unconditionally, constantly, completely,
[00:42:08.460 --> 00:42:10.260]   sacrificially, selflessly, to the point of death,
[00:42:10.260 --> 00:42:11.940]   endlessly, eternal, initiating with great patience,
[00:42:11.940 --> 00:42:13.700]   tender, unshakable, and do it perfectly?
[00:42:13.700 --> 00:42:15.780]   Which of those two do you think is harder?
[00:42:15.780 --> 00:42:18.020]   It's not the guy.
[00:42:22.180 --> 00:42:23.700]   It's not the guy, and I'm gonna tell you why.
[00:42:23.700 --> 00:42:24.660]   Are you ready, man?
[00:42:24.660 --> 00:42:28.940]   Because just remember for a second,
[00:42:28.940 --> 00:42:30.680]   this isn't just the guy's job description
[00:42:30.680 --> 00:42:32.140]   and the wife's job description.
[00:42:32.140 --> 00:42:34.260]   This is what Christ really did,
[00:42:34.260 --> 00:42:37.740]   and what we're supposed to do to respond to him.
[00:42:37.740 --> 00:42:38.820]   So let me ask you a question.
[00:42:38.820 --> 00:42:41.000]   Is there any guy in the history of the world
[00:42:41.000 --> 00:42:44.100]   that has loved the way that Christ did?
[00:42:44.100 --> 00:42:46.060]   Say no with me.
[00:42:46.060 --> 00:42:46.900]   No.
[00:42:46.900 --> 00:42:48.780]   Here's my question.
[00:42:48.780 --> 00:42:50.500]   Is there any Christian in a church
[00:42:50.500 --> 00:42:52.020]   in the history of the world that has a God
[00:42:52.020 --> 00:42:53.860]   that did what Christ did?
[00:42:53.860 --> 00:42:54.940]   All of us.
[00:42:54.940 --> 00:42:58.540]   Which means my bridegroom loves me unconditionally,
[00:42:58.540 --> 00:43:00.340]   constantly, completely, sacrificially, selflessly,
[00:43:00.340 --> 00:43:01.740]   to the point of death, endlessly, eternally,
[00:43:01.740 --> 00:43:03.780]   initiating with me in my sin, with great patience,
[00:43:03.780 --> 00:43:06.240]   tenderly, unshakably, and perfectly loving me.
[00:43:06.240 --> 00:43:10.020]   I've got a perfect husband, a perfect bridegroom.
[00:43:10.020 --> 00:43:11.180]   My question is this, Todd,
[00:43:11.180 --> 00:43:12.580]   how are you doing at responding to him
[00:43:12.580 --> 00:43:14.460]   and living respectfully, obediently before him,
[00:43:14.460 --> 00:43:18.020]   being submissive to him, humbly adoring him,
[00:43:18.020 --> 00:43:20.220]   fully devoted to him?
[00:43:21.220 --> 00:43:24.900]   And I've got a perfect husband.
[00:43:24.900 --> 00:43:30.220]   Can you imagine, guys, how hard it would be
[00:43:30.220 --> 00:43:33.940]   to do that when you've got a moody, insecure,
[00:43:33.940 --> 00:43:39.940]   constantly changing, misinformed leader?
[00:43:39.940 --> 00:43:47.020]   How'd you like to serve that God?
[00:43:47.020 --> 00:43:48.420]   Who's good in the days that he wants to be,
[00:43:48.420 --> 00:43:50.420]   who uses his strength to intimidate you,
[00:43:50.420 --> 00:43:53.260]   who uses his wisdom and his verbal skills
[00:43:53.260 --> 00:43:55.460]   to just shut you up and wear you out,
[00:43:55.460 --> 00:43:58.740]   and say, "Why don't you just submit to me?"
[00:43:58.740 --> 00:44:00.540]   You see, God doesn't lead like that.
[00:44:00.540 --> 00:44:03.420]   And ladies, I know some of you have been told,
[00:44:03.420 --> 00:44:04.680]   you'll never submit to a man.
[00:44:04.680 --> 00:44:06.340]   I don't want you to submit to a sinner either.
[00:44:06.340 --> 00:44:10.300]   I want you to know a guy that is doing everything he can
[00:44:10.300 --> 00:44:13.140]   to respond to a lover like this,
[00:44:13.140 --> 00:44:16.180]   so that they would begin to imitate him.
[00:44:18.140 --> 00:44:19.660]   That you might have a man that,
[00:44:19.660 --> 00:44:20.820]   at least when he doesn't do that,
[00:44:20.820 --> 00:44:22.660]   doesn't tell you just to submit,
[00:44:22.660 --> 00:44:25.340]   repents before you and seeks your forgiveness,
[00:44:25.340 --> 00:44:29.380]   and loves you the way that God says he should all over again.
[00:44:29.380 --> 00:44:30.220]   Do you see why?
[00:44:30.220 --> 00:44:31.100]   Let me tell you something, guys.
[00:44:31.100 --> 00:44:32.660]   This is why Jesus is saying to you,
[00:44:32.660 --> 00:44:34.460]   "Hey, don't rush into this metaphor,
[00:44:34.460 --> 00:44:36.620]   "this thing called marriage, too quickly.
[00:44:36.620 --> 00:44:39.060]   "And please don't do it with somebody
[00:44:39.060 --> 00:44:40.700]   "who has not been loved by me,
[00:44:40.700 --> 00:44:43.580]   "because they will not love you.
[00:44:43.580 --> 00:44:47.320]   "And what you'll have to do is take up arms against them."
[00:44:48.320 --> 00:44:51.160]   "And it will not be pretty, and you will suffer,
[00:44:51.160 --> 00:44:52.480]   "and your children will suffer,
[00:44:52.480 --> 00:44:54.320]   "and the society you live in will suffer,
[00:44:54.320 --> 00:44:56.040]   "so much so that you'll want to start loving
[00:44:56.040 --> 00:44:57.880]   "somebody like you instead of a man."
[00:44:57.880 --> 00:45:01.160]   And when that starts happening,
[00:45:01.160 --> 00:45:03.280]   it gets really, really lonely.
[00:45:03.280 --> 00:45:07.120]   And God's just saying to you,
[00:45:07.120 --> 00:45:09.640]   "I'm not mad at you.
[00:45:09.640 --> 00:45:12.700]   "There's no way you guys are gonna get along without me.
[00:45:12.700 --> 00:45:13.640]   "From the moment you left me,
[00:45:13.640 --> 00:45:16.320]   "you've been pointing fingers at each other.
[00:45:16.320 --> 00:45:17.920]   "But can I show you something really beautiful?
[00:45:17.920 --> 00:45:19.420]   "I'm gonna give you the metaphor right here,
[00:45:19.420 --> 00:45:20.960]   "and then I'm done."
[00:45:20.960 --> 00:45:23.320]   I stumbled across this in 1996.
[00:45:23.320 --> 00:45:27.620]   I came across two little girls that were six years old.
[00:45:27.620 --> 00:45:29.560]   One's name was Abigail, and one name was Brittany.
[00:45:29.560 --> 00:45:31.320]   I want you to see a picture of them.
[00:45:31.320 --> 00:45:33.840]   They're co-joined twins.
[00:45:33.840 --> 00:45:40.760]   And Abigail and Brittany have what is called dicephalus.
[00:45:40.760 --> 00:45:44.640]   And so, let me just show you a picture of their body
[00:45:44.640 --> 00:45:45.820]   and what's going on.
[00:45:45.820 --> 00:45:47.800]   They have two separate trunks.
[00:45:47.800 --> 00:45:50.400]   And so, from the waist up, they're two different people,
[00:45:50.400 --> 00:45:51.240]   but they're co-joined.
[00:45:51.240 --> 00:45:52.880]   And from the waist down, they're one person.
[00:45:52.880 --> 00:45:54.060]   They each got one leg.
[00:45:54.060 --> 00:45:56.040]   They couldn't separate them
[00:45:56.040 --> 00:45:59.340]   because neither person could survive without the other.
[00:45:59.340 --> 00:46:00.320]   And even if one could,
[00:46:00.320 --> 00:46:03.600]   how would they choose which one was gonna die,
[00:46:03.600 --> 00:46:04.440]   the parents said.
[00:46:04.440 --> 00:46:07.600]   And so, as these little girls grew up,
[00:46:07.600 --> 00:46:08.960]   let me just tell you a little bit about them.
[00:46:08.960 --> 00:46:11.080]   Each of them has their own heart, their own stomach,
[00:46:11.080 --> 00:46:13.640]   but together they rely on three lungs.
[00:46:13.640 --> 00:46:15.160]   Their spines join at the pelvis,
[00:46:15.160 --> 00:46:17.840]   below the waist they have organs of a single person.
[00:46:17.840 --> 00:46:19.780]   Each controls the limbs and trunk
[00:46:19.780 --> 00:46:22.400]   and feels sensations on her own side exclusively.
[00:46:22.400 --> 00:46:25.140]   If you tickle the ribs on the right, only Abby giggles.
[00:46:25.140 --> 00:46:27.840]   And yet the girls manage.
[00:46:27.840 --> 00:46:31.120]   No one knows exactly how, watch this, to move as one being.
[00:46:31.120 --> 00:46:34.920]   No one knows how they're doing it
[00:46:34.920 --> 00:46:37.000]   because they have completely different nervous systems
[00:46:37.000 --> 00:46:39.360]   and yet they're completely aware of one another.
[00:46:39.360 --> 00:46:43.200]   They have learned to swim, they have learned to ride bikes,
[00:46:43.200 --> 00:46:45.080]   they've learned now as they're older
[00:46:45.080 --> 00:46:48.700]   to ride motorcycles, drive cars.
[00:46:48.700 --> 00:46:51.360]   They can run, they can skip.
[00:46:51.360 --> 00:46:52.560]   They're completely different.
[00:46:52.560 --> 00:46:53.400]   Everything is different.
[00:46:53.400 --> 00:46:55.560]   Abby likes blue, Brittany prefers pink.
[00:46:55.560 --> 00:46:57.900]   Brittany's an animal, Abby loves to draw.
[00:46:57.900 --> 00:47:02.600]   Brittany loves milk, Abby despises it and loves orange juice.
[00:47:02.600 --> 00:47:06.080]   Abby is strengthened from the calcium that Brittany drinks.
[00:47:06.080 --> 00:47:07.800]   Brittany is strengthened from the vitamin C
[00:47:07.800 --> 00:47:08.800]   that Abby gives her.
[00:47:09.320 --> 00:47:12.320]   (audience laughing)
[00:47:12.320 --> 00:47:21.360]   Brittany finds food boring, Abby tends to be the leader.
[00:47:21.360 --> 00:47:24.240]   Brittany, the one on the left,
[00:47:24.240 --> 00:47:27.640]   is a little bit more quiet and reflective.
[00:47:27.640 --> 00:47:29.380]   Sometimes they argue.
[00:47:29.380 --> 00:47:32.160]   One time, Brittany hit Abby in the head with a rock.
[00:47:32.160 --> 00:47:35.960]   But they have obvious incentives
[00:47:35.960 --> 00:47:38.260]   to arrive at a consensus very quickly.
[00:47:38.420 --> 00:47:39.900]   (audience laughing)
[00:47:39.900 --> 00:47:41.740]   When they can't agree on which way to go,
[00:47:41.740 --> 00:47:45.340]   which is a rare occurrence, they can't go anywhere.
[00:47:45.340 --> 00:47:47.860]   They literally cannot move.
[00:47:47.860 --> 00:47:51.780]   When one misbehaves, they're both sent to the room.
[00:47:51.780 --> 00:47:54.780]   (audience laughing)
[00:47:54.780 --> 00:47:55.620]   It's beautiful.
[00:47:55.620 --> 00:47:59.340]   I watched this and the more I read, the more I go,
[00:47:59.340 --> 00:48:00.660]   man, that's my marriage.
[00:48:00.660 --> 00:48:06.620]   And the amazing thing is is when I love my wife
[00:48:06.620 --> 00:48:09.660]   as my own body, which is what Ephesians 5 tells me to do,
[00:48:09.660 --> 00:48:11.660]   through the mystery of becoming like Jesus
[00:48:11.660 --> 00:48:15.940]   as I yield to his spirit and I die to myself day by day
[00:48:15.940 --> 00:48:18.140]   as a response to the God who loved me
[00:48:18.140 --> 00:48:20.740]   and gave himself for me, I don't just,
