
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:36:57.920 --> 00:37:00.240]   Let's change this thing.
[00:37:00.240 --> 00:37:02.880]   And say, "I'm not gonna vote."
[00:37:02.880 --> 00:37:05.160]   Certain people, they're not just the lesser of two evils.
[00:37:05.160 --> 00:37:08.660]   That is evil and I will not support that.
[00:37:08.660 --> 00:37:11.320]   That is irresponsible.
[00:37:11.320 --> 00:37:15.680]   That's that oppression of the poor,
[00:37:15.680 --> 00:37:20.220]   that discriminatory racial language, that fascism,
[00:37:20.220 --> 00:37:21.620]   that murder of the innocent.
[00:37:21.620 --> 00:37:24.280]   I cannot delegate my authority to you.
[00:37:24.280 --> 00:37:25.440]   I will find another.
[00:37:25.440 --> 00:37:29.600]   But I will not just do nothing.
[00:37:29.600 --> 00:37:36.440]   Anybody can rage against the man, folks.
[00:37:36.440 --> 00:37:38.520]   That's what kids do.
[00:37:38.520 --> 00:37:40.320]   They throw tantrums against the man.
[00:37:40.320 --> 00:37:43.580]   Adults step up and go, "I'll be the man.
[00:37:44.880 --> 00:37:45.860]   "I'll do right.
[00:37:45.860 --> 00:37:50.620]   "I'll take this thing on and I'll change this bad boy around
[00:37:50.620 --> 00:37:52.480]   "and I'll be a part of the solution."
[00:37:52.480 --> 00:37:57.240]   And so what I'm gonna do tonight with you guys
[00:37:57.240 --> 00:38:00.840]   is just encourage you to get busy and be the solution.
[00:38:00.840 --> 00:38:03.020]   What I wanna tell you to do is to make sure
[00:38:03.020 --> 00:38:06.440]   that you're not somebody that thinks
[00:38:06.440 --> 00:38:08.040]   that the solution is government,
[00:38:08.040 --> 00:38:09.640]   but you're also not somebody that thinks
[00:38:09.640 --> 00:38:12.000]   there is no opportunity to do something
[00:38:12.000 --> 00:38:13.700]   in the way that we are governed.
[00:38:13.700 --> 00:38:16.040]   That we wanna be people who step up and say,
[00:38:16.040 --> 00:38:18.800]   "Hey, I'm gonna try and make a difference
[00:38:18.800 --> 00:38:20.520]   "in this world, in this life."
[00:38:20.520 --> 00:38:21.440]   Let me just encourage you,
[00:38:21.440 --> 00:38:22.640]   this is the purpose of government.
[00:38:22.640 --> 00:38:25.980]   It's in 1 Peter chapter two, verses 13 and following.
[00:38:25.980 --> 00:38:27.840]   It says, "Submit yourself for the Lord's sake
[00:38:27.840 --> 00:38:29.860]   "to every human institution,
[00:38:29.860 --> 00:38:31.600]   "whether to a king as to one in authority
[00:38:31.600 --> 00:38:32.880]   "or to governors as sent by him
[00:38:32.880 --> 00:38:34.680]   "for the punishment of evildoers
[00:38:34.680 --> 00:38:36.360]   "and the praise of those who do right."
[00:38:36.360 --> 00:38:38.080]   That's the purpose of government,
[00:38:38.080 --> 00:38:41.680]   to punish evildoers and to praise those who do right.
[00:38:41.680 --> 00:38:44.260]   And so you wanna make sure that you put in office
[00:38:44.260 --> 00:38:45.900]   people who know what evil is
[00:38:45.900 --> 00:38:48.380]   and call evil, evil and good, good.
[00:38:48.380 --> 00:38:52.620]   And woe to a land when they call evil, good and good, evil.
[00:38:52.620 --> 00:38:57.480]   "For such is the will of God,
[00:38:57.480 --> 00:38:59.980]   "that by doing right,
[00:38:59.980 --> 00:39:02.600]   "you might silence the ignorance of foolish men.
[00:39:02.600 --> 00:39:06.080]   "So act as free men," the scripture says.
[00:39:06.080 --> 00:39:09.080]   "Do not use your freedom as a covering for evil,
[00:39:09.080 --> 00:39:10.920]   "but use it as bond slaves of God.
[00:39:10.920 --> 00:39:13.680]   "Honor all people, love the brotherhood,
[00:39:13.680 --> 00:39:16.840]   "fear God, honor the king."
[00:39:16.840 --> 00:39:21.880]   We wanna be individuals that understand
[00:39:21.880 --> 00:39:24.980]   that the way we choose a king is we ask our king,
[00:39:24.980 --> 00:39:27.580]   again, ask our ruler, who rules my ruler?
[00:39:27.580 --> 00:39:29.180]   And I wanna just share with you
[00:39:29.180 --> 00:39:31.900]   this little section of scripture
[00:39:31.900 --> 00:39:34.020]   also in Deuteronomy in chapter 17.
[00:39:34.020 --> 00:39:35.780]   This is what God said to Israel
[00:39:35.780 --> 00:39:38.240]   about something that needs to be true of the king.
[00:39:39.780 --> 00:39:42.080]   The king's gotta know that God is good, his word is true,
[00:39:42.080 --> 00:39:44.360]   that disobeying him is gonna cost people eventually.
[00:39:44.360 --> 00:39:46.480]   One of the problems we have is that right now,
[00:39:46.480 --> 00:39:47.620]   people go, "Well, it's still working.
[00:39:47.620 --> 00:39:50.000]   "We're still being disobedient, we're still being lazy.
[00:39:50.000 --> 00:39:52.440]   "It's not hurt us yet, so I guess we can keep doing it."
[00:39:52.440 --> 00:39:54.720]   And we're just ignoring the law of the harvest.
[00:39:54.720 --> 00:39:56.440]   That's you reap what you sow.
[00:39:56.440 --> 00:39:57.700]   You reap it later than you sow it,
[00:39:57.700 --> 00:39:58.720]   and you reap more than you sow.
[00:39:58.720 --> 00:39:59.880]   What do I mean by that?
[00:39:59.880 --> 00:40:02.520]   If you sow an apple seed,
[00:40:02.520 --> 00:40:04.280]   you're not just going to get an apple,
[00:40:04.280 --> 00:40:06.880]   and you don't just get an apple the next day.
[00:40:06.880 --> 00:40:09.520]   It takes time for that apple seed to germinate, die,
[00:40:09.520 --> 00:40:10.360]   and go in the ground,
[00:40:10.360 --> 00:40:12.080]   but when an apple seed germinates and grows,
[00:40:12.080 --> 00:40:14.240]   what do you get, an apple?
[00:40:14.240 --> 00:40:15.480]   What do you get?
[00:40:15.480 --> 00:40:17.200]   You get an apple tree.
[00:40:17.200 --> 00:40:20.720]   You reap what you sow, you reap it later than you sow it,
[00:40:20.720 --> 00:40:23.200]   and you reap more than you sow.
[00:40:23.200 --> 00:40:26.580]   Adults know that.
[00:40:26.580 --> 00:40:31.080]   And they don't keep reaping destruction
[00:40:31.080 --> 00:40:33.220]   and think it's gonna turn to prosperity.
[00:40:33.220 --> 00:40:37.920]   You don't just entertain your flesh
[00:40:37.920 --> 00:40:39.580]   and do whatever the heart wants
[00:40:39.580 --> 00:40:43.780]   and expect there not to be a devastation in your life
[00:40:43.780 --> 00:40:45.440]   and the life of those that are around you.
[00:40:45.440 --> 00:40:48.280]   You know that, you've experienced that.
[00:40:48.280 --> 00:40:50.080]   And so this is what God said to the nation of Israel.
[00:40:50.080 --> 00:40:52.640]   When you go to enter into the land,
[00:40:52.640 --> 00:40:55.600]   which the Lord, dear God, gives you in verse 14,
[00:40:55.600 --> 00:40:56.880]   and you possess it and you live it,
[00:40:56.880 --> 00:40:58.200]   and you say, "I will set a king over me
[00:40:58.200 --> 00:40:59.800]   "like all the nations who are around me,"
[00:40:59.800 --> 00:41:01.040]   he would say, "That's a problem,"
[00:41:01.040 --> 00:41:03.280]   but he says, "You're probably gonna do that one day."
[00:41:03.280 --> 00:41:04.560]   And he says, "When you do that,
[00:41:04.560 --> 00:41:06.280]   "I want you to make sure that he does this."
[00:41:06.280 --> 00:41:07.320]   Jump down to verse 18.
[00:41:07.320 --> 00:41:08.160]   He says, "It shall come about
[00:41:08.160 --> 00:41:10.480]   "when this king sits on the throne of his kingdom,
[00:41:10.480 --> 00:41:13.640]   "he shall write for himself a copy of this law
[00:41:13.640 --> 00:41:16.840]   "on a scroll in the presence of the Levitical priest."
[00:41:16.840 --> 00:41:17.680]   So watch this.
[00:41:17.680 --> 00:41:19.960]   This is the only person in the entire nation,
[00:41:19.960 --> 00:41:21.520]   okay, gang, that was supposed to have
[00:41:21.520 --> 00:41:23.200]   his own copy of the law.
[00:41:23.200 --> 00:41:25.840]   And when he becomes a ruler,
[00:41:25.840 --> 00:41:30.920]   he was supposed to sit down and to hand write out
[00:41:30.920 --> 00:41:34.800]   the constitution for how people should be governed.
[00:41:35.240 --> 00:41:39.320]   And he wasn't just to do it on his own.
[00:41:39.320 --> 00:41:40.560]   People were to look over his shoulder,
[00:41:40.560 --> 00:41:43.200]   hey, hey, Chumlee, you just missed
[00:41:43.200 --> 00:41:44.600]   an entire paragraph there.
[00:41:44.600 --> 00:41:45.600]   Well, I'm not really wild about it.
[00:41:45.600 --> 00:41:48.320]   It's not yours to decide what part
[00:41:48.320 --> 00:41:50.360]   of good governance you adopt.
[00:41:50.360 --> 00:41:54.240]   This is the constitution that will lead to blessing.
[00:41:54.240 --> 00:41:59.120]   We believe in rex, not rex lex, but lex rex.
[00:41:59.120 --> 00:41:59.960]   What's that mean?
[00:41:59.960 --> 00:42:03.360]   It's an old Latin phrase for the king is not the law.
[00:42:03.360 --> 00:42:04.600]   That's rex lex.
[00:42:04.600 --> 00:42:05.960]   We are lex rex.
[00:42:05.960 --> 00:42:08.080]   The law is king.
[00:42:08.080 --> 00:42:11.800]   There are certain things that we can't tamper with.
[00:42:11.800 --> 00:42:12.960]   And if you tamper with them,
[00:42:12.960 --> 00:42:14.760]   it's not gonna go well with us.
[00:42:14.760 --> 00:42:16.240]   So let's make sure you get it right.
[00:42:16.240 --> 00:42:18.520]   And by the way, this is where the idea came
[00:42:18.520 --> 00:42:19.600]   that our president says,
[00:42:19.600 --> 00:42:21.360]   "I'm gonna live by this constitution,"
[00:42:21.360 --> 00:42:24.000]   which understood sin, nature of man,
[00:42:24.000 --> 00:42:26.440]   which is why it divided powers,
[00:42:26.440 --> 00:42:27.680]   because they knew that power corrupts
[00:42:27.680 --> 00:42:30.400]   and absolute power corrupts absolutely.
[00:42:30.400 --> 00:42:33.000]   They knew that this nation had come about
[00:42:33.000 --> 00:42:34.280]   because of divine providence.
[00:42:34.280 --> 00:42:37.640]   They knew that all men were given by their creator
[00:42:37.640 --> 00:42:39.720]   certain inalienable rights.
[00:42:39.720 --> 00:42:42.640]   And they knew that if they did not govern themselves,
[00:42:42.640 --> 00:42:44.400]   it wasn't gonna be long before the government
[00:42:44.400 --> 00:42:46.960]   of the people, by the people who didn't govern themselves,
[00:42:46.960 --> 00:42:48.440]   would have a government for the people,
[00:42:48.440 --> 00:42:50.080]   which was leading to destruction.
[00:42:50.080 --> 00:42:55.640]   David and I were talking about this beforehand
[00:42:55.640 --> 00:42:57.680]   and I've mentioned before,
[00:42:57.680 --> 00:43:00.520]   and he reminded me of the fact
[00:43:00.520 --> 00:43:03.320]   that the communist government of China
[00:43:04.320 --> 00:43:09.280]   looked at America and the fact that America kept winning.
[00:43:09.280 --> 00:43:10.640]   Have you heard one of our candidates say,
[00:43:10.640 --> 00:43:13.720]   "China's killing us because our leaders are idiots.
[00:43:13.720 --> 00:43:15.520]   "They're killing us, they're killing us."
[00:43:15.520 --> 00:43:16.920]   Well, here's the truth.
[00:43:16.920 --> 00:43:18.400]   For a long time, China looked at America,
[00:43:18.400 --> 00:43:19.440]   "They're killing us."
[00:43:19.440 --> 00:43:25.240]   And China sent sociologists over here to study America.
[00:43:25.240 --> 00:43:29.240]   And when they came over here,
[00:43:29.240 --> 00:43:32.320]   they thought that the reason that we were successful
[00:43:32.320 --> 00:43:34.640]   is because of maybe our history, our political systems,
[00:43:34.640 --> 00:43:36.400]   our economic systems, our cultural perspective.
[00:43:36.400 --> 00:43:38.880]   They thought maybe it was 'cause we had powerful guns
[00:43:38.880 --> 00:43:41.840]   or some system of politics or economics.
[00:43:41.840 --> 00:43:44.320]   But it says they studied over 20 years
[00:43:44.320 --> 00:43:46.200]   and they went back home and they reported
[00:43:46.200 --> 00:43:48.160]   to the communist leadership of China
[00:43:48.160 --> 00:43:50.800]   that the reason that the culture of America
[00:43:50.800 --> 00:43:53.640]   is more prosperous than the culture of China
[00:43:53.640 --> 00:43:57.440]   is because of the moral fabric of the nation
[00:43:57.440 --> 00:44:01.120]   being built on this thing called a Judeo-Christian ethic.
[00:44:01.120 --> 00:44:03.640]   That is the communist observation.
[00:44:03.640 --> 00:44:07.080]   They go, "Interestingly enough,
[00:44:07.080 --> 00:44:09.720]   "this church that we've tried to oppress in China,
[00:44:09.720 --> 00:44:12.600]   "when it's come in here and it's gone into certain villages
[00:44:12.600 --> 00:44:15.160]   "and the Christian moral foundation in China
[00:44:15.160 --> 00:44:16.880]   "has swept through a village
[00:44:16.880 --> 00:44:21.880]   "where the culture of faith emerges inside Chinese villages,
[00:44:21.880 --> 00:44:27.560]   "we can see that there is a reduction in opium addiction,
[00:44:28.360 --> 00:44:30.400]   "there's a reduction in crime,
[00:44:30.400 --> 00:44:33.200]   "and Christian communities and families
[00:44:33.200 --> 00:44:35.800]   "grow wealthier in China than their neighbors."
[00:44:35.800 --> 00:44:39.280]   It's almost like Deuteronomy 4 is true.
[00:44:39.280 --> 00:44:44.080]   And what the Chinese government said is,
[00:44:44.080 --> 00:44:48.540]   "Look, gang, it's what Alex de Tocqueville found
[00:44:48.540 --> 00:44:49.700]   "when he came over here from France.
[00:44:49.700 --> 00:44:52.740]   "He said the secret of America is her greatness,
[00:44:52.740 --> 00:44:56.480]   "and when she ceases to be good, she will cease to be great."
[00:44:56.480 --> 00:44:58.600]   And folks, what you've got going on right now
[00:44:58.600 --> 00:45:01.400]   is we have a nation of children who want what they want,
[00:45:01.400 --> 00:45:04.040]   and we no longer work for the common good,
[00:45:04.040 --> 00:45:08.260]   and we no longer pursue what divine providence
[00:45:08.260 --> 00:45:12.060]   has embedded into law, and we're acting like children.
[00:45:12.060 --> 00:45:14.420]   And I feel this way, so it must be okay.
[00:45:14.420 --> 00:45:15.820]   You have to let me do these things.
[00:45:15.820 --> 00:45:19.080]   I don't care if it redefines the historic family,
[00:45:19.080 --> 00:45:22.280]   which has always been the root foundation of strength
[00:45:22.280 --> 00:45:23.760]   for any civilization.
[00:45:25.160 --> 00:45:29.120]   I don't care that life and future generations
[00:45:29.120 --> 00:45:31.400]   are the source of our strength and posterity.
[00:45:31.400 --> 00:45:33.500]   If we don't want it, we'll kill it.
[00:45:33.500 --> 00:45:35.000]   And when they come, we'll ignore them
[00:45:35.000 --> 00:45:37.000]   and keep choosing our own little fantasies,
[00:45:37.000 --> 00:45:38.360]   and we'll never grow up.
[00:45:38.360 --> 00:45:40.360]   Some of you guys have grown up in those homes,
[00:45:40.360 --> 00:45:42.920]   and it's time for some adults to show up,
[00:45:42.920 --> 00:45:44.640]   and this generation can do it.
[00:45:44.640 --> 00:45:46.900]   And we need you.
[00:45:46.900 --> 00:45:50.360]   And some of you guys need to be reparented
[00:45:50.360 --> 00:45:53.040]   and reeducated by the Father in heaven who loves you
[00:45:53.040 --> 00:45:54.860]   and cares for you.
[00:45:54.860 --> 00:45:56.120]   Now look, here's what I'm gonna tell you.
[00:45:56.120 --> 00:45:58.560]   I don't believe that hope rides on Air Force One.
[00:45:58.560 --> 00:46:03.800]   I believe the hope of our nation rides
[00:46:03.800 --> 00:46:07.780]   in the hearts of individuals,
[00:46:07.780 --> 00:46:10.460]   and it rides in a righteous generation.
[00:46:10.460 --> 00:46:13.880]   The way to affect an election,
[00:46:13.880 --> 00:46:16.340]   ultimately the way to affect a country,
[00:46:16.340 --> 00:46:18.240]   I would tell you is simply this,
[00:46:18.240 --> 00:46:20.120]   is to share with others how they can become
[00:46:20.120 --> 00:46:21.760]   and walk among the elect.
[00:46:21.760 --> 00:46:22.960]   The elect are those, literally,
[00:46:22.960 --> 00:46:25.080]   that means to be called out of darkness
[00:46:25.080 --> 00:46:26.120]   into His marvelous light.
[00:46:26.120 --> 00:46:28.840]   The way to change your country is to change its citizenry,
[00:46:28.840 --> 00:46:32.400]   and the way to change citizenry is to proclaim Christ.
[00:46:32.400 --> 00:46:36.780]   And so why you should vote, every chance you get,
[00:46:36.780 --> 00:46:39.840]   you vote with your life, and you vote with your prayers,
[00:46:39.840 --> 00:46:41.260]   and you vote with your mouth,
[00:46:41.260 --> 00:46:43.000]   and you declare the goodness of God.
[00:46:43.000 --> 00:46:44.600]   Let me just encourage you, gang.
[00:46:44.600 --> 00:46:49.380]   You should desire righteous laws,
[00:46:49.380 --> 00:46:53.900]   because righteous laws lead to prosperous lands,
[00:46:53.900 --> 00:46:55.580]   and because you care about people,
[00:46:55.580 --> 00:46:59.220]   you want there to be a governance that is good.
[00:46:59.220 --> 00:47:01.020]   And you go, well, Ty, I don't know if I wanna,
[00:47:01.020 --> 00:47:02.320]   you know, legislate morality.
[00:47:02.320 --> 00:47:03.940]   I don't know if we should legislate morality.
[00:47:03.940 --> 00:47:07.020]   That's what law is, it's a moral code.
[00:47:07.020 --> 00:47:08.860]   There is no such thing as a law
[00:47:08.860 --> 00:47:11.220]   that is not the legislation of somebody's morality.
[00:47:11.220 --> 00:47:13.060]   The question is not should we legislate morality,
[00:47:13.060 --> 00:47:16.020]   the question is whose morality are we going to legislate?
[00:47:16.020 --> 00:47:18.620]   Man's, it seems right, but ends in death,
[00:47:18.620 --> 00:47:20.860]   or God's, 'cause he wants it to go well with you,
[00:47:20.860 --> 00:47:22.560]   your children, and your posterity.
[00:47:22.560 --> 00:47:29.460]   Just so you know, this thing called the Establishment Clause
[00:47:29.460 --> 00:47:31.020]   which was written into our Constitution,
[00:47:31.020 --> 00:47:32.660]   which says that government should make no law
[00:47:32.660 --> 00:47:35.020]   respecting the establishment of the religion
[00:47:35.020 --> 00:47:38.260]   or prohibiting the free exercise thereof,
[00:47:38.260 --> 00:47:41.760]   was written not to keep the church out of government,
[00:47:41.760 --> 00:47:44.700]   but to keep the government out of the church.
[00:47:44.700 --> 00:47:46.820]   That idea of separation of church and state,
[00:47:46.820 --> 00:47:48.140]   it's not in your Constitution.
[00:47:48.140 --> 00:47:50.460]   It was written by President Jefferson at the time
[00:47:50.460 --> 00:47:52.900]   to a group of Baptists in Connecticut
[00:47:52.900 --> 00:47:56.780]   who were concerned that the Congregationalist church
[00:47:56.780 --> 00:47:58.820]   which dominated in Connecticut
[00:47:58.820 --> 00:48:01.260]   and was trying to influence government
[00:48:01.260 --> 00:48:04.600]   by having their particular expression of following Christ
[00:48:04.600 --> 00:48:06.300]   to be the rule and the law of the land,
[00:48:06.300 --> 00:48:08.300]   the Dansbury Baptists said to the President,
[00:48:08.300 --> 00:48:09.900]   "We're concerned that we may not get
[00:48:09.900 --> 00:48:10.780]   "to participate in government
[00:48:10.780 --> 00:48:12.420]   "because we're not Congregationalists."
[00:48:12.420 --> 00:48:15.500]   And he said, "We will make sure
[00:48:15.500 --> 00:48:17.160]   "that there is a wall of separation
[00:48:17.160 --> 00:48:18.940]   "between church and state."
[00:48:18.940 --> 00:48:21.140]   And what that means is we're not gonna let the state
[00:48:21.140 --> 00:48:22.540]   tell you how to worship God.
[00:48:22.540 --> 00:48:26.640]   But it was never ever intended to say
[00:48:26.640 --> 00:48:27.700]   that we don't want the church
[00:48:27.700 --> 00:48:29.460]   to inform how we govern ourself.
[00:48:29.460 --> 00:48:32.080]   That's where righteousness comes from.
[00:48:32.080 --> 00:48:36.340]   So I'm not here, gang, listen, this is my job
[00:48:36.340 --> 00:48:37.180]   and this is your job
[00:48:37.180 --> 00:48:38.940]   and this is what I'm gonna ask of you tonight.
[00:48:38.940 --> 00:48:44.180]   We're not here to impose our will on anybody,
[00:48:44.180 --> 00:48:47.460]   but we are here to make a divine proposal.
[00:48:47.460 --> 00:48:50.900]   And that is, gang, there's a better way.
[00:48:50.900 --> 00:48:54.400]   And we tell our friends, look, I know you think
[00:48:54.400 --> 00:48:56.100]   that right now you're in your 20s
[00:48:56.100 --> 00:48:57.620]   and you can just kinda party on
[00:48:57.620 --> 00:48:58.780]   and you'll get serious about life later,
[00:48:58.780 --> 00:49:01.100]   but that's not gonna go well with you.
[00:49:01.100 --> 00:49:03.760]   I know you feel this way.
[00:49:03.760 --> 00:49:04.680]   I know the world's telling you
[00:49:04.680 --> 00:49:06.180]   it's okay to chase your feelings,
[00:49:06.180 --> 00:49:07.460]   but I'm telling you, feelings are real,
[00:49:07.460 --> 00:49:08.900]   they're not reliable.
[00:49:08.900 --> 00:49:10.340]   And what you wanna do is be somebody
[00:49:10.340 --> 00:49:12.020]   just like Jesus makes a proposal,
[00:49:12.020 --> 00:49:13.820]   there's a better way, come with me.
[00:49:14.780 --> 00:49:16.420]   Somebody who used to live in darkness,
[00:49:16.420 --> 00:49:18.580]   but now has been called out and I'm living in light,
[00:49:18.580 --> 00:49:20.420]   come to me all you who are weary and heavy laden,
[00:49:20.420 --> 00:49:21.380]   I will give you rest.
[00:49:21.380 --> 00:49:22.940]   They may not listen.
[00:49:22.940 --> 00:49:24.480]   It's not our job to change them,
[00:49:24.480 --> 00:49:26.780]   but it is our job to make sure
[00:49:26.780 --> 00:49:29.020]   that we don't participate in their anarchy
[00:49:29.020 --> 00:49:30.880]   and rebellion against a government
[00:49:30.880 --> 00:49:32.520]   that they don't get to vote for.
[00:49:32.520 --> 00:49:35.520]   Loving people won't do it.
[00:49:35.520 --> 00:49:41.020]   They will speak up, stand firm, stay humble,
[00:49:42.940 --> 00:49:43.880]   and serve the king.
[00:49:43.880 --> 00:49:49.420]   So I wanna just encourage you with this, man.
[00:49:49.420 --> 00:49:51.900]   This is not new information that we're gonna live in a land
[00:49:51.900 --> 00:49:54.060]   that goes through what we're going through.
[00:49:54.060 --> 00:49:56.420]   You know, we were told that in the last days,
[00:49:56.420 --> 00:49:57.840]   difficult times will come,
[00:49:57.840 --> 00:50:01.360]   and men will become lovers of self.
[00:50:01.360 --> 00:50:03.100]   And so here's what I would offer to you,
[00:50:03.100 --> 00:50:04.120]   just a couple of quick points.
[00:50:04.120 --> 00:50:06.340]   Number one, don't panic.
[00:50:06.340 --> 00:50:07.580]   Don't panic, man.
[00:50:07.580 --> 00:50:09.280]   But let's start with just praying.
[00:50:09.280 --> 00:50:11.620]   First Timothy chapter two says this.
[00:50:11.620 --> 00:50:14.020]   First of all, then, I urge that entreaties and prayers
[00:50:14.020 --> 00:50:17.180]   and petitions and thanksgivings be made for all men.
[00:50:17.180 --> 00:50:20.120]   First Timothy two.
[00:50:20.120 --> 00:50:23.900]   And especially those who are in authority,
[00:50:23.900 --> 00:50:27.220]   so that we may lay a quiet and tranquil life
[00:50:27.220 --> 00:50:29.800]   in all godliness and dignity.
[00:50:29.800 --> 00:50:32.420]   Because this is good.
[00:50:32.420 --> 00:50:33.260]   You see this?
[00:50:33.260 --> 00:50:35.420]   This is good and acceptable in the sight of God our Savior.
[00:50:35.420 --> 00:50:38.700]   He wants kids to live lives of peace,
[00:50:40.700 --> 00:50:43.020]   not rebellion and anarchy,
[00:50:43.020 --> 00:50:44.820]   not raging against the man,
[00:50:44.820 --> 00:50:50.380]   but following men that seek justice,
[00:50:50.380 --> 00:50:53.300]   do good, serve God,
[00:50:53.300 --> 00:50:55.840]   and honor the righteous king.
[00:50:55.840 --> 00:50:58.320]   So we wanna pray.
[00:50:58.320 --> 00:51:03.140]   We wanna be people who, as it says in Jeremiah 29,
[00:51:03.140 --> 00:51:05.460]   seek the welfare of the city in which we live in.
[00:51:05.460 --> 00:51:07.060]   And so part of seeking the welfare
[00:51:07.060 --> 00:51:09.820]   is that we speak with informed tongues,
[00:51:09.820 --> 00:51:12.140]   and we propose a better way.
[00:51:12.140 --> 00:51:13.940]   And we say, guys, I know that kinda,
[00:51:13.940 --> 00:51:17.460]   you know, the prevailing wisdom of the day
[00:51:17.460 --> 00:51:20.660]   is, you know, kinda try before you buy and live together,
[00:51:20.660 --> 00:51:22.820]   but let me just tell you, from a sociological perspective,
[00:51:22.820 --> 00:51:24.780]   that's not working out well for people.
[00:51:24.780 --> 00:51:28.340]   I know that our generation has been told
[00:51:28.340 --> 00:51:32.020]   and sold a bill of lies that if we feel a certain way,
[00:51:32.020 --> 00:51:33.580]   we should chase it, but let me just tell you,
[00:51:33.580 --> 00:51:34.780]   that doesn't go well with anybody.
[00:51:34.780 --> 00:51:36.500]   That's the way that children live.
[00:51:38.740 --> 00:51:41.500]   Not people who stand firm and act like men,
[00:51:41.500 --> 00:51:43.900]   and let everything they do be done in love,
[00:51:43.900 --> 00:51:46.620]   not in lust and licentiousness.
[00:51:46.620 --> 00:51:51.020]   Colossians chapter four says this,
[00:51:51.020 --> 00:51:52.140]   devote yourself to prayer,
[00:51:52.140 --> 00:51:54.340]   keeping alert in it with an attitude of thanksgiving,
[00:51:54.340 --> 00:51:56.140]   praying at the same time
[00:51:56.140 --> 00:51:58.980]   for those that are also participating
[00:51:58.980 --> 00:52:02.040]   in trying to prevail polity and righteousness,
[00:52:02.040 --> 00:52:04.020]   that God will open to us a door
[00:52:04.020 --> 00:52:07.180]   for the words that we may speak forth the mystery of Christ,
[00:52:07.180 --> 00:52:09.180]   for which Paul at this time had been in prison.
[00:52:09.180 --> 00:52:12.180]   He said, pray that we'd speak clearly and winsomely.
[00:52:12.180 --> 00:52:17.220]   Pray that God would let it be obvious to me
[00:52:17.220 --> 00:52:18.120]   in the way I ought to speak,
[00:52:18.120 --> 00:52:19.600]   and then meanwhile, all of us,
[00:52:19.600 --> 00:52:22.940]   let's conduct ourself with wisdom toward outsiders,
[00:52:22.940 --> 00:52:24.500]   making the most of every opportunity.
[00:52:24.500 --> 00:52:27.060]   Let our speech always be with grace,
[00:52:27.060 --> 00:52:29.180]   seasoned with salt, as it were,
[00:52:29.180 --> 00:52:32.300]   so that we'll know how to speak to every person.
[00:52:32.300 --> 00:52:34.260]   So gang, we need to pray.
[00:52:34.260 --> 00:52:36.520]   And need to be people that aren't panicking,
[00:52:36.520 --> 00:52:38.700]   aren't surprised, but we pray.
[00:52:38.700 --> 00:52:40.500]   Secondly, we want to purify ourself.
[00:52:40.500 --> 00:52:43.500]   We want to lead from moral authority.
[00:52:43.500 --> 00:52:46.260]   This is what the scripture says
[00:52:46.260 --> 00:52:47.980]   in first Peter chapter three, verse 15, it says,
[00:52:47.980 --> 00:52:51.460]   but sanctify Christ as Lord in your hearts.
[00:52:51.460 --> 00:52:54.620]   In other words, if you're gonna call people to light,
[00:52:54.620 --> 00:52:57.380]   you don't want to be people who keep living in darkness.
[00:52:57.380 --> 00:52:59.260]   It doesn't mean you're gonna be perfect.
[00:52:59.260 --> 00:53:03.100]   Hypocrites, people who sin are not hypocrites.
[00:53:03.100 --> 00:53:04.260]   You need to know that.
[00:53:05.900 --> 00:53:08.080]   People who say something is wrong
[00:53:08.080 --> 00:53:10.540]   and then do it as if it's right, that's a hypocrite.
[00:53:10.540 --> 00:53:13.260]   Somebody who makes a mistake and goes, that's a mistake,
[00:53:13.260 --> 00:53:14.660]   that's not a hypocrite.
[00:53:14.660 --> 00:53:16.700]   That's human.
[00:53:16.700 --> 00:53:23.060]   And as you mature, you become less and less
[00:53:23.060 --> 00:53:24.200]   prone to those mistakes.
[00:53:24.200 --> 00:53:26.500]   You discipline yourself for the purpose of godliness.
[00:53:26.500 --> 00:53:31.160]   You sanctify yourself as a follower of God who is good.
[00:53:31.160 --> 00:53:32.700]   And you follow the Lord in your heart,
[00:53:32.700 --> 00:53:34.420]   always being ready to make a defense.
[00:53:34.420 --> 00:53:36.160]   When anyone asks you to give an account for the hope
[00:53:36.160 --> 00:53:38.020]   that is in you, and you do it with gentleness and reverence,
[00:53:38.020 --> 00:53:40.980]   and you keep, it says in verse 16, a good conscience.
[00:53:40.980 --> 00:53:42.780]   So the thing in which you're slandered
[00:53:42.780 --> 00:53:46.100]   as people who are oppressive and who think
[00:53:46.100 --> 00:53:48.900]   that they're more self-righteous than other people,
[00:53:48.900 --> 00:53:50.740]   the thing in which you are slandered,
[00:53:50.740 --> 00:53:52.980]   those who revile your good behavior in Christ
[00:53:52.980 --> 00:53:54.340]   will eventually be put to shame.
[00:53:54.340 --> 00:53:57.180]   In other words, just what Jesus did when he was accused.
[00:53:57.180 --> 00:53:58.580]   He just said, hey man, look.
[00:53:58.580 --> 00:54:02.060]   Wisdom will vindicate itself by our deeds.
[00:54:03.060 --> 00:54:04.760]   If you like what you got, keep doing what you're doing.
[00:54:04.760 --> 00:54:05.920]   Vote for that candidate.
