
[00:00:00.000 --> 00:00:02.000]   Oh
[00:54:43.300 --> 00:54:47.080]   It's like we get to these checkpoints something good happens like high five now
[00:54:47.080 --> 00:54:52.300]   Let's keep going because we're on a mission. We're down here doing something and she says one day
[00:54:52.300 --> 00:54:54.860]   Man, there'll be time to celebrate
[00:54:54.860 --> 00:55:01.500]   There will be time to fall each other's arms and go we did it and fall into our Savior's arms ago
[00:55:01.500 --> 00:55:05.820]   We did it but right now there's a war going on. There's a race going on
[00:55:05.820 --> 00:55:08.700]   and we want to run to win it and
[00:55:08.700 --> 00:55:14.740]   so many people don't have that mindset in life because they're just lovers of self and
[00:55:15.220 --> 00:55:19.600]   They're just thinking about how can I find happiness me me me me?
[00:55:19.600 --> 00:55:25.380]   Rather than focusing on this mission and if we would focus on this mission, we'd see oh man
[00:55:25.380 --> 00:55:28.580]   There's so much pleasure and serving God
[00:55:28.580 --> 00:55:31.140]   It's hard
[00:55:31.140 --> 00:55:36.720]   And there's days you want to quit but there's just something so cool, but ultimately it's about the end
[00:55:36.720 --> 00:55:42.140]   Ultimately it's about being like the Apostle Paul and at the end of our lives going
[00:55:43.340 --> 00:55:45.300]   We did it
[00:55:45.300 --> 00:55:49.460]   We did it and now we're just waiting to see him and get our reward
[00:55:49.460 --> 00:55:56.620]   So here's what I want you to do right now, would you just bow your heads for a second just just close you know
[00:55:56.620 --> 00:55:58.620]   I'm right here. Just close your eyes
[00:55:58.620 --> 00:56:08.660]   Just close your eyes and I just want you to imagine I
[00:56:08.660 --> 00:56:12.520]   Know we can't totally get it
[00:56:13.520 --> 00:56:20.360]   But think of every verse, you know about God and his holiness and dwelling in unapproachable light
[00:56:20.360 --> 00:56:26.160]   Think about that God who says I no one can look at me and live
[00:56:26.160 --> 00:56:30.360]   Think about the angels covering themselves up
[00:56:30.360 --> 00:56:37.000]   Holy holy holy and how one day you're gonna stand before him imagine Paul imagine yourself now
[00:56:37.000 --> 00:56:39.600]   imagine it's the end and
[00:56:40.320 --> 00:56:44.060]   You are before him
[00:56:44.060 --> 00:56:54.880]   Just picture yourself before God
[00:56:54.880 --> 00:56:56.880]   And
[00:56:56.880 --> 00:57:12.600]   What are you gonna be thinking at that moment
[00:57:20.680 --> 00:57:24.960]   What are you gonna care about as you're about to enter into forever
[00:57:24.960 --> 00:57:26.960]   Forever
[00:57:26.960 --> 00:57:54.080]   Father help us to really understand
[00:57:55.080 --> 00:57:57.160]   the brevity of life
[00:57:57.160 --> 00:58:07.360]   Father I ask you right now by the power of your Holy Spirit. Would you open our eyes?
[00:58:07.360 --> 00:58:15.760]   So we could just get a glimpse of how intense it's going to be when we face you
[00:58:15.760 --> 00:58:24.040]   And when we see you for the very first time, can you just give us a glimpse Lord
[00:58:24.400 --> 00:58:26.400]   So
[00:58:26.400 --> 00:58:35.200]   All the things in the world that we're in love with would grow strangely dim
[00:58:35.200 --> 00:58:46.880]   God I don't know what's going on in this room
[00:58:46.880 --> 00:58:51.640]   Lord, I just pray that you raise up a new generation of leaders
[00:58:53.280 --> 00:58:58.520]   That would focus on the mission and sacrifice whatever they need to
[00:58:58.520 --> 00:59:03.120]   For you
[00:59:03.120 --> 00:59:14.280]   And I got in a room this size there's all sorts of sin going on
[00:59:14.280 --> 00:59:18.560]   That's hidden
[00:59:21.560 --> 00:59:24.720]   And God I'm not asking them to feel guilt right now
[00:59:24.720 --> 00:59:35.160]   I'm asking you by your spirit Lord. Would you show them how beautiful you are?
[00:59:35.160 --> 00:59:40.880]   How much greater you are than all that sin
[00:59:40.880 --> 00:59:46.520]   That they would joyfully let go
[00:59:51.160 --> 00:59:58.600]   I got it. They'd be lovers of you rather than of pleasure or of self
[00:59:58.600 --> 01:00:03.960]   Thank you so much for your word Lord
[01:00:03.960 --> 01:00:10.760]   Thank you so much for your spirit Lord that we don't have to fear Lord. This world is gonna get uglier
[01:00:10.760 --> 01:00:14.320]   God it's okay
[01:00:14.320 --> 01:00:17.520]   Because we have your spirit in us
[01:00:19.360 --> 01:00:21.360]   Will enable us to suffer
[01:00:21.360 --> 01:00:26.000]   Whatever we need to for your glory
[01:00:26.000 --> 01:00:34.880]   Just look up at me for a second
[01:00:34.880 --> 01:00:40.240]   Just one last thought that came to me as I was praying
[01:00:40.240 --> 01:00:48.040]   You know, I don't know how you usually end things here, but you know, if there's people they can talk to or whatever but
[01:00:48.960 --> 01:00:50.960]   Just that picture of Judas
[01:00:50.960 --> 01:00:55.120]   Came to my mind as I was praying, you know where Judas
[01:00:55.120 --> 01:00:58.760]   betrayed Jesus for 30 pieces of silver and
[01:00:58.760 --> 01:01:02.840]   That picture of him once he was holding the silver
[01:01:02.840 --> 01:01:04.880]   he just
[01:01:04.880 --> 01:01:08.120]   Freaked out and just like threw it in the temple and went and hung himself
[01:01:08.120 --> 01:01:12.080]   And I don't know I'm still confused by Judas
[01:01:12.080 --> 01:01:14.080]   But I think what happens is you know
[01:01:14.080 --> 01:01:21.320]   This happens in life where you think something's so great and then you realize you traded the Son of God for this
[01:01:21.320 --> 01:01:27.480]   And you're holding the silver or whatever it is and going. What did I do?
[01:01:27.480 --> 01:01:30.320]   And
[01:01:30.320 --> 01:01:34.640]   it may really be a bag of silver for you or finances or a
[01:01:34.640 --> 01:01:37.560]   reputation or more
[01:01:37.720 --> 01:01:45.560]   Followers or maybe a guy or a girl and pretty soon you're holding them and going I gave up God for her
[01:01:45.560 --> 01:01:48.640]   for him
[01:01:48.640 --> 01:01:50.680]   for this and
[01:01:50.680 --> 01:01:55.460]   You just go nuts because you maybe you just suddenly get it
[01:01:55.460 --> 01:02:02.840]   And I'm just saying well before it's too late and before it destroys you like it did Judas
[01:02:02.840 --> 01:02:06.640]   Man, I'm saying man let go of it now
[01:02:06.640 --> 01:02:08.040]   and
[01:02:08.040 --> 01:02:10.040]   Maybe there's a reason why you're here tonight
[01:02:10.040 --> 01:02:15.880]   And maybe this is part of your preparation to get your life on a different track
[01:02:15.880 --> 01:02:18.280]   So you are ready to come in the presence of God?

