
[00:00:00.000 --> 00:00:02.340]   (drum roll)
[00:31:42.860 --> 00:31:45.140]   don't mess with these kids, you know, kind of deal.
[00:31:45.140 --> 00:31:48.400]   And they said, Ben, this guy that had dominated us
[00:31:48.400 --> 00:31:50.840]   and humiliated us and owned us just started
[00:31:50.840 --> 00:31:54.120]   folding like a lawn chair under the power of your dad.
[00:31:54.120 --> 00:31:56.280]   And they said, he was against the hood going,
[00:31:56.280 --> 00:31:58.760]   I'm so sorry, I'm sorry, kids, here's your ball.
[00:31:58.760 --> 00:32:00.800]   Here's some money, I love you guys.
[00:32:00.800 --> 00:32:03.240]   They're like, Ben, it was amazing.
[00:32:03.240 --> 00:32:05.640]   Like, this guy that had owned us and ruled us
[00:32:05.640 --> 00:32:08.480]   that any time he stepped in, had control over us,
[00:32:08.480 --> 00:32:11.860]   was powerless and nothing in comparison
[00:32:11.860 --> 00:32:14.280]   with the power of your dad.
[00:32:14.280 --> 00:32:15.680]   And they're telling the story, and I'm just like,
[00:32:15.680 --> 00:32:17.000]   this is unbelievable.
[00:32:17.000 --> 00:32:18.640]   They hear the story, like, this is my dad.
[00:32:18.640 --> 00:32:22.080]   Like, the guy that knows me and loves me
[00:32:22.080 --> 00:32:24.800]   has that kind of power over the thing
[00:32:24.800 --> 00:32:27.560]   that tried to dominate and humiliate and violate me.
[00:32:27.560 --> 00:32:30.660]   And for the rest of my childhood, it was the funniest thing
[00:32:30.660 --> 00:32:33.120]   because guys would periodically break into that conversation
[00:32:33.120 --> 00:32:35.040]   about whose dad could beat up somebody else's dad.
[00:32:35.040 --> 00:32:35.880]   They would really do that.
[00:32:35.880 --> 00:32:37.840]   And I never entered that conversation once.
[00:32:37.840 --> 00:32:40.840]   They would all be like, look, we all know Ben's dad
[00:32:40.840 --> 00:32:42.000]   could beat up all of our dads.
[00:32:42.000 --> 00:32:43.240]   (audience laughing)
[00:32:43.240 --> 00:32:45.600]   My dad's number two for the following reasons.
[00:32:45.600 --> 00:32:47.240]   And that's how the conversation would go.
[00:32:47.240 --> 00:32:50.000]   (audience laughing)
[00:32:50.000 --> 00:32:51.020]   And look, I just,
[00:32:51.020 --> 00:32:56.640]   just try to imagine how that feels as a kid,
[00:32:56.640 --> 00:33:00.280]   of going, the man who's committed to me,
[00:33:00.280 --> 00:33:02.640]   bound to me, and loves me,
[00:33:02.640 --> 00:33:05.760]   has power over the scariest thing in my life,
[00:33:05.760 --> 00:33:08.840]   and he uses it to care about me.
[00:33:08.840 --> 00:33:10.280]   How would that make you feel?
[00:33:10.280 --> 00:33:16.240]   Jesus Christ is the son of God, and he has power.
[00:33:16.240 --> 00:33:18.640]   And some of you, you've been locked up by some things,
[00:33:18.640 --> 00:33:20.060]   and it's just time, man.
[00:33:20.060 --> 00:33:21.360]   It's time to stop.
[00:33:21.360 --> 00:33:24.400]   It's time to stop living out your story
[00:33:24.400 --> 00:33:26.520]   where you're just completely dominated
[00:33:26.520 --> 00:33:29.080]   by some broken and sad things.
[00:33:29.080 --> 00:33:30.840]   And it's time to bring it to him and say,
[00:33:30.840 --> 00:33:33.920]   I wanna believe again that you really are more powerful
[00:33:33.920 --> 00:33:36.640]   than this thing that has dominated my life.
[00:33:36.640 --> 00:33:39.540]   And I've seen it over and over again in ministry,
[00:33:39.540 --> 00:33:40.960]   people that have just had enough.
[00:33:40.960 --> 00:33:43.760]   I had kids that would just, when I was a youth pastor,
[00:33:43.760 --> 00:33:46.760]   would just get beaten up by voices of condemnation
[00:33:46.760 --> 00:33:48.140]   in their head and depression,
[00:33:48.140 --> 00:33:50.140]   that they were just medicating
[00:33:50.140 --> 00:33:52.520]   and trying to sleep to make go away.
[00:33:52.520 --> 00:33:55.020]   And I'll never forget sitting as a youth pastor
[00:33:55.020 --> 00:33:56.160]   in a room full of students,
[00:33:56.160 --> 00:33:57.960]   and just finally having some of them said,
[00:33:57.960 --> 00:33:58.800]   I've had enough.
[00:33:58.800 --> 00:34:01.580]   I've got these terribly depressing,
[00:34:01.580 --> 00:34:03.420]   discouraging thoughts in my mind
[00:34:03.420 --> 00:34:04.800]   that assail me,
[00:34:04.800 --> 00:34:07.500]   and I can't even get out of bed and function sometimes.
[00:34:07.500 --> 00:34:09.720]   And I remember a kid saying that,
[00:34:09.720 --> 00:34:12.560]   and this other kid looking at him and saying, I do too.
[00:34:12.560 --> 00:34:15.720]   And just saying that didn't fix it,
[00:34:15.720 --> 00:34:17.320]   but they began to enter in
[00:34:17.320 --> 00:34:19.640]   to the way you enter into Jesus now.
[00:34:19.640 --> 00:34:22.640]   He's not physically here, but the body of Christ is here.
[00:34:22.640 --> 00:34:23.780]   That's what the church is called.
[00:34:23.780 --> 00:34:25.480]   They began to come in around us
[00:34:25.480 --> 00:34:27.240]   and let us pray with them and support them.
[00:34:27.240 --> 00:34:29.800]   And I'll never forget the last couple of years
[00:34:29.800 --> 00:34:31.800]   for me at this church, I was a youth pastor out there.
[00:34:31.800 --> 00:34:33.280]   One of the guys would always come with me
[00:34:33.280 --> 00:34:36.700]   to the early service and he would slip out early.
[00:34:36.700 --> 00:34:39.220]   And he would always slip out and kind of smile back at me
[00:34:39.220 --> 00:34:42.280]   because he knew that I knew where he was going.
[00:34:42.280 --> 00:34:44.820]   That this kid that used to be just so dominated
[00:34:44.820 --> 00:34:47.000]   by negativity in his life
[00:34:47.000 --> 00:34:48.580]   was slipping out of the early service
[00:34:48.580 --> 00:34:51.080]   so he could drive around and pick up all his friends
[00:34:51.080 --> 00:34:54.500]   from theater and drive them to the second service.
[00:34:54.500 --> 00:34:57.960]   And he'd smile at me because he knew that I knew
[00:34:57.960 --> 00:34:58.900]   he drives a little bitty car
[00:34:58.900 --> 00:35:00.660]   and he'd pile like 20 of them in there.
[00:35:00.660 --> 00:35:01.980]   And he knew that stressed me out.
[00:35:01.980 --> 00:35:04.140]   And I'm like, I don't even wanna know how you're doing it.
[00:35:04.140 --> 00:35:06.580]   You know, there's like a little clown car of thespians
[00:35:06.580 --> 00:35:08.260]   just kind of like rolling out.
[00:35:08.260 --> 00:35:10.840]   And I'm like, I don't wanna even think
[00:35:10.840 --> 00:35:12.320]   about the safety concerns of that.
[00:35:12.320 --> 00:35:16.600]   But what was awesome to me was seeing this kid
[00:35:16.600 --> 00:35:21.340]   that his story was defeat and it wasn't anymore.
[00:35:21.340 --> 00:35:24.500]   And some of you, to be honest, I mean,
[00:35:24.500 --> 00:35:26.460]   and I know you've talked about it here
[00:35:26.460 --> 00:35:28.320]   and I love that JP's open about it too.
[00:35:28.320 --> 00:35:30.920]   But I mean, sexuality is just thrown at us
[00:35:30.920 --> 00:35:32.600]   in the craziest ways in this culture.
[00:35:32.600 --> 00:35:34.680]   And for some of you, you've gotten into
[00:35:34.680 --> 00:35:36.800]   some dark things online and you thought,
[00:35:36.800 --> 00:35:38.080]   I just wanna know this knowledge.
[00:35:38.080 --> 00:35:39.960]   I wanna see that, I wanna experience that.
[00:35:39.960 --> 00:35:41.960]   And you've gotten hooked onto some pornography
[00:35:41.960 --> 00:35:44.200]   or some things that you thought you could control it
[00:35:44.200 --> 00:35:48.120]   and it controls you and it's stolen you from us.
[00:35:48.120 --> 00:35:49.800]   That's the tragedy of it.
[00:35:49.800 --> 00:35:52.420]   The tragedy of it is it's stolen you from us.
[00:35:52.420 --> 00:35:54.560]   We don't get all of you.
[00:35:54.560 --> 00:35:56.160]   And you don't feel free to sing in here
[00:35:56.160 --> 00:35:57.760]   and you don't feel free to engage in us
[00:35:57.760 --> 00:36:00.480]   'cause there's this thing on you and it's just time, man.
[00:36:00.480 --> 00:36:03.480]   It's time to say no more, no more of this.
[00:36:03.480 --> 00:36:06.680]   And some of you have some relational dysfunctions
[00:36:06.680 --> 00:36:08.480]   that come from real wounds from your family
[00:36:08.480 --> 00:36:10.580]   and it's tragic and you need to cry about it.
[00:36:10.580 --> 00:36:12.420]   But in constructive ways that move forward,
[00:36:12.420 --> 00:36:14.480]   it's not just gonna go away, but it's time to say,
[00:36:14.480 --> 00:36:17.680]   you know what, I'm gonna believe that Jesus really is bigger
[00:36:17.680 --> 00:36:20.720]   than some of these broken things in my story.
[00:36:20.720 --> 00:36:22.480]   And I don't have time to unpack all of mine,
[00:36:22.480 --> 00:36:24.500]   but I just am telling you that's true.
[00:36:24.500 --> 00:36:27.320]   I don't know what it is that dominates you.
[00:36:27.320 --> 00:36:30.420]   I don't know what legion lives in your bedroom,
[00:36:30.420 --> 00:36:33.200]   but he's bigger than that.
[00:36:33.200 --> 00:36:35.600]   And he uses his power and service of his love
[00:36:35.600 --> 00:36:36.860]   to set you free.
[00:36:36.860 --> 00:36:40.720]   And you believe that, you know that.
[00:36:40.720 --> 00:36:43.560]   There are things I've seen in my life and others
[00:36:43.560 --> 00:36:46.120]   that I thought would be a part of my life forever
[00:36:46.120 --> 00:36:51.120]   that aren't anymore because of him, because of him.
[00:36:51.120 --> 00:36:54.200]   But some of you say, well, Ben, I've tried that.
[00:36:54.200 --> 00:36:56.100]   I mean, I've asked, okay, Jesus,
[00:36:56.100 --> 00:36:57.680]   take all these problems away, go.
[00:36:57.680 --> 00:36:58.740]   And he doesn't do it.
[00:36:58.740 --> 00:37:01.560]   So you're telling me that, bring your problems to Jesus.
[00:37:01.560 --> 00:37:03.560]   Well, I pray, why is he waiting so long?
[00:37:03.560 --> 00:37:07.040]   Well, you gotta look at the priorities of Jesus.
[00:37:07.040 --> 00:37:09.000]   And that's this last piece, and we won't go in detail
[00:37:09.000 --> 00:37:10.520]   in all of it 'cause we gotta go.
[00:37:10.520 --> 00:37:15.300]   But he gets back in the boat, goes to the other side,
[00:37:15.300 --> 00:37:17.600]   different guy comes running up.
[00:37:17.600 --> 00:37:22.600]   Not a naked Gentile, but a well-to-do, well-dressed leader
[00:37:22.600 --> 00:37:25.960]   in the religious movement of the day.
[00:37:25.960 --> 00:37:28.060]   And he falls at the feet of Jesus.
[00:37:28.060 --> 00:37:29.840]   Everybody has to at some point.
[00:37:29.840 --> 00:37:34.740]   And he says probably the most depressing,
[00:37:34.740 --> 00:37:37.560]   terrifying sentence I can imagine.
[00:37:37.560 --> 00:37:40.000]   My little girl is at the point of death.
[00:37:40.000 --> 00:37:43.120]   And Jesus says, I'll come heal her.
[00:37:43.120 --> 00:37:46.380]   And so Jesus is on his way to heal this guy's little girl,
[00:37:46.380 --> 00:37:47.800]   and they're on the way there, and what happens?
[00:37:47.800 --> 00:37:49.400]   It says a crowd mobs him.
[00:37:49.400 --> 00:37:52.200]   Jesus was famous at that point, crowds mobbing into him.
[00:37:52.200 --> 00:37:54.360]   And you sense this is the tension of the story
[00:37:54.360 --> 00:37:56.240]   is that Jesus offered to heal her,
[00:37:56.240 --> 00:37:58.880]   and the text says she's literally at the point of death.
[00:37:58.880 --> 00:38:01.240]   And suddenly Jesus is mobbed, he's trying to get through.
[00:38:01.240 --> 00:38:04.560]   It's like 635 freeway on the way here,
[00:38:04.560 --> 00:38:06.720]   and it's just like, this is insane, am I gonna make it?
[00:38:06.720 --> 00:38:08.160]   And Jesus is trying to move through it,
[00:38:08.160 --> 00:38:09.520]   and you think, this is the tension of the story.
[00:38:09.520 --> 00:38:10.740]   Is Jesus gonna make it on time?
[00:38:10.740 --> 00:38:13.120]   Oh my gosh, people move, we gotta healing needs to happen.
[00:38:13.120 --> 00:38:14.960]   Get out of the way, and you're trying to get there.
[00:38:14.960 --> 00:38:16.800]   And then all of a sudden, Mark starts giving you
[00:38:16.800 --> 00:38:19.880]   the medical history of some random lady in that crowd.
[00:38:19.880 --> 00:38:20.920]   And he just goes on and on about it.
[00:38:20.920 --> 00:38:23.060]   He's like, she was bleeding.
[00:38:24.120 --> 00:38:26.880]   And it was like well over a year, or 10 years.
[00:38:26.880 --> 00:38:29.480]   And she had gone to like a number of doctors
[00:38:29.480 --> 00:38:32.200]   and spent a ton of money, and it hadn't gotten better.
[00:38:32.200 --> 00:38:33.040]   It actually gotten worse.
[00:38:33.040 --> 00:38:35.200]   And you're like, why are we doing this?
[00:38:35.200 --> 00:38:37.560]   There's a little girl dying,
[00:38:37.560 --> 00:38:39.480]   like why are we unpacking her story?
[00:38:39.480 --> 00:38:40.500]   I don't care.
[00:38:40.500 --> 00:38:43.360]   And then it says she just thought, if I can touch him,
[00:38:43.360 --> 00:38:44.480]   it'll fix it.
[00:38:44.480 --> 00:38:47.160]   And you go, fine, great, okay, then just touch him,
[00:38:47.160 --> 00:38:48.800]   but do it from behind and move.
[00:38:48.800 --> 00:38:50.080]   Like stay out of his way.
[00:38:50.080 --> 00:38:52.480]   He's trying to do something, and let him get there
[00:38:52.480 --> 00:38:55.040]   because she's at the point of death.
[00:38:55.040 --> 00:38:57.000]   And it says, so she comes up and touches his garment,
[00:38:57.000 --> 00:38:57.840]   and she's healed.
[00:38:57.840 --> 00:39:00.360]   You're like, great, story over, you're done.
[00:39:00.360 --> 00:39:03.200]   But then it says, but Jesus stops.
[00:39:03.200 --> 00:39:06.600]   And Jesus goes, whoa, whoa, somebody touch me.
[00:39:06.600 --> 00:39:10.840]   And his disciples are like, are you serious?
[00:39:10.840 --> 00:39:14.320]   Like we're thrown by a crowd of people,
[00:39:14.320 --> 00:39:15.680]   and you're like, somebody touch me?
[00:39:15.680 --> 00:39:16.600]   And Jesus won't let it go.
[00:39:16.600 --> 00:39:19.180]   Jesus is like, no, no, no, no.
[00:39:20.440 --> 00:39:25.440]   Somebody touch me, and we're not going anywhere
[00:39:25.440 --> 00:39:28.720]   until we figure it out, somebody touch me.
[00:39:28.720 --> 00:39:30.580]   And Jesus is making it a thing.
[00:39:30.580 --> 00:39:34.800]   And he's making it this thing, and he's not stopping.
[00:39:34.800 --> 00:39:37.520]   How are you feeling if you're Jarius right now,
[00:39:37.520 --> 00:39:39.400]   and your daughter's dying?
[00:39:39.400 --> 00:39:41.840]   You're like, are you serious?
[00:39:41.840 --> 00:39:43.200]   Like you're fine.
[00:39:43.200 --> 00:39:44.980]   They didn't, it's not like your wallet's gone.
[00:39:44.980 --> 00:39:45.920]   Like you're fine.
[00:39:45.920 --> 00:39:46.840]   She's not fine.
[00:39:46.840 --> 00:39:49.920]   Why are you prolonging this?
[00:39:49.920 --> 00:39:51.400]   And Jesus keeps looking around.
[00:39:51.400 --> 00:39:54.720]   Finally, the lady realizes he's not gonna let this go.
[00:39:54.720 --> 00:39:56.680]   She comes forward and starts telling him
[00:39:56.680 --> 00:39:57.880]   the whole medical story.
[00:39:57.880 --> 00:39:59.560]   You gotta sit through that again?
[00:39:59.560 --> 00:40:01.840]   (audience laughing)
[00:40:01.840 --> 00:40:03.280]   And if you're Jarius, how do you feel?
[00:40:03.280 --> 00:40:04.580]   I mean, honestly, think about that.
[00:40:04.580 --> 00:40:06.680]   Your daughter's dying, and this woman's had a disease
[00:40:06.680 --> 00:40:07.840]   that, oh my gosh, it's tragic,
[00:40:07.840 --> 00:40:09.880]   but it's been going on for over 10 years.
[00:40:09.880 --> 00:40:11.040]   It'll wait a day.
[00:40:11.040 --> 00:40:13.120]   I mean, really.
[00:40:13.120 --> 00:40:16.560]   She's at the point of death.
[00:40:16.560 --> 00:40:17.880]   You've been living here.
[00:40:17.880 --> 00:40:20.640]   Let's handle that, then get to this.
[00:40:20.640 --> 00:40:21.760]   Why is he doing this?
[00:40:21.760 --> 00:40:26.600]   And some of you, you go, man, I tried to trust God,
[00:40:26.600 --> 00:40:28.840]   and I wanted him to fix it this way, and he didn't do it,
[00:40:28.840 --> 00:40:29.800]   and I don't get why he does it
[00:40:29.800 --> 00:40:31.060]   so you keep your whole God thing,
[00:40:31.060 --> 00:40:32.520]   because I tried it and it didn't work for me
[00:40:32.520 --> 00:40:34.360]   'cause I don't understand his ways.
[00:40:34.360 --> 00:40:37.240]   How do you feel if you're Jarius?
[00:40:37.240 --> 00:40:38.560]   Why are you doing this?
[00:40:38.560 --> 00:40:40.640]   Why are you making this go on so long?
[00:40:40.640 --> 00:40:42.700]   Like, this is almost wrong.
[00:40:42.700 --> 00:40:46.960]   If I run into the emergency room with my little daughter,
[00:40:46.960 --> 00:40:48.920]   and they tell me to have a seat, and she's dying
[00:40:48.920 --> 00:40:52.160]   'cause they're fixing some kid's scraped knee,
[00:40:52.160 --> 00:40:53.040]   I'd be furious.
[00:40:53.040 --> 00:40:53.920]   How dare you?
[00:40:53.920 --> 00:40:57.640]   Jarius just has to sit there like, this is crazy.
[00:40:57.640 --> 00:40:59.760]   And nobody wants this moment.
[00:40:59.760 --> 00:41:01.360]   Jarius doesn't want it.
[00:41:01.360 --> 00:41:03.160]   This woman doesn't want it.
[00:41:03.160 --> 00:41:05.520]   She just wanted to touch him and leave.
[00:41:05.520 --> 00:41:07.480]   Only Jesus wants this moment.
[00:41:07.480 --> 00:41:08.400]   Why does he do that?
[00:41:08.400 --> 00:41:11.920]   Why does he do things ways that we don't understand?
[00:41:11.920 --> 00:41:16.320]   Well, he grabs this woman, and she tells this story,
[00:41:16.320 --> 00:41:18.240]   and he leans down and he says,
[00:41:18.240 --> 00:41:21.000]   "Your faith has healed you."
[00:41:21.000 --> 00:41:24.840]   He said, "You're looking for a quick fix
[00:41:24.840 --> 00:41:26.760]   "to your little problem.
[00:41:26.760 --> 00:41:28.600]   "You need more than that.
[00:41:28.600 --> 00:41:32.560]   "You need to understand that the fix you need is me.
[00:41:32.560 --> 00:41:35.860]   "Not some mystical little charm to get you done bleeding.
[00:41:35.860 --> 00:41:37.760]   "What you need is a face-to-face encounter
[00:41:37.760 --> 00:41:38.960]   "with the Son of God.
[00:41:38.960 --> 00:41:40.560]   "He gives her more than she was looking for,
[00:41:40.560 --> 00:41:44.340]   "but exactly what she needed, faith in me."
[00:41:45.340 --> 00:41:47.460]   They come to Jarius and say,
[00:41:47.460 --> 00:41:49.780]   "Don't bother him anymore, your daughter's dead."
[00:41:49.780 --> 00:41:51.120]   And what does Jesus say?
[00:41:51.120 --> 00:41:53.620]   "Don't be afraid when I'm here.
[00:41:53.620 --> 00:41:55.380]   "Believe."
[00:41:55.380 --> 00:41:57.180]   What's the priority of Jesus?
[00:41:57.180 --> 00:41:58.620]   "You trust me."
[00:41:58.620 --> 00:42:01.620]   And he goes to Jarius' house,
[00:42:01.620 --> 00:42:04.180]   and this woman just wanted a problem fixed.
[00:42:04.180 --> 00:42:07.260]   What she got was a face-to-face encounter with God.
[00:42:07.260 --> 00:42:09.820]   He wanted Jesus to heal a sick person.
[00:42:09.820 --> 00:42:11.740]   He's done a lot of that.
[00:42:11.740 --> 00:42:14.220]   What he gets is a miracle Jesus had not done yet,
[00:42:14.220 --> 00:42:15.700]   in his ministry.
[00:42:15.700 --> 00:42:18.280]   He gets to stand there and watch Jesus say,
[00:42:18.280 --> 00:42:21.740]   "Talitha kumi," little girl, "rise."
[00:42:21.740 --> 00:42:25.780]   And to step into what looks like the most hopeless moment
[00:42:25.780 --> 00:42:27.280]   and breathe life back into it.
[00:42:27.280 --> 00:42:30.420]   And so I don't know where you are tonight,
[00:42:30.420 --> 00:42:32.700]   but can I just sum it up this way and say,
[00:42:32.700 --> 00:42:34.820]   "Jesus is the Son of God,
[00:42:34.820 --> 00:42:37.760]   "he's the authority in our life, he has power.
[00:42:37.760 --> 00:42:40.500]   "Power bigger than any of your problems.
[00:42:40.500 --> 00:42:43.320]   "And he harnesses it in the service of his love,
[00:42:43.320 --> 00:42:44.820]   "'cause that's what he's like.
[00:42:44.820 --> 00:42:47.460]   "But as you come to him with your problems,
[00:42:47.460 --> 00:42:50.080]   "his ways may not be what you expect.
[00:42:50.080 --> 00:42:52.380]   "Some of you wanna just secretly sit in your chair
[00:42:52.380 --> 00:42:54.780]   "and confess your sin and just say, 'Fix it now.'
[00:42:54.780 --> 00:42:56.020]   "That's not how he works.
[00:42:56.020 --> 00:43:00.420]   "He will make you stop in front of a public and confess it.
[00:43:00.420 --> 00:43:02.460]   "Some of you, the dark things you're caught up into,
[00:43:02.460 --> 00:43:04.940]   "you won't get out of without a very public moment
[00:43:04.940 --> 00:43:05.780]   "with Jesus."
[00:43:05.780 --> 00:43:07.020]   That doesn't mean in a room like this,
[00:43:07.020 --> 00:43:09.620]   but it might mean in a room of three or four Christians
[00:43:09.620 --> 00:43:12.580]   who love you and love God, and you tell it all to him.
[00:43:12.580 --> 00:43:13.420]   Tell it all.
[00:43:13.420 --> 00:43:16.760]   Some of you, you're trying to dictate to Jesus
[00:43:16.760 --> 00:43:19.800]   how he's gonna fix it, and it doesn't work that way.
[00:43:19.800 --> 00:43:24.500]   But he's strong enough to handle the storms in your life.
[00:43:24.500 --> 00:43:29.700]   He's compassionate enough to set you free.
[00:43:29.700 --> 00:43:33.060]   And he's wise enough to do it in the best way.
[00:43:33.060 --> 00:43:33.900]   So trust him.
[00:43:33.900 --> 00:43:35.720]   Let me pray for us.
[00:43:35.720 --> 00:43:39.380]   Lord, I wanna thank you
[00:43:40.820 --> 00:43:44.580]   that you don't just give us what we want
[00:43:44.580 --> 00:43:45.820]   because we don't know what we want.
[00:43:45.820 --> 00:43:47.480]   I mean, honestly, I mean,
[00:43:47.480 --> 00:43:49.380]   maybe we want a little help with this problem
[00:43:49.380 --> 00:43:53.700]   or fix this insecurity in us or stop this nagging habit,
[00:43:53.700 --> 00:43:59.460]   but you're not looking for just a little fix-up problem.
[00:43:59.460 --> 00:44:01.200]   You're looking for a renovation.
[00:44:01.200 --> 00:44:07.260]   You're looking to take people who are dead among the tombs
[00:44:07.260 --> 00:44:09.660]   and make us the children of God.
[00:44:09.660 --> 00:44:12.820]   You're looking for something else entirely.
[00:44:12.820 --> 00:44:14.900]   You don't want a little quick fix.
[00:44:14.900 --> 00:44:18.260]   You want a face-to-face encounter with the son of God
[00:44:18.260 --> 00:44:19.780]   who heals and sets free.
[00:44:19.780 --> 00:44:23.660]   And so God, I don't know why everybody's here.
[00:44:23.660 --> 00:44:25.540]   I would guess some are here 'cause they just know
[00:44:25.540 --> 00:44:27.580]   they need a little religion to make 'em a little better,
[00:44:27.580 --> 00:44:28.720]   and I just pray they would hear
[00:44:28.720 --> 00:44:30.260]   that's not what you're selling,
[00:44:30.260 --> 00:44:34.700]   that you came, God, because we are much worse
[00:44:34.700 --> 00:44:36.500]   than we sometimes wanna admit,
[00:44:37.940 --> 00:44:39.420]   but the solution is much greater
[00:44:39.420 --> 00:44:40.980]   than we would dare conceive.
[00:44:40.980 --> 00:44:47.220]   The son of God came for us, lived a perfect life for us,
[00:44:47.220 --> 00:44:51.980]   died on the cross to take our shame and sin and guilt away,
[00:44:51.980 --> 00:44:54.940]   that the defiled can be made clean,
[00:44:54.940 --> 00:44:57.080]   that the violated can be made whole,
[00:44:57.080 --> 00:44:59.900]   that those of us who have been locked up
[00:44:59.900 --> 00:45:02.980]   in some dark things can be brought out into the light
[00:45:02.980 --> 00:45:05.980]   and be seated and clothed and given a right mind
[00:45:05.980 --> 00:45:09.060]   and spend the rest of our day celebrating in the city
[00:45:09.060 --> 00:45:11.820]   a Lord Jesus who will set us free, and we mean it.
[00:45:11.820 --> 00:45:16.260]   God, I pray for us that though we don't understand your ways
[00:45:16.260 --> 00:45:18.140]   even now we could throw up in empty hands
[00:45:18.140 --> 00:45:19.740]   and say, "But take my life."
[00:45:19.740 --> 00:45:24.500]   And some of you in here, maybe you're not a Christian,
[00:45:24.500 --> 00:45:27.380]   but maybe tonight is that night.
[00:45:27.380 --> 00:45:29.380]   You go, "Okay, if it's about faith,
[00:45:29.380 --> 00:45:32.500]   "if that's his priority, then I trust Jesus
[00:45:32.500 --> 00:45:35.380]   "with my life, with my sin, with my shame,
[00:45:35.380 --> 00:45:37.140]   "with all of me, then I wanna do that."
[00:45:37.140 --> 00:45:39.380]   And you cry out to him now and tell him that,
[00:45:39.380 --> 00:45:41.020]   and then tell the person who brought you,
[00:45:41.020 --> 00:45:43.660]   tell a pastor here, say, "Hey, I think I wanna belong
[00:45:43.660 --> 00:45:46.220]   "to this Jesus, I think I wanna submit to him,
[00:45:46.220 --> 00:45:47.600]   "I think I wanna join up with him,
[00:45:47.600 --> 00:45:49.580]   "I want my life linked to his life,
[00:45:49.580 --> 00:45:51.760]   "I want the jersey on, put me on the team,
[00:45:51.760 --> 00:45:54.600]   "I wanna belong to him, I wanna be a Christian."
[00:45:54.600 --> 00:45:57.060]   And if that's you, you cry that out to him tonight
[00:45:57.060 --> 00:45:58.400]   and you tell one of us.
[00:45:58.400 --> 00:46:02.420]   And then God, for those of us who know you,
[00:46:02.420 --> 00:46:04.540]   I just pray we wouldn't believe the lie anymore
[00:46:04.540 --> 00:46:06.940]   that whatever dark thing has a grip on us,
[00:46:06.940 --> 00:46:08.780]   that that's gonna dominate our story.
[00:46:08.780 --> 00:46:11.420]   There's no tragic heroes in the kingdom.
[00:46:11.420 --> 00:46:13.100]   There's no power bigger than you.
[00:46:13.100 --> 00:46:14.420]   There's nothing in our lives
[00:46:14.420 --> 00:46:16.660]   that you can't break us loose from.
[00:46:16.660 --> 00:46:18.220]   So I just pray there'd be some people in here tonight
[00:46:18.220 --> 00:46:19.860]   that believe that, that you really are
[00:46:19.860 --> 00:46:21.300]   as strong as you say you are,
[00:46:21.300 --> 00:46:23.740]   and you really are as committed to us as you say you are.
[00:46:23.740 --> 00:46:25.460]   And I just pray, Lord, that some of us in here
[00:46:25.460 --> 00:46:27.700]   need to right now confess, say, "This is it,
[00:46:27.700 --> 00:46:29.420]   "this is the thing that's got me."
[00:46:29.420 --> 00:46:32.200]   And I'm believing tonight that it doesn't have
[00:46:32.200 --> 00:46:33.340]   to hold me anymore.
[00:46:33.340 --> 00:46:35.260]   It doesn't have to dominate my family.
[00:46:35.260 --> 00:46:37.060]   It doesn't have to dominate my future.
[00:46:37.060 --> 00:46:38.540]   It doesn't have to ruin me.
[00:46:38.540 --> 00:46:42.140]   Nothing in my past has to control my future.
[00:46:42.140 --> 00:46:45.240]   When Jesus enters the equation, he changes everything.
[00:46:45.240 --> 00:46:48.700]   And I pray there'd be many of us in this room
[00:46:48.700 --> 00:46:49.820]   that would throw up an empty hands
[00:46:49.820 --> 00:46:51.260]   and say, "You do it your way.
[00:46:51.260 --> 00:46:54.140]   "If your way means public confession,
[00:46:54.140 --> 00:46:55.620]   "I'm gonna find some people."
[00:46:55.620 --> 00:46:56.940]   And I pray that some in here, Lord,
[00:46:56.940 --> 00:46:58.980]   would find a small group to plug into.
[00:46:58.980 --> 00:47:03.000]   If it means waiting longer than I wanna wait,
[00:47:03.000 --> 00:47:03.840]   I trust you.
[00:47:03.840 --> 00:47:08.020]   But God, I pray across this room now,
[00:47:08.020 --> 00:47:10.820]   there would be men and women rising up and saying,
[00:47:10.820 --> 00:47:13.500]   "You are the Lord and you love me.
[00:47:13.500 --> 00:47:16.380]   "You are strong and you are compassionate,
[00:47:16.380 --> 00:47:19.340]   "bigger than my storms, bigger than my shame,
[00:47:19.340 --> 00:47:21.980]   "and wise enough to care for me and lead me home.
[00:47:21.980 --> 00:47:23.640]   "We are yours, King Jesus.
[00:47:23.640 --> 00:47:25.920]   "May we rest in you tonight.
[00:47:25.920 --> 00:47:29.100]   "You're the King and you're good and we're yours."
[00:47:29.100 --> 00:47:29.940]   Amen.
[00:47:29.940 --> 00:47:39.940]   [BLANK_AUDIO]

