
[00:00:00.000 --> 00:00:02.760]   (birds chirping)
[00:35:13.600 --> 00:35:15.160]   that makes the moment powerful.
[00:35:16.480 --> 00:35:18.320]   It's that you're meeting with God
[00:35:18.320 --> 00:35:20.320]   that makes the moment powerful.
[00:35:20.320 --> 00:35:21.960]   That's what makes the difference.
[00:35:21.960 --> 00:35:24.120]   That's what makes him awesome.
[00:35:24.120 --> 00:35:26.240]   So it raises a huge question for us,
[00:35:26.240 --> 00:35:27.480]   at least it did for me.
[00:35:27.480 --> 00:35:33.860]   Why then do so many Christians feel like God is far off?
[00:35:33.860 --> 00:35:39.260]   If he's everywhere, he's always with me too,
[00:35:39.260 --> 00:35:42.280]   why then does it feel like he's so far off?
[00:35:42.280 --> 00:35:44.160]   Talk to people all the time,
[00:35:44.160 --> 00:35:46.160]   down here at the foot of the stage, over coffees,
[00:35:46.160 --> 00:35:47.960]   at lunches, and they just feel like
[00:35:47.960 --> 00:35:49.720]   they're in a spiritual drought,
[00:35:49.720 --> 00:35:52.720]   like they're spiritually sedated and they don't know why,
[00:35:52.720 --> 00:35:54.680]   they wish God were close to them again.
[00:35:54.680 --> 00:35:59.240]   Let me tell you why he feels far off.
[00:35:59.240 --> 00:36:03.720]   It's not because he's moved, it's because we have.
[00:36:03.720 --> 00:36:08.320]   We move, he doesn't.
[00:36:08.320 --> 00:36:12.560]   For some of us, we moved deliberately.
[00:36:12.560 --> 00:36:13.560]   That's what sin is.
[00:36:13.560 --> 00:36:16.680]   Sin is a deliberate movement away from the presence of God.
[00:36:16.680 --> 00:36:20.080]   For others of us, we moved unwillingly from his presence.
[00:36:20.080 --> 00:36:22.600]   That's what suffering can do in the life of a person.
[00:36:22.600 --> 00:36:26.080]   But here's the thing for many of us, for most of us,
[00:36:26.080 --> 00:36:30.520]   we unknowingly move from his presence
[00:36:30.520 --> 00:36:33.760]   because things just get busy.
[00:36:33.760 --> 00:36:36.020]   Life just gets crazy.
[00:36:36.020 --> 00:36:39.640]   We get swept up into work and friends and relationships.
[00:36:39.640 --> 00:36:43.500]   And as we do so, we lose focus of him.
[00:36:43.500 --> 00:36:47.480]   And as we lose focus of our source of security,
[00:36:47.480 --> 00:36:49.560]   guess what grows inside?
[00:36:49.560 --> 00:36:51.000]   Insecurity.
[00:36:51.000 --> 00:36:54.040]   He feels far away.
[00:36:54.040 --> 00:36:55.520]   And so if that's you, if you're here tonight,
[00:36:55.520 --> 00:36:58.520]   and you're like, man, God feels so far away,
[00:36:58.520 --> 00:37:00.960]   then know this, he may feel far off,
[00:37:00.960 --> 00:37:03.200]   but you're not too far gone.
[00:37:03.200 --> 00:37:07.760]   Because when you were at your furthest, Christ came for you.
[00:37:07.760 --> 00:37:09.400]   And if you're here tonight,
[00:37:09.400 --> 00:37:11.920]   and you're resonating with this idea that,
[00:37:11.920 --> 00:37:14.400]   man, God, I just wanna be near you again,
[00:37:14.400 --> 00:37:18.880]   I promise you, I promise you, he wants to be near you too.
[00:37:18.880 --> 00:37:20.800]   He's with you right now.
[00:37:20.800 --> 00:37:22.960]   And he's come for you tonight.
[00:37:22.960 --> 00:37:25.520]   You need only place your faith in him.
[00:37:25.520 --> 00:37:29.200]   That's not all.
[00:37:29.200 --> 00:37:30.040]   Let's keep going.
[00:37:30.040 --> 00:37:33.200]   Says this in 13 through 18,
[00:37:33.200 --> 00:37:34.960]   for you formed my inward parts,
[00:37:34.960 --> 00:37:36.680]   you knit me together in my mother's womb.
[00:37:36.680 --> 00:37:40.040]   I praise you, God, for I'm fearfully and I'm wonderfully made.
[00:37:40.040 --> 00:37:42.760]   Wonderful are your works, my soul knows it very well.
[00:37:42.760 --> 00:37:44.120]   My frame was not hidden from you
[00:37:44.120 --> 00:37:45.480]   when I was being made in secret,
[00:37:45.480 --> 00:37:47.560]   intricately woven in the depths of the earth.
[00:37:47.560 --> 00:37:50.000]   Your eyes, they saw my unformed substance.
[00:37:50.000 --> 00:37:52.080]   In your book were written every one of them,
[00:37:52.080 --> 00:37:53.640]   the days that were formed for me,
[00:37:53.640 --> 00:37:56.360]   when as yet there was none of them.
[00:37:56.360 --> 00:37:58.560]   How precious to me are your thoughts, O God.
[00:37:58.560 --> 00:38:00.480]   How vast is the sum of them.
[00:38:00.480 --> 00:38:05.200]   If I would count them, they're more than the sand.
[00:38:05.200 --> 00:38:07.760]   I awake and still I'm with you.
[00:38:07.760 --> 00:38:09.360]   This is the section of this passage
[00:38:09.360 --> 00:38:12.080]   that we got to liberate from your mother's coffee table.
[00:38:12.080 --> 00:38:14.000]   Like this is the portion of text
[00:38:14.000 --> 00:38:15.680]   that's not predominantly about you,
[00:38:15.680 --> 00:38:18.160]   it is predominantly about him.
[00:38:18.160 --> 00:38:19.440]   And so listen to what it says.
[00:38:19.440 --> 00:38:22.000]   The third thing that David is trying to help you understand
[00:38:22.000 --> 00:38:23.880]   is God is all powerful.
[00:38:23.880 --> 00:38:25.480]   He is all powerful.
[00:38:25.480 --> 00:38:27.840]   He is omnipotent.
[00:38:27.840 --> 00:38:29.960]   He's omnipotent, which means what?
[00:38:29.960 --> 00:38:33.080]   A good definition for it is God is able to do
[00:38:33.080 --> 00:38:36.160]   all his holy will.
[00:38:36.160 --> 00:38:38.640]   Now his holy will in that section is really important
[00:38:38.640 --> 00:38:42.480]   because the idea there is God will never do something
[00:38:42.480 --> 00:38:45.400]   that contradicts his holiness, his character.
[00:38:45.400 --> 00:38:47.400]   And so some people are like,
[00:38:47.400 --> 00:38:49.480]   can God make a rock so big that he can't move it?
[00:38:49.480 --> 00:38:51.400]   And that's a really dumb question.
[00:38:51.400 --> 00:38:55.440]   Like that would not accord with truth or rationale.
[00:38:55.440 --> 00:38:57.240]   And then also some people would wonder,
[00:38:57.240 --> 00:38:59.360]   man, can God tempt me to evil?
[00:38:59.360 --> 00:39:01.720]   No, because God is only good.
[00:39:01.720 --> 00:39:06.480]   God can do all according to his holy will,
[00:39:06.480 --> 00:39:09.240]   which just AKA means he can do whatever the heck he wants.
[00:39:09.240 --> 00:39:11.440]   All right, Jeremiah 32, 17 says,
[00:39:11.440 --> 00:39:15.040]   oh Lord God, it is you who have made the heavens
[00:39:15.040 --> 00:39:16.720]   and the earth by your great power
[00:39:16.720 --> 00:39:18.560]   and by your outstretched arm.
[00:39:18.560 --> 00:39:21.440]   Hear this, nothing's too hard for you.
[00:39:21.440 --> 00:39:23.800]   Ephesians 3, 20, now to him who's able to do
[00:39:23.800 --> 00:39:27.080]   far more abundantly than all that we ask or think.
[00:39:27.080 --> 00:39:29.280]   How much do you think you could ask of God?
[00:39:30.640 --> 00:39:33.160]   How much do you think you could think of God?
[00:39:33.160 --> 00:39:37.040]   He can do more according to the power that's at work.
[00:39:37.040 --> 00:39:37.880]   Guess where?
[00:39:37.880 --> 00:39:38.880]   Within you.
[00:39:38.880 --> 00:39:42.680]   Ephesians or Matthew 19, 26 says,
[00:39:42.680 --> 00:39:44.640]   but Jesus looked at them and he said,
[00:39:44.640 --> 00:39:47.120]   with man, this is impossible,
[00:39:47.120 --> 00:39:49.680]   but with God, all things are possible.
[00:39:49.680 --> 00:39:51.640]   So much so in fact,
[00:39:51.640 --> 00:39:54.440]   that God is able to do even more than he actually does.
[00:39:54.440 --> 00:39:55.360]   Isn't that crazy?
[00:39:55.360 --> 00:39:57.280]   Like he can do more than he actually does.
[00:39:57.280 --> 00:39:59.800]   Like just think, there's a story where John the Baptist,
[00:39:59.800 --> 00:40:02.040]   he confronts the religious leaders and he says,
[00:40:02.040 --> 00:40:04.040]   hey, God from these stones
[00:40:04.040 --> 00:40:06.600]   could raise up children for Abraham.
[00:40:06.600 --> 00:40:07.800]   Huh?
[00:40:07.800 --> 00:40:08.640]   Did he do it?
[00:40:08.640 --> 00:40:10.440]   No, but he could have.
[00:40:10.440 --> 00:40:13.520]   Exodus 32, God looks at Moses and he's like,
[00:40:13.520 --> 00:40:15.000]   I'm done with the nation of Israel.
[00:40:15.000 --> 00:40:16.840]   They've betrayed me for the last time.
[00:40:16.840 --> 00:40:17.760]   I'm gonna do away with all of them.
[00:40:17.760 --> 00:40:19.860]   I'm gonna start over with you.
[00:40:19.860 --> 00:40:21.280]   Could he have done that?
[00:40:21.280 --> 00:40:23.960]   Start over an entire nation with one man?
[00:40:23.960 --> 00:40:27.520]   Somehow he didn't, but he could.
[00:40:27.520 --> 00:40:30.440]   Again, God is all powerful.
[00:40:30.440 --> 00:40:31.680]   Nothing's too hard for him.
[00:40:31.680 --> 00:40:33.120]   He can do whatever he wants so long
[00:40:33.120 --> 00:40:34.360]   it accords with his character.
[00:40:34.360 --> 00:40:35.680]   And this is what grips David.
[00:40:35.680 --> 00:40:38.560]   He realized that God is not just omnipotent universally.
[00:40:38.560 --> 00:40:40.360]   He is omnipotent personally.
[00:40:40.360 --> 00:40:43.460]   And the reason he knows it
[00:40:43.460 --> 00:40:44.720]   is because as he looks at himself,
[00:40:44.720 --> 00:40:48.440]   he knows God made me exactly how he wanted me.
[00:40:48.440 --> 00:40:51.880]   And he made you exactly how he wanted you.
[00:40:51.880 --> 00:40:55.360]   Like he didn't make a mistake.
[00:40:55.360 --> 00:40:59.560]   Like wherever it is, as you evaluate yourself,
[00:40:59.560 --> 00:41:01.960]   whatever it is about you that you love in yourself,
[00:41:01.960 --> 00:41:03.920]   like great head of hair and a strong jaw,
[00:41:03.920 --> 00:41:05.500]   and I love the money I make.
[00:41:05.500 --> 00:41:09.480]   You don't get to take credit for that, bro.
[00:41:09.480 --> 00:41:10.640]   God did that.
[00:41:10.640 --> 00:41:13.440]   And even the areas of your life
[00:41:13.440 --> 00:41:16.480]   that you don't like what you see in the mirror,
[00:41:16.480 --> 00:41:18.920]   like those things that mean you wish you could change.
[00:41:18.920 --> 00:41:20.840]   You've worked so hard trying to,
[00:41:20.840 --> 00:41:22.160]   and not even the things about your appearance,
[00:41:22.160 --> 00:41:23.980]   but the things in your life, the jobs you have,
[00:41:23.980 --> 00:41:27.200]   the cities you're in, the places you go,
[00:41:27.200 --> 00:41:28.240]   the friends that you have,
[00:41:28.240 --> 00:41:32.480]   like whatever it is in terms of your station in the world,
[00:41:32.480 --> 00:41:34.960]   God did that too.
[00:41:34.960 --> 00:41:36.680]   You're not an accident.
[00:41:36.680 --> 00:41:38.720]   David says, "You form my inward parts.
[00:41:38.720 --> 00:41:41.700]   You knit me together in my mother's womb."
[00:41:41.700 --> 00:41:44.760]   Which I'm not sure if it's trending anymore,
[00:41:44.760 --> 00:41:47.280]   but like a year ago, knitting was cool again.
[00:41:47.280 --> 00:41:48.120]   Y'all remember that?
[00:41:48.120 --> 00:41:49.760]   Like everybody was kind of in their grandma era
[00:41:49.760 --> 00:41:51.360]   and they were crocheting like sweaters and scarves
[00:41:51.360 --> 00:41:52.800]   and hats and all the sorts of things.
[00:41:52.800 --> 00:41:55.780]   I am, I'm no expert when it comes to knitting.
[00:41:55.780 --> 00:41:57.620]   I'm not a knit fluencer.
[00:41:57.620 --> 00:42:00.100]   And yet what I do know is every time I'd see somebody
[00:42:00.100 --> 00:42:02.180]   knitting or crocheting something,
[00:42:02.180 --> 00:42:05.100]   for the love of God, it never felt like y'all finished.
[00:42:05.100 --> 00:42:06.140]   They're sitting there, just always knitting.
[00:42:06.140 --> 00:42:07.860]   I'm like, are you ever going to wear one of these things?
[00:42:07.860 --> 00:42:10.900]   And yet therein was such an incredible reality
[00:42:10.900 --> 00:42:14.500]   about the whole science to knitting.
[00:42:14.500 --> 00:42:17.480]   It wasn't just that you take delight in the finished product.
[00:42:17.480 --> 00:42:19.620]   You took delight in the process
[00:42:19.620 --> 00:42:21.720]   of making whatever it was you were making.
[00:42:22.700 --> 00:42:27.700]   God doesn't just take delight in the person that you are.
[00:42:27.700 --> 00:42:30.780]   He takes great delight in the process
[00:42:30.780 --> 00:42:32.340]   of making you who you are.
[00:42:32.340 --> 00:42:33.180]   Do you see it?
[00:42:33.180 --> 00:42:34.660]   He knit you together.
[00:42:34.660 --> 00:42:36.380]   He even goes on, he says,
[00:42:36.380 --> 00:42:39.880]   "I was intricately woven in the depths of the earth."
[00:42:39.880 --> 00:42:42.880]   I don't even know what that means, but that sounds awesome.
[00:42:42.880 --> 00:42:46.780]   Which just tells you, God had a vision in mind
[00:42:46.780 --> 00:42:47.980]   when he made you.
[00:42:47.980 --> 00:42:52.980]   Like he had clarity of what he wanted to be true
[00:42:52.980 --> 00:42:55.800]   in your life and that he accomplished it.
[00:42:55.800 --> 00:42:57.000]   David even goes on.
[00:42:57.000 --> 00:42:59.240]   He says, "In your book were written all the days
[00:42:59.240 --> 00:43:01.360]   formed for me before there even was one."
[00:43:01.360 --> 00:43:04.060]   Which tells us God not only cared about who David was,
[00:43:04.060 --> 00:43:05.520]   but he also cared about what David did.
[00:43:05.520 --> 00:43:07.280]   And the same thing is true for you.
[00:43:07.280 --> 00:43:10.720]   He has a plan for your life.
[00:43:10.720 --> 00:43:13.420]   He has a purpose for the way you are.
[00:43:13.420 --> 00:43:17.280]   That's why David said he was fearfully and wonderfully made.
[00:43:17.280 --> 00:43:20.580]   Like David didn't just step in front of a mirror
[00:43:20.580 --> 00:43:25.160]   and be like, "Now that is one fearful and wonderful devil."
[00:43:25.160 --> 00:43:26.520]   You know, like that was not the way
[00:43:26.520 --> 00:43:27.880]   that he looked at himself.
[00:43:27.880 --> 00:43:32.880]   What he thought was, "My God is fearsome and wonderful.
[00:43:32.880 --> 00:43:36.400]   And anything that bears the mark of its maker
[00:43:36.400 --> 00:43:39.720]   is likewise fearsome and wonderful."
[00:43:39.720 --> 00:43:45.080]   Augustine, he said, "Men go abroad to wonder
[00:43:45.080 --> 00:43:48.760]   at the heights of mountains, at the huge waves of the sea,
[00:43:48.760 --> 00:43:50.640]   at the long courses of the rivers,
[00:43:50.640 --> 00:43:52.240]   at the vast compass of the ocean,
[00:43:52.240 --> 00:43:54.620]   at the circular motions of the stars.
[00:43:54.620 --> 00:44:00.000]   And yet they pass by themselves without ever wondering."
[00:44:00.000 --> 00:44:04.460]   You and I,
[00:44:04.460 --> 00:44:11.160]   we are one of the greatest evidences
[00:44:11.160 --> 00:44:12.860]   to the existence of God.
[00:44:14.120 --> 00:44:16.440]   We don't have time to get into the intricacy
[00:44:16.440 --> 00:44:21.440]   of the human anatomy, what it would take to make you.
[00:44:21.440 --> 00:44:24.760]   But I promise you, it's not by happenstance.
[00:44:24.760 --> 00:44:29.560]   It's not because something just fell together.
[00:44:29.560 --> 00:44:32.660]   It's because God, he knit you.
[00:44:32.660 --> 00:44:35.200]   He wove you.
[00:44:35.200 --> 00:44:36.080]   He made you.
[00:44:36.080 --> 00:44:40.280]   So if you look at yourself and all you feel is self-hate,
[00:44:40.280 --> 00:44:41.120]   let me be really clear,
[00:44:41.120 --> 00:44:42.680]   you are looking way too hard at yourself
[00:44:42.680 --> 00:44:45.320]   and you are not looking hard enough at your God.
[00:44:45.320 --> 00:44:49.940]   Because if you look at him, you will not see self-hate.
[00:44:49.940 --> 00:44:52.160]   You'll fall into self-forgetfulness.
[00:44:52.160 --> 00:44:53.800]   You'll only see him.
[00:44:53.800 --> 00:44:54.880]   Last one, here we go.
[00:44:54.880 --> 00:45:02.800]   "Oh, that you would slay the wicked, oh God.
[00:45:02.800 --> 00:45:04.880]   Oh, men of blood, depart from me.
[00:45:04.880 --> 00:45:07.480]   They speak against you with malicious intent, your enemies.
[00:45:07.480 --> 00:45:09.480]   They take your name in vain.
[00:45:09.480 --> 00:45:11.520]   Do I not hate those who hate you, oh Lord?
[00:45:11.520 --> 00:45:14.200]   Do I not loathe those who rise up against you?
[00:45:14.200 --> 00:45:15.600]   I hate them with complete hatred.
[00:45:15.600 --> 00:45:17.600]   I count them my enemies.
[00:45:17.600 --> 00:45:20.200]   Search me, oh God, know my heart.
[00:45:20.200 --> 00:45:22.200]   Try me and know my thoughts.
[00:45:22.200 --> 00:45:24.340]   See if there be any grievous way in me
[00:45:24.340 --> 00:45:27.360]   and lead me in the way everlasting."
[00:45:27.360 --> 00:45:30.600]   Now, admittedly, this last section,
[00:45:30.600 --> 00:45:32.260]   the fourth and final section,
[00:45:32.260 --> 00:45:36.040]   it doesn't read quite as smoothly or poetically
[00:45:36.040 --> 00:45:37.440]   as everything else did before it.
[00:45:37.440 --> 00:45:38.840]   It's a little bit more bristling,
[00:45:38.840 --> 00:45:40.400]   which begs the question for us, why?
[00:45:40.400 --> 00:45:42.320]   Like, it seems like somebody poured salt
[00:45:42.320 --> 00:45:43.520]   in the open wound of David,
[00:45:43.520 --> 00:45:45.880]   and we need to assess why that is.
[00:45:45.880 --> 00:45:47.680]   Well, just think, what has David said?
[00:45:47.680 --> 00:45:48.980]   What has David seen?
[00:45:48.980 --> 00:45:53.440]   He's seen God is omniscient.
[00:45:53.440 --> 00:45:54.720]   He knows everything.
[00:45:54.720 --> 00:45:56.320]   He knows everything about me.
[00:45:56.320 --> 00:46:00.040]   I'm fully known, and yet I'm fully loved.
[00:46:00.040 --> 00:46:04.400]   He sees that God is omnipresent.
[00:46:04.400 --> 00:46:07.000]   Like, it doesn't matter how far I try to go from God,
[00:46:07.000 --> 00:46:09.040]   he's with me wherever it is I am.
[00:46:09.040 --> 00:46:11.160]   He knows God is omnipotent,
[00:46:11.160 --> 00:46:15.560]   that God cares about how I am and what I do.
[00:46:15.560 --> 00:46:16.880]   And because of all of this,
[00:46:16.880 --> 00:46:19.640]   as he thinks about all of who God is,
[00:46:19.640 --> 00:46:21.440]   what it loads up into his mind
[00:46:21.440 --> 00:46:23.600]   is gratitude for the goodness of God.
[00:46:23.600 --> 00:46:26.440]   He sees, God, you're not just all-knowing,
[00:46:26.440 --> 00:46:28.120]   you're not just all powerful,
[00:46:28.120 --> 00:46:31.560]   you're not just everywhere all at once.
[00:46:31.560 --> 00:46:33.760]   You are all good.
[00:46:33.760 --> 00:46:35.200]   You're so good.
[00:46:38.720 --> 00:46:40.400]   He's omnibenevolent,
[00:46:40.400 --> 00:46:46.760]   which just means God is always and absolutely good.
[00:46:46.760 --> 00:46:48.320]   He's always good,
[00:46:48.320 --> 00:46:52.800]   meaning there's never a time when his goodness is not true.
[00:46:52.800 --> 00:46:54.560]   Some of you, you question that,
[00:46:54.560 --> 00:46:56.480]   but just know this book,
[00:46:56.480 --> 00:46:58.600]   it attests to the fact there's not a moment
[00:46:58.600 --> 00:46:59.440]   when he is not good.
[00:46:59.440 --> 00:47:02.040]   He is always good, and he's absolutely good,
[00:47:02.040 --> 00:47:04.160]   which means everything about who he is and what he does
[00:47:04.160 --> 00:47:07.200]   is always worthy of approval.
[00:47:07.200 --> 00:47:09.760]   Luke 18, 19, Jesus said to them,
[00:47:09.760 --> 00:47:10.680]   "Why do you call me good?
[00:47:10.680 --> 00:47:12.840]   No one is good except God alone."
[00:47:12.840 --> 00:47:15.400]   Psalm 105 says, "For the Lord is good.
[00:47:15.400 --> 00:47:17.120]   His steadfast love endures forever.
[00:47:17.120 --> 00:47:19.280]   His faithfulness is to all generations."
[00:47:19.280 --> 00:47:23.440]   Psalm 34, eight says, "Oh, taste and see, the Lord's good.
[00:47:23.440 --> 00:47:25.840]   Blessed is the man who takes refuge in him."
[00:47:25.840 --> 00:47:29.360]   James 1, 17 says, "Every good gift and every perfect gift
[00:47:29.360 --> 00:47:30.200]   is from where?
[00:47:30.200 --> 00:47:32.560]   From above, from the only giver of every good
[00:47:32.560 --> 00:47:35.840]   and perfect gift, coming down from the father of lights."
[00:47:35.840 --> 00:47:39.200]   You see, when we consider who God truly is,
[00:47:39.200 --> 00:47:41.280]   we cannot draw another conclusion.
[00:47:41.280 --> 00:47:44.360]   All we can arrive at is he is always and absolutely good.
[00:47:44.360 --> 00:47:47.800]   Like he is the most omnibenevolent being in the universe,
[00:47:47.800 --> 00:47:51.060]   but he's also the most omnibenevolent being to you.
[00:47:51.060 --> 00:47:53.880]   He's good to you.
[00:47:53.880 --> 00:47:57.400]   Which as I say that, I know some of you are like,
[00:47:57.400 --> 00:47:59.360]   "How can he be good to me?"
[00:47:59.360 --> 00:48:01.520]   Like, yeah, the point is God is always good to you,
[00:48:01.520 --> 00:48:03.400]   but how can he be good to me?
[00:48:03.400 --> 00:48:05.680]   Like I've suffered, I've struggled,
[00:48:05.680 --> 00:48:08.960]   I've strived, I feel beat up, I feel broken down,
[00:48:08.960 --> 00:48:11.080]   I feel bruised, Kylin.
[00:48:11.080 --> 00:48:12.600]   This doesn't make any sense how he could be good.
[00:48:12.600 --> 00:48:15.280]   How can God be good and I deal with all
[00:48:15.280 --> 00:48:16.440]   that I've dealt with?
[00:48:16.440 --> 00:48:21.000]   How can God be good when bad things happen to good people?
[00:48:21.000 --> 00:48:30.400]   The answer to that question is they don't.
[00:48:30.400 --> 00:48:34.720]   For none is good.
[00:48:35.640 --> 00:48:36.560]   No, not one.
[00:48:36.560 --> 00:48:40.400]   God alone is good.
[00:48:40.400 --> 00:48:42.220]   And all he does is good.
[00:48:42.220 --> 00:48:48.080]   And we, we are the ones who have wronged him
[00:48:48.080 --> 00:48:50.480]   in our trespasses and sins.
[00:48:50.480 --> 00:48:52.760]   And yet Titus tells us,
[00:48:52.760 --> 00:48:55.120]   "When the goodness, the goodness,
[00:48:55.120 --> 00:48:57.720]   and the loving kindness of God our Savior appeared,
[00:48:57.720 --> 00:48:59.480]   he saved us."
[00:48:59.480 --> 00:49:01.660]   Not because of works done by us,
[00:49:01.660 --> 00:49:05.580]   but according to his own mercy,
[00:49:05.580 --> 00:49:07.400]   by the washing of regeneration
[00:49:07.400 --> 00:49:09.000]   and renewal of the Holy Spirit.
[00:49:09.000 --> 00:49:14.920]   You see the question that we should be conflicted with
[00:49:14.920 --> 00:49:19.080]   is not how can God be good
[00:49:19.080 --> 00:49:21.800]   when bad things happen to good people?
[00:49:21.800 --> 00:49:24.440]   The question we should be conflicted with
[00:49:24.440 --> 00:49:28.580]   is how can God be good when the worst thing happened
[00:49:28.580 --> 00:49:31.680]   to the best person, his own son?
[00:49:31.680 --> 00:49:34.240]   You wanna know the answer?
[00:49:35.420 --> 00:49:38.040]   God can be good in the face of that
[00:49:38.040 --> 00:49:42.680]   because it proves to us that he's so good.
[00:49:42.680 --> 00:49:46.880]   He does not give himself for the lovable.
[00:49:46.880 --> 00:49:49.400]   He gives himself for the hateful.
[00:49:49.400 --> 00:49:52.840]   So much so that he would offer no one else
[00:49:52.840 --> 00:49:54.200]   for none else's good,
[00:49:54.200 --> 00:49:56.400]   but he would satisfy the righteous requirement
[00:49:56.400 --> 00:50:00.160]   of his own wrath by laying himself down
[00:50:00.160 --> 00:50:01.920]   through the form of the son.
[00:50:01.920 --> 00:50:05.500]   And in so doing, he would endure all the hate
[00:50:05.500 --> 00:50:07.960]   that you pin up for yourself.
[00:50:07.960 --> 00:50:09.860]   Christ died for that.
[00:50:09.860 --> 00:50:13.140]   He endured all of the hate, all of the insecurity,
[00:50:13.140 --> 00:50:14.460]   all of the inadequacy,
[00:50:14.460 --> 00:50:17.040]   all of the inconsistencies you feel about who you are.
[00:50:17.040 --> 00:50:18.940]   He endured all of it.
[00:50:18.940 --> 00:50:21.940]   All of the hate that you have pales in comparison
[00:50:21.940 --> 00:50:24.980]   to all the hate God has against your sin.
[00:50:24.980 --> 00:50:29.420]   And yet that laid on Christ as he stood upon your cross
[00:50:30.540 --> 00:50:34.600]   and all the love that you're so unwilling to give yourself,
[00:50:34.600 --> 00:50:36.920]   that I'm so unwilling to give myself,
[00:50:36.920 --> 00:50:41.720]   God has freely lavished upon us
[00:50:41.720 --> 00:50:46.760]   for those that have placed their faith in him.
[00:50:46.760 --> 00:50:49.680]   You see, here's what you gotta know.
[00:50:49.680 --> 00:50:51.680]   Christ became all that we're not.
[00:50:51.680 --> 00:50:55.940]   And so if you're here and you're insecure
[00:50:55.940 --> 00:50:57.800]   from what you've done,
[00:50:57.800 --> 00:51:00.720]   God knows all that you've done
[00:51:00.720 --> 00:51:02.320]   and he died for it anyways.
[00:51:02.320 --> 00:51:05.520]   If you're here and you're insecure from where you've been,
[00:51:05.520 --> 00:51:09.680]   God was there and he's with you now.
[00:51:09.680 --> 00:51:13.260]   If you're insecure from how you're made,
[00:51:13.260 --> 00:51:16.480]   God knows what you don't like about yourself.
[00:51:16.480 --> 00:51:17.840]   He made it himself,
[00:51:17.840 --> 00:51:22.520]   but he died to save all of you anyways,
[00:51:22.520 --> 00:51:24.760]   not just the parts that you think worthy.
[00:51:24.760 --> 00:51:27.520]   And if you're insecure from why you do what you do,
[00:51:27.520 --> 00:51:29.400]   why you're here,
[00:51:29.400 --> 00:51:32.580]   God's goodness is always reaching,
[00:51:32.580 --> 00:51:35.560]   especially when we're in the wrong.
[00:51:35.560 --> 00:51:41.760]   If you're here and you're struggling with self-hate tonight,
[00:51:41.760 --> 00:51:47.040]   just know you should not hate that
[00:51:47.040 --> 00:51:50.720]   which Christ has loved and laid his life down for.
[00:51:50.720 --> 00:51:52.220]   Let me pray that you wouldn't.

