
[00:00:00.000 --> 00:00:15.600]  這次主子從信仰的角度去看美
[00:33:55.280 --> 00:33:57.280]  中世紀的想法
[00:33:57.280 --> 00:33:59.280]  都是覺得這個世界是神所設計的
[00:33:59.280 --> 00:34:01.280]  所以神設計的東西
[00:34:01.280 --> 00:34:03.280]  是有一定的
[00:34:03.280 --> 00:34:05.280]  所謂自然律或定律
[00:34:05.280 --> 00:34:07.280]  譬如舉個例子
[00:34:07.280 --> 00:34:09.280]  人有兩隻手兩隻腳
[00:34:09.280 --> 00:34:11.280]  為什麼是這樣的
[00:34:11.280 --> 00:34:13.280]  因為神設計的
[00:34:13.280 --> 00:34:15.280]  所以你沒有了一隻手
[00:34:15.280 --> 00:34:17.280]  你就有一種缺憾
[00:34:17.280 --> 00:34:19.280]  你又要明白
[00:34:19.280 --> 00:34:21.280]  今天我們
[00:34:21.280 --> 00:34:23.280]  我們今天這些叫做
[00:34:23.280 --> 00:34:25.280]  Woke culture
[00:34:25.280 --> 00:34:27.280]  Woke culture
[00:34:27.280 --> 00:34:29.280]  我們西方會看
[00:34:29.280 --> 00:34:31.280]  Woke culture
[00:34:31.280 --> 00:34:33.280]  中文怎麼翻譯呢
[00:34:33.280 --> 00:34:35.280]  醒覺文化
[00:34:35.280 --> 00:34:37.280]  中文完全認不出來
[00:34:37.280 --> 00:34:39.280]  Woke culture
[00:34:39.280 --> 00:34:41.280]  你不可以說任何東西是壞的
[00:34:41.280 --> 00:34:43.280]  盲眼是不好的
[00:34:43.280 --> 00:34:45.280]  歧視盲眼的人
[00:34:45.280 --> 00:34:47.280]  人應該有兩隻手
[00:34:47.280 --> 00:34:49.280]  歧視沒有了一隻手的人
[00:34:49.280 --> 00:34:51.280]  所以現在什麼都是好的
[00:34:51.280 --> 00:34:53.280]  每個人都漂亮
[00:34:53.280 --> 00:34:55.280]  大眼又漂亮,盲眼又漂亮
[00:34:55.280 --> 00:34:57.280]  低手的低腳的都是很漂亮的人
[00:34:57.280 --> 00:34:59.280]  我們不要理會Woke culture
[00:34:59.280 --> 00:35:01.280]  中世紀early church
[00:35:01.280 --> 00:35:03.280]  明顯是覺得神對每一樣東西
[00:35:03.280 --> 00:35:05.280]  都有一個設計
[00:35:05.280 --> 00:35:07.280]  所以如果那樣東西
[00:35:07.280 --> 00:35:09.280]  是真正按照神的設計
[00:35:09.280 --> 00:35:11.280]  那樣東西就叫Beauty
[00:35:11.280 --> 00:35:13.280]  所以兩隻手,兩隻腳,兩隻眼
[00:35:13.280 --> 00:35:15.280]  一個鼻子,一個嘴的那個人
[00:35:15.280 --> 00:35:17.280]  在某種意義上
[00:35:17.280 --> 00:35:19.280]  就是有一種Beauty在這裡
[00:35:19.280 --> 00:35:21.280]  這就是神所意圖的
[00:35:21.280 --> 00:35:23.280]  當然這個不只是物質的
[00:35:23.280 --> 00:35:25.280]  所以如果一個人
[00:35:25.280 --> 00:35:27.280]  很有愛心
[00:35:27.280 --> 00:35:29.280]  他就是一個美麗的人
[00:35:29.280 --> 00:35:31.280]  因為神造人出來的時候
[00:35:31.280 --> 00:35:33.280]  是意圖人
[00:35:33.280 --> 00:35:35.280]  去愛上一個人,去彼此傷害
[00:35:35.280 --> 00:35:37.280]  有一個人拿著一把刀
[00:35:37.280 --> 00:35:39.280]  到處斬人的
[00:35:39.280 --> 00:35:41.280]  那個就是一個醜陋的人
[00:35:41.280 --> 00:35:43.280]  無論他長得多漂亮
[00:35:43.280 --> 00:35:45.280]  他都是一個醜陋的人
[00:35:45.280 --> 00:35:47.280]  因為上主設計人
[00:35:47.280 --> 00:35:49.280]  不是叫人拿著一把刀到處斬人的
[00:35:49.280 --> 00:35:51.280]  所以這個就涉及到
[00:35:51.280 --> 00:35:53.280]  所謂自然論的問題
[00:35:53.280 --> 00:35:55.280]  或者What is the intention
[00:35:55.280 --> 00:35:57.280]  那樣東西的intention
[00:35:57.280 --> 00:35:59.280]  是什麼呢
[00:35:59.280 --> 00:36:01.280]  如果他能夠fulfill
[00:36:01.280 --> 00:36:03.280]  神intent的有那種function
[00:36:03.280 --> 00:36:05.280]  他就是一個美的東西
[00:36:05.280 --> 00:36:07.280]  所以從這個角度來看
[00:36:07.280 --> 00:36:09.280]  你又可以引申
[00:36:09.280 --> 00:36:11.280]  其實可以引申很多東西
[00:36:11.280 --> 00:36:13.280]  譬如你可不可以
[00:36:13.280 --> 00:36:15.280]  談一個美麗的社會呢
[00:36:15.280 --> 00:36:17.280]  從這個角度來看
[00:36:17.280 --> 00:36:19.280]  你就問
[00:36:19.280 --> 00:36:21.280]  神對社會有沒有design呢
[00:36:21.280 --> 00:36:23.280]  我就會覺得
[00:36:23.280 --> 00:36:25.280]  從聖經的角度來看
[00:36:25.280 --> 00:36:27.280]  一個公義與憐憫
[00:36:27.280 --> 00:36:29.280]  並存的社會
[00:36:29.280 --> 00:36:31.280]  就是一個神intent的社會
[00:36:31.280 --> 00:36:33.280]  這是舊日律法教我們的
[00:36:33.280 --> 00:36:35.280]  所以從這個角度來看
[00:36:35.280 --> 00:36:37.280]  一個公義憐憫
[00:36:37.280 --> 00:36:39.280]  兼備的社會
[00:36:39.280 --> 00:36:41.280]  就是一個美麗的社會
[00:36:41.280 --> 00:36:43.280]  一個沒有公義
[00:36:43.280 --> 00:36:45.280]  沒有憐憫的社會
[00:36:45.280 --> 00:36:47.280]  就是一個醜陋的社會
[00:36:47.280 --> 00:36:49.280]  你感覺到的
[00:36:49.280 --> 00:36:51.280]  一個沒有公義憐憫的社會
[00:36:51.280 --> 00:36:53.280]  就算你不是被人迫害的那個
[00:36:53.280 --> 00:36:55.280]  你都會覺得
[00:36:55.280 --> 00:36:57.280]  在這個社會裏面
[00:36:57.280 --> 00:36:59.280]  很窒息的
[00:36:59.280 --> 00:37:01.280]  很不開心的
[00:37:01.280 --> 00:37:03.280]  就算你不是受害者
[00:37:03.280 --> 00:37:05.280]  你都不會覺得開心
[00:37:05.280 --> 00:37:07.280]  因為你處於一個醜陋的環境當中
[00:37:07.280 --> 00:37:09.280]  這是第二個觀念
[00:37:09.280 --> 00:37:11.280]  integrity 神設計是甚麼
[00:37:11.280 --> 00:37:13.280]  第三個
[00:37:13.280 --> 00:37:15.280]  我說過最難補充這一點
[00:37:15.280 --> 00:37:17.280]  所以
[00:37:17.280 --> 00:37:19.280]  從這個美的角度來看
[00:37:19.280 --> 00:37:21.280]  甚麼叫做
[00:37:21.280 --> 00:37:23.280]  神聖呢
[00:37:23.280 --> 00:37:25.280]  sacrification
[00:37:25.280 --> 00:37:27.280]  從美學的角度來看
[00:37:27.280 --> 00:37:29.280]  神聖就是
[00:37:29.280 --> 00:37:31.280]  我們做回
[00:37:31.280 --> 00:37:33.280]  神意圖
[00:37:33.280 --> 00:37:35.280]  我們做人
[00:37:35.280 --> 00:37:37.280]  的人
[00:37:37.280 --> 00:37:39.280]  神本來做人
[00:37:39.280 --> 00:37:41.280]  神做亞當的時候
[00:37:41.280 --> 00:37:43.280]  是意圖亞當是一個怎樣的人呢
[00:37:43.280 --> 00:37:45.280]  我做回那個
[00:37:45.280 --> 00:37:47.280]  之前的亞當
[00:37:47.280 --> 00:37:49.280]  就是神聖
[00:37:49.280 --> 00:37:51.280]  或者我做回一個
[00:37:51.280 --> 00:37:53.280]  美麗的人
[00:37:53.280 --> 00:37:55.280]  人原本應該有的
[00:37:55.280 --> 00:37:57.280]  樣式的人
[00:37:57.280 --> 00:37:59.280]  那個就是一個美麗的人
[00:37:59.280 --> 00:38:01.280]  有沒有想過
[00:38:01.280 --> 00:38:03.280]  其實聖清就是做一個美麗的人
[00:38:03.280 --> 00:38:05.280]  第三個
[00:38:05.280 --> 00:38:07.280]  光彩
[00:38:07.280 --> 00:38:09.280]  Aquinas 大概
[00:38:09.280 --> 00:38:11.280]  這一點是說到
[00:38:11.280 --> 00:38:13.280]  所有存在的東西
[00:38:13.280 --> 00:38:15.280]  都有一種
[00:38:15.280 --> 00:38:17.280]  光彩
[00:38:17.280 --> 00:38:19.280]  在裏面
[00:38:19.280 --> 00:38:21.280]  這個比較abstract
[00:38:21.280 --> 00:38:23.280]  或者
[00:38:23.280 --> 00:38:25.280]  基本上對教父和
[00:38:25.280 --> 00:38:27.280]  中世紀整個傳統
[00:38:27.280 --> 00:38:29.280]  都好
[00:38:29.280 --> 00:38:31.280]  都會覺得
[00:38:31.280 --> 00:38:33.280]  non-being
[00:38:33.280 --> 00:38:35.280]  即是沒有東西
[00:38:35.280 --> 00:38:37.280]  是一種不好的東西
[00:38:37.280 --> 00:38:39.280]  是一種醜陋的東西
[00:38:39.280 --> 00:38:41.280]  只要有些東西
[00:38:41.280 --> 00:38:43.280]  是存在的話
[00:38:43.280 --> 00:38:45.280]  本身就帶有一種美麗
[00:38:45.280 --> 00:38:47.280]  in that sense 蟑螂
[00:38:47.280 --> 00:38:49.280]  都有它的美麗
[00:38:49.280 --> 00:38:51.280]  存在的東西
[00:38:51.280 --> 00:38:53.280]  不是一個lone
[00:38:53.280 --> 00:38:55.280]  可以這樣說
[00:38:55.280 --> 00:38:57.280]  所以
[00:38:57.280 --> 00:38:59.280]  譬如
[00:38:59.280 --> 00:39:01.280]  如果一定要說經文
[00:39:01.280 --> 00:39:03.280]  中世紀人會想到
[00:39:03.280 --> 00:39:05.280]  第一字
[00:39:05.280 --> 00:39:07.280]  地是空虛混沌的
[00:39:07.280 --> 00:39:09.280]  空虛混沌就是world
[00:39:09.280 --> 00:39:11.280]  所以神就要create order
[00:39:11.280 --> 00:39:13.280]  變成一些存有物
[00:39:13.280 --> 00:39:15.280]  這樣說
[00:39:15.280 --> 00:39:17.280]  都比較抽象
[00:39:17.280 --> 00:39:19.280]  有些什麼場景
[00:39:19.280 --> 00:39:21.280]  我們可以feel到
[00:39:21.280 --> 00:39:23.280]  所謂存在的美
[00:39:23.280 --> 00:39:25.280]  舉個例子
[00:39:25.280 --> 00:39:27.280]  不知道你有沒有
[00:39:27.280 --> 00:39:29.280]  試過
[00:39:29.280 --> 00:39:31.280]  坐一些
[00:39:31.280 --> 00:39:33.280]  郵輪
[00:39:33.280 --> 00:39:35.280]  郵輪
[00:39:35.280 --> 00:39:37.280]  郵輪在海裏
[00:39:37.280 --> 00:39:39.280]  於是你有一個balcony
[00:39:39.280 --> 00:39:41.280]  你就可能望著
[00:39:41.280 --> 00:39:43.280]  大海
[00:39:43.280 --> 00:39:45.280]  海上有個天空
[00:39:45.280 --> 00:39:47.280]  從proportion
[00:39:47.280 --> 00:39:49.280]  來說就沒有什麼proportion
[00:39:49.280 --> 00:39:51.280]  就只有一個大海在你面前
[00:39:51.280 --> 00:39:53.280]  然後天空又是無邊際的天空
[00:39:53.280 --> 00:39:55.280]  可能有幾個雲在那裏
[00:39:55.280 --> 00:39:57.280]  沒有什麼設計在裏面
[00:39:57.280 --> 00:39:59.280]  總之就見到一個很大的海
[00:39:59.280 --> 00:40:01.280]  和很闊的天空
[00:40:01.280 --> 00:40:03.280]  有時我們見到這些東西
[00:40:03.280 --> 00:40:05.280]  見到這些很大的東西
[00:40:05.280 --> 00:40:07.280]  一種所謂infinity
[00:40:07.280 --> 00:40:09.280]  的感覺
[00:40:09.280 --> 00:40:11.280]  我們見到一些無限的
[00:40:11.280 --> 00:40:13.280]  一種感覺
[00:40:13.280 --> 00:40:15.280]  有種美
[00:40:15.280 --> 00:40:17.280]  我不知道你有沒有試過這種經驗
[00:40:17.280 --> 00:40:19.280]  為什麼會覺得美呢?
[00:40:19.280 --> 00:40:21.280]  其實很難解釋
[00:40:21.280 --> 00:40:23.280]  這種美和美女的美
[00:40:23.280 --> 00:40:25.280]  是完全兩回事
[00:40:25.280 --> 00:40:27.280]  美女的美就是五官
[00:40:27.280 --> 00:40:29.280]  proportion, right那些東西
[00:40:29.280 --> 00:40:31.280]  海是一團東西
[00:40:31.280 --> 00:40:33.280]  天空是一團東西
[00:40:33.280 --> 00:40:35.280]  就因為它那麼大
[00:40:35.280 --> 00:40:37.280]  所以
[00:40:37.280 --> 00:40:39.280]  給我們一種感覺
[00:40:39.280 --> 00:40:41.280]  我們覺得
[00:40:41.280 --> 00:40:43.280]  在這個偉大的海和天空
[00:40:43.280 --> 00:40:45.280]  面前
[00:40:45.280 --> 00:40:47.280]  我們算不得什麼
[00:40:47.280 --> 00:40:49.280]  我們只是驚訝在這種
[00:40:49.280 --> 00:40:51.280]  vastness裏面
[00:40:51.280 --> 00:40:53.280]  這種就是傳有給我們
[00:40:53.280 --> 00:40:55.280]  的一種力量
[00:40:55.280 --> 00:40:57.280]  the fact that
[00:40:57.280 --> 00:40:59.280]  好像有一個infinite的presence在我們面前
[00:40:59.280 --> 00:41:01.280]  或者另外舉一個例子
[00:41:01.280 --> 00:41:03.280]  就是一個
[00:41:03.280 --> 00:41:05.280]  新生的baby
[00:41:05.280 --> 00:41:07.280]  我有三個女兒
[00:41:07.280 --> 00:41:09.280]  第三個女兒
[00:41:09.280 --> 00:41:11.280]  第一個女兒
[00:41:11.280 --> 00:41:13.280]  醫生不讓我
[00:41:13.280 --> 00:41:15.280]  看這個baby
[00:41:15.280 --> 00:41:17.280]  擠出來
[00:41:17.280 --> 00:41:19.280]  整塊部位就不能看
[00:41:19.280 --> 00:41:21.280]  不知道香港有沒有得看
[00:41:21.280 --> 00:41:23.280]  第二個女兒就很心急
[00:41:23.280 --> 00:41:25.280]  現在她夜幾歲都很心急
[00:41:25.280 --> 00:41:27.280]  她肚裏面的baby都很心急
[00:41:27.280 --> 00:41:29.280]  我回家拿東西趕回醫院之前
[00:41:29.280 --> 00:41:31.280]  她已經擠了
[00:41:31.280 --> 00:41:33.280]  擠了出來
[00:41:33.280 --> 00:41:35.280]  所以看不到
[00:41:35.280 --> 00:41:37.280]  第三個baby出生終於我看到了
[00:41:37.280 --> 00:41:39.280]  然後就給我剪了
[00:41:39.280 --> 00:41:41.280]  有沒有人剪過磁帶
[00:41:41.280 --> 00:41:43.280]  沒有
[00:41:43.280 --> 00:41:45.280]  有兩個爸爸剪過磁帶
[00:41:45.280 --> 00:41:47.280]  很過癮
[00:41:47.280 --> 00:41:49.280]  磁帶很難剪
[00:41:49.280 --> 00:41:51.280]  因為上面有些wax
[00:41:51.280 --> 00:41:53.280]  類似蠟的東西
[00:41:53.280 --> 00:41:55.280]  剪也剪不到
[00:41:55.280 --> 00:41:57.280]  剪完磁帶
[00:41:57.280 --> 00:41:59.280]  拿著baby
[00:41:59.280 --> 00:42:01.280]  其實大家有沒有見過
[00:42:01.280 --> 00:42:03.280]  剛剛出生的baby
[00:42:03.280 --> 00:42:05.280]  其實樣子是很噁心的
[00:42:05.280 --> 00:42:07.280]  一坨東西
[00:42:07.280 --> 00:42:09.280]  但不要緊
[00:42:09.280 --> 00:42:11.280]  因為她是alive
[00:42:11.280 --> 00:42:13.280]  因為她是一個有生命的東西
[00:42:13.280 --> 00:42:15.280]  你就覺得她是一塊
[00:42:15.280 --> 00:42:17.280]  一塊很美麗的東西
[00:42:17.280 --> 00:42:19.280]  It's beautiful
[00:42:19.280 --> 00:42:21.280]  Just because she is alive
[00:42:21.280 --> 00:42:23.280]  OK
[00:42:23.280 --> 00:42:25.280]  我想生命有些
[00:42:25.280 --> 00:42:27.280]  通常我們不會特別因為有東西存在
[00:42:27.280 --> 00:42:29.280]  就覺得她很美
[00:42:29.280 --> 00:42:31.280]  有些特別的場景會令我
[00:42:31.280 --> 00:42:33.280]  真的忽然間感覺到
[00:42:33.280 --> 00:42:35.280]  這個世界為什麼會有東西在呢
[00:42:35.280 --> 00:42:37.280]  為什麼這個世界
[00:42:37.280 --> 00:42:39.280]  有些東西這麼特別呢
[00:42:39.280 --> 00:42:41.280]  Just because it's there
[00:42:41.280 --> 00:42:43.280]  已經strike me as
[00:42:43.280 --> 00:42:45.280]  一種wonder
[00:42:45.280 --> 00:42:47.280]  一種奇妙的東西
[00:42:47.280 --> 00:42:49.280]  Aquinas就會說
[00:42:49.280 --> 00:42:51.280]  有時世界就會strike us
[00:42:51.280 --> 00:42:53.280]  the very existence of the world
[00:42:53.280 --> 00:42:55.280]  已經有一種光彩在裡面
[00:42:55.280 --> 00:42:57.280]  這個就是
[00:42:57.280 --> 00:42:59.280]  中世紀裏面
[00:42:59.280 --> 00:43:01.280]  傳統就說
[00:43:01.280 --> 00:43:03.280]  所謂
[00:43:03.280 --> 00:43:05.280]  如何從世界
[00:43:05.280 --> 00:43:07.280]  如何看到世界的美
[00:43:07.280 --> 00:43:09.280]  剛才已經說了一點
[00:43:09.280 --> 00:43:11.280]  如何從世界的美走到三一神的美呢
[00:43:11.280 --> 00:43:17.280]  我講過了
[00:43:17.280 --> 00:43:19.280]  神學的美學
[00:43:19.280 --> 00:43:21.280]  想做的就是一個橋樑
[00:43:21.280 --> 00:43:23.280]  如何由世界的美
[00:43:23.280 --> 00:43:25.280]  讓我們體會
[00:43:25.280 --> 00:43:27.280]  上主的美
[00:43:27.280 --> 00:43:29.280]  是一種narrative
[00:43:29.280 --> 00:43:31.280]  但我之前講過
[00:43:31.280 --> 00:43:33.280]  什麼都是narrative
[00:43:33.280 --> 00:43:35.280]  從一個角度來看
[00:43:35.280 --> 00:43:37.280]  有一個narrative的框架
[00:43:37.280 --> 00:43:39.280]  讓你看到一些
[00:43:39.280 --> 00:43:41.280]  你本來可能看到都看不到的東西
[00:43:41.280 --> 00:43:43.280]  我們就說
[00:43:43.280 --> 00:43:45.280]  譬如proportion
[00:43:45.280 --> 00:43:47.280]  就算了
[00:43:47.280 --> 00:43:49.280]  世界美麗的東西
[00:43:49.280 --> 00:43:51.280]  就有些right proportion的東西
[00:43:51.280 --> 00:43:53.280]  譬如眼耳喉鼻是right proportion
[00:43:53.280 --> 00:43:55.280]  不是大眼細鼻
[00:43:55.280 --> 00:43:57.280]  之類的
[00:43:57.280 --> 00:43:59.280]  有一個cord的progression
[00:43:59.280 --> 00:44:01.280]  就好聽了
[00:44:01.280 --> 00:44:05.280]  於是我們發覺
[00:44:05.280 --> 00:44:07.280]  三一神
[00:44:07.280 --> 00:44:09.280]  有趣的地方是
[00:44:09.280 --> 00:44:11.280]  我們所信的神
[00:44:11.280 --> 00:44:13.280]  是一個三一的神
[00:44:13.280 --> 00:44:15.280]  三一的神就可以有proportion
[00:44:15.280 --> 00:44:17.280]  如果神是一個mono
[00:44:17.280 --> 00:44:23.280]  是一個很孤單的一
[00:44:23.280 --> 00:44:25.280]  就沒有proportion
[00:44:25.280 --> 00:44:27.280]  可以說
[00:44:27.280 --> 00:44:29.280]  但有趣的是
[00:44:29.280 --> 00:44:31.280]  我們的神是一個三一神
[00:44:31.280 --> 00:44:33.280]  那三怎樣relate
[00:44:33.280 --> 00:44:35.280]  以致他們是三
[00:44:35.280 --> 00:44:37.280]  但又是一呢
[00:44:37.280 --> 00:44:39.280]  這就是proportion的問題
[00:44:39.280 --> 00:44:41.280]  你可以說
[00:44:41.280 --> 00:44:43.280]  三個聖父聖子聖靈
[00:44:43.280 --> 00:44:45.280]  是proportion in a way
[00:44:45.280 --> 00:44:47.280]  所以這三樣東西加起來
[00:44:47.280 --> 00:44:49.280]  你又會覺得是一個unity
[00:44:49.280 --> 00:44:51.280]  而不是三個separate分開的東西
[00:44:51.280 --> 00:44:53.280]  那就不美了
[00:44:53.280 --> 00:44:55.280]  用廣東話說
[00:44:55.280 --> 00:44:57.280]  所以在三一神裏面
[00:44:57.280 --> 00:44:59.280]  我們看到聖經強調
[00:44:59.280 --> 00:45:01.280]  三一神的
[00:45:01.280 --> 00:45:03.280]  同工和信復
[00:45:03.280 --> 00:45:05.280]  這就有趣
[00:45:05.280 --> 00:45:07.280]  我們的Christian Theology
[00:45:07.280 --> 00:45:09.280]  強調他們一方面
[00:45:09.280 --> 00:45:11.280]  是equal
[00:45:11.280 --> 00:45:13.280]  但一方面又不是equal
[00:45:13.280 --> 00:45:15.280]  父子聖靈
[00:45:15.280 --> 00:45:17.280]  是同榮
[00:45:17.280 --> 00:45:19.280]  同尊同榮
[00:45:19.280 --> 00:45:21.280]  但他們在
[00:45:21.280 --> 00:45:23.280]  所謂經濟
[00:45:23.280 --> 00:45:25.280]  三一神
[00:45:25.280 --> 00:45:27.280]  這個詞就有神學老兄用
[00:45:27.280 --> 00:45:29.280]  分開所謂immoral
[00:45:29.280 --> 00:45:31.280]  和economic trinity
[00:45:31.280 --> 00:45:33.280]  immoral指三一神內在的生命
[00:45:33.280 --> 00:45:35.280]  economic指
[00:45:35.280 --> 00:45:37.280]  他外演
[00:45:37.280 --> 00:45:39.280]  他來到這個世界
[00:45:39.280 --> 00:45:41.280]  他在這個世界做的工作
[00:45:41.280 --> 00:45:43.280]  在這個economic trinity裏面
[00:45:43.280 --> 00:45:45.280]  明顯他們不是
[00:45:45.280 --> 00:45:47.280]  所謂絕對平等
[00:45:47.280 --> 00:45:49.280]  他們是有信復
[00:45:49.280 --> 00:45:51.280]  這就有趣
[00:45:51.280 --> 00:45:53.280]  聖經裏面
[00:45:53.280 --> 00:45:55.280]  強調
[00:45:55.280 --> 00:45:57.280]  雖然聖子和聖父同榮
[00:45:57.280 --> 00:45:59.280]  但來到
[00:45:59.280 --> 00:46:01.280]  世界上他就信復於
[00:46:01.280 --> 00:46:03.280]  父
[00:46:03.280 --> 00:46:05.280]  所以福音指
[00:46:05.280 --> 00:46:07.280]  我所做的不是
[00:46:07.280 --> 00:46:09.280]  父所吩咐
[00:46:09.280 --> 00:46:11.280]  雖然他有
[00:46:11.280 --> 00:46:13.280]  神的形象
[00:46:13.280 --> 00:46:15.280]  但卻謙卑
[00:46:15.280 --> 00:46:17.280]  以至死
[00:46:17.280 --> 00:46:19.280]  加上
[00:46:19.280 --> 00:46:21.280]  原來當
[00:46:21.280 --> 00:46:23.280]  指導誠肉身的時候
[00:46:23.280 --> 00:46:25.280]  他的生命
[00:46:25.280 --> 00:46:27.280]  就proportion
[00:46:27.280 --> 00:46:29.280]  他是一個creature
[00:46:29.280 --> 00:46:31.280]  生命的榮耀
[00:46:31.280 --> 00:46:33.280]  而一個creature生命的榮耀
[00:46:33.280 --> 00:46:35.280]  就在於他
[00:46:35.280 --> 00:46:37.280]  信復Creator
[00:46:37.280 --> 00:46:39.280]  這個指就活出了
[00:46:39.280 --> 00:46:41.280]  這種謙卑的榮耀
[00:46:41.280 --> 00:46:43.280]  另外聖靈同樣
[00:46:43.280 --> 00:46:45.280]  活出這個所謂
[00:46:45.280 --> 00:46:47.280]  祝福的生命
[00:46:47.280 --> 00:46:49.280]  因為基督說過
[00:46:49.280 --> 00:46:51.280]  聖靈來就是要
[00:46:51.280 --> 00:46:53.280]  教導門徒
[00:46:53.280 --> 00:46:55.280]  記得基督所說的
[00:46:55.280 --> 00:46:57.280]  說話
[00:46:57.280 --> 00:46:59.280]  所以聖靈不是要誇耀自己
[00:46:59.280 --> 00:47:01.280]  聖靈是
[00:47:01.280 --> 00:47:03.280]  讓人明白
[00:47:03.280 --> 00:47:05.280]  知道基督的拯救道理
[00:47:05.280 --> 00:47:07.280]  所以你看到
[00:47:07.280 --> 00:47:09.280]  在三一神裏面
[00:47:09.280 --> 00:47:11.280]  那個榮耀一方面
[00:47:11.280 --> 00:47:13.280]  他們是同等的
[00:47:13.280 --> 00:47:15.280]  但另一方面
[00:47:15.280 --> 00:47:17.280]  又不是平等的
[00:47:17.280 --> 00:47:19.280]  他們這個平等是
[00:47:19.280 --> 00:47:21.280]  如果為了creature
[00:47:21.280 --> 00:47:23.280]  為了受造物
[00:47:23.280 --> 00:47:25.280]  他們可以互相submit
[00:47:25.280 --> 00:47:27.280]  去信服大家
[00:47:27.280 --> 00:47:29.280]  傳統教會的神學
[00:47:29.280 --> 00:47:31.280]  都會相信
[00:47:31.280 --> 00:47:33.280]  被猜的應該是聖子
[00:47:33.280 --> 00:47:35.280]  被猜的應該是聖子
[00:47:35.280 --> 00:47:37.280]  如果只猜父就不對了
[00:47:37.280 --> 00:47:39.280]  為什麼不對呢
[00:47:39.280 --> 00:47:41.280]  沒有詳細解釋
[00:47:41.280 --> 00:47:43.280]  基督覺得
[00:47:43.280 --> 00:47:45.280]  應該是父猜子
[00:47:45.280 --> 00:47:47.280]  應該是父與子
[00:47:47.280 --> 00:47:49.280]  一起猜聖靈
[00:47:49.280 --> 00:47:51.280]  這相符合他們的位置
[00:47:51.280 --> 00:47:53.280]  因為父某程度是根源
[00:47:53.280 --> 00:47:55.280]  origin
[00:47:55.280 --> 00:47:57.280]  of 子和聖靈
[00:47:57.280 --> 00:47:59.280]  所以你看到
[00:47:59.280 --> 00:48:01.280]  在三一神
[00:48:01.280 --> 00:48:03.280]  所謂經濟三一神的
[00:48:03.280 --> 00:48:05.280]  活動裏面
[00:48:05.280 --> 00:48:07.280]  某程度是相符合
[00:48:07.280 --> 00:48:09.280]  Emmanuel Trinity裏面的位置
[00:48:09.280 --> 00:48:11.280]  父就是
[00:48:11.280 --> 00:48:13.280]  unorigin
[00:48:13.280 --> 00:48:15.280]  即是沒有開始
[00:48:15.280 --> 00:48:17.280]  或者沒有源頭
[00:48:17.280 --> 00:48:19.280]  父是沒有源頭
[00:48:19.280 --> 00:48:21.280]  應該這樣翻譯好一點
[00:48:21.280 --> 00:48:23.280]  而子和靈的源頭就來自父
[00:48:23.280 --> 00:48:25.280]  這就是傳統的三一論所說的
[00:48:25.280 --> 00:48:27.280]  這就是傳統的三一論所說的
[00:48:27.280 --> 00:48:29.280]  於是乎
[00:48:29.280 --> 00:48:31.280]  由世界的proportion
[00:48:31.280 --> 00:48:33.280]  我們想到
[00:48:33.280 --> 00:48:35.280]  父或者三一神
[00:48:35.280 --> 00:48:37.280]  這個完美的proportion
[00:48:37.280 --> 00:48:39.280]  這個integrity
[00:48:39.280 --> 00:48:41.280]  我們想到三一神的integrity
[00:48:41.280 --> 00:48:43.280]  大家有沒有想過
[00:48:43.280 --> 00:48:45.280]  在約翰一書裏說到
[00:48:45.280 --> 00:48:47.280]  因為神是愛
[00:48:47.280 --> 00:48:49.280]  大家都可能背過
[00:48:49.280 --> 00:48:51.280]  這些經文
[00:48:51.280 --> 00:48:53.280]  但大家有沒有想過
[00:48:53.280 --> 00:48:55.280]  愛是不可以
[00:48:55.280 --> 00:48:57.280]  自己愛自己的呢
[00:48:57.280 --> 00:48:59.280]  自戀狂
[00:48:59.280 --> 00:49:01.280]  但我們
[00:49:01.280 --> 00:49:03.280]  很奇妙
[00:49:03.280 --> 00:49:05.280]  讚嘆原來我們所信的
[00:49:05.280 --> 00:49:07.280]  是三一神
[00:49:07.280 --> 00:49:09.280]  在unity裏面
[00:49:09.280 --> 00:49:11.280]  原來又有一個trinity
[00:49:11.280 --> 00:49:13.280]  在裏面
[00:49:13.280 --> 00:49:15.280]  這就合理了
[00:49:15.280 --> 00:49:17.280]  父子聖靈之間
[00:49:17.280 --> 00:49:19.280]  互相之間的愛的團契
[00:49:19.280 --> 00:49:21.280]  現代的神學
[00:49:21.280 --> 00:49:23.280]  即是二十世紀的神學
[00:49:23.280 --> 00:49:25.280]  就會很強調
[00:49:25.280 --> 00:49:27.280]  父子聖靈之間的愛的團契
[00:49:27.280 --> 00:49:29.280]  其實就是
[00:49:29.280 --> 00:49:31.280]  人的愛的團契
[00:49:31.280 --> 00:49:33.280]  所謂的
[00:49:33.280 --> 00:49:35.280]  藍本
[00:49:35.280 --> 00:49:37.280]  根源也好
[00:49:37.280 --> 00:49:39.280]  藍本也好
[00:49:39.280 --> 00:49:41.280]  是因為三一神首先彼此相愛
[00:49:41.280 --> 00:49:43.280]  所以我們人按著
[00:49:43.280 --> 00:49:45.280]  他的形象去做
[00:49:45.280 --> 00:49:47.280]  所以我們都有愛的能力
[00:49:47.280 --> 00:49:49.280]  我們
