
[00:00:00.000 --> 00:00:03.000]  今天想跟大家討論的題目是
[00:38:44.000 --> 00:38:47.000]  或者我們生命裏有多少不堪
[00:38:47.000 --> 00:38:48.000]  有多少不足
[00:38:48.000 --> 00:38:50.000]  有多少不達到你的標準
[00:38:50.000 --> 00:38:52.000]  而這樣去量度我們
[00:38:52.000 --> 00:38:56.000]  主啊可能我們當中
[00:38:56.000 --> 00:38:58.000]  也有人
[00:38:58.000 --> 00:39:01.000]  有explorer曾經做過一些事得罪你
[00:39:01.000 --> 00:39:04.000]  不知道如何可以去
[00:39:04.000 --> 00:39:08.000]  去避開這一份羞恥感
[00:39:08.000 --> 00:39:12.000]  但是主啊求你讓我們去記得
[00:39:12.000 --> 00:39:15.000]  我們不要再找自己的fake leaves
[00:39:15.000 --> 00:39:17.000]  或者去遮住自己
[00:39:17.000 --> 00:39:20.000]  或者我們不要再在你所創造的樹後面
[00:39:20.000 --> 00:39:21.000]  去躲起來
[00:39:21.000 --> 00:39:22.000]  不見你的面
[00:39:22.000 --> 00:39:23.000]  因為我們知道
[00:39:23.000 --> 00:39:26.000]  我們無法靠任何方法去得救
[00:39:26.000 --> 00:39:28.000]  除了在你裏面
[00:39:28.000 --> 00:39:31.000]  主啊感謝你是一位完美的父親
[00:39:31.000 --> 00:39:33.000]  你撐起了你的兒子
[00:39:33.000 --> 00:39:36.000]  來到世上去除去我們的羞恥
[00:39:36.000 --> 00:39:39.000]  主啊讓我們可以真的忐忑無懼的
[00:39:39.000 --> 00:39:40.000]  去來到你的面前
[00:39:40.000 --> 00:39:43.000]  去體驗在你裏面那份的自由
[00:39:43.000 --> 00:39:44.000]  平安
[00:39:44.000 --> 00:39:45.000]  還有那份的wholeness
[00:39:45.000 --> 00:39:47.000]  風雪面孔 安穩
[00:39:47.000 --> 00:39:50.000]  (字幕由 Amara.org 社群提供)

