
[00:00:00.000 --> 00:00:07.000]  我們在神的豐富的恩典中 一起來敬拜 一起來感受神的愛
[00:39:13.000 --> 00:39:14.000]  神對他不離不棄
[00:39:14.000 --> 00:39:16.000]  神也對你不離不棄
[00:39:16.000 --> 00:39:17.000]  神在基督裡
[00:39:17.000 --> 00:39:21.000]  召你們得享他永遠的榮耀
[00:39:21.000 --> 00:39:24.000]  等你們戰受苦難之後
[00:39:24.000 --> 00:39:28.000]  不管你現在受的是什麼苦難
[00:39:28.000 --> 00:39:31.000]  必要親自成全你們
[00:39:31.000 --> 00:39:32.000]  兼顧你們
[00:39:32.000 --> 00:39:35.000]  賜力量給你們
[00:39:35.000 --> 00:39:40.000]  我們的主是來拯救我們的
[00:39:40.000 --> 00:39:42.000]  所以親愛的弟兄姊妹
[00:39:42.000 --> 00:39:43.000]  你如果認識神的慈悲
[00:39:43.000 --> 00:39:46.000]  你就能夠明白他的旨意
[00:39:46.000 --> 00:39:49.000]  我們的神不是那位大老闆
[00:39:49.000 --> 00:39:51.000]  看我們有沒有做錯
[00:39:51.000 --> 00:39:52.000]  做錯就罰
[00:39:52.000 --> 00:39:53.000]  做對就賞
[00:39:53.000 --> 00:39:54.000]  不是
[00:39:54.000 --> 00:39:57.000]  我們的神是那位愛你的父
[00:39:57.000 --> 00:39:59.000]  用慈悲來對你的
[00:39:59.000 --> 00:40:01.000]  你如果能夠這樣明白
[00:40:01.000 --> 00:40:04.000]  你就能夠明白他的心意
[00:40:04.000 --> 00:40:07.000]  我們絕對不是靠自己抵擋世界
[00:40:07.000 --> 00:40:09.000]  我們絕對不是靠自己更新心意
[00:40:09.000 --> 00:40:12.000]  我們是靠上帝的慈悲
[00:40:12.000 --> 00:40:13.000]  做主門徒
[00:40:13.000 --> 00:40:17.000]  證明上帝美好的旨意
[00:40:17.000 --> 00:40:20.000]  有一首詩歌叫做《主的妙愛》
[00:40:20.000 --> 00:40:23.000]  我們要立志留在神的愛
[00:40:23.000 --> 00:40:25.000]  相信他旨意
[00:40:25.000 --> 00:40:27.000]  我不知道你們有沒有看過這幅圖畫
[00:40:27.000 --> 00:40:30.000]  我很喜歡的
[00:40:30.000 --> 00:40:37.000]  耶穌叫這個小女孩把他手上的熊
[00:40:37.000 --> 00:40:38.000]  Teddy Bear
[00:40:38.000 --> 00:40:40.000]  跟他交換
[00:40:40.000 --> 00:40:41.000]  這個小女孩很不願意
[00:40:41.000 --> 00:40:45.000]  他說我很愛我的Teddy Bear
[00:40:45.000 --> 00:40:46.000]  耶穌說你相信我
[00:40:46.000 --> 00:40:48.000]  你給我
[00:40:48.000 --> 00:40:49.000]  你交給我
[00:40:49.000 --> 00:40:50.000]  為什麼呢?
[00:40:50.000 --> 00:40:53.000]  耶穌準備了一個更好的
[00:40:53.000 --> 00:40:55.000]  要給他
[00:40:55.000 --> 00:40:58.000]  你的生命也是這樣
[00:40:58.000 --> 00:40:59.000]  我們有軟弱
[00:40:59.000 --> 00:41:00.000]  主知道
[00:41:00.000 --> 00:41:02.000]  但是主的妙愛
[00:41:02.000 --> 00:41:03.000]  就是這樣帶領我們
[00:41:03.000 --> 00:41:05.000]  我們一起唱這首詩歌
[00:41:05.000 --> 00:41:07.000]  主的妙愛
[00:41:07.000 --> 00:41:09.000]  我願意你唱的時候
[00:41:09.000 --> 00:41:10.000]  一面唱一面去感受
[00:41:10.000 --> 00:41:12.000]  神對你的愛
[00:41:13.000 --> 00:41:15.000]  親愛的主
[00:41:15.000 --> 00:41:19.000]  你竟召我回來
[00:41:19.000 --> 00:41:21.000]  面臨你愛
[00:41:21.000 --> 00:41:25.000]  使我深覺慚愧
[00:41:25.000 --> 00:41:28.000]  像我這樣
[00:41:28.000 --> 00:41:32.000]  你竟還肯愛我
[00:41:32.000 --> 00:41:34.000]  啊主你愛
[00:41:34.000 --> 00:41:38.000]  真是令人難猜
[00:41:38.000 --> 00:41:41.000]  主啊你愛
[00:41:41.000 --> 00:41:45.000]  是最奇妙的愛
[00:41:45.000 --> 00:41:47.000]  唱過高聲
[00:41:47.000 --> 00:41:51.000]  真是令人難猜
[00:41:51.000 --> 00:41:53.000]  雖然我曾
[00:41:53.000 --> 00:41:57.000]  一度教你賞花
[00:41:57.000 --> 00:42:00.000]  但主你愛
[00:42:00.000 --> 00:42:04.000]  卻又將我召回
[00:42:04.000 --> 00:42:06.000]  我誰曾說
[00:42:06.000 --> 00:42:10.000]  主啊我深愛你
[00:42:10.000 --> 00:42:12.000]  誰曾自誇
[00:42:12.000 --> 00:42:16.000]  我永不離開你
[00:42:16.000 --> 00:42:19.000]  趁機何時
[00:42:19.000 --> 00:42:23.000]  我又將你離棄
[00:42:23.000 --> 00:42:25.000]  向你悲樂
[00:42:25.000 --> 00:42:30.000]  使你傷心嘆息
[00:42:30.000 --> 00:42:32.000]  主啊你愛
[00:42:32.000 --> 00:42:36.000]  奇妙的愛
[00:42:36.000 --> 00:42:38.000]  唱過高聲
[00:42:38.000 --> 00:42:42.000]  真是令人難猜
[00:42:42.000 --> 00:42:44.000]  雖然我曾
[00:42:44.000 --> 00:42:48.000]  一度教你賞花
[00:42:48.000 --> 00:42:51.000]  但主你愛
[00:42:51.000 --> 00:42:55.000]  卻又將我召回
[00:42:55.000 --> 00:42:58.000]  但是主啊
[00:42:58.000 --> 00:43:02.000]  你不應此回心
[00:43:02.000 --> 00:43:04.000]  你那妙愛
[00:43:04.000 --> 00:43:08.000]  催你將我找尋
[00:43:08.000 --> 00:43:11.000]  直到瞬間
[00:43:11.000 --> 00:43:15.000]  懷抱我在你心
[00:43:15.000 --> 00:43:17.000]  撫我領我
[00:43:17.000 --> 00:43:21.000]  使我歸回揚群
[00:43:21.000 --> 00:43:24.000]  主啊你愛
[00:43:24.000 --> 00:43:27.000]  奇妙的愛
[00:43:27.000 --> 00:43:30.000]  唱過高聲
[00:43:30.000 --> 00:43:33.000]  真是令人難猜
[00:43:33.000 --> 00:43:36.000]  雖然我曾
[00:43:36.000 --> 00:43:40.000]  一度教你賞花
[00:43:40.000 --> 00:43:42.000]  但主你愛
[00:43:42.000 --> 00:43:46.000]  卻又將我召回
[00:43:46.000 --> 00:43:49.000]  主啊現在
[00:43:49.000 --> 00:43:53.000]  我不敢離你壞
[00:43:53.000 --> 00:43:56.000]  我又何敢
[00:43:56.000 --> 00:43:59.000]  辜負你的恩愛
[00:43:59.000 --> 00:44:02.000]  我懇求你
[00:44:02.000 --> 00:44:06.000]  保守我不失敗
[00:44:06.000 --> 00:44:08.000]  直到你愛
[00:44:08.000 --> 00:44:12.000]  被我充分了解
[00:44:12.000 --> 00:44:15.000]  主啊你愛
[00:44:15.000 --> 00:44:18.000]  奇妙的愛
[00:44:18.000 --> 00:44:21.000]  唱過高聲
[00:44:21.000 --> 00:44:24.000]  真是令人難猜
[00:44:24.000 --> 00:44:27.000]  雖然我曾
[00:44:27.000 --> 00:44:31.000]  一度教你賞花
[00:44:31.000 --> 00:44:34.000]  但主你愛
[00:44:34.000 --> 00:44:41.000]  卻又將我召回
[00:44:41.000 --> 00:44:43.000]  感謝讚美神
[00:44:43.000 --> 00:44:44.000]  神的愛呢
[00:44:44.000 --> 00:44:46.000]  是讓我們真的是明白
[00:44:46.000 --> 00:44:48.000]  我們要明白祂的旨意
[00:44:48.000 --> 00:44:50.000]  我們要侍奉祂
[00:44:50.000 --> 00:44:51.000]  抵擋世界
[00:44:51.000 --> 00:44:53.000]  心意跟心
[00:44:53.000 --> 00:44:55.000]  藉著祂的慈悲
[00:44:55.000 --> 00:44:57.000]  來明白祂的旨意
[00:44:57.000 --> 00:45:01.000]  我們一起同心禱告
[00:45:01.000 --> 00:45:03.000]  親愛主啊
[00:45:03.000 --> 00:45:06.000]  我們這裡有很多的弟兄姊妹
[00:45:06.000 --> 00:45:10.000]  都很愛你
[00:45:10.000 --> 00:45:13.000]  但是在這世上有很多的困難
[00:45:13.000 --> 00:45:16.000]  使到我們很多的弟兄姊妹
[00:45:16.000 --> 00:45:19.000]  有時候覺得自己招架不來
[00:45:19.000 --> 00:45:22.000]  有時候就妥協了
[00:45:22.000 --> 00:45:25.000]  主啊你都明白的
[00:45:25.000 --> 00:45:28.000]  主我們在這個時候我們求你
[00:45:28.000 --> 00:45:31.000]  讓我們知道你有多愛我們
[00:45:31.000 --> 00:45:33.000]  多接納我們
[00:45:33.000 --> 00:45:35.000]  以致我們從你那裡
[00:45:35.000 --> 00:45:37.000]  找到屬靈的力量
[00:45:37.000 --> 00:45:40.000]  願意重新再來過
[00:45:40.000 --> 00:45:42.000]  學會你的心意是什麼
[00:45:42.000 --> 00:45:45.000]  不願意被這個世界同化
[00:45:45.000 --> 00:45:49.000]  不願意被這個世界利用來出賣我主
[00:45:49.000 --> 00:45:53.000]  主啊求你重新的接納我們
[00:45:53.000 --> 00:45:56.000]  在你面前的勵志
[00:45:56.000 --> 00:45:59.000]  禱告奉主耶穌基督的聖名祈求
[00:45:59.000 --> 00:46:00.000]  Amen
[00:46:00.000 --> 00:46:02.000]  (字幕製作:貝爾)

