
[00:00:00.000 --> 00:00:02.000]  (MC)好,多謝Timothy的介紹
[00:29:31.000 --> 00:29:33.000]  你願不願意在這一秒裡面
[00:29:33.000 --> 00:29:34.000]  好好去把握
[00:29:34.000 --> 00:29:37.000]  去運用神給你的恩賜財綱
[00:29:37.000 --> 00:29:39.000]  去將福音傳到地的
[00:29:39.000 --> 00:29:41.000]  使萬民作主的門徒
[00:29:41.000 --> 00:29:43.000]  我最後一句祈禱好不好
[00:29:43.000 --> 00:29:46.000]  神爺多謝你去揀選我們
[00:29:46.000 --> 00:29:48.000]  今天我們都尚是年輕
[00:29:48.000 --> 00:29:50.000]  一方面可能我們很多東西
[00:29:50.000 --> 00:29:52.000]  都還沒有最認識你
[00:29:52.000 --> 00:29:53.000]  但我仍然很感恩
[00:29:53.000 --> 00:29:55.000]  因為在年輕的裡面
[00:29:55.000 --> 00:29:57.000]  認識著這個是好得無比
[00:29:57.000 --> 00:29:59.000]  這個也是孩子初上的時候
[00:29:59.000 --> 00:30:00.000]  有人跟我這樣說
[00:30:00.000 --> 00:30:02.000]  我都這樣去經歷的一件事
[00:30:02.000 --> 00:30:04.000]  多謝你去揀選我們
[00:30:04.000 --> 00:30:05.000]  求你去使用我們
[00:30:05.000 --> 00:30:06.000]  幫助我們
[00:30:06.000 --> 00:30:09.000]  以致我們的生命繼續能夠去更新
[00:30:09.000 --> 00:30:11.000]  也都在你的裡面
[00:30:11.000 --> 00:30:14.000]  繼續能夠去承擔這個使命
[00:30:14.000 --> 00:30:15.000]  求你賜我們能力
[00:30:15.000 --> 00:30:17.000]  賜我們信心與勇氣
[00:30:17.000 --> 00:30:19.000]  剛強作你的門徒
[00:30:19.000 --> 00:30:20.000]  主多謝你
[00:30:20.000 --> 00:30:21.000]  以上祈禱交託
[00:30:21.000 --> 00:30:22.000]  奉我主耶穌的聖名
[00:30:22.000 --> 00:30:23.000]  阿門

