
[00:00:00.000 --> 00:00:03.440]  上星期Johnny跟我們講了《創世紀》第一章
[00:34:44.640 --> 00:34:45.640]  我們閉上眼
[00:34:45.640 --> 00:34:47.640]  我們感謝你
[00:34:47.640 --> 00:34:48.640]  讚美你
[00:34:48.640 --> 00:34:50.640]  當我們今天進入《創世紀》第二章的時候
[00:34:50.640 --> 00:34:53.640]  神祢原來在你的話語裏面
[00:34:53.640 --> 00:34:55.640]  你已經向我們陳明
[00:34:55.640 --> 00:34:56.640]  我們在那裏看到
[00:34:56.640 --> 00:34:59.640]  神祢怎樣真是苦酒
[00:34:59.640 --> 00:35:01.640]  書專降貴
[00:35:01.640 --> 00:35:02.640]  以你真是萬鈞之耶和華
[00:35:02.640 --> 00:35:04.640]  親手在地上裸陳裏
[00:35:04.640 --> 00:35:06.640]  將我們塗造
[00:35:06.640 --> 00:35:08.640]  成為一個很寶貴的
[00:35:08.640 --> 00:35:09.640]  獨一無二的器皿
[00:35:09.640 --> 00:35:11.640]  裏面有你的印記
[00:35:11.640 --> 00:35:12.640]  有你的氣息
[00:35:12.640 --> 00:35:14.640]  因為是你將你的氣息
[00:35:14.640 --> 00:35:16.640]  追在我們裏面
[00:35:16.640 --> 00:35:17.640]  你給我們一個
[00:35:17.640 --> 00:35:19.640]  很美麗的伊甸園
[00:35:19.640 --> 00:35:21.640]  裏面有活水湧流
[00:35:21.640 --> 00:35:23.640]  但有時我們忘記了去潔色
[00:35:23.640 --> 00:35:25.640]  忘記了去你那裏去飲水
[00:35:25.640 --> 00:35:27.640]  神祢求你赦免我們的罪
[00:35:27.640 --> 00:35:28.640]  我們今天記得了
[00:35:28.640 --> 00:35:30.640]  原來不守安息日
[00:35:30.640 --> 00:35:33.640]  不回去和神相交是犯罪
[00:35:33.640 --> 00:35:34.640]  神祢不是那個
[00:35:34.640 --> 00:35:37.640]  真是想罵我們那個父神
[00:35:37.640 --> 00:35:40.640]  祢定這些界線給我們
[00:35:40.640 --> 00:35:42.640]  因為祢愛我們
[00:35:42.640 --> 00:35:44.640]  祢想保守我們靈魂
[00:35:44.640 --> 00:35:46.640]  祢想真是給我們
[00:35:46.640 --> 00:35:48.640]  有得著豐盛的生命
[00:35:48.640 --> 00:35:50.640]  我們那個不是
[00:35:50.640 --> 00:35:52.640]  只是一個血肉之軀
[00:35:52.640 --> 00:35:53.640]  行屍走肉的生命
[00:35:53.640 --> 00:35:54.640]  漫無目的的人生
[00:35:54.640 --> 00:35:55.640]  我們在你裏面
[00:35:55.640 --> 00:35:57.640]  你會有美好的旨意
[00:35:57.640 --> 00:35:58.640]  在我們裏面
[00:35:58.640 --> 00:35:59.640]  神啊我們感謝你 讚美你
[00:35:59.640 --> 00:36:02.640]  今天來到這個殿裏面
[00:36:02.640 --> 00:36:04.640]  來到殿裏面守安息日
[00:36:04.640 --> 00:36:05.640]  去朝見你的
[00:36:05.640 --> 00:36:07.640]  每一個少年的靈魂
[00:36:07.640 --> 00:36:09.640]  我獻上禱告
[00:36:09.640 --> 00:36:11.640]  求主你保護他們的靈魂
[00:36:11.640 --> 00:36:13.640]  亦都幫他們去保護
[00:36:13.640 --> 00:36:15.640]  去保持他們那個
[00:36:15.640 --> 00:36:17.640]  生命裏面的屬靈花園
[00:36:17.640 --> 00:36:18.640]  他們的焉天園
[00:36:18.640 --> 00:36:19.640]  願意他們每個星期
[00:36:19.640 --> 00:36:21.640]  在這個屬靈花園裏面
[00:36:21.640 --> 00:36:23.640]  有同神獨處的時間
[00:36:23.640 --> 00:36:25.640]  聽到同神你對他的呼喚
[00:36:25.640 --> 00:36:26.640]  知道神
[00:36:26.640 --> 00:36:28.640]  你還有很多很多美好的東西
[00:36:28.640 --> 00:36:30.640]  在他生命裏面要成就
[00:36:30.640 --> 00:36:32.640]  只要他們緊緊跟隨你
[00:36:32.640 --> 00:36:33.640]  跟隨你的腳步
[00:36:33.640 --> 00:36:36.640]  明白他們的設計原意是怎樣
[00:36:36.640 --> 00:36:38.640]  我們每一個人都可以得著
[00:36:38.640 --> 00:36:40.640]  那份從你而來的福分
[00:36:40.640 --> 00:36:42.640]  願意神真的傾倒於他們
[00:36:42.640 --> 00:36:44.640]  大大的囂觀給他們
[00:36:44.640 --> 00:36:45.640]  叫他們心靈裏面
[00:36:45.640 --> 00:36:48.640]  真的他們的屬靈花園裏面
[00:36:48.640 --> 00:36:49.640]  都有活水湧流
[00:36:49.640 --> 00:36:51.640]  甚至是向外閃耀
[00:36:51.640 --> 00:36:52.640]  足以灌溉
[00:36:52.640 --> 00:36:53.640]  祝福其他人
[00:36:53.640 --> 00:36:54.640]  多謝你聽我們祈禱
[00:36:54.640 --> 00:36:55.640]  奉主名靠
[00:36:55.640 --> 00:36:56.640]  阿門
