
[00:00:00.000 --> 00:00:03.120]   (audio cuts out)
[00:30:05.180 --> 00:30:06.580]   when we're seven years old.
[00:30:06.580 --> 00:30:08.120]   And I told you this story before.
[00:30:08.120 --> 00:30:10.500]   Reuben arrived when he was six when we came to Hong Kong,
[00:30:10.500 --> 00:30:13.880]   and then shortly after he turned seven,
[00:30:13.880 --> 00:30:14.720]   he'd look at me and go,
[00:30:14.720 --> 00:30:17.200]   "Daddy, why do people's cars open like this?
[00:30:17.200 --> 00:30:19.400]   (audience laughing)
[00:30:19.400 --> 00:30:20.280]   "That is so cool.
[00:30:20.280 --> 00:30:21.200]   "I've never seen that before.
[00:30:21.200 --> 00:30:23.780]   "Why does ours, wait, why don't we have a car?"
[00:30:23.780 --> 00:30:25.680]   (laughing)
[00:30:25.680 --> 00:30:27.580]   And I was like, "Oh, man, here we go."
[00:30:27.580 --> 00:30:30.680]   And comparison is dangerous, why?
[00:30:30.680 --> 00:30:35.200]   You'll never get out, you'll never get away from comparing
[00:30:35.200 --> 00:30:38.100]   without putting someone down and lifting someone up, never.
[00:30:38.380 --> 00:30:40.860]   Compare anything, even with like a neutral heart.
[00:30:40.860 --> 00:30:44.260]   You're basically saying, "Okay, which one's better, which?"
[00:30:44.260 --> 00:30:46.660]   You're asking for something to be put above
[00:30:46.660 --> 00:30:49.080]   and something to be placed beneath.
[00:30:49.080 --> 00:30:51.940]   It's the pride that it leads to,
[00:30:51.940 --> 00:30:53.340]   and it's a very dangerous thing.
[00:30:53.340 --> 00:30:56.620]   That's why we're told, when we're focusing on our life,
[00:30:56.620 --> 00:30:58.240]   just focus on the prize.
[00:30:58.240 --> 00:30:59.780]   Paul says, "I press on towards the goal
[00:30:59.780 --> 00:31:01.200]   "of the upward call of God in Christ Jesus.
[00:31:01.200 --> 00:31:03.060]   "I'm not looking at anything else."
[00:31:03.060 --> 00:31:03.940]   Do you remember sports day?
[00:31:03.940 --> 00:31:06.540]   For those of us who used to run in the long distance
[00:31:06.540 --> 00:31:07.440]   or the short distances,
[00:31:07.440 --> 00:31:09.740]   what are you told to do by a PE teacher and your parents?
[00:31:09.740 --> 00:31:12.860]   Don't look to the side, don't compare.
[00:31:12.860 --> 00:31:14.140]   Keep your eyes focused on here,
[00:31:14.140 --> 00:31:15.740]   'cause the moment you look here,
[00:31:15.740 --> 00:31:19.460]   you'll realize where they are, and it'll distract you.
[00:31:19.460 --> 00:31:24.260]   So comparison is a bad thing, do not compare.
[00:31:24.260 --> 00:31:25.460]   And we all fall short of this.
[00:31:25.460 --> 00:31:26.580]   Now, I don't think any of us are here like,
[00:31:26.580 --> 00:31:28.500]   "Oh, when I come to church, I look at some people
[00:31:28.500 --> 00:31:30.260]   "and I go, 'Oh, that person is so bad.
[00:31:30.260 --> 00:31:31.460]   "'They worship in such a weird way.
[00:31:31.460 --> 00:31:34.460]   "'They worship with their arms crossed, that's weird.'"
[00:31:34.460 --> 00:31:37.220]   I'm guessing that none of you do that.
[00:31:38.220 --> 00:31:40.880]   But then, actually, are there things that we,
[00:31:40.880 --> 00:31:42.600]   even as a church, are guilty of?
[00:31:42.600 --> 00:31:46.600]   This Pharisee is guilty of comparing in the temple.
[00:31:46.600 --> 00:31:50.360]   Do we have temple comparisons in this modern day?
[00:31:50.360 --> 00:31:51.840]   We do.
[00:31:51.840 --> 00:31:55.720]   Society is becoming more and more polarized in every way,
[00:31:55.720 --> 00:31:58.320]   and it's seeped into the church, right?
[00:31:58.320 --> 00:32:01.540]   There's all these different kinds of Christians now.
[00:32:01.540 --> 00:32:03.920]   There's evangelical Christians, there's charismatics,
[00:32:03.920 --> 00:32:06.400]   there's Presbyterians, there's liberal,
[00:32:06.400 --> 00:32:08.440]   there's conservative, there's progressive.
[00:32:08.440 --> 00:32:11.360]   I lose track of all the different names that we can have
[00:32:11.360 --> 00:32:13.980]   for different type of Christians, right?
[00:32:13.980 --> 00:32:16.520]   We've got the Presbyterians looking over
[00:32:16.520 --> 00:32:17.740]   at the charismatics and going,
[00:32:17.740 --> 00:32:20.180]   "Oh, those guys just worship with their heart,
[00:32:20.180 --> 00:32:21.200]   "and they're just all feely,
[00:32:21.200 --> 00:32:23.400]   "and they're singing choruses a hundred times,
[00:32:23.400 --> 00:32:24.720]   "and just never stop singing.
[00:32:24.720 --> 00:32:26.640]   "Finish the song already!"
[00:32:26.640 --> 00:32:29.040]   And you're not using your brain at all,
[00:32:29.040 --> 00:32:32.180]   and you're praying as though everything will happen,
[00:32:32.180 --> 00:32:34.740]   that God will grant you your request to everything.
[00:32:34.740 --> 00:32:36.500]   And then the charismatics are looking over
[00:32:36.500 --> 00:32:37.340]   at the Presbyterians and going,
[00:32:37.340 --> 00:32:39.580]   "You guys don't even use your heart at all.
[00:32:39.580 --> 00:32:40.860]   "You're just stone statues,
[00:32:40.860 --> 00:32:43.300]   "and you just filled your head with knowledge,
[00:32:43.300 --> 00:32:46.700]   "and you're praying as though nothing will ever happen."
[00:32:46.700 --> 00:32:49.460]   Of course, both those sides, forgive me, both sides.
[00:32:49.460 --> 00:32:51.740]   But we see, we look at that and go,
[00:32:51.740 --> 00:32:52.980]   "Oh, that church is so liberal,
[00:32:52.980 --> 00:32:54.100]   "that church is so conservative,
[00:32:54.100 --> 00:32:56.280]   "that church is so this, that church is so that.
[00:32:56.280 --> 00:32:57.120]   "Aren't we doing that?
[00:32:57.120 --> 00:32:58.340]   "That church sings this kind of music.
[00:32:58.340 --> 00:33:00.780]   "Oh, that church does this kind of theology."
[00:33:00.780 --> 00:33:02.560]   Every time we start comparing,
[00:33:02.560 --> 00:33:04.700]   what we're doing is we're trying to find a place
[00:33:04.700 --> 00:33:07.300]   where we can say we're superior and they're inferior.
[00:33:07.300 --> 00:33:09.740]   And that's the pride.
[00:33:09.740 --> 00:33:12.900]   That's the self-righteousness.
[00:33:12.900 --> 00:33:14.620]   That's us trusting in ourselves.
[00:33:14.620 --> 00:33:16.540]   That's saying, "Hey, we've got the right theology.
[00:33:16.540 --> 00:33:17.840]   "We've got the right way of worship.
[00:33:17.840 --> 00:33:19.460]   "We've got the right way to reach young people.
[00:33:19.460 --> 00:33:21.420]   "We've got the right way to reach old people."
[00:33:21.420 --> 00:33:22.300]   And you don't.
[00:33:22.300 --> 00:33:26.480]   Comparison is a dangerous thing, brothers and sisters.
[00:33:26.480 --> 00:33:27.320]   Don't compare.
[00:33:27.320 --> 00:33:30.820]   Our worship, our prayer does not need comparing.
[00:33:30.820 --> 00:33:33.100]   We're all beautifully made in very different ways,
[00:33:33.100 --> 00:33:34.620]   and we all worship in different ways,
[00:33:34.620 --> 00:33:37.340]   and we all process God and worship Him
[00:33:37.340 --> 00:33:38.220]   in very different ways.
[00:33:38.220 --> 00:33:40.140]   The Apostle Paul, 1 Corinthians 14 says,
[00:33:40.140 --> 00:33:43.040]   "I worship with my mind and I worship with my spirit."
[00:33:43.040 --> 00:33:47.360]   We as a church, can we stop comparing?
[00:33:47.360 --> 00:33:51.580]   It's the whole mission of one church, right?
[00:33:51.580 --> 00:33:52.700]   Can we stop comparing?
[00:33:52.700 --> 00:33:56.860]   Can we just say, "We are made so beautifully different."
[00:33:56.860 --> 00:34:00.060]   We should not compare.
[00:34:00.060 --> 00:34:02.860]   Because Scripture tells us we need to look at others
[00:34:02.860 --> 00:34:05.120]   and go, "You're more significant than me."
[00:34:05.120 --> 00:34:07.980]   That's what Scripture is telling.
[00:34:07.980 --> 00:34:09.500]   But instead, we look at them and go,
[00:34:09.500 --> 00:34:11.540]   "Oh, out of our own insecurity,
[00:34:11.540 --> 00:34:13.300]   "we're trying to find their flaws."
[00:34:13.300 --> 00:34:15.060]   That's what we're doing, right?
[00:34:15.060 --> 00:34:17.140]   'Cause we don't feel that good about ourselves,
[00:34:17.140 --> 00:34:18.140]   but we're looking at other people and go,
[00:34:18.140 --> 00:34:20.180]   "Oh, well, they're even worse.
[00:34:20.180 --> 00:34:21.580]   "That makes me feel better."
[00:34:21.580 --> 00:34:24.260]   We should not be the focus of our prayer.
[00:34:24.260 --> 00:34:26.780]   We should not compare ourselves to others as well.
[00:34:26.780 --> 00:34:30.740]   And finally, we should not trust in ourselves.
[00:34:31.260 --> 00:34:33.420]   (baby crying)
[00:34:33.420 --> 00:34:34.540]   He's talking to a group of people
[00:34:34.540 --> 00:34:36.480]   who trusted in themselves, right?
[00:34:36.480 --> 00:34:40.980]   I was having lunch recently with someone, a dear friend,
[00:34:40.980 --> 00:34:41.940]   and we go for lunch a lot.
[00:34:41.940 --> 00:34:43.380]   And I'll say, "Hey, imagine if Jesus
[00:34:43.380 --> 00:34:45.440]   "walked through the door right now, how would you feel?
[00:34:45.440 --> 00:34:46.280]   "What would you do?"
[00:34:46.280 --> 00:34:49.120]   He's like, "Well, I feel pretty good about myself.
[00:34:49.120 --> 00:34:52.040]   "But I don't think I've done anything majorly wrong.
[00:34:52.040 --> 00:34:54.660]   "I don't think I've cheated, I've not killed anyone,
[00:34:54.660 --> 00:34:56.380]   "paid my taxes, I'm pretty good.
[00:34:56.380 --> 00:34:58.820]   "I've not done any major sins."
[00:34:58.820 --> 00:35:00.660]   I'm like, "Do you think that's gonna be enough?"
[00:35:00.660 --> 00:35:03.020]   He's like, "I think so."
[00:35:03.020 --> 00:35:03.860]   And I'm like, "I don't know,
[00:35:03.860 --> 00:35:05.280]   "I don't think it's gonna be enough
[00:35:05.280 --> 00:35:07.420]   "because we're not justified by our works."
[00:35:07.420 --> 00:35:10.460]   Today, literally today, as I was walking back home,
[00:35:10.460 --> 00:35:11.780]   the security guard shouts out to me,
[00:35:11.780 --> 00:35:15.740]   "Hey, Dan San, Mr. Tang, I heard you're a pastor."
[00:35:15.740 --> 00:35:17.300]   I said, "I am."
[00:35:17.300 --> 00:35:19.300]   He's like, "You don't look like a pastor."
[00:35:19.300 --> 00:35:20.660]   (audience laughing)
[00:35:20.660 --> 00:35:22.740]   I was like, "What does a pastor look like?"
[00:35:22.740 --> 00:35:23.860]   Only just today when I walked in,
[00:35:23.860 --> 00:35:26.020]   someone said I look more like a triad than a pastor.
[00:35:26.020 --> 00:35:26.860]   (audience laughing)
[00:35:26.860 --> 00:35:27.700]   Thank you, Paul.
[00:35:28.060 --> 00:35:29.740]   (Dan laughing)
[00:35:29.740 --> 00:35:31.340]   Just watch yourself.
[00:35:31.340 --> 00:35:34.340]   (audience laughing)
[00:35:34.340 --> 00:35:36.100]   And then he started talking to me,
[00:35:36.100 --> 00:35:37.620]   and then we had this 20-minute conversation
[00:35:37.620 --> 00:35:38.820]   with my security guard.
[00:35:38.820 --> 00:35:40.340]   And he was like, "Oh, well, oh yeah, yeah,
[00:35:40.340 --> 00:35:41.700]   "I believe in Jesus.
[00:35:41.700 --> 00:35:44.560]   "And actually, my primary school teacher told me this.
[00:35:44.560 --> 00:35:45.960]   "I went to a Catholic school."
[00:35:45.960 --> 00:35:48.980]   (speaking in foreign language)
[00:35:48.980 --> 00:35:51.900]   Like, good people go up there, bad people go down here.
[00:35:51.900 --> 00:35:53.020]   End of story.
[00:35:53.020 --> 00:35:54.820]   He's like, "Oh yeah, but I believe in Jesus,
[00:35:54.820 --> 00:35:56.460]   "and I believe that he lived and he died.
[00:35:56.460 --> 00:35:58.620]   "I get that, but yeah, good people up here,
[00:35:58.620 --> 00:35:59.460]   "bad people down here."
[00:35:59.460 --> 00:36:02.060]   And I said, "Oh, well, if it's good people up here
[00:36:02.060 --> 00:36:03.000]   "and bad people down here,
[00:36:03.000 --> 00:36:04.600]   "then why did Jesus have to die?
[00:36:04.600 --> 00:36:07.600]   "Because then you just, you'd be good,
[00:36:07.600 --> 00:36:09.240]   "and you make your choice, and you go here.
[00:36:09.240 --> 00:36:10.420]   "What was the whole point of Jesus dying?"
[00:36:10.420 --> 00:36:13.500]   He's like, "Hmm, I don't know.
[00:36:13.500 --> 00:36:14.780]   "Why is that?"
[00:36:14.780 --> 00:36:15.940]   I said, "Because I don't think any of us
[00:36:15.940 --> 00:36:17.300]   "will ever be good enough."
[00:36:17.300 --> 00:36:20.420]   Because we're talking perfection, right?
[00:36:20.420 --> 00:36:23.300]   We're talking the righteousness of God up here.
[00:36:23.300 --> 00:36:24.940]   You'll never reach that.
[00:36:24.940 --> 00:36:26.740]   Mother Teresa never reached that,
[00:36:26.740 --> 00:36:31.100]   because there's bound to be some flaw in all of us,
[00:36:31.100 --> 00:36:32.220]   because that's not it.
[00:36:32.220 --> 00:36:33.380]   We're not justified by our work,
[00:36:33.380 --> 00:36:36.260]   so we can't trust in ourselves.
[00:36:36.260 --> 00:36:37.500]   There's a pastor here that says this.
[00:36:37.500 --> 00:36:38.720]   "I believe that a great number of people
[00:36:38.720 --> 00:36:40.080]   "are going to die and go to hell
[00:36:40.080 --> 00:36:41.740]   "because they're counting on their religiosity
[00:36:41.740 --> 00:36:43.640]   "in the church instead of their relationship with Jesus
[00:36:43.640 --> 00:36:44.900]   "to get them to heaven.
[00:36:44.900 --> 00:36:46.520]   "They will give lip service to repentance and faith,
[00:36:46.520 --> 00:36:47.900]   "but they've never been born again."
[00:36:47.900 --> 00:36:50.020]   Doesn't that send chills down your spine?
[00:36:50.020 --> 00:36:53.060]   When I ask you, "Hey, how confident are you in Jesus?"
[00:36:53.060 --> 00:36:55.100]   You're like, "Oh, well, I've been going to church.
[00:36:55.100 --> 00:36:57.940]   "My attendance this month is 75%.
[00:36:57.940 --> 00:37:00.880]   "Pretty good, no fail.
[00:37:00.880 --> 00:37:01.720]   "I don't know if it's enough.
[00:37:01.720 --> 00:37:03.220]   "Oh, I've been donating to charities.
[00:37:03.220 --> 00:37:05.940]   "Pretty good, no, I don't know."
[00:37:05.940 --> 00:37:07.340]   Because it's not about that.
[00:37:07.340 --> 00:37:11.280]   The apostle Paul had the greatest CV, right?
[00:37:11.280 --> 00:37:13.460]   He had the greatest CV in Philippians 3.
[00:37:13.460 --> 00:37:14.960]   He says, "I was circumcised on the eighth day
[00:37:14.960 --> 00:37:15.860]   "of the people of Israel.
[00:37:15.860 --> 00:37:17.480]   "I was a Hebrew of Hebrews.
[00:37:17.480 --> 00:37:18.840]   "As to the law, I was a Pharisee.
[00:37:18.840 --> 00:37:19.680]   "I knew everything.
[00:37:19.680 --> 00:37:20.540]   "I followed all the laws.
[00:37:20.540 --> 00:37:22.360]   "I disciplined myself in every way,
[00:37:22.360 --> 00:37:23.780]   "more than any other people.
[00:37:23.780 --> 00:37:25.660]   "As to zeal, I persecuted the church.
[00:37:25.660 --> 00:37:28.780]   "As to righteousness under the law, blameless."
[00:37:28.780 --> 00:37:29.900]   And then he says the secret,
[00:37:29.900 --> 00:37:32.180]   "But whatever gain I had, I count as loss
[00:37:32.180 --> 00:37:34.280]   "because of the surpassing worth
[00:37:34.280 --> 00:37:36.300]   "of knowing Christ Jesus my Lord."
[00:37:36.300 --> 00:37:37.600]   That's the thing that matters.
[00:37:37.600 --> 00:37:39.580]   It's not what you do, it's who you know.
[00:37:39.580 --> 00:37:41.900]   And it's only Jesus that will get you in.
[00:37:41.900 --> 00:37:44.040]   Good people go down here, bad people down here.
[00:37:44.040 --> 00:37:45.240]   That is wrong theology.
[00:37:45.240 --> 00:37:47.400]   'Cause it doesn't work like that,
[00:37:47.400 --> 00:37:49.300]   because you will never be good enough.
[00:37:51.120 --> 00:37:52.880]   Jesus says only one person is good.
[00:37:52.880 --> 00:37:57.320]   And he says, "Be perfect for your Father in heaven
[00:37:57.320 --> 00:37:58.520]   "is perfect."
[00:37:58.520 --> 00:38:00.080]   Now, if you're confident that you're gonna be perfect,
[00:38:00.080 --> 00:38:02.000]   then good luck to you.
[00:38:02.000 --> 00:38:04.760]   But for the rest of us, we need a savior.
[00:38:04.760 --> 00:38:06.400]   We need someone to save us.
[00:38:06.400 --> 00:38:08.960]   So do not trust in yourself.
[00:38:08.960 --> 00:38:10.560]   And it's not how you look on the outside.
[00:38:10.560 --> 00:38:12.860]   Can you tell from this Pharisee,
[00:38:12.860 --> 00:38:16.000]   his perception of righteousness and of sin
[00:38:16.000 --> 00:38:17.520]   was completely external.
[00:38:17.520 --> 00:38:20.920]   The way he fasted, the way he donated,
[00:38:20.920 --> 00:38:24.080]   the way he did everything, everything was external.
[00:38:24.080 --> 00:38:29.320]   But what he didn't realize was that God looks at the heart.
[00:38:29.320 --> 00:38:32.840]   One of my favorite books of recent times
[00:38:32.840 --> 00:38:36.360]   is called "The Boy, the Mole, the Fox and the Horse."
[00:38:36.360 --> 00:38:38.200]   Fantastic book.
[00:38:38.200 --> 00:38:41.120]   And it has just, for those who don't like reading,
[00:38:41.120 --> 00:38:42.400]   if this is the book for you,
[00:38:42.400 --> 00:38:44.480]   there's like six words on each page.
[00:38:44.480 --> 00:38:45.320]   Okay?
[00:38:45.320 --> 00:38:46.960]   "The Boy, the Mole, the Fox, the Horse."
[00:38:46.960 --> 00:38:49.360]   Incredible, my daughter absolutely loves it.
[00:38:49.360 --> 00:38:51.720]   Written by a Christian, goes to HDB in London.
[00:38:51.720 --> 00:38:52.560]   Incredible.
[00:38:52.560 --> 00:38:55.120]   And if you really, really can't even read six words
[00:38:55.120 --> 00:38:57.120]   on a page, it's on Apple TV.
[00:38:57.120 --> 00:38:58.320]   30 minute cartoon.
[00:38:58.320 --> 00:38:59.320]   It's incredible.
[00:38:59.320 --> 00:39:04.360]   And it says this one thing, I think I've got it actually.
[00:39:04.360 --> 00:39:05.360]   Isn't it odd?
[00:39:05.360 --> 00:39:06.800]   So I think, I can't remember which character
[00:39:06.800 --> 00:39:08.320]   was talking to which, but it says this.
[00:39:08.320 --> 00:39:09.480]   Isn't it odd?
[00:39:09.480 --> 00:39:11.080]   We can only see our outsides,
[00:39:11.080 --> 00:39:13.440]   but nearly everything happens on the inside.
[00:39:13.440 --> 00:39:15.680]   We can only see our outsides,
[00:39:15.680 --> 00:39:18.120]   but nearly everything happens on the inside.
[00:39:18.120 --> 00:39:19.960]   The Pharisee had an understanding of sin
[00:39:19.960 --> 00:39:22.040]   and righteousness all external.
[00:39:22.040 --> 00:39:23.960]   He didn't realize everything was internal.
[00:39:23.960 --> 00:39:27.040]   The way we go about our faith is all about sin management.
[00:39:27.040 --> 00:39:28.120]   My dear friend who was like,
[00:39:28.120 --> 00:39:30.520]   I think it'll go okay if Jesus comes in.
[00:39:30.520 --> 00:39:33.160]   He's thinking where the floor is.
[00:39:33.160 --> 00:39:35.000]   Sin management, I'm not doing these things,
[00:39:35.000 --> 00:39:35.840]   I'm gonna be okay.
[00:39:35.840 --> 00:39:37.600]   But that's what Christianity is about.
[00:39:37.600 --> 00:39:39.240]   Christianity isn't about sin management,
[00:39:39.240 --> 00:39:41.680]   it's about striving up here.
[00:39:41.680 --> 00:39:43.920]   It's about our heart.
[00:39:43.920 --> 00:39:45.680]   It's about heart transformation
[00:39:45.680 --> 00:39:48.960]   as opposed to behavior modification.
[00:39:48.960 --> 00:39:52.680]   We should not be the focus of our prayer,
[00:39:52.680 --> 00:39:55.040]   we should not compare ourselves to others,
[00:39:55.040 --> 00:39:56.720]   and we cannot trust in ourselves.
[00:39:56.720 --> 00:39:58.000]   What Jesus is saying here is,
[00:39:58.000 --> 00:40:00.400]   those who think they are good won't get in.
[00:40:00.400 --> 00:40:02.840]   Those who know they're wicked, they will.
[00:40:02.840 --> 00:40:05.000]   Those who think they're good won't get in.
[00:40:05.000 --> 00:40:07.440]   Those who know they won't, they will get in.
[00:40:07.440 --> 00:40:10.160]   That's what he's saying.
[00:40:10.160 --> 00:40:11.120]   Let me finish here.
[00:40:11.120 --> 00:40:14.880]   When I shared with you what the tax collector said,
[00:40:14.880 --> 00:40:16.800]   be merciful to me, a sinner.
[00:40:16.800 --> 00:40:21.600]   Apply atonement to me, make me right.
[00:40:21.600 --> 00:40:23.840]   I can't make myself right.
[00:40:23.840 --> 00:40:26.440]   Apply atonement unto me.
[00:40:26.440 --> 00:40:30.000]   Connect me back with you again, only you can do it.
[00:40:30.000 --> 00:40:33.880]   That word there only happens twice in the New Testament.
[00:40:33.880 --> 00:40:35.200]   One time is right here,
[00:40:35.200 --> 00:40:37.740]   and another time is in Hebrews 2.17.
[00:40:37.740 --> 00:40:40.920]   Therefore he had to be made like his brothers
[00:40:40.920 --> 00:40:43.000]   in every respect so that he might become
[00:40:43.000 --> 00:40:45.960]   a merciful and faithful high priest in the service of God
[00:40:45.960 --> 00:40:48.360]   to make propitiation for the sins of the people.
[00:40:48.360 --> 00:40:53.000]   To make propitiation, to make right, to apply atonement.
[00:40:53.000 --> 00:40:57.520]   That's the only other place this word comes up.
[00:40:57.520 --> 00:40:58.840]   To be merciful.
[00:40:58.840 --> 00:41:02.220]   It's saying, what he's saying here is,
[00:41:02.220 --> 00:41:05.200]   not God, would you lower the bar so I can hop in?
[00:41:05.200 --> 00:41:06.920]   He's saying, would you help me?
[00:41:06.920 --> 00:41:10.720]   I am in deep need of atonement.
[00:41:10.720 --> 00:41:13.120]   Would you come and save me?
[00:41:13.120 --> 00:41:17.000]   Would you come and save me?
[00:41:17.000 --> 00:41:20.400]   When you truly understand then what happens next,
[00:41:20.400 --> 00:41:21.360]   that's what frees you.
[00:41:21.360 --> 00:41:23.000]   Because how does he save you?
[00:41:23.000 --> 00:41:25.600]   Jesus becomes the sinner for you.
[00:41:25.600 --> 00:41:30.320]   For God made the one who knew no sin to be sin
[00:41:30.320 --> 00:41:31.800]   so that we would receive what?
[00:41:31.800 --> 00:41:33.720]   The righteousness of God.
[00:41:33.720 --> 00:41:39.000]   Jesus became the sinner and took all of our sin
[00:41:40.200 --> 00:41:41.600]   and paid all of our debt
[00:41:41.600 --> 00:41:46.200]   so that we would have atonement applied onto us.
[00:41:46.200 --> 00:41:48.940]   That we would be made right in him.
[00:41:48.940 --> 00:41:52.000]   At the end of the day,
[00:41:52.000 --> 00:41:54.800]   there are only two kinds of people in the world.
[00:41:54.800 --> 00:41:57.400]   Those who are saved and those who are not.
[00:41:57.400 --> 00:42:00.120]   Those who think they're good
[00:42:00.120 --> 00:42:03.400]   and those who know they are wicked.
[00:42:03.400 --> 00:42:07.420]   Those who think eternal life can be earned.
[00:42:08.840 --> 00:42:11.100]   And those who know that it's a gift.
[00:42:11.100 --> 00:42:15.600]   Those who seek God and people's commendation
[00:42:15.600 --> 00:42:19.480]   and those who seek forgiveness.
[00:42:19.480 --> 00:42:23.080]   Those who are still dead in sin
[00:42:23.080 --> 00:42:27.000]   and those who are dead to sin.
[00:42:27.000 --> 00:42:30.920]   There are only those two kinds of people.
[00:42:30.920 --> 00:42:31.840]   And you might be, well,
[00:42:31.840 --> 00:42:34.360]   how do I get from one side to the other?
[00:42:34.360 --> 00:42:38.600]   I am still dead in sin, but I want to be dead to sin.
[00:42:39.600 --> 00:42:41.600]   How do I do that?
[00:42:41.600 --> 00:42:43.640]   There's only one way.
[00:42:43.640 --> 00:42:46.320]   Jesus.
[00:42:46.320 --> 00:42:48.080]   Jesus is the only one who can apply
[00:42:48.080 --> 00:42:49.160]   that atonement onto you.
[00:42:49.160 --> 00:42:50.920]   He was the only one who was perfect,
[00:42:50.920 --> 00:42:54.880]   that was sacrificed so that all your debt would be paid.
[00:42:54.880 --> 00:42:58.320]   When you truly understand that,
[00:42:58.320 --> 00:42:59.760]   then you will have no pride.
[00:42:59.760 --> 00:43:04.480]   And this week is the perfect week to reflect on this.
[00:43:04.480 --> 00:43:05.760]   The cross.
[00:43:05.760 --> 00:43:07.480]   The cross is the only way you can turn
[00:43:07.480 --> 00:43:10.680]   from this kind of people to this kind of people.
[00:43:10.680 --> 00:43:11.880]   And the cross is the only way
[00:43:11.880 --> 00:43:13.400]   that's gonna help you go across there.
[00:43:13.400 --> 00:43:15.640]   He is the way, the truth, and the life.
[00:43:15.640 --> 00:43:18.320]   All you need to do is humble yourself before him
[00:43:18.320 --> 00:43:20.080]   and say, "God, I need to be saved."
[00:43:20.080 --> 00:43:23.240]   I'll finish with this quote here.
[00:43:23.240 --> 00:43:26.120]   "Every time we look at the cross,
[00:43:26.120 --> 00:43:28.120]   "Christ seems to say to us,
[00:43:28.120 --> 00:43:29.800]   "I am here because of you.
[00:43:29.800 --> 00:43:31.840]   "It is your sin I am bearing.
[00:43:31.840 --> 00:43:33.800]   "Your curse I am suffering.
[00:43:33.800 --> 00:43:35.420]   "Your debt I am paying.
[00:43:35.420 --> 00:43:36.940]   "Your death I am dying."
[00:43:37.660 --> 00:43:39.180]   Nothing in history or in the universe
[00:43:39.180 --> 00:43:41.180]   cuts you down to size like the cross.
[00:43:41.180 --> 00:43:43.000]   All of us have inflated views of ourselves,
[00:43:43.000 --> 00:43:44.620]   especially in self-righteousness,
[00:43:44.620 --> 00:43:47.220]   until we have visited a place called Calvary.
[00:43:47.220 --> 00:43:50.380]   It is there, at the foot of the cross,
[00:43:50.380 --> 00:43:52.540]   that we shrink to our true size.
[00:43:52.540 --> 00:43:56.980]   Brothers and sisters, this week, there is no better week.
[00:43:56.980 --> 00:44:02.280]   Would you find yourself at the place called Calvary?
[00:44:04.780 --> 00:44:07.420]   Would you allow the cross, the message of the cross,
[00:44:07.420 --> 00:44:10.860]   to speak into your life, to shrink you to your true size,
[00:44:10.860 --> 00:44:12.380]   so that you can truly understand
[00:44:12.380 --> 00:44:14.060]   your deep need for a savior,
[00:44:14.060 --> 00:44:17.460]   and that there is hope, that you can be dead to sin.
[00:44:17.460 --> 00:44:19.980]   You don't have to remain to be dead in sin.
[00:44:19.980 --> 00:44:23.320]   You just need to say, "Be merciful to me, God.
[00:44:23.320 --> 00:44:27.540]   "I am a sinner, and I need you."
[00:44:27.540 --> 00:44:32.280]   And when that moment comes, you receive that grace.
[00:44:32.280 --> 00:44:34.380]   It doesn't matter how many times you fail.
[00:44:35.100 --> 00:44:36.480]   His grace will remain.
[00:44:36.480 --> 00:44:42.980]   And that is the art, the true art, of losing yourself.
[00:44:42.980 --> 00:44:46.540]   So your worship and your prayer won't be about you anymore.
[00:44:46.540 --> 00:44:48.720]   It'll be completely about him.
[00:44:48.720 --> 00:44:50.120]   My prayer for all of us is,
[00:44:50.120 --> 00:44:56.140]   would we allow him to really clean us from the inside out,
[00:44:56.140 --> 00:44:59.660]   and that we would stop thinking just from the outside in?
[00:44:59.660 --> 00:45:03.700]   That we would allow his Holy Spirit to be in us,
[00:45:03.700 --> 00:45:08.140]   and allow us to be made right in him.
[00:45:08.140 --> 00:45:10.200]   Righteousness of God.
[00:45:10.200 --> 00:45:13.740]   Would you join me in prayer as we respond?
[00:45:13.740 --> 00:45:25.300]   Jesus, we know that in truth,
[00:45:25.300 --> 00:45:30.060]   there are many kinds of people in this world,
[00:45:30.060 --> 00:45:31.220]   there are not just two.
[00:45:32.220 --> 00:45:37.220]   And we are all types of sinners, but sinners we are.
[00:45:37.220 --> 00:45:45.500]   Thank you, Lord, that you did apply atonement to our sins,
[00:45:45.500 --> 00:45:47.000]   that you did become a sinner,
[00:45:47.000 --> 00:45:50.300]   so that we would be the righteousness of God,
[00:45:50.300 --> 00:45:53.860]   that we would be made right in God's eyes,
[00:45:53.860 --> 00:45:55.220]   that we would be justified.
[00:45:55.220 --> 00:46:00.580]   Jesus, we know that you are the answer to our sin.
[00:46:01.340 --> 00:46:06.180]   We know what your cross can provide for us.
[00:46:06.180 --> 00:46:07.700]   So we humble ourselves before you,
[00:46:07.700 --> 00:46:09.380]   just like the way you did.
[00:46:09.380 --> 00:46:13.260]   You, Lord, who, though it was in the form of God,
[00:46:13.260 --> 00:46:15.820]   did not count equality with God a thing to be grasped,
[00:46:15.820 --> 00:46:16.780]   but you emptied yourself,
[00:46:16.780 --> 00:46:19.420]   taking the form of a servant being born
[00:46:19.420 --> 00:46:20.760]   in the likeness of men.
[00:46:20.760 --> 00:46:23.700]   And being found in human form,
