
[00:00:00.000 --> 00:00:02.000]  謝謝Narissa牧師
[00:39:11.000 --> 00:39:12.000]  祢是全能
[00:39:12.000 --> 00:39:15.000]  祢是創造天地萬物的主
[00:39:15.000 --> 00:39:18.000]  無不屈服在祢的面前
[00:39:18.000 --> 00:39:20.000]  求主祢幫我們
[00:39:20.000 --> 00:39:22.000]  記住祢是大能的主
[00:39:22.000 --> 00:39:24.000]  祢愛我們到底
[00:39:24.000 --> 00:39:26.000]  祢將會回來審判
[00:39:26.000 --> 00:39:29.000]  求神祢賜我們有正直的心
[00:39:29.000 --> 00:39:32.000]  跟隨祢去做祢喜悅的事工
[00:39:32.000 --> 00:39:34.000]  幫助我們每一位
[00:39:34.000 --> 00:39:39.000]  都能夠成為主祢合神心意的傳導者
[00:39:39.000 --> 00:39:41.000]  將祢的好消息
[00:39:41.000 --> 00:39:45.000]  那份使人得自由得釋放的真理
[00:39:45.000 --> 00:39:47.000]  傳開去
[00:39:47.000 --> 00:39:51.000]  主啊我們真的很想上到那一份田
[00:39:51.000 --> 00:39:54.000]  求主祢幫助我們
[00:39:54.000 --> 00:39:56.000]  在全福音裏面
[00:39:56.000 --> 00:39:58.000]  我們可以有神祢的帶領
[00:39:58.000 --> 00:40:00.000]  祢的同在
[00:40:00.000 --> 00:40:01.000]  我們感恩禱告
[00:40:01.000 --> 00:40:02.000]  奉主名求
[00:40:02.000 --> 00:40:03.000]  阿門
[00:40:03.000 --> 00:40:05.000]  ((((゚Д゚;)))
[00:40:05.000 --> 00:40:07.000]  (字幕製作:貝爾)

