
[00:00:00.000 --> 00:00:02.000]  各位Xponents 早安
[00:36:07.000 --> 00:36:09.000]  你都會藉著微聲
[00:36:09.000 --> 00:36:11.000]  藉著很小的聲音
[00:36:11.000 --> 00:36:13.000]  或者一個很特別的時刻
[00:36:13.000 --> 00:36:15.000]  你去到呼召我們
[00:36:15.000 --> 00:36:17.000]  縱使我們今天未必聽到
[00:36:17.000 --> 00:36:19.000]  上帝你對我們一個很
[00:36:19.000 --> 00:36:21.000]  specific的calling要做些什麼
[00:36:21.000 --> 00:36:23.000]  但是我們就在我們
[00:36:23.000 --> 00:36:25.000]  仍然能夠
[00:36:25.000 --> 00:36:27.000]  做學生的身份
[00:36:27.000 --> 00:36:29.000]  仍然能夠在教會裏面成為
[00:36:29.000 --> 00:36:31.000]  教會的身份
[00:36:31.000 --> 00:36:33.000]  我們去到中心去到侍奉你
[00:36:33.000 --> 00:36:35.000]  我們有不同的角色
[00:36:35.000 --> 00:36:37.000]  我們有不同的經歷和背景
[00:36:37.000 --> 00:36:39.000]  但上帝求全力去幫助我們
[00:36:39.000 --> 00:36:41.000]  能夠成為合理心意的人
[00:36:41.000 --> 00:36:43.000]  重要的不單單是我們
[00:36:43.000 --> 00:36:45.000]  所做的doing 更加重要的
[00:36:45.000 --> 00:36:47.000]  是我們的being 我們怎樣在你面前
[00:36:47.000 --> 00:36:49.000]  去到降服在你的
[00:36:49.000 --> 00:36:51.000]  掌管裏面
[00:36:51.000 --> 00:36:53.000]  因為你仍然
[00:36:53.000 --> 00:36:55.000]  在不同的年代你都掌管著
[00:36:55.000 --> 00:36:57.000]  萬有 我們多謝你同心祈禱
[00:36:57.000 --> 00:36:59.000]  奉主命求 阿們

