
[00:00:00.000 --> 00:00:06.000]  頂姐妹早晨 新年快樂
[00:40:58.000 --> 00:41:05.000]  我們希望我們現在做的研究和行動
[00:41:05.000 --> 00:41:08.000]  我們都是盼望若主許可
[00:41:08.000 --> 00:41:13.000]  我們去到那裏是服務一種家庭
[00:41:13.000 --> 00:41:16.000]  或者新移民甚至是基層的家庭
[00:41:16.000 --> 00:41:18.000]  都會涉及有老人家
[00:41:18.000 --> 00:41:21.000]  但我們要針對的有些青少年人
[00:41:21.000 --> 00:41:23.000]  我們希望能夠得著他們
[00:41:23.000 --> 00:41:28.000]  青少年人亦都是我們今日每一個地方教會
[00:41:28.000 --> 00:41:32.000]  必須要很好的祈禱依靠神
[00:41:32.000 --> 00:41:34.000]  我們要得著他們
[00:41:34.000 --> 00:41:39.000]  我們說服事社區不單止是物質有貧乏的基層
[00:41:39.000 --> 00:41:44.000]  同樣是心靈貧窮的每一種人
[00:41:44.000 --> 00:41:48.000]  我在過去這三年都看到一個事實
[00:41:48.000 --> 00:41:53.000]  心靈那種疲乏
[00:41:53.000 --> 00:41:56.000]  心靈裏頭那種困惑
[00:41:56.000 --> 00:41:59.000]  其實在每一個階層都出現
[00:41:59.000 --> 00:42:03.000]  甚至我們說情緒病等等這些問題
[00:42:03.000 --> 00:42:06.000]  家庭那些難解的結
[00:42:06.000 --> 00:42:09.000]  夫婦、親子這些關係
[00:42:09.000 --> 00:42:13.000]  可以隨時發生在任何一個階層裏面
[00:42:13.000 --> 00:42:16.000]  所以今天我們作為廣福家
[00:42:16.000 --> 00:42:19.000]  我們好好地求主給我們的恩典
[00:42:19.000 --> 00:42:23.000]  我們知道我們當中有很多弟兄姊妹有不同的專長
[00:42:23.000 --> 00:42:27.000]  我們都好好將我們的這些專長奉獻給上帝
[00:42:27.000 --> 00:42:31.000]  化成一種是祝福別人真正的力量
[00:42:31.000 --> 00:42:35.000]  能夠讓這些資源我們彼此協作
[00:42:35.000 --> 00:42:37.000]  彼此一齊善用
[00:42:37.000 --> 00:42:39.000]  我們去祝福更多更多的人
[00:42:39.000 --> 00:42:43.000]  我最後給大家看一個照片
[00:42:43.000 --> 00:42:47.000]  這個照片是我的近照
[00:42:47.000 --> 00:42:54.000]  我就找不回很多年前我拍了類似的照片
[00:42:54.000 --> 00:42:56.000]  我懶得找了
[00:42:56.000 --> 00:43:00.000]  我就索性這個星期就在我屋苑樓下
[00:43:00.000 --> 00:43:03.000]  每個星期我都會做這件事
[00:43:03.000 --> 00:43:05.000]  就拿著一個環保袋
[00:43:05.000 --> 00:43:12.000]  這些所謂回收
[00:43:12.000 --> 00:43:14.000]  就是recycle的東西
[00:43:14.000 --> 00:43:16.000]  我就不讓師母做
[00:43:16.000 --> 00:43:21.000]  因為免得她這些粗重工夫
[00:43:21.000 --> 00:43:24.000]  我自己做
[00:43:24.000 --> 00:43:26.000]  就怎樣呢
[00:43:26.000 --> 00:43:31.000]  我們那些塞雞蛋的膠殼
[00:43:31.000 --> 00:43:34.000]  那些是膠樽
[00:43:34.000 --> 00:43:36.000]  那些膠紙
[00:43:36.000 --> 00:43:38.000]  有時候買東西
[00:43:38.000 --> 00:43:40.000]  所有這些不要丟進垃圾袋
[00:43:40.000 --> 00:43:42.000]  原來所有這些
[00:43:42.000 --> 00:43:45.000]  是我們每個人都可以參與去做
[00:43:45.000 --> 00:43:48.000]  為的就是一個信念
[00:43:48.000 --> 00:43:51.000]  因為我相信環保這個意識
[00:43:51.000 --> 00:43:53.000]  是聖經的意識
[00:43:53.000 --> 00:43:57.000]  要我們去管理這個大地
[00:43:57.000 --> 00:44:00.000]  我們要做一個忠心良善的管家
[00:44:00.000 --> 00:44:02.000]  我們要珍惜和善用這些資源
[00:44:02.000 --> 00:44:04.000]  但是要實踐的時候
[00:44:04.000 --> 00:44:07.000]  不單止你有這個信念
[00:44:07.000 --> 00:44:11.000]  這個信念還要加上變成一種習慣
[00:44:11.000 --> 00:44:15.000]  要變成一種行動是持之以恆的
[00:44:15.000 --> 00:44:17.000]  就是你要有這種愛
[00:44:17.000 --> 00:44:19.000]  這種愛就是我相信
[00:44:19.000 --> 00:44:21.000]  我少少的付出
[00:44:21.000 --> 00:44:25.000]  是不是真的可以改變這個世界呢
[00:44:25.000 --> 00:44:27.000]  這個地球是不是就不會亂化呢
[00:44:27.000 --> 00:44:29.000]  如果每個人都是這樣想
[00:44:29.000 --> 00:44:30.000]  多我一個不多
[00:44:30.000 --> 00:44:31.000]  少我一個不少
[00:44:31.000 --> 00:44:33.000]  那我就不會做了
[00:44:33.000 --> 00:44:36.000]  每個人都是這樣想就不會發生
[00:44:36.000 --> 00:44:38.000]  但當每個人都以為
[00:44:38.000 --> 00:44:40.000]  看得很清楚原來這件事
[00:44:40.000 --> 00:44:41.000]  雖然這麼微小
[00:44:41.000 --> 00:44:43.000]  但我們每個人都可以做
[00:44:43.000 --> 00:44:45.000]  每個人都可以做的時候
[00:44:45.000 --> 00:44:47.000]  整個的社區
[00:44:47.000 --> 00:44:48.000]  整個城市
[00:44:48.000 --> 00:44:49.000]  整個國家
[00:44:49.000 --> 00:44:53.000]  我們在環保的觀念裏面
[00:44:53.000 --> 00:44:58.000]  就可以來產生一個很大的改變
[00:44:58.000 --> 00:45:03.000]  我最後把這個我很喜歡的emoji
[00:45:03.000 --> 00:45:05.000]  在WhatsApp
[00:45:05.000 --> 00:45:09.000]  我不知道是誰傳給我的時候
[00:45:09.000 --> 00:45:10.000]  我套用了
[00:45:10.000 --> 00:45:11.000]  我拿了
[00:45:11.000 --> 00:45:13.000]  我拿了來給大家
[00:45:13.000 --> 00:45:17.000]  We are blessed to be a blessing to others
[00:45:17.000 --> 00:45:20.000]  我很喜歡這個海報
[00:45:20.000 --> 00:45:21.000]  我們愛
[00:45:21.000 --> 00:45:23.000]  因為神先愛我們
[00:45:23.000 --> 00:45:25.000]  這個是聖經的教導
[00:45:25.000 --> 00:45:26.000]  而我們蒙福
[00:45:26.000 --> 00:45:28.000]  又要叫別人得福
[00:45:28.000 --> 00:45:30.000]  都是聖經的教導
[00:45:30.000 --> 00:45:32.000]  都是聖經的教導
[00:45:32.000 --> 00:45:34.000]  所以今天我們不要成為死海
[00:45:34.000 --> 00:45:38.000]  我們要成為一個活水江河泉源
[00:45:38.000 --> 00:45:41.000]  神透過我們這個群體
[00:45:41.000 --> 00:45:43.000]  神透過在地上
[00:45:43.000 --> 00:45:45.000]  宗教會的眾兒女
[00:45:45.000 --> 00:45:47.000]  當我們看見這個意象
[00:45:47.000 --> 00:45:49.000]  我們要很好的
[00:45:49.000 --> 00:45:51.000]  叫我們身邊
[00:45:51.000 --> 00:45:53.000]  我們每一個有需要的人
[00:45:53.000 --> 00:45:57.000]  都能夠得到一個真正的福氣
[00:45:57.000 --> 00:46:00.000]  這個福氣是源自在基督耶穌裏面
[00:46:00.000 --> 00:46:01.000]  那個十字架
[00:46:01.000 --> 00:46:03.000]  那個救贖的恩典
[00:46:03.000 --> 00:46:05.000]  而在這個恩典底下
[00:46:05.000 --> 00:46:11.000]  是包含著我們全人的一個真正的福氣
[00:46:11.000 --> 00:46:12.000]  新心靈
[00:46:12.000 --> 00:46:13.000]  我們的醫治
[00:46:13.000 --> 00:46:14.000]  我們的需要
[00:46:14.000 --> 00:46:16.000]  得到真正的滿足
[00:46:16.000 --> 00:46:18.000]  我們一起祈禱
[00:46:18.000 --> 00:46:19.000]  親愛的主
[00:46:19.000 --> 00:46:20.000]  親愛的天父
[00:46:20.000 --> 00:46:21.000]  我們多謝你
[00:46:21.000 --> 00:46:23.000]  在新的一年
[00:46:23.000 --> 00:46:25.000]  頭一個的主日崇拜
[00:46:25.000 --> 00:46:27.000]  讓我們在亞伯拉罕的身上
[00:46:27.000 --> 00:46:29.000]  看見祢的心意
[00:46:29.000 --> 00:46:31.000]  祢透過以色列這個民族
[00:46:31.000 --> 00:46:33.000]  透過今天地上的教會
[00:46:33.000 --> 00:46:36.000]  是要祢都去承傳
[00:46:36.000 --> 00:46:38.000]  祢終極的心意
[00:46:38.000 --> 00:46:40.000]  主啊 雖然地上的教會
[00:46:40.000 --> 00:46:42.000]  地上祢的眾兒女
[00:46:42.000 --> 00:46:44.000]  我們都有很多時候
[00:46:44.000 --> 00:46:45.000]  都會有軟弱
[00:46:45.000 --> 00:46:48.000]  我們有很多論盡的問題
[00:46:48.000 --> 00:46:52.000]  但是主我們知道祢很愛我們每一個
[00:46:52.000 --> 00:46:55.000]  祢仍然要根深和鼓勵我們的生命
[00:46:55.000 --> 00:46:57.000]  叫我們成為祢喜悅的門徒
[00:46:57.000 --> 00:46:59.000]  在世為炎為光
[00:46:59.000 --> 00:47:01.000]  愛神愛人
[00:47:01.000 --> 00:47:02.000]  我們真是很好的
[00:47:02.000 --> 00:47:06.000]  祢都去炎亮別人的人生
[00:47:06.000 --> 00:47:07.000]  讓他們看見
[00:47:07.000 --> 00:47:10.000]  祢就是我們生命的光
[00:47:10.000 --> 00:47:14.000]  唯獨耶穌基督就是我們這個世界真正的光
[00:47:14.000 --> 00:47:16.000]  真正的盼望和出路
[00:47:16.000 --> 00:47:19.000]  我們同心的將我們每一個頂尖妹
[00:47:19.000 --> 00:47:20.000]  交在祢的手裏
[00:47:20.000 --> 00:47:23.000]  讓我們接下來的新的一年
[00:47:23.000 --> 00:47:25.000]  我們好好善用
[00:47:25.000 --> 00:47:28.000]  我們每一個人的恩賜
[00:47:28.000 --> 00:47:29.000]  來被祢使用
[00:47:29.000 --> 00:47:33.000]  以致我們能夠祝福更多更多的生命
[00:47:33.000 --> 00:47:35.000]  同心祈禱奉主名求
[00:47:35.000 --> 00:47:36.000]  阿門
[00:47:36.000 --> 00:47:37.000]  晚安

