
[00:00:00.000 --> 00:00:02.920]  請姊妹早晨 主內平安
[00:35:10.040 --> 00:35:12.040]  有任何的守護神在我家
[00:35:12.040 --> 00:35:14.040]  耶穌基督
[00:35:14.040 --> 00:35:16.040]  是我家之主
[00:35:16.040 --> 00:35:18.040]  神無條件的拯救
[00:35:18.040 --> 00:35:20.040]  我們又願不願意
[00:35:20.040 --> 00:35:22.040]  以上帝為我們一生
[00:35:22.040 --> 00:35:24.040]  上乘之選
[00:35:24.040 --> 00:35:26.040]  唯一的選擇
[00:35:26.040 --> 00:35:28.040]  甘願限制自己
[00:35:28.040 --> 00:35:30.040]  過高度的生活
[00:35:30.040 --> 00:35:32.040]  作祂的精兵
[00:35:32.040 --> 00:35:34.040]  選擇權留在大家的心裏
[00:35:34.040 --> 00:35:36.040]  由你自己選擇
[00:35:36.040 --> 00:35:38.040]  我們一起祈禱
[00:35:38.040 --> 00:35:42.040]  慈悲恩愛的天父我們要感謝讚美你
[00:35:42.040 --> 00:35:44.040]  多謝你
[00:35:44.040 --> 00:35:46.040]  差派你的獨生愛子
[00:35:46.040 --> 00:35:48.040]  來拯救我們
[00:35:48.040 --> 00:35:50.040]  幫助我們即使在逐世的當中
[00:35:50.040 --> 00:35:52.040]  仍然要謹記與你同行
[00:35:52.040 --> 00:35:54.040]  分別為誠
[00:35:54.040 --> 00:35:56.040]  當我們唱的詩歌
[00:35:56.040 --> 00:35:58.040]  要盡力愛你的時候
[00:35:58.040 --> 00:36:00.040]  求你給我們口唱心和
[00:36:00.040 --> 00:36:02.040]  真心誠意
[00:36:02.040 --> 00:36:04.040]  竭誠的傾出
[00:36:04.040 --> 00:36:06.040]  真是愛你
[00:36:06.040 --> 00:36:08.040]  願你幫助我們
[00:36:08.040 --> 00:36:10.040]  不單止帶領我們脫離罪
[00:36:10.040 --> 00:36:12.040]  更加幫助我們
[00:36:12.040 --> 00:36:14.040]  不留戀世界的貪婪
[00:36:14.040 --> 00:36:16.040]  榮華最終之樂
[00:36:16.040 --> 00:36:18.040]  一生作你聖潔的精兵
[00:36:18.040 --> 00:36:20.040]  求你施恩
[00:36:20.040 --> 00:36:22.040]  幫助我們
[00:36:22.040 --> 00:36:24.040]  因為我們這樣做的時候
[00:36:24.040 --> 00:36:26.040]  我們知道上帝
[00:36:26.040 --> 00:36:28.040]  你就會喜悅
[00:36:28.040 --> 00:36:30.040]  好像舊藥一樣
[00:36:30.040 --> 00:36:32.040]  舉起上等的藥
[00:36:32.040 --> 00:36:34.040]  上等的肉作為遙祭
[00:36:34.040 --> 00:36:36.040]  與我們分享
[00:36:36.040 --> 00:36:38.040]  上帝我們多謝你
[00:36:38.040 --> 00:36:40.040]  聽我們同心禱告
[00:36:40.040 --> 00:36:42.040]  祈禱奉靠主耶穌基督的聖名
[00:36:42.040 --> 00:36:44.040]  阿門
