
[00:00:00.000 --> 00:00:03.000]  好 各位explorer 早晨
[00:35:42.000 --> 00:35:44.000]  因為我也覺得
[00:35:44.000 --> 00:35:46.000]  在那個過程當中
[00:35:46.000 --> 00:35:48.000]  自己也被輔導
[00:35:48.000 --> 00:35:51.000]  自己在生命裏面有很多不好的東西
[00:35:51.000 --> 00:35:54.000]  或者很多過往的生命的垃圾
[00:35:54.000 --> 00:35:56.000]  就被清理
[00:35:56.000 --> 00:35:59.000]  我發現原來那兩年也很需要
[00:35:59.000 --> 00:36:01.000]  無論如何
[00:36:01.000 --> 00:36:03.000]  雖然我第一次聽到神的呼召
[00:36:03.000 --> 00:36:04.000]  我聽不到
[00:36:04.000 --> 00:36:06.000]  但隔了兩年之後
[00:36:06.000 --> 00:36:08.000]  上帝依然沒有放棄我
[00:36:08.000 --> 00:36:10.000]  雖然有時候你會看到我口窒窒
[00:36:10.000 --> 00:36:12.000]  到今天我覺得我站出來
[00:36:12.000 --> 00:36:14.000]  也是會害怕的
[00:36:14.000 --> 00:36:15.000]  真的
[00:36:15.000 --> 00:36:18.000]  我也不是很喜歡站出來
[00:36:18.000 --> 00:36:20.000]  去表達那種人
[00:36:20.000 --> 00:36:22.000]  但上帝卻依然能夠用他的方式
[00:36:22.000 --> 00:36:24.000]  在適當的時間去使用
[00:36:24.000 --> 00:36:26.000]  縱使我第一次是聽不到
[00:36:26.000 --> 00:36:28.000]  假裝聽不到
[00:36:28.000 --> 00:36:29.000]  或者我沒有去做
[00:36:29.000 --> 00:36:30.000]  因為沒有感覺
[00:36:30.000 --> 00:36:31.000]  沒有感動
[00:36:31.000 --> 00:36:33.000]  但上帝又藉著一些方式
[00:36:33.000 --> 00:36:36.000]  隔了兩年依然在抓我
[00:36:36.000 --> 00:36:38.000]  當然如果我
[00:36:38.000 --> 00:36:40.000]  就逐一地說
[00:36:40.000 --> 00:36:41.000]  我不理了
[00:36:41.000 --> 00:36:42.000]  我就不回教會了
[00:36:42.000 --> 00:36:44.000]  你答應過我這件事也不做
[00:36:44.000 --> 00:36:46.000]  我不理會的時候
[00:36:46.000 --> 00:36:48.000]  我今天就不會站在這裏
[00:36:48.000 --> 00:36:49.000]  我相信
[00:36:49.000 --> 00:36:52.000]  有時候我們也沒有想過
[00:36:52.000 --> 00:36:54.000]  上帝在什麼時候會使用我們
[00:36:54.000 --> 00:36:56.000]  按著今天的大家
[00:36:56.000 --> 00:36:58.000]  我就會想起上當年
[00:36:58.000 --> 00:36:59.000]  上當日的自己
[00:36:59.000 --> 00:37:00.000]  坐在這裏
[00:37:00.000 --> 00:37:02.000]  對將來沒有什麼打算
[00:37:02.000 --> 00:37:03.000]  沒有什麼期望
[00:37:03.000 --> 00:37:05.000]  也沒有什麼想法
[00:37:05.000 --> 00:37:07.000]  當時很單純地想
[00:37:07.000 --> 00:37:08.000]  上帝
[00:37:08.000 --> 00:37:09.000]  我只知道
[00:37:09.000 --> 00:37:11.000]  我一切的經歷是出於你
[00:37:11.000 --> 00:37:12.000]  無論好或不好
[00:37:12.000 --> 00:37:14.000]  你帶領我吧
[00:37:14.000 --> 00:37:16.000]  我也不知道
[00:37:16.000 --> 00:37:18.000]  我也不能為將來去計劃
[00:37:18.000 --> 00:37:20.000]  但我帶著這份信念的時候
[00:37:20.000 --> 00:37:22.000]  上帝在適當的時間
[00:37:22.000 --> 00:37:23.000]  適合的時間
[00:37:23.000 --> 00:37:25.000]  就去猜險
[00:37:25.000 --> 00:37:26.000]  去呼召我們
[00:37:26.000 --> 00:37:28.000]  不一定要做傳導人
[00:37:28.000 --> 00:37:30.000]  我覺得上帝今天放你們在這裏
[00:37:30.000 --> 00:37:32.000]  去成長
[00:37:32.000 --> 00:37:34.000]  今天可能你對信息
[00:37:34.000 --> 00:37:36.000]  未必被打動
[00:37:36.000 --> 00:37:37.000]  或者你也不明白
[00:37:37.000 --> 00:37:39.000]  究竟什麼叫做復活的大能
[00:37:39.000 --> 00:37:41.000]  復活的意義我明白
[00:37:41.000 --> 00:37:42.000]  但什麼叫復活的大能呢
[00:37:42.000 --> 00:37:44.000]  很難去經歷得到
[00:37:44.000 --> 00:37:47.000]  但是縱然如此
[00:37:47.000 --> 00:37:49.000]  你也不要放棄這個信仰
[00:37:49.000 --> 00:37:51.000]  繼續去問
[00:37:51.000 --> 00:37:53.000]  繼續去和神有交流
[00:37:53.000 --> 00:37:54.000]  和祂說
[00:37:54.000 --> 00:37:55.000]  上帝我知道
[00:37:55.000 --> 00:37:57.000]  你在我生命當中的計劃
[00:37:57.000 --> 00:37:58.000]  才會是最好的
[00:37:58.000 --> 00:37:59.000]  我們能夠計劃
[00:37:59.000 --> 00:38:00.000]  我將我的計劃
[00:38:00.000 --> 00:38:02.000]  放在你的計劃裏
[00:38:02.000 --> 00:38:04.000]  你使用我們
[00:38:04.000 --> 00:38:05.000]  縱然
[00:38:05.000 --> 00:38:06.000]  祂所計劃的
[00:38:06.000 --> 00:38:08.000]  祂的計劃不是叫我們一帆風順
[00:38:08.000 --> 00:38:09.000]  你知道吧
[00:38:09.000 --> 00:38:11.000]  不是叫我們一帆風順
[00:38:11.000 --> 00:38:12.000]  不過
[00:38:12.000 --> 00:38:14.000]  多回望這個經歷
[00:38:14.000 --> 00:38:15.000]  祂的計劃
[00:38:15.000 --> 00:38:16.000]  會是最好的
[00:38:16.000 --> 00:38:18.000]  如果你願意聽從神的時候
[00:38:18.000 --> 00:38:21.000]  願意和你有同樣的心智的時候
[00:38:21.000 --> 00:38:22.000]  我也邀請你
[00:38:22.000 --> 00:38:23.000]  我們一起去祈禱
[00:38:23.000 --> 00:38:25.000]  我們在神面前去到安靜
[00:38:25.000 --> 00:38:26.000]  好不好
[00:38:26.000 --> 00:38:35.000]  天王
[00:38:35.000 --> 00:38:37.000]  今天我們所有的explorer
[00:38:37.000 --> 00:38:39.000]  我們所有的mentor
[00:38:39.000 --> 00:38:41.000]  我們各人來到你的庚前
[00:38:41.000 --> 00:38:42.000]  去到仰望你
[00:38:42.000 --> 00:38:44.000]  在我們
[00:38:44.000 --> 00:38:46.000]  當我們去認識
[00:38:46.000 --> 00:38:48.000]  整個福音的時候
[00:38:48.000 --> 00:38:50.000]  或者福音書的時候
[00:38:50.000 --> 00:38:52.000]  我們看到很多很多的神蹟
[00:38:52.000 --> 00:38:53.000]  但是
[00:38:53.000 --> 00:38:55.000]  發現很多的神蹟
[00:38:55.000 --> 00:38:59.000]  都未必能夠出現在我們的生命當中
[00:38:59.000 --> 00:39:00.000]  或者我們很多事情
[00:39:00.000 --> 00:39:02.000]  都還是很不明白
[00:39:02.000 --> 00:39:04.000]  什麼叫做復活的大能
[00:39:04.000 --> 00:39:05.000]  什麼叫做復活了的耶穌
[00:39:05.000 --> 00:39:07.000]  和我們今天有什麼關係
[00:39:07.000 --> 00:39:09.000]  我們依然面對我們生活很多的問題
[00:39:09.000 --> 00:39:11.000]  依然會被媽媽罵
[00:39:11.000 --> 00:39:13.000]  依然有很多的掙扎
[00:39:13.000 --> 00:39:15.000]  依然會犯罪
[00:39:15.000 --> 00:39:17.000]  依然脾氣不好
[00:39:17.000 --> 00:39:20.000]  我們依然沒有人生的方向
[00:39:20.000 --> 00:39:23.000]  找不到工作等等
[00:39:23.000 --> 00:39:25.000]  但是上帝我們知道
[00:39:25.000 --> 00:39:27.000]  在這樣的時間
[00:39:27.000 --> 00:39:29.000]  在不確定的時候
[00:39:29.000 --> 00:39:32.000]  我們更加要去緊緊抓緊你
[00:39:32.000 --> 00:39:35.000]  我們要繼續去到堅持這個信仰
[00:39:35.000 --> 00:39:39.000]  因為我們不是為了feel good去到跟隨你
[00:39:39.000 --> 00:39:42.000]  有時候我們這個信仰好像過山車一樣
[00:39:42.000 --> 00:39:46.000]  高高低低 高高低低 低低高高
[00:39:46.000 --> 00:39:49.000]  有時候我們會有灰心的時候
[00:39:49.000 --> 00:39:52.000]  或者禱告不被答應的時候
[00:39:52.000 --> 00:39:54.000]  但是我們卻相信
[00:39:54.000 --> 00:39:56.000]  你從來沒有放棄過我們
[00:39:56.000 --> 00:39:57.000]  沒有拋棄我們
[00:39:57.000 --> 00:40:00.000]  祝願你去到隨聽我們的禱告
[00:40:00.000 --> 00:40:02.000]  也去兼顧我們每一個
[00:40:02.000 --> 00:40:04.000]  你每一個兒女的心
[00:40:04.000 --> 00:40:06.000]  讓我們知道上帝
[00:40:06.000 --> 00:40:09.000]  你在我們出世以前已經去到間算我們
[00:40:09.000 --> 00:40:11.000]  已經去到祝福我們
[00:40:11.000 --> 00:40:12.000]  帶領我們
[00:40:12.000 --> 00:40:15.000]  又在我們生命當中有一個很奇妙的計劃
[00:40:15.000 --> 00:40:18.000]  上帝你昔日怎樣猜顯孩子我
[00:40:18.000 --> 00:40:19.000]  一個這麼軟弱的我
[00:40:19.000 --> 00:40:21.000]  今天你都仍然猜顯
[00:40:21.000 --> 00:40:25.000]  看似是小蝦子的我們每一個
[00:40:25.000 --> 00:40:27.000]  在上帝裡面一個婦女
[00:40:27.000 --> 00:40:29.000]  一個很不起眼的人
[00:40:29.000 --> 00:40:34.000]  卻成為你一個很被你使用的傳話者
[00:40:34.000 --> 00:40:36.000]  多謝你 願你去隨聽我們的禱告
[00:40:36.000 --> 00:40:38.000]  我們感恩禱告 奉主名求 阿門
[00:40:38.000 --> 00:40:40.000]  阿們

