
[00:00:00.000 --> 00:00:03.640]  早安,我們現在是聖誕的時間
[00:31:19.640 --> 00:31:21.760]  So it's an amazing story
[00:31:21.760 --> 00:31:22.080]  Right?
[00:31:22.080 --> 00:31:25.720]  Just like Elizabeth and Mary
[00:31:25.720 --> 00:31:28.920]  These were two unexpected households
[00:31:28.920 --> 00:31:29.280]  Right?
[00:31:29.280 --> 00:31:31.920]  That God would use
[00:31:31.920 --> 00:31:35.200]  But Yarden was able to get to know Jesus
[00:31:35.200 --> 00:31:36.400]  through the school
[00:31:36.400 --> 00:31:39.800]  Even though his dad believes in feng shui
[00:31:39.800 --> 00:31:42.800]  And he could have sent him to a Buddhist school
[00:31:42.800 --> 00:31:43.040]  Right?
[00:31:43.040 --> 00:31:45.360]  There's Buddhist schools in Hong Kong
[00:31:45.360 --> 00:31:46.440]  But he didn't
[00:31:46.440 --> 00:31:49.600]  And yet God through the Holy Spirit
[00:31:49.600 --> 00:31:53.160]  Sent him to Christian Alliance International School
[00:31:53.160 --> 00:31:54.680]  And that's how he got to know Jesus
[00:31:54.680 --> 00:31:57.320]  So let's give a hand to Yarden for sharing today
[00:31:57.320 --> 00:32:00.760]  Ok, thank you Yarden
[00:32:00.760 --> 00:32:03.960]  Ok, so to summarize today
[00:32:03.960 --> 00:32:07.360]  We see that the Holy Spirit is working
[00:32:07.360 --> 00:32:11.160]  In the past, in the present and in the future
[00:32:11.160 --> 00:32:13.520]  Advent is about waiting
[00:32:13.520 --> 00:32:16.040]  Waiting for the Lord to come
[00:32:16.040 --> 00:32:19.560]  And before they were waiting for a savior
[00:32:19.560 --> 00:32:19.960]  Right?
[00:32:19.960 --> 00:32:21.800]  They were waiting for Jesus to come again
[00:32:21.800 --> 00:32:25.040]  The Messiah to save them from the Romans
[00:32:25.040 --> 00:32:25.960]  From the Egyptians
[00:32:25.960 --> 00:32:27.000]  From the Assyrians
[00:32:27.000 --> 00:32:28.560]  From the Babylonians
[00:32:28.560 --> 00:32:30.480]  They were always persecuted
[00:32:30.480 --> 00:32:33.080]  And so they were waiting for a savior
[00:32:33.080 --> 00:32:36.360]  And so just like they were waiting back then for a savior
[00:32:36.360 --> 00:32:39.120]  Today we are also waiting
[00:32:39.120 --> 00:32:42.680]  We are also waiting for Jesus to come again
[00:32:42.680 --> 00:32:47.080]  To save this world from the disasters
[00:32:47.080 --> 00:32:48.920]  From the wars
[00:32:48.920 --> 00:32:50.880]  From the sin of this world
[00:32:50.880 --> 00:32:54.400]  To one day make heaven and earth new again
[00:32:54.400 --> 00:32:56.960]  We are also waiting today
[00:32:56.960 --> 00:32:59.240]  And we need to believe in these three things
[00:32:59.240 --> 00:33:02.600]  That the Holy Spirit is active today
[00:33:02.600 --> 00:33:05.000]  He was active in the Bible time
[00:33:05.000 --> 00:33:08.680]  And he's active now in our lives
[00:33:08.680 --> 00:33:11.560]  He's active to help Yarden to know Jesus
[00:33:11.560 --> 00:33:13.440]  And to bring him to church
[00:33:13.440 --> 00:33:15.640]  He's active in your fellowships
[00:33:15.640 --> 00:33:17.520]  In your discussion groups
[00:33:17.520 --> 00:33:19.600]  He's active in your life today
[00:33:19.600 --> 00:33:21.600]  And he's active in the future
[00:33:21.600 --> 00:33:25.040]  To bringing Jesus to come again
[00:33:25.040 --> 00:33:27.640]  To make everything new
[00:33:27.640 --> 00:33:30.360]  And secondly, we see that the Holy Spirit
[00:33:30.360 --> 00:33:33.720]  Aligns our hearts with God's heart
[00:33:33.720 --> 00:33:36.200]  Right? Yarden said he wants to know Jesus
[00:33:36.200 --> 00:33:40.600]  Because he wants to have the characteristics of Jesus
[00:33:40.600 --> 00:33:42.640]  Love, goodness, peace, joy
[00:33:42.640 --> 00:33:45.200]  All the fruits of the Spirit
[00:33:45.200 --> 00:33:49.480]  And we need to align our heart to the Lord
[00:33:49.480 --> 00:33:52.360]  By surrendering to his Holy Spirit
[00:33:52.360 --> 00:33:54.320]  We need to surrender to the Holy Spirit
[00:33:54.320 --> 00:33:56.720]  And what he's doing today
[00:33:56.720 --> 00:34:01.800]  And lastly, as we align ourselves to the Holy Spirit
[00:34:01.800 --> 00:34:04.880]  We will have an assembly of joy
[00:34:04.880 --> 00:34:07.400]  We will have a community of joy
[00:34:07.400 --> 00:34:11.040]  An explorer community of joy
[00:34:11.040 --> 00:34:13.480]  And so that is the lesson that we learn
[00:34:13.480 --> 00:34:15.960]  From the parents today
[00:34:15.960 --> 00:34:18.960]  Mary, right?
[00:34:18.960 --> 00:34:20.560]  Was filled with the Holy Spirit
[00:34:20.560 --> 00:34:23.040]  And that created a joy
[00:34:23.040 --> 00:34:25.680]  Joyful household
[00:34:25.680 --> 00:34:30.720]  Mary aligned her life, her heart to the Lord
[00:34:30.720 --> 00:34:34.320]  Humbled herself to the Lord
[00:34:34.320 --> 00:34:37.520]  And so that brought about the Jesus
[00:34:37.520 --> 00:34:40.080]  That saves us today
[00:34:40.080 --> 00:34:43.440]  And lastly, Zachariah
[00:34:43.440 --> 00:34:47.600]  Understood that God was active in the past
[00:34:47.600 --> 00:34:49.520]  He's active in the present
[00:34:49.520 --> 00:34:52.760]  And he's active in the future
[00:34:52.760 --> 00:34:57.640]  God is working in our life, in our church
[00:34:57.640 --> 00:35:01.000]  And we need to surrender to this Holy Spirit
[00:35:01.000 --> 00:35:03.600]  The works of the Holy Spirit
[00:35:03.600 --> 00:35:05.000]  As the band comes up
[00:35:05.000 --> 00:35:07.840]  Let's take a moment right now
[00:35:07.840 --> 00:35:11.840]  Let's just put out our hands
[00:35:11.840 --> 00:35:13.160]  As the band comes up
[00:35:13.160 --> 00:35:14.840]  Let's close our eyes
[00:35:14.840 --> 00:35:15.760]  Let's bow down our heads
[00:35:15.760 --> 00:35:17.880]  Close our eyes
[00:35:17.880 --> 00:35:21.120]  And let us invite the Holy Spirit
[00:35:21.120 --> 00:35:24.200]  Into our life
[00:35:24.200 --> 00:35:25.960]  Let's close our eyes
[00:35:25.960 --> 00:35:28.280]  We're done
[00:35:28.280 --> 00:35:29.920]  Everybody close your eyes
[00:35:29.920 --> 00:35:32.040]  Close your eyes
[00:35:32.040 --> 00:35:37.120]  Let's stretch out our hands
[00:35:37.120 --> 00:35:39.880]  And let's invite the Holy Spirit
[00:35:39.880 --> 00:35:43.200]  Into our life
[00:35:43.200 --> 00:35:47.280]  Take a moment to pray for yourself
[00:35:47.280 --> 00:35:49.320]  That you would surrender yourself
[00:35:49.320 --> 00:35:50.240]  To the Holy Spirit
[00:35:50.240 --> 00:35:52.280]  Take a moment now
[00:35:52.280 --> 00:36:09.680]  (音樂)
[00:36:09.680 --> 00:36:16.000]  Everyone who has confessed Jesus to be Lord and Savior
[00:36:16.000 --> 00:36:20.880]  Has been given the gift of the Holy Spirit
[00:36:20.880 --> 00:36:22.640]  The seal of the Holy Spirit
[00:36:22.640 --> 00:36:28.560]  As we see in the book of Ephesians
[00:36:28.560 --> 00:36:31.440]  But whether the Holy Spirit
[00:36:31.440 --> 00:36:34.200]  Is working in your life
[00:36:34.200 --> 00:36:42.480]  It requires you to surrender to the Holy Spirit
[00:36:42.480 --> 00:36:45.520]  If you're willing to surrender to the Holy Spirit
[00:36:45.520 --> 00:36:48.600]  Say this prayer with me
[00:36:48.600 --> 00:36:50.720]  Repeat after me
[00:36:50.720 --> 00:36:53.360]  Dear God
[00:36:53.360 --> 00:36:57.520]  I thank you for the Holy Spirit
[00:36:57.520 --> 00:36:58.760]  Let's say it together
[00:36:58.760 --> 00:37:00.280]  I thank you for the Holy Spirit
[00:37:00.280 --> 00:37:06.040]  Ready? One, two, three
[00:37:06.040 --> 00:37:07.960]  I thank you that the Holy Spirit
[00:37:07.960 --> 00:37:10.520]  Has been working in the past
[00:37:10.520 --> 00:37:19.680]  The present and the future
[00:37:19.680 --> 00:37:28.160]  I now surrender my life to the Holy Spirit
[00:37:28.160 --> 00:37:35.480]  May you help me to share your word
[00:37:35.480 --> 00:37:38.840]  To those around me
[00:37:38.840 --> 00:37:45.120]  To proclaim the good news of Jesus Christ
[00:37:45.120 --> 00:37:49.040]  Fill me with your power
[00:37:49.040 --> 00:37:51.320]  And your presence
[00:37:51.320 --> 00:37:54.280]  In Jesus' name I pray
[00:37:54.280 --> 00:37:55.280]  Amen
[00:37:55.280 --> 00:37:58.280]  (字幕由 Amara.org 社群提供)

