
[00:00:00.000 --> 00:00:07.000]  今天我跟大家分享的題目是心火三轉的門徒訓練
[00:32:34.000 --> 00:32:36.000]  爲什麼叫三明治呢
[00:32:36.000 --> 00:32:37.000]  請他加以後
[00:32:37.000 --> 00:32:38.000]  我們叫三明治
[00:32:38.000 --> 00:32:39.000]  是什麼意思
[00:32:39.000 --> 00:32:40.000]  手撕麪包
[00:32:40.000 --> 00:32:41.000]  甜甜的
[00:32:41.000 --> 00:32:43.000]  捧一下
[00:32:43.000 --> 00:32:44.000]  亞波羅
[00:32:44.000 --> 00:32:46.000]  你很有恩賜哦
[00:32:46.000 --> 00:32:48.000]  很有口才耶
[00:32:48.000 --> 00:32:49.000]  下面呢
[00:32:49.000 --> 00:32:50.000]  就是斟載食料
[00:32:50.000 --> 00:32:51.000]  你要謝什麼
[00:32:51.000 --> 00:32:53.000]  你剛纔講得很好
[00:32:53.000 --> 00:32:54.000]  但是呢
[00:32:54.000 --> 00:32:55.000]  如果你加的是
[00:32:55.000 --> 00:32:56.000]  耶穌的洗禮
[00:32:56.000 --> 00:32:57.000]  耶穌執下的
[00:32:57.000 --> 00:32:58.000]  保血洗
[00:32:58.000 --> 00:32:59.000]  就更棒了
[00:32:59.000 --> 00:33:01.000]  然後就接面包
[00:33:01.000 --> 00:33:03.000]  你的確很有口才耶
[00:33:03.000 --> 00:33:05.000]  神一定答應你的
[00:33:05.000 --> 00:33:07.000]  一塞他個三明治
[00:33:07.000 --> 00:33:08.000]  一邊鼓勵
[00:33:08.000 --> 00:33:11.000]  一邊給他個好的雀鳴
[00:33:11.000 --> 00:33:12.000]  那幫他
[00:33:12.000 --> 00:33:13.000]  那亞波羅有沒有聽啊
[00:33:13.000 --> 00:33:14.000]  你看他有沒有聽啊
[00:33:14.000 --> 00:33:15.000]  有啊
[00:33:15.000 --> 00:33:16.000]  你看他以後
[00:33:16.000 --> 00:33:17.000]  他傳什麼
[00:33:17.000 --> 00:33:18.000]  他重點放在
[00:33:18.000 --> 00:33:19.000]  是耶穌身上
[00:33:19.000 --> 00:33:21.000]  不是思緒上啊
[00:33:21.000 --> 00:33:22.000]  是證明耶穌基督了
[00:33:22.000 --> 00:33:24.000]  而且符合很好了
[00:33:24.000 --> 00:33:26.000]  寫推薦信耶
[00:33:26.000 --> 00:33:27.000]  那就很多教會
[00:33:27.000 --> 00:33:28.000]  後來怎麼樣
[00:33:28.000 --> 00:33:30.000]  很多傳分就是亞波羅
[00:33:30.000 --> 00:33:31.000]  你知道
[00:33:31.000 --> 00:33:32.000]  哥林多前一世
[00:33:32.000 --> 00:33:33.000]  亞波羅派伯勞坡嘛
[00:33:33.000 --> 00:33:35.000]  不是跟亞波羅有關係
[00:33:35.000 --> 00:33:36.000]  就是不爭氣的
[00:33:36.000 --> 00:33:37.000]  就分了兩派
[00:33:37.000 --> 00:33:38.000]  亞波羅
[00:33:38.000 --> 00:33:41.000]  亞波羅受了大衛生所用
[00:33:41.000 --> 00:33:42.000]  所以從這經文
[00:33:42.000 --> 00:33:43.000]  你有沒有看到
[00:33:43.000 --> 00:33:46.000]  亞波羅棒棒棒
[00:33:46.000 --> 00:33:47.000]  他怎麼樣
[00:33:47.000 --> 00:33:48.000]  很虛心耶
[00:33:48.000 --> 00:33:49.000]  他不說
[00:33:49.000 --> 00:33:50.000]  你說誰啊
[00:33:50.000 --> 00:33:51.000]  你是石上鵬的
[00:33:51.000 --> 00:33:52.000]  跟我說
[00:33:52.000 --> 00:33:54.000]  我是大學教授啊
[00:33:54.000 --> 00:33:55.000]  懂道理
[00:33:55.000 --> 00:33:56.000]  沒有啊
[00:33:56.000 --> 00:33:59.000]  中國語話說三人行
[00:33:59.000 --> 00:34:00.000]  必有我是
[00:34:00.000 --> 00:34:01.000]  講得對
[00:34:01.000 --> 00:34:03.000]  看看對就做嘛
[00:34:03.000 --> 00:34:05.000]  所以我很欽佩亞波羅
[00:34:05.000 --> 00:34:08.000]  但我更欽佩是誰
[00:34:08.000 --> 00:34:10.000]  那對夫婦耶
[00:34:10.000 --> 00:34:11.000]  巴基雅就他
[00:34:11.000 --> 00:34:12.000]  很得體
[00:34:12.000 --> 00:34:13.000]  他沒有說在會中裏面說
[00:34:13.000 --> 00:34:14.000]  舉個手說
[00:34:14.000 --> 00:34:15.000]  保羅亞波羅錯了
[00:34:15.000 --> 00:34:16.000]  錯了
[00:34:16.000 --> 00:34:17.000]  沒有啊
[00:34:17.000 --> 00:34:18.000]  他是聽完以後
[00:34:18.000 --> 00:34:20.000]  請他喫三文治哦
[00:34:20.000 --> 00:34:21.000]  鼓勵他
[00:34:21.000 --> 00:34:23.000]  而且寫推薦信哦
[00:34:23.000 --> 00:34:24.000]  爲什麼這樣做啊
[00:34:24.000 --> 00:34:26.000]  因爲保羅曾經吩咐說
[00:34:26.000 --> 00:34:27.000]  你一定找一個
[00:34:27.000 --> 00:34:28.000]  能教導別人的人
[00:34:28.000 --> 00:34:29.000]  要像我所教導
[00:34:29.000 --> 00:34:31.000]  教導他
[00:34:31.000 --> 00:34:33.000]  既棒得人
[00:34:33.000 --> 00:34:36.000]  不要你到你那一代就絕種耶
[00:34:36.000 --> 00:34:37.000]  弟兄姐妹
[00:34:37.000 --> 00:34:40.000]  不要到你那一代就絕種啊
[00:34:40.000 --> 00:34:43.000]  你要帶門徒啊
[00:34:43.000 --> 00:34:45.000]  我們牧師很辛苦的
[00:34:45.000 --> 00:34:46.000]  我看我生的孩子
[00:34:46.000 --> 00:34:49.000]  都不想生孩子的
[00:34:49.000 --> 00:34:50.000]  你要生孩子
[00:34:50.000 --> 00:34:52.000]  生孫子嘛
[00:34:52.000 --> 00:34:53.000]  弟兄姐妹
[00:34:53.000 --> 00:34:56.000]  門徒訓練是每個人的責任
[00:34:56.000 --> 00:34:59.000]  你學完以後去帶人
[00:34:59.000 --> 00:35:02.000]  你纔有爆發能力
[00:35:02.000 --> 00:35:04.000]  纔是萬民作神的門徒
[00:35:04.000 --> 00:35:07.000]  不是等牧師長職做的
[00:35:07.000 --> 00:35:09.000]  每個人就被髮動
[00:35:09.000 --> 00:35:12.000]  這是非常美的圖案
[00:35:12.000 --> 00:35:14.000]  所以我很欽佩
[00:35:14.000 --> 00:35:18.000]  對夫婦很衷心做門訓
[00:35:18.000 --> 00:35:20.000]  接受跟你做最後一個見證
[00:35:20.000 --> 00:35:22.000]  美國中部有個教會
[00:35:22.000 --> 00:35:23.000]  不大的
[00:35:23.000 --> 00:35:26.000]  它旁邊有個很有名的醫院
[00:35:26.000 --> 00:35:29.000]  有很多國內的學生畢業以後
[00:35:29.000 --> 00:35:32.000]  博士後在那邊做研究
[00:35:32.000 --> 00:35:34.000]  他那個教會不大以後
[00:35:34.000 --> 00:35:36.000]  那夫婦很多時候請客
[00:35:36.000 --> 00:35:39.000]  請一些學者過來喫飯
[00:35:39.000 --> 00:35:41.000]  跟他傳福音
[00:35:41.000 --> 00:35:43.000]  平常有茶經班
[00:35:43.000 --> 00:35:46.000]  結果他中間有對夫婦
[00:35:46.000 --> 00:35:48.000]  就是博士後的
[00:35:48.000 --> 00:35:49.000]  做研究的
[00:35:49.000 --> 00:35:51.000]  太太很快就慶祝了
[00:35:51.000 --> 00:35:52.000]  老公很環顧
[00:35:52.000 --> 00:35:54.000]  很久都沒有慶祝
[00:35:54.000 --> 00:35:55.000]  在沒有慶祝的時候
[00:35:55.000 --> 00:35:57.000]  就怎麼樣呢
[00:35:57.000 --> 00:36:01.000]  還沒有慶祝的時候
[00:36:01.000 --> 00:36:03.000]  有一次神恩典
[00:36:03.000 --> 00:36:05.000]  有個講員過來
[00:36:05.000 --> 00:36:08.000]  她老公終於慶祝了
[00:36:08.000 --> 00:36:09.000]  她老公是什麼
[00:36:09.000 --> 00:36:12.000]  就是專業牧道友
[00:36:12.000 --> 00:36:14.000]  怎麼叫專業牧道友
[00:36:14.000 --> 00:36:17.000]  牧道很多年都還沒有慶祝那種
[00:36:17.000 --> 00:36:19.000]  我們在座有沒有一個專業牧道友
[00:36:19.000 --> 00:36:21.000]  就很久都沒有慶祝
[00:36:21.000 --> 00:36:22.000]  專業的
[00:36:22.000 --> 00:36:24.000]  這邊很專業
[00:36:24.000 --> 00:36:26.000]  因爲她是追求很久都沒有慶祝
[00:36:26.000 --> 00:36:28.000]  所以她很多問題問過了
[00:36:28.000 --> 00:36:30.000]  結果她慶祝以後怎麼樣
[00:36:30.000 --> 00:36:32.000]  大發熱心的就傳福音了
[00:36:32.000 --> 00:36:34.000]  她就跟醫生夫婦說
[00:36:34.000 --> 00:36:36.000]  我可不可以給一組
[00:36:36.000 --> 00:36:38.000]  你們茶經的福音主啊
[00:36:38.000 --> 00:36:40.000]  放在其他人嗎
[00:36:40.000 --> 00:36:41.000]  當然可以了
[00:36:41.000 --> 00:36:43.000]  求之不得也帶吧
[00:36:43.000 --> 00:36:45.000]  結果她就帶個福音主
[00:36:45.000 --> 00:36:46.000]  你知道嗎
[00:36:46.000 --> 00:36:48.000]  我剛纔所說那個人是誰
[00:36:48.000 --> 00:36:50.000]  你知道嗎
[00:36:50.000 --> 00:36:52.000]  你聽過他名字的
[00:36:52.000 --> 00:36:56.000]  他名字叫馮炳春
[00:36:56.000 --> 00:36:58.000]  聽過馮炳春嗎
[00:36:58.000 --> 00:37:00.000]  遊子雲影響很多很多人
[00:37:00.000 --> 00:37:03.000]  其實就是那個頑固的人
[00:37:03.000 --> 00:37:04.000]  後來新的主意
[00:37:04.000 --> 00:37:05.000]  開個福音主
[00:37:05.000 --> 00:37:08.000]  你知道遊子雲是怎麼說
[00:37:08.000 --> 00:37:12.000]  其實就是小主的講義而已
[00:37:12.000 --> 00:37:15.000]  所以我很欽佩馮老師
[00:37:15.000 --> 00:37:17.000]  很願意受教
[00:37:17.000 --> 00:37:19.000]  好像比阿波羅一樣
[00:37:19.000 --> 00:37:20.000]  很大勇敢
[00:37:20.000 --> 00:37:23.000]  我更欽佩是誰啊
[00:37:23.000 --> 00:37:27.000]  那對夫婦多年守在這邊
[00:37:27.000 --> 00:37:33.000]  叫棒得月
[00:37:33.000 --> 00:37:35.000]  我們須信受教
[00:37:35.000 --> 00:37:37.000]  勇敢全面
[00:37:37.000 --> 00:37:39.000]  還記得
[00:37:39.000 --> 00:37:43.000]  不要在這年代的話就絕種了
[00:37:43.000 --> 00:37:45.000]  要新主以後帶門徒
[00:37:45.000 --> 00:37:49.000]  學門徒訓練帶門徒
[00:37:49.000 --> 00:37:51.000]  所以今天這節天經文裏面
[00:37:51.000 --> 00:37:53.000]  跟大家分享
[00:37:53.000 --> 00:37:55.000]  門徒訓練精神
[00:37:55.000 --> 00:37:57.000]  以生命影響生命
[00:37:57.000 --> 00:37:59.000]  而且帶他們做佛事
[00:37:59.000 --> 00:38:02.000]  然後慢慢教導給他們做同工
[00:38:02.000 --> 00:38:03.000]  然後呢
[00:38:03.000 --> 00:38:04.000]  還是保持關心
[00:38:04.000 --> 00:38:05.000]  而且跟他說
[00:38:05.000 --> 00:38:06.000]  你一定要
[00:38:06.000 --> 00:38:08.000]  像我所教導的
[00:38:08.000 --> 00:38:11.000]  教導一個能夠教導別的人
[00:38:11.000 --> 00:38:15.000]  我們叫做提摩太極王
[00:38:15.000 --> 00:38:16.000]  四傳
[00:38:16.000 --> 00:38:17.000]  傳福音
[00:38:17.000 --> 00:38:18.000]  傳佛事
[00:38:18.000 --> 00:38:19.000]  傳出去
[00:38:19.000 --> 00:38:22.000]  我們低頭禱告
[00:38:22.000 --> 00:38:24.000]  那麼感謝你召集我們中弟兄姊妹
[00:38:24.000 --> 00:38:25.000]  一起來
[00:38:25.000 --> 00:38:26.000]  一起來敬拜你
[00:38:26.000 --> 00:38:28.000]  因爲每個人都是好的門徒
[00:38:28.000 --> 00:38:31.000]  每個人都可以忠心去帶門徒
[00:38:31.000 --> 00:38:33.000]  讓我們教會成爲一個非常好的
[00:38:33.000 --> 00:38:35.000]  同工的班隊
[00:38:35.000 --> 00:38:37.000]  一起來建造教會
[00:38:37.000 --> 00:38:38.000]  禱告
[00:38:38.000 --> 00:38:39.000]  禱告奉主耶穌的名
[00:38:39.000 --> 00:38:40.080]  阿彌陀佛
[00:38:40.080 --> 00:38:41.080]  我們下次再見
[00:38:41.080 --> 00:38:42.080]  阿彌陀佛
