
[00:00:00.000 --> 00:00:02.000]  新節目平安
[00:37:47.000 --> 00:37:50.000]  商人失去了巨大的利益
[00:37:50.000 --> 00:37:51.000]  本來有很多東西可以買的
[00:37:51.000 --> 00:37:53.000]  現在沒有了這些利益
[00:37:53.000 --> 00:37:58.000]  或者是船主水手又失去了水上的生意
[00:37:58.000 --> 00:38:02.000]  所以這些哀哭都不是因為看到巴比倫倒
[00:38:02.000 --> 00:38:05.000]  他們覺得有盼望
[00:38:05.000 --> 00:38:06.000]  不是
[00:38:06.000 --> 00:38:10.000]  是因為他自己的利益受損
[00:38:10.000 --> 00:38:13.000]  值得你和我在這樣的情況下
[00:38:13.000 --> 00:38:16.000]  如果在巴比倫淪陷的時候
[00:38:16.000 --> 00:38:20.000]  我們是哀哭還是歡呼呢
[00:38:20.000 --> 00:38:22.000]  我們是站在巴比倫那裏
[00:38:22.000 --> 00:38:28.000]  或者遠遠的因為我們怕我們都同樣被懲罰的那個
[00:38:28.000 --> 00:38:30.000]  但我們可以好像天使一樣
[00:38:30.000 --> 00:38:33.000]  好像天使所宣告一樣
[00:38:33.000 --> 00:38:36.000]  有一班人在那裏歡呼
[00:38:36.000 --> 00:38:38.000]  值得我們去思考
[00:38:38.000 --> 00:38:41.000]  在我們今天你和我包括教會
[00:38:41.000 --> 00:38:46.000]  我們是不是巴比倫的既得利益者呢
[00:38:46.000 --> 00:38:49.000]  我們有沒有沾染世俗的價值觀呢
[00:38:49.000 --> 00:38:52.000]  我們有沒有去追求物質的繁榮
[00:38:52.000 --> 00:38:58.000]  甚至乎因為這樣而忽視了一些公義的問題呢
[00:38:58.000 --> 00:39:01.000]  最後經文在21到24節那裏
[00:39:01.000 --> 00:39:05.000]  大量地給我們看到這個大城的終極的傾倒
[00:39:05.000 --> 00:39:07.000]  很快的說一說
[00:39:07.000 --> 00:39:10.000]  好像一個天使用一塊磨石揸下去
[00:39:10.000 --> 00:39:12.000]  即是說它是粉碎了
[00:39:12.000 --> 00:39:13.000]  粉碎成怎樣呢
[00:39:13.000 --> 00:39:15.000]  聖經形容得很精彩的地方
[00:39:15.000 --> 00:39:16.000]  就是連琴聲啊
[00:39:16.000 --> 00:39:20.000]  連婚姻啊社會的一切運作都會沒有了
[00:39:20.000 --> 00:39:24.000]  即是說整個城市會全面的崩潰
[00:39:24.000 --> 00:39:27.000]  無論是政治無論是經濟無論是文化
[00:39:27.000 --> 00:39:29.000]  所有東西都會崩潰
[00:39:29.000 --> 00:39:32.000]  所有商業的所有的權勢都會終結
[00:39:32.000 --> 00:39:37.000]  因為神的公義會來彰顯在這個世上
[00:39:37.000 --> 00:39:39.000]  當你知道這個結局的時候
[00:39:39.000 --> 00:39:41.000]  是一個這麼恐怖的結局
[00:39:41.000 --> 00:39:46.000]  今日我們有沒有做一定的準備呢
[00:39:46.000 --> 00:39:49.000]  在風球裏面經常提及的幾個字眼
[00:39:49.000 --> 00:39:51.000]  超前部署
[00:39:51.000 --> 00:39:53.000]  知道有十號風球的時候
[00:39:53.000 --> 00:39:56.000]  我們會馬上去預備自己
[00:39:56.000 --> 00:39:58.000]  如果我們知道這個巴比倫
[00:39:58.000 --> 00:40:00.000]  又和我們這麼近的時候
[00:40:00.000 --> 00:40:05.000]  我們有沒有預備好我們自己呢
[00:40:05.000 --> 00:40:07.000]  在亂世抉擇裏面
[00:40:07.000 --> 00:40:14.000]  你是哀哭還是歡呼呢
[00:40:14.000 --> 00:40:16.000]  鼓勵大家出來
[00:40:16.000 --> 00:40:19.000]  從巴比倫一個不容易的地方
[00:40:19.000 --> 00:40:22.000]  一個這麼大的城市出來
[00:40:22.000 --> 00:40:24.000]  選擇永恆拒絕虛假
[00:40:24.000 --> 00:40:26.000]  讓我們都是能夠付代價
[00:40:26.000 --> 00:40:29.000]  跟隨主堅忍到底
[00:40:29.000 --> 00:40:31.000]  我們一起祈禱
[00:40:31.000 --> 00:40:33.000]  祈福我們感恩
[00:40:33.000 --> 00:40:34.000]  你愛我們
[00:40:34.000 --> 00:40:37.000]  你不願我們被巴比倫所影響
[00:40:37.000 --> 00:40:40.000]  但我們卻活在巴比倫當中
[00:40:40.000 --> 00:40:43.000]  很多時候因為我們自己的利益
[00:40:43.000 --> 00:40:47.000]  我們都會不知不覺地被同化
[00:40:47.000 --> 00:40:49.000]  最後幫助這裡每個弟兄姊妹
[00:40:49.000 --> 00:40:52.000]  我們都能夠從你重新的得著力量
[00:40:52.000 --> 00:40:55.000]  能夠向巴比倫說明
[00:40:55.000 --> 00:40:57.000]  我們都能夠重新的得著力量
[00:40:57.000 --> 00:41:00.000]  能夠轉化我們的價值觀
[00:41:00.000 --> 00:41:02.000]  你讓我們知道
[00:41:02.000 --> 00:41:04.000]  當我們出去的時候有什麼挑戰
[00:41:04.000 --> 00:41:07.000]  你給我們力量去面向這個挑戰
[00:41:07.000 --> 00:41:09.000]  我們這樣祈禱奉教耶穌基督的名頭
[00:41:09.000 --> 00:41:11.000]  阿們
[00:41:11.000 --> 00:41:14.000]  (字幕由 Amara.org 社群提供)

